
[00:00:00.000 --> 00:00:10.000]  此錄音或錄影的版權,是屬基督教宣導會北角堂所有,
[00:05:41.000 --> 00:05:44.000]  原來這個系統是有漏洞的,
[00:05:44.000 --> 00:05:46.000]  這個系統有問題的,
[00:05:46.000 --> 00:05:49.000]  以至到它運作不了的,
[00:05:49.000 --> 00:05:53.000]  那就好像其實在阿倫的身上,
[00:05:53.000 --> 00:05:55.000]  我們看到其實祂是有罪,
[00:05:55.000 --> 00:05:57.000]  祂同時間也有拜偶像,
[00:05:57.000 --> 00:05:58.000]  祂也有怨言,
[00:05:58.000 --> 00:06:01.000]  其實跟我們是一樣的,
[00:06:01.000 --> 00:06:03.000]  罪是很嚴重的,
[00:06:03.000 --> 00:06:07.000]  所以剛才經文它說憲賞這個字,
[00:06:07.000 --> 00:06:11.000]  原文它是用了現在的事態,
[00:06:11.000 --> 00:06:13.000]  表示什麼呢?
[00:06:13.000 --> 00:06:19.000]  它是表示憲制是祭司慣常重複要去做的事,
[00:06:19.000 --> 00:06:22.000]  而是在後面第十章的時候,
[00:06:22.000 --> 00:06:26.000]  它說每一個祭司天天都要站著侍奉,
[00:06:26.000 --> 00:06:29.000]  祂多次獻上同樣的祭物,
[00:06:29.000 --> 00:06:33.000]  但是這些祭物永遠不能夠清除罪,
[00:06:33.000 --> 00:06:37.000]  所以我們看剛才這個資格上面,
[00:06:37.000 --> 00:06:39.000]  祭司這個系統,
[00:06:39.000 --> 00:06:43.000]  它已經在第二點那裡失敗了,
[00:06:43.000 --> 00:06:45.000]  那我們也去看,
[00:06:45.000 --> 00:06:47.000]  祂要體諒百姓,
[00:06:47.000 --> 00:06:50.000]  那我們知道在舊約裡面,
[00:06:50.000 --> 00:06:55.000]  有很多是祭司對百姓一些的負面例子,
[00:06:55.000 --> 00:06:58.000]  所以我們要去看到就是在第三點那裡,
[00:06:58.000 --> 00:07:01.000]  體諒百姓那裡又失敗了,
[00:07:01.000 --> 00:07:06.000]  其實在聖殿被毀之前大概250年,
[00:07:06.000 --> 00:07:13.000]  其實猶太人的祭司很多時候已經不是再是從神揀選,
[00:07:13.000 --> 00:07:16.000]  而是他們從外族人或者他們自己去毀人的,
[00:07:16.000 --> 00:07:20.000]  所以我們去看其實希伯來書的作者,
[00:07:20.000 --> 00:07:24.000]  寫這個舊約大祭司的資格的時候,
[00:07:24.000 --> 00:07:28.000]  其實他是按照天上大祭司的認識,
[00:07:28.000 --> 00:07:32.000]  而是定這個地上大祭司的資格,
[00:07:32.000 --> 00:07:36.000]  所以我們去看一樣東西就是,
[00:07:36.000 --> 00:07:39.000]  盼望如果我們擺在人那裡,
[00:07:39.000 --> 00:07:43.000]  我們是會失望和落空的,
[00:07:43.000 --> 00:07:46.000]  好像我們看比賽那樣,
[00:07:46.000 --> 00:07:50.000]  可能我們看到主持就會問,
[00:07:50.000 --> 00:07:55.000]  究竟這次出賽你的隊伍你會派誰出賽?
[00:07:55.000 --> 00:07:58.000]  可能你會聽到我自己,
[00:07:58.000 --> 00:08:01.000]  我自己是誰?就是隊長自己,
[00:08:01.000 --> 00:08:05.000]  人搞不定了,隊長自己親自出馬,
[00:08:05.000 --> 00:08:08.000]  耶穌自己親自出馬,
[00:08:08.000 --> 00:08:10.000]  我們就會去看一樣東西,
[00:08:10.000 --> 00:08:16.000]  究竟耶穌有沒有具備這些作為大祭司的資格呢?
[00:08:16.000 --> 00:08:21.000]  接著我們會去看第五到第十節,
[00:08:21.000 --> 00:08:26.000]  我們會去看第五節的時候,
[00:08:26.000 --> 00:08:31.000]  他說基督沒有自取作大祭司的榮耀,
[00:08:31.000 --> 00:08:32.000]  很熟絡了,
[00:08:32.000 --> 00:08:34.000]  和剛才我們哪一點相同?
[00:08:34.000 --> 00:08:36.000]  和剛才我們第四點一樣,
[00:08:36.000 --> 00:08:40.000]  他沒有自取的,其實是神去委任的,
[00:08:40.000 --> 00:08:44.000]  神說你是神的兒子,你是祭司,
[00:08:44.000 --> 00:08:48.000]  接著他說第七節到第八節,
[00:08:48.000 --> 00:08:49.000]  基督在世的時候,
[00:08:49.000 --> 00:08:52.000]  他都曾經大聲去呼喊流淚,
[00:08:52.000 --> 00:08:55.000]  去受苦而是學會了順從,
[00:08:55.000 --> 00:08:59.000]  我們會看到他和剛才哪一點相同?
[00:08:59.000 --> 00:09:00.000]  第三點,
[00:09:00.000 --> 00:09:04.000]  耶穌基督同樣地他是要走過這條苦路,
[00:09:04.000 --> 00:09:07.000]  不同的是他並沒有失敗,
[00:09:07.000 --> 00:09:11.000]  他信服至死而是得成了,
[00:09:11.000 --> 00:09:13.000]  接著我們再看,
[00:09:13.000 --> 00:09:14.000]  是第九節,
[00:09:14.000 --> 00:09:15.000]  他說得以完全,
[00:09:15.000 --> 00:09:20.000]  以至到成為永遠的救恩的根源,
[00:09:20.000 --> 00:09:23.000]  他是相對我們剛才說的第二點,
[00:09:23.000 --> 00:09:29.000]  就是祭物都不能夠除我們的罪,
[00:09:29.000 --> 00:09:30.000]  那耶穌他怎樣?
[00:09:30.000 --> 00:09:32.000]  他是獻自己為祭,
[00:09:32.000 --> 00:09:34.000]  去成就這個救恩,
[00:09:34.000 --> 00:09:36.000]  所以在這個點上面,
[00:09:36.000 --> 00:09:39.000]  耶穌都是得成了,
[00:09:39.000 --> 00:09:41.000]  那最後我們去看是第十節,
[00:09:41.000 --> 00:09:42.000]  他說,
[00:09:42.000 --> 00:09:45.000]  夢神按照麥基世德的類別,
[00:09:45.000 --> 00:09:47.000]  稱為大祭司,
[00:09:47.000 --> 00:09:51.000]  我們會去看剛才說基督在世的時候,
[00:09:51.000 --> 00:09:53.000]  他是來自人,
[00:09:53.000 --> 00:09:56.000]  那他不同的是什麼?
[00:09:56.000 --> 00:09:59.000]  他不再是從亞倫的類別,
[00:09:59.000 --> 00:10:02.000]  而是有一個新的類別,
[00:10:02.000 --> 00:10:04.000]  是麥基世德的類別,
[00:10:04.000 --> 00:10:06.000]  麥基世德的類別是什麼?
[00:10:06.000 --> 00:10:07.000]  在後面我們會看到,
[00:10:07.000 --> 00:10:10.000]  他是一個永遠的大祭司,
[00:10:10.000 --> 00:10:12.000]  那我們會去看,
[00:10:12.000 --> 00:10:17.000]  剛才我們去看這個大祭司的系統的時候,
[00:10:17.000 --> 00:10:21.000]  那個Bugs是藉著耶穌基督搞定了,
[00:10:21.000 --> 00:10:26.000]  耶穌基督他具備有這個救約大祭司的資格,
[00:10:26.000 --> 00:10:29.000]  而且在人失敗的位置,
[00:10:29.000 --> 00:10:31.000]  他全部是得成了,
[00:10:31.000 --> 00:10:32.000]  所以剛才我們看,
[00:10:32.000 --> 00:10:36.000]  當我們的盼望放在人那裡的時候,
[00:10:36.000 --> 00:10:38.000]  我們是會失望落空,
[00:10:38.000 --> 00:10:40.000]  那放在耶穌那裡,
[00:10:40.000 --> 00:10:43.000]  是不是很可靠呢?
[00:10:43.000 --> 00:10:46.000]  我們繼續去看經文,
[00:10:46.000 --> 00:10:48.000]  經文他說,
[00:10:48.000 --> 00:10:50.000]  其實耶穌是可靠的,
[00:10:50.000 --> 00:10:52.000]  因為什麼?
[00:10:52.000 --> 00:10:55.000]  因為耶穌他的身份,
[00:10:55.000 --> 00:10:57.000]  大家一起幫我讀5至6節,
[00:10:57.000 --> 00:10:59.000]  耶穌的身份是什麼?
[00:10:59.000 --> 00:11:23.000]  所以我們看到,
[00:11:23.000 --> 00:11:25.000]  耶穌可靠,
[00:11:25.000 --> 00:11:29.000]  因為他的身份是神的兒子,
[00:11:29.000 --> 00:11:31.000]  同樣地是神說,
[00:11:31.000 --> 00:11:34.000]  他是一個永遠的祭司,
[00:11:34.000 --> 00:11:39.000]  他不再是安住在亞倫的裡面,
[00:11:39.000 --> 00:11:41.000]  我們再去看的時候,
[00:11:41.000 --> 00:11:42.000]  除了耶穌的身份,
[00:11:42.000 --> 00:11:44.000]  我們可以確定,
[00:11:44.000 --> 00:11:47.000]  可以確信可靠之外,
[00:11:47.000 --> 00:11:49.000]  他經文他怎樣去形容,
[00:11:49.000 --> 00:11:52.000]  這位耶穌我們的大祭司呢?
[00:11:52.000 --> 00:11:54.000]  他用了一個形容詞,
[00:11:54.000 --> 00:11:58.000]  是穿越和偉大,
[00:11:58.000 --> 00:12:00.000]  穿越高天和偉大,
[00:12:00.000 --> 00:12:03.000]  那穿越高天為什麼?
[00:12:03.000 --> 00:12:05.000]  穿越高天其實是代表著,
[00:12:05.000 --> 00:12:07.000]  已經復活了,
[00:12:07.000 --> 00:12:10.000]  耶穌已經戰勝了死亡和罪惡,
[00:12:10.000 --> 00:12:12.000]  他已經升到天上,
[00:12:12.000 --> 00:12:15.000]  現在是和神在一起,
[00:12:15.000 --> 00:12:17.000]  為什麼我們說他是偉大?
[00:12:17.000 --> 00:12:21.000]  因為他是勝過所有舊約的祭司,
[00:12:21.000 --> 00:12:24.000]  他是成就了舊約祭司,
[00:12:24.000 --> 00:12:26.000]  不能夠去成就的事,
[00:12:26.000 --> 00:12:29.000]  所以我們說他是偉大的,
[00:12:29.000 --> 00:12:31.000]  舊約的大祭司,
[00:12:31.000 --> 00:12:35.000]  他只能夠連復一年這樣,
[00:12:35.000 --> 00:12:39.000]  在贖罪日的時候進入至聖所,
[00:12:39.000 --> 00:12:43.000]  獻的祭他不能夠除罪,
[00:12:43.000 --> 00:12:44.000]  但是耶穌基督,
[00:12:44.000 --> 00:12:47.000]  他就是一次過獻上自己,
[00:12:47.000 --> 00:12:49.000]  他能夠成就了舊恩,
[00:12:49.000 --> 00:12:51.000]  同時間他去進入的,
[00:12:51.000 --> 00:12:54.000]  不是地上的至聖所,
[00:12:54.000 --> 00:12:58.000]  而是天上的至聖所,
[00:12:58.000 --> 00:12:59.000]  所以我們說,
[00:12:59.000 --> 00:13:01.000]  耶穌他很可靠,
[00:13:01.000 --> 00:13:04.000]  因為耶穌他自己的身份,
[00:13:04.000 --> 00:13:06.000]  和他的工作,
[00:13:06.000 --> 00:13:10.000]  他已經得盛在一切,
[00:13:10.000 --> 00:13:12.000]  我很喜歡他跟著,
[00:13:12.000 --> 00:13:16.000]  他這段在希伯來書四章第十四節,
[00:13:16.000 --> 00:13:19.000]  但是他用The Message那個版本,
[00:13:19.000 --> 00:13:21.000]  我想和大家先讀英文,
[00:13:21.000 --> 00:13:22.000]  然後我們一起去看中文,
[00:13:22.000 --> 00:13:26.000]  他說Now that we know what we have Jesus,
[00:13:26.000 --> 00:13:28.000]  This great high priest,
[00:13:28.000 --> 00:13:31.000]  with ready access to God,
[00:13:31.000 --> 00:13:35.000]  let not let it slip through our finger,
[00:13:35.000 --> 00:13:37.000]  我們一起讀下面,
[00:13:37.000 --> 00:13:39.000]  既然我們知道,
[00:13:39.000 --> 00:13:41.000]  我們擁有耶穌,
[00:13:41.000 --> 00:13:44.000]  這偉大的大祭司,
[00:13:44.000 --> 00:13:47.000]  隨時可以親近神,
[00:13:47.000 --> 00:13:53.000]  我們就不要讓它從我們的指間流走,
[00:13:53.000 --> 00:13:58.000]  我們有這位耶穌,
[00:13:58.000 --> 00:14:00.000]  我們偉大的大祭司,
[00:14:00.000 --> 00:14:03.000]  我們要緊握住基督,
[00:14:03.000 --> 00:14:04.000]  全心信靠,
[00:14:04.000 --> 00:14:10.000]  不要讓這東西從我們的手指間流走了,
[00:14:10.000 --> 00:14:12.000]  如果你心水清,
[00:14:12.000 --> 00:14:16.000]  你記得我們剛才看圖表的時候,
[00:14:16.000 --> 00:14:19.000]  你會記得舊約大祭司的特質,
[00:14:19.000 --> 00:14:23.000]  除了他是有區分之外,
[00:14:23.000 --> 00:14:25.000]  同時間他會認同人,
[00:14:25.000 --> 00:14:27.000]  可能你就會問,
[00:14:27.000 --> 00:14:30.000]  我剛才看到耶穌他得聖了,
[00:14:30.000 --> 00:14:32.000]  他和人是有區分,
[00:14:32.000 --> 00:14:34.000]  那怎樣去認同人呢?
[00:14:34.000 --> 00:14:36.000]  我們跟著,
[00:14:36.000 --> 00:14:41.000]  我們就會去看第四章十五節,
[00:14:41.000 --> 00:14:44.000]  第四章十五節的時候,
[00:14:44.000 --> 00:14:48.000]  我們也會去看那個信息的版本,
[00:14:48.000 --> 00:14:50.000]  這次我不讀英文,
[00:14:50.000 --> 00:14:52.000]  我直接去看中文的翻譯,
[00:14:52.000 --> 00:14:57.000]  他說我們不是有一位堅離地的祭司,
[00:14:57.000 --> 00:15:01.000]  他已經經歷了軟弱和考驗,
[00:15:01.000 --> 00:15:03.000]  經歷過一切,
[00:15:03.000 --> 00:15:07.000]  原來雖然耶穌已經是升到高天,
[00:15:07.000 --> 00:15:11.000]  和父神一起,但是他不是堅離地的,
[00:15:11.000 --> 00:15:13.000]  那為什麼呢?
[00:15:13.000 --> 00:15:16.000]  那我們就去看一看,
[00:15:16.000 --> 00:15:18.000]  在他新漢語譯本那裡,
[00:15:18.000 --> 00:15:22.000]  他說耶穌不能夠看書,
[00:15:22.000 --> 00:15:23.000]  因為什麼呢?
[00:15:23.000 --> 00:15:27.000]  他曾經受到各樣的試探,
[00:15:27.000 --> 00:15:32.000]  作者強調耶穌曾經受過試探,
[00:15:32.000 --> 00:15:36.000]  因為他不想跳過苦難,
[00:15:36.000 --> 00:15:38.000]  他想去證明一件事,
[00:15:38.000 --> 00:15:40.000]  耶穌他是一個完全的人,
[00:15:40.000 --> 00:15:43.000]  他並沒有用他神聖的能力,
[00:15:43.000 --> 00:15:46.000]  去跳過一切的苦難,
[00:15:46.000 --> 00:15:48.000]  一些的捷徑去解決一些的問題,
[00:15:48.000 --> 00:15:52.000]  所以他能夠去看書我們,
[00:15:52.000 --> 00:15:56.000]  看書這個字是什麼意思呢?
[00:15:56.000 --> 00:15:58.000]  看書不單止是同情,
[00:15:58.000 --> 00:16:02.000]  他是能夠感同身受,
[00:16:02.000 --> 00:16:07.000]  同時間他是產生了一個憐憫之心,
[00:16:07.000 --> 00:16:11.000]  他願意伸出手去幫助我們,
[00:16:11.000 --> 00:16:13.000]  所以我們去看,
[00:16:13.000 --> 00:16:19.000]  耶穌他是一個有憐憫之心的大祭司,
[00:16:19.000 --> 00:16:21.000]  所以我們會去看到,
[00:16:21.000 --> 00:16:25.000]  基督大祭司為我們有什麼重要呢?
[00:16:25.000 --> 00:16:28.000]  因為他是和人有區分,
[00:16:28.000 --> 00:16:32.000]  他可以認同人,
[00:16:32.000 --> 00:16:34.000]  在舊約的祭司做不到,
[00:16:34.000 --> 00:16:37.000]  基督完全做到了,
[00:16:37.000 --> 00:16:39.000]  我們會去看,
[00:16:39.000 --> 00:16:42.000]  其實是逼迫和考驗,
[00:16:42.000 --> 00:16:46.000]  或者是會讓我們有失敗的可能,
[00:16:46.000 --> 00:16:50.000]  但是這位大祭司耶穌基督,
[00:16:50.000 --> 00:16:56.000]  他示範了怎樣在各方的試探之下,
[00:16:56.000 --> 00:16:58.000]  他仍然可以站立得穩,
[00:16:58.000 --> 00:17:00.000]  所以經文這裡說,
[00:17:00.000 --> 00:17:02.000]  他是好像我們一樣,
[00:17:02.000 --> 00:17:05.000]  但是他沒有犯罪,
[00:17:05.000 --> 00:17:07.000]  沒有人可以做得到,
[00:17:07.000 --> 00:17:10.000]  只有耶穌,
[00:17:10.000 --> 00:17:12.000]  我們在基督裡,
[00:17:12.000 --> 00:17:15.000]  我們可以跨盛,
[00:17:15.000 --> 00:17:18.000]  我們可以有勝利的可能,
[00:17:18.000 --> 00:17:20.000]  所以我們一路去看的時候,
[00:17:20.000 --> 00:17:23.000]  希伯來書的時代的作者,
[00:17:23.000 --> 00:17:27.000]  他很想鼓勵當時的信徒什麼?
[00:17:27.000 --> 00:17:28.000]  因為當時的信徒,
[00:17:28.000 --> 00:17:31.000]  他們面對很多的逼迫和挑戰,
[00:17:31.000 --> 00:17:34.000]  所以作者很想他們知道,
[00:17:34.000 --> 00:17:37.000]  自己在信什麼?
[00:17:37.000 --> 00:17:40.000]  我所信的其實是誰?
[00:17:40.000 --> 00:17:42.000]  可不可靠?
[00:17:42.000 --> 00:17:44.000]  所以大祭司作者在這裡說,
[00:17:44.000 --> 00:17:46.000]  原來我們所信的,
[00:17:46.000 --> 00:17:50.000]  是一位很可靠的這位神,
[00:17:50.000 --> 00:17:51.000]  基督大祭司,
[00:17:51.000 --> 00:17:53.000]  因為他有區分,
[00:17:53.000 --> 00:17:54.000]  不同的是什麼?
[00:17:54.000 --> 00:17:56.000]  他是超越和得勝,
[00:17:56.000 --> 00:17:58.000]  他可以認同人,
[00:17:58.000 --> 00:18:01.000]  他絕對有憐憫的心,
[00:18:01.000 --> 00:18:04.000]  他願意伸出援手,
[00:18:04.000 --> 00:18:07.000]  所以我們在今天我們的生活裡,
[00:18:07.000 --> 00:18:10.000]  無論我們面對什麼試探,
[00:18:10.000 --> 00:18:12.000]  挑戰或者困難,
[00:18:12.000 --> 00:18:17.000]  我們都要緊緊抓住這個真理,
[00:18:17.000 --> 00:18:19.000]  好像剛才經文說,
[00:18:19.000 --> 00:18:23.000]  不要讓這個重要的真理,
[00:18:23.000 --> 00:18:27.000]  在我們手指之間流走了,
[00:18:27.000 --> 00:18:29.000]  我們要抓緊基督,
[00:18:29.000 --> 00:18:33.000]  全心信靠,
[00:18:33.000 --> 00:18:36.000]  或者你又會去問一個問題,
[00:18:36.000 --> 00:18:38.000]  你說我都知道,
[00:18:38.000 --> 00:18:41.000]  我已經擁有了耶穌,
[00:18:41.000 --> 00:18:43.000]  我都可以靠著祂,
[00:18:43.000 --> 00:18:45.000]  去到神面前,
[00:18:45.000 --> 00:18:50.000]  我也知道我可以靠著耶穌得勝,
[00:18:50.000 --> 00:18:53.000]  但是為什麼這個這麼強的真理,
[00:18:53.000 --> 00:18:55.000]  在我的人生裡面,
[00:18:55.000 --> 00:18:58.000]  我好像經常都是這個真理,
[00:18:58.000 --> 00:18:59.000]  這個恩典,
[00:18:59.000 --> 00:19:01.000]  在我的手指間流走了,
[00:19:01.000 --> 00:19:03.000]  其實我都很無奈的,
[00:19:03.000 --> 00:19:06.000]  那怎麼辦呢?
[00:19:06.000 --> 00:19:10.000]  我們會去看下面的經文,
[00:19:10.000 --> 00:19:14.000]  在希伯來斯四章十六節,
[00:19:14.000 --> 00:19:16.000]  我們一起讀吧!
[00:19:16.000 --> 00:19:19.000]  所以,我們只管坦然無懼地,
[00:19:19.000 --> 00:19:22.000]  來到私人的寶座前,
[00:19:22.000 --> 00:19:25.000]  好讓我們可以得著憐憫,
[00:19:25.000 --> 00:19:27.000]  曾見恩惠,
[00:19:27.000 --> 00:19:31.000]  做了切實的幫助。
[00:19:31.000 --> 00:19:33.000]  我們在這裡去看的時候,
[00:19:33.000 --> 00:19:35.000]  坦然無懼,
[00:19:35.000 --> 00:19:39.000]  同時間它可以易作懷著信心,
[00:19:39.000 --> 00:19:42.000]  而在這裡說的來到,
[00:19:42.000 --> 00:19:46.000]  在原文它同樣地用一個現在的時式,
[00:19:46.000 --> 00:19:47.000]  即是什麼?
[00:19:47.000 --> 00:19:52.000]  要持續不斷地來到神的面前,
[00:19:52.000 --> 00:19:55.000]  所以我們去看一樣東西就是,
[00:19:55.000 --> 00:20:02.000]  考驗其實會引誘我們去拒絕神的憐憫,
[00:20:02.000 --> 00:20:04.000]  我們漸漸被祂拉走,
[00:20:04.000 --> 00:20:06.000]  去遠離神,
[00:20:06.000 --> 00:20:09.000]  所以我們要怎樣做?
[00:20:09.000 --> 00:20:11.000]  我們要懷著信心,
[00:20:11.000 --> 00:20:13.000]  持續來到,
[00:20:13.000 --> 00:20:15.000]  我們在做的是什麼?
[00:20:15.000 --> 00:20:18.000]  我們是反其道而行,
[00:20:18.000 --> 00:20:22.000]  我們不是被祂拉著方向,
[00:20:22.000 --> 00:20:25.000]  走遠離神的方向,
[00:20:25.000 --> 00:20:27.000]  而是我們反其道而行,
[00:20:27.000 --> 00:20:33.000]  向著神繼續不停地前進。
[00:20:33.000 --> 00:20:36.000]  我想大家有時會經歷過,
[00:20:36.000 --> 00:20:38.000]  我好睏,
[00:20:38.000 --> 00:20:39.000]  但是我堅持要做事,
[00:20:39.000 --> 00:20:41.000]  但是我坐在這裡會繼續睡著,
[00:20:41.000 --> 00:20:42.000]  那怎樣呢?
[00:20:42.000 --> 00:20:43.000]  我不如站起來走走,
[00:20:43.000 --> 00:20:45.000]  會精神一點,
[00:20:45.000 --> 00:20:46.000]  那你在做什麼?
[00:20:46.000 --> 00:20:48.000]  其實你就是在做反其道而行,
[00:20:48.000 --> 00:20:51.000]  你不要跟著你當時的狀態繼續沉睡下去,
[00:20:51.000 --> 00:20:54.000]  而是你站起來你就走了,
[00:20:54.000 --> 00:20:57.000]  你就轉換了另一個狀態,
