
[00:00:00.000 --> 00:00:02.000]  丁宏思明平安
[00:02:50.000 --> 00:02:52.000]  結果你會發現
[00:02:52.000 --> 00:02:54.000]  這個保羅
[00:02:54.000 --> 00:02:56.000]  如此的接地氣
[00:02:56.000 --> 00:02:58.000]  這個保羅和每一個具體的
[00:02:58.000 --> 00:03:00.000]  個人的生命之間
[00:03:00.000 --> 00:03:02.000]  有這麼深的一個連結
[00:03:02.000 --> 00:03:04.000]  這是第十六章
[00:03:04.000 --> 00:03:06.000]  讓我們看到的
[00:03:06.000 --> 00:03:08.000]  保羅在羅馬書
[00:03:08.000 --> 00:03:10.000]  保羅在羅馬書十六章
[00:03:10.000 --> 00:03:12.000]  向羅馬教會的二十六位弟兄姊妹問安
[00:03:12.000 --> 00:03:14.000]  其中提到了二十四個名字
[00:03:14.000 --> 00:03:16.000]  一個一個提到他的名字
[00:03:16.000 --> 00:03:18.000]  甚至很多的名字前後
[00:03:18.000 --> 00:03:20.000]  都有講到這個弟兄姊妹
[00:03:20.000 --> 00:03:22.000]  這個肢體
[00:03:22.000 --> 00:03:24.000]  他生命當中的光景他的特徵
[00:03:24.000 --> 00:03:26.000]  爲他感恩的事象
[00:03:26.000 --> 00:03:28.000]  你要知道各位
[00:03:28.000 --> 00:03:30.000]  他還沒有去過羅馬哦
[00:03:30.000 --> 00:03:32.000]  他只不過在別的地方或者在其他的
[00:03:32.000 --> 00:03:34.000]  施工上
[00:03:34.000 --> 00:03:36.000]  認識了一些弟兄姊妹
[00:03:36.000 --> 00:03:38.000]  但是每一個他都知道
[00:03:38.000 --> 00:03:40.000]  每一個他都如此的熟悉
[00:03:40.000 --> 00:03:42.000]  他給每一個人如此深切的一種關懷
[00:03:42.000 --> 00:03:44.000]  他說得出每一個人的情況
[00:03:44.000 --> 00:03:46.000]  各位
[00:03:46.000 --> 00:03:48.000]  這是讓我非常汗顏的一件事情
[00:03:48.000 --> 00:03:50.000]  有的時候作爲牧師
[00:03:50.000 --> 00:03:52.000]  我自己很尷尬的
[00:03:52.000 --> 00:03:54.000]  一件事是什麼你知道嗎
[00:03:54.000 --> 00:03:56.000]  就是有的時候我在教會
[00:03:56.000 --> 00:03:58.000]  不是在超市或者在飯店
[00:03:58.000 --> 00:04:00.000]  我突然遇到一個弟兄姊妹
[00:04:00.000 --> 00:04:02.000]  人家把我認出來了
[00:04:02.000 --> 00:04:04.000]  哎張牧師
[00:04:04.000 --> 00:04:06.000]  哎呀我突然認不出他來
[00:04:06.000 --> 00:04:08.000]  或者說我知道他是我們教會的
[00:04:08.000 --> 00:04:10.000]  我叫不出他的名字來
[00:04:10.000 --> 00:04:12.000]  還有一次啊還有幾次啊更慘
[00:04:12.000 --> 00:04:14.000]  叫錯了
[00:04:14.000 --> 00:04:16.000]  就很惡性
[00:04:16.000 --> 00:04:18.000]  我在牧會當中
[00:04:18.000 --> 00:04:20.000]  我有一個牧師是蠻佩服的
[00:04:20.000 --> 00:04:22.000]  李秀全牧師我想很多人知道他
[00:04:22.000 --> 00:04:24.000]  李秀全牧師
[00:04:24.000 --> 00:04:26.000]  在我之前的教會牧會的時候
[00:04:26.000 --> 00:04:28.000]  請過他來過我教會講過幾次道
[00:04:28.000 --> 00:04:30.000]  我發現他有一個特點
[00:04:30.000 --> 00:04:32.000]  他第二次講道來的時候
[00:04:32.000 --> 00:04:34.000]  第二次來講道的時候就把第一次
[00:04:34.000 --> 00:04:36.000]  所有打過招呼的弟兄姊妹的名字
[00:04:36.000 --> 00:04:38.000]  全部記住了
[00:04:38.000 --> 00:04:40.000]  那咱得問問人家
[00:04:40.000 --> 00:04:42.000]  怎麼做到的是吧
[00:04:42.000 --> 00:04:44.000]  我就問他他跟我說
[00:04:44.000 --> 00:04:46.000]  其實他有一個竅門什麼呢
[00:04:46.000 --> 00:04:48.000]  哎第一次見面認識弟兄姊妹
[00:04:48.000 --> 00:04:50.000]  他就交換聯絡方式
[00:04:50.000 --> 00:04:52.000]  交換聯絡方式的時候他說
[00:04:52.000 --> 00:04:54.000]  好不好我可以給你照張相
[00:04:54.000 --> 00:04:56.000]  然後第二次來之前
[00:04:56.000 --> 00:04:58.000]  他把整個相片再整理一下
[00:04:58.000 --> 00:05:02.000]  複習一下所以他再來的時候
[00:05:02.000 --> 00:05:04.000]  人家下足了功夫
[00:05:04.000 --> 00:05:06.000]  原來如此
[00:05:06.000 --> 00:05:08.000]  我知道人家背後是下功夫的
[00:05:08.000 --> 00:05:10.000]  不光是一個恩賜而已
[00:05:10.000 --> 00:05:12.000]  各位我們看到
[00:05:12.000 --> 00:05:14.000]  保羅是這樣子的
[00:05:14.000 --> 00:05:16.000]  他對於這些的弟兄姊妹
[00:05:16.000 --> 00:05:18.000]  的個體之間
[00:05:18.000 --> 00:05:20.000]  是有這麼深的這麼具體的
[00:05:20.000 --> 00:05:22.000]  一個關懷和關係
[00:05:22.000 --> 00:05:26.000]  你記得在聖經當中
[00:05:26.000 --> 00:05:28.000]  在看第二節經文
[00:05:28.000 --> 00:05:30.000]  在約翰福音第十章那裏
[00:05:30.000 --> 00:05:32.000]  主耶穌講了一個比喻
[00:05:32.000 --> 00:05:34.000]  一個好慕人的比喻
[00:05:34.000 --> 00:05:36.000]  好慕人有一個特點他怎麼樣
[00:05:36.000 --> 00:05:38.000]  名叫自己的羊
[00:05:38.000 --> 00:05:40.000]  他
[00:05:40.000 --> 00:05:42.000]  按着名叫自己的羊
[00:05:42.000 --> 00:05:44.000]  我告訴你我們必須要回到中東
[00:05:44.000 --> 00:05:46.000]  巴勒斯坦地區的那樣的一個場景
[00:05:46.000 --> 00:05:48.000]  兩千年前的那樣一個背景當中
[00:05:48.000 --> 00:05:50.000]  今天的養殖場不會
[00:05:50.000 --> 00:05:52.000]  給羊取名字的對不對
[00:05:52.000 --> 00:05:54.000]  今天的養殖場裏邊最多
[00:05:54.000 --> 00:05:56.000]  在屁股上落一個編號
[00:05:56.000 --> 00:05:58.000]  他是
[00:05:58.000 --> 00:06:00.000]  幾號他不會有名字的
[00:06:00.000 --> 00:06:02.000]  什麼叫做名字
[00:06:02.000 --> 00:06:04.000]  爲什麼人會有名字
[00:06:04.000 --> 00:06:06.000]  誰取名字你會記得誰的名字
[00:06:06.000 --> 00:06:08.000]  名字意味着什麼
[00:06:08.000 --> 00:06:10.000]  第五姊妹一個名字
[00:06:10.000 --> 00:06:12.000]  表明說這是一個有
[00:06:12.000 --> 00:06:14.000]  位格的存在我想在
[00:06:14.000 --> 00:06:16.000]  人類的歷史當中有一些很慘的
[00:06:16.000 --> 00:06:18.000]  場景很悲慘的場景
[00:06:18.000 --> 00:06:20.000]  比方說在二戰的時候在集中營
[00:06:20.000 --> 00:06:22.000]  當中這些納粹
[00:06:22.000 --> 00:06:24.000]  把猶太人抓到集中營之後
[00:06:24.000 --> 00:06:26.000]  第一件事情抹殺他的名字
[00:06:26.000 --> 00:06:28.000]  從此以後他只有一串
[00:06:28.000 --> 00:06:30.000]  號碼在他的身上
[00:06:30.000 --> 00:06:32.000]  他再也沒有一個名字
[00:06:32.000 --> 00:06:34.000]  就是剝奪了他的人格
[00:06:34.000 --> 00:06:36.000]  剝奪了他的尊嚴反之呢
[00:06:36.000 --> 00:06:38.000]  反之
[00:06:38.000 --> 00:06:40.000]  當我說我知道
[00:06:40.000 --> 00:06:42.000]  你的名字我認識我
[00:06:42.000 --> 00:06:44.000]  按照你的名認識你的時候
[00:06:44.000 --> 00:06:46.000]  各位這表達了
[00:06:46.000 --> 00:06:48.000]  他對這個人這個個體
[00:06:48.000 --> 00:06:50.000]  之間有一個位格
[00:06:50.000 --> 00:06:52.000]  之間的關係你懂得怎麼樣
[00:06:52.000 --> 00:06:54.000]  有一件偉大的事
[00:06:54.000 --> 00:06:56.000]  這個比喻約翰弗林第十章
[00:06:56.000 --> 00:06:58.000]  這個比喻的好牧人是講到
[00:06:58.000 --> 00:07:00.000]  我們的主耶穌基督
[00:07:00.000 --> 00:07:02.000]  是這一位創造宇宙天地的神
[00:07:02.000 --> 00:07:04.000]  他說嘿
[00:07:04.000 --> 00:07:06.000]  我知道你的名字所以
[00:07:06.000 --> 00:07:08.000]  安慰大家一下如果我忘了你的名字
[00:07:08.000 --> 00:07:10.000]  至少耶穌記得你的名字
[00:07:10.000 --> 00:07:12.000]  我還是要回改的
[00:07:12.000 --> 00:07:14.000]  各位
[00:07:14.000 --> 00:07:16.000]  我讀聖經的時候發現一件事情
[00:07:16.000 --> 00:07:18.000]  我不知道大家
[00:07:18.000 --> 00:07:20.000]  有沒有注意過一個細節
[00:07:20.000 --> 00:07:22.000]  路加福音
[00:07:22.000 --> 00:07:24.000]  主耶穌講過一個比喻
[00:07:24.000 --> 00:07:26.000]  就是財主和拉撒路的比喻對不對
[00:07:26.000 --> 00:07:28.000]  我不重述這個比喻的內容了
[00:07:28.000 --> 00:07:30.000]  有一個拉撒路
[00:07:30.000 --> 00:07:32.000]  有一個財主他們死後有一個在天堂
[00:07:32.000 --> 00:07:34.000]  有一個在地獄裏
[00:07:34.000 --> 00:07:36.000]  在天堂當中的是拉撒路在地獄裏的是財主
[00:07:36.000 --> 00:07:38.000]  你有沒有發現在這個
[00:07:38.000 --> 00:07:40.000]  比喻當中財主
[00:07:40.000 --> 00:07:42.000]  沒有名字
[00:07:42.000 --> 00:07:44.000]  他叫什麼
[00:07:44.000 --> 00:07:46.000]  他姓財叫主
[00:07:46.000 --> 00:07:48.000]  叫財主
[00:07:48.000 --> 00:07:50.000]  他沒有名字各位
[00:07:50.000 --> 00:07:52.000]  各位他在永恆當中
[00:07:52.000 --> 00:07:54.000]  沒有名字但拉撒路呢
[00:07:54.000 --> 00:07:56.000]  拉撒路是一個乞丐對不對
[00:07:56.000 --> 00:07:58.000]  拉撒路是一個最卑微最渺小
[00:07:58.000 --> 00:08:00.000]  在人類社會當中最邊緣的一個人
[00:08:00.000 --> 00:08:02.000]  但是在永恆當中
[00:08:02.000 --> 00:08:04.000]  上帝知道他的名字
[00:08:04.000 --> 00:08:06.000]  弟兄姊妹
[00:08:06.000 --> 00:08:08.000]  財主死了
[00:08:08.000 --> 00:08:10.000]  他就什麼都不是
[00:08:10.000 --> 00:08:12.000]  因爲一個死了的財主
[00:08:12.000 --> 00:08:14.000]  就不是財主了你明白我的意思嗎
[00:08:14.000 --> 00:08:16.000]  如果你是一個CEO
[00:08:16.000 --> 00:08:18.000]  你死了就不是CEO了
[00:08:18.000 --> 00:08:20.000]  你在天國做CEO嗎
[00:08:20.000 --> 00:08:22.000]  如果你是一個PHD你死了
[00:08:22.000 --> 00:08:24.000]  PHD就不是你的身份了
[00:08:24.000 --> 00:08:26.000]  你在這個世界上任何的身份
[00:08:26.000 --> 00:08:28.000]  死亡都會把它拿走
[00:08:28.000 --> 00:08:30.000]  那麼各位
[00:08:30.000 --> 00:08:32.000]  如果這一切的身份
[00:08:32.000 --> 00:08:34.000]  都被死亡拿走之後
[00:08:34.000 --> 00:08:36.000]  你是誰啊
[00:08:36.000 --> 00:08:38.000]  你的價值在哪裏
[00:08:38.000 --> 00:08:40.000]  上帝不會稱呼你某某牧師
[00:08:40.000 --> 00:08:42.000]  某某這個教授
[00:08:42.000 --> 00:08:44.000]  某某老闆
[00:08:44.000 --> 00:08:46.000]  上帝知道
[00:08:46.000 --> 00:08:48.000]  要按照你的名來認識你
[00:08:48.000 --> 00:08:50.000]  各位財主
[00:08:50.000 --> 00:08:52.000]  財主在當時的社會其實就代表着
[00:08:52.000 --> 00:08:54.000]  這人類社會當中最
[00:08:54.000 --> 00:08:56.000]  他頂端的最成功人士
[00:08:56.000 --> 00:08:58.000]  對不對
[00:08:58.000 --> 00:09:00.000]  他的名字可能刻畫在那個星光大道上
[00:09:00.000 --> 00:09:02.000]  但是呢
[00:09:02.000 --> 00:09:04.000]  沒有記載在高陽的生命冊上
[00:09:04.000 --> 00:09:06.000]  上帝不知道你的名字
[00:09:06.000 --> 00:09:08.000]  哪怕你在這個世界上
[00:09:08.000 --> 00:09:10.000]  流芳百世也罷
[00:09:10.000 --> 00:09:12.000]  一臭萬年也罷各位
[00:09:12.000 --> 00:09:14.000]  Nothing
[00:09:14.000 --> 00:09:16.000]  都是虛空
[00:09:16.000 --> 00:09:18.000]  李永澤妹回到這段經文當中
[00:09:18.000 --> 00:09:20.000]  我們看到保羅認識
[00:09:20.000 --> 00:09:22.000]  每一個人的名字
[00:09:22.000 --> 00:09:24.000]  保羅說出每一個人生命的情況
[00:09:24.000 --> 00:09:28.000]  我前兩天在預備的時候
[00:09:28.000 --> 00:09:30.000]  我就想到有一首歌
[00:09:30.000 --> 00:09:32.000]  2014年上過春晚這首歌
[00:09:32.000 --> 00:09:34.000]  叫做羣發的我不回
[00:09:34.000 --> 00:09:38.000]  聽過嗎
[00:09:38.000 --> 00:09:40.000]  知道嗎
[00:09:40.000 --> 00:09:42.000]  就是說現在是一個多媒體時代
[00:09:42.000 --> 00:09:44.000]  各樣的聊天軟件
[00:09:44.000 --> 00:09:46.000]  很多的祝福
[00:09:46.000 --> 00:09:48.000]  他在那首歌說
[00:09:48.000 --> 00:09:50.000]  我念當年寫明信片的時候
[00:09:50.000 --> 00:09:52.000]  過年的時候過生日的時候
[00:09:52.000 --> 00:09:54.000]  一封明信片
[00:09:54.000 --> 00:09:56.000]  有個歪歪扭扭的那個筆記在上面
[00:09:56.000 --> 00:09:58.000]  我知道他是給我寫的
[00:09:58.000 --> 00:10:00.000]  但是今天copy paste
[00:10:00.000 --> 00:10:02.000]  copy paste right
[00:10:02.000 --> 00:10:04.000]  然後send send send
[00:10:04.000 --> 00:10:06.000]  原來是格式化了
[00:10:06.000 --> 00:10:08.000]  祝福格式化了
[00:10:08.000 --> 00:10:10.000]  人和人的關係格式化了
[00:10:10.000 --> 00:10:12.000]  不是一個個體和另外一個個體
[00:10:12.000 --> 00:10:14.000]  直接一個personal的
[00:10:14.000 --> 00:10:16.000]  一個單獨的
[00:10:16.000 --> 00:10:18.000]  一對一的直接的這樣的一個關係
[00:10:18.000 --> 00:10:20.000]  在今天的這個社會當中
[00:10:20.000 --> 00:10:22.000]  這樣的關係越來越少
[00:10:22.000 --> 00:10:24.000]  越來越淡薄
[00:10:24.000 --> 00:10:26.000]  但是
[00:10:26.000 --> 00:10:28.000]  保羅是這樣的一個人
[00:10:28.000 --> 00:10:30.000]  是的他是一個神學家嗎
[00:10:30.000 --> 00:10:32.000]  他當然是一個神學家
[00:10:32.000 --> 00:10:34.000]  他是一個由方各地的
[00:10:34.000 --> 00:10:36.000]  部道家建立教會的人嗎
[00:10:36.000 --> 00:10:38.000]  是的但是呢
[00:10:38.000 --> 00:10:40.000]  很奇妙的一件事情
[00:10:40.000 --> 00:10:42.000]  他不是一個不食人間煙火的人
[00:10:42.000 --> 00:10:44.000]  他關愛每一個
[00:10:44.000 --> 00:10:46.000]  有血有肉的
[00:10:46.000 --> 00:10:48.000]  鮮活的人他對教會的愛
[00:10:48.000 --> 00:10:50.000]  各位不是表現在
[00:10:50.000 --> 00:10:52.000]  他對一個觀念中的教會
[00:10:52.000 --> 00:10:54.000]  一個神學意義上的教會的愛
[00:10:54.000 --> 00:10:56.000]  而是表現在他對教會當中
[00:10:56.000 --> 00:10:58.000]  一個又一個
[00:10:58.000 --> 00:11:00.000]  具體的真實的
[00:11:00.000 --> 00:11:02.000]  弟兄和姊妹的愛
[00:11:02.000 --> 00:11:04.000]  這是今天我們需要常常
[00:11:04.000 --> 00:11:06.000]  回到聖經當中去
[00:11:06.000 --> 00:11:08.000]  反省
[00:11:08.000 --> 00:11:10.000]  幾個周前我記得
[00:11:10.000 --> 00:11:12.000]  我帶那個週三禱告會的時候
[00:11:12.000 --> 00:11:14.000]  我講到一個人大家還記得嗎
[00:11:14.000 --> 00:11:16.000]  如果你來的話我講到
[00:11:16.000 --> 00:11:18.000]  盧梭
[00:11:18.000 --> 00:11:20.000]  盧梭是一個
[00:11:20.000 --> 00:11:22.000]  是一個人文主義者是一個
[00:11:22.000 --> 00:11:24.000]  非常典型的而且被後世
[00:11:24.000 --> 00:11:26.000]  所高舉的人文主義者
[00:11:26.000 --> 00:11:28.000]  我就不講他的很多的
[00:11:28.000 --> 00:11:30.000]  內容因爲今天很多人都
[00:11:30.000 --> 00:11:32.000]  知道他在教育界
[00:11:32.000 --> 00:11:34.000]  在哲學界這真的是一個
[00:11:34.000 --> 00:11:36.000]  簡直就是一個很多人所
[00:11:36.000 --> 00:11:38.000]  所崇敬的所崇拜的一個人
[00:11:38.000 --> 00:11:40.000]  但是你知道他的私生活多麼的
[00:11:40.000 --> 00:11:42.000]  不堪嗎他的女
[00:11:42.000 --> 00:11:44.000]  他一生未婚但是和女友同居
[00:11:44.000 --> 00:11:46.000]  這個女友給他生了
[00:11:46.000 --> 00:11:48.000]  五個孩子每一個一出生
[00:11:48.000 --> 00:11:50.000]  他做的第一件事情就把他扔到
[00:11:50.000 --> 00:11:52.000]  孤兒院門口
[00:11:52.000 --> 00:11:54.000]  他遺棄自己五個孩子
[00:11:54.000 --> 00:11:56.000]  他對這件事情給出了一個理由
[00:11:56.000 --> 00:11:58.000]  什麼理由呢他說
[00:11:58.000 --> 00:12:00.000]  當我的閣樓中充滿了家務事
[00:12:00.000 --> 00:12:02.000]  和兒童的吵鬧聲我
[00:12:02.000 --> 00:12:04.000]  怎麼能獲得
[00:12:04.000 --> 00:12:06.000]  這個工作所需要的平靜
[00:12:06.000 --> 00:12:08.000]  的心靈呢你知道
[00:12:08.000 --> 00:12:10.000]  什麼意思嗎我丟掉我的孩子
[00:12:10.000 --> 00:12:12.000]  是爲了偉大的烏托邦
[00:12:12.000 --> 00:12:14.000]  事業而做出了
[00:12:14.000 --> 00:12:16.000]  犧牲各位
[00:12:16.000 --> 00:12:18.000]  上午把自己的孩子
[00:12:18.000 --> 00:12:20.000]  扔了下午就可以
[00:12:20.000 --> 00:12:22.000]  高談闊論說要
[00:12:22.000 --> 00:12:24.000]  說要愛
[00:12:24.000 --> 00:12:26.000]  整個全人類說財富要
[00:12:26.000 --> 00:12:28.000]  平均分配各位
[00:12:28.000 --> 00:12:30.000]  這是愛嗎
[00:12:30.000 --> 00:12:32.000]  很諷刺後世
[00:12:32.000 --> 00:12:34.000]  的人卻崇敬
[00:12:34.000 --> 00:12:36.000]  他高舉他
[00:12:36.000 --> 00:12:38.000]  所以有一句話是這麼說的
[00:12:38.000 --> 00:12:40.000]  我找不出這句話是誰說的
[00:12:40.000 --> 00:12:42.000]  他說愛人民
[00:12:42.000 --> 00:12:44.000]  愛人類其實很容易
[00:12:44.000 --> 00:12:46.000]  但愛一個具體的人很難
[00:12:46.000 --> 00:12:48.000]  尤其是愛你家裏那
[00:12:48.000 --> 00:12:50.000]  口子尤其
[00:12:50.000 --> 00:12:52.000]  是愛你最近的那個人
[00:12:52.000 --> 00:12:54.000]  因爲關係越具體
[00:12:54.000 --> 00:12:56.000]  你這個愛的真實與
[00:12:56.000 --> 00:12:58.000]  否就越顯
[00:12:58.000 --> 00:13:00.000]  明的出來
[00:13:00.000 --> 00:13:02.000]  當我們說我們要愛的時候
[00:13:02.000 --> 00:13:04.000]  不是說不是
[00:13:04.000 --> 00:13:06.000]  不是一個人稱的總和
[00:13:06.000 --> 00:13:08.000]  不是一個集體
[00:13:08.000 --> 00:13:10.000]  而是在一個一對一的關係
[00:13:10.000 --> 00:13:12.000]  當中
[00:13:12.000 --> 00:13:14.000]   Again
[00:13:14.000 --> 00:13:16.000]  羅馬書是保羅偉大的
[00:13:16.000 --> 00:13:18.000]  真理的一個啓示
[00:13:18.000 --> 00:13:20.000]  今天我們也查考聖經我們也尋求
[00:13:20.000 --> 00:13:22.000]  神的真理我們也在這裏
[00:13:22.000 --> 00:13:24.000]  研究
[00:13:24.000 --> 00:13:26.000]  聖經的意義但是
[00:13:26.000 --> 00:13:28.000]  讓我這樣說好了如果我們在一起
[00:13:28.000 --> 00:13:30.000]  查清了半年了一起
[00:13:30.000 --> 00:13:32.000]  探討聖經的背景
[00:13:32.000 --> 00:13:34.000]  聖經的原文但是半年下來
[00:13:34.000 --> 00:13:36.000]  你都不知道對方在哪裏工作
[00:13:36.000 --> 00:13:38.000]  你也不知道他生命當中的掙扎
[00:13:38.000 --> 00:13:40.000]  你也不知道他現在的煩惱和遇到的挑戰
[00:13:40.000 --> 00:13:42.000]  這些你通通不知道
[00:13:42.000 --> 00:13:44.000]  坦白說老實說這種查經
[00:13:44.000 --> 00:13:46.000]  對我們的生命沒有多大益處
[00:13:46.000 --> 00:13:48.000]  因爲你沒有把神的話
[00:13:48.000 --> 00:13:50.000]  真實的帶入到
[00:13:50.000 --> 00:13:52.000]  你和另外一個人真實
[00:13:52.000 --> 00:13:54.000]  生命的關係當中你知道嗎
[00:13:54.000 --> 00:13:56.000]  基督教的信仰
[00:13:56.000 --> 00:13:58.000]  是一個整權的信仰基督教
[00:13:58.000 --> 00:14:00.000]  基督教信仰當中的
[00:14:00.000 --> 00:14:02.000]  真理不是空中樓閣不是紙上
[00:14:02.000 --> 00:14:04.000]  談兵而是在你最真實的
[00:14:04.000 --> 00:14:06.000]  最接地氣的
[00:14:06.000 --> 00:14:08.000]  一個生命當中
[00:14:08.000 --> 00:14:10.000]  生活的處境當中去活出來的
[00:14:10.000 --> 00:14:14.000]  所以
[00:14:14.000 --> 00:14:16.000]  再問大家你認識
[00:14:16.000 --> 00:14:18.000]  你身邊的弟兄姊妹嗎
[00:14:18.000 --> 00:14:20.000]  第二個問題
[00:14:20.000 --> 00:14:22.000]  你被你身邊的弟兄姊妹
[00:14:22.000 --> 00:14:24.000]  認識嗎
[00:14:24.000 --> 00:14:28.000]  這裏有24個名字
[00:14:28.000 --> 00:14:30.000]  這24個名字我相信
[00:14:30.000 --> 00:14:32.000]  不僅僅是保羅藉着對羅馬教會的
[00:14:32.000 --> 00:14:34.000]  問安記載在聖經
[00:14:34.000 --> 00:14:36.000]  當中我們也可以
[00:14:36.000 --> 00:14:38.000]  繼續的推亂也可以相信
[00:14:38.000 --> 00:14:40.000]  這些的名字一個一個也記載
[00:14:40.000 --> 00:14:42.000]  在高陽生命冊當中
[00:14:42.000 --> 00:14:44.000]  我個人認爲一個
[00:14:44.000 --> 00:14:46.000]  一個真正的基督徒一個
[00:14:46.000 --> 00:14:48.000]  重生得救的基督徒在理想
[00:14:48.000 --> 00:14:50.000]  和正常的狀態下他的名字
[00:14:50.000 --> 00:14:52.000]  至少寫在兩份名單上
[00:14:52.000 --> 00:14:54.000]  第一份名單就是我剛纔說的
[00:14:54.000 --> 00:14:56.000]  高陽生命冊你的名字
