
[00:00:00.000 --> 00:00:03.000]  我想帶你去看一看大圖畫
[00:04:49.320 --> 00:04:53.120]  Two cities, two loves
[00:04:53.120 --> 00:04:54.720]  他們有
[00:04:54.720 --> 00:04:56.080]  他們的人住在這裏
[00:04:56.080 --> 00:04:59.800]  但他們所愛慕的不是這裏
[00:04:59.800 --> 00:05:03.440]  那些人所愛慕的東西
[00:05:03.440 --> 00:05:05.760]  而最後這兩個都市的人
[00:05:05.760 --> 00:05:07.840]  兩個愛慕的人
[00:05:07.840 --> 00:05:08.840]  兩種愛慕的人
[00:05:08.840 --> 00:05:11.240]  最後會帶他們進入兩個
[00:05:11.240 --> 00:05:13.600]  很不一樣的永恆終結
[00:05:13.600 --> 00:05:17.240]  這是保羅在挑戰我們
[00:05:17.240 --> 00:05:18.080]  保羅還未講完
[00:05:18.080 --> 00:05:19.960]  他繼續
[00:05:19.960 --> 00:05:20.760]  十二節他說
[00:05:20.760 --> 00:05:23.840]  凡猶太律法以外犯罪的
[00:05:23.840 --> 00:05:27.160]  將在猶太律法以外滅亡
[00:05:27.160 --> 00:05:29.000]  他在講愛邦人
[00:05:29.000 --> 00:05:31.600]  他在講不悔改的愛邦人
[00:05:31.600 --> 00:05:34.040]  不迴轉的愛邦浪子
[00:05:34.040 --> 00:05:36.920]  他說因為他們雖然沒有猶太的律法
[00:05:36.920 --> 00:05:39.760]  自己就是自己自然的律法
[00:05:39.760 --> 00:05:41.960]  他們顯明律法的功用
[00:05:41.960 --> 00:05:43.320]  刻在他們的心裏面
[00:05:43.320 --> 00:05:45.880]  他們有良心一同作證
[00:05:45.880 --> 00:05:47.640]  即是說就算那些愛邦人
[00:05:47.640 --> 00:05:50.440]  他沒有上帝的律法
[00:05:50.440 --> 00:05:52.360]  physically在他的面前
[00:05:52.360 --> 00:05:54.160]  其實他心裏面的良心
[00:05:54.160 --> 00:05:56.400]  都知道這個世界是有一個神
[00:05:56.400 --> 00:05:58.080]  他需要敬拜這個神
[00:05:58.080 --> 00:06:01.240]  但他自己決定要過自己
[00:06:01.240 --> 00:06:03.560]  自我為中心的生活
[00:06:03.560 --> 00:06:07.080]  於是他會在這個自我為中心的生活裏面
[00:06:07.080 --> 00:06:08.600]  去滅亡
[00:06:08.600 --> 00:06:09.440]  但你要記得
[00:06:09.440 --> 00:06:10.960]  保羅在《羅馬書》第二章裏面
[00:06:10.960 --> 00:06:14.560]  他主要針對的對象不是愛邦的浪子
[00:06:14.560 --> 00:06:16.680]  他主要針對的對象是猶太的浪子
[00:06:16.680 --> 00:06:19.520]  所以我們看看他怎樣對這些猶太人說
[00:06:19.520 --> 00:06:20.040]  他說
[00:06:20.040 --> 00:06:23.720]  犯在猶太律法之內犯罪的
[00:06:23.720 --> 00:06:27.600]  將按猶太律法審判
[00:06:27.600 --> 00:06:32.360]  原來在神面前不是聽律法的行義
[00:06:32.360 --> 00:06:37.360]  而是行律法的行義
[00:06:37.360 --> 00:06:40.440]  保羅說我要你們悔改
[00:06:40.440 --> 00:06:42.040]  怎樣悔改?
[00:06:42.040 --> 00:06:44.360]  要你們的心朝向上
[00:06:44.360 --> 00:06:47.200]  要你們不是單單聽律法
[00:06:47.200 --> 00:06:48.960]  而是行律法
[00:06:48.960 --> 00:06:50.680]  要你們不是單單聽道
[00:06:50.680 --> 00:06:52.920]  而是行道
[00:06:52.920 --> 00:06:54.360]  你要記得我剛才所說的
[00:06:54.360 --> 00:06:57.480]  所謂行道不是捐多點錢
[00:06:57.480 --> 00:06:59.200]  所謂行道不是多點侍奉
[00:06:59.200 --> 00:07:00.480]  所謂行道是
[00:07:00.480 --> 00:07:03.840]  盡心盡性 盡義愛上帝
[00:07:03.840 --> 00:07:06.280]  所謂行道是積財寶在天上
[00:07:06.280 --> 00:07:10.440]  所謂行道是追求十字架的榮耀
[00:07:10.440 --> 00:07:16.080]  最後一節
[00:07:16.080 --> 00:07:19.160]  保羅最後的警告
[00:07:19.160 --> 00:07:20.360]  在那一天
[00:07:20.360 --> 00:07:24.480]  主耶穌基督再來的那一天
[00:07:24.480 --> 00:07:25.360]  審判的日子
[00:07:25.360 --> 00:07:26.360]  在那一天
[00:07:26.360 --> 00:07:28.320]  神要藉著耶穌基督
[00:07:28.320 --> 00:07:32.880]  按照我所傳的福音審判人
[00:07:32.880 --> 00:07:35.800]  隱藏的事
[00:07:35.800 --> 00:07:38.720]  這個世界現在有很多東西是隱藏了的
[00:07:38.720 --> 00:07:39.840]  我看不到你的心
[00:07:39.840 --> 00:07:42.960]  我不知道你在想些甚麼
[00:07:42.960 --> 00:07:45.200]  我不知道你明天做些甚麼
[00:07:45.200 --> 00:07:46.480]  我不知道你今晚做些甚麼
[00:07:46.480 --> 00:07:47.960]  我很多東西是隱藏的
[00:07:47.960 --> 00:07:49.520]  當耶穌回來的時候
[00:07:49.520 --> 00:07:56.080]  所有隱藏的東西會被彰顯出來
[00:07:56.080 --> 00:07:57.680]  上帝審判我們的時候
[00:07:57.680 --> 00:07:59.840]  不是來到公理堂
[00:07:59.840 --> 00:08:03.120]  看看公理堂會有名冊
[00:08:03.120 --> 00:08:04.920]  不是看你做過甚麼侍奉
[00:08:04.920 --> 00:08:06.720]  不是看你何時入會
[00:08:06.720 --> 00:08:10.480]  給了多少會費
[00:08:10.480 --> 00:08:13.240]  上帝看到一些現在沒有人看到的東西
[00:08:13.240 --> 00:08:16.720]  就是你的心的取向
[00:08:16.720 --> 00:08:22.720]  何等恐怖的日子
[00:08:22.720 --> 00:08:25.400]  我們這裡可能最有心
[00:08:25.400 --> 00:08:27.000]  在教會侍奉最多的人
[00:08:27.000 --> 00:08:32.560]  我們的心是那天被彰顯出來的
[00:08:32.560 --> 00:08:37.400]  究竟我們的心是否朝向天國呢?
[00:08:37.400 --> 00:08:38.120]  在那天
[00:08:38.120 --> 00:08:44.160]  我相信會有很多想不到的驚訝
[00:08:44.160 --> 00:08:47.720]  有很多哀號
[00:08:47.720 --> 00:08:48.480]  有個笑話
[00:08:48.480 --> 00:08:50.880]  我想你曾經何時都有聽過
[00:08:50.880 --> 00:08:53.880]  有個回教會一輩子的弟兄
[00:08:53.880 --> 00:08:55.360]  有一天死了
[00:08:55.360 --> 00:08:58.080]  他萬萬想不到他死了之後醒來的時候
[00:08:58.080 --> 00:09:01.400]  他竟然去了地獄
[00:09:01.400 --> 00:09:02.520]  他百思不得其解
[00:09:02.520 --> 00:09:04.480]  他在想為甚麼我會來了地獄呢?
[00:09:04.480 --> 00:09:06.360]  我去了教會一輩子了
[00:09:06.360 --> 00:09:08.160]  為甚麼我會來了地獄呢?
[00:09:08.160 --> 00:09:10.720]  他還在想的時候
[00:09:10.720 --> 00:09:14.120]  他遠遠看到一個熟口熟面的人
[00:09:14.120 --> 00:09:14.960]  再看清楚一點
[00:09:14.960 --> 00:09:17.600]  原來是他教會裏面的執事
[00:09:17.600 --> 00:09:20.160]  於是這個弟兄就馬上跑過去
[00:09:20.160 --> 00:09:24.320]  他說「Paul 為甚麼來了這裡?」
[00:09:24.320 --> 00:09:25.440]  我沒有說姓氏
[00:09:25.440 --> 00:09:29.120]  我不知道是誰
[00:09:29.120 --> 00:09:31.520]  他說「Paul 為甚麼你也在這裏?」
[00:09:31.520 --> 00:09:34.120]  然後Paul把他拉到一個角落
[00:09:34.120 --> 00:09:35.520]  然後「噓」
[00:09:35.520 --> 00:09:40.960]  牧師就在那裏
[00:09:40.960 --> 00:09:42.200]  如果這不是一個笑話
[00:09:42.200 --> 00:09:44.560]  而是一個真實的事情
[00:09:44.560 --> 00:09:46.360]  是挺可怕的事情
[00:09:46.360 --> 00:09:47.600]  我不是在說給你們聽
[00:09:47.600 --> 00:09:50.960]  我是在說給我自己聽
[00:09:50.960 --> 00:09:59.040]  我也不想做一個帶著一班人去地獄的牧師
[00:09:59.040 --> 00:10:02.280]  如果我們最後在永恆相聚
[00:10:02.280 --> 00:10:04.000]  但不是在天堂
[00:10:04.000 --> 00:10:05.800]  而是在地獄
[00:10:05.800 --> 00:10:08.760]  是挺恐怖的一件事
[00:10:08.760 --> 00:10:11.960]  究竟我們是否嚮往上天堂
[00:10:11.960 --> 00:10:14.040]  與上帝永遠同在
[00:10:14.040 --> 00:10:15.800]  永遠敬拜基督
[00:10:15.800 --> 00:10:17.400]  今天你去街上問人
[00:10:17.400 --> 00:10:18.160]  你想不想去天堂
[00:10:18.160 --> 00:10:19.560]  每個人都說想的
[00:10:19.560 --> 00:10:21.520]  但你問他天堂是甚麼
[00:10:21.520 --> 00:10:23.080]  天堂
[00:10:23.080 --> 00:10:24.760]  天堂不就可以天天吃自助餐
[00:10:24.760 --> 00:10:25.560]  又不用給錢
[00:10:25.560 --> 00:10:27.760]  又不會肥那種
[00:10:27.760 --> 00:10:29.440]  其實我們想像的天堂
[00:10:29.440 --> 00:10:33.760]  就是我們現在所追求的現身
[00:10:33.760 --> 00:10:35.120]  我們覺得在天堂裏面
[00:10:35.120 --> 00:10:37.280]  每個人都是李嘉誠
[00:10:37.280 --> 00:10:39.960]  每個人都有錢使不盡
[00:10:39.960 --> 00:10:42.160]  每個人都可以任做
[00:10:42.160 --> 00:10:44.160]  但是上帝不存在
[00:10:44.160 --> 00:10:46.640]  去到天堂我們仍然當上帝沒有到
[00:10:46.640 --> 00:10:51.560]  因為我們所追求的根本不是天堂
[00:10:51.560 --> 00:10:54.840]  如果是這樣的時候
[00:10:54.840 --> 00:10:56.560]  最後我們要進入的
[00:10:56.560 --> 00:10:59.520]  可能不是天堂
[00:10:59.520 --> 00:11:01.000]  而是地獄
[00:11:01.000 --> 00:11:03.080]  保羅說我們要迴轉
[00:11:03.080 --> 00:11:05.520]  教會今天失去了迴轉的訊息
[00:11:05.520 --> 00:11:08.280]  你記得耶穌基督出來講道
[00:11:08.280 --> 00:11:09.280]  他講道的忠心是
[00:11:09.280 --> 00:11:11.800]  「一旗滿了 神的國更了」
[00:11:11.800 --> 00:11:13.480]  「你們應當悔改」
[00:11:13.480 --> 00:11:17.240]  「全順服 任你們應當悔改」
[00:11:17.240 --> 00:11:18.680]  保羅的訊息是一樣的
[00:11:18.680 --> 00:11:20.280]  他說你們應當要悔改
[00:11:20.280 --> 00:11:21.960]  你們要快快的悔改
[00:11:21.960 --> 00:11:24.000]  因為耶穌必來
[00:11:24.000 --> 00:11:25.200]  耶穌來的時候
[00:11:25.200 --> 00:11:27.920]  所有隱藏的事情
[00:11:27.920 --> 00:11:31.720]  都要被暴露出來
[00:11:31.720 --> 00:11:37.520]  我們要傳講真悔改的訊息
[00:11:37.520 --> 00:11:40.240]  但是今天在教會裏面
[00:11:40.240 --> 00:11:43.520]  我們有沒有繼續去傳講悔改的訊息
[00:11:43.520 --> 00:11:44.720]  在Joyful Kid裏面
[00:11:44.720 --> 00:11:46.920]  我們有沒有傳講悔改的訊息
[00:11:46.920 --> 00:11:48.480]  在青年崇拜裏面
[00:11:48.480 --> 00:11:50.400]  我們有沒有傳講悔改的訊息
[00:11:50.400 --> 00:11:52.200]  在長青團契裏面
[00:11:52.200 --> 00:11:53.760]  在職青團契裏面
[00:11:53.760 --> 00:11:55.320]  在夫婦團契裏面
[00:11:55.320 --> 00:11:56.960]  在我們的茶經班裏面
[00:11:56.960 --> 00:12:00.680]  我們有沒有傳悔改的訊息
[00:12:00.680 --> 00:12:01.880]  不是小小的悔改
[00:12:01.880 --> 00:12:05.160]  是真真正正從心裏面的悔改
[00:12:05.160 --> 00:12:06.040]  我們要迴轉
[00:12:06.040 --> 00:12:09.680]  我們要返回悔改的訊息
[00:12:09.680 --> 00:12:12.080]  因為如果我們不傳悔改
[00:12:12.080 --> 00:12:13.200]  去到那一天
[00:12:13.200 --> 00:12:16.880]  我想我們真是一鑊熟
[00:12:16.880 --> 00:12:19.520]  我們再聽不到真正的福音
[00:12:19.520 --> 00:12:21.520]  我們需要聽真正的福音
[00:12:21.520 --> 00:12:24.680]  我想再帶你看看羅馬書的大題目
[00:12:24.680 --> 00:12:25.880]  正一學者告訴我們
[00:12:25.880 --> 00:12:27.560]  他覺得《恩訊稱義》
[00:12:27.560 --> 00:12:29.320]  是羅馬書前幾章的中心
[00:12:29.320 --> 00:12:32.120]  我想這個是正確的
[00:12:32.120 --> 00:12:33.880]  如果你看羅馬書前幾章的時候
[00:12:33.880 --> 00:12:35.280]  你會發覺保羅很強調
[00:12:35.280 --> 00:12:37.400]  這個《恩訊稱義》的訊息
[00:12:37.400 --> 00:12:40.560]  羅馬書第一章十六、十七節這樣說
[00:12:40.560 --> 00:12:43.720]  「這福音本是神的大能為要救一切相信的」
[00:12:43.720 --> 00:12:45.120]  相信的
[00:12:45.120 --> 00:12:47.800]  「這福音神的義在福音顯明
[00:12:47.800 --> 00:12:49.800]  這義是本於信」
[00:12:49.800 --> 00:12:51.240]  我們怎樣可以領受上帝的義
[00:12:51.240 --> 00:12:52.520]  是本於信
[00:12:52.520 --> 00:12:54.080]  三章二十一節他繼續
[00:12:54.080 --> 00:12:56.680]  「神的義在律法以外已經顯明」
[00:12:56.680 --> 00:12:57.880]  說的是耶穌基督
[00:12:57.880 --> 00:13:00.040]  「神的義恩訊耶穌基督
[00:13:00.040 --> 00:13:03.480]  加給一切信的人」
[00:13:03.480 --> 00:13:05.120]  我們怎樣可以得到上帝的義
[00:13:05.120 --> 00:13:06.520]  是因為信靠耶穌
[00:13:06.520 --> 00:13:07.880]  因為信靠十字架
[00:13:07.880 --> 00:13:11.040]  因為信靠耶穌基督的補血
[00:13:11.040 --> 00:13:14.040]  信靠耶穌基督是上帝的羔羊
[00:13:14.040 --> 00:13:15.280]  這個是保羅的神學
[00:13:15.280 --> 00:13:17.080]  毫無疑問
[00:13:17.080 --> 00:13:18.640]  但是我想你看清楚一點
[00:13:18.640 --> 00:13:21.240]  就是在第一章和第三章的中間
[00:13:21.240 --> 00:13:23.520]  保羅加了一些東西
[00:13:23.520 --> 00:13:24.480]  保羅加了什麼呢
[00:13:24.480 --> 00:13:26.080]  他說「原來在神面前
[00:13:26.080 --> 00:13:31.680]  不是聽律法的為義而是行律法的為義」
[00:13:31.680 --> 00:13:34.720]  保羅給了一個信心三文治理
[00:13:34.720 --> 00:13:39.440]  保羅說「是的,我真的是憑信稱義
[00:13:39.440 --> 00:13:42.160]  但是我要強調的是一個真正的信心
[00:13:42.160 --> 00:13:44.280]  真正的信心
[00:13:44.280 --> 00:13:46.080]  不是單單聽律法
[00:13:46.080 --> 00:13:50.200]  所有猶太人都在聽律法
[00:13:50.200 --> 00:13:56.640]  保羅要的是行律法的猶太人」
[00:13:56.640 --> 00:13:57.960]  所以教會歷史裏面
[00:13:57.960 --> 00:13:59.520]  加爾文有一句名言
[00:13:59.520 --> 00:14:00.040]  他說
[00:14:00.040 --> 00:14:03.920]  「It is therefore faith alone which justifies
[00:14:03.920 --> 00:14:08.160]  and yet the faith which justifies is not alone」
[00:14:08.160 --> 00:14:09.120]  翻出來就是
[00:14:09.120 --> 00:14:14.000]  「是的,一個人唯獨靠信心可以稱義
[00:14:14.000 --> 00:14:18.920]  然而使人稱義的信心並不是單獨的」
[00:14:18.920 --> 00:14:25.200]  這個稱義的信心是有行為去支持的
[00:14:25.200 --> 00:14:26.320]  所以有些地方
[00:14:26.320 --> 00:14:27.120]  有些教會
[00:14:27.120 --> 00:14:28.200]  別人會問你
[00:14:28.200 --> 00:14:30.600]  你的信心有沒有腳的
[00:14:30.600 --> 00:14:32.400]  會不會行走的
[00:14:32.400 --> 00:14:35.160]  會不會將你的信行出來的
[00:14:35.160 --> 00:14:37.440]  但是如果你剛才聽明白我之前所說的話
[00:14:37.440 --> 00:14:39.480]  我覺得更好的問題是
[00:14:39.480 --> 00:14:43.280]  你的信心有沒有翅膀
[00:14:43.280 --> 00:14:47.000]  Can your faith fly?
[00:14:47.000 --> 00:14:51.280]  可不可以你的信心是朝向天國去飛行的
[00:14:51.280 --> 00:14:53.520]  因為在地上行走都可以做善事
[00:14:53.520 --> 00:14:55.640]  是值得的
[00:14:55.640 --> 00:14:58.120]  我不是在說那些正事值得的
[00:14:58.120 --> 00:15:03.520]  我是在說你的信心是不是朝著天上去飛
[00:15:03.520 --> 00:15:04.880]  保羅在挑戰我們
[00:15:04.880 --> 00:15:08.520]  他說你的信心是不是真的與基督聯合
[00:15:08.520 --> 00:15:11.040]  你的信心是不是真的背向世界
[00:15:11.040 --> 00:15:12.840]  你的信心是不是背起十字架
[00:15:12.840 --> 00:15:17.640]  你的信心是不是朝向天國而行
[00:15:17.640 --> 00:15:21.960]  這個才是真正的信心
[00:15:21.960 --> 00:15:25.120]  結束的時候我想和你分享
[00:15:25.120 --> 00:15:28.640]  一段我很喜歡的在《天路歷程》裏面的故事
[00:15:28.640 --> 00:15:31.120]  這裏提到天路客
[00:15:31.120 --> 00:15:37.360]  基督徒和他的同伴忠心來到一個地方叫佛華鎮
[00:15:37.360 --> 00:15:38.560]  在他們的故事裏面
[00:15:38.560 --> 00:15:43.960]  我們看到甚麼叫做真信心
[00:15:43.960 --> 00:15:48.680]  佛華鎮的王別西卜在鎮裏開了一個大市場
[00:15:48.680 --> 00:15:50.800]  所賣的貨物有房屋
[00:15:50.800 --> 00:15:55.240]  名譽、地位、情慾、貪心等等
[00:15:55.240 --> 00:15:58.080]  為了要吸引那些疲倦的天路客
[00:15:58.080 --> 00:16:00.840]  貪戀短暫的福樂
[00:16:00.840 --> 00:16:02.960]  放棄走天國的路
[00:16:02.960 --> 00:16:06.320]  他常年開放
[00:16:06.320 --> 00:16:08.720]  這裏佛華鎮很像香港
[00:16:08.720 --> 00:16:14.000]  要天路客不枉天路而行
[00:16:14.000 --> 00:16:17.640]  有沒有想過佛華鎮裏面都可能有教會
[00:16:17.640 --> 00:16:21.440]  佛華鎮裏面教會的目的就是叫你不要繼續走天路
[00:16:21.440 --> 00:16:23.720]  這是很可怕的事情
[00:16:23.720 --> 00:16:28.640]  因基督徒和忠心的衣著和談吐
[00:16:28.640 --> 00:16:31.000]  他們的衣著和談吐和其他人不一樣
[00:16:31.000 --> 00:16:32.560]  和鎮裏的人不一樣
[00:16:32.560 --> 00:16:35.920]  所以當他們走進城內的時候
[00:16:35.920 --> 00:16:38.040]  馬上引起眾人的注意
[00:16:38.040 --> 00:16:41.840]  再加上他們對街上賣的貨物
[00:16:41.840 --> 00:16:43.200]  彷彿甚麼
[00:16:43.200 --> 00:16:46.840]  視而不見
[00:16:46.840 --> 00:16:50.880]  佛華鎮最厲害的地方就是賣東西
[00:16:50.880 --> 00:16:53.840]  但他們對他們所賣的東西視而不見
[00:16:53.840 --> 00:16:56.800]  就更引起那鎮的人好奇
[00:16:56.800 --> 00:17:00.160]  有一個商人見到此景就高聲問他們
[00:17:00.160 --> 00:17:01.320]  想買甚麼
[00:17:01.320 --> 00:17:02.520]  我們這裏甚麼都有
[00:17:02.520 --> 00:17:06.040]  他們同聲回答我們要買的是真理
[00:17:06.040 --> 00:17:07.440]  我們回去看原著的時候
[00:17:07.440 --> 00:17:11.440]  他告訴我們這裏甚麼都有就是沒有真理
[00:17:11.440 --> 00:17:12.520]  佛華鎮甚麼都有
[00:17:12.520 --> 00:17:15.200]  天主教就是甚麼都有就是沒有真理
[00:17:15.200 --> 00:17:16.800]  眾人聽了他們的回答
[00:17:16.800 --> 00:17:18.240]  車聲四起
[00:17:18.240 --> 00:17:20.200]  還有人乘機毆打他們
[00:17:20.200 --> 00:17:22.400]  最後市場的主人來
[00:17:22.400 --> 00:17:24.960]  派了官將他們捉拿審問他們
[00:17:24.960 --> 00:17:29.960]  我們繼續看下去的故事
[00:17:29.960 --> 00:17:31.400]  忠心信道
[00:17:31.400 --> 00:17:34.440]  天路客
[00:17:34.440 --> 00:17:37.960]  基督徒繼續上路離開佛華鎮
[00:17:37.960 --> 00:17:39.640]  在這個短短的故事裏面
[00:17:39.640 --> 00:17:41.880]  告訴我們真信心有三樣東西
[00:17:41.880 --> 00:17:42.680]  三種不同
[00:17:42.680 --> 00:17:45.320]  第一 不同的衣著
[00:17:45.320 --> 00:17:46.920]  在天路歷程裏面
[00:17:46.920 --> 00:17:48.680]  當基督徒相信了耶穌
[00:17:48.680 --> 00:17:49.640]  跟隨了耶穌之後
[00:17:49.640 --> 00:17:51.520]  他是有一件衣袍
[00:17:51.520 --> 00:17:53.680]  他所信賴的不是自己的公義
[00:17:53.680 --> 00:17:57.600]  他所信賴的是上帝在耶穌基督裏面給我們的衣服
[00:17:57.600 --> 00:17:59.000]  不同的衣著不同的衣袍
[00:17:59.000 --> 00:18:02.520]  第二 他們兩個有不同的談吐
[00:18:02.520 --> 00:18:03.480]  不一樣的口音
[00:18:03.480 --> 00:18:05.680]  他們有天國的口音
[00:18:05.680 --> 00:18:09.480]  當大家都在說佛華鎮裏面
