
[00:00:00.000 --> 00:00:06.720]  第一件事是告訴我們有關天國子民的品德性質是甚麼
[00:02:29.920 --> 00:02:31.920]  在動的
[00:02:31.920 --> 00:02:33.280]  不斷地帶來
[00:02:33.280 --> 00:02:36.240]  而門徒就不停地在責備他們
[00:02:36.240 --> 00:02:39.920]  你會看到這些畫面馬上生動起來
[00:02:39.920 --> 00:02:43.120]  不會像一個電話一樣
[00:02:43.120 --> 00:02:45.120]  門徒指著他們
[00:02:45.120 --> 00:02:47.120]  不是這樣的模式
[00:02:47.120 --> 00:02:48.640]  而是一個很生動的
[00:02:48.640 --> 00:02:50.640]  好像在說什麼呢
[00:02:50.640 --> 00:02:53.600]  這些父母不停地帶著小孩來
[00:02:53.600 --> 00:02:55.600]  原本他們興沖沖
[00:02:55.600 --> 00:02:57.600]  即是很開心
[00:02:57.600 --> 00:03:01.840]  他們的小孩就讓主耶穌為他們祈禱
[00:03:01.840 --> 00:03:03.840]  祝福一下他們
[00:03:03.840 --> 00:03:06.560]  但是當他們來到的時候
[00:03:06.560 --> 00:03:08.560]  門徒就告訴他們不行
[00:03:08.560 --> 00:03:10.560]  主耶穌在裡面很忙
[00:03:10.560 --> 00:03:12.560]  你們不要來打擾他
[00:03:12.560 --> 00:03:15.600]  然後這些父母被拒絕了
[00:03:15.600 --> 00:03:17.600]  又站在一旁
[00:03:17.600 --> 00:03:21.600]  又有一大群父母帶著小孩來
[00:03:21.600 --> 00:03:23.600]  這樣的情況
[00:03:23.600 --> 00:03:25.600]  門徒可能已經煩了
[00:03:25.600 --> 00:03:27.600]  一個說不聽兩個說不聽
[00:03:27.600 --> 00:03:31.600]  旁邊那些在等的又在吵
[00:03:31.600 --> 00:03:33.600]  為什麼不行我們想見耶穌
[00:03:33.600 --> 00:03:35.600]  有什麼不行
[00:03:35.600 --> 00:03:37.600]  門徒就生氣了
[00:03:37.600 --> 00:03:39.600]  責備他們
[00:03:39.600 --> 00:03:41.600]  說了你們都不明白
[00:03:41.600 --> 00:03:43.600]  說了你們都不聽
[00:03:43.600 --> 00:03:45.600]  到底什麼回事
[00:03:45.600 --> 00:03:47.600]  開始在罵
[00:03:47.600 --> 00:03:51.600]  那些畫面立即浮起
[00:03:51.600 --> 00:03:53.600]  生動了
[00:03:53.600 --> 00:03:55.600]  在這樣的情況當中
[00:03:55.600 --> 00:03:57.600]  應該是發生在屋外
[00:03:57.600 --> 00:03:59.600]  如果你再讀上幾節
[00:03:59.600 --> 00:04:01.600]  你會發覺主耶穌其實在屋內
[00:04:01.600 --> 00:04:03.600]  在家裡
[00:04:03.600 --> 00:04:05.600]  在教導一些人
[00:04:05.600 --> 00:04:07.600]  關於婚姻的事情
[00:04:07.600 --> 00:04:09.600]  關於離婚的事情
[00:04:09.600 --> 00:04:11.600]  在說
[00:04:11.600 --> 00:04:13.600]  而這些人就在外面
[00:04:13.600 --> 00:04:15.600]  當然
[00:04:15.600 --> 00:04:17.600]  一開始可能都不太察覺
[00:04:17.600 --> 00:04:19.600]  慢慢門徒的聲量
[00:04:19.600 --> 00:04:21.600]  越來越大
[00:04:21.600 --> 00:04:23.600]  越來越大
[00:04:23.600 --> 00:04:25.600]  耶穌就留意到
[00:04:25.600 --> 00:04:27.600]  但是
[00:04:27.600 --> 00:04:29.600]  最後被他發覺到
[00:04:29.600 --> 00:04:31.600]  門徒做這件事的時候
[00:04:31.600 --> 00:04:33.600]  聖經裡面形容主耶穌
[00:04:33.600 --> 00:04:35.600]  講出他的情緒
[00:04:35.600 --> 00:04:37.600]  就是牢牢
[00:04:37.600 --> 00:04:39.600]  然後對門徒
[00:04:39.600 --> 00:04:41.600]  作了一番教導
[00:04:41.600 --> 00:04:43.600]  這個
[00:04:43.600 --> 00:04:45.600]  就是一件事
[00:04:45.600 --> 00:04:47.600]  然後主耶穌就帶出一些教導
[00:04:47.600 --> 00:04:49.600]  主耶穌說什麼呢
[00:04:49.600 --> 00:04:51.600]  主耶穌說讓小孩子
[00:04:51.600 --> 00:04:53.600]  到我姊女裡
[00:04:53.600 --> 00:04:55.600]  不要禁止他們
[00:04:55.600 --> 00:04:57.600]  因為在神的國裡面
[00:04:57.600 --> 00:04:59.600]  正是這樣的人
[00:04:59.600 --> 00:05:01.600]  我實在告訴你
[00:05:01.600 --> 00:05:03.600]  凡要承受神國的
[00:05:03.600 --> 00:05:05.600]  如果不像小孩子
[00:05:05.600 --> 00:05:07.600]  就斷不能進去
[00:05:07.600 --> 00:05:09.600]  很明顯
[00:05:09.600 --> 00:05:11.600]  主耶穌在這裡所說的
[00:05:11.600 --> 00:05:13.600]  就是這樣的人
[00:05:13.600 --> 00:05:15.600]  指的當然就是小孩子
[00:05:15.600 --> 00:05:17.600]  而不是說
[00:05:17.600 --> 00:05:19.600]  只是這批小孩子
[00:05:19.600 --> 00:05:21.600]  如果只是說
[00:05:21.600 --> 00:05:23.600]  這批小孩子來到今天
[00:05:23.600 --> 00:05:25.600]  我們這個時代的時候
[00:05:25.600 --> 00:05:27.600]  可能不對了
[00:05:27.600 --> 00:05:29.600]  當時的小孩子是怎樣的性質
[00:05:29.600 --> 00:05:31.600]  可能今天的小孩子
[00:05:31.600 --> 00:05:33.600]  已經有不同了
[00:05:33.600 --> 00:05:35.600]  但是他在說的是
[00:05:35.600 --> 00:05:37.600]  一般小孩子
[00:05:37.600 --> 00:05:39.600]  我們就要看看
[00:05:39.600 --> 00:05:41.600]  古代的小孩子
[00:05:41.600 --> 00:05:43.600]  二千多年的小孩子
[00:05:43.600 --> 00:05:45.600]  和今天的小孩子有什麼分別呢
[00:05:45.600 --> 00:05:47.600]  有什麼不同呢
[00:05:47.600 --> 00:05:49.600]  我們不是要看分別的東西
[00:05:49.600 --> 00:05:51.600]  我們要看同樣的東西
[00:05:51.600 --> 00:05:53.600]  盧家福音記載的時候就說
[00:05:53.600 --> 00:05:55.600]  這批小孩子
[00:05:55.600 --> 00:05:57.600]  到底是多大
[00:05:57.600 --> 00:05:59.600]  我們都好奇
[00:05:59.600 --> 00:06:01.600]  這批小孩子到底有多大呢
[00:06:01.600 --> 00:06:03.600]  盧家福音告訴我們
[00:06:03.600 --> 00:06:05.600]  他們是嬰孩
[00:06:05.600 --> 00:06:07.600]  即是baby
[00:06:07.600 --> 00:06:09.600]  但是就算
[00:06:09.600 --> 00:06:11.600]  馬可和馬太福音
[00:06:11.600 --> 00:06:13.600]  說他們是小孩子
[00:06:13.600 --> 00:06:15.600]  他們仍然是需要
[00:06:15.600 --> 00:06:19.600]  由大人帶著來的小孩子
[00:06:19.600 --> 00:06:21.600]  肯定他們不是
[00:06:21.600 --> 00:06:23.600]  懂得獨立去工作的小孩子
[00:06:23.600 --> 00:06:25.600]  不是懂得去周圍行動的小孩子
[00:06:25.600 --> 00:06:27.600]  而是需要
[00:06:27.600 --> 00:06:29.600]  父母帶著他們來的小孩子
[00:06:29.600 --> 00:06:31.600]  肯定是幼兒
[00:06:31.600 --> 00:06:33.600]  即是很小的
[00:06:33.600 --> 00:06:35.600]  小孩子
[00:06:35.600 --> 00:06:37.600]  幼兒
[00:06:37.600 --> 00:06:39.600]  就應該是被寵愛的
[00:06:39.600 --> 00:06:41.600]  他們
[00:06:41.600 --> 00:06:43.600]  也應該受保護的
[00:06:43.600 --> 00:06:45.600]  因為他們是弱小的
[00:06:45.600 --> 00:06:47.600]  他們的大人
[00:06:47.600 --> 00:06:49.600]  都覺得
[00:06:49.600 --> 00:06:51.600]  我們的小朋友很小
[00:06:51.600 --> 00:06:53.600]  我們就想
[00:06:53.600 --> 00:06:55.600]  讓他們來到耶穌的面前
[00:06:55.600 --> 00:06:57.600]  讓耶穌為他們按手禱告
[00:06:57.600 --> 00:06:59.600]  馬可福音所說的
[00:06:59.600 --> 00:07:01.600]  「我」的字
[00:07:01.600 --> 00:07:03.600]  在馬太就說是
[00:07:03.600 --> 00:07:05.600]  「按手禱告」
[00:07:05.600 --> 00:07:07.600]  我們如果對比福音書
[00:07:07.600 --> 00:07:09.600]  我們可以看到很多很多的東西
[00:07:09.600 --> 00:07:11.600]  他們要求的
[00:07:11.600 --> 00:07:13.600]  要耶穌按手禱告
[00:07:13.600 --> 00:07:15.600]  要得到什麼結果呢
[00:07:15.600 --> 00:07:17.600]  就是靠上帝賜下
[00:07:17.600 --> 00:07:19.600]  屬靈的福氣
[00:07:19.600 --> 00:07:21.600]  讓小朋友蒙祝福
[00:07:21.600 --> 00:07:23.600]  你見馬可福音
[00:07:23.600 --> 00:07:25.600]  到最後都說
[00:07:25.600 --> 00:07:27.600]  是耶穌祝福他們
[00:07:27.600 --> 00:07:29.600]  小孩子
[00:07:29.600 --> 00:07:31.600]  但是我們一般
[00:07:31.600 --> 00:07:33.600]  都會覺得是可愛的
[00:07:33.600 --> 00:07:35.600]  我見到
[00:07:35.600 --> 00:07:37.600]  小朋友的時候
[00:07:37.600 --> 00:07:39.600]  尤其是那些還不是
[00:07:39.600 --> 00:07:41.600]  很大個的
[00:07:41.600 --> 00:07:43.600]  你會覺得
[00:07:43.600 --> 00:07:45.600]  真是可愛
[00:07:45.600 --> 00:07:47.600]  今天有朋友在走來走去
[00:07:47.600 --> 00:07:49.600]  真是很可愛
[00:07:49.600 --> 00:07:51.600]  很吸引人
[00:07:51.600 --> 00:07:53.600]  你見到他們忍不住
[00:07:53.600 --> 00:07:55.600]  就要去到他們面前摸摸他們
[00:07:55.600 --> 00:07:57.600]  忍一下他們
[00:07:57.600 --> 00:07:59.600]  真是很可愛
[00:07:59.600 --> 00:08:01.600]  這個就因為
[00:08:01.600 --> 00:08:03.600]  不是你的小朋友
[00:08:03.600 --> 00:08:05.600]  做很多
[00:08:05.600 --> 00:08:07.600]  做父母的
[00:08:07.600 --> 00:08:09.600]  接著做到阿婆阿公
[00:08:09.600 --> 00:08:11.600]  做到阿爺阿嬤的時候
[00:08:11.600 --> 00:08:13.600]  就說
[00:08:13.600 --> 00:08:15.600]  你媳婦的生孩子
[00:08:15.600 --> 00:08:17.600]  給你們看
[00:08:17.600 --> 00:08:19.600]  不要搞我
[00:08:19.600 --> 00:08:21.600]  玩玩就沒所謂
[00:08:21.600 --> 00:08:23.600]  要我長期在這裡看著他們
[00:08:23.600 --> 00:08:25.600]  不要了那麼痴心
[00:08:25.600 --> 00:08:27.600]  那麼不識性
[00:08:27.600 --> 00:08:29.600]  整天都要
[00:08:29.600 --> 00:08:31.600]  盯著他們才行
[00:08:31.600 --> 00:08:33.600]  開始就會發掘
[00:08:33.600 --> 00:08:35.600]  小朋友
[00:08:35.600 --> 00:08:37.600]  小孩子不可愛的一面
[00:08:37.600 --> 00:08:39.600]  原來
[00:08:39.600 --> 00:08:41.600]  小孩子在一面
[00:08:41.600 --> 00:08:43.600]  是很可愛的
[00:08:43.600 --> 00:08:45.600]  但在另一面你都會覺得
[00:08:45.600 --> 00:08:47.600]  唉 很頑皮
[00:08:47.600 --> 00:08:49.600]  很不識事
[00:08:49.600 --> 00:08:51.600]  應該靜的時候就吵
[00:08:51.600 --> 00:08:53.600]  應該吵的時候就睡覺
[00:08:53.600 --> 00:08:55.600]  好像不受控制
[00:08:55.600 --> 00:08:57.600]  小朋友
[00:08:57.600 --> 00:08:59.600]  你會發掘到他們其實都有些東西
[00:08:59.600 --> 00:09:01.600]  令到我們覺得
[00:09:01.600 --> 00:09:03.600]  其實都不是那麼
[00:09:03.600 --> 00:09:05.600]  可愛的
[00:09:05.600 --> 00:09:07.600]  更何況
[00:09:07.600 --> 00:09:09.600]  在當時
[00:09:09.600 --> 00:09:11.600]  小孩子和父女是一樣的
[00:09:11.600 --> 00:09:13.600]  在社會上是沒有地位的
[00:09:13.600 --> 00:09:15.600]  什麼都不懂
[00:09:15.600 --> 00:09:17.600]  當然沒有地位
[00:09:17.600 --> 00:09:19.600]  小孩子什麼都不懂
[00:09:19.600 --> 00:09:21.600]  父女他們都會認為
[00:09:21.600 --> 00:09:23.600]  在家裡
[00:09:23.600 --> 00:09:25.600]  因此父女和小孩子
[00:09:25.600 --> 00:09:27.600]  是沒有地位的
[00:09:27.600 --> 00:09:29.600]  所以門徒就會認為
[00:09:29.600 --> 00:09:31.600]  這些沒有地位的
[00:09:31.600 --> 00:09:33.600]  不要來
[00:09:33.600 --> 00:09:35.600]  打擾耶穌
[00:09:35.600 --> 00:09:37.600]  耶穌有更重要的事要做
[00:09:37.600 --> 00:09:39.600]  耶穌不單止
[00:09:39.600 --> 00:09:41.600]  要教導人
[00:09:41.600 --> 00:09:43.600]  更加重要的是
[00:09:43.600 --> 00:09:45.600]  祂要和我們這些
[00:09:45.600 --> 00:09:47.600]  大士
[00:09:47.600 --> 00:09:49.600]  你們繼續讓小朋友來
[00:09:49.600 --> 00:09:51.600]  要吵到什麼時候
[00:09:51.600 --> 00:09:53.600]  吵到晚上
[00:09:53.600 --> 00:09:55.600]  耶穌又說要睡覺了
[00:09:55.600 --> 00:09:57.600]  哪有時間和我們聊天
[00:09:57.600 --> 00:09:59.600]  我們這些才重要
[00:09:59.600 --> 00:10:01.600]  那些沒有地位的
[00:10:01.600 --> 00:10:03.600]  走到一旁
[00:10:03.600 --> 00:10:05.600]  不要來打擾
[00:10:05.600 --> 00:10:07.600]  等耶穌有空的時候
[00:10:07.600 --> 00:10:09.600]  在海邊走走
[00:10:09.600 --> 00:10:11.600]  開始將自己
[00:10:11.600 --> 00:10:13.600]  放在重要的位置
[00:10:13.600 --> 00:10:15.600]  因此就會看到
[00:10:15.600 --> 00:10:17.600]  這些不重要的
[00:10:17.600 --> 00:10:19.600]  自己就覺得
[00:10:19.600 --> 00:10:21.600]  自大了
[00:10:21.600 --> 00:10:23.600]  開始有一個我更重要
[00:10:23.600 --> 00:10:25.600]  比較之下我是重要的
[00:10:25.600 --> 00:10:27.600]  但是對於門徒
[00:10:27.600 --> 00:10:29.600]  這些行為當主耶穌知道之後
[00:10:29.600 --> 00:10:31.600]  馬可福音就記載了
[00:10:31.600 --> 00:10:33.600]  主耶穌有情緒
[00:10:33.600 --> 00:10:35.600]  那個就是老奴
[00:10:35.600 --> 00:10:37.600]  然後就教訓
[00:10:37.600 --> 00:10:39.600]  門徒
[00:10:39.600 --> 00:10:41.600]  主耶穌看小孩子
[00:10:41.600 --> 00:10:43.600]  不是看外表
[00:10:43.600 --> 00:10:45.600]  不是看到他們很可愛
[00:10:45.600 --> 00:10:47.600]  到處走走
[00:10:47.600 --> 00:10:49.600]  不是看到很可惡
[00:10:49.600 --> 00:10:51.600]  控制不了
[00:10:51.600 --> 00:10:53.600]  主耶穌是看到
[00:10:53.600 --> 00:10:55.600]  小孩子的內心
[00:10:55.600 --> 00:10:57.600]  裡面的
[00:10:57.600 --> 00:10:59.600]  不只是用外表去判斷
[00:10:59.600 --> 00:11:01.600]  所以祂說
[00:11:01.600 --> 00:11:03.600]  在神國裡面正是這樣的
[00:11:03.600 --> 00:11:07.600]  所說的就是內在
[00:11:07.600 --> 00:11:09.600]  是小孩子的品德
[00:11:09.600 --> 00:11:11.600]  性質
[00:11:11.600 --> 00:11:13.600]  小孩子有什麼
[00:11:13.600 --> 00:11:15.600]  性質的品德呢
[00:11:15.600 --> 00:11:17.600]  我們都會
[00:11:17.600 --> 00:11:19.600]  很好奇
[00:11:19.600 --> 00:11:21.600]  或者不是太明白
[00:11:21.600 --> 00:11:23.600]  但是有一個人
[00:11:23.600 --> 00:11:25.600]  說出來
[00:11:25.600 --> 00:11:27.600]  可能會幫助我們
[00:11:27.600 --> 00:11:29.600]  更加明白
[00:11:29.600 --> 00:11:31.600]  主耶穌所指的小孩子的品質
[00:11:31.600 --> 00:11:33.600]  是什麼
[00:11:33.600 --> 00:11:35.600]  他說嬰兒
[00:11:35.600 --> 00:11:37.600]  很自然會傾向永生之光
[00:11:37.600 --> 00:11:39.600]  就好像什麼呢
[00:11:39.600 --> 00:11:41.600]  就好像植物
[00:11:41.600 --> 00:11:43.600]  向太陽光一樣
[00:11:43.600 --> 00:11:45.600]  你種的東西你就明白
[00:11:45.600 --> 00:11:47.600]  明明我種在這裡
[00:11:47.600 --> 00:11:49.600]  我希望它朝著這裡
[00:11:49.600 --> 00:11:51.600]  誰知道整天太陽都在這邊
[00:11:51.600 --> 00:11:53.600]  它就向這裡
[00:11:53.600 --> 00:11:55.600]  植物就開始向這邊
[00:11:55.600 --> 00:11:57.600]  不只是太陽花
[00:11:57.600 --> 00:11:59.600]  植物都會
[00:11:59.600 --> 00:12:01.600]  他說小孩子就是這樣的
[00:12:01.600 --> 00:12:03.600]  他會好像植物
[00:12:03.600 --> 00:12:05.600]  向陽光一樣
[00:12:05.600 --> 00:12:07.600]  對上帝有自然傾向
[00:12:07.600 --> 00:12:09.600]  很自然
[00:12:09.600 --> 00:12:11.600]  你對一個小孩子說
[00:12:11.600 --> 00:12:13.600]  上帝呀
[00:12:13.600 --> 00:12:15.600]  他不會覺得驚訝
[00:12:15.600 --> 00:12:17.600]  他不會問你什麼上帝
[00:12:17.600 --> 00:12:19.600]  上帝在哪裡
[00:12:19.600 --> 00:12:21.600]  上帝就在這裡
[00:12:21.600 --> 00:12:23.600]  上帝就是有的
[00:12:23.600 --> 00:12:25.600]  不會質疑
[00:12:25.600 --> 00:12:27.600]  那些會質疑的
[00:12:27.600 --> 00:12:29.600]  已經不是這裡所說的小孩子
[00:12:29.600 --> 00:12:31.600]  如果那些會質疑
[00:12:31.600 --> 00:12:33.600]  誰是上帝 我看不到的
[00:12:33.600 --> 00:12:35.600]  那些就更加需要教導
[00:12:35.600 --> 00:12:37.600]  那些就不是
[00:12:37.600 --> 00:12:39.600]  主耶穌所說的小孩子
[00:12:39.600 --> 00:12:41.600]  但這些小孩子
[00:12:41.600 --> 00:12:43.600]  你跟他們說上帝的時候
[00:12:43.600 --> 00:12:45.600]  我們向上帝祈禱
[00:12:45.600 --> 00:12:47.600]  合上手
[00:12:47.600 --> 00:12:49.600]  閉上眼
[00:12:49.600 --> 00:12:51.600]  他們就會這樣做
[00:12:51.600 --> 00:12:53.600]  他會不會問上帝在哪裡
[00:12:53.600 --> 00:12:55.600]  我怎樣說話
[00:12:55.600 --> 00:12:57.600]  你如果養小朋友
[00:12:57.600 --> 00:12:59.600]  從小開始教導他
[00:12:59.600 --> 00:13:01.600]  和上帝怎樣怎樣
[00:13:01.600 --> 00:13:03.600]  你就會發覺到是這樣的
[00:13:03.600 --> 00:13:05.600]  到他們長大到某個地步
[00:13:05.600 --> 00:13:07.600]  就開始控制不了
[00:13:07.600 --> 00:13:09.600]  你跟他們說上帝
[00:13:09.600 --> 00:13:11.600]  上帝在哪裡
[00:13:11.600 --> 00:13:13.600]  你跟他們說什麼都可以反駁
[00:13:13.600 --> 00:13:15.600]  那時候的小孩子
[00:13:15.600 --> 00:13:17.600]  就不是這裡所說的小孩子
[00:13:17.600 --> 00:13:19.600]  小孩子他們
[00:13:19.600 --> 00:13:21.600]  好像很容易
[00:13:21.600 --> 00:13:23.600]  你說上帝很愛你
[00:13:23.600 --> 00:13:25.600]  他們就會很羨慕
[00:13:25.600 --> 00:13:27.600]  這個很愛我的上帝
[00:13:27.600 --> 00:13:29.600]  主耶穌很疼你
[00:13:29.600 --> 00:13:31.600]  他們就會很羨慕
[00:13:31.600 --> 00:13:33.600]  所以教導小朋友
[00:13:33.600 --> 00:13:35.600]  從小開始教導他們
[00:13:35.600 --> 00:13:37.600]  開始讓他們有這種觀念
[00:13:37.600 --> 00:13:39.600]  到長大了
[00:13:39.600 --> 00:13:41.600]  他們聽得多外面的
[00:13:41.600 --> 00:13:43.600]  可能他們很自然
[00:13:43.600 --> 00:13:45.600]  就會抗拒
[00:13:45.600 --> 00:13:47.600]  就會質疑
[00:13:47.600 --> 00:13:49.600]  就會問很多問題
[00:13:49.600 --> 00:13:51.600]  但這裡所說的小朋友
[00:13:51.600 --> 00:13:53.600]  就是這麼單純
[00:13:53.600 --> 00:13:55.600]  小孩子就是這樣
[00:13:55.600 --> 00:13:57.600]  就是他們的單純
[00:13:57.600 --> 00:13:59.600]  令到他們可以謙卑
[00:13:59.600 --> 00:14:01.600]  他們是謙卑的
[00:14:01.600 --> 00:14:03.600]  他們是謙卑的
[00:14:03.600 --> 00:14:05.600]  因為他們知道自己是弱小的
[00:14:05.600 --> 00:14:07.600]  哪會有什麼事
[00:14:07.600 --> 00:14:09.600]  我來
[00:14:09.600 --> 00:14:11.600]  我懂
[00:14:11.600 --> 00:14:13.600]  小孩子如果很小
[00:14:13.600 --> 00:14:15.600]  遇到什麼事
[00:14:15.600 --> 00:14:17.600]  可能一個很疼他的叔叔
[00:14:17.600 --> 00:14:19.600]  要引他
[00:14:19.600 --> 00:14:21.600]  他都說媽咪
[00:14:21.600 --> 00:14:23.600]  就跟著走去媽咪那裡
[00:14:23.600 --> 00:14:25.600]  因為他要尋求
[00:14:25.600 --> 00:14:27.600]  依靠
[00:14:27.600 --> 00:14:29.600]  小孩子就是這樣
[00:14:29.600 --> 00:14:31.600]  依靠他信任的
[00:14:31.600 --> 00:14:33.600]  那位大人
[00:14:33.600 --> 00:14:35.600]  這就是主耶穌所說的
[00:14:35.600 --> 00:14:37.600]  天國品質
[00:14:37.600 --> 00:14:39.600]  天國品德的性質
[00:14:39.600 --> 00:14:41.600]  為了帶著這麼謙卑的心
[00:14:41.600 --> 00:14:43.600]  的人
[00:14:43.600 --> 00:14:45.600]  認識到自己的軟弱無助
[00:14:45.600 --> 00:14:47.600]  認識到
[00:14:47.600 --> 00:14:49.600]  他需要有得依靠
[00:14:49.600 --> 00:14:51.600]  他才懂得
[00:14:51.600 --> 00:14:53.600]  全然地去信靠
[00:14:53.600 --> 00:14:55.600]  這位全能的上帝
[00:14:55.600 --> 00:14:57.600]  也都為了
[00:14:57.600 --> 00:14:59.600]  當我們
[00:14:59.600 --> 00:15:01.600]  不會再以為
[00:15:01.600 --> 00:15:03.600]  我們有能力
[00:15:03.600 --> 00:15:05.600]  去做很多事
[00:15:05.600 --> 00:15:07.600]  以為我們有本事
[00:15:07.600 --> 00:15:09.600]  去應付很多事的時候
[00:15:09.600 --> 00:15:11.600]  你變了像小孩子一樣
[00:15:11.600 --> 00:15:13.600]  去單純地
[00:15:13.600 --> 00:15:15.600]  去全然地
[00:15:15.600 --> 00:15:17.600]  覺得自己是軟弱無助
[00:15:17.600 --> 00:15:19.600]  你就會去謙卑
[00:15:19.600 --> 00:15:21.600]  依靠上帝
[00:15:21.600 --> 00:15:23.600]  這樣的人
[00:15:23.600 --> 00:15:25.600]  懂得依靠上帝的人
[00:15:25.600 --> 00:15:27.600]  讓他進入天國
[00:15:27.600 --> 00:15:29.600]  這就是主耶穌所說的
[00:15:29.600 --> 00:15:31.600]  要像小孩子一樣
[00:15:31.600 --> 00:15:33.600]  這樣的人
[00:15:33.600 --> 00:15:35.600]  你才可以
[00:15:35.600 --> 00:15:37.600]  進入天國
[00:15:37.600 --> 00:15:39.600]  第二件事
[00:15:39.600 --> 00:15:41.600]  第二件事說的
[00:15:41.600 --> 00:15:43.600]  就是一位無名氏
[00:15:43.600 --> 00:15:45.600]  無名氏不是他的名字
[00:15:45.600 --> 00:15:47.600]  不是姓毛的
[00:15:47.600 --> 00:15:49.600]  無名氏是沒有名字的
[00:15:49.600 --> 00:15:51.600]  聖經裡面找不到他的名字
[00:15:51.600 --> 00:15:53.600]  但是沒有名字就不代表
[00:15:53.600 --> 00:15:55.600]  我們對這個人完全不認識
[00:15:55.600 --> 00:15:57.600]  因為聖經提供了
[00:15:57.600 --> 00:15:59.600]  很多關於這個人的資料
[00:15:59.600 --> 00:16:01.600]  你要綜合
[00:16:01.600 --> 00:16:03.600]  馬太和盧迦
[00:16:03.600 --> 00:16:05.600]  所提供的資料
[00:16:05.600 --> 00:16:07.600]  你就會發現原來他是一個怎樣的人
[00:16:07.600 --> 00:16:09.600]  他是一個少年官
[00:16:09.600 --> 00:16:11.600]  是一位有錢人
[00:16:11.600 --> 00:16:13.600]  不單止這樣
[00:16:13.600 --> 00:16:15.600]  他是一位
[00:16:15.600 --> 00:16:17.600]  遵守誡命的人
[00:16:17.600 --> 00:16:19.600]  將他放在今天的教會裡面
[00:16:19.600 --> 00:16:21.600]  這位仁兄一定大受歡迎
[00:16:21.600 --> 00:16:23.600]  尤其是姊妹
[00:16:23.600 --> 00:16:25.600]  他又年輕
[00:16:25.600 --> 00:16:27.600]  年輕有為
[00:16:27.600 --> 00:16:29.600]  是一個
[00:16:29.600 --> 00:16:31.600]  品德好
[00:16:31.600 --> 00:16:33.600]  遵守誡命的人
[00:16:33.600 --> 00:16:35.600]  品德好
[00:16:35.600 --> 00:16:37.600]  可能你會覺得
