
[00:00:00.000 --> 00:00:02.000]  請各位兄弟姐妹平安
[00:03:51.000 --> 00:03:54.000]  她還有一個親戚叫伊麗莎白
[00:03:54.000 --> 00:03:57.000]  而馬尼亞的出身實在是很卑微
[00:03:57.000 --> 00:04:00.000]  我們可能知道的真的這麼多
[00:04:00.000 --> 00:04:02.000]  不過我們今天提到馬尼亞的時候
[00:04:02.000 --> 00:04:05.000]  我們通常有兩種態度
[00:04:05.000 --> 00:04:11.000]  有些比較積極的,有些比較極端的
[00:04:11.000 --> 00:04:15.000]  有些人將馬尼亞的地位抬得很高
[00:04:15.000 --> 00:04:19.000]  甚至超越了她自己的兒子耶穌基督
[00:04:19.000 --> 00:04:24.000]  有些人其實都將她來拜的,要拜馬尼亞
[00:04:24.000 --> 00:04:27.000]  但有些人又會將她忽略了
[00:04:27.000 --> 00:04:30.000]  沒有什麼,這個都很平常
[00:04:30.000 --> 00:04:34.000]  不過她的親戚伊麗莎白就不是這樣看
[00:04:34.000 --> 00:04:38.000]  伊麗莎白她對馬尼亞有一份很尊敬
[00:04:38.000 --> 00:04:41.000]  她怎樣稱呼馬尼亞呢?
[00:04:41.000 --> 00:04:43.000]  她說「我主的母」
[00:04:43.000 --> 00:04:46.000]  如果我們單憑這一句話
[00:04:46.000 --> 00:04:51.000]  就知道伊麗莎白怎樣去敬重這位馬尼亞
[00:04:51.000 --> 00:04:54.000]  因為在我們某個宗教裡面
[00:04:54.000 --> 00:04:56.000]  我們都會將馬尼亞抬得很高
[00:04:56.000 --> 00:04:59.000]  以致人們都會敬拜她
[00:04:59.000 --> 00:05:01.000]  什麼叫有福呢?
[00:05:01.000 --> 00:05:05.000]  讓我們今天在路加福音另一段經文
[00:05:05.000 --> 00:05:07.000]  讓耶穌基督親自跟我們說
[00:05:07.000 --> 00:05:09.000]  這個有福的定義
[00:05:09.000 --> 00:05:11.000]  路加福音十一章
[00:05:11.000 --> 00:05:13.000]  它記載耶穌有一次
[00:05:13.000 --> 00:05:18.000]  祂出去叫一個啞巴的鬼離開這個人身上的時候
[00:05:18.000 --> 00:05:20.000]  能夠使得一個啞巴
[00:05:20.000 --> 00:05:22.000]  這個啞巴原本可以說話的
[00:05:22.000 --> 00:05:24.000]  不過被一個魔鬼纏實了
[00:05:24.000 --> 00:05:27.000]  所以祂不能夠說話,成為一個啞巴
[00:05:27.000 --> 00:05:29.000]  有人就有三種反應
[00:05:29.000 --> 00:05:31.000]  就覺得這個人很稀奇
[00:05:31.000 --> 00:05:33.000]  有人就懷疑
[00:05:33.000 --> 00:05:35.000]  耶穌你究竟行不行可以說鬼呢?
[00:05:35.000 --> 00:05:38.000]  其實你是不是鬼王別西卜呢?
[00:05:38.000 --> 00:05:40.000]  你其實不是神的兒子
[00:05:40.000 --> 00:05:42.000]  你只不過是鬼王而已
[00:05:42.000 --> 00:05:44.000]  有人就在試探耶穌
[00:05:44.000 --> 00:05:46.000]  你是神的兒子嗎?
[00:05:46.000 --> 00:05:48.000]  不如你弄些神蹟來看看
[00:05:48.000 --> 00:05:52.000]  突然在眾人說昏暈的時候
[00:05:52.000 --> 00:05:54.000]  有人懷疑耶穌你究竟行不行呢?
[00:05:54.000 --> 00:05:57.000]  可以醫治這個啞巴呢?
[00:05:57.000 --> 00:06:01.000]  突然有一個婦人很大聲的說
[00:06:01.000 --> 00:06:05.000]  「懷你胎,與養你有福」
[00:06:05.000 --> 00:06:08.000]  這個廣東話如果翻譯就說
[00:06:08.000 --> 00:06:11.000]  「嘩,真是有福了,生你媽媽那個」
[00:06:11.000 --> 00:06:15.000]  但耶穌回答這個婦人說
[00:06:15.000 --> 00:06:18.000]  「不是,生這個是有福」
[00:06:18.000 --> 00:06:24.000]  「不過卻還不如聽神的道,和遵守的人有福」
[00:06:24.000 --> 00:06:29.000]  耶穌回答說「是,沒錯,生我的媽媽是有福」
[00:06:29.000 --> 00:06:34.000]  「不過也不及一個人聽了神的話」
[00:06:34.000 --> 00:06:39.000]  「他能夠遵守神的話才有福」
[00:06:39.000 --> 00:06:42.000]  所以什麼叫有福呢?
[00:06:42.000 --> 00:06:46.000]  有福讓我引用耶穌親自跟這個婦人說
[00:06:46.000 --> 00:06:49.000]  「生我的媽媽是有福」
[00:06:49.000 --> 00:06:51.000]  「不過她的有福也不及一個人」
[00:06:51.000 --> 00:06:55.000]  「她能夠聽了神的道,聽了神的道只有一半」
[00:06:55.000 --> 00:07:00.000]  「不過還能夠活出,又能夠遵守神的道這個人」
[00:07:00.000 --> 00:07:02.000]  「才是有福」
[00:07:02.000 --> 00:07:07.000]  這是耶穌基督親自在路加福音跟這個婦人說
[00:07:07.000 --> 00:07:11.000]  所以弟兄姊妹,如果我們要成為一個有福的人
[00:07:11.000 --> 00:07:13.000]  我們要做兩件事
[00:07:13.000 --> 00:07:15.000]  第一,我們要聽神的道
[00:07:15.000 --> 00:07:17.000]  我相信大家都會聽
[00:07:17.000 --> 00:07:19.000]  不過第二部分是最難做的
[00:07:19.000 --> 00:07:24.000]  就是你要遵守,又要活出神的道
[00:07:24.000 --> 00:07:29.000]  我們會問,怎樣去遵守又活出神的道呢?
[00:07:29.000 --> 00:07:31.000]  如果我們在座
[00:07:31.000 --> 00:07:34.000]  如果你信了主二十年
[00:07:34.000 --> 00:07:36.000]  你翻了五十二個星期
[00:07:36.000 --> 00:07:39.000]  你也有很多個主日回來聽神的話
[00:07:39.000 --> 00:07:45.000]  不過我們能不能夠活出又遵守神的道究竟有多少呢?
[00:07:45.000 --> 00:07:48.000]  耶穌對這個人回答的時候
[00:07:48.000 --> 00:07:50.000]  祂要指出這個婦人
[00:07:50.000 --> 00:07:52.000]  「沒錯,生我的媽媽是有福」
[00:07:52.000 --> 00:07:56.000]  「不過這個是情感上一個有福」
[00:07:56.000 --> 00:07:59.000]  「真正的有福是對神的話有聽到」
[00:07:59.000 --> 00:08:03.000]  「又能夠活出,又能夠遵守」
[00:08:03.000 --> 00:08:06.000]  其實這個婦人說出來的時候
[00:08:06.000 --> 00:08:09.000]  她是正正反映當時這個世紀裡面
[00:08:09.000 --> 00:08:14.000]  女性和文化的地位的重要
[00:08:14.000 --> 00:08:16.000]  因為當時的女性覺得
[00:08:16.000 --> 00:08:19.000]  如果我能夠生下一個男孩子
[00:08:19.000 --> 00:08:21.000]  我的地位就不同了
[00:08:21.000 --> 00:08:23.000]  我們的價值也不同了
[00:08:23.000 --> 00:08:27.000]  很可能我們今天這個價值觀也會稍微改變
[00:08:27.000 --> 00:08:29.000]  但如果在六十年代上一世紀
[00:08:29.000 --> 00:08:30.000]  那就不同了
[00:08:30.000 --> 00:08:32.000]  可能很多時候我們都覺得
[00:08:32.000 --> 00:08:35.000]  生一個女兒?生一個兒子?
[00:08:35.000 --> 00:08:38.000]  當伊麗莎白知道瑪利亞懷孕的時候
[00:08:38.000 --> 00:08:40.000]  她也很感動
[00:08:40.000 --> 00:08:41.000]  她跟瑪利亞說
[00:08:41.000 --> 00:08:43.000]  「你真是有福了」
[00:08:43.000 --> 00:08:46.000]  「你是所有婦女之中最有福的」
[00:08:46.000 --> 00:08:50.000]  「因為你懷的胎也是有福」
[00:08:50.000 --> 00:08:53.000]  所以詩篇說
[00:08:53.000 --> 00:08:56.000]  兒女是耶和華所賜的產業
[00:08:56.000 --> 00:08:59.000]  所懷的胎是祢所賞賜的
[00:08:59.000 --> 00:09:03.000]  所以當中我們姐妹懷的胎
[00:09:03.000 --> 00:09:07.000]  你記得真是神賜給你的產業
[00:09:07.000 --> 00:09:09.000]  不過耶穌又說「是有福」
[00:09:09.000 --> 00:09:13.000]  不過有福的時候
[00:09:13.000 --> 00:09:16.000]  真是不及我們聽神的道
[00:09:16.000 --> 00:09:18.000]  又能夠遵守活出的道
[00:09:18.000 --> 00:09:20.000]  不過瑪利亞又不同了
[00:09:20.000 --> 00:09:21.000]  她真是有福
[00:09:21.000 --> 00:09:22.000]  為什麼她有福呢?
[00:09:22.000 --> 00:09:24.000]  原來她第一
[00:09:24.000 --> 00:09:26.000]  她是耶穌的媽媽
[00:09:26.000 --> 00:09:27.000]  第二
[00:09:27.000 --> 00:09:29.000]  她真是聽了神的話
[00:09:29.000 --> 00:09:32.000]  又能夠活出神的道
[00:09:32.000 --> 00:09:34.000]  所以我們能夠從瑪利亞身上
[00:09:34.000 --> 00:09:37.000]  她知道她是一個蒙大恩的女子
[00:09:37.000 --> 00:09:39.000]  她做了兩件事
[00:09:39.000 --> 00:09:41.000]  第一,她聽了神的道
[00:09:41.000 --> 00:09:43.000]  她能夠活出
[00:09:43.000 --> 00:09:45.000]  又能夠遵守
[00:09:45.000 --> 00:09:47.000]  瑪利亞叫做「童女」
[00:09:47.000 --> 00:09:49.000]  和「蒙大恩的女子」
[00:09:49.000 --> 00:09:50.000]  是為什麼呢?
[00:09:50.000 --> 00:09:52.000]  我們看經文
[00:09:52.000 --> 00:09:54.000]  天使去到瑪利亞的時候
[00:09:54.000 --> 00:09:56.000]  是直接跟瑪利亞說的
[00:09:56.000 --> 00:09:58.000]  天使不是跟她未婚夫說的
[00:09:58.000 --> 00:10:01.000]  天使更加不是跟她的親戚說的
[00:10:01.000 --> 00:10:03.000]  或者跟她爸爸媽媽說
[00:10:03.000 --> 00:10:06.000]  是直接跟瑪利亞說的
[00:10:06.000 --> 00:10:09.000]  她不是透過第三者跟瑪利亞說
[00:10:09.000 --> 00:10:11.000]  所以天使是直接
[00:10:11.000 --> 00:10:14.000]  跟瑪利亞傳遞一個訊息
[00:10:14.000 --> 00:10:18.000]  瑪利亞當時很驚奇
[00:10:18.000 --> 00:10:20.000]  她怎樣選擇呢?
[00:10:20.000 --> 00:10:22.000]  她怎樣為自己的人生
[00:10:22.000 --> 00:10:23.000]  和她的屬靈
[00:10:23.000 --> 00:10:25.000]  去作出一個很大的決定
[00:10:25.000 --> 00:10:27.000]  其實她有選擇的
[00:10:27.000 --> 00:10:30.000]  在當時的文化背景
[00:10:30.000 --> 00:10:33.000]  如果她選擇說「Yes」的時候
[00:10:33.000 --> 00:10:35.000]  她的確是有極高的風險
[00:10:36.000 --> 00:10:39.000]  因為瑪利亞憑著她的信心
[00:10:39.000 --> 00:10:43.000]  她能夠衝破文化性別的障礙
[00:10:43.000 --> 00:10:46.000]  她更加看到自己的身份
[00:10:46.000 --> 00:10:49.000]  她知道自己被神使用
[00:10:49.000 --> 00:10:52.000]  她能夠堅信神的大能
[00:10:52.000 --> 00:10:54.000]  因為天使跟她說
[00:10:54.000 --> 00:10:57.000]  「你看看,瑪利亞這麼大年紀
[00:10:57.000 --> 00:10:59.000]  都能夠懷孕了,更何況是你?」
[00:10:59.000 --> 00:11:01.000]  因為她覺得自己都未婚
[00:11:01.000 --> 00:11:03.000]  怎會懷孕呢?
[00:11:03.000 --> 00:11:05.000]  在瑪利亞當時的環境
[00:11:05.000 --> 00:11:07.000]  她真的要選擇
[00:11:07.000 --> 00:11:09.000]  跟我們今天不同
[00:11:09.000 --> 00:11:10.000]  今天我們看到
[00:11:10.000 --> 00:11:12.000]  打報紙很多明星都未婚
[00:11:12.000 --> 00:11:14.000]  很高興地告訴別人
[00:11:14.000 --> 00:11:16.000]  「我有了兒女了」
[00:11:16.000 --> 00:11:18.000]  怎樣開心
[00:11:18.000 --> 00:11:21.000]  但當時的處境是不一樣的
[00:11:21.000 --> 00:11:22.000]  當時的處境
[00:11:22.000 --> 00:11:25.000]  如果你是一個未婚的少女
[00:11:25.000 --> 00:11:26.000]  你告訴別人
[00:11:26.000 --> 00:11:29.000]  「我現在懷孕了,怎麼辦?」
[00:11:29.000 --> 00:11:31.000]  她要面對這個文化的衝擊
[00:11:31.000 --> 00:11:34.000]  她要面對整個村莊的人
[00:11:34.000 --> 00:11:36.000]  對她怎樣的看法
[00:11:36.000 --> 00:11:39.000]  當時她的確是很高的風險
[00:11:39.000 --> 00:11:41.000]  所以她能夠活出
[00:11:41.000 --> 00:11:43.000]  她又遵守神的道的時候
[00:11:43.000 --> 00:11:44.000]  她是有福的
[00:11:44.000 --> 00:11:48.000]  她不是單單因為耶穌基督的媽媽
[00:11:48.000 --> 00:11:51.000]  我們怎樣才能夠去活出
[00:11:51.000 --> 00:11:54.000]  這種又能夠去聽
[00:11:54.000 --> 00:11:56.000]  又能夠活出神的道呢?
[00:11:56.000 --> 00:11:59.000]  其實瑪利亞給我們兩個的啟迪
[00:11:59.000 --> 00:12:01.000]  這個啟迪很重要就是
[00:12:01.000 --> 00:12:03.000]  第一,我們聽神的道
[00:12:03.000 --> 00:12:04.000]  很多時候我們會聽
[00:12:04.000 --> 00:12:07.000]  如果你平時不知道有沒有去靈修
[00:12:07.000 --> 00:12:08.000]  有沒有讀經
[00:12:08.000 --> 00:12:11.000]  如果你只是靠諸約回來聽道
[00:12:11.000 --> 00:12:12.000]  上諸約學
[00:12:12.000 --> 00:12:13.000]  是不夠的
[00:12:13.000 --> 00:12:14.000]  不過如果你說
[00:12:14.000 --> 00:12:16.000]  「沒有辦法了,莫先生,很忙」
[00:12:16.000 --> 00:12:17.000]  你聽的時候
[00:12:17.000 --> 00:12:19.000]  其實你有沒有好像瑪利亞
[00:12:19.000 --> 00:12:21.000]  第一個給我們的啟迪
[00:12:21.000 --> 00:12:23.000]  瑪利亞第一個給我們
[00:12:23.000 --> 00:12:25.000]  為何她能夠活出神的道呢?
[00:12:25.000 --> 00:12:31.000]  就是她能夠去反覆思想神的話語
[00:12:31.000 --> 00:12:38.000]  瑪利亞以信心去回應天使或神對她的揀選
[00:12:38.000 --> 00:12:41.000]  因為神的揀選或訊息
[00:12:41.000 --> 00:12:43.000]  沒有去到當時的大祭司
[00:12:43.000 --> 00:12:46.000]  告訴大祭司「我要揀選瑪利亞」
[00:12:46.000 --> 00:12:51.000]  神的訊息沒有去到耶路撒冷這麼大的城市
[00:12:51.000 --> 00:12:54.000]  神的訊息只有去到一個很小的城市
[00:12:54.000 --> 00:12:56.000]  一個Town,拿撒勒
[00:12:56.000 --> 00:13:00.000]  這個Town充滿了很多外邦人居住
[00:13:00.000 --> 00:13:04.000]  根據《新約聖經》學者的研究
[00:13:04.000 --> 00:13:09.000]  還去到一位名不經傳的小女子
[00:13:09.000 --> 00:13:12.000]  嘉伯列說
[00:13:12.000 --> 00:13:17.000]  「蒙大恩的女子,我問你安,主與你同在」
[00:13:17.000 --> 00:13:19.000]  如果我們聽到這些說話的時候
[00:13:19.000 --> 00:13:22.000]  瑪利亞的反應當然是很害怕
[00:13:22.000 --> 00:13:24.000]  她究竟說天使來見我做甚麼呢?
[00:13:24.000 --> 00:13:26.000]  說這些說話
[00:13:26.000 --> 00:13:29.000]  究竟為何她害怕呢?
[00:13:29.000 --> 00:13:31.000]  當然我要害怕
[00:13:31.000 --> 00:13:34.000]  所以她在這裡反覆這句說話
[00:13:34.000 --> 00:13:36.000]  究竟神給我甚麼心意呢?
[00:13:36.000 --> 00:13:38.000]  她不明白
[00:13:38.000 --> 00:13:43.000]  所以她很安靜地梳理一下這句說話
[00:13:43.000 --> 00:13:48.000]  究竟她能否去猜測神給她的心意呢?
[00:13:48.000 --> 00:13:51.000]  她又能否這樣卑微的一個女子
[00:13:51.000 --> 00:13:57.000]  神揀選了我們去成就救贖的工作呢?
[00:13:57.000 --> 00:14:01.000]  瑪利亞的經歷
[00:14:01.000 --> 00:14:03.000]  嘉伯列告訴她
[00:14:03.000 --> 00:14:08.000]  「我也是死到伊麗莎白懷孕」
[00:14:08.000 --> 00:14:11.000]  「同樣你也可以」
[00:14:11.000 --> 00:14:15.000]  所以瑪利亞在心裡就會思想
[00:14:15.000 --> 00:14:18.000]  「我的親戚這麼大年紀也懷孕」
[00:14:18.000 --> 00:14:21.000]  其實她懷孕還未分她懷孕
[00:14:21.000 --> 00:14:24.000]  她也在想究竟有沒有可能呢?
[00:14:24.000 --> 00:14:27.000]  弟兄姊妹,有沒有可能
[00:14:27.000 --> 00:14:30.000]  當我們面對經濟的壓力
[00:14:30.000 --> 00:14:33.000]  當我們工作不開心的時候
[00:14:33.000 --> 00:14:36.000]  當我們家庭生活不和諧的時候
[00:14:36.000 --> 00:14:39.000]  當我們人際關係不太好的時候
[00:14:39.000 --> 00:14:43.000]  當我們感覺這個社會很亂的時候
[00:14:43.000 --> 00:14:46.000]  我們怎樣去在這個逆境當中
[00:14:46.000 --> 00:14:49.000]  去尋求神的心意呢?
[00:14:49.000 --> 00:14:53.000]  我們是否覺得處境很難去解決
[00:14:53.000 --> 00:14:55.000]  瑪利亞不同
[00:14:55.000 --> 00:15:02.000]  瑪利亞嘗試用自己的方法去尋求答案
[00:15:02.000 --> 00:15:04.000]  不過,她想想
[00:15:04.000 --> 00:15:06.000]  「神揀選我」
[00:15:06.000 --> 00:15:09.000]  第一,有沒有可能一個未婚的女子會懷孕呢?
[00:15:09.000 --> 00:15:10.000]  如果她說
[00:15:10.000 --> 00:15:12.000]  「瑪利亞,你和約瑟呢」
[00:15:12.000 --> 00:15:14.000]  「你們結了婚之後就懷孕了」
[00:15:14.000 --> 00:15:15.000]  那又不同
[00:15:15.000 --> 00:15:17.000]  現在未婚懷孕
[00:15:17.000 --> 00:15:19.000]  對她來說
[00:15:19.000 --> 00:15:22.000]  如果當時她村的人看她
[00:15:22.000 --> 00:15:24.000]  可能是一種懲罰
[00:15:24.000 --> 00:15:25.000]  但是神跟她說
[00:15:25.000 --> 00:15:27.000]  天使跟她說的時候
[00:15:27.000 --> 00:15:28.000]  她怎樣呢?
[00:15:28.000 --> 00:15:30.000]  她真的猜不透
[00:15:30.000 --> 00:15:33.000]  所以她在思想神的話語
[00:15:33.000 --> 00:15:37.000]  聖經其實很多時候都教導我們一個很好
[00:15:37.000 --> 00:15:40.000]  「得力在乎平靜安穩」
[00:15:40.000 --> 00:15:44.000]  當你在大海中波濤洶湧的時候
[00:15:44.000 --> 00:15:47.000]  你的人生經歷很不開心的時候
[00:15:47.000 --> 00:15:50.000]  或者你要面對明天的手術的時候
[00:15:50.000 --> 00:15:52.000]  你怎樣去處理
[00:15:52.000 --> 00:15:56.000]  你是不是真的得力在乎平靜安穩呢?
[00:15:56.000 --> 00:15:58.000]  瑪利亞深知這位神
[00:15:58.000 --> 00:16:00.000]  是掌管歷史那位的主
[00:16:00.000 --> 00:16:04.000]  亦都會有恩慈憐憫那位的主
[00:16:04.000 --> 00:16:06.000]  所以怎樣看呢?
[00:16:06.000 --> 00:16:08.000]  詩篇告訴我們
[00:16:08.000 --> 00:16:10.000]  「為喜愛耶和華律法」
[00:16:10.000 --> 00:16:12.000]  「晝夜思想者人變為有福」
[00:16:12.000 --> 00:16:16.000]  這個就是瑪利亞在當中
[00:16:16.000 --> 00:16:19.000]  給我們啟迪成為一個有福的人
[00:16:19.000 --> 00:16:22.000]  就是要晝夜思想神的話語
[00:16:22.000 --> 00:16:26.000]  其實晝夜思想神的話語是不容易的
[00:16:26.000 --> 00:16:29.000]  是要你內心裏面那種堅守
[00:16:29.000 --> 00:16:31.000]  那種仰望神
[00:16:31.000 --> 00:16:33.000]  然後她很多不明白
[00:16:33.000 --> 00:16:35.000]  其實我們讀聖經
[00:16:35.000 --> 00:16:37.000]  何嘗我們很多事情都不明白
[00:16:37.000 --> 00:16:40.000]  所以我們要晝夜思想神的話語
[00:16:40.000 --> 00:16:42.000]  這個就是第一
[00:16:42.000 --> 00:16:44.000]  瑪利亞成為一個有福的人
[00:16:44.000 --> 00:16:47.000]  她其中能夠給自己有福
[00:16:47.000 --> 00:16:49.000]  她真的晝夜思想神的話語
[00:16:49.000 --> 00:16:52.000]  為何我是一個未婚的少女
[00:16:52.000 --> 00:16:54.000]  神都有能力呢?
[00:16:54.000 --> 00:16:56.000]  天使告訴她
[00:16:56.000 --> 00:16:58.000]  這是神的能力
[00:16:58.000 --> 00:17:01.000]  第二方面
[00:17:01.000 --> 00:17:03.000]  讓我們看到甚麼叫有福
[00:17:03.000 --> 00:17:05.000]  瑪利亞在第二方面
[00:17:05.000 --> 00:17:07.000]  她能夠活出神的道
[00:17:07.000 --> 00:17:11.000]  就是神要將祂的道
[00:17:11.000 --> 00:17:13.000]  約翰福音說
[00:17:13.000 --> 00:17:15.000]  「太初有道,道與神同在」
[00:17:15.000 --> 00:17:17.000]  她要將這個道
[00:17:17.000 --> 00:17:19.000]  倒空成為一個嬰孩
[00:17:19.000 --> 00:17:22.000]  進入我們人世間裏面
[00:17:22.000 --> 00:17:24.000]  瑪利亞要肉身承受
[00:17:24.000 --> 00:17:27.000]  這個屬靈給她所懷的胎
[00:17:27.000 --> 00:17:31.000]  所以她要人和神一起去參與
[00:17:31.000 --> 00:17:36.000]  瑪利亞成為地球上一個媽媽
[00:17:36.000 --> 00:17:40.000]  第一,她馴服了神的主權
[00:17:40.000 --> 00:17:44.000]  第二,我們去思考一個問題
[00:17:44.000 --> 00:17:46.000]  就是我們選擇的問題
[00:17:46.000 --> 00:17:49.000]  我們人生有很多選擇
[00:17:49.000 --> 00:17:51.000]  瑪利亞可以選擇
[00:17:51.000 --> 00:17:53.000]  跟天使說「不要找我了」
[00:17:53.000 --> 00:17:56.000]  「我可能受不了這些壓力」
[00:17:56.000 --> 00:17:58.000]  「不如你找另一個」
[00:17:58.000 --> 00:18:00.000]  她可以這樣選擇
[00:18:00.000 --> 00:18:03.000]  另一個選擇是她告訴天使
[00:18:03.000 --> 00:18:05.000]  「好,沒問題」
[00:18:05.000 --> 00:18:08.000]  「我照著神的心意去做」
[00:18:08.000 --> 00:18:11.000]  所以我們看看瑪利亞選擇了甚麼
[00:18:11.000 --> 00:18:13.000]  我們人生裏面有很多選擇
[00:18:13.000 --> 00:18:15.000]  如果神呼召你的時候
[00:18:15.000 --> 00:18:17.000]  你怎樣去選擇呢?
[00:18:17.000 --> 00:18:19.000]  你說「神啊,遲些再說吧」
[00:18:19.000 --> 00:18:22.000]  「我要先回去埋葬我爸爸」
[00:18:22.000 --> 00:18:24.000]  又或者「神啊,真是不好意思」
[00:18:24.000 --> 00:18:27.000]  「我真的要先找到工作」
[00:18:27.000 --> 00:18:29.000]  「找到工作,我要先結婚」
[00:18:29.000 --> 00:18:31.000]  「先生孩子」
[00:18:31.000 --> 00:18:34.000]  「最好退休才做」
[00:18:34.000 --> 00:18:36.000]  等等
[00:18:36.000 --> 00:18:40.000]  瑪利亞的選擇就是毫無選擇
[00:18:40.000 --> 00:18:43.000]  其實大家知不知道她選擇的時候
[00:18:43.000 --> 00:18:47.000]  瑪利亞自己是重視她這份有自由的選擇
[00:18:47.000 --> 00:18:49.000]  她放下了自己
[00:18:49.000 --> 00:18:54.000]  她讓神的旨意在她的身上
[00:18:54.000 --> 00:18:57.000]  她實實在在參與了神的計劃
[00:18:57.000 --> 00:18:59.000]  她能夠活出
[00:18:59.000 --> 00:19:01.000]  所以瑪利亞所做的
[00:19:01.000 --> 00:19:03.000]  不是我們經常說的神學
[00:19:03.000 --> 00:19:07.000]  她其實是一個心理上很重要的
[00:19:07.000 --> 00:19:12.000]  「我沒有出嫁的時候,我為什麼有10元呢?」
