
[00:00:00.000 --> 00:00:05.720]  我們讀一段聖經在貼山論迦前書第五章十六到第十八節
[00:01:47.600 --> 00:01:53.120]  因為這是神在基督耶穌裡向你們所定的旨意
[00:01:53.120 --> 00:01:58.320]  你要知道神向我們所定的旨意是永遠不改變的
[00:01:58.320 --> 00:02:01.560]  所以這句話的意思就是無論任何環境
[00:02:01.560 --> 00:02:03.360]  無論任何的時候
[00:02:03.360 --> 00:02:07.120]  神向我們的心意都是一樣的
[00:02:07.120 --> 00:02:13.000]  那就是要我們凡事向神獻上感謝
[00:02:13.000 --> 00:02:15.400]  你要知道在順利的環境當中
[00:02:15.400 --> 00:02:19.640]  向神獻上感謝是很容易很自然
[00:02:19.640 --> 00:02:21.680]  但要在逆境當中
[00:02:21.680 --> 00:02:24.080]  當你面對困境的時候
[00:02:24.080 --> 00:02:27.760]  要怎麼樣來向神獻上感恩呢
[00:02:27.760 --> 00:02:30.520]  今天從三方面跟大家來分享
[00:02:30.520 --> 00:02:34.360]  第一個要數算神的恩典
[00:02:34.360 --> 00:02:36.960]  要數算神的恩典
[00:02:36.960 --> 00:02:40.400]  你要知道神的恩典是要數算的
[00:02:40.400 --> 00:02:45.080]  如果不數算我們就會忘記神的恩典
[00:02:45.080 --> 00:02:47.360]  一旦我們忘記神的恩典
[00:02:47.360 --> 00:02:51.040]  我們就會漸漸的忘記神
[00:02:51.040 --> 00:02:53.840]  就好像今天的美國一樣
[00:02:53.840 --> 00:02:55.680]  前兩個禮拜十一月十一號
[00:02:55.680 --> 00:03:00.520]  我們剛剛慶祝了清教徒乘坐五月花號
[00:03:00.520 --> 00:03:03.800]  登陸美國的四百週年
[00:03:03.800 --> 00:03:06.160]  我們看見當初的美國
[00:03:06.160 --> 00:03:10.200]  是以基督教的信仰為立國的國家
[00:03:10.200 --> 00:03:13.520]  這為什麼美國這麼得蒙神祝福的原因
[00:03:13.520 --> 00:03:18.360]  兩百多年間就成為世界最富強的國家
[00:03:18.360 --> 00:03:21.080]  但如今我們看見現在的美國
[00:03:21.080 --> 00:03:24.080]  卻已經慢慢的忘記了神恩典
[00:03:24.080 --> 00:03:28.120]  也遠離了基督教的信仰
[00:03:28.120 --> 00:03:30.640]  雖然我們還是在過感恩節
[00:03:30.640 --> 00:03:33.320]  但現在的感恩節已經變成
[00:03:33.320 --> 00:03:37.160]  吃火雞跟家人團聚的日子了
[00:03:37.160 --> 00:03:40.120]  美國已經漸漸的遠離了神
[00:03:40.120 --> 00:03:43.040]  而且忘記了神
[00:03:43.040 --> 00:03:47.440]  這為什麼今天我們需要數算神恩典的原因
[00:03:47.440 --> 00:03:49.360]  因為無論環境是如何
[00:03:49.360 --> 00:03:51.040]  我們都需要來數算
[00:03:51.040 --> 00:03:53.520]  因為神的恩典不數算則已
[00:03:53.520 --> 00:03:57.880]  你越數算就越豐富
[00:03:57.880 --> 00:04:00.360]  那你說我們要怎麼樣來數算呢
[00:04:00.360 --> 00:04:04.240]  首先第一個要往回數
[00:04:04.240 --> 00:04:05.800]  什麼意思呢
[00:04:05.800 --> 00:04:11.240]  就是來思想神過去在你生命當中一切的恩典
[00:04:11.240 --> 00:04:14.480]  要數算這一切的恩典
[00:04:14.480 --> 00:04:17.720]  當然也許你說牧師就是跑數算的
[00:04:17.720 --> 00:04:19.960]  這一切不都是理所當然嗎
[00:04:19.960 --> 00:04:22.320]  我所花的是我自己賺來的
[00:04:22.320 --> 00:04:26.560]  我所享受的是我勞力所換取來的
[00:04:26.560 --> 00:04:28.640]  但若是你仔細思想一下
[00:04:28.640 --> 00:04:31.920]  難道這一切真的是理所當然嗎
[00:04:31.920 --> 00:04:34.760]  若不是上帝所給你的機會
[00:04:34.760 --> 00:04:37.320]  上帝的恩典跟憐憫
[00:04:37.320 --> 00:04:40.480]  你哪有這樣的機會能夠來賺取呢
[00:04:40.480 --> 00:04:42.680]  來享受呢
[00:04:42.680 --> 00:04:48.000]  你知道我常常在非洲帶領很多不同福音的士工
[00:04:48.000 --> 00:04:50.440]  我想只要你去過非洲
[00:04:50.440 --> 00:04:52.320]  你就會發現一件事情
[00:04:52.320 --> 00:04:53.480]  非洲別的不多
[00:04:53.480 --> 00:04:55.120]  小孩最多
[00:04:55.120 --> 00:04:57.080]  每次我看見非洲的時候
[00:04:57.080 --> 00:04:58.520]  看到很多的孩子們
[00:04:58.520 --> 00:05:04.760]  我就不能夠不為著我們在北美的弟兄姐妹來感謝來讚美
[00:05:04.760 --> 00:05:06.880]  因為我常常發現在非洲的孩子們
[00:05:06.880 --> 00:05:10.880]  可能一輩子不會有像我們這麼好的環境
[00:05:10.880 --> 00:05:13.600]  像我們這麼好的機會
[00:05:13.600 --> 00:05:15.360]  所以在讓我順便鼓勵你
[00:05:15.360 --> 00:05:21.000]  能夠趕快參與我們基金會送愛到非洲的愛心行動
[00:05:21.000 --> 00:05:23.720]  因為我們所付出的可能只是一點點
[00:05:23.720 --> 00:05:28.320]  可是對孩子們來講是如獲至寶
[00:05:28.320 --> 00:05:34.680]  第二點我們真的需要為神所給我們一切的恩典來獻上感謝
[00:05:34.680 --> 00:05:37.000]  事實上我不知道你是否明白
[00:05:37.000 --> 00:05:43.400]  其實主耶穌非常期待我們向他獻上感謝
[00:05:43.400 --> 00:05:44.800]  你還記得有一次
[00:05:44.800 --> 00:05:48.120]  主耶穌醫好了十個長大麻瘋的
[00:05:48.120 --> 00:05:51.440]  後來只有一個人回來獻上感謝
[00:05:51.440 --> 00:05:53.080]  主就問說
[00:05:53.080 --> 00:05:55.720]  那得醫治的不是十個人嗎?
[00:05:55.720 --> 00:05:58.720]  那九個人在哪裡呢?
[00:05:58.720 --> 00:06:02.360]  你可知道主記得誰得到恩典
[00:06:02.360 --> 00:06:05.440]  主記得誰得到醫治的
[00:06:05.440 --> 00:06:10.040]  主也很期待我們回到他面前來獻上感謝
[00:06:10.040 --> 00:06:11.640]  所以他才問這個問題
[00:06:11.640 --> 00:06:15.040]  那九個人在哪裡呢?
[00:06:15.040 --> 00:06:18.960]  而我們常常就是那九個的其中一個
[00:06:18.960 --> 00:06:20.400]  不是嗎?
[00:06:20.400 --> 00:06:23.040]  所以我們真的需要回到神的面前
[00:06:23.040 --> 00:06:27.600]  為神所給我們一切的恩典來獻上感謝
[00:06:27.600 --> 00:06:32.440]  因為神也悅納我們在他面前所獻上的感恩
[00:06:32.440 --> 00:06:37.480]  不但為了神在我們個人生命當中的恩典來獻上感謝
[00:06:37.480 --> 00:06:42.880]  我們也要為了神在我們教會上的恩典來獻上感謝
[00:06:42.880 --> 00:06:44.520]  特別在疫情期間
[00:06:44.520 --> 00:06:47.440]  我們看見神在教會當中所做的工作
[00:06:47.440 --> 00:06:51.800]  真的遠遠超乎我們所求所想的
[00:06:51.800 --> 00:06:54.080]  我還記得在去年年底的時候
[00:06:54.080 --> 00:06:57.640]  我們在為今年做年度計畫
[00:06:57.640 --> 00:07:04.200]  我們就為今年定下了一個主題叫做更新、連結跟擴展
[00:07:04.200 --> 00:07:07.160]  我還記得當我們定下了這個主題之後
[00:07:07.160 --> 00:07:09.960]  我在那裡左思右想
[00:07:09.960 --> 00:07:16.240]  要怎麼樣能夠推動整個教會來更新、來連結、來擴展呢?
[00:07:16.240 --> 00:07:20.240]  沒想到一月底疫情就開始發生了
[00:07:20.240 --> 00:07:24.680]  三月份我們就進入居家隔離的狀態當中
[00:07:24.680 --> 00:07:26.280]  從人的角度來講
[00:07:26.280 --> 00:07:29.240]  我們真的什麼都不能做
[00:07:29.240 --> 00:07:32.480]  但我真的要說在過去這段時間裡面
[00:07:32.480 --> 00:07:38.640]  我親眼看見神的手怎麼自己在推動整個教會
[00:07:38.640 --> 00:07:43.520]  走向更新、連結跟擴展的道路
[00:07:43.520 --> 00:07:45.400]  首先更新
[00:07:45.400 --> 00:07:48.320]  我們的靈命被更新了
[00:07:48.320 --> 00:07:53.480]  居家隔離使我們有更多的時間來親近神
[00:07:53.480 --> 00:07:57.640]  教會禱告會的人數增加了
[00:07:57.640 --> 00:08:03.160]  我們看見現在週三禱告會的人數平均是350人
[00:08:03.160 --> 00:08:05.880]  裝備課程的人數也增加了
[00:08:05.880 --> 00:08:11.760]  現在每一個禮拜大概有超過400人參加裝備課程的課
[00:08:11.760 --> 00:08:15.800]  我們從四月份到八月份也舉行了下午茶經會
[00:08:15.800 --> 00:08:16.800]  記得嗎?
[00:08:16.800 --> 00:08:21.000]  每天那個時候也有300人在線上參加聚會
[00:08:21.000 --> 00:08:24.040]  那重溫的每天也有超過2000人
[00:08:24.040 --> 00:08:25.480]  Hallelujah!
[00:08:25.480 --> 00:08:27.600]  不但我們靈命被更新
[00:08:27.600 --> 00:08:30.120]  我們的事工也被更新了
[00:08:30.120 --> 00:08:33.880]  以前我們曾經花很多時間討論
[00:08:33.880 --> 00:08:37.040]  怎麼樣將聚會能夠網路化
[00:08:37.040 --> 00:08:41.320]  但我們後來發現無論怎麼討論都很難實行
[00:08:41.320 --> 00:08:43.280]  現在疫情一來
[00:08:43.280 --> 00:08:45.520]  所有聚會都網路化了
[00:08:45.520 --> 00:08:47.160]  不但聚會網路化
[00:08:47.160 --> 00:08:49.160]  而且奉獻也網路化
[00:08:49.160 --> 00:08:52.920]  真的非常快速的被更新我們
[00:08:52.920 --> 00:08:54.840]  其次是連結
[00:08:54.840 --> 00:08:59.520]  居家隔離也使得我們更看重彼此的關係了
[00:08:59.520 --> 00:09:02.480]  我們的家庭生活被連結了
[00:09:02.480 --> 00:09:05.920]  以前忙碌到根本沒有時間與家人吃飯
[00:09:05.920 --> 00:09:09.880]  現在餐餐飯都在一起吃不是嗎?
[00:09:09.880 --> 00:09:12.720]  我們的教會生活也被連結了
[00:09:12.720 --> 00:09:15.800]  每個小組參加的人數都有增加
[00:09:15.800 --> 00:09:19.080]  而且出席率非常整齊
[00:09:19.080 --> 00:09:22.080]  再加上ROLCC social的APP
[00:09:22.080 --> 00:09:23.640]  任何活動
[00:09:23.640 --> 00:09:24.760]  任何聚會
[00:09:24.760 --> 00:09:25.880]  任何資訊
[00:09:25.880 --> 00:09:28.600]  只要一點擊立刻就能得到
[00:09:28.600 --> 00:09:30.360]  哇 真是太棒了
[00:09:30.360 --> 00:09:33.680]  我們看見神真的幫助我們在這段時間裡面
[00:09:33.680 --> 00:09:36.840]  能更深的互相連結
[00:09:36.840 --> 00:09:38.840]  第三 擴展
[00:09:38.840 --> 00:09:40.600]  我們現在逐日信息
[00:09:40.600 --> 00:09:45.680]  在YouTube累積點擊的Viewer大大增加
[00:09:45.680 --> 00:09:49.480]  從以前每一個信息大概幾千個Viewer
[00:09:49.480 --> 00:09:54.120]  現在幾乎起碼每個信息都有超過三萬到四萬
[00:09:54.120 --> 00:09:56.200]  有時候十幾萬的Viewer
[00:09:56.200 --> 00:09:59.120]  這是過去時從來沒想到過的
[00:09:59.120 --> 00:10:01.960]  我們的基金會食物發放中心的施工
[00:10:01.960 --> 00:10:05.160]  在疫情期間也是大大的擴展
[00:10:05.160 --> 00:10:08.920]  從以前一個月我們服務到三百個家庭
[00:10:08.920 --> 00:10:13.120]  到現在一個月我們服務到八千個家庭
[00:10:13.120 --> 00:10:15.640]  這也是我們從前所沒有想到過的
[00:10:15.640 --> 00:10:20.480]  連聖德克拉爾的市長都來訪問過我們多次
[00:10:20.480 --> 00:10:25.800]  而且在市議會當中親自表揚我們教會的施工
[00:10:25.800 --> 00:10:30.320]  我們的小組也擴展到遠距的網路小組
[00:10:30.320 --> 00:10:33.680]  現在我們在美洲 在亞洲 歐非洲
[00:10:33.680 --> 00:10:36.000]  開展了遠距的網路小組
[00:10:36.000 --> 00:10:42.000]  每一個禮拜平均都超過兩百五十人在小組當中聚會
[00:10:42.000 --> 00:10:44.920]  連我們的宣教施工也沒有停止過
[00:10:44.920 --> 00:10:49.960]  今年我們在非洲進入兩個新的國家開始職堂的工作
[00:10:49.960 --> 00:10:52.240]  一個在南非的莫三比克
[00:10:52.240 --> 00:10:56.120]  一個是中非的剛果共和國
[00:10:56.120 --> 00:10:57.160]  回頭一看
[00:10:57.160 --> 00:11:01.600]  哇 我們在過去一年真的更新了
[00:11:01.600 --> 00:11:03.040]  真的連結了
[00:11:03.040 --> 00:11:04.160]  真的擴展了
[00:11:04.160 --> 00:11:04.680]  Hallelujah
[00:11:04.680 --> 00:11:07.000]  而且超乎我們所求所想
[00:11:07.000 --> 00:11:08.960]  我們真的要向神獻上感恩
[00:11:08.960 --> 00:11:09.440]  Amen
[00:11:09.440 --> 00:11:10.840]  將榮耀歸給我們的神
[00:11:10.840 --> 00:11:11.600]  Hallelujah
[00:11:11.600 --> 00:11:14.520]  謝謝我們的主
[00:11:14.520 --> 00:11:16.120]  不但是要往回頭數
[00:11:16.120 --> 00:11:17.160]  第二
[00:11:17.160 --> 00:11:19.800]  要往前數
[00:11:19.800 --> 00:11:21.080]  什麼意思
[00:11:21.080 --> 00:11:24.040]  叫往前面來思想
[00:11:24.040 --> 00:11:26.400]  四篇九十篇第十二節
[00:11:26.400 --> 00:11:30.720]  這裡說求主只教我們怎麼樣數算自己的日子
[00:11:30.720 --> 00:11:34.640]  好教我們得到智慧的心
[00:11:34.640 --> 00:11:40.840]  我們需要智慧來面對人生前面的道路
[00:11:40.840 --> 00:11:43.920]  你知道有人說神所給我們的恩典
[00:11:43.920 --> 00:11:46.080]  Always越來越豐富
[00:11:46.080 --> 00:11:48.920]  除了一件事情是越來越少
[00:11:48.920 --> 00:11:52.080]  那就是時間
[00:11:52.080 --> 00:11:54.120]  年輕的時候你不覺得
[00:11:54.120 --> 00:11:55.840]  可是年紀越大
[00:11:55.840 --> 00:12:00.760]  你就開始想到我還有多少日子可活呢
[00:12:00.760 --> 00:12:02.880]  事實上也不一定到年紀大
[00:12:02.880 --> 00:12:05.080]  只要一有疾病臨到
[00:12:05.080 --> 00:12:07.920]  你就會思想到這個問題
[00:12:07.920 --> 00:12:09.320]  每次我們想到這裡
[00:12:09.320 --> 00:12:13.480]  我們就不得不向神祈求一個智慧的心
[00:12:13.480 --> 00:12:18.720]  好讓我們能夠把握時間能夠為主而活
[00:12:18.720 --> 00:12:22.720]  有位出名的基督教家庭心理學家Jim Dobson
[00:12:22.720 --> 00:12:26.480]  當他有一次在心臟病開刀手術後
[00:12:26.480 --> 00:12:29.680]  他就常常勸勉做夫妻的說
[00:12:29.680 --> 00:12:32.760]  嘿不要再浪費時間吵架了
[00:12:32.760 --> 00:12:35.680]  好好為主而活吧
[00:12:35.680 --> 00:12:40.080]  第二件如果你真的知道你在地上的日子有限
[00:12:40.080 --> 00:12:43.760]  那我告訴你你的價值觀就會不再一樣
[00:12:43.760 --> 00:12:46.360]  因為以前你很抓得緊的事物
[00:12:46.360 --> 00:12:50.080]  忽然間你覺得不再重要了
[00:12:50.080 --> 00:12:55.280]  你知道有一次我曾經探望過一位在癌症中的姐妹
[00:12:55.280 --> 00:12:57.360]  當我到她病床前
[00:12:57.360 --> 00:12:58.960]  她就告訴我
[00:12:58.960 --> 00:13:02.880]  她說牧師你知道每天早上起來我一睜開眼睛
[00:13:02.880 --> 00:13:04.960]  第一件事情我就是感謝神
[00:13:04.960 --> 00:13:06.880]  我說你感謝什麼
[00:13:06.880 --> 00:13:11.680]  她說感謝神又多給我一天可以為主而活
[00:13:11.680 --> 00:13:14.680]  哇我從來沒有這樣想過
[00:13:14.680 --> 00:13:16.680]  我想特別在疫情期間
[00:13:16.680 --> 00:13:20.200]  我們每天早上起床都感覺好像有點
[00:13:20.200 --> 00:13:22.160]  Groundhog Day一樣不是嗎
[00:13:22.160 --> 00:13:23.960]  疫情沒完沒了
[00:13:23.960 --> 00:13:27.360]  好像在隧道之中看不見出口
[00:13:27.360 --> 00:13:27.960]  No No No
[00:13:27.960 --> 00:13:30.760]  你應當向神獻上感恩
[00:13:30.760 --> 00:13:32.760]  你應當充滿盼望
[00:13:32.760 --> 00:13:35.960]  因為每一天都是神所賜薰的一天
[00:13:35.960 --> 00:13:38.760]  每一天我們可以得到神薰的力量
[00:13:38.760 --> 00:13:42.160]  我們可以經歷神新鮮的恩典
[00:13:42.160 --> 00:13:45.560]  所以要求神賜給我們智慧的薰
[00:13:45.560 --> 00:13:49.360]  好讓我們在神所賜的每一個日子當中
[00:13:49.360 --> 00:13:52.760]  經歷神的同在與恩典
[00:13:52.760 --> 00:13:53.960]  所以第一個很重要
[00:13:53.960 --> 00:13:55.960]  無論環境是如何
[00:13:55.960 --> 00:13:58.560]  一定要數算神的恩典
[00:13:58.560 --> 00:14:02.960]  因為神的恩典是越數算越豐富的
[00:14:02.960 --> 00:14:06.160]  第二在困境當中要如何感恩
[00:14:06.160 --> 00:14:11.960]  要確信神掌權
[00:14:11.960 --> 00:14:16.960]  特別是當你在面對一個現實上的困境的時候
[00:14:16.960 --> 00:14:18.160]  你要知道為了神
[00:14:18.160 --> 00:14:22.560]  過去在你身上的恩典感恩是容易的
[00:14:22.560 --> 00:14:26.160]  面對前面的道路有一顆為主而活的心智
[00:14:26.160 --> 00:14:28.160]  也是不難的
[00:14:28.160 --> 00:14:34.560]  但是當我們實際的面對眼前的一個困境的時候
[00:14:34.560 --> 00:14:37.160]  我們還是難免會問一個問題說
[00:14:37.160 --> 00:14:40.560]  主啊!你在哪裡呢?
[00:14:40.560 --> 00:14:41.960]  但作為一個基督徒
[00:14:41.960 --> 00:14:46.360]  我們的眼目一定不要單單只看見我們現在的環境
[00:14:46.360 --> 00:14:51.160]  我們的眼目一定要定睛在這位坐寶座的神身上
[00:14:51.160 --> 00:14:53.160]  因為無論環境如何改變
[00:14:53.160 --> 00:14:56.160]  神永遠掌權
[00:14:56.160 --> 00:15:01.560]  環境只不過是神工作的推手而已
[00:15:01.560 --> 00:15:03.960]  所以羅馬書第八章二十八節
[00:15:03.960 --> 00:15:06.960]  保羅說我們曉得萬事都互相效力
[00:15:06.960 --> 00:15:10.760]  叫愛神的人怎麼樣得益處
[00:15:10.760 --> 00:15:12.560]  這在原文裡面其實是說
[00:15:12.560 --> 00:15:17.760]  我們曉得神使萬事互相效力
[00:15:17.760 --> 00:15:21.560]  其實我們看見這一切都是神在那裡安排
[00:15:21.560 --> 00:15:23.760]  神使萬事互相效力
[00:15:23.760 --> 00:15:26.960]  所以為什麼要叫愛神的人得益處
[00:15:26.960 --> 00:15:30.760]  既然萬事就表明包括好的事情
[00:15:30.760 --> 00:15:34.760]  以及包括我們覺得不大好的事情
[00:15:34.760 --> 00:15:39.760]  換句話說,生命的危機是對我們有益處的
[00:15:39.760 --> 00:15:42.560]  你說危機對我們有什麼益處呢?
[00:15:42.560 --> 00:15:47.960]  首先第一個,危機能夠使我們認識自己的軟弱
[00:15:47.960 --> 00:15:50.160]  危機能夠使我們認識自己的軟弱
[00:15:50.160 --> 00:15:55.360]  否則我們常常自以為很剛強不是嗎?
[00:15:55.360 --> 00:15:58.160]  你還記得在最後晚餐的時候
[00:15:58.160 --> 00:16:00.160]  當主耶穌對門徒說
[00:16:00.160 --> 00:16:04.360]  今夜你們為我的緣故都要跌倒
[00:16:04.360 --> 00:16:06.560]  結果彼得立刻說
[00:16:06.560 --> 00:16:08.960]  眾人都要跌倒
[00:16:08.960 --> 00:16:11.360]  我永不跌倒
[00:16:11.360 --> 00:16:14.360]  他說我永不跌倒
[00:16:14.360 --> 00:16:20.360]  沒想到後來雞叫以前他三次不認主
[00:16:20.360 --> 00:16:23.960]  聖經說當他三次不認主之後
[00:16:23.960 --> 00:16:25.960]  耶穌遠遠望著他
[00:16:25.960 --> 00:16:27.960]  他看見耶穌望著他
[00:16:27.960 --> 00:16:30.960]  他就出去痛哭
[00:16:30.960 --> 00:16:32.960]  為什麼痛哭?
[00:16:32.960 --> 00:16:35.160]  因為他自以為很剛強
[00:16:35.160 --> 00:16:37.160]  他以為很剛強
[00:16:37.160 --> 00:16:41.360]  沒想到他發現他是這樣的軟弱
[00:16:41.360 --> 00:16:46.960]  你可知道能夠認識自己的軟弱也是神的恩典嗎?
[00:16:46.960 --> 00:16:47.960]  真的
[00:16:47.960 --> 00:16:51.960]  因為今天很多人的軟弱就是因為他不知道自己的軟弱
[00:16:51.960 --> 00:16:54.560]  他是最大的軟弱
[00:16:54.560 --> 00:16:57.960]  只有一個人當他認識自己的軟弱的時候
[00:16:57.960 --> 00:17:02.560]  他才能夠重新從自己的軟弱裡面站立起來
[00:17:02.560 --> 00:17:04.360]  所以危機是好的
[00:17:04.360 --> 00:17:08.360]  危機能夠幫助我們明白我們的軟弱
[00:17:08.360 --> 00:17:14.560]  第二,危機能夠使我們依靠神
[00:17:14.560 --> 00:17:16.560]  當一切順利的時候
[00:17:16.560 --> 00:17:18.960]  我們總不覺得我們需要神
[00:17:18.960 --> 00:17:21.960]  反正兵來將擋,水來土掩
[00:17:21.960 --> 00:17:24.960]  總是有辦法可以處理
[00:17:24.960 --> 00:17:27.560]  只有當患難一來的時候
[00:17:27.560 --> 00:17:30.960]  我們才明白我們多麼需要神
[00:17:30.960 --> 00:17:34.160]  我們多麼需要緊緊抓住神
[00:17:34.160 --> 00:17:38.560]  我們才能夠經歷神的恩典跟作為
[00:17:38.560 --> 00:17:40.560]  你還記得有一次
[00:17:40.560 --> 00:17:44.560]  當彼得跟門徒們在加利利海上的時候
[00:17:44.560 --> 00:17:48.960]  他們遠遠就看見耶穌從海面上走過來
[00:17:48.960 --> 00:17:50.960]  那門徒們就很害怕
[00:17:50.960 --> 00:17:52.960]  耶穌說:是我
[00:17:52.960 --> 00:17:54.360]  那我們看見彼得
[00:17:54.360 --> 00:17:56.160]  有一次彼得說:是主啊
[00:17:56.160 --> 00:17:57.560]  祂馬上問一個問題
[00:17:57.560 --> 00:18:00.760]  那我可不可以走到你那裡去啊?
[00:18:00.760 --> 00:18:02.760]  沒想到耶穌真的說過來
[00:18:02.760 --> 00:18:03.960]  祂就真的走了
[00:18:03.960 --> 00:18:05.960]  祂就真的開始走
[00:18:05.960 --> 00:18:06.960]  你可以想像
[00:18:06.960 --> 00:18:09.760]  彼得一開始走的時候心裡多得意
[00:18:09.760 --> 00:18:10.360]  除了耶穌
[00:18:10.360 --> 00:18:13.560]  祂是世界上唯一在海面上走的人
[00:18:13.560 --> 00:18:15.160]  我們一邊走的時候
[00:18:15.160 --> 00:18:16.360]  一開始還蠻得意
[00:18:16.360 --> 00:18:18.760]  後來看見風浪這麼大
[00:18:18.760 --> 00:18:20.160]  心中就害怕
[00:18:20.160 --> 00:18:22.560]  一害怕人就往水裡沉
[00:18:22.560 --> 00:18:23.760]  一沉下去的時候
[00:18:23.760 --> 00:18:25.760]  祂立刻向主呼喊了一個
[00:18:25.760 --> 00:18:27.960]  全聖經最短的一個禱告
[00:18:27.960 --> 00:18:30.560]  只有四個字:主啊,救我
[00:18:30.560 --> 00:18:32.760]  再長也來不及了
[00:18:32.760 --> 00:18:35.160]  在那樣危機的時刻
[00:18:35.160 --> 00:18:37.760]  祂知道不能夠再依靠自己了
[00:18:37.760 --> 00:18:40.360]  祂必須要緊緊的抓住神
[00:18:40.360 --> 00:18:41.960]  緊緊的依靠神
[00:18:41.960 --> 00:18:44.360]  祂才能從神那裡得到拯救
[00:18:44.360 --> 00:18:45.560]  經歷神的幫助
[00:18:45.560 --> 00:18:47.760]  Hallelujah
[00:18:47.760 --> 00:18:48.760]  第三
[00:18:48.760 --> 00:18:54.360]  危機能夠使我們成長
[00:18:54.360 --> 00:18:54.960]  你知道很多時候
[00:18:54.960 --> 00:18:58.360]  神容許危機領導在我們身上
[00:18:58.360 --> 00:18:59.760]  是因為神要把我們
[00:18:59.760 --> 00:19:03.360]  推進到一個新的領域
[00:19:03.360 --> 00:19:05.960]  一旦我們到了新的領域
[00:19:05.960 --> 00:19:07.760]  我們就會發現
[00:19:07.760 --> 00:19:11.160]  以前的方法不再適用了
[00:19:11.160 --> 00:19:13.960]  我們就必須要改變我們自己
[00:19:13.960 --> 00:19:16.360]  來適應新的環境
[00:19:16.360 --> 00:19:18.360]  而在這個過程當中
[00:19:18.360 --> 00:19:21.160]  我們的生命就成長了
[00:19:21.160 --> 00:19:24.760]  就好像舊約的約瑟的故事一樣
[00:19:24.760 --> 00:19:26.360]  你知道以前
[00:19:26.360 --> 00:19:28.760]  當我們在看約瑟的故事的時候
[00:19:28.760 --> 00:19:30.160]  我們都比較著重於
[00:19:30.160 --> 00:19:34.960]  好像神在試驗約瑟的中心
[00:19:34.960 --> 00:19:36.560]  但事實上我告訴你
[00:19:36.560 --> 00:19:39.160]  約瑟的故事應該是
[00:19:39.160 --> 00:19:46.560]  神界的危機叫約瑟成長
[00:19:46.560 --> 00:19:48.560]  你說怎麼說呢
[00:19:48.560 --> 00:19:52.960]  因為本來約瑟是在他父親家中
[00:19:52.960 --> 00:19:57.160]  一個被寵壞的天資教子
[00:19:57.160 --> 00:20:00.960]  大家兄弟們都穿著平常的衣服
[00:20:00.960 --> 00:20:04.560]  而他偏偏穿彩衣
[00:20:04.560 --> 00:20:06.960]  你說這種人討不討厭
[00:20:06.960 --> 00:20:10.360]  再加上還要一天到晚做夢
[00:20:10.360 --> 00:20:12.760]  做夢說大家都要拜他
[00:20:12.760 --> 00:20:13.360]  我告訴你
[00:20:13.360 --> 00:20:15.360]  如果你我是他的兄弟
[00:20:15.360 --> 00:20:16.960]  我們要把他賣到埃及
[00:20:16.960 --> 00:20:18.360]  這種人太討人厭了
[00:20:18.360 --> 00:20:20.160]  我告訴你
[00:20:20.160 --> 00:20:23.160]  這為什麼神容許危機臨到他
[00:20:23.160 --> 00:20:26.760]  讓他被賣到埃及做奴隸
