
[00:00:00.000 --> 00:00:02.260]  我不知大家去傳福音的時候
[00:02:19.280 --> 00:02:21.040]  所以不可醉酒
[00:02:21.040 --> 00:02:22.320]  那我就不懂得喝酒
[00:02:22.320 --> 00:02:23.180]  那我就問他
[00:02:23.180 --> 00:02:24.540]  那你不喝酒怎麼辦
[00:02:24.540 --> 00:02:26.740]  他不喝酒哪有力氣做事
[00:02:26.740 --> 00:02:28.520]  那我就說到原來
[00:02:28.520 --> 00:02:30.320]  我不是沒有自由
[00:02:30.320 --> 00:02:31.960]  是你沒有自由
[00:02:31.960 --> 00:02:34.360]  我是有不犯罪的自由
[00:02:34.360 --> 00:02:35.760]  但你是沒有
[00:02:35.760 --> 00:02:36.260]  好了
[00:02:36.260 --> 00:02:37.320]  原來今天
[00:02:37.320 --> 00:02:40.660]  每一個在罪裡面被黑榜的人
[00:02:40.660 --> 00:02:43.240]  都是失去了不犯罪的自由
[00:02:43.240 --> 00:02:44.340]  主耶穌怎麼說呢
[00:02:44.340 --> 00:02:45.960]  我們一起來讀《約翰福音》
[00:02:45.960 --> 00:02:47.440]  第八章第34節
[00:02:47.440 --> 00:02:49.000]  我們一起來讀出
[00:02:49.000 --> 00:02:50.440]  耶穌回答說
[00:02:50.440 --> 00:02:52.980]  我實實在在的告訴你們
[00:02:52.980 --> 00:02:56.480]  所有犯罪的就是罪的奴僕
[00:03:22.980 --> 00:03:24.320]  你們必曉得真理
[00:03:24.320 --> 00:03:26.920]  真理必叫你們得以自由
[00:03:52.980 --> 00:03:57.280]  但如果我們有一個成熟的生命與神的關係好
[00:03:57.280 --> 00:03:59.680]  我們抗罪的能力
[00:03:59.680 --> 00:04:01.280]  是強很多的
[00:04:01.280 --> 00:04:03.780]  分別就在這裡其中一點
[00:04:03.780 --> 00:04:07.760]  就是我們能夠有能力抗拒罪惡
[00:04:07.760 --> 00:04:10.060]  原來信主的時候我們很自由
[00:04:10.060 --> 00:04:11.460]  但是有規範的
[00:04:11.460 --> 00:04:14.400]  是真理裡面可以得到自由
[00:04:14.400 --> 00:04:15.900]  就是在神的真理裡面
[00:04:15.900 --> 00:04:17.440]  你做什麼都可以
[00:04:17.440 --> 00:04:19.440]  很簡單舉個例子
[00:04:19.440 --> 00:04:23.500]  魚在水裡面是可以不斷游水的
[00:04:23.500 --> 00:04:24.600]  游去哪裡都可以
[00:04:24.600 --> 00:04:25.840]  不過是不可以游蛙式的
[00:04:25.840 --> 00:04:27.080]  魚不懂得游蛙式的
[00:04:27.080 --> 00:04:29.980]  但是如果那條魚說我不喜歡在水裡面游
[00:04:29.980 --> 00:04:31.480]  我要在陸地裡面游
[00:04:31.480 --> 00:04:33.280]  一下子跳上岸的時候
[00:04:33.280 --> 00:04:34.520]  牠都會是魚
[00:04:34.520 --> 00:04:35.480]  變成什麼魚呢?
[00:04:35.480 --> 00:04:36.880]  死魚
[00:04:36.880 --> 00:04:38.060]  或者鹹魚
[00:04:38.060 --> 00:04:39.820]  就是說牠在水裡面
[00:04:39.820 --> 00:04:41.560]  牠是可以很自由的
[00:04:41.560 --> 00:04:43.760]  但是水就是牠的規範
[00:04:43.760 --> 00:04:46.360]  我們作為基督徒我們是有自由的
[00:04:46.360 --> 00:04:48.760]  但是在真理裡面有自由
[00:04:48.760 --> 00:04:54.260]  但是不可以因為信主而輕率犯罪
[00:04:54.260 --> 00:04:57.340]  不要以為信主之後我犯罪神就會赦免
[00:04:57.340 --> 00:04:58.980]  因為神會有刑罰的
[00:04:58.980 --> 00:04:59.980]  好了
[00:04:59.980 --> 00:05:01.780]  我們更加留意到
[00:05:01.780 --> 00:05:04.480]  原來聖經說到我們以前被罪合制住
[00:05:04.480 --> 00:05:06.980]  但是主耶穌拯救了我們
[00:05:06.980 --> 00:05:09.620]  我們就轉了主人
[00:05:09.620 --> 00:05:11.360]  我們不是再被罪合制
[00:05:11.360 --> 00:05:12.920]  就不是罪的奴僕了
[00:05:12.920 --> 00:05:15.960]  我們要成為義的奴僕
[00:05:15.960 --> 00:05:17.460]  義的奴隸
[00:05:17.460 --> 00:05:18.300]  某個程度
[00:05:18.300 --> 00:05:19.660]  我又好像沒什麼自由
[00:05:19.660 --> 00:05:21.700]  我們一起來讀羅馬書第六章的
[00:05:21.700 --> 00:05:23.160]  十五到第十八節
[00:05:23.160 --> 00:05:24.260]  我們一起來讀出
[00:05:48.300 --> 00:05:50.760]  我們從前雖然作罪的奴僕
[00:05:50.760 --> 00:05:56.240]  現今卻從心裡信服了所傳給你們的道理的無法
[00:05:56.240 --> 00:05:58.940]  你們既從罪裡得了釋放
[00:05:58.940 --> 00:06:00.940]  就作了義的奴僕
[00:06:00.940 --> 00:06:03.240]  這裡很清楚說我們以前被罪合制住
[00:06:03.240 --> 00:06:04.440]  我們是罪的奴隸
[00:06:04.440 --> 00:06:06.880]  我們沒有不犯罪的自由
[00:06:06.880 --> 00:06:07.380]  好了
[00:06:07.380 --> 00:06:08.880]  耶穌拯救了我們的時候
[00:06:08.880 --> 00:06:10.680]  原來我們轉了
[00:06:10.680 --> 00:06:12.280]  我們是屬於主的
[00:06:12.280 --> 00:06:15.680]  但是我們還是義的奴隸
[00:06:15.680 --> 00:06:18.880]  那不就好像沒有了自由
[00:06:18.880 --> 00:06:20.580]  好像很複雜一樣
[00:06:20.580 --> 00:06:23.280]  但是保羅就提醒我們
[00:06:23.280 --> 00:06:24.780]  他說到原來我們信了主
[00:06:24.780 --> 00:06:27.080]  不只是為了上天堂
[00:06:27.080 --> 00:06:28.480]  我們有一個使命
[00:06:28.480 --> 00:06:29.780]  這個使命是什麼呢?
[00:06:29.780 --> 00:06:31.580]  哥倫多前書第六章的第二十節
[00:06:31.580 --> 00:06:32.980]  我們一起來讀出
[00:06:32.980 --> 00:06:35.780]  因為你們是重價買來的
[00:06:35.780 --> 00:06:39.180]  所以要在你們的身子上榮耀神
[00:06:39.180 --> 00:06:42.080]  那個奴隸服侍的那個是主人
[00:06:42.080 --> 00:06:43.680]  但是後來有一個人說
[00:06:43.680 --> 00:06:46.180]  我都挺喜歡你這個奴隸
[00:06:46.180 --> 00:06:48.980]  可不可以轉過來我那裡
[00:06:48.980 --> 00:06:50.180]  行,沒問題
[00:06:50.180 --> 00:06:52.780]  我已經給了錢買斷他的
[00:06:52.780 --> 00:06:54.180]  如果你真的要他的時候
[00:06:54.180 --> 00:06:56.580]  行,你給錢
[00:06:56.580 --> 00:06:57.980]  而且一定要怎麼樣?
[00:06:57.980 --> 00:07:01.180]  那筆價錢是會大過他以前買的
[00:07:01.180 --> 00:07:03.080]  於是有一個人
[00:07:03.080 --> 00:07:05.280]  他給了一筆更加大的價錢
[00:07:05.280 --> 00:07:06.880]  給這個主人
[00:07:06.880 --> 00:07:08.580]  就可以將這個奴隸怎樣?
[00:07:08.580 --> 00:07:11.280]  轉了屬於自己
[00:07:11.280 --> 00:07:14.680]  你們是重價買來的
[00:07:14.680 --> 00:07:17.080]  這個就是一個買屬的意思
[00:07:17.080 --> 00:07:18.580]  主耶穌為了我們的緣故
[00:07:18.580 --> 00:07:20.780]  被釘十字架完成了救恩
[00:07:20.780 --> 00:07:23.080]  我們肯接受相信祂的時候
[00:07:23.080 --> 00:07:25.180]  我們就不再被罪核制
[00:07:25.180 --> 00:07:27.580]  我們就會成為主的兒女
[00:07:27.580 --> 00:07:28.780]  不只是
[00:07:28.780 --> 00:07:30.180]  但原來我們有責任
[00:07:30.180 --> 00:07:33.080]  去做異議的奴僕
[00:07:33.080 --> 00:07:34.880]  而我們有一個使命是什麼呢?
[00:07:34.880 --> 00:07:36.480]  不是為了上天堂這麼簡單
[00:07:36.480 --> 00:07:38.380]  這已經是一個事實
[00:07:38.380 --> 00:07:41.080]  主耶穌已經不在世上
[00:07:41.080 --> 00:07:44.080]  原來別人是透過我們的生命
[00:07:44.080 --> 00:07:45.880]  我們的生活
[00:07:45.880 --> 00:07:47.880]  去認識這個神
[00:07:47.880 --> 00:07:49.380]  原來我們有一個使命和責任
[00:07:49.380 --> 00:07:53.080]  就是我們要在身上榮耀神
[00:07:53.080 --> 00:07:55.180]  那怎麼榮耀神呢?
[00:07:55.180 --> 00:07:58.380]  保羅就用了一個例證
[00:07:58.380 --> 00:08:02.380]  就是應不應該吃拜過菩薩的食物
[00:08:02.380 --> 00:08:04.680]  在多倫多前書第十章前面
[00:08:04.680 --> 00:08:08.180]  已經講了一些信息
[00:08:08.180 --> 00:08:10.580]  接著保羅就做一個小結
[00:08:10.580 --> 00:08:14.180]  「凡事都可行,但不都有益處」
[00:08:14.180 --> 00:08:17.380]  「凡事都可行,但不都造就人」
[00:08:17.380 --> 00:08:18.580]  就是有很多事都可以做
[00:08:18.580 --> 00:08:19.980]  其實是沒有問題的
[00:08:19.980 --> 00:08:21.780]  但是不是每一次做
[00:08:21.780 --> 00:08:24.880]  都是對你有益處呢?
[00:08:24.880 --> 00:08:26.380]  同樣
[00:08:26.380 --> 00:08:27.580]  如果你做這些事
[00:08:27.580 --> 00:08:29.480]  會不會幫到人呢?
[00:08:29.480 --> 00:08:31.580]  接著就引申說
[00:08:31.580 --> 00:08:34.280]  可不可以吃拜過菩薩
[00:08:34.280 --> 00:08:36.380]  拜過偶像的食物
[00:08:36.380 --> 00:08:38.580]  到最後又再一個結論
[00:08:38.580 --> 00:08:40.480]  這個結論都是很相似的
[00:08:40.480 --> 00:08:43.480]  我們再讀第十章第三十三節
[00:08:43.480 --> 00:08:47.080]  「凡事都可行,但不都有益處」
[00:08:47.080 --> 00:08:50.680]  「不求自己的益處,只求眾人的益處」
[00:08:50.680 --> 00:08:52.080]  「叫他們得救」
[00:08:52.080 --> 00:08:53.080]  保羅就說到
[00:08:53.080 --> 00:08:54.480]  我其實做每一件事都想一想
[00:08:54.480 --> 00:08:56.380]  會不會影響到人
[00:08:56.380 --> 00:08:58.080]  我希望可以幫到人
[00:08:58.080 --> 00:09:01.680]  那究竟可不可以吃過拜菩薩的食物呢?
[00:09:01.680 --> 00:09:02.580]  我不知道在我們當中
[00:09:02.580 --> 00:09:04.780]  應該很多人都是第一代的基督徒
[00:09:04.780 --> 00:09:05.480]  第一代的基督徒
[00:09:05.480 --> 00:09:06.880]  因為你父母都未信主
[00:09:06.880 --> 00:09:08.780]  有哪些是第一代的基督徒?
[00:09:08.780 --> 00:09:10.980]  最後說很多,差不多一半以上
[00:09:10.980 --> 00:09:12.980]  我是第一代的基督徒
[00:09:12.980 --> 00:09:14.480]  如果熟悉我已經經常告訴你
[00:09:14.480 --> 00:09:16.480]  我家是很傳統的家庭
[00:09:16.480 --> 00:09:18.180]  是很迷信的
[00:09:18.180 --> 00:09:19.580]  我未信耶穌之前
[00:09:19.580 --> 00:09:22.080]  我是很喜歡他們拜菩薩的
[00:09:22.080 --> 00:09:23.180]  為什麼呢?
[00:09:23.180 --> 00:09:26.680]  我們六十年代是沒有什麼東西吃的
[00:09:26.680 --> 00:09:28.880]  有時候真的連菜都沒有
[00:09:28.880 --> 00:09:30.080]  到什麼地步呢?
[00:09:30.080 --> 00:09:33.280]  沒有菜吃就去買酸梅醬拌飯吃
[00:09:33.280 --> 00:09:35.080]  你們未經過這些日子
[00:09:35.080 --> 00:09:38.080]  但是一有什麼拜神
[00:09:38.080 --> 00:09:39.580]  他們的那些拜菩薩
[00:09:39.580 --> 00:09:41.080]  那就不同了
[00:09:41.080 --> 00:09:42.580]  有燒肉
[00:09:42.580 --> 00:09:44.580]  燒肉一定是整條豬橫舌的
[00:09:44.580 --> 00:09:46.080]  一條豬舌
[00:09:46.080 --> 00:09:47.680]  我家會買雞的
[00:09:47.680 --> 00:09:49.380]  那時候是自己宰雞的
[00:09:49.380 --> 00:09:50.580]  不單整隻雞
[00:09:50.580 --> 00:09:51.880]  還有什麼叫扶持
[00:09:51.880 --> 00:09:53.480]  知不知道什麼叫扶持?
[00:09:53.480 --> 00:09:54.780]  有些人知道,有些人不知道
[00:09:54.780 --> 00:09:57.580]  就是雞腸、雞卵、雞雜
[00:09:57.580 --> 00:09:59.180]  那些叫扶持放在那裡
[00:09:59.180 --> 00:10:00.880]  還有一些紅包
[00:10:00.880 --> 00:10:03.080]  晚上還要很多菜吃
[00:10:03.080 --> 00:10:04.180]  所以我很喜歡
[00:10:04.180 --> 00:10:05.080]  但是為什麼呢?
[00:10:05.080 --> 00:10:06.280]  拜菩薩有什麼?
[00:10:06.280 --> 00:10:07.880]  有好菜吃
[00:10:07.880 --> 00:10:08.880]  我住摩羅街
[00:10:08.880 --> 00:10:09.880]  當然想去吃摩羅
[00:10:09.880 --> 00:10:12.780]  由摩羅下街上去文武廟五分鐘
[00:10:12.780 --> 00:10:13.680]  我阿嫲去廟
[00:10:13.680 --> 00:10:15.180]  我跟著她去
[00:10:15.180 --> 00:10:16.580]  除了有東西吃之外
[00:10:16.580 --> 00:10:18.180]  我可以到處玩
[00:10:18.180 --> 00:10:20.780]  我家的菩薩很漂亮的
[00:10:20.780 --> 00:10:23.180]  無論生辰死忌都要拜
[00:10:23.180 --> 00:10:24.680]  因為拜完之後
[00:10:24.680 --> 00:10:26.380]  那些燒肉沒有了很多
[00:10:26.380 --> 00:10:28.780]  燒肉皮脆的都沒有了
[00:10:28.780 --> 00:10:29.680]  最特別
[00:10:29.680 --> 00:10:31.780]  那些雞卵又不見了
[00:10:31.780 --> 00:10:33.180]  而最奇妙的是什麼呢?
[00:10:33.180 --> 00:10:36.180]  那些紅包仍然在那裡
[00:10:36.180 --> 00:10:38.180]  但是內涵已經沒有了
[00:10:38.180 --> 00:10:39.180]  因為為什麼呢?
[00:10:39.180 --> 00:10:40.880]  當我阿嫲去化寶
[00:10:40.880 --> 00:10:43.680]  就是燒完寶拿出去燒的時候
[00:10:43.680 --> 00:10:44.880]  我就立刻拿了一包
[00:10:44.880 --> 00:10:46.180]  從底部撕開
[00:10:46.180 --> 00:10:48.380]  用手指挖掉那些蓮蓉
[00:10:48.380 --> 00:10:49.480]  很美味的
[00:10:49.480 --> 00:10:51.480]  然後放進去之後蓋上
[00:10:51.480 --> 00:10:54.680]  所以前面的紅包是很完整的
[00:10:54.680 --> 00:10:56.580]  但是裡面沒有了內涵
[00:10:56.580 --> 00:10:58.680]  被我家人罵到我死
[00:10:58.680 --> 00:11:00.280]  但是那時候我真的喜歡吃東西
[00:11:00.280 --> 00:11:01.580]  不如現在也是
[00:11:01.580 --> 00:11:04.180]  後來我十三歲開始信主了
[00:11:04.180 --> 00:11:06.380]  當我在家裡拜菩薩的時候
[00:11:06.380 --> 00:11:07.880]  用雞翅膀吃
[00:11:07.880 --> 00:11:09.380]  媽媽就說
[00:11:09.380 --> 00:11:10.480]  喂
[00:11:10.480 --> 00:11:12.180]  你信耶穌的
[00:11:12.180 --> 00:11:13.280]  你拜過菩薩
[00:11:13.280 --> 00:11:14.880]  拜過祖先的東西
[00:11:14.880 --> 00:11:16.080]  你吃?
[00:11:16.080 --> 00:11:18.080]  你怕不怕耶穌罵你?
[00:11:18.080 --> 00:11:20.480]  我說那就不吃了
[00:11:20.480 --> 00:11:22.480]  我是為了主的緣故
[00:11:22.480 --> 00:11:23.780]  我放棄
[00:11:23.780 --> 00:11:25.580]  我就不會再吃這些
[00:11:25.580 --> 00:11:27.480]  不過是在他們拜之前
[00:11:27.480 --> 00:11:28.880]  我才偷了來吃
[00:11:28.880 --> 00:11:29.980]  就是沒有問題
[00:11:29.980 --> 00:11:31.080]  我沒有拜過
[00:11:31.080 --> 00:11:34.080]  我只是把我的步驟提早了去做
[00:11:34.080 --> 00:11:35.180]  所以我們要靈活的
[00:11:35.180 --> 00:11:37.280]  所以我們仍然可以吃
[00:11:37.280 --> 00:11:38.680]  好了
[00:11:38.680 --> 00:11:41.480]  但是哥林多教會
[00:11:41.480 --> 00:11:43.280]  保羅就說到
[00:11:43.280 --> 00:11:47.280]  絕對不可以去吃
[00:11:47.280 --> 00:11:51.280]  在廟宇裡面的那些筵席
[00:11:51.280 --> 00:11:52.780]  他們拜過菩薩的東西
[00:11:52.780 --> 00:11:54.880]  絕對不可以去吃
[00:11:54.880 --> 00:11:56.080]  作為基督徒不可以去
[00:11:56.080 --> 00:11:58.280]  我們一起來讀哥林多前書第十章
[00:11:58.280 --> 00:11:59.280]  二十一到二十二節
[00:11:59.280 --> 00:12:00.780]  我們一起來讀出
[00:12:00.780 --> 00:12:04.180]  你們不能喝主的杯 又喝鬼的杯
[00:12:04.180 --> 00:12:07.580]  不能吃主的筵席 又吃鬼的筵席
[00:12:07.580 --> 00:12:10.080]  我們可以吃主的憤恨嗎?
[00:12:10.080 --> 00:12:12.680]  我們比他還有能力嗎?
[00:12:12.680 --> 00:12:15.580]  保羅就斬釘截鐵地說到
[00:12:15.580 --> 00:12:17.580]  你們作為基督徒是不應該
[00:12:17.580 --> 00:12:21.380]  去廟宇裡面來吃這些筵席
[00:12:21.380 --> 00:12:22.780]  為什麼呢?
[00:12:22.780 --> 00:12:23.680]  在神學上面
[00:12:23.680 --> 00:12:26.080]  就是因為他們仍然相信
[00:12:26.080 --> 00:12:27.380]  其實某個程度的信念
[00:12:27.380 --> 00:12:28.980]  和我們很相似
[00:12:28.980 --> 00:12:31.180]  我們基督徒都會領聖餐
[00:12:31.180 --> 00:12:32.480]  我們領聖餐的時候
[00:12:32.480 --> 00:12:33.180]  當然我們不是說
[00:12:33.180 --> 00:12:35.480]  耶穌降臨在餅裡面
[00:12:35.480 --> 00:12:36.780]  但是有一個象徵意義
[00:12:36.780 --> 00:12:38.880]  我們吃這個餅的時候
[00:12:38.880 --> 00:12:41.180]  就是進入我們生命裡面
[00:12:41.180 --> 00:12:42.580]  我們喝這個葡萄汁
[00:12:42.580 --> 00:12:43.780]  都進入我們生命當中
[00:12:43.780 --> 00:12:45.880]  就是我們與主結連
[00:12:45.880 --> 00:12:46.680]  我們都相信
[00:12:46.680 --> 00:12:49.580]  原來當我們來祭祀那些祭物
[00:12:49.580 --> 00:12:56.080]  那些神靈就會附在那些祭物上面
[00:12:56.080 --> 00:13:00.680]  你和他們一起在這些廟宇裡面吃的時候
[00:13:00.680 --> 00:13:02.980]  就好像認同了這個信仰
[00:13:02.980 --> 00:13:03.580]  人們會覺得
[00:13:03.580 --> 00:13:05.880]  原來相信耶穌也可以這樣
[00:13:05.880 --> 00:13:08.680]  就影響人的信仰
[00:13:08.680 --> 00:13:12.180]  其實這個不單單是一個神學的問題
[00:13:12.180 --> 00:13:13.880]  還有就是當時的社會
[00:13:13.880 --> 00:13:15.080]  大家知道原來哥倫多
[00:13:15.080 --> 00:13:18.380]  是一個非常淫亂的城市
[00:13:18.380 --> 00:13:22.080]  那麼他們的道德生活是很敗壞
[00:13:22.080 --> 00:13:23.480]  如果你看哥倫多的前書
[00:13:23.480 --> 00:13:24.780]  保羅責備他們
[00:13:24.780 --> 00:13:27.080]  他當中竟然有人是基督徒
[00:13:27.080 --> 00:13:30.280]  與自己的繼母發生關係
[00:13:30.280 --> 00:13:31.980]  但是教會的人都沒有責備他
[00:13:31.980 --> 00:13:33.680]  覺得沒有問題
[00:13:33.680 --> 00:13:34.180]  所以你想一下
[00:13:34.180 --> 00:13:37.080]  原來他們是很受外邦人感染的
[00:13:37.080 --> 00:13:40.580]  原來他們去拜這些假神的時候
[00:13:40.580 --> 00:13:43.980]  是有一些女祭司
[00:13:43.980 --> 00:13:46.080]  但是這些女祭司其實是什麼呢?
[00:13:46.080 --> 00:13:47.180]  就是妓女
[00:13:47.180 --> 00:13:48.980]  是妙妓
[00:13:48.980 --> 00:13:49.980]  就好像他舊約裡面
[00:13:49.980 --> 00:13:51.780]  我們拜巴黎和阿斯塔諾
[00:13:51.780 --> 00:13:54.480]  他都會很淫亂地發生關係
[00:13:54.480 --> 00:13:57.280]  甚至這些女祭司
[00:13:57.280 --> 00:14:00.880]  在鞋子上是有號碼的
[00:14:00.880 --> 00:14:02.380]  你可以選擇
[00:14:02.380 --> 00:14:04.680]  這個我只知道是弟兄
[00:14:04.680 --> 00:14:06.080]  這個漂亮
[00:14:06.080 --> 00:14:07.080]  她神聖一點
[00:14:07.080 --> 00:14:09.080]  我會跟她有好的關係
[00:14:09.080 --> 00:14:11.880]  於是可能就會跟那個女祭司
[00:14:11.880 --> 00:14:14.180]  就是妙妓發生關係
[00:14:14.180 --> 00:14:15.580]  是可以這樣
[00:14:15.580 --> 00:14:18.880]  你們的鞋子有沒有號碼的?
[00:14:18.880 --> 00:14:19.580]  有的
[00:14:19.580 --> 00:14:20.380]  我十號半
[00:14:20.380 --> 00:14:21.480]  為什麼你們沒有的?
[00:14:21.480 --> 00:14:22.580]  你們的鞋子沒有號碼的?
[00:14:22.580 --> 00:14:23.180]  我那些有的
[00:14:23.180 --> 00:14:24.080]  每次都有的
[00:14:24.080 --> 00:14:25.480]  一是十號一是十號半
[00:14:25.480 --> 00:14:26.280]  但是不關事的
[00:14:26.280 --> 00:14:27.180]  你明白嗎?
[00:14:27.180 --> 00:14:27.480]  好了
[00:14:27.480 --> 00:14:28.280]  大約就是這樣
[00:14:28.280 --> 00:14:28.880]  他說到
[00:14:28.880 --> 00:14:31.880]  原來你去這些妙語裡面
[00:14:31.880 --> 00:14:35.180]  你要吃這些筵席
[00:14:35.180 --> 00:14:37.980]  就是影響別人對你的信仰的看法
[00:14:37.980 --> 00:14:40.180]  甚至影響你的道德生活
[00:14:40.180 --> 00:14:42.780]  就是跟我們那些拜菩薩是不同的
[00:14:42.780 --> 00:14:43.980]  但是那時候
[00:14:43.980 --> 00:14:45.480]  一個很繁榮的城市
[00:14:45.480 --> 00:14:47.080]  很繁榮的城市
[00:14:47.080 --> 00:14:49.380]  它幾乎要做生意的
[00:14:49.380 --> 00:14:51.780]  大家知道以前在國內做生意
[00:14:51.780 --> 00:14:54.880]  簽約就不是早上在辦公室簽的
[00:14:54.880 --> 00:14:57.480]  是早幾天就去卡拉OK
[00:14:57.480 --> 00:14:58.580]  去夜總會
[00:14:58.580 --> 00:14:59.380]  喝酒
[00:14:59.380 --> 00:15:00.980]  然後接著做很多事情
[00:15:00.980 --> 00:15:01.580]  搞定了
[00:15:01.580 --> 00:15:02.480]  然後才簽約
[00:15:02.480 --> 00:15:03.980]  明白這個道理嗎?
[00:15:03.980 --> 00:15:05.380]  所以他們也為了做生意
[00:15:05.380 --> 00:15:07.580]  有時候就會參與這些
[00:15:07.580 --> 00:15:10.180]  但是保羅就說你們要放棄
[00:15:10.180 --> 00:15:12.980]  所以絕對不可以吃
[00:15:12.980 --> 00:15:16.280]  在妙語裡面那些筵席
[00:15:16.280 --> 00:15:18.280]  不過在家裡
[00:15:18.280 --> 00:15:19.780]  又不同
[00:15:19.780 --> 00:15:23.880]  可以有一些微信的人請你去家裡吃東西的時候
[00:15:23.880 --> 00:15:26.380]  你不要問那麼多
