
[00:00:00.000 --> 00:00:02.880]  在講道之前我們一起祈禱
[00:03:02.000 --> 00:03:03.040]  什麼不可以做
[00:03:03.040 --> 00:03:06.160]  今天保羅在哥倫多書信裏面
[00:03:06.160 --> 00:03:07.760]  會處理一個問題
[00:03:07.760 --> 00:03:10.080]  可不可以吃濟偶像的食物
[00:03:10.080 --> 00:03:13.840]  他用這個裏面幫我們去看到
[00:03:13.840 --> 00:03:16.400]  我們怎樣去處理在多元世界裏面的生活
[00:03:16.400 --> 00:03:19.040]  和怎樣面對我們之間有很多不同的看法
[00:03:19.040 --> 00:03:20.240]  應該怎樣處理
[00:03:20.240 --> 00:03:23.120]  今天我們去看經文之前
[00:03:23.120 --> 00:03:24.480]  我們首先會做一樣東西
[00:03:24.480 --> 00:03:26.560]  和我以往說的不同
[00:03:26.560 --> 00:03:29.920]  因為剛好這是一個新的段落的開始
[00:03:29.920 --> 00:03:31.760]  所以我會在整個段落裏面
[00:03:31.760 --> 00:03:35.920]  想做一個簡單的概論
[00:03:35.920 --> 00:03:37.920]  然後最主要想做一樣東西
[00:03:37.920 --> 00:03:42.320]  就是想將哥倫多的處境呈現給大家
[00:03:42.320 --> 00:03:45.520]  當你明白他的處境在爭論什麼的時候
[00:03:45.520 --> 00:03:47.200]  你就會很快明白
[00:03:47.200 --> 00:03:49.200]  一看八章一至十三節
[00:03:49.200 --> 00:03:50.560]  就很容易明白
[00:03:50.560 --> 00:03:53.520]  所以我們先花點時間去看這件事
[00:03:53.520 --> 00:03:59.040]  主要八章第一節至十一章一節
[00:03:59.040 --> 00:04:00.800]  其實都是處理同一個問題
[00:04:00.800 --> 00:04:04.080]  就是怎樣處理濟偶像的食物
[00:04:04.080 --> 00:04:06.480]  很有趣的是保羅一開始
[00:04:06.480 --> 00:04:09.760]  保羅書信特別是哥倫多書信裏面
[00:04:09.760 --> 00:04:10.720]  經常都是這樣的
[00:04:10.720 --> 00:04:13.120]  他不是即時給他答案
[00:04:13.120 --> 00:04:15.600]  他是處理一些在哥倫多的信徒裏面
[00:04:15.600 --> 00:04:17.520]  更深層次的問題
[00:04:17.520 --> 00:04:22.000]  我們首先要明白到底哥倫多的人在爭論什麼
[00:04:22.000 --> 00:04:23.680]  其實八章第十節
[00:04:23.680 --> 00:04:30.320]  你見到他們有說有知識的人在偶像的廟裏面坐寂
[00:04:30.320 --> 00:04:33.040]  去到第十章一至十一節
[00:04:33.040 --> 00:04:35.120]  其實都處理在廟裏面的坐寂
[00:04:35.120 --> 00:04:38.000]  其實他們主要是處理這個問題
[00:04:38.000 --> 00:04:43.760]  處理有一大群可能是哥倫多的信徒
[00:04:43.760 --> 00:04:49.440]  似乎自己有自由有知識的緣故在廟裏面食濟偶像的食物
[00:04:49.440 --> 00:04:53.520]  從而令到一群信徒跌倒
[00:04:53.520 --> 00:04:57.040]  似乎這一群人似乎自己有權利
[00:04:57.040 --> 00:05:00.960]  或者有自由或者有知識就有恃無恐
[00:05:00.960 --> 00:05:03.600]  但到底我們先去想一件事
[00:05:03.600 --> 00:05:05.200]  我們中國人一說去廟裏吃飯
[00:05:05.200 --> 00:05:07.440]  可能我們都不是很明白
[00:05:07.440 --> 00:05:11.760]  我們頂多都是在想是不是燒豬拜神那些
[00:05:11.760 --> 00:05:16.720]  到底去寺廟吃飯到底是什麼事
[00:05:16.720 --> 00:05:21.040]  去寺廟吃飯是第一世的一個很普遍的現象
[00:05:21.040 --> 00:05:24.960]  因為吃這些東西是敬拜神明的一部份
[00:05:24.960 --> 00:05:26.800]  在第一世紀的哥倫多
[00:05:26.800 --> 00:05:30.400]  這種宴會或者這種坐寂是很多的
[00:05:30.400 --> 00:05:35.040]  一般來說這些吃飯的過程裏面有三個部份
[00:05:35.040 --> 00:05:36.400]  第一部份是準備
[00:05:36.400 --> 00:05:39.600]  然後獻給偶像或者獻給神明
[00:05:39.600 --> 00:05:41.200]  然後就開飯
[00:05:41.200 --> 00:05:44.080]  獻祭的肉都分為三部份
[00:05:44.080 --> 00:05:45.920]  一部份是獻給神
[00:05:45.920 --> 00:05:48.240]  一部份是給參與者
[00:05:48.240 --> 00:05:50.640]  一部份是給神職人員
[00:05:50.640 --> 00:05:55.040]  或者有多了也給一些會眾
[00:05:55.040 --> 00:05:58.320]  這種宴會或者這種坐寂
[00:05:58.320 --> 00:06:00.160]  除了有宗教的含義
[00:06:00.160 --> 00:06:02.800]  其實有很大的社群含義
[00:06:02.800 --> 00:06:05.280]  他們除了是享頌的時候
[00:06:05.280 --> 00:06:09.520]  他們是確信上他們神明的存在之外
[00:06:09.520 --> 00:06:12.880]  亦都是他們用來交易的地方
[00:06:12.880 --> 00:06:14.880]  或者吃飯的一個地方
[00:06:14.880 --> 00:06:19.120]  有一點像現在或者以前的街坊福利會
[00:06:19.120 --> 00:06:22.160]  總之大家聚在一起聚腳
[00:06:22.160 --> 00:06:26.320]  所以其實不是單單是一個宗教的東西
[00:06:26.320 --> 00:06:32.000]  而是真是一種給一些鄰舍聚會的地方
[00:06:32.000 --> 00:06:34.160]  這個寺廟的吃飯
[00:06:34.160 --> 00:06:35.840]  而對於哥倫多的信徒
[00:06:35.840 --> 00:06:36.720]  他們是外邦人
[00:06:36.720 --> 00:06:39.920]  他們從小到大都是去這些宴會的
[00:06:39.920 --> 00:06:40.960]  有肉食的話
[00:06:40.960 --> 00:06:42.320]  以前第一世紀有肉食
[00:06:42.320 --> 00:06:44.800]  不是像我們現在去百佳買就有的
[00:06:44.800 --> 00:06:46.480]  其實是很不容易的
[00:06:46.480 --> 00:06:47.920]  所以有肉食很好
[00:06:47.920 --> 00:06:51.520]  而且這個寺廟裡面坐寂
[00:06:51.520 --> 00:06:55.760]  可以算是當時的餐廳
[00:06:55.760 --> 00:06:58.400]  任何基本上大大小小的慶祝
[00:06:58.400 --> 00:07:01.040]  都會在這些寺廟裡面進行
[00:07:01.040 --> 00:07:02.320]  問題在哪裡呢
[00:07:02.320 --> 00:07:04.640]  問題就是哥倫多人信主之後
[00:07:04.640 --> 00:07:07.040]  保羅牧養他一段時間
[00:07:07.040 --> 00:07:08.720]  留意 哥倫多的信徒
[00:07:08.720 --> 00:07:10.560]  他手上沒有新的聖經
[00:07:10.560 --> 00:07:12.720]  他只有可能保羅的一些教導
[00:07:12.720 --> 00:07:14.080]  甚至乎舊約的聖經
[00:07:14.080 --> 00:07:15.120]  一點都不齊全
[00:07:15.120 --> 00:07:16.640]  可能他知道一點不知道一點
[00:07:16.640 --> 00:07:18.160]  這些是外邦人
[00:07:18.160 --> 00:07:19.280]  保羅牧養完一段時間
[00:07:19.280 --> 00:07:20.800]  但他信主牧養完一段時間
[00:07:20.800 --> 00:07:22.080]  走了
[00:07:22.080 --> 00:07:25.840]  接著有一群信徒就走了去寺廟吃東西
[00:07:25.840 --> 00:07:29.760]  而他們的論據不是沒有道理的
[00:07:29.760 --> 00:07:31.760]  雖然保羅說不可以爆偶像
[00:07:31.760 --> 00:07:34.400]  但他們覺得第一
[00:07:34.400 --> 00:07:35.920]  我們有知識
[00:07:35.920 --> 00:07:39.200]  知識是哥倫多經常提到的字眼
[00:07:39.200 --> 00:07:42.400]  我們有知識知道這些偶像是怎樣的
[00:07:42.400 --> 00:07:43.760]  在獨一的神面前
[00:07:43.760 --> 00:07:46.880]  這些偶像是廢的
[00:07:46.880 --> 00:07:49.280]  這些偶像是不存在的
[00:07:49.280 --> 00:07:52.960]  那我吃東西就沒問題了
[00:07:52.960 --> 00:07:55.600]  這一點保羅是某程度上同意的
[00:07:55.600 --> 00:07:56.560]  對於他們來說
[00:07:56.560 --> 00:07:58.240]  我和朋友吃飯都不可以嗎
[00:07:58.240 --> 00:07:59.680]  既然他都假的了
[00:07:59.680 --> 00:08:01.280]  就和朋友吃飯吧
[00:08:01.280 --> 00:08:04.160]  第二就是他們對有關食物的知識
[00:08:04.160 --> 00:08:06.640]  就好像第八節那樣說
[00:08:06.640 --> 00:08:08.800]  我們不吃也無損
[00:08:08.800 --> 00:08:09.920]  吃也無益
[00:08:09.920 --> 00:08:12.400]  這種對於食物的概念很低的
[00:08:12.400 --> 00:08:16.720]  這種其實也是保羅不斷在不同的書信裡面的教導
[00:08:16.720 --> 00:08:17.920]  如果你有留意
[00:08:17.920 --> 00:08:19.360]  你會知道保羅在不同的書信裡面
[00:08:19.360 --> 00:08:22.240]  他將食物裡面的規條和食物的含義
[00:08:22.240 --> 00:08:24.720]  或者禮儀的含義放到極低的
[00:08:24.720 --> 00:08:27.200]  《迦太書》等等不同的書信都是這樣
[00:08:27.200 --> 00:08:29.120]  所以其實保羅都同意這一點
[00:08:29.120 --> 00:08:31.040]  既然吃什麼都沒所謂
[00:08:31.040 --> 00:08:34.240]  在哪裡吃都無所謂
[00:08:34.240 --> 00:08:38.720]  第三就是為什麼會有十章出現
[00:08:38.720 --> 00:08:43.600]  第十章為什麼他隔了一章才說有盡的食物
[00:08:43.600 --> 00:08:45.200]  第十章他一節四節
[00:08:45.200 --> 00:08:48.320]  這群信徒似乎對聖餐有特別的看法
[00:08:48.320 --> 00:08:50.240]  有一種好像魔法一樣
[00:08:50.240 --> 00:08:51.920]  所以他形容聖餐是什麼呢
[00:08:51.920 --> 00:08:53.520]  是靈量
[00:08:53.520 --> 00:08:54.880]  吃了這些靈量
[00:08:54.880 --> 00:08:56.160]  吃到聖餐就沒事了
[00:08:56.160 --> 00:08:58.080]  不過我們今天不是十章
[00:08:58.080 --> 00:08:59.840]  十章才到你們
[00:08:59.840 --> 00:09:02.880]  第四就是我剛才說的八章
[00:09:02.880 --> 00:09:04.320]  我們今天說的八章
[00:09:04.320 --> 00:09:08.800]  之後第十章才正式處理製藕醬食物的問題
[00:09:08.800 --> 00:09:11.200]  那你會問 第九章做什麼呢
[00:09:11.200 --> 00:09:14.480]  很奇怪 第九章保羅無端端說
[00:09:14.480 --> 00:09:18.240]  他的使徒的權柄
[00:09:18.240 --> 00:09:19.520]  奇奇怪怪
[00:09:19.520 --> 00:09:21.680]  好好的第八章說製藕醬
[00:09:21.680 --> 00:09:23.200]  不是第九章說製藕醬
[00:09:23.200 --> 00:09:25.440]  為什麼第九章說製藕醬呢
[00:09:25.440 --> 00:09:31.680]  其實很有可能是質疑保羅憑什麼權柄在說
[00:09:31.680 --> 00:09:34.640]  保羅你自己都說你自己說的
[00:09:34.640 --> 00:09:36.720]  食物這些沒所謂
[00:09:36.720 --> 00:09:38.400]  你自己說是道德神論
[00:09:38.400 --> 00:09:39.600]  這些藕醬
[00:09:39.600 --> 00:09:43.680]  我們聽讀經的時候都聽到了
[00:09:43.680 --> 00:09:45.280]  他對神明是什麼
[00:09:45.280 --> 00:09:46.720]  所謂神明
[00:09:46.720 --> 00:09:48.480]  既然他都不存在
[00:09:48.480 --> 00:09:50.800]  為什麼你好像有兩把尺
[00:09:50.800 --> 00:09:51.920]  你怎麼看的
[00:09:51.920 --> 00:09:55.760]  你說一時可以吃一時不可以吃有什麼準則
[00:09:55.760 --> 00:09:57.920]  所以他們會質疑保羅的權柄
[00:09:57.920 --> 00:10:00.880]  所以第九章就出現了這個狀況
[00:10:00.880 --> 00:10:03.680]  除此之外他們很有可能在爭論
[00:10:03.680 --> 00:10:07.040]  關於他們怎樣行使他們的自由和權柄
[00:10:07.040 --> 00:10:10.000]  例如他們怎樣行使這個自由權柄
[00:10:10.000 --> 00:10:16.240]  就很有可能是這一班決定去治廟吃肉的信徒
[00:10:16.240 --> 00:10:18.000]  他們恃著自己有知識
[00:10:18.000 --> 00:10:20.320]  因為他們說這些藕醬是假的
[00:10:20.320 --> 00:10:22.880]  他們就去欺凌或者欺壓
[00:10:22.880 --> 00:10:29.040]  甚至強迫一些初信或者信了不是太久的一班肢體去
[00:10:29.040 --> 00:10:33.760]  即使他們心裡覺得不可能我真的做不到
[00:10:33.760 --> 00:10:35.680]  但是他仍然強迫他們去
[00:10:35.680 --> 00:10:38.240]  而那些我們看到第十一節
[00:10:38.240 --> 00:10:43.360]  那些軟弱的弟兄就因為他們的知識沉淪
[00:10:43.360 --> 00:10:46.800]  這些似乎很有可能在書信的過程裏面
[00:10:46.800 --> 00:10:49.760]  保羅很掌握到這樣的概論
[00:10:49.760 --> 00:10:52.320]  以致他去回應這個問題
[00:10:52.320 --> 00:10:56.800]  而沉淪這個很有可能的意思是什麼呢
[00:10:56.800 --> 00:10:59.520]  是他確實地 因為你剛才我講的
[00:10:59.520 --> 00:11:02.560]  當他們在吃這些肉的時候
[00:11:02.560 --> 00:11:06.400]  外邦人覺得他是在敬拜神的一部分
[00:11:06.400 --> 00:11:07.680]  敬拜神明的一部分
[00:11:07.680 --> 00:11:11.760]  這班初信的信徒就覺得自己是敬拜他以前的神
[00:11:11.760 --> 00:11:15.120]  沉淪的意思是 如果是保羅其他書信在講什麼
[00:11:15.120 --> 00:11:18.080]  他回到他以前拜藕醬的路
[00:11:18.080 --> 00:11:20.640]  似乎保羅掌握到這些資訊
[00:11:20.640 --> 00:11:25.360]  因而他寫了這麼具體的東西在回應
[00:11:25.360 --> 00:11:27.840]  我們明白了這個處境的時候
[00:11:27.840 --> 00:11:31.280]  我們就知道保羅去處理這些問題
[00:11:31.280 --> 00:11:32.960]  第八章他想處理
[00:11:32.960 --> 00:11:36.240]  其實他沒有很明確地給出什麼答案
[00:11:36.240 --> 00:11:38.320]  第一 第八章保羅剛才我所講的
[00:11:38.320 --> 00:11:41.120]  他想處理更加深層次的問題
[00:11:41.120 --> 00:11:43.920]  就是哥倫多人的態度的問題
[00:11:43.920 --> 00:11:46.800]  他對於他們有知識的態度是怎樣
[00:11:46.800 --> 00:11:49.680]  然後第九章他處理權柄的問題
[00:11:49.680 --> 00:11:53.440]  第十章就是先處理祭偶像的食物的本質
[00:11:53.440 --> 00:11:54.560]  我們明白了之後
[00:11:54.560 --> 00:11:58.080]  其實第一至十三節就很簡單很容易理解
[00:11:58.080 --> 00:11:59.840]  首先我們來看第一節
[00:11:59.840 --> 00:12:02.960]  他說關於祭過偶像的食物
[00:12:02.960 --> 00:12:06.240]  很有趣 保羅就離題了
[00:12:06.240 --> 00:12:10.320]  正常來說關於祭過偶像的食物就應該回答問題
[00:12:10.320 --> 00:12:11.680]  關於祭偶像的食物他說什麼
[00:12:11.680 --> 00:12:15.280]  我們曉得 我們都有知識
[00:12:15.280 --> 00:12:17.520]  這裡保羅是不會即時的回應
[00:12:17.520 --> 00:12:20.960]  他甚至乎一個比較少為間接的回應
[00:12:20.960 --> 00:12:23.280]  是等到第七節才回應
[00:12:23.280 --> 00:12:24.560]  而他這六節在做什麼呢
[00:12:24.560 --> 00:12:28.320]  這六節就是處理哥倫多更加深層的問題
[00:12:28.320 --> 00:12:33.520]  他想講的簡單一至三節的意思就是說
[00:12:33.520 --> 00:12:38.720]  信仰的終極目標不是知識而是愛
[00:12:38.720 --> 00:12:40.880]  所以保羅這裡有兩組的回應
[00:12:40.880 --> 00:12:41.760]  第一組的回應
[00:12:41.760 --> 00:12:46.880]  你看到開引號就是我們翻譯的人留意到
[00:12:46.880 --> 00:12:49.440]  這個是哥倫多人的口號
[00:12:49.440 --> 00:12:52.080]  開引號 關引號就是哥倫多人所說
[00:12:52.080 --> 00:12:53.600]  他們所相信的東西
[00:12:53.600 --> 00:12:56.880]  而保羅很多時候不是不同意的
[00:12:56.880 --> 00:12:58.640]  他同意一半不同意一半
[00:12:58.640 --> 00:13:02.080]  簡單來說你可以說哥倫多的信徒是半桶水
[00:13:02.080 --> 00:13:05.040]  保羅在這裡有兩組的回應
[00:13:05.040 --> 00:13:08.080]  他說我們曉得 我們都有知識
[00:13:08.080 --> 00:13:10.240]  這是哥倫多人的口號
[00:13:10.240 --> 00:13:13.200]  但知識使人自高自大
[00:13:13.200 --> 00:13:14.880]  唯有愛心能造就人
[00:13:14.880 --> 00:13:15.760]  這是第一組
[00:13:15.760 --> 00:13:19.040]  第二組 若有人自以為知道什麼
[00:13:19.040 --> 00:13:22.400]  他其實仍不知道他所應當知道的
[00:13:22.400 --> 00:13:25.360]  第三節其實漏了翻譯這個字
[00:13:25.360 --> 00:13:29.040]  但 或者反之亦然 或者反之
[00:13:29.040 --> 00:13:33.360]  若有人愛神 他就是神所認識的人
[00:13:33.360 --> 00:13:34.880]  是這兩組
[00:13:34.880 --> 00:13:37.840]  簡單來說 第一組的就是
[00:13:37.840 --> 00:13:41.920]  哥倫多人以為他們自己的知識很厲害
[00:13:41.920 --> 00:13:47.440]  這也是哥倫多城市中很崇尚的知識
[00:13:47.440 --> 00:13:49.600]  其實保羅沒有完全反對
[00:13:49.600 --> 00:13:51.680]  有知識是很重要的
[00:13:51.680 --> 00:13:54.240]  事實上最大的問題在哪裡
[00:13:54.240 --> 00:13:56.080]  就是他們所主張的
[00:13:56.080 --> 00:13:57.840]  保羅不完全反對
[00:13:57.840 --> 00:14:03.600]  而反對的是你恃著自己有知識大哂
[00:14:03.600 --> 00:14:06.560]  所以保羅說他們的問題是
[00:14:06.560 --> 00:14:11.520]  你們經常擁護的知識不單止不能建立人
[00:14:11.520 --> 00:14:14.640]  反而能夠令人自高自大
[00:14:14.640 --> 00:14:16.480]  甚至乎在第三節說
[00:14:16.480 --> 00:14:21.200]  是你的知識會令人沉淪或摧毀人
[00:14:21.200 --> 00:14:24.960]  知識對保羅來說是用來建立人
[00:14:24.960 --> 00:14:26.640]  不是對付人
[00:14:26.640 --> 00:14:28.480]  保羅第二組的回應就是
[00:14:28.480 --> 00:14:32.160]  你們這些哥倫多人以為自己很有知識很厲害
[00:14:32.160 --> 00:14:36.720]  諷刺的是那些人只懂得假裝代表
[00:14:36.720 --> 00:14:40.160]  誰知道他們沒有愛
[00:14:40.160 --> 00:14:42.640]  保羅說他們不懂得愛人
[00:14:42.640 --> 00:14:46.240]  是在反映他們不懂得愛神
[00:14:46.240 --> 00:14:49.600]  其實他們是不知道他們所應當知道的
[00:14:49.600 --> 00:14:51.360]  什麼是應當知道
[00:14:51.360 --> 00:14:55.280]  就是當你愛神 你是神所認識的
[00:14:55.280 --> 00:14:57.520]  他用認識這個字和知識是一樣的
[00:14:57.520 --> 00:15:01.040]  是說真正的知識是來自你愛神
[00:15:01.040 --> 00:15:05.840]  誰知道你愛神 你怎麼對弟兄姊妹
[00:15:05.840 --> 00:15:10.720]  接著他會說真正的知識是要被神所愛
[00:15:10.720 --> 00:15:12.240]  被神所認識
[00:15:12.240 --> 00:15:16.560]  也可以說是我們的知識要先被神的愛
[00:15:16.560 --> 00:15:19.600]  去聖化或更新或轉化
[00:15:19.600 --> 00:15:22.560]  我們才擁有真正的愛和知識
[00:15:22.560 --> 00:15:27.280]  而哥倫多的處境顯然沒有出現
[00:15:27.280 --> 00:15:28.880]  所以這裡的重點是
[00:15:28.880 --> 00:15:33.600]  信仰的終極目標不是知識
[00:15:33.600 --> 00:15:39.360]  知識是重要 但信仰的終極目標是愛
[00:15:39.360 --> 00:15:44.560]  而哥倫多的問題是他們把知識當成一種武器
[00:15:44.560 --> 00:15:47.520]  知識不是用來建立弟兄姊妹
[00:15:47.520 --> 00:15:51.760]  知識是成為了他壓制人的武器
[00:15:51.760 --> 00:15:56.480]  知識作為武器其實在我們的歷史裡經常出現
[00:15:56.480 --> 00:15:58.960]  不說其他 就說我們教會的歷史
[00:15:58.960 --> 00:16:00.560]  你不要以為教會的歷史很棒
[00:16:00.560 --> 00:16:03.520]  教會的歷史有很多黑暗的東西
[00:16:03.520 --> 00:16:05.040]  特別不要說遠了
[00:16:05.040 --> 00:16:08.000]  今年大家全世界都在說
[00:16:08.000 --> 00:16:10.160]  宗教改革500週年慶祝
[00:16:10.160 --> 00:16:11.680]  都是好事來的
[00:16:11.680 --> 00:16:14.320]  但你知道宗教改革這500年來
[00:16:14.320 --> 00:16:16.480]  都有大量的黑材料
[00:16:16.480 --> 00:16:17.760]  根本是事實
[00:16:17.760 --> 00:16:19.200]  有很多不好的東西
[00:16:19.200 --> 00:16:21.840]  以我們自己科安派的先賢為例
[00:16:21.840 --> 00:16:24.640]  我們科安派的先賢類似是信洗派
[00:16:24.640 --> 00:16:26.640]  或者是崇浸派的一群人
[00:16:26.640 --> 00:16:29.120]  他們堅持信而受洗
[00:16:29.120 --> 00:16:33.360]  那麼媽媽是女人的信而受洗很正常
[00:16:33.360 --> 00:16:34.720]  現在就是了
[00:16:34.720 --> 00:16:36.160]  以前不是的
[00:16:36.160 --> 00:16:38.000]  他堅持信而受洗
[00:16:38.000 --> 00:16:43.680]  堅持每個人是自己決定他什麼時候信耶穌
[00:16:43.680 --> 00:16:46.400]  不是他小時候父母幫他決定
[00:16:46.400 --> 00:16:48.400]  這些我們以為很理所當然的東西
[00:16:48.400 --> 00:16:50.800]  當時是一個很革新的東西
[00:16:50.800 --> 00:16:54.960]  而因為這個緣故他被兩個人物追殺
[00:16:54.960 --> 00:16:58.400]  這兩個人物就是我們宗教改革裡面
[00:16:58.400 --> 00:17:00.080]  經常慶祝的兩個人物
[00:17:00.080 --> 00:17:02.080]  嘉爾文 路德
[00:17:02.080 --> 00:17:04.800]  追殺的地步是你要受浸
[00:17:04.800 --> 00:17:06.960]  好 我浸死你
[00:17:06.960 --> 00:17:09.520]  我們的先賢是被人浸死的
[00:17:09.520 --> 00:17:14.960]  我們的先賢是因為堅持信而受洗而被浸死的
[00:17:14.960 --> 00:17:16.560]  是因為什麼緣故
[00:17:16.560 --> 00:17:17.840]  知識的緣故
[00:17:17.840 --> 00:17:21.280]  因為這件事是拿著真理的緣故
[00:17:21.280 --> 00:17:22.880]  當中沒有愛
[00:17:22.880 --> 00:17:26.080]  當中就不斷的廝殺和殺害
[00:17:26.080 --> 00:17:27.840]  事實上宗教改革之後
[00:17:27.840 --> 00:17:30.720]  你可能留意一下讀世史或者不讀世史也好
[00:17:30.720 --> 00:17:32.560]  其實讀教育歷史也留意到
[00:17:32.560 --> 00:17:38.000]  宗派之間經常以真知識和真理的名去互相殺戮
[00:17:38.000 --> 00:17:41.360]  這個完全記載在我們自己的歷史裡面
[00:17:41.360 --> 00:17:44.560]  確實是我們的包袱
[00:17:44.560 --> 00:17:47.760]  我們會以真理以知識的名
[00:17:47.760 --> 00:17:50.320]  我們甚至去做人殺害
[00:17:50.320 --> 00:17:53.520]  這種不是愛弟兄的心
[00:17:53.520 --> 00:17:55.120]  這件事離得很遠
