
[00:00:00.000 --> 00:00:04.000]  今天和大家繼續思想尼加書的信息
[00:03:31.000 --> 00:03:33.000]  他們就呼喊說
[00:03:33.000 --> 00:03:36.000]  平安鳥凡不攻擊他們吃的
[00:03:36.000 --> 00:03:38.000]  他們就預備攻擊他
[00:03:38.000 --> 00:03:40.000]  耶和華如此說
[00:03:40.000 --> 00:03:42.000]  你們必遭黑夜
[00:03:42.000 --> 00:03:44.000]  以致不見異象
[00:03:44.000 --> 00:03:46.000]  又必遭遇幽暗
[00:03:46.000 --> 00:03:48.000]  以致不能占卜
[00:03:48.000 --> 00:03:50.000]  日頭必向你們沉落
[00:03:50.000 --> 00:03:53.000]  白晝變為黑夜
[00:03:53.000 --> 00:03:55.000]  先知必遭破晝
[00:03:55.000 --> 00:03:57.000]  占卜的必蒙羞
[00:03:57.000 --> 00:03:59.000]  都必污著嘴唇
[00:03:59.000 --> 00:04:03.000]  因為神不應運他們
[00:04:03.000 --> 00:04:05.000]  在大殿的經文裡
[00:04:05.000 --> 00:04:11.000]  先知很清晰地向領袖向先知
[00:04:11.000 --> 00:04:14.000]  發出警告的訊息
[00:04:14.000 --> 00:04:16.000]  在這個過程裡
[00:04:16.000 --> 00:04:18.000]  他們當中所做的事情
[00:04:18.000 --> 00:04:22.000]  和神要求他們生命的素質不同
[00:04:22.000 --> 00:04:24.000]  所以在劍起的時候
[00:04:24.000 --> 00:04:27.000]  神不應運他們
[00:04:27.000 --> 00:04:30.000]  領袖們 先知們
[00:04:30.000 --> 00:04:36.000]  可能他們都在以神為國家主宰的環境下
[00:04:36.000 --> 00:04:40.000]  他們都會懂得講道神的事物
[00:04:40.000 --> 00:04:44.000]  但當我們信仰和生命和內涵
[00:04:44.000 --> 00:04:46.000]  不止一樣的時候
[00:04:46.000 --> 00:04:48.000]  這是我們需要反思的
[00:04:48.000 --> 00:04:51.000]  所以當我們在書中思想著
[00:04:51.000 --> 00:04:56.000]  在當中給當時的百姓觀賞的說話的時候
[00:04:56.000 --> 00:04:59.000]  亦來到再一次提醒我們
[00:04:59.000 --> 00:05:01.000]  我們作為神的子民
[00:05:01.000 --> 00:05:04.000]  在這個年代裡 在這個社會當中
[00:05:04.000 --> 00:05:06.000]  我們怎樣來選擇
[00:05:06.000 --> 00:05:10.000]  我們行事的原則和方向呢
[00:05:10.000 --> 00:05:13.000]  第一方面 現在先知所表達的就是
[00:05:13.000 --> 00:05:15.000]  知不知道公平呢?
[00:05:15.000 --> 00:05:19.000]  你們不當知道公平嗎?
[00:05:19.000 --> 00:05:22.000]  特別對一班的先知
[00:05:22.000 --> 00:05:24.000]  對一班的領袖來說
[00:05:24.000 --> 00:05:27.000]  他們有神給他們的那種位份的時候
[00:05:27.000 --> 00:05:31.000]  他們應該知道甚麼叫公平
[00:05:31.000 --> 00:05:33.000]  事實上我們都會問同樣的問題
[00:05:33.000 --> 00:05:35.000]  甚麼是公平呢?
[00:05:35.000 --> 00:05:39.000]  怎樣才算是一個公平正直的人生呢?
[00:05:39.000 --> 00:05:41.000]  公平是代表甚麼呢?
[00:05:41.000 --> 00:05:43.000]  在天平的裡面
[00:05:43.000 --> 00:05:48.000]  擺放甚麼成為我們生命裡覺得最公平的呢?
[00:05:48.000 --> 00:05:50.000]  有時我們會看的就是
[00:05:50.000 --> 00:05:52.000]  有我們自己的期望
[00:05:52.000 --> 00:05:54.000]  有社會的法規
[00:05:54.000 --> 00:05:56.000]  但在現實的社會生命表現
[00:05:56.000 --> 00:05:59.000]  我們知的和行的是不是相約呢?
[00:05:59.000 --> 00:06:02.000]  或是我們知一套 行一套呢?
[00:06:02.000 --> 00:06:03.000]  或是在這個過程裡面
[00:06:03.000 --> 00:06:05.000]  有很多地方我們發現
[00:06:05.000 --> 00:06:08.000]  我們不能夠以我們的價值觀
[00:06:08.000 --> 00:06:10.000]  我們人生的觀來作為事物
[00:06:10.000 --> 00:06:14.000]  而我們有一個不平衡的表現出現
[00:06:14.000 --> 00:06:17.000]  有人說公平是正常的
[00:06:17.000 --> 00:06:19.000]  因為這個是真理
[00:06:19.000 --> 00:06:24.000]  有人說不公平是世界發展的動力在當中
[00:06:24.000 --> 00:06:28.000]  無論我們對這個的看法是否一樣
[00:06:28.000 --> 00:06:30.000]  但無論如何我們知道
[00:06:30.000 --> 00:06:33.000]  人仍然在公平和不公平之間
[00:06:33.000 --> 00:06:35.000]  向前邁進
[00:06:35.000 --> 00:06:38.000]  怎樣去發展世界的力量
[00:06:38.000 --> 00:06:41.000]  我們求神來幫助我們
[00:06:41.000 --> 00:06:43.000]  有教會打明一個招牌
[00:06:43.000 --> 00:06:46.000]  叫做台灣公義的行動教會
[00:06:46.000 --> 00:06:48.000]  他們的使命宣言是這樣的
[00:06:48.000 --> 00:06:51.000]  沒有屋頂 沒有圍牆
[00:06:51.000 --> 00:06:55.000]  這裡有上帝的公義和自由
[00:06:55.000 --> 00:06:57.000]  行動教會叫你來
[00:06:57.000 --> 00:06:59.000]  追求幸福的未來
[00:06:59.000 --> 00:07:01.000]  沒有距離 沒有輕視
[00:07:01.000 --> 00:07:05.000]  你我都是上帝的子女
[00:07:05.000 --> 00:07:07.000]  行動的教會召你來
[00:07:07.000 --> 00:07:09.000]  見證神的慈愛
[00:07:09.000 --> 00:07:11.000]  有機會你看到這個告白的時候
[00:07:11.000 --> 00:07:16.000]  你會不會想去參與一個這樣的教會呢?
[00:07:16.000 --> 00:07:21.000]  其實教會都應該強調的是神的公義和自由
[00:07:21.000 --> 00:07:25.000]  我們怎樣可以在我們的信仰生命裡
[00:07:25.000 --> 00:07:27.000]  我們深深地去感受到
[00:07:27.000 --> 00:07:30.000]  我們一群蒙愛能在世間上
[00:07:30.000 --> 00:07:33.000]  將神的愛帶給身邊的人
[00:07:33.000 --> 00:07:35.000]  我們要思想公義
[00:07:35.000 --> 00:07:36.000]  什麼是公義呢?
[00:07:36.000 --> 00:07:39.000]  對大家來說公義的意思是什麼呢?
[00:07:39.000 --> 00:07:43.000]  是不是唯有在這個判決裡面
[00:07:43.000 --> 00:07:45.000]  是一個公義的表現呢?
[00:07:45.000 --> 00:07:47.000]  無論我們說公義的時候
[00:07:47.000 --> 00:07:48.000]  當我看到這個字的時候
[00:07:48.000 --> 00:07:51.000]  突然間有一種體會在裡面
[00:07:51.000 --> 00:07:52.000]  雖然不知道有沒有人說過
[00:07:52.000 --> 00:07:53.000]  不過我就會說
[00:07:53.000 --> 00:07:55.000]  Just I confess
[00:07:55.000 --> 00:07:58.000]  就是我承認我的罪
[00:07:58.000 --> 00:07:59.000]  在公義的底下
[00:07:59.000 --> 00:08:01.000]  我承認我是一個
[00:08:01.000 --> 00:08:05.000]  難以滿足一切公義的標準的人
[00:08:05.000 --> 00:08:06.000]  我是一個
[00:08:06.000 --> 00:08:07.000]  好像聖經告訴我們
[00:08:07.000 --> 00:08:08.000]  Just as I am
[00:08:08.000 --> 00:08:10.000]  好像一首詩歌說
[00:08:10.000 --> 00:08:12.000]  我的罪極重一樣
[00:08:12.000 --> 00:08:13.000]  我都是一個罪人
[00:08:13.000 --> 00:08:15.000]  在我生命上面
[00:08:15.000 --> 00:08:19.000]  我仍然是有這種
[00:08:19.000 --> 00:08:22.000]  敗壞不公義的
[00:08:22.000 --> 00:08:24.000]  奸惡的一個本質在當中
[00:08:24.000 --> 00:08:26.000]  所以求神來提醒我們
[00:08:26.000 --> 00:08:28.000]  當我們說公義的時候
[00:08:28.000 --> 00:08:31.000]  不是用這把尺來量度其他人
[00:08:31.000 --> 00:08:33.000]  我們用這把尺來量度我們自己
[00:08:33.000 --> 00:08:35.000]  而是拿神那把尺
[00:08:35.000 --> 00:08:37.000]  放在我們自己生命
[00:08:37.000 --> 00:08:39.000]  又放在這個世界上面
[00:08:39.000 --> 00:08:42.000]  當我們說基督徒要追求公義的時候
[00:08:42.000 --> 00:08:45.000]  我們要再將這把尺放在我們自己的生命
[00:08:45.000 --> 00:08:46.000]  放在教會
[00:08:46.000 --> 00:08:50.000]  放在這個社會當中
[00:08:50.000 --> 00:08:51.000]  尼加辛茲說
[00:08:51.000 --> 00:08:54.000]  我們應該當知道公平
[00:08:54.000 --> 00:08:55.000]  尼加辛茲的假設就是
[00:08:55.000 --> 00:08:58.000]  作為一個神的子民
[00:08:58.000 --> 00:09:00.000]  應該知道公平是什麼
[00:09:00.000 --> 00:09:02.000]  神是公義的
[00:09:02.000 --> 00:09:04.000]  而神為我們所做的就是
[00:09:04.000 --> 00:09:06.000]  公義的為不公義的死
[00:09:06.000 --> 00:09:08.000]  負上罪的刑罰
[00:09:08.000 --> 00:09:09.000]  從我的角度來說
[00:09:09.000 --> 00:09:11.000]  這是不公平的
[00:09:11.000 --> 00:09:14.000]  為何上帝要為我們這群不公義的人
[00:09:14.000 --> 00:09:16.000]  負上罪的刑罰
[00:09:16.000 --> 00:09:18.000]  但這群百姓
[00:09:18.000 --> 00:09:20.000]  知道他們是一群無神
[00:09:20.000 --> 00:09:22.000]  呼召成為他們的子民的時候
[00:09:22.000 --> 00:09:24.000]  他們是不公義的
[00:09:24.000 --> 00:09:26.000]  他們行事是不公義的
[00:09:26.000 --> 00:09:28.000]  但他們知道他們所信的神
[00:09:28.000 --> 00:09:30.000]  是公義的神
[00:09:30.000 --> 00:09:32.000]  而這個公義的動力就帶領著他們
[00:09:32.000 --> 00:09:34.000]  在他們屬靈的生命上面成長
[00:09:34.000 --> 00:09:36.000]  帶領著我們這個年代
[00:09:36.000 --> 00:09:38.000]  我們每個屬神的兒女
[00:09:38.000 --> 00:09:40.000]  我們生命的成長
[00:09:40.000 --> 00:09:42.000]  所以沒有公義的時候
[00:09:42.000 --> 00:09:45.000]  講恩典講起來是不對的
[00:09:45.000 --> 00:09:47.000]  只要有公義我們才會明白
[00:09:47.000 --> 00:09:49.000]  恩典是怎麼樣的
[00:09:49.000 --> 00:09:50.000]  詩人也是這樣講
[00:09:50.000 --> 00:09:53.000]  尼加書裡面有一個很明確的說話
[00:09:53.000 --> 00:09:55.000]  我們一起讀出來好不好
[00:09:55.000 --> 00:10:09.000]  尼加書本書裡面
[00:10:09.000 --> 00:10:12.000]  講到很多公平公義正直的事物
[00:10:12.000 --> 00:10:16.000]  也是很嚴厲地責備當時的
[00:10:16.000 --> 00:10:18.000]  神自己的百姓們
[00:10:18.000 --> 00:10:21.000]  但在尼加先知的心靈裡面
[00:10:21.000 --> 00:10:23.000]  仍然很深刻地感受到
[00:10:23.000 --> 00:10:26.000]  神自己的恩典
[00:10:26.000 --> 00:10:28.000]  神自己的憐憫
[00:10:28.000 --> 00:10:31.000]  有何神將你赦免罪孽
[00:10:31.000 --> 00:10:34.000]  寬恕我們的罪過
[00:10:34.000 --> 00:10:36.000]  不永遠懷老
[00:10:36.000 --> 00:10:38.000]  喜愛詩人
[00:10:38.000 --> 00:10:39.000]  我特別喜歡這句話
[00:10:39.000 --> 00:10:41.000]  就是喜愛詩人
[00:10:41.000 --> 00:10:43.000]  當我們想到公平公義的時候
[00:10:43.000 --> 00:10:46.000]  我們真的求神給我們體會的就是
[00:10:46.000 --> 00:10:49.000]  怎樣能夠在這個公平公義當中
[00:10:49.000 --> 00:10:51.000]  能夠喜愛詩人
[00:10:51.000 --> 00:10:54.000]  能夠讓人在這種恩典下面
[00:10:54.000 --> 00:10:58.000]  我們的生命變得更公平公正
[00:10:58.000 --> 00:11:01.000]  先知一開始的時候
[00:11:01.000 --> 00:11:03.000]  發出這一種的批判
[00:11:03.000 --> 00:11:04.000]  但在現實當中
[00:11:04.000 --> 00:11:06.000]  他也是很真誠地
[00:11:06.000 --> 00:11:10.000]  要責備當時的一班官長和領袖
[00:11:10.000 --> 00:11:13.000]  他們竟然互善好惡
[00:11:13.000 --> 00:11:16.000]  首領的責任應該做什麼呢
[00:11:16.000 --> 00:11:17.000]  我們清楚知道
[00:11:17.000 --> 00:11:20.000]  就是應該獎善罰薄
[00:11:20.000 --> 00:11:22.000]  失職就要查辦
[00:11:22.000 --> 00:11:26.000]  這是官長之間應該有的地方
[00:11:26.000 --> 00:11:27.000]  在內地經常說
[00:11:27.000 --> 00:11:29.000]  要用老虎來打
[00:11:29.000 --> 00:11:31.000]  打貪腐
[00:11:31.000 --> 00:11:35.000]  在當中看到哪些政治人物
[00:11:35.000 --> 00:11:37.000]  他們是一些腐敗的人
[00:11:37.000 --> 00:11:39.000]  有這些行動出現
[00:11:39.000 --> 00:11:40.000]  但有些人都會問
[00:11:40.000 --> 00:11:42.000]  夠不夠呢
[00:11:42.000 --> 00:11:45.000]  未被清少的人
[00:11:45.000 --> 00:11:46.000]  是不是其實他因為
[00:11:46.000 --> 00:11:48.000]  還有很多權力在那裡
[00:11:48.000 --> 00:11:52.000]  而他不能夠去除除這些腐敗呢
[00:11:52.000 --> 00:11:55.000]  講到政治是一個很闊面的地方
[00:11:55.000 --> 00:11:57.000]  我上次將它收窄到一個地方
[00:11:57.000 --> 00:12:00.000]  我看到一篇表達
[00:12:00.000 --> 00:12:02.000]  我們從事從很小的角度來看
[00:12:02.000 --> 00:12:04.000]  在我們工作的態度裡面
[00:12:04.000 --> 00:12:05.000]  我們又會怎麼樣
[00:12:05.000 --> 00:12:06.000]  我們是不是一個
[00:12:06.000 --> 00:12:08.000]  真是公平公正的人
[00:12:08.000 --> 00:12:12.000]  台灣有一道調查
[00:12:12.000 --> 00:12:14.000]  講出台灣職場
[00:12:14.000 --> 00:12:19.000]  討厭鬼的十大惡行和惡狀
[00:12:19.000 --> 00:12:21.000]  這個是專門用台灣的
[00:12:21.000 --> 00:12:23.000]  因為隔了蟲
[00:12:23.000 --> 00:12:24.000]  香港不知道有沒有人
[00:12:24.000 --> 00:12:26.000]  做過這樣的調查
[00:12:26.000 --> 00:12:30.000]  有十樣的在職場上
[00:12:30.000 --> 00:12:31.000]  很多時候我們會做錯
[00:12:31.000 --> 00:12:34.000]  或者做錯的事情 很討厭的事情
[00:12:34.000 --> 00:12:39.000]  第一樣就是上班時間處理私事
[00:12:39.000 --> 00:12:41.000]  大家自己想一下自己有沒有
[00:12:41.000 --> 00:12:45.000]  上班時間處理私事
[00:12:45.000 --> 00:12:48.000]  第九 奉迎拍馬跑馬屁
[00:12:48.000 --> 00:12:49.000]  這些台灣名詞
[00:12:49.000 --> 00:12:51.000]  總之是拍馬屁
[00:12:51.000 --> 00:12:54.000]  去奉迎人的地方裡面
[00:12:54.000 --> 00:12:58.000]  第八 擺懶推卸責任
[00:12:58.000 --> 00:13:00.000]  主要是那種懶惰
[00:13:00.000 --> 00:13:03.000]  就是推卸責任的情況
[00:13:03.000 --> 00:13:05.000]  第七 好像十屆那樣
[00:13:05.000 --> 00:13:08.000]  偷竊是萬惡之首
[00:13:08.000 --> 00:13:10.000]  原來發現很多人在職場上
[00:13:10.000 --> 00:13:13.000]  他們很多時候會挪用了
[00:13:13.000 --> 00:13:15.000]  毛利公司的時間 金錢 物品
[00:13:15.000 --> 00:13:18.000]  這個是他們常有的情況出現
[00:13:18.000 --> 00:13:22.000]  第六 是炎耀放閃 旁若無人
[00:13:22.000 --> 00:13:23.000]  就是在職場裡面
[00:13:23.000 --> 00:13:26.000]  在當中嘗試將自己好的地方
[00:13:26.000 --> 00:13:30.000]  盡量表達出來
[00:13:30.000 --> 00:13:31.000]  這些都是我們看的
[00:13:31.000 --> 00:13:35.000]  第五 是八卦大嘴巴
[00:13:35.000 --> 00:13:38.000]  接著是喇叭嘴 說苦辣
[00:13:38.000 --> 00:13:40.000]  這些通常都是他們的名詞
[00:13:40.000 --> 00:13:41.000]  總之是說話
[00:13:41.000 --> 00:13:43.000]  第三都是一樣的
[00:13:43.000 --> 00:13:46.000]  外邀供搶客人 偷業績
[00:13:46.000 --> 00:13:48.000]  這些都是他們的情況
[00:13:48.000 --> 00:13:50.000]  第二名是什麼呢
[00:13:50.000 --> 00:13:54.000]  摸魚 偷懶 開小差
[00:13:54.000 --> 00:13:56.000]  其實看到最後的時候
[00:13:56.000 --> 00:13:58.000]  我是很特別的
[00:13:58.000 --> 00:13:59.000]  第一名是什麼呢
[00:13:59.000 --> 00:14:01.000]  在台灣的職場裡面
[00:14:01.000 --> 00:14:05.000]  最厭惡的十大惡行為首的是什麼呢
[00:14:05.000 --> 00:14:08.000]  我不知道大家在自己的工作裡面
[00:14:08.000 --> 00:14:09.000]  你敢不敢想
[00:14:09.000 --> 00:14:10.000]  最差是什麼呢
[00:14:10.000 --> 00:14:12.000]  通常是最差老闆
[00:14:12.000 --> 00:14:13.000]  他們的感受是這樣
[00:14:13.000 --> 00:14:15.000]  不是的 原來在中間最簡單的
[00:14:15.000 --> 00:14:18.000]  在這裡看到他們的調查就是
[00:14:18.000 --> 00:14:23.000]  愛抱怨 形成辦公室低氣壓
[00:14:23.000 --> 00:14:26.000]  原來工作的氣氛是很重要的
[00:14:26.000 --> 00:14:28.000]  但是在一個地方裡面
[00:14:28.000 --> 00:14:29.000]  你要帶出來的時候
[00:14:29.000 --> 00:14:32.000]  就是大家都這樣埋怨
[00:14:32.000 --> 00:14:34.000]  那樣埋怨的時候
[00:14:34.000 --> 00:14:36.000]  整個工作環境
[00:14:36.000 --> 00:14:38.000]  都是一個非常低沉的環境
[00:14:38.000 --> 00:14:39.000]  大家就開始做
[00:14:39.000 --> 00:14:42.000]  其他之前所說的惡罪
[00:14:42.000 --> 00:14:46.000]  怎樣去培育一個好的環境
[00:14:46.000 --> 00:14:47.000]  我相信這件事
[00:14:47.000 --> 00:14:51.000]  應用在很多場景 家庭 教會
[00:14:51.000 --> 00:14:53.000]  都是值得來看的
[00:14:53.000 --> 00:14:56.000]  當我們面對很多不同的問題的時候
[00:14:56.000 --> 00:14:58.000]  我們用一個態度來處理
[00:14:58.000 --> 00:15:02.000]  所以工作態度是代表我們去問自己
[00:15:02.000 --> 00:15:05.000]  我抱著一個什麼樣的原則
[00:15:05.000 --> 00:15:07.000]  作為我們工作
[00:15:07.000 --> 00:15:09.000]  作為我們在教會裡面的一份子
[00:15:09.000 --> 00:15:11.000]  應該有的態度
[00:15:11.000 --> 00:15:14.000]  我相信聖經有一個很好的答案給我們
[00:15:14.000 --> 00:15:15.000]  因為它有教我們
[00:15:15.000 --> 00:15:18.000]  作為僕人的應該怎樣做
[00:15:18.000 --> 00:15:19.000]  我們一起讀
[00:15:19.000 --> 00:15:21.000]  你們作僕人的
[00:15:21.000 --> 00:15:25.000]  要凡是聽從你們肉身的主人
[00:15:25.000 --> 00:15:27.000]  不要只在眼前侍奉
[00:15:27.000 --> 00:15:30.000]  像是土人喜悅
[00:15:30.000 --> 00:15:35.000]  總要全心誠實敬畏主
[00:15:35.000 --> 00:15:38.000]  相反在聖經裡面給我們的教導是什麼
[00:15:38.000 --> 00:15:42.000]  當它說到僕人主人的關係的時候
[00:15:42.000 --> 00:15:43.000]  最重要的一件事
[00:15:43.000 --> 00:15:48.000]  就是我們要心存誠實去敬畏主
[00:15:48.000 --> 00:15:51.000]  我們可能在這個年代裡沒什麼奴隸制度
[00:15:51.000 --> 00:15:53.000]  跟以前的奴隸制度
[00:15:53.000 --> 00:15:54.000]  可能有些人的感覺就是
[00:15:54.000 --> 00:15:55.000]  我根本不會想
[00:15:55.000 --> 00:15:56.000]  我生出來就是奴隸
[00:15:56.000 --> 00:15:57.000]  就永遠都是奴隸
[00:15:57.000 --> 00:15:58.000]  但在基督教靈方裡面
[00:15:58.000 --> 00:15:59.000]  我們作為基督徒
[00:15:59.000 --> 00:16:01.000]  我們在生命裡面看見的地方就是
[00:16:01.000 --> 00:16:04.000]  我們在某個意義上面
[00:16:04.000 --> 00:16:06.000]  我們是奴隸
[00:16:06.000 --> 00:16:08.000]  我們是屬主的奴隸
[00:16:08.000 --> 00:16:13.000]  甘心樂意成為主自己的僕人
[00:16:13.000 --> 00:16:15.000]  這個是我們首要的
[00:16:15.000 --> 00:16:18.000]  如果在這個大前提上我們搖動了的話
[00:16:18.000 --> 00:16:20.000]  我們說的這些工作態度
[00:16:20.000 --> 00:16:22.000]  都是很難的事情
[00:16:22.000 --> 00:16:24.000]  但如果我們的焦點很清楚
[00:16:24.000 --> 00:16:27.000]  我們凡事都知道
[00:16:27.000 --> 00:16:29.000]  我們是做主的僕人
[00:16:29.000 --> 00:16:34.000]  我們以誠實的心來敬畏主的時候
[00:16:34.000 --> 00:16:37.000]  我們就做給主看
[00:16:37.000 --> 00:16:38.000]  不是做給人看
[00:16:38.000 --> 00:16:40.000]  所以路芙蘭西書裡面
[00:16:40.000 --> 00:16:42.000]  說下去的時候就說這件事
[00:16:42.000 --> 00:16:43.000]  我們一起讀下去
[00:16:43.000 --> 00:16:46.000]  無論作什麼都要從心裡作
[00:16:46.000 --> 00:16:48.000]  像是給主作的
[00:16:48.000 --> 00:16:50.000]  不是給人作的
[00:16:50.000 --> 00:16:53.000]  因為知道你們從主那裡
[00:16:53.000 --> 00:16:56.000]  必得著基業為賞賜
[00:16:56.000 --> 00:17:00.000]  你們所侍奉的乃是主基督
[00:17:00.000 --> 00:17:02.000]  我想這段經文對大家來說
[00:17:02.000 --> 00:17:05.000]  都不是一個很合脈生的經文
[00:17:05.000 --> 00:17:08.000]  我們凡事做什麼
[00:17:08.000 --> 00:17:11.000]  都應該是為主而作
[00:17:11.000 --> 00:17:13.000]  在什麼地方要表現出來呢
[00:17:13.000 --> 00:17:17.000]  原來職場上也是一個非常重要的環境
[00:17:17.000 --> 00:17:21.000]  幫助我們去全心的
[00:17:21.000 --> 00:17:24.000]  作在主的身上
[00:17:24.000 --> 00:17:26.000]  這是我們在信仰生命裡面
[00:17:26.000 --> 00:17:28.000]  給我們最大的一種動力
[00:17:28.000 --> 00:17:30.000]  讓我們能夠活在一種
[00:17:30.000 --> 00:17:32.000]  在生命當中
[00:17:32.000 --> 00:17:34.000]  不像是被切割的一樣
[00:17:34.000 --> 00:17:35.000]  在教會裡面
[00:17:35.000 --> 00:17:36.000]  在社會裡面
[00:17:36.000 --> 00:17:37.000]  在家庭裡面
[00:17:37.000 --> 00:17:38.000]  很不同
[00:17:38.000 --> 00:17:40.000]  我們知道我們的主
[00:17:40.000 --> 00:17:41.000]  在我們生命裡面
[00:17:41.000 --> 00:17:43.000]  是值得我們侍奉
[00:17:43.000 --> 00:17:44.000]  在家裡面
[00:17:44.000 --> 00:17:46.000]  我們做好我們自己的角色崗位
[00:17:46.000 --> 00:17:48.000]  是侍奉神
[00:17:48.000 --> 00:17:49.000]  在教會裡面
[00:17:49.000 --> 00:17:51.000]  我們有機會來參與不同的侍奉
[00:17:51.000 --> 00:17:52.000]  參與崇拜
[00:17:52.000 --> 00:17:55.000]  我們是在這裡侍奉主
[00:17:55.000 --> 00:17:57.000]  不是侍奉人
