
[00:00:00.000 --> 00:00:01.600]  各位電視觀眾大家好
[00:04:21.760 --> 00:04:22.760]  都不說話
[00:04:22.760 --> 00:04:25.760]  吃飯的時候可以向主持人問問題
[00:04:25.760 --> 00:04:29.080]  平時就一起靈修禱告
[00:04:29.080 --> 00:04:30.480]  很寧靜的
[00:04:30.480 --> 00:04:33.800]  每天有幾次就去那個沐浴池
[00:04:33.800 --> 00:04:34.920]  不是真的沐浴
[00:04:34.920 --> 00:04:36.680]  在那裡祈禱
[00:04:36.680 --> 00:04:38.680]  淑靈上洗乾淨
[00:04:38.680 --> 00:04:40.680]  然後用來抄寫聖經
[00:04:40.680 --> 00:04:45.480]  這些essence是很得人尊敬的人
[00:04:45.480 --> 00:04:48.280]  而施西約翰應該很早期
[00:04:48.280 --> 00:04:50.680]  他曾經加入過這個教團
[00:04:50.680 --> 00:04:52.680]  在昆蘭那裡也說不定
[00:04:52.680 --> 00:04:54.280]  在抗野
[00:04:54.280 --> 00:04:56.880]  猶太的抗野
[00:04:56.880 --> 00:05:01.880]  開始傳講主耶穌是尼塞的信息
[00:05:01.880 --> 00:05:03.480]  大家預備好
[00:05:03.480 --> 00:05:06.880]  天國近了你們應當悔改
[00:05:06.880 --> 00:05:10.000]  用悔改來預備你的心修直
[00:05:10.000 --> 00:05:12.480]  主耶穌要你尼塞尼的道路
[00:05:12.480 --> 00:05:14.480]  猶太的抗野
[00:05:14.480 --> 00:05:17.880]  抗野在那裡不是沙漠
[00:05:17.880 --> 00:05:19.880]  沙漠是沙
[00:05:19.880 --> 00:05:21.880]  抗野是泥土
[00:05:21.880 --> 00:05:24.880]  沙面很乾燥
[00:05:24.880 --> 00:05:26.480]  不過有動物有植物
[00:05:26.480 --> 00:05:27.680]  少少地
[00:05:27.680 --> 00:05:28.880]  荊棘很多
[00:05:28.880 --> 00:05:31.280]  有些樹小小一棵
[00:05:31.280 --> 00:05:32.880]  這樣散開
[00:05:32.880 --> 00:05:33.880]  不高的
[00:05:33.880 --> 00:05:35.480]  那些叫做造甲木
[00:05:35.480 --> 00:05:37.480]  生長得很慢
[00:05:37.480 --> 00:05:41.880]  大一點、大塊一點、切開拼起來
[00:05:41.880 --> 00:05:46.280]  聖殿裡大部分的木器都是用造甲木做的
[00:05:46.280 --> 00:05:47.880]  造是肥造的造
[00:05:47.880 --> 00:05:50.280]  為什麼用那些呢?
[00:05:50.280 --> 00:05:52.280]  因為這種木很有象徵意義
[00:05:52.280 --> 00:05:53.480]  在抗野有很多
[00:05:53.480 --> 00:05:55.480]  就是它很堅毅
[00:05:55.480 --> 00:05:57.280]  很乾燥
[00:05:57.280 --> 00:05:58.880]  生長很慢
[00:05:58.880 --> 00:06:00.480]  所以它的密度很高
[00:06:00.480 --> 00:06:02.280]  是很硬的木
[00:06:02.280 --> 00:06:04.680]  適合做家具
[00:06:04.680 --> 00:06:08.080]  這個是上帝要來抗野
[00:06:08.080 --> 00:06:09.680]  造甲木等等
[00:06:09.680 --> 00:06:10.880]  是要來表示
[00:06:10.880 --> 00:06:14.480]  上帝是喜歡一個人安靜而堅毅的
[00:06:14.480 --> 00:06:19.680]  所以約翰在那裡是在猶太的抗野裡
[00:06:19.680 --> 00:06:21.880]  下一個
[00:06:21.880 --> 00:06:24.480]  在抗野有人聲喊著說
[00:06:24.480 --> 00:06:26.480]  在抗野那裡
[00:06:26.480 --> 00:06:29.080]  因此我特別要講一下今天抗野
[00:06:29.080 --> 00:06:32.680]  抗野由於以色列人離開埃及
[00:06:32.680 --> 00:06:35.480]  為勞之家進入抗野
[00:06:35.480 --> 00:06:39.880]  慢慢發展了很多猶太人
[00:06:39.880 --> 00:06:44.880]  認為抗野是一個有福的地方
[00:06:44.880 --> 00:06:46.480]  走了四十年
[00:06:46.480 --> 00:06:50.480]  飽肚鞋又不爛的兩代人
[00:06:50.480 --> 00:06:52.880]  抗野也是神的祝福
[00:06:52.880 --> 00:06:57.480]  抗野是一個很適合在那裡靜修的地方
[00:06:57.480 --> 00:06:59.080]  抗野是好東西
[00:06:59.080 --> 00:07:01.680]  所以他們尊敬這些在抗野的人
[00:07:01.680 --> 00:07:05.680]  例如初世紀有些叫沙漠教父
[00:07:05.680 --> 00:07:07.680]  他不是住在沙漠也是抗野
[00:07:07.680 --> 00:07:10.080]  沙漠教父在那裡靈修
[00:07:10.080 --> 00:07:11.080]  聖安東尼
[00:07:11.080 --> 00:07:13.680]  大家很尊敬他寫的東西
[00:07:13.680 --> 00:07:14.880]  靈修抗野
[00:07:14.880 --> 00:07:20.880]  抗野在很多猶太人覺得是一個祝福的地方
[00:07:20.880 --> 00:07:23.480]  有祝福抗野很厲害
[00:07:23.480 --> 00:07:25.080]  正如你也知道
[00:07:25.080 --> 00:07:28.080]  例如我們去到較遠的郊外
[00:07:28.080 --> 00:07:31.880]  一些修院、寧靜的地方
[00:07:31.880 --> 00:07:37.880]  甚至去到一些偏遠的寺廟
[00:07:37.880 --> 00:07:41.280]  走進去也覺得這裡很厲害
[00:07:41.280 --> 00:07:43.480]  這裡是一個有福的地方
[00:07:43.480 --> 00:07:46.680]  是一個跟神很來往的地方
[00:07:46.680 --> 00:07:49.680]  那些偏遠的修院等等你也覺得
[00:07:49.680 --> 00:07:54.480]  有時在他們來說抗野是一個有福的地方
[00:07:54.480 --> 00:07:57.280]  但是抗野又是一個什麼地方呢?
[00:07:57.280 --> 00:08:02.080]  是一個很需要用意志力去修煉的地方
[00:08:02.080 --> 00:08:06.280]  因此我也很想在這裡提醒大家
[00:08:06.280 --> 00:08:08.280]  屬靈上抗野
[00:08:08.280 --> 00:08:10.480]  在一個抗野的地方生活
[00:08:10.480 --> 00:08:15.080]  但又在屬靈上是一個抗野的修煉
[00:08:15.080 --> 00:08:17.480]  這個也不是很容易的
[00:08:17.480 --> 00:08:19.280]  第三點
[00:08:19.280 --> 00:08:21.680]  施洗如何修煉呢?
[00:08:21.680 --> 00:08:23.680]  其實起身抗野也要修煉
[00:08:23.680 --> 00:08:25.880]  要很自律才能夠生存
[00:08:25.880 --> 00:08:29.880]  他是身穿駱駝毛的衣服
[00:08:29.880 --> 00:08:33.280]  駱駝毛的衣服這麼厲害
[00:08:33.280 --> 00:08:37.280]  其實駱駝毛的衣服就是駱駝皮的意思
[00:08:37.280 --> 00:08:40.280]  因為駱駝毛不長
[00:08:40.280 --> 00:08:42.280]  很堅韌的
[00:08:42.280 --> 00:08:45.880]  經過經濟不刮到身體很厲害的
[00:08:45.880 --> 00:08:51.280]  駱駝死了就拿了他的皮來做衣服
[00:08:51.280 --> 00:08:55.880]  即是很簡陋但很實用的駱駝皮
[00:08:55.880 --> 00:08:57.680]  即是駱駝毛
[00:08:57.680 --> 00:08:59.880]  駱駝也有些地方是長毛的
[00:08:59.880 --> 00:09:01.080]  但不會拿到的
[00:09:01.080 --> 00:09:01.880]  多數是皮
[00:09:01.880 --> 00:09:03.680]  這些毛是短的
[00:09:03.680 --> 00:09:05.080]  堅韌的
[00:09:05.080 --> 00:09:08.080]  是可以抵禦風沙的
[00:09:08.080 --> 00:09:11.080]  老實說
[00:09:11.080 --> 00:09:13.080]  應該不是很保暖的
[00:09:13.080 --> 00:09:20.080]  駱駝毛有些是用來做皮的
[00:09:20.080 --> 00:09:23.080]  駱駝毛的衣服是耐用的
[00:09:23.080 --> 00:09:25.080]  但未必很暖
[00:09:25.080 --> 00:09:28.480]  我不知道他有多少件一起穿
[00:09:28.480 --> 00:09:31.480]  另外腰束皮帶因為闊
[00:09:31.480 --> 00:09:34.080]  所以是腰束著皮帶
[00:09:34.080 --> 00:09:35.880]  也是很簡單
[00:09:35.880 --> 00:09:38.880]  不過也是很直接的
[00:09:38.880 --> 00:09:40.880]  在曠野吃什麼呢
[00:09:40.880 --> 00:09:43.880]  吃的是蝗蟲野物
[00:09:43.880 --> 00:09:46.080]  嘩蝗蟲
[00:09:46.080 --> 00:09:50.080]  怎麼吃呢
[00:09:50.080 --> 00:09:54.880]  你知道蝗蟲是屬於草蜢類的一種
[00:09:54.880 --> 00:09:57.080]  不過蝗蟲是很多的
[00:09:57.080 --> 00:09:58.080]  嘩
[00:09:58.080 --> 00:09:59.080]  吃光你的東西
[00:09:59.080 --> 00:10:00.080]  蜂擁
[00:10:00.080 --> 00:10:03.080]  鋪天蓋地
[00:10:03.080 --> 00:10:06.880]  不過其實蝗蟲是平時也有的
[00:10:06.880 --> 00:10:08.680]  不過他未成群
[00:10:08.680 --> 00:10:10.680]  看上去以為是草蜢
[00:10:10.680 --> 00:10:12.480]  但其實是蝗蟲
[00:10:12.480 --> 00:10:15.280]  不過照考據
[00:10:15.280 --> 00:10:20.480]  原來在曠野私底下吃的蝗蟲野物
[00:10:20.480 --> 00:10:23.480]  很多人認為不是真的蝗蟲
[00:10:23.480 --> 00:10:25.880]  就是我手上要給大家看看的
[00:10:25.880 --> 00:10:28.280]  這條我從以色列拿回來的
[00:10:28.280 --> 00:10:31.280]  一條豆
[00:10:31.280 --> 00:10:33.680]  這條豆是彎彎的
[00:10:33.680 --> 00:10:35.280]  裡面有豆
[00:10:35.280 --> 00:10:39.080]  是啡色乾了的豆甲
[00:10:39.080 --> 00:10:41.080]  多數是吊在樹上
[00:10:41.080 --> 00:10:42.080]  很多條
[00:10:42.080 --> 00:10:47.280]  看上去人們以為是蝗蟲
[00:10:47.280 --> 00:10:48.280]  其實是豆
[00:10:48.280 --> 00:10:50.880]  這條豆
[00:10:50.880 --> 00:10:53.280]  我也不知道叫什麼豆
[00:10:53.280 --> 00:10:54.480]  但其實
[00:10:54.480 --> 00:10:57.880]  施洗日漢極有可能是吃這種豆
[00:10:57.880 --> 00:10:59.880]  他日常的食糧
[00:10:59.880 --> 00:11:02.080]  不是吃裡面的豆
[00:11:02.080 --> 00:11:04.080]  而是吃個殼
[00:11:04.080 --> 00:11:05.880]  豆甲
[00:11:05.880 --> 00:11:06.680]  吃個殼
[00:11:06.680 --> 00:11:08.080]  撕開它
[00:11:08.080 --> 00:11:10.480]  如果我帶團在地上撿到
[00:11:10.480 --> 00:11:11.680]  抹一抹之後
[00:11:11.680 --> 00:11:15.480]  我會撕一點給大家嘗嘗
[00:11:15.480 --> 00:11:18.480]  甜的
[00:11:18.480 --> 00:11:22.680]  去他們的香料店買一個麻包袋
[00:11:22.680 --> 00:11:24.480]  已經碎了
[00:11:24.480 --> 00:11:26.680]  買半公斤回家
[00:11:26.680 --> 00:11:28.280]  水浸了
[00:11:28.280 --> 00:11:29.680]  煮了它
[00:11:29.680 --> 00:11:31.080]  就變了糖水
[00:11:31.080 --> 00:11:32.080]  又有纖維
[00:11:32.080 --> 00:11:33.680]  又有營養
[00:11:33.680 --> 00:11:38.280]  又有熱量
[00:11:38.280 --> 00:11:40.880]  因此私底下吃這種豆
[00:11:40.880 --> 00:11:42.880]  記不記得浪子
[00:11:42.880 --> 00:11:44.680]  浪費錢之後
[00:11:44.680 --> 00:11:47.080]  吃豆甲也不給他吃
[00:11:47.080 --> 00:11:48.480]  豆甲也不給他吃
[00:11:48.480 --> 00:11:49.480]  其實就是這些
[00:11:49.480 --> 00:11:50.880]  豆甲的殼
[00:11:50.880 --> 00:11:51.680]  豆不吃
[00:11:51.680 --> 00:11:52.680]  很有趣
[00:11:52.680 --> 00:11:55.080]  吃豆甲也沒得吃
[00:11:55.080 --> 00:11:56.080]  都是給豬吃
[00:11:56.080 --> 00:11:56.880]  不給你吃
[00:11:56.880 --> 00:11:58.080]  其實就是豆甲
[00:11:58.080 --> 00:12:00.880]  當地叫蝗蟲
[00:12:00.880 --> 00:12:02.880]  其實未必真是蝗蟲
[00:12:02.880 --> 00:12:04.480]  野蜜是什麼呢?
[00:12:04.480 --> 00:12:05.480]  蜜糖
[00:12:05.480 --> 00:12:06.480]  Honey
[00:12:06.480 --> 00:12:07.480]  不是
[00:12:07.480 --> 00:12:08.880]  不是蜜糖
[00:12:08.880 --> 00:12:11.480]  這些叫椰棗
[00:12:11.480 --> 00:12:12.880]  Date來的
[00:12:12.880 --> 00:12:13.680]  椰棗
[00:12:13.680 --> 00:12:15.680]  很甜的
[00:12:15.680 --> 00:12:20.480]  我看網上的資料
[00:12:20.480 --> 00:12:22.680]  很有營養價值
[00:12:22.680 --> 00:12:24.480]  又有糖分的營養價值
[00:12:24.480 --> 00:12:26.880]  以色列或者中東一帶
[00:12:26.880 --> 00:12:28.680]  是出很多的
[00:12:28.680 --> 00:12:30.880]  多到驚
[00:12:30.880 --> 00:12:33.080]  你看看那些樹
[00:12:33.080 --> 00:12:34.280]  如果是季節
[00:12:34.280 --> 00:12:35.880]  一棵棵樹
[00:12:35.880 --> 00:12:38.080]  一棵椰棗樹
[00:12:38.080 --> 00:12:41.880]  就有數不盡這麼多棵
[00:12:41.880 --> 00:12:44.880]  棵的意思是一串串
[00:12:44.880 --> 00:12:46.680]  多到不得了
[00:12:46.680 --> 00:12:48.480]  樹是一百幾十棵
[00:12:48.480 --> 00:12:50.080]  如果去南面
[00:12:50.080 --> 00:12:51.480]  曠野地
[00:12:51.480 --> 00:12:55.480]  今天已經發展了一些椰棗樹的樹林
[00:12:55.480 --> 00:12:57.280]  排得很整齊
[00:12:57.280 --> 00:12:58.880]  一齊收成
[00:12:58.880 --> 00:13:00.880]  多得很厲害
[00:13:00.880 --> 00:13:03.880]  這就是野蜜
[00:13:03.880 --> 00:13:05.480]  好像蜜那麼甜
[00:13:05.480 --> 00:13:06.480]  很甜的
[00:13:06.480 --> 00:13:07.680]  補充到體力
[00:13:07.680 --> 00:13:09.280]  又有營養
[00:13:09.280 --> 00:13:11.280]  這就是施西約翰吃的東西
[00:13:11.280 --> 00:13:13.080]  今天和大家分享的
[00:13:13.080 --> 00:13:15.280]  我其實就施西約翰說的
[00:13:15.280 --> 00:13:17.480]  天國近鳥的說了很多次
[00:13:17.480 --> 00:13:20.480]  今次我想大家學習一下
[00:13:20.480 --> 00:13:22.280]  施西約翰跟隨主
[00:13:22.280 --> 00:13:24.080]  神叫他去曠野
[00:13:24.080 --> 00:13:25.480]  他就去曠野
[00:13:25.480 --> 00:13:29.080]  在曠野他反而練到更好的靈修
[00:13:29.080 --> 00:13:30.880]  更好的靈性
[00:13:30.880 --> 00:13:32.880]  和他更加自律
[00:13:32.880 --> 00:13:36.080]  就好像一隻駱駝
[00:13:36.080 --> 00:13:37.880]  穿著駱駝皮
[00:13:37.880 --> 00:13:41.080]  吃這些最簡陋的蝗蟲野蜜
[00:13:41.080 --> 00:13:43.680]  促上皮帶就是他的生活
[00:13:43.680 --> 00:13:46.280]  傳聞說施西約翰
[00:13:46.280 --> 00:13:47.280]  只是傳聞
[00:13:47.280 --> 00:13:48.880]  沒有人拍到照片
[00:13:48.880 --> 00:13:51.880]  傳聞說施西約翰對膝頭
[00:13:51.880 --> 00:13:54.280]  都和駱駝有關
[00:13:54.280 --> 00:13:54.880]  為什麼呢?
[00:13:54.880 --> 00:13:56.680]  因為說施西約翰的膝頭
[00:13:56.680 --> 00:13:59.280]  是好像駱駝的膝頭
[00:13:59.280 --> 00:14:01.280]  駱駝的膝頭是怎樣的?
[00:14:01.280 --> 00:14:06.080]  是平平無一的,有枕頭的
[00:14:06.080 --> 00:14:10.280]  因為駱駝不是躺著的
[00:14:10.280 --> 00:14:11.480]  他下地的時候
[00:14:11.480 --> 00:14:12.880]  是屈腳的
[00:14:12.880 --> 00:14:15.280]  所以肘是磨蝕的
[00:14:15.280 --> 00:14:16.480]  有枕頭的
[00:14:16.480 --> 00:14:19.280]  膝頭也是磨蝕有枕頭的
[00:14:19.280 --> 00:14:20.880]  施西約翰的膝頭
[00:14:20.880 --> 00:14:23.280]  就好像駱駝的膝頭
[00:14:23.280 --> 00:14:24.080]  為什麼呢?
[00:14:24.080 --> 00:14:25.480]  經常祈禱
[00:14:25.480 --> 00:14:27.080]  經常跪著祈禱
[00:14:27.080 --> 00:14:27.880]  嘩!
[00:14:27.880 --> 00:14:30.680]  這一次我很開心
[00:14:30.680 --> 00:14:31.880]  講聖經人、聖經事
[00:14:31.880 --> 00:14:33.680]  講施西約翰這麼多次
[00:14:33.680 --> 00:14:34.880]  無論他講的東西
[00:14:34.880 --> 00:14:36.280]  和他的生活
[00:14:36.280 --> 00:14:38.080]  他對主的尊敬
[00:14:38.080 --> 00:14:41.080]  他個人的靈性的修為
[00:14:41.080 --> 00:14:42.280]  他的勇敢
[00:14:42.280 --> 00:14:45.480]  施西約翰真是一個很偉大的人物
[00:14:45.480 --> 00:14:48.680]  他真是配做主耶穌的先鋒
[00:14:48.680 --> 00:14:51.480]  不過由於他是愛悉尼人
[00:14:51.480 --> 00:14:52.680]  他有自己的門徒
[00:14:52.680 --> 00:14:54.280]  和他加入了這個派別
[00:14:54.280 --> 00:14:57.280]  因此他沒有直接跟隨耶穌
[00:14:57.280 --> 00:14:59.680]  我覺得如果施西約翰這麼厲害
[00:14:59.680 --> 00:15:00.880]  他跟隨耶穌
[00:15:00.880 --> 00:15:02.680]  因為他是主耶穌的表哥
[00:15:02.680 --> 00:15:04.280]  如果他跟隨耶穌
[00:15:04.280 --> 00:15:06.680]  比特也要排第二
[00:15:06.680 --> 00:15:08.680]  他一定跟得更加緊
[00:15:08.680 --> 00:15:11.680]  不過他有他自己的領袖
[00:15:11.680 --> 00:15:14.680]  他在曠野為主耶穌預備
[00:15:14.680 --> 00:15:16.880]  然後他開始進入市區
[00:15:16.880 --> 00:15:18.880]  他開始做行公義
[00:15:18.880 --> 00:15:19.680]  告訴別人
[00:15:19.680 --> 00:15:23.680]  施西約翰你這樣娶了你兄弟的太太
[00:15:23.680 --> 00:15:25.480]  做自己的太太是不對的
[00:15:25.480 --> 00:15:27.680]  他會講這些
[00:15:27.680 --> 00:15:29.480]  於是被殺了
[00:15:29.480 --> 00:15:31.480]  他一生人就是這樣
[00:15:31.480 --> 00:15:33.280]  很尊敬施西約翰
[00:15:33.280 --> 00:15:36.680]  有時候我想在這裡用他這一句做金句
[00:15:36.680 --> 00:15:38.280]  《馬太福音》三章第四節
[00:15:38.280 --> 00:15:41.480]  「這約翰是身穿駱駝毛的衣服
[00:15:41.480 --> 00:15:45.080]  腰束皮帶,吃的是蝗蟲野蜜」
[00:15:45.080 --> 00:15:47.880]  今天我們很講究吃什麼
[00:15:47.880 --> 00:15:50.280]  知道哪裡有好東西吃
[00:15:50.280 --> 00:15:54.680]  穿的是要潮流的
[00:15:54.680 --> 00:15:58.480]  施西約翰給我們的榜樣
[00:15:58.480 --> 00:16:01.480]  就是穿一些耐穿的衣服
[00:16:01.480 --> 00:16:03.480]  每一年都可以重穿
[00:16:03.480 --> 00:16:06.480]  不用跟著潮流花費那麼多
[00:16:06.480 --> 00:16:08.480]  很簡樸的生活
[00:16:08.480 --> 00:16:11.480]  吃一些很自然的東西
[00:16:11.480 --> 00:16:12.480]  這樣都可以
[00:16:12.480 --> 00:16:16.080]  而且對自己的靈性有更好的修為
[00:16:16.080 --> 00:16:17.880]  就是住在曠野
[00:16:17.880 --> 00:16:20.880]  是一個蒙恩又可以靈修的地方
[00:16:20.880 --> 00:16:25.480]  我都想將來有機會帶大家去曠野住也不錯
[00:16:25.480 --> 00:16:30.480]  要駱駝皮的衣服是因為曠野早上很冷
[00:16:30.480 --> 00:16:31.480]  晚上很冷
[00:16:31.480 --> 00:16:32.480]  下午很熱
[00:16:32.480 --> 00:16:35.480]  熱到攝氏四五十度
[00:16:35.480 --> 00:16:38.480]  你無法駱駝皮又受不了熱
[00:16:38.480 --> 00:16:40.480]  晚上又受不了冷
[00:16:40.480 --> 00:16:42.480]  就是這樣過生活的
[00:16:42.480 --> 00:16:44.480]  好,願主祝福大家學習施西約翰
[00:16:44.480 --> 00:16:46.480]  同心祈禱
[00:16:46.480 --> 00:16:52.480]  主在我們面前為施西約翰感謝
[00:16:52.480 --> 00:16:56.480]  為四位福音書的作者都記載他
[00:16:56.480 --> 00:16:57.480]  我們來感謝
[00:16:57.480 --> 00:17:00.480]  見到他是一個非常好的榜樣
[00:17:00.480 --> 00:17:02.480]  他在神面前很有勇氣
[00:17:02.480 --> 00:17:05.480]  你叫他做的他就跟著去做
[00:17:05.480 --> 00:17:07.480]  很有衝勁
[00:17:07.480 --> 00:17:09.480]  很勇敢
[00:17:09.480 --> 00:17:12.480]  而且自己是過一個很自律的生活
[00:17:12.480 --> 00:17:14.480]  主我們真的求你幫助我們
[00:17:14.480 --> 00:17:18.480]  讓我們都找到自己心中的曠野
[00:17:18.480 --> 00:17:21.480]  我們在那裡可以和主親近
[00:17:21.480 --> 00:17:23.480]  我們在那裡可以跪下祈禱
[00:17:23.480 --> 00:17:24.480]  無論在一個地方
[00:17:24.480 --> 00:17:28.480]  或者我們內心都要找一個曠野
[00:17:28.480 --> 00:17:30.480]  幫助我們的心
[00:17:30.480 --> 00:17:33.480]  在世上活著行走的時候
[00:17:33.480 --> 00:17:35.480]  都過一個簡單的生活
