
[00:00:00.000 --> 00:00:01.780]  我們在領受聖餵之前
[00:02:01.480 --> 00:02:04.800]  你的月薪是一萬一千零一元
[00:02:04.800 --> 00:02:09.120]  那你就可以不用給你合約去規定
[00:02:09.120 --> 00:02:11.120]  原來這個合約公示
[00:02:11.120 --> 00:02:13.640]  和標準公示是很不同的
[00:02:13.640 --> 00:02:15.640]  我們不要被它混淆了
[00:02:15.640 --> 00:02:18.240]  標準公示現在沒有一個定案
[00:02:18.240 --> 00:02:20.720]  有些人就提出
[00:02:20.720 --> 00:02:23.920]  標準公示一個星期做四十四個小時
[00:02:23.920 --> 00:02:25.680]  就當你五天半工作
[00:02:25.680 --> 00:02:27.000]  一天做八個小時
[00:02:27.000 --> 00:02:29.000]  另外那半天就四十四個小時
[00:02:29.000 --> 00:02:32.760]  但是在勞方、資方還沒有討論到
[00:02:32.760 --> 00:02:36.080]  我自己就不會贊成先代這個方案
[00:02:36.080 --> 00:02:40.280]  一代這個方案就不會再探討標準公示
[00:02:40.280 --> 00:02:42.680]  究竟我們一個星期要做多少工作
[00:02:42.680 --> 00:02:44.200]  的時間才夠呢?
[00:02:44.200 --> 00:02:46.920]  我很深體會其實不只是勞工
[00:02:46.920 --> 00:02:48.720]  有很多專業人士
[00:02:48.720 --> 00:02:52.240]  他們的工作時間是長得不得可料的
[00:02:52.240 --> 00:02:56.120]  你知不知道有一些會計或者核數師
[00:02:56.120 --> 00:02:57.800]  他們忙的時候
[00:02:57.800 --> 00:03:01.200]  可以做到晚上11點、12點都收不到工
[00:03:01.200 --> 00:03:03.200]  但最慘是沒有補稅
[00:03:03.200 --> 00:03:05.200]  我們都很羨慕那些老師
[00:03:05.200 --> 00:03:08.600]  人工又高又有這麼多的假期
[00:03:08.600 --> 00:03:13.200]  但是你不要想著老師只是教書那幾個小時
[00:03:13.200 --> 00:03:15.600]  現在的老師他要備課
[00:03:15.600 --> 00:03:17.600]  要應付那些家長
[00:03:17.600 --> 00:03:18.600]  不知道是不是怪獸
[00:03:18.600 --> 00:03:20.200]  是不是那些家長
[00:03:20.200 --> 00:03:21.200]  又要來來去去
[00:03:21.200 --> 00:03:23.400]  星期六、星期日都要帶隊
[00:03:23.400 --> 00:03:25.800]  如果你計算他們的時間
[00:03:25.800 --> 00:03:27.800]  還有他們要改稟
[00:03:27.800 --> 00:03:29.800]  我剛剛去了幾間學校裡面
[00:03:29.800 --> 00:03:31.800]  來對著老師來說
[00:03:31.800 --> 00:03:34.400]  我說如果教數學的老師就舒服一點
[00:03:34.400 --> 00:03:36.600]  一天見到題目錯誤交叉就可以了
[00:03:36.600 --> 00:03:39.400]  我說如果你教中文、教英文那些
[00:03:39.400 --> 00:03:42.200]  改稟你真的內裡吐血
[00:03:42.200 --> 00:03:44.200]  你寧願自己寫30篇稟
[00:03:44.200 --> 00:03:46.600]  比你去改30篇稟好
[00:03:46.600 --> 00:03:49.200]  那個時間是非常長的
[00:03:49.200 --> 00:03:53.400]  所以其實如果有標準公示可能會好一點
[00:03:53.400 --> 00:03:56.200]  但是現在很可悲香港還沒有這樣東西
[00:03:56.200 --> 00:03:59.000]  昨天跟兩個公務員說
[00:03:59.000 --> 00:04:02.600]  他說其實是要多謝曾蔭權他的德政
[00:04:02.600 --> 00:04:05.000]  他說就是政府推行五日半工作
[00:04:05.000 --> 00:04:08.800]  所以後來都影響到很多外面的
[00:04:08.800 --> 00:04:10.600]  非政府的公司
[00:04:10.600 --> 00:04:12.600]  都推行五日半的工作
[00:04:12.600 --> 00:04:13.800]  受益了很多
[00:04:13.800 --> 00:04:16.600]  因為逢星期五晚就逼得很厲害
[00:04:16.600 --> 00:04:21.000]  究竟聖經怎麼看標準公示呢?
[00:04:21.000 --> 00:04:24.800]  聖經又會怎麼看人的工作和休息呢?
[00:04:24.800 --> 00:04:28.200]  如果你知道我一直都會跟大家來看生命記
[00:04:28.200 --> 00:04:29.400]  生命記其實很悶的
[00:04:29.400 --> 00:04:30.600]  但是看神的律法
[00:04:30.600 --> 00:04:32.400]  但是今天我們就會看
[00:04:32.400 --> 00:04:34.800]  休息、安息、主懷
[00:04:34.800 --> 00:04:38.600]  原來守安息日是神來吩咐我們的
[00:04:38.600 --> 00:04:40.400]  生命記我再講
[00:04:40.400 --> 00:04:44.000]  就是因為新的一代他們不是很知道
[00:04:44.000 --> 00:04:46.400]  當出埃及的時候
[00:04:46.400 --> 00:04:48.400]  神所頒佈的誡命
[00:04:48.400 --> 00:04:51.200]  所以當我們進入一個新的地方預備
[00:04:51.200 --> 00:04:53.000]  來穩定下來的時候
[00:04:53.000 --> 00:04:55.400]  於是就重新再講一次
[00:04:55.400 --> 00:04:57.600]  神的法例給他們知道
[00:04:57.600 --> 00:04:59.600]  提醒他們要遵守
[00:04:59.600 --> 00:05:01.600]  很多基督徒都以為
[00:05:01.600 --> 00:05:04.200]  在十誡裡面最長的一條誡命
[00:05:04.200 --> 00:05:07.000]  就是孝敬父母
[00:05:07.000 --> 00:05:09.600]  在生命記第五章第十六節那裡
[00:05:09.600 --> 00:05:11.600]  很清楚地他講出
[00:05:11.600 --> 00:05:14.600]  你要孝敬父母使你在世得福
[00:05:14.600 --> 00:05:16.200]  可以來得享長壽
[00:05:16.200 --> 00:05:19.200]  我們經常都以為這一句是最長
[00:05:19.200 --> 00:05:20.800]  其實是錯的
[00:05:20.800 --> 00:05:24.000]  原來最長的誡命是第四誡
[00:05:24.000 --> 00:05:25.200]  第四誡是什麼呢?
[00:05:25.200 --> 00:05:27.400]  就是當守安息日
[00:05:27.400 --> 00:05:28.800]  五個字而已
[00:05:28.800 --> 00:05:30.000]  還是最長
[00:05:30.000 --> 00:05:31.800]  但是原來我們背十誡的時候
[00:05:31.800 --> 00:05:34.200]  我只是抽了這一句來講
[00:05:34.200 --> 00:05:37.400]  原來十誡裡面最長就是當守安息日
[00:05:37.400 --> 00:05:40.800]  我們一起去讀生命記第五章
[00:05:40.800 --> 00:05:42.600]  十二到第十五節
[00:05:42.600 --> 00:05:44.800]  這一條就是第四條誡命
[00:05:44.800 --> 00:05:46.800]  你看看多長,我們一起來讀出
[00:06:14.800 --> 00:06:34.400]  你看到原來這條誡命是最長的
[00:06:34.400 --> 00:06:38.600]  而這條誡命其實是在十誡裡面的中心點
[00:06:38.600 --> 00:06:42.200]  前面的三誡是人和神的關係
[00:06:42.200 --> 00:06:44.200]  除了我以我們不可有別的神
[00:06:44.200 --> 00:06:46.200]  你不可以妄稱神的命
[00:06:46.200 --> 00:06:49.800]  接著這條誡命的後面就是人倫的誡命
[00:06:49.800 --> 00:06:52.200]  就是你要孝敬父母
[00:06:52.200 --> 00:06:57.000]  所以這條誡命原來在人和神的中間是很重要的
[00:06:57.000 --> 00:06:58.600]  但是我們忘忽略了
[00:06:58.600 --> 00:07:00.800]  這條誡命是涉及了什麼呢?
[00:07:00.800 --> 00:07:03.000]  就是人和自己
[00:07:03.000 --> 00:07:04.600]  人和神
[00:07:04.600 --> 00:07:06.400]  人和家人
[00:07:06.400 --> 00:07:09.400]  甚至人和其他人
[00:07:09.400 --> 00:07:13.200]  動物和大地都有關係
[00:07:13.200 --> 00:07:16.600]  所以這條誡命是非常的重要
[00:07:16.600 --> 00:07:19.800]  在舊約裡面每一個星期的第一天
[00:07:19.800 --> 00:07:22.200]  就是安息日
[00:07:22.200 --> 00:07:24.000]  猶太人的安息日是怎樣呢?
[00:07:24.000 --> 00:07:25.400]  就是他們由禮拜五
[00:07:25.400 --> 00:07:28.400]  他們一天的開始是黃昏的六點鐘
[00:07:28.400 --> 00:07:31.800]  六點鐘到第二天的六點鐘
[00:07:31.800 --> 00:07:33.600]  年輕的可能不太知道
[00:07:33.600 --> 00:07:35.600]  現在香港也有叫鱷魚室的
[00:07:35.600 --> 00:07:37.600]  在阿佳魯街道有個鱷魚室的
[00:07:37.600 --> 00:07:42.200]  現在的鱷魚室應該是勵心發展來拿了的
[00:07:42.200 --> 00:07:44.600]  但是其實在六十年代的時候
[00:07:44.600 --> 00:07:45.600]  在七十年代
[00:07:45.600 --> 00:07:47.200]  鱷魚室的老闆是什麼呢?
[00:07:47.200 --> 00:07:48.800]  是猶太人
[00:07:48.800 --> 00:07:50.400]  他們就守安息日
[00:07:50.400 --> 00:07:52.200]  你知道鱷魚室是怎樣休息的嗎?
[00:07:52.200 --> 00:07:55.600]  就是禮拜五黃昏六點鐘放假
[00:07:55.600 --> 00:08:00.000]  然後第二天晚上六點鐘開門
[00:08:00.000 --> 00:08:01.400]  所以在這裡打工也很慘
[00:08:01.400 --> 00:08:04.000]  他們那個年代不知道放什麼假的
[00:08:04.000 --> 00:08:07.200]  但是他們就守著安息日
[00:08:07.200 --> 00:08:08.400]  在安息日
[00:08:08.400 --> 00:08:11.000]  你留意到第五章第十二節裡面很清楚說
[00:08:11.000 --> 00:08:13.200]  是被稱為聖日
[00:08:13.200 --> 00:08:14.600]  聖日是什麼意思呢?
[00:08:14.600 --> 00:08:17.600]  大家知道神聖的意思不只是指道德
[00:08:17.600 --> 00:08:20.200]  是分別了出來的意思
[00:08:20.200 --> 00:08:22.600]  所以我們叫分別為聖
[00:08:22.600 --> 00:08:26.000]  就是譬如肉獻祭給神
[00:08:26.000 --> 00:08:26.800]  被稱為什麼呢?
[00:08:26.800 --> 00:08:28.200]  神聖的肉
[00:08:28.200 --> 00:08:30.400]  就是分別了出來的意思
[00:08:30.400 --> 00:08:34.600]  原來神首先給我們一個很好的榜樣
[00:08:34.600 --> 00:08:38.000]  在《出禮及記》第二十章的第十一節
[00:08:38.000 --> 00:08:39.600]  我們一起來讀出
[00:08:39.600 --> 00:08:41.600]  「因為六日之內
[00:08:41.600 --> 00:08:46.000]  耶和華造天、地、海和其中的萬物
[00:08:46.000 --> 00:08:47.800]  第七日便安息
[00:08:47.800 --> 00:08:52.200]  所以耶和華賜福與安息日定為聖日」
[00:08:52.200 --> 00:08:54.400]  同樣在《創世紀》裡面也很清楚記載
[00:08:54.400 --> 00:08:58.200]  神用六日去創造天地萬物
[00:08:58.200 --> 00:08:59.000]  包括人
[00:08:59.000 --> 00:09:02.000]  但是第七日就去休息了
[00:09:02.000 --> 00:09:04.000]  我們看到聖經裡面讓我們認識到
[00:09:04.000 --> 00:09:05.600]  我們的神是一位滿有智慧
[00:09:05.600 --> 00:09:06.200]  滿有能力
[00:09:06.200 --> 00:09:09.000]  也是不斷去工作的神
[00:09:09.000 --> 00:09:10.400]  祂心思甚密
[00:09:10.400 --> 00:09:13.200]  祂能夠鋪排在這個宇宙裡面做得非常好
[00:09:13.200 --> 00:09:14.600]  但是聖經也說到
[00:09:14.600 --> 00:09:16.200]  神是來做什麼呢?
[00:09:16.200 --> 00:09:18.200]  祂是來休息的
[00:09:18.200 --> 00:09:20.400]  那是不是真的做到很累
[00:09:20.400 --> 00:09:21.800]  所以休息呢?
[00:09:21.800 --> 00:09:23.400]  但是絕對不是
[00:09:23.400 --> 00:09:25.200]  聖經很清楚說到
[00:09:25.200 --> 00:09:27.200]  在詩篇給我們看到
[00:09:27.200 --> 00:09:32.000]  「保護以色列的也不打盹,也不睡覺」
[00:09:32.000 --> 00:09:34.200]  神是不會累的
[00:09:34.200 --> 00:09:35.000]  但是神說
[00:09:35.000 --> 00:09:39.000]  「我在第七日休息的時候是以身作則」
[00:09:39.000 --> 00:09:40.800]  彌帶去讓人知道
[00:09:40.800 --> 00:09:42.800]  人不只是要不停地工作
[00:09:42.800 --> 00:09:44.600]  是需要休息的
[00:09:44.600 --> 00:09:47.400]  原來安息就是分別出來
[00:09:47.400 --> 00:09:48.800]  彌帶去怎麼樣呢?
[00:09:48.800 --> 00:09:52.400]  是紀念神彌帶去的創造
[00:09:52.400 --> 00:09:54.200]  大能、偉大
[00:09:54.200 --> 00:09:55.800]  而人很有限
[00:09:55.800 --> 00:09:57.400]  人是要努力的
[00:09:57.400 --> 00:09:59.200]  但是問題就是
[00:09:59.200 --> 00:10:01.000]  不要只想著我們努力
[00:10:01.000 --> 00:10:02.600]  就會得到這個成果
[00:10:02.600 --> 00:10:05.200]  我很喜歡一段經文
[00:10:05.200 --> 00:10:06.400]  就是我很深體會到
[00:10:06.400 --> 00:10:07.800]  人是要努力工作
[00:10:07.800 --> 00:10:09.400]  但不只是靠你自己
[00:10:09.400 --> 00:10:10.800]  如果你只是努力
[00:10:10.800 --> 00:10:12.800]  沒有依靠神神不去作為的時候
[00:10:12.800 --> 00:10:14.000]  一切都是徒然
[00:10:14.000 --> 00:10:16.000]  我們彌帶去看到
[00:10:16.000 --> 00:10:17.600]  CP127篇的第一節
[00:10:17.600 --> 00:10:19.000]  我們沒有打出來
[00:10:19.000 --> 00:10:21.000]  如果不是耶和華看守城池
[00:10:21.000 --> 00:10:23.000]  看守的人就枉然警醒
[00:10:23.000 --> 00:10:24.200]  今天我們要知道
[00:10:24.200 --> 00:10:25.800]  原來我們人是要努力的
[00:10:25.800 --> 00:10:27.800]  原來聖經告訴我們
[00:10:27.800 --> 00:10:31.000]  我們人不是不要去工作
[00:10:31.000 --> 00:10:35.400]  但是人絕對不要不停地去工作
[00:10:35.400 --> 00:10:38.200]  我自己有些感慨
[00:10:38.200 --> 00:10:40.600]  有時都覺得沒什麼愛心
[00:10:40.600 --> 00:10:43.400]  我們的教會曾經有超過一年以上的時間
[00:10:43.400 --> 00:10:45.400]  平日一至五
[00:10:45.400 --> 00:10:49.800]  就有一個房間租給社署
[00:10:49.800 --> 00:10:52.200]  有些人可能拿綜援
[00:10:52.200 --> 00:10:54.200]  他們應該要工作
[00:10:54.200 --> 00:10:55.600]  他們役壯年的時候
[00:10:55.600 --> 00:10:58.200]  否則就要回來學習
[00:10:58.200 --> 00:11:00.600]  天天看到這些人是怎麼回來的
[00:11:00.600 --> 00:11:04.000]  每個人都戴著喪屍的面孔
[00:11:04.000 --> 00:11:06.600]  目無表情的九點鐘回來
[00:11:06.600 --> 00:11:08.400]  然後就看著他們
[00:11:08.400 --> 00:11:10.000]  因為我經常都會經過看到他們
[00:11:10.000 --> 00:11:12.800]  睡覺、看報紙
[00:11:12.800 --> 00:11:15.400]  彌帶去很無聊
[00:11:15.400 --> 00:11:17.800]  到吃飯的時候
[00:11:17.800 --> 00:11:19.000]  出去吃飯
[00:11:19.000 --> 00:11:19.800]  九點鐘回來
[00:11:19.800 --> 00:11:21.600]  他們最興奮就是五點鐘
[00:11:21.600 --> 00:11:23.000]  好像下班一樣
[00:11:23.000 --> 00:11:24.200]  我不是很明白
[00:11:24.200 --> 00:11:26.400]  有些人可以天天不去工作
[00:11:26.400 --> 00:11:28.400]  天天在那裡睡
[00:11:28.400 --> 00:11:29.600]  在那裡聊天
[00:11:29.600 --> 00:11:30.600]  無所事事
[00:11:30.600 --> 00:11:32.800]  我覺得對我來說是很痛苦的
[00:11:32.800 --> 00:11:34.600]  但今天我們是要工作
[00:11:34.600 --> 00:11:35.600]  但提醒我們
[00:11:35.600 --> 00:11:37.200]  不是不停去工作
[00:11:37.200 --> 00:11:38.400]  以致我們沒有機會
[00:11:38.400 --> 00:11:40.000]  而是去休息
[00:11:40.000 --> 00:11:42.800]  如果你留意到安息日
[00:11:42.800 --> 00:11:44.600]  其實是一個因點
[00:11:44.600 --> 00:11:47.800]  記不記得第六日做人
[00:11:47.800 --> 00:11:49.600]  然後第七日是怎麼樣
[00:11:49.600 --> 00:11:50.600]  休息
[00:11:50.600 --> 00:11:51.400]  休息完之後
[00:11:51.400 --> 00:11:52.200]  人才開工的
[00:11:52.200 --> 00:11:53.400]  你有沒有留意
[00:11:53.400 --> 00:11:56.800]  然後才來看守院主
[00:11:56.800 --> 00:11:58.400]  就是醫電員
[00:11:58.400 --> 00:12:02.600]  原來是先休息後工作的
[00:12:02.600 --> 00:12:04.400]  所以今天很多年輕人
[00:12:04.400 --> 00:12:07.400]  秉承了聖經的教導
[00:12:07.400 --> 00:12:09.200]  當他們考完試
[00:12:09.200 --> 00:12:10.000]  讀完大學的時候
[00:12:10.000 --> 00:12:10.600]  家裡說
[00:12:10.600 --> 00:12:11.800]  你都出來工作了
[00:12:11.800 --> 00:12:14.200]  都做了這麼多年讀書
[00:12:14.200 --> 00:12:15.400]  幫幫忙吧
[00:12:15.400 --> 00:12:16.000]  唉
[00:12:16.000 --> 00:12:18.000]  工作是一生一世的
[00:12:18.000 --> 00:12:19.800]  難得我已經讀了十幾年書
[00:12:19.800 --> 00:12:21.600]  你讓我休息一下
[00:12:21.600 --> 00:12:22.200]  他們一休息
[00:12:22.200 --> 00:12:24.000]  隨時是休息半年
[00:12:24.000 --> 00:12:25.200]  八、九個月之後
[00:12:25.200 --> 00:12:26.200]  才開工
[00:12:26.200 --> 00:12:27.000]  父母說
[00:12:27.000 --> 00:12:28.000]  為什麼你還不工作
[00:12:28.000 --> 00:12:29.400]  聖經也是這樣說
[00:12:29.400 --> 00:12:31.600]  是先休息後開工的
[00:12:31.600 --> 00:12:33.000]  但神是休息一天而已
[00:12:33.000 --> 00:12:34.400]  但你是休息半年
[00:12:34.400 --> 00:12:35.400]  當他好像說
[00:12:35.400 --> 00:12:38.600]  神也是看千年如同一天而已
[00:12:38.600 --> 00:12:39.800]  其實我沒有一天
[00:12:39.800 --> 00:12:41.400]  我只是休息了半年而已
[00:12:41.400 --> 00:12:42.600]  今天有些年輕人
[00:12:42.600 --> 00:12:44.800]  真的這樣去實踐
[00:12:44.800 --> 00:12:45.800]  你有沒有留意到
[00:12:45.800 --> 00:12:48.600]  今天人是被造之後
[00:12:48.600 --> 00:12:50.200]  先享受安息
[00:12:50.200 --> 00:12:52.000]  才開始工作
[00:12:52.000 --> 00:12:54.000]  未有律法之先
[00:12:54.000 --> 00:12:55.600]  即是未有生命祭之先
[00:12:55.600 --> 00:12:58.000]  或者出生之前
[00:12:58.000 --> 00:13:00.800]  人都已經是休息
[00:13:00.800 --> 00:13:01.800]  所以你留意到
[00:13:01.800 --> 00:13:04.200]  神來祈福這一天
[00:13:04.200 --> 00:13:06.200]  是一個聖日
[00:13:06.200 --> 00:13:08.400]  原來這是一個禮物
[00:13:08.400 --> 00:13:10.000]  有機會休息
[00:13:10.000 --> 00:13:12.800]  是神給我們一份祝福
[00:13:12.800 --> 00:13:14.800]  我們先享受
[00:13:14.800 --> 00:13:18.800]  然後我們才去接受任命
[00:13:18.800 --> 00:13:21.200]  正如神先拯救
[00:13:21.200 --> 00:13:23.800]  然後才頒下律法
[00:13:23.800 --> 00:13:25.000]  所以你有沒有留意到
[00:13:25.000 --> 00:13:29.400]  原來恩典是在律法之先
[00:13:29.400 --> 00:13:32.200]  特別是當我們出埃及的時候
[00:13:32.200 --> 00:13:34.000]  神頒下這個律法
[00:13:34.000 --> 00:13:35.800]  對當時的子民來說
[00:13:35.800 --> 00:13:37.800]  是特別的有意義
[00:13:37.800 --> 00:13:38.600]  為什麼?
[00:13:38.600 --> 00:13:39.400]  我們再看看
[00:13:39.400 --> 00:13:42.200]  《生命記》第五章第十五節
[00:13:42.200 --> 00:13:44.000]  我們一起來讀出
[00:13:44.000 --> 00:13:48.200]  「你也要紀念你在埃及地作過奴僕
[00:13:48.200 --> 00:13:51.000]  耶和華你神用大能的手
[00:13:51.000 --> 00:13:53.000]  和新出來的防備
[00:13:53.000 --> 00:13:55.200]  將你從那裡領出來
[00:13:55.200 --> 00:13:57.600]  因此耶和華你的神
[00:13:57.600 --> 00:14:00.000]  吩咐你守安息日」
[00:14:00.000 --> 00:14:01.600]  神說你要守安息日
[00:14:01.600 --> 00:14:02.400]  為什麼?
[00:14:02.400 --> 00:14:04.400]  因為當日你們在埃及裏面
[00:14:04.400 --> 00:14:06.800]  來做奴隸被奴役
[00:14:06.800 --> 00:14:08.000]  你們想休息
[00:14:08.000 --> 00:14:09.600]  是沒有機會休息
[00:14:09.600 --> 00:14:12.200]  你的主人可能天天都要你做事
[00:14:12.200 --> 00:14:13.600]  你是沒有機會來
[00:14:13.600 --> 00:14:15.200]  但是去休息的
[00:14:15.200 --> 00:14:18.800]  所以現在你們離開這個圍爐之地
[00:14:18.800 --> 00:14:20.400]  你們就要好好地
[00:14:20.400 --> 00:14:21.600]  這是祝福你們
[00:14:21.600 --> 00:14:22.800]  你們要休息
[00:14:22.800 --> 00:14:25.200]  因為以前你們被剝削
[00:14:25.200 --> 00:14:26.800]  基本的人權都沒有
[00:14:26.800 --> 00:14:29.200]  但是現在我給你這個機會
[00:14:29.200 --> 00:14:31.600]  所以你們要守安息日
[00:14:31.600 --> 00:14:33.200]  守安息日的時候
[00:14:33.200 --> 00:14:35.200]  他們不只是睡覺
[00:14:35.200 --> 00:14:36.200]  有一個很重要的
[00:14:36.200 --> 00:14:40.000]  就是要紀念神的恩典
[00:14:40.000 --> 00:14:42.000]  今天我們一放假的時候
[00:14:42.000 --> 00:14:43.600]  可能我們去玩
[00:14:43.600 --> 00:14:46.200]  我們來到玩到很累
[00:14:46.200 --> 00:14:48.800]  所以卡本達有一首歌
[00:14:48.800 --> 00:14:50.400]  不知道大家有沒有聽過
[00:14:50.400 --> 00:14:53.000]  Monday and rainy days
[00:14:53.000 --> 00:14:55.000]  就是星期一又下雨
[00:14:55.000 --> 00:14:56.200]  是令到你很悶的
[00:14:56.200 --> 00:14:57.200]  你很不想上班的
[00:14:57.200 --> 00:14:57.800]  是不是?
[00:14:57.800 --> 00:14:59.400]  我們星期一是最辛苦的
[00:14:59.400 --> 00:15:01.400]  因為星期一可能已經玩到很累
[00:15:01.400 --> 00:15:03.400]  所以特別你去完旅行的時候
[00:15:03.400 --> 00:15:04.800]  也有一句說話是什麼?
[00:15:04.800 --> 00:15:06.800]  You need a holiday
[00:15:06.800 --> 00:15:08.400]  for your holiday
[00:15:08.400 --> 00:15:11.000]  就是說你放完大假之後
[00:15:11.000 --> 00:15:13.200]  其實你需要再放一兩天假
[00:15:13.200 --> 00:15:14.600]  你有休息
[00:15:14.600 --> 00:15:15.800]  但是你有沒有留意到
[00:15:15.800 --> 00:15:18.400]  安息日不是holiday
[00:15:18.400 --> 00:15:21.000]  安息日是holiday
[00:15:21.000 --> 00:15:23.800]  是一個神聖的日子
[00:15:23.800 --> 00:15:24.800]  為什麼呢?
[00:15:24.800 --> 00:15:25.800]  原來安息日裏面
[00:15:25.800 --> 00:15:27.600]  他們是要設聖會
[00:15:27.600 --> 00:15:28.600]  就是有聚會
[00:15:28.600 --> 00:15:30.000]  他們要聚集的
[00:15:30.000 --> 00:15:31.000]  我們來看看
[00:15:31.000 --> 00:15:34.600]  再讀利未記二十三章的第三節
[00:15:34.600 --> 00:15:36.400]  利未記二十三章的第三節
[00:15:36.400 --> 00:15:37.600]  我們一起讀出
[00:15:37.600 --> 00:15:39.400]  六日要做工
[00:15:39.400 --> 00:15:42.000]  第七日是聖安息日
[00:15:42.000 --> 00:15:43.400]  當有聖會
[00:15:43.400 --> 00:15:46.000]  你們什麼工都不可做
[00:15:46.000 --> 00:15:48.800]  這是在你們一切的住處
[00:15:48.800 --> 00:15:51.200]  向耶和華守的安息日
[00:15:51.200 --> 00:15:53.400]  原來當他們不去工作的時候
[00:15:53.400 --> 00:15:57.200]  原來他們要有一段時間來聚集
[00:15:57.200 --> 00:15:59.800]  來歌頌讚美神
[00:15:59.800 --> 00:16:02.800]  特別是因為神給他們機會來休息
[00:16:02.800 --> 00:16:04.200]  他們不用再做奴隸
[00:16:04.200 --> 00:16:05.600]  被迫去工作
[00:16:05.600 --> 00:16:08.000]  他們要聆聽神的吩咐
[00:16:08.000 --> 00:16:09.800]  現讀神的話語
[00:16:09.800 --> 00:16:11.800]  他們平日沒有機會親近神
[00:16:11.800 --> 00:16:13.800]  因為他們的工作時間很長
[00:16:13.800 --> 00:16:18.000]  但是現在他們有機會親近神
[00:16:18.000 --> 00:16:21.400]  所以要遵守這個安息日
[00:16:21.400 --> 00:16:24.200]  所以安息日和我們今天的崇拜
[00:16:24.200 --> 00:16:27.200]  其實是有相同的意義
[00:16:27.200 --> 00:16:28.600]  今天我們稱為主日
[00:16:28.600 --> 00:16:29.800]  因為會詳細講
[00:16:29.800 --> 00:16:31.200]  我們紀念的是什麼呢
[00:16:31.200 --> 00:16:34.000]  就是主耶穌從死裡復活
[00:16:34.000 --> 00:16:36.400]  來救贖我們
