
[00:00:00.000 --> 00:00:07.520]  這段經文,如果你想明白它大概想講甚麼
[00:01:46.560 --> 00:01:48.560]  他預定我們能夠得著兒子的名份
[00:01:48.560 --> 00:01:50.560]  因為神、我們的天父
[00:01:50.560 --> 00:01:52.560]  做這件事
[00:01:52.560 --> 00:01:54.560]  所以我們就會稱讚他
[00:01:54.560 --> 00:01:58.560]  榮耀的恩典就要得著我們的稱讚
[00:01:58.560 --> 00:02:00.560]  所以你看看你的弟兄姊妹
[00:02:00.560 --> 00:02:02.560]  看他,告訴他
[00:02:02.560 --> 00:02:04.560]  你真的很靚仔、很靚女
[00:02:04.560 --> 00:02:06.560]  雖然你覺得自己未必是
[00:02:06.560 --> 00:02:10.560]  但無論如何神都揀選了你
[00:02:10.560 --> 00:02:14.560]  在創造世界以前他已經揀選了你
[00:02:14.560 --> 00:02:17.560]  他已經預定了你要得著兒女的名份
[00:02:17.560 --> 00:02:19.560]  因為這件事
[00:02:19.560 --> 00:02:21.560]  所以我們要將榮耀重贊歸神
[00:02:21.560 --> 00:02:23.560]  稱讚他
[00:02:23.560 --> 00:02:25.560]  第一段
[00:02:25.560 --> 00:02:27.560]  第二段是講甚麼呢?
[00:02:27.560 --> 00:02:29.560]  講完聖父就講聖子
[00:02:29.560 --> 00:02:31.560]  其實他很工整,講耶穌做甚麼呢?
[00:02:31.560 --> 00:02:33.560]  耶穌做甚麼呢?
[00:02:33.560 --> 00:02:35.560]  幫我們流血
[00:02:35.560 --> 00:02:37.560]  赦免了我們的罪
[00:02:37.560 --> 00:02:39.560]  幫我們流血
[00:02:39.560 --> 00:02:41.560]  赦免了我們的罪
[00:02:41.560 --> 00:02:43.560]  我們因為愛子的血得蒙救贖
[00:02:43.560 --> 00:02:45.560]  過分得以赦免
[00:02:45.560 --> 00:02:47.560]  而且他更講多一步
[00:02:47.560 --> 00:02:49.560]  他說耶穌基督做的赦免
[00:02:49.560 --> 00:02:51.560]  十字架赦免的工作
[00:02:51.560 --> 00:02:53.560]  不只是救我們一個人上天堂
[00:02:53.560 --> 00:02:55.560]  救第二個人上天堂這麼簡單
[00:02:55.560 --> 00:02:57.560]  他甚至講到將來有一天
[00:02:57.560 --> 00:02:59.560]  未來
[00:02:59.560 --> 00:03:01.560]  有一個日期滿足的時候
[00:03:01.560 --> 00:03:03.560]  你會發覺原來
[00:03:03.560 --> 00:03:05.560]  在天上、地上
[00:03:05.560 --> 00:03:07.560]  一切所有的都在基督裡面
[00:03:07.560 --> 00:03:09.560]  同歸於一
[00:03:09.560 --> 00:03:11.560]  你再問我
[00:03:11.560 --> 00:03:13.560]  甚麼叫天上、地上的東西同歸於一呢?
[00:03:13.560 --> 00:03:15.560]  我就告訴你,我也不太清楚
[00:03:15.560 --> 00:03:17.560]  超乎我們的想像
[00:03:17.560 --> 00:03:19.560]  不過我想
[00:03:19.560 --> 00:03:21.560]  我們一定會知道
[00:03:21.560 --> 00:03:23.560]  這樣講的話
[00:03:23.560 --> 00:03:25.560]  就是說我們耶穌基督的救贖
[00:03:25.560 --> 00:03:27.560]  救恩,為何要我們
[00:03:27.560 --> 00:03:29.560]  榮耀、稱讚呢?
[00:03:29.560 --> 00:03:31.560]  不只是因為他救了我們上天堂
[00:03:31.560 --> 00:03:33.560]  讓我們有入場券
[00:03:33.560 --> 00:03:35.560]  讓我們將來有個盼望,將來有個天家
[00:03:35.560 --> 00:03:37.560]  不是這麼單薄的
[00:03:37.560 --> 00:03:39.560]  其實耶穌基督的救贖
[00:03:39.560 --> 00:03:41.560]  其實是要帶來整個天地的更新
[00:03:41.560 --> 00:03:43.560]  天上、地上
[00:03:43.560 --> 00:03:45.560]  所有的萬物
[00:03:45.560 --> 00:03:47.560]  都要在基督裡面同歸於一
[00:03:47.560 --> 00:03:49.560]  好像一個不和諧的混亂
[00:03:49.560 --> 00:03:51.560]  一個沒有秩序
[00:03:51.560 --> 00:03:53.560]  一個很不安
[00:03:53.560 --> 00:03:55.560]  很混雜
[00:03:55.560 --> 00:03:57.560]  很混亂的境況
[00:03:57.560 --> 00:03:59.560]  是因為耶穌的緣故
[00:03:59.560 --> 00:04:01.560]  有一天日期滿足的時候
[00:04:01.560 --> 00:04:03.560]  這個局面重新再來
[00:04:03.560 --> 00:04:05.560]  合二為一
[00:04:05.560 --> 00:04:07.560]  所以我們這個救贖
[00:04:07.560 --> 00:04:09.560]  不只是說我們得救
[00:04:09.560 --> 00:04:11.560]  我們得救
[00:04:11.560 --> 00:04:13.560]  這麼單薄的
[00:04:13.560 --> 00:04:15.560]  是很豐富的
[00:04:15.560 --> 00:04:17.560]  很豐富的
[00:04:17.560 --> 00:04:19.560]  所以今天我們為香港代求
[00:04:19.560 --> 00:04:21.560]  我們為世界去祈禱
[00:04:21.560 --> 00:04:23.560]  其實是有根據的
[00:04:23.560 --> 00:04:25.560]  世界上沒有什麼信仰
[00:04:25.560 --> 00:04:27.560]  會這樣說的
[00:04:27.560 --> 00:04:29.560]  是唯有
[00:04:29.560 --> 00:04:31.560]  因為我們的神不只是做人類
[00:04:31.560 --> 00:04:33.560]  這個全宇宙
[00:04:33.560 --> 00:04:35.560]  都是在祂手裡所做的
[00:04:35.560 --> 00:04:37.560]  所以祂最後會將全世界
[00:04:37.560 --> 00:04:39.560]  全宇宙都會在祂的計劃裡面
[00:04:39.560 --> 00:04:41.560]  同歸於一
[00:04:41.560 --> 00:04:43.560]  但是怎樣呢?其實都是在我們的想像以外的
[00:04:43.560 --> 00:04:45.560]  但是這個肯定
[00:04:45.560 --> 00:04:47.560]  告訴我們
[00:04:47.560 --> 00:04:49.560]  因為這樣的緣故我們要將榮耀重贊歸給神
[00:04:49.560 --> 00:04:51.560]  贊美祂 敬拜祂
[00:04:51.560 --> 00:04:53.560]  聖父 聖子
[00:04:53.560 --> 00:04:55.560]  第三段你猜到什麼了
[00:04:55.560 --> 00:04:57.560]  就是聖靈的工作
[00:04:57.560 --> 00:04:59.560]  聖靈做什麼呢?
[00:04:59.560 --> 00:05:01.560]  就是祂將祂自己
[00:05:01.560 --> 00:05:03.560]  因為我們信了基督
[00:05:03.560 --> 00:05:05.560]  聽到真理的道之後
[00:05:05.560 --> 00:05:07.560]  就將聖靈放在我們裡面
[00:05:07.560 --> 00:05:09.560]  創造了一個印記
[00:05:09.560 --> 00:05:11.560]  成為印記
[00:05:11.560 --> 00:05:13.560]  意思是用回
[00:05:13.560 --> 00:05:15.560]  古時候的商業的做法
[00:05:15.560 --> 00:05:17.560]  用這個語言
[00:05:17.560 --> 00:05:19.560]  說的是有一樣貨物
[00:05:19.560 --> 00:05:21.560]  我們就給了一個訂金
[00:05:21.560 --> 00:05:23.560]  然後就打了一個印下去
[00:05:23.560 --> 00:05:25.560]  意思是怎樣呢?
[00:05:25.560 --> 00:05:27.560]  就是說已經成交了
[00:05:27.560 --> 00:05:29.560]  不過現在還沒有完全成交
[00:05:29.560 --> 00:05:31.560]  只是給了一個訂
[00:05:31.560 --> 00:05:33.560]  將來這個物件就會完全成交
[00:05:33.560 --> 00:05:35.560]  有了聖靈作為我們心裡面的憑據
[00:05:35.560 --> 00:05:37.560]  這個印記之後
[00:05:37.560 --> 00:05:39.560]  就在等待這個日子
[00:05:39.560 --> 00:05:41.560]  那個日子是什麼呢?
[00:05:41.560 --> 00:05:43.560]  神的百姓要被贖回
[00:05:43.560 --> 00:05:45.560]  將來有一天 你和我
[00:05:45.560 --> 00:05:47.560]  神的百姓當日期滿足的話
[00:05:47.560 --> 00:05:49.560]  我們要全部被贖
[00:05:49.560 --> 00:05:51.560]  包括了身體的復活
[00:05:51.560 --> 00:05:53.560]  包括了我們全個
[00:05:53.560 --> 00:05:55.560]  屬神的子民
[00:05:55.560 --> 00:05:57.560]  要歸在祂的名下
[00:05:57.560 --> 00:05:59.560]  有那一天 我們在等待那一天的來臨
[00:05:59.560 --> 00:06:01.560]  因為聖靈的工作的緣故
[00:06:01.560 --> 00:06:03.560]  所以我們要讚美祂
[00:06:03.560 --> 00:06:05.560]  我們要將榮耀重讚歸給祂
[00:06:05.560 --> 00:06:09.560]  現在開始才進入主題
[00:06:09.560 --> 00:06:11.560]  剛才那些不是的
[00:06:11.560 --> 00:06:13.560]  剛才只是大家引入這本書
[00:06:13.560 --> 00:06:15.560]  開頭說什麼
[00:06:15.560 --> 00:06:17.560]  開始在這麼大的榮耀
[00:06:17.560 --> 00:06:19.560]  這麼大的讚美敬拜之後
[00:06:19.560 --> 00:06:21.560]  保羅就開始祈禱了
[00:06:21.560 --> 00:06:23.560]  他已經禱告了
[00:06:23.560 --> 00:06:25.560]  請大家一起讀一下
[00:06:25.560 --> 00:06:27.560]  由第十五節開始
[00:06:27.560 --> 00:06:29.560]  這次大家一起讀
[00:06:29.560 --> 00:06:31.560]  第十五節
[00:06:31.560 --> 00:06:33.560]  他怎樣在這個重讚的基礎
[00:06:33.560 --> 00:06:35.560]  為所有教會的弟兄姊妹
[00:06:35.560 --> 00:06:37.560]  去禱告呢
[00:06:37.560 --> 00:06:39.560]  我們一起讀第十五節
[00:06:39.560 --> 00:06:41.560]  到第二十二節
[00:06:41.560 --> 00:06:43.560]  因此
[00:06:43.560 --> 00:06:45.560]  親愛的聖徒
[00:06:45.560 --> 00:06:47.560]  就為你們不住的感恩
[00:06:47.560 --> 00:06:49.560]  感謝神
[00:06:49.560 --> 00:06:51.560]  禱告的時候
[00:06:51.560 --> 00:06:53.560]  常提到你們
[00:06:53.560 --> 00:06:55.560]  求我們主耶穌基督的神
[00:06:55.560 --> 00:06:57.560]  榮耀的父
[00:06:57.560 --> 00:06:59.560]  賜予人智慧和啟示的力
[00:06:59.560 --> 00:07:01.560]  想給你們
[00:07:01.560 --> 00:07:03.560]  使你們真知道祂
[00:07:03.560 --> 00:07:05.560]  並且照你們心中的眼睛
[00:07:05.560 --> 00:07:07.560]  使你們知道
[00:07:07.560 --> 00:07:09.560]  祂的恩兆有何等的指望
[00:07:09.560 --> 00:07:11.560]  祂在聖徒中得的基業
[00:07:11.560 --> 00:07:13.560]  有何等豐盛的榮耀
[00:07:13.560 --> 00:07:15.560]  並知道
[00:07:15.560 --> 00:07:17.560]  祂向我們這信一人
[00:07:17.560 --> 00:07:19.560]  所獻的能力
[00:07:19.560 --> 00:07:21.560]  是何等浩大
[00:07:21.560 --> 00:07:23.560]  就是照祂的在基督身上
[00:07:23.560 --> 00:07:25.560]  所運行的大能大力
[00:07:25.560 --> 00:07:27.560]  使祂從死裡復活
[00:07:27.560 --> 00:07:29.560]  叫祂在天上
[00:07:29.560 --> 00:07:31.560]  坐在自己的右邊
[00:07:31.560 --> 00:07:33.560]  遠超過一切執政的
[00:07:33.560 --> 00:07:35.560]  掌權的、有能的、主治的
[00:07:35.560 --> 00:07:37.560]  和一切有名的
[00:07:37.560 --> 00:07:39.560]  不但今生今世的
[00:07:39.560 --> 00:07:41.560]  連來世的都超過了
[00:07:41.560 --> 00:07:43.560]  又將萬有
[00:07:43.560 --> 00:07:45.560]  伏在祂的腳下
[00:07:45.560 --> 00:07:47.560]  使祂為教會作萬有之首
[00:07:47.560 --> 00:07:51.560]  教會是祂的身體
[00:07:53.560 --> 00:07:55.560]  充滿萬有者所充滿的
[00:07:55.560 --> 00:07:57.560]  我們常常為人祈禱
[00:07:57.560 --> 00:07:59.560]  我們中間很多人都會為
[00:07:59.560 --> 00:08:01.560]  你的弟兄姊妹
[00:08:01.560 --> 00:08:03.560]  為有需要的人祈禱
[00:08:03.560 --> 00:08:05.560]  你想一想
[00:08:05.560 --> 00:08:07.560]  你為你旁邊的弟兄姊妹
[00:08:07.560 --> 00:08:09.560]  為你的組員
[00:08:09.560 --> 00:08:11.560]  去呼求、代求、禱告的時候
[00:08:11.560 --> 00:08:13.560]  通常你祈禱什麼
[00:08:13.560 --> 00:08:17.560]  通常你祈禱什麼呢
[00:08:17.560 --> 00:08:19.560]  這個人失業了
[00:08:19.560 --> 00:08:21.560]  被壞的老闆躲了
[00:08:21.560 --> 00:08:23.560]  真的不好
[00:08:23.560 --> 00:08:25.560]  主啊求你幫助他
[00:08:25.560 --> 00:08:27.560]  被人攻擊他
[00:08:27.560 --> 00:08:29.560]  你會這樣祈禱嗎
[00:08:29.560 --> 00:08:31.560]  這個人家裡有個老人家患了癌症
[00:08:31.560 --> 00:08:33.560]  很擔心
[00:08:33.560 --> 00:08:35.560]  身體有問題
[00:08:35.560 --> 00:08:37.560]  進了醫院很擔心很傷心
[00:08:37.560 --> 00:08:39.560]  你會怎樣祈禱
[00:08:39.560 --> 00:08:41.560]  主啊求你醫治他
[00:08:41.560 --> 00:08:43.560]  求你用你大人的手祝福他
[00:08:43.560 --> 00:08:45.560]  讓他可以得到醫治
[00:08:45.560 --> 00:08:47.560]  平安出院
[00:08:47.560 --> 00:08:49.560]  就算得了癌症也好
[00:08:49.560 --> 00:08:51.560]  你會怎樣祈禱
[00:08:51.560 --> 00:08:53.560]  有兩個人吵架
[00:08:53.560 --> 00:08:55.560]  你會怎樣祈禱
[00:08:55.560 --> 00:08:57.560]  主啊他們吵架
[00:08:57.560 --> 00:08:59.560]  吵架不太好
[00:08:59.560 --> 00:09:01.560]  主啊求你止息他們
[00:09:01.560 --> 00:09:03.560]  讓他們可以復和
[00:09:03.560 --> 00:09:05.560]  讓他們互相道歉
[00:09:05.560 --> 00:09:07.560]  我們會祈禱這些很多
[00:09:07.560 --> 00:09:09.560]  這些真的很需要
[00:09:09.560 --> 00:09:11.560]  不過很奇怪
[00:09:11.560 --> 00:09:13.560]  其實保羅和伊弗特教會很熟
[00:09:13.560 --> 00:09:15.560]  史唐人傳記載
[00:09:15.560 --> 00:09:17.560]  他在那個教會裡
[00:09:17.560 --> 00:09:19.560]  工作
[00:09:19.560 --> 00:09:21.560]  他怎樣祈禱
[00:09:21.560 --> 00:09:23.560]  當他想起這些人的時候
[00:09:23.560 --> 00:09:25.560]  他坐牢的時候
[00:09:25.560 --> 00:09:27.560]  他怎樣為他們禱告
[00:09:27.560 --> 00:09:29.560]  祈禱的東西
[00:09:29.560 --> 00:09:31.560]  好像
[00:09:31.560 --> 00:09:33.560]  這個祈禱其實是
[00:09:33.560 --> 00:09:35.560]  展示給我們看
[00:09:35.560 --> 00:09:37.560]  如果我們為教會禱告的時候
[00:09:37.560 --> 00:09:39.560]  有什麼是我們需要留意的
[00:09:39.560 --> 00:09:41.560]  我想分享三個焦點
[00:09:41.560 --> 00:09:43.560]  第一個是
[00:09:43.560 --> 00:09:45.560]  我們祈禱為教會禱告的時候
[00:09:45.560 --> 00:09:47.560]  我們要求智慧求啟示
[00:09:47.560 --> 00:09:49.560]  然後求
[00:09:49.560 --> 00:09:51.560]  心的眼睛可以打開
[00:09:51.560 --> 00:09:53.560]  這是第一個
[00:09:53.560 --> 00:09:55.560]  智慧求啟示
[00:09:55.560 --> 00:09:57.560]  然後心的眼睛
[00:09:57.560 --> 00:09:59.560]  可以打開
[00:09:59.560 --> 00:10:01.560]  這裡說什麼呢
[00:10:01.560 --> 00:10:03.560]  他說榮耀的父
[00:10:03.560 --> 00:10:05.560]  我常提到你們第十七節開始
[00:10:05.560 --> 00:10:07.560]  求我們主耶穌基督的神
[00:10:07.560 --> 00:10:09.560]  榮耀的父將那賜人
[00:10:09.560 --> 00:10:11.560]  智慧和啟示的靈賞給你們
[00:10:11.560 --> 00:10:13.560]  使你們真知道他
[00:10:13.560 --> 00:10:15.560]  並且照明你們心中的眼睛
[00:10:15.560 --> 00:10:17.560]  帶來後面的結果
[00:10:17.560 --> 00:10:19.560]  他怎樣祈禱呢
[00:10:19.560 --> 00:10:21.560]  當然我們當然可以
[00:10:21.560 --> 00:10:23.560]  他有病,為他祈禱,他可以康復
[00:10:23.560 --> 00:10:25.560]  我們感謝神,他有份工作沒有了
[00:10:25.560 --> 00:10:27.560]  求主給他一份工作
[00:10:27.560 --> 00:10:29.560]  他有難過傷心,求主醫治他
[00:10:29.560 --> 00:10:31.560]  那些全部都是很好的
[00:10:31.560 --> 00:10:33.560]  沒問題的,但是他在這裡
[00:10:33.560 --> 00:10:35.560]  祈禱的時候,保羅的展示給我們看
[00:10:35.560 --> 00:10:37.560]  他祈禱得更深一點
[00:10:37.560 --> 00:10:39.560]  他告訴我們,祈禱的時候
[00:10:39.560 --> 00:10:41.560]  他心的眼睛
[00:10:41.560 --> 00:10:43.560]  要打開
[00:10:43.560 --> 00:10:45.560]  那你等一下會不會祈禱呢
[00:10:45.560 --> 00:10:47.560]  就是告訴他,他心的眼睛
[00:10:47.560 --> 00:10:49.560]  可能有些盲盲的,看不到
[00:10:49.560 --> 00:10:51.560]  求你叫他心的眼睛打開
[00:10:51.560 --> 00:10:53.560]  藉著
[00:10:53.560 --> 00:10:55.560]  啟示和
[00:10:55.560 --> 00:10:57.560]  這個智慧的靈
[00:10:57.560 --> 00:10:59.560]  這裡說
[00:10:59.560 --> 00:11:01.560]  一個人的心的眼睛打開
[00:11:01.560 --> 00:11:03.560]  其實有兩重意思的
[00:11:03.560 --> 00:11:05.560]  第一個意思就是,其實我們每一個人
[00:11:05.560 --> 00:11:07.560]  信耶穌的時候,一個人由未信
[00:11:07.560 --> 00:11:09.560]  去到相信那一刻
[00:11:09.560 --> 00:11:11.560]  其實我們心的眼睛已經打開了
[00:11:11.560 --> 00:11:13.560]  從一卷書第五章已經這麼說
[00:11:13.560 --> 00:11:15.560]  以前我們是外邦人,未信耶穌
[00:11:15.560 --> 00:11:17.560]  心裡面是暗晦不明的
[00:11:17.560 --> 00:11:19.560]  是黑暗的
[00:11:19.560 --> 00:11:21.560]  因為歸了基督之後,我們眼睛打開
[00:11:21.560 --> 00:11:23.560]  裡面的眼睛打開了
[00:11:23.560 --> 00:11:25.560]  但是這個打開是要持續
[00:11:25.560 --> 00:11:27.560]  堅持打開的
[00:11:27.560 --> 00:11:29.560]  繼續要打開的
[00:11:29.560 --> 00:11:31.560]  我想說一件事
[00:11:31.560 --> 00:11:33.560]  保羅他有一個很深的經驗
[00:11:33.560 --> 00:11:35.560]  可能我們都聽過,都知道
[00:11:35.560 --> 00:11:37.560]  就是他怎樣信主的呢,就是他在大麥色的路上
[00:11:37.560 --> 00:11:39.560]  走到半路
[00:11:39.560 --> 00:11:41.560]  突然之間,他想怎樣呢
[00:11:41.560 --> 00:11:43.560]  他做了一件最偉大的工作
[00:11:43.560 --> 00:11:45.560]  就是以他猶太人化的身份
[00:11:45.560 --> 00:11:47.560]  他要打擊基督徒
[00:11:47.560 --> 00:11:49.560]  因為他們是異端
[00:11:49.560 --> 00:11:51.560]  他們是有問題,他們是不背叛
[00:11:51.560 --> 00:11:53.560]  祖宗的信仰
[00:11:53.560 --> 00:11:55.560]  所以想打擊他們,拉他們去坐牢
[00:11:55.560 --> 00:11:57.560]  但在半路中途
[00:11:57.560 --> 00:11:59.560]  耶穌基督向他顯現,大光照著他
[00:11:59.560 --> 00:12:01.560]  他突然之間
[00:12:01.560 --> 00:12:03.560]  眼睛瞎了
[00:12:03.560 --> 00:12:05.560]  然後有人帶他進了城裡
[00:12:05.560 --> 00:12:07.560]  大麥色的裡面
[00:12:07.560 --> 00:12:09.560]  在那裡有人為他祈禱
[00:12:09.560 --> 00:12:11.560]  他的眼睛打開了
[00:12:11.560 --> 00:12:13.560]  他才體會
[00:12:13.560 --> 00:12:15.560]  他真正應該要做的
[00:12:15.560 --> 00:12:17.560]  哪一位才是真正的上帝
[00:12:17.560 --> 00:12:19.560]  是耶穌基督
[00:12:19.560 --> 00:12:21.560]  所以呢
[00:12:21.560 --> 00:12:23.560]  我覺得他經過這個體驗
[00:12:23.560 --> 00:12:25.560]  他這樣寫其實是很有意思的
[00:12:25.560 --> 00:12:27.560]  他將他那種由黑暗去到光明
[00:12:27.560 --> 00:12:29.560]  原本是看不到
[00:12:29.560 --> 00:12:31.560]  去到看到的這個體會
[00:12:31.560 --> 00:12:33.560]  很想他的弟兄姊妹
[00:12:33.560 --> 00:12:35.560]  都能夠有這樣的體會
[00:12:35.560 --> 00:12:37.560]  和經驗
[00:12:37.560 --> 00:12:39.560]  所以如果我們為弟兄姊妹祈禱
[00:12:39.560 --> 00:12:41.560]  我們可以為他
[00:12:41.560 --> 00:12:43.560]  病得醫治
[00:12:43.560 --> 00:12:45.560]  我們可以為他沒工作,有份工作
[00:12:45.560 --> 00:12:47.560]  為他關係不好,可以康復
[00:12:47.560 --> 00:12:49.560]  但其實還多一重的就是
[00:12:49.560 --> 00:12:51.560]  就是什麼呢?讓他的眼睛
[00:12:51.560 --> 00:12:53.560]  可以打開,心裡的眼睛
[00:12:53.560 --> 00:12:55.560]  可以打開
[00:12:55.560 --> 00:12:59.560]  其實我們的心眼有時候都會
[00:12:59.560 --> 00:13:01.560]  挺模糊的
[00:13:01.560 --> 00:13:03.560]  我最近有一個經驗
[00:13:03.560 --> 00:13:05.560]  就是主題提醒我
[00:13:05.560 --> 00:13:07.560]  就是我
[00:13:07.560 --> 00:13:09.560]  有一次我很不高興
[00:13:09.560 --> 00:13:11.560]  因為我兒子
[00:13:11.560 --> 00:13:13.560]  進了洗手間
[00:13:13.560 --> 00:13:15.560]  拿著電話進去
[00:13:15.560 --> 00:13:19.560]  他都會這樣做的
[00:13:19.560 --> 00:13:21.560]  去廁所
[00:13:21.560 --> 00:13:23.560]  我在外面等他出來
[00:13:23.560 --> 00:13:25.560]  廁所我都要用的
[00:13:25.560 --> 00:13:27.560]  等他出來
[00:13:27.560 --> 00:13:29.560]  15分鐘,20分鐘
[00:13:31.560 --> 00:13:33.560]  30分鐘
[00:13:33.560 --> 00:13:35.560]  敲門
[00:13:35.560 --> 00:13:37.560]  怎樣?
[00:13:37.560 --> 00:13:39.560]  你去了很久,你沒事
[00:13:39.560 --> 00:13:41.560]  其實我知道他在做什麼
[00:13:41.560 --> 00:13:43.560]  不是,他在大便
[00:13:43.560 --> 00:13:47.560]  終於敲門之後
[00:13:47.560 --> 00:13:49.560]  他最終聽到沖廁聲
[00:13:49.560 --> 00:13:51.560]  沖廁聲
[00:13:51.560 --> 00:13:53.560]  終於出來
[00:13:53.560 --> 00:13:55.560]  我就提醒他
[00:13:55.560 --> 00:13:57.560]  你知不知道在裡面?
[00:13:57.560 --> 00:13:59.560]  你在裡面做什麼?
[00:13:59.560 --> 00:14:01.560]  你知不知道你帶了什麼進去?
[00:14:01.560 --> 00:14:03.560]  其實你不是大便,你在做什麼?
[00:14:03.560 --> 00:14:07.560]  還他之後,我坐下來
[00:14:07.560 --> 00:14:09.560]  其實我的房間在外面
[00:14:09.560 --> 00:14:11.560]  突然之間我有一種醒覺
[00:14:11.560 --> 00:14:13.560]  我覺得在我一直
[00:14:13.560 --> 00:14:15.560]  在說他
[00:14:15.560 --> 00:14:17.560]  一直在想他在做什麼
[00:14:17.560 --> 00:14:19.560]  一直很不高興的時候
[00:14:19.560 --> 00:14:21.560]  其實我坐在桌上在做什麼呢?
[00:14:21.560 --> 00:14:23.560]  都是同一件事
[00:14:23.560 --> 00:14:25.560]  我都在看Facebook
[00:14:25.560 --> 00:14:27.560]  看WhatsApp
[00:14:27.560 --> 00:14:29.560]  回覆一下,揭一下東西
[00:14:29.560 --> 00:14:31.560]  所以當我還他之後,一坐下來
[00:14:31.560 --> 00:14:33.560]  我就覺得
[00:14:33.560 --> 00:14:35.560]  其實我們的心眼
[00:14:35.560 --> 00:14:37.560]  是否要開?
[00:14:37.560 --> 00:14:39.560]  其實那種開,即是說
[00:14:39.560 --> 00:14:41.560]  我們不只是看到那個問題
[00:14:41.560 --> 00:14:43.560]  其實都要看到自己
[00:14:43.560 --> 00:14:45.560]  裡面那個問題是什麼
[00:14:45.560 --> 00:14:47.560]  這是一個很具體的經驗和例子
[00:14:47.560 --> 00:14:49.560]  不過我想延伸下去
[00:14:49.560 --> 00:14:51.560]  因為在我們家庭區域的那個祈禱會
[00:14:51.560 --> 00:14:53.560]  尋求會裡面,如果賣我們祈禱
[00:14:53.560 --> 00:14:55.560]  其中有一點
[00:14:55.560 --> 00:14:57.560]  我們祈禱裡面有一個領袖
[00:14:57.560 --> 00:14:59.560]  就是求我們家庭區域
[00:14:59.560 --> 00:15:01.560]  現在叫家庭區域的弟兄姊妹
[00:15:01.560 --> 00:15:03.560]  特別是做爸爸的留意
[00:15:03.560 --> 00:15:05.560]  讓我們所有做男人的
[00:15:05.560 --> 00:15:07.560]  不要被
[00:15:07.560 --> 00:15:09.560]  這些電子的物品
[00:15:09.560 --> 00:15:11.560]  擄掠了
[00:15:11.560 --> 00:15:13.560]  擄掠了
[00:15:13.560 --> 00:15:15.560]  請你看看旁邊那個
[00:15:15.560 --> 00:15:17.560]  看他有沒有被擄掠
[00:15:17.560 --> 00:15:19.560]  其實
[00:15:19.560 --> 00:15:21.560]  這個是爭爭戰
[00:15:21.560 --> 00:15:23.560]  我們經常叫我們的小朋友
[00:15:23.560 --> 00:15:25.560]  頂多幾分鐘就好
[00:15:25.560 --> 00:15:27.560]  但其實我們都沒有節制
[00:15:27.560 --> 00:15:29.560]  我們都沒有節制
[00:15:29.560 --> 00:15:31.560]  我覺得這個是
[00:15:31.560 --> 00:15:33.560]  那種開眼的經驗
[00:15:33.560 --> 00:15:35.560]  就是我們看到一些
[00:15:35.560 --> 00:15:37.560]  我們本來看不到的東西
[00:15:37.560 --> 00:15:39.560]  突然之間處於透過他的方法
[00:15:39.560 --> 00:15:41.560]  告訴我們
