
[00:00:00.000 --> 00:00:02.540]  讓我們先做一次同心低頭的禱告
[00:03:57.340 --> 00:03:59.340]  瑪麗亞做過甚麼呢
[00:03:59.340 --> 00:04:00.340]  或者這樣說
[00:04:00.340 --> 00:04:03.340]  瑪麗亞在耶穌出世的片段當中
[00:04:03.340 --> 00:04:05.340]  她又有甚麼角色呢
[00:04:05.340 --> 00:04:08.340]  我鼓勵你可以翻開你手上的聖經
[00:04:08.340 --> 00:04:11.340]  除了今天看的路加福音一章46節開始之外
[00:04:11.340 --> 00:04:13.340]  你也打開你的聖經
[00:04:13.340 --> 00:04:15.340]  原來聖經裡面說到瑪麗亞
[00:04:15.340 --> 00:04:18.340]  在耶穌彈共的事件裡面所經歷的
[00:04:18.340 --> 00:04:20.340]  就不是由46節開始的
[00:04:20.340 --> 00:04:22.340]  早一點已經開始了
[00:04:22.340 --> 00:04:23.340]  如果你打開聖經
[00:04:23.340 --> 00:04:27.340]  路加福音第一章26節已經開始了
[00:04:27.340 --> 00:04:30.340]  如果你打開聖經
[00:04:30.340 --> 00:04:32.340]  舊約的聖經第86年
[00:04:32.340 --> 00:04:36.340]  你會看見路加福音第一章第26節已經開始
[00:04:36.340 --> 00:04:37.340]  裡面說到一個時間
[00:04:37.340 --> 00:04:39.340]  他說到了第六個月
[00:04:39.340 --> 00:04:43.340]  天使加伯列就奉上帝的差遣
[00:04:43.340 --> 00:04:44.340]  去到加利利一座城
[00:04:44.340 --> 00:04:45.340]  名叫拿撒勒
[00:04:45.340 --> 00:04:47.340]  就找到那個童女
[00:04:47.340 --> 00:04:52.340]  那個就是已經許配了大衛家的瑪麗亞
[00:04:52.340 --> 00:04:53.340]  這個童女
[00:04:53.340 --> 00:04:54.340]  天使跟她說
[00:04:54.340 --> 00:04:56.340]  蒙大恩的女子你好
[00:04:56.340 --> 00:04:58.340]  主與你同在了
[00:04:58.340 --> 00:05:01.340]  原來這個故事是這樣開始的
[00:05:01.340 --> 00:05:02.340]  有一天
[00:05:02.340 --> 00:05:05.340]  有一天當瑪麗亞在等待
[00:05:05.340 --> 00:05:06.340]  等待什麼呢?
[00:05:06.340 --> 00:05:07.340]  等待快要結婚了
[00:05:07.340 --> 00:05:09.340]  預備快要婚禮了
[00:05:09.340 --> 00:05:11.340]  她已經許配了給大衛了
[00:05:11.340 --> 00:05:12.340]  等著結婚了
[00:05:12.340 --> 00:05:14.340]  突然間天使出現跟她說
[00:05:14.340 --> 00:05:16.340]  蒙大恩的女子你好
[00:05:16.340 --> 00:05:18.340]  主與你同在
[00:05:18.340 --> 00:05:22.340]  這句話可能我們聽了覺得挺好
[00:05:22.340 --> 00:05:24.340]  上帝說你蒙大恩
[00:05:24.340 --> 00:05:27.340]  但是如果有一天突然有人跟你說
[00:05:27.340 --> 00:05:29.340]  天使說可能比較可怕
[00:05:29.340 --> 00:05:30.340]  有人突然跟你說
[00:05:30.340 --> 00:05:31.340]  或者牧師打電話給你
[00:05:31.340 --> 00:05:32.340]  恭喜你
[00:05:32.340 --> 00:05:35.340]  你真是蒙大恩了
[00:05:35.340 --> 00:05:37.340]  你會有什麼反應?
[00:05:37.340 --> 00:05:39.340]  你可能第一時間想
[00:05:39.340 --> 00:05:41.340]  什麼事呢?
[00:05:41.340 --> 00:05:42.340]  又或者想
[00:05:42.340 --> 00:05:43.340]  這樣跟我說
[00:05:43.340 --> 00:05:44.340]  後面當然有什麼了
[00:05:44.340 --> 00:05:46.340]  你說了這句你這麼幸運
[00:05:46.340 --> 00:05:47.340]  你蒙大恩了
[00:05:47.340 --> 00:05:49.340]  後面當然有很重要的事情要我做
[00:05:49.340 --> 00:05:51.340]  通常現代人這麼說
[00:05:51.340 --> 00:05:52.340]  當你蒙大恩
[00:05:52.340 --> 00:05:55.340]  就等於你會面對很大件事
[00:05:55.340 --> 00:05:57.340]  通常都是這樣
[00:05:57.340 --> 00:05:58.340]  瑪麗亞也是這麼想
[00:05:58.340 --> 00:06:01.340]  這個描述其實也不是很常見
[00:06:01.340 --> 00:06:03.340]  蒙大恩的女子對瑪麗亞來說
[00:06:03.340 --> 00:06:05.340]  很疑惑究竟是什麼呢?
[00:06:05.340 --> 00:06:06.340]  《聖經》第29節說
[00:06:06.340 --> 00:06:09.340]  瑪麗亞因為這句話就很驚慌
[00:06:09.340 --> 00:06:11.340]  又反復思考
[00:06:11.340 --> 00:06:13.340]  這個問候是什麼意思
[00:06:13.340 --> 00:06:16.340]  原來瑪麗亞第一個反應是很害怕
[00:06:16.340 --> 00:06:19.340]  如果你看耶穌出生的故事
[00:06:19.340 --> 00:06:22.340]  你會發覺不斷提到人們很害怕
[00:06:22.340 --> 00:06:23.340]  很多很害怕的
[00:06:23.340 --> 00:06:24.340]  瑪麗亞很害怕
[00:06:24.340 --> 00:06:25.340]  然後約瑟也害怕
[00:06:25.340 --> 00:06:27.340]  然後當耶穌誕生的時候
[00:06:27.340 --> 00:06:28.340]  那些牧羊人也很害怕
[00:06:28.340 --> 00:06:31.340]  然後那些博士也很害怕
[00:06:31.340 --> 00:06:34.340]  然後那些希臘王也很害怕
[00:06:34.340 --> 00:06:36.340]  然後全城也很害怕
[00:06:36.340 --> 00:06:39.340]  所以不斷說人們很害怕
[00:06:39.340 --> 00:06:40.340]  今天是聖誕節
[00:06:40.340 --> 00:06:43.340]  你有沒有很害怕的感受?
[00:06:43.340 --> 00:06:45.340]  通常都很少
[00:06:45.340 --> 00:06:47.340]  除了可能有些正在讀書的
[00:06:47.340 --> 00:06:49.340]  接下來要考試測驗可能很害怕
[00:06:49.340 --> 00:06:50.340]  因為聖誕節要溫習
[00:06:50.340 --> 00:06:51.340]  可能是這個原因
[00:06:51.340 --> 00:06:52.340]  又或者有弟兄姊妹
[00:06:52.340 --> 00:06:54.340]  聖誕節要準備很多東西
[00:06:54.340 --> 00:06:55.340]  又要預備大餐
[00:06:55.340 --> 00:06:56.340]  又要招呼很多人
[00:06:56.340 --> 00:06:57.340]  所以很害怕
[00:06:57.340 --> 00:07:00.340]  一般我們想起聖誕不會想起很害怕
[00:07:00.340 --> 00:07:01.340]  當然很開心
[00:07:01.340 --> 00:07:02.340]  普天同慶
[00:07:02.340 --> 00:07:04.340]  快快樂樂
[00:07:04.340 --> 00:07:06.340]  但是《聖經》裡面說很害怕
[00:07:06.340 --> 00:07:11.340]  而第一個迎接到耶穌基督誕誕的訊息的這個人
[00:07:11.340 --> 00:07:14.340]  當然就是耶穌肉身的母親瑪利亞
[00:07:14.340 --> 00:07:16.340]  她第一個反應就是很害怕
[00:07:16.340 --> 00:07:18.340]  因為不知道發生什麼事
[00:07:18.340 --> 00:07:19.340]  當不知道發生什麼事之後
[00:07:19.340 --> 00:07:20.340]  天使就說
[00:07:20.340 --> 00:07:23.340]  第三個節她說瑪利亞不用害怕
[00:07:23.340 --> 00:07:24.340]  天使就安慰她
[00:07:24.340 --> 00:07:25.340]  不用害怕
[00:07:25.340 --> 00:07:27.340]  你在上帝面前蒙恩
[00:07:27.340 --> 00:07:28.340]  你要懷人生子
[00:07:28.340 --> 00:07:30.340]  要給他起名叫耶穌
[00:07:30.340 --> 00:07:33.340]  他要為大孩子高者的兒子
[00:07:33.340 --> 00:07:36.340]  接著一直提到瑪利亞的回應就是說
[00:07:36.340 --> 00:07:37.340]  我還沒出嫁
[00:07:37.340 --> 00:07:39.340]  怎麼會有這樣的事呢?
[00:07:39.340 --> 00:07:41.340]  瑪利亞真的要害怕
[00:07:41.340 --> 00:07:43.340]  瑪利亞害怕不是因為不明白
[00:07:43.340 --> 00:07:45.340]  天使跟她說她蒙大恩
[00:07:45.340 --> 00:07:47.340]  瑪利亞要害怕是因為她發現
[00:07:47.340 --> 00:07:49.340]  嘩!怎麼會這樣?我還沒結婚
[00:07:49.340 --> 00:07:50.340]  我還沒出嫁
[00:07:50.340 --> 00:07:51.340]  是我許配了人
[00:07:51.340 --> 00:07:52.340]  我訂了婚
[00:07:52.340 --> 00:07:53.340]  但是還沒出嫁
[00:07:53.340 --> 00:07:54.340]  你要我生孩子?
[00:07:54.340 --> 00:07:56.340]  怎麼可以呢?
[00:07:56.340 --> 00:07:58.340]  但是天使說
[00:07:58.340 --> 00:07:59.340]  聖靈要臨到她身上
[00:07:59.340 --> 00:08:01.340]  上帝的能力要覆庇她
[00:08:01.340 --> 00:08:03.340]  所以她要生孩子
[00:08:03.340 --> 00:08:05.340]  我不知道如果你是瑪利亞
[00:08:05.340 --> 00:08:06.340]  你有什麼感受
[00:08:06.340 --> 00:08:08.340]  突然上帝說有大事在你身上發生
[00:08:08.340 --> 00:08:10.340]  還要是想像不到
[00:08:10.340 --> 00:08:11.340]  沒可能發生的大事
[00:08:11.340 --> 00:08:14.340]  從來沒聽過的大事在你身上發生
[00:08:14.340 --> 00:08:16.340]  你有什麼感受?
[00:08:16.340 --> 00:08:18.340]  嘩!不是吧?上帝
[00:08:18.340 --> 00:08:20.340]  這麼大一整蠱
[00:08:20.340 --> 00:08:21.340]  嘩!這麼大一件事
[00:08:21.340 --> 00:08:22.340]  不是吧?
[00:08:22.340 --> 00:08:23.340]  不要緊
[00:08:23.340 --> 00:08:25.340]  天使也有安慰的
[00:08:25.340 --> 00:08:26.340]  天使怎麼安慰呢?
[00:08:26.340 --> 00:08:27.340]  天使說男不怕的
[00:08:27.340 --> 00:08:28.340]  你看看
[00:08:28.340 --> 00:08:29.340]  後面繼續說的
[00:08:29.340 --> 00:08:31.340]  到第36節
[00:08:31.340 --> 00:08:33.340]  況且你的親戚伊麗莎白
[00:08:33.340 --> 00:08:35.340]  那個素來被稱為吳山玉的
[00:08:35.340 --> 00:08:37.340]  在年老的時候懷了男胎
[00:08:37.340 --> 00:08:39.340]  現在六個月了
[00:08:39.340 --> 00:08:41.340]  原來一開始26節說六個月的意思
[00:08:41.340 --> 00:08:44.340]  就是說伊麗莎白已經懷孕六個月了
[00:08:44.340 --> 00:08:45.340]  伊麗莎白是誰呢?
[00:08:45.340 --> 00:08:48.340]  聖經裡面說她是瑪利亞的親戚
[00:08:48.340 --> 00:08:50.340]  她胎兒子是誰呢?
[00:08:50.340 --> 00:08:52.340]  就是那位施洗約翰
[00:08:52.340 --> 00:08:55.340]  原來聖經裡面說施洗約翰的母親
[00:08:55.340 --> 00:08:56.340]  伊麗莎白是一個什麼人呢?
[00:08:56.340 --> 00:08:58.340]  聖經裡面這樣描述
[00:08:58.340 --> 00:09:01.340]  那位素來稱為不生育的
[00:09:01.340 --> 00:09:02.340]  是什麼意思呢?
[00:09:02.340 --> 00:09:03.340]  現代人說的就是
[00:09:03.340 --> 00:09:06.340]  那個一向都被人說沒有兒子生的那個
[00:09:06.340 --> 00:09:08.340]  天使這樣跟瑪利亞說
[00:09:08.340 --> 00:09:12.340]  你的親戚一向都被人說沒有兒子生的那個伊麗莎白
[00:09:12.340 --> 00:09:13.340]  她這麼老
[00:09:13.340 --> 00:09:14.340]  她也懷孕了
[00:09:14.340 --> 00:09:16.340]  所以你不怕
[00:09:16.340 --> 00:09:17.340]  弟兄姊妹
[00:09:17.340 --> 00:09:21.340]  這個安慰對瑪利亞夠不夠呢?
[00:09:21.340 --> 00:09:22.340]  或者這麼說
[00:09:22.340 --> 00:09:23.340]  如果瑪利亞常常安慰你
[00:09:23.340 --> 00:09:25.340]  你會怎麼想呢?
[00:09:25.340 --> 00:09:28.340]  你會想那位一向都被人說沒有兒子生的那個
[00:09:28.340 --> 00:09:30.340]  終於生了孩子也很感恩
[00:09:30.340 --> 00:09:31.340]  不過她也結婚了
[00:09:31.340 --> 00:09:32.340]  她有老公的
[00:09:32.340 --> 00:09:34.340]  年紀大一點生孩子
[00:09:34.340 --> 00:09:35.340]  舊約也有
[00:09:35.340 --> 00:09:39.340]  我們記得阿伯拉罕也100歲才生兒子
[00:09:39.340 --> 00:09:40.340]  不奇怪
[00:09:40.340 --> 00:09:42.340]  是少一點
[00:09:42.340 --> 00:09:43.340]  是很大的恩典
[00:09:43.340 --> 00:09:44.340]  不過我不是
[00:09:44.340 --> 00:09:47.340]  我還沒結婚
[00:09:47.340 --> 00:09:49.340]  不知道這個安慰對瑪利亞有多深的安慰
[00:09:49.340 --> 00:09:50.340]  或者這麼說
[00:09:50.340 --> 00:09:52.340]  如果這個安慰到我們身上
[00:09:52.340 --> 00:09:53.340]  我不知道你有什麼反應
[00:09:53.340 --> 00:09:55.340]  對我來說我可能還要再問
[00:09:55.340 --> 00:09:56.340]  上帝不是馬
[00:09:56.340 --> 00:09:58.340]  我也明白你的大能力
[00:09:58.340 --> 00:10:00.340]  不過差很遠
[00:10:00.340 --> 00:10:01.340]  有差距
[00:10:01.340 --> 00:10:04.340]  瑪利亞怎麼回答呢?
[00:10:04.340 --> 00:10:06.340]  瑪利亞這句話很有意思
[00:10:06.340 --> 00:10:09.340]  當我們剛才開始點第四支蠟燭的時候
[00:10:09.340 --> 00:10:11.340]  也讀過這段經文
[00:10:11.340 --> 00:10:12.340]  《路加福音》第一章38節
[00:10:12.340 --> 00:10:13.340]  瑪利亞這麼說
[00:10:13.340 --> 00:10:14.340]  我是主的侍女
[00:10:14.340 --> 00:10:18.340]  願意照你的話實現在我身上
[00:10:18.340 --> 00:10:20.340]  這個說話很大的信心
[00:10:20.340 --> 00:10:22.340]  這個說話很大的信靠
[00:10:22.340 --> 00:10:23.340]  她說是啊
[00:10:23.340 --> 00:10:24.340]  我是主的侍女
[00:10:24.340 --> 00:10:25.340]  我屬於上帝的
[00:10:25.340 --> 00:10:27.340]  你說怎樣就怎樣吧
[00:10:27.340 --> 00:10:29.340]  我不知道你想她什麼
[00:10:29.340 --> 00:10:30.340]  我第一時間就想起
[00:10:30.340 --> 00:10:33.340]  耶穌基督在克西瑪利亞的祈禱
[00:10:33.340 --> 00:10:35.340]  當耶穌基督要釘上十字架
[00:10:35.340 --> 00:10:36.340]  祂知道要面對虎杯的時候
[00:10:36.340 --> 00:10:37.340]  祂說主啊
[00:10:37.340 --> 00:10:38.340]  這個虎杯可以拿走
[00:10:38.340 --> 00:10:40.340]  不過按你的意思吧
[00:10:40.340 --> 00:10:42.340]  你決定吧
[00:10:42.340 --> 00:10:44.340]  瑪利亞在這個描述裡面
[00:10:44.340 --> 00:10:45.340]  她說是啊
[00:10:45.340 --> 00:10:46.340]  我是主的侍女
[00:10:46.340 --> 00:10:49.340]  願意照你的話實現在我身上
[00:10:49.340 --> 00:10:51.340]  當瑪利亞這樣描述的時候
[00:10:51.340 --> 00:10:52.340]  她去接受
[00:10:52.340 --> 00:10:53.340]  她去明白
[00:10:53.340 --> 00:10:54.340]  雖然這件很難明
[00:10:54.340 --> 00:10:55.340]  很難知道
[00:10:55.340 --> 00:10:57.340]  甚至覺得很奇怪
[00:10:57.340 --> 00:10:58.340]  很恐怖
[00:10:58.340 --> 00:10:59.340]  很驚慌的事
[00:10:59.340 --> 00:11:00.340]  她要接受
[00:11:00.340 --> 00:11:02.340]  因為上帝的能力要在她身上
[00:11:02.340 --> 00:11:04.340]  所以當瑪利亞去到
[00:11:04.340 --> 00:11:05.340]  看看伊麗莎白
[00:11:05.340 --> 00:11:08.340]  看看這個年老懷孕的親戚的時候
[00:11:08.340 --> 00:11:10.340]  伊麗莎白就被聖靈充滿
[00:11:10.340 --> 00:11:14.340]  就說瑪利亞懷的胎是上帝的福
[00:11:14.340 --> 00:11:16.340]  接著瑪利亞就回應
[00:11:16.340 --> 00:11:18.340]  就是今天經文第46節說
[00:11:18.340 --> 00:11:20.340]  我心尊主為大
[00:11:20.340 --> 00:11:25.340]  我的靈以上帝我的救主為樂
[00:11:25.340 --> 00:11:26.340]  弟兄姊妹
[00:11:26.340 --> 00:11:29.340]  為什麼瑪利亞可以有這個描述呢?
[00:11:29.340 --> 00:11:30.340]  這個我們叫尊主
[00:11:30.340 --> 00:11:32.340]  還有一個很好的描述
[00:11:32.340 --> 00:11:34.340]  她說我的心要尊主為大
[00:11:34.340 --> 00:11:39.340]  我的靈以上帝我的救主為樂
[00:11:39.340 --> 00:11:40.340]  弟兄姊妹
[00:11:40.340 --> 00:11:42.340]  你的心是不是尊主為大?
[00:11:42.340 --> 00:11:45.340]  你是不是以上帝救主為你的樂?
[00:11:45.340 --> 00:11:46.340]  你說是啊
[00:11:46.340 --> 00:11:47.340]  信耶穌當然是
[00:11:47.340 --> 00:11:51.340]  信耶穌當然是放在上帝很重要的位置
[00:11:51.340 --> 00:11:53.340]  但是當我們面對
[00:11:53.340 --> 00:11:56.340]  好像瑪利亞面對這樣的艱苦難處
[00:11:56.340 --> 00:11:58.340]  恐懼驚慌的時候
[00:11:58.340 --> 00:11:59.340]  你是否仍然能夠說出這句話
[00:11:59.340 --> 00:12:02.340]  我的心尊主為大呢?
[00:12:02.340 --> 00:12:04.340]  在後面瑪利亞這個尊主頌裡面
[00:12:04.340 --> 00:12:06.340]  除了說出她對上帝的態度
[00:12:06.340 --> 00:12:09.340]  對上帝的心態那種尊敬之外
[00:12:09.340 --> 00:12:11.340]  她還說出上帝的屬性
[00:12:11.340 --> 00:12:13.340]  她不斷提到什麼呢?
[00:12:13.340 --> 00:12:15.340]  她說上帝是神聖的
[00:12:15.340 --> 00:12:16.340]  49節
[00:12:16.340 --> 00:12:18.340]  她說有權能的
[00:12:18.340 --> 00:12:20.340]  神聖的上帝
[00:12:20.340 --> 00:12:23.340]  50節她是憐憫敬畏她的人
[00:12:23.340 --> 00:12:26.340]  她更提到上帝施展她大能的傍臂
[00:12:26.340 --> 00:12:31.340]  讓那些心裡面妄想狂傲的人被驅散
[00:12:31.340 --> 00:12:33.340]  她更提到一件很特別的事情
[00:12:33.340 --> 00:12:34.340]  提到上帝
[00:12:34.340 --> 00:12:35.340]  我提到上帝的憐憫
[00:12:35.340 --> 00:12:36.340]  當然我們明白
[00:12:36.340 --> 00:12:39.340]  但她更提到上帝會叫有權柄的失遺
[00:12:39.340 --> 00:12:41.340]  叫卑賤的升高
[00:12:41.340 --> 00:12:44.340]  叫飢餓的飽餐美食
[00:12:44.340 --> 00:12:47.340]  叫富足的空手回去
[00:12:47.340 --> 00:12:49.340]  很有趣
[00:12:49.340 --> 00:12:52.340]  這裡原來提到上帝有一個很特別的屬性
[00:12:52.340 --> 00:12:55.340]  上帝會站在弱勢那一邊
[00:12:55.340 --> 00:12:57.340]  上帝會幫助弱勢的人
[00:12:57.340 --> 00:13:01.340]  上帝會讓高位的人失去位置
[00:13:01.340 --> 00:13:04.340]  讓那些卑微的被升高
[00:13:04.340 --> 00:13:07.340]  聖誕節很多時候我們都覺得很開心
[00:13:07.340 --> 00:13:09.340]  很快樂的日子
[00:13:09.340 --> 00:13:11.340]  很多人去消費去快樂
[00:13:11.340 --> 00:13:13.340]  但聖誕節也給我們提醒
[00:13:13.340 --> 00:13:14.340]  我們記得
[00:13:14.340 --> 00:13:16.340]  原來我們身邊有一些卑微的人
[00:13:16.340 --> 00:13:17.340]  卑賤的人
[00:13:17.340 --> 00:13:18.340]  弱勢的人
[00:13:18.340 --> 00:13:19.340]  下的、低的
[00:13:19.340 --> 00:13:21.340]  人看來看不起的人
[00:13:21.340 --> 00:13:22.340]  原來上帝的降臨
[00:13:22.340 --> 00:13:23.340]  上帝的誕降
[00:13:23.340 --> 00:13:26.340]  是要讓他們被升高
[00:13:26.340 --> 00:13:29.340]  讓他們得到他們應該有的奉祝
[00:13:29.340 --> 00:13:32.340]  我們有沒有去參與這一份呢?
[00:13:32.340 --> 00:13:33.340]  所以每一年聖誕節
[00:13:33.340 --> 00:13:34.340]  我都會提醒自己
[00:13:34.340 --> 00:13:35.340]  提醒弟兄姊妹
[00:13:35.340 --> 00:13:37.340]  我們可以將我們有的去分享
[00:13:37.340 --> 00:13:38.340]  所以每年我們教會
[00:13:38.340 --> 00:13:39.340]  聖誕節
[00:13:39.340 --> 00:13:40.340]  我們過去幾年
[00:13:40.340 --> 00:13:41.340]  我們聖誕的禮物
[00:13:41.340 --> 00:13:43.340]  我們都去換成一些
[00:13:43.340 --> 00:13:47.340]  去分享給身邊有需要的人的一些資源
[00:13:47.340 --> 00:13:50.340]  在聖經裏面提到上帝很多的屬性
[00:13:50.340 --> 00:13:53.340]  提到上帝很多很獨特的地方
[00:13:53.340 --> 00:13:55.340]  更提到上帝是顧念他們
[00:13:55.340 --> 00:13:56.340]  顧念以色列
[00:13:56.340 --> 00:13:59.340]  顧念阿伯拉罕的後裔
[00:13:59.340 --> 00:14:00.340]  瑪利亞這樣去提
[00:14:00.340 --> 00:14:01.340]  這樣去表達
[00:14:01.340 --> 00:14:03.340]  是因為瑪利亞很清楚
[00:14:03.340 --> 00:14:04.340]  很清楚
[00:14:04.340 --> 00:14:07.340]  要淋在她身上的是什麼
[00:14:07.340 --> 00:14:10.340]  其實如果我們再看瑪利亞的一生
[00:14:10.340 --> 00:14:14.340]  你會發現她經歷上帝很多不同的豐富
[00:14:14.340 --> 00:14:16.340]  雖然她面對很多的難處
[00:14:16.340 --> 00:14:17.340]  當耶穌出生之後
[00:14:17.340 --> 00:14:18.340]  她面對很多的難處
[00:14:18.340 --> 00:14:20.340]  因為耶穌出生已經是難處
