
[00:00:00.000 --> 00:00:05.200]  約翰福音第六章,三十二節到三十三節,我們一起來念
[00:03:15.000 --> 00:03:18.000]  就是說很大的一筆數目字
[00:03:18.000 --> 00:03:21.000]  他說兩百天的工資
[00:03:21.000 --> 00:03:22.000]  所以對菲利來講
[00:03:22.000 --> 00:03:24.000]  我們從這裡看見菲利的反應
[00:03:24.000 --> 00:03:27.000]  好像就是說hopeless
[00:03:27.000 --> 00:03:29.000]  你叫我去想這件事情
[00:03:29.000 --> 00:03:32.000]  我沒有路子可以走
[00:03:32.000 --> 00:03:33.000]  但是很有意思的
[00:03:33.000 --> 00:03:37.000]  就是接下去約翰就有一個門徒
[00:03:37.000 --> 00:03:40.000]  就是西門彼得的兄弟安德烈
[00:03:40.000 --> 00:03:41.000]  對耶穌說
[00:03:41.000 --> 00:03:45.000]  在這裡有一個孩童帶著五個大麥餅兩條魚
[00:03:45.000 --> 00:03:48.000]  只是分給這許多人還算什麼呢
[00:03:48.000 --> 00:03:50.000]  聽起來好像菲利
[00:03:50.000 --> 00:03:54.000]  安德烈好像是有點負面性的
[00:03:54.000 --> 00:03:56.000]  其實如果說我們了解安德烈
[00:03:56.000 --> 00:04:00.000]  安德烈在新約聖經裡面出現的次數並不多
[00:04:00.000 --> 00:04:02.000]  但是他有兩個特別的事情
[00:04:02.000 --> 00:04:03.000]  第一件事情
[00:04:03.000 --> 00:04:05.000]  就是當他收到信書的時候
[00:04:05.000 --> 00:04:06.000]  他第一件事情
[00:04:06.000 --> 00:04:08.000]  他就去找他的哥哥西門
[00:04:08.000 --> 00:04:11.000]  然後告訴他什麼呢
[00:04:11.000 --> 00:04:14.000]  他說我們看見彼賽亞
[00:04:14.000 --> 00:04:17.000]  這是我們看見安德烈他的信心
[00:04:17.000 --> 00:04:18.000]  他一開始的時候
[00:04:18.000 --> 00:04:21.000]  他就認定耶穌是彼賽亞
[00:04:21.000 --> 00:04:23.000]  好像他沒有什麼懷疑的
[00:04:23.000 --> 00:04:25.000]  所以他對主耶穌的認識
[00:04:25.000 --> 00:04:28.000]  我覺得可能真的是跟其他的門徒不太一樣
[00:04:28.000 --> 00:04:29.000]  所以我們在聖經裡面
[00:04:29.000 --> 00:04:31.000]  其實我們也很少看見他
[00:04:31.000 --> 00:04:32.000]  但是他在這個時候
[00:04:32.000 --> 00:04:34.000]  他就把一個小孩子帶到耶穌的面前
[00:04:34.000 --> 00:04:36.000]  記不記得他一開始信主的時候
[00:04:36.000 --> 00:04:39.000]  他把他的哥哥帶到耶穌的面前
[00:04:39.000 --> 00:04:40.000]  在這個時候
[00:04:40.000 --> 00:04:42.000]  他把一個小孩子帶到耶穌那裡
[00:04:42.000 --> 00:04:43.000]  五個冰兩條小魚
[00:04:43.000 --> 00:04:48.000]  他說算得什麼呢
[00:04:48.000 --> 00:04:52.000]  這個是我們從經文裡面所看到的
[00:04:52.000 --> 00:04:55.000]  這裡這個小孩子他所帶的五餅二魚
[00:04:55.000 --> 00:04:57.000]  其實是微不足道
[00:04:57.000 --> 00:05:02.000]  如果比起菲利所說的二十兩銀子
[00:05:02.000 --> 00:05:04.000]  那真的是微不足道
[00:05:04.000 --> 00:05:07.000]  但是卻被耶穌所使用
[00:05:07.000 --> 00:05:10.000]  餵飽了上萬的人
[00:05:10.000 --> 00:05:11.000]  我們在這裡
[00:05:11.000 --> 00:05:14.000]  我們要想一件事情
[00:05:14.000 --> 00:05:16.000]  我們中間今天有很多小孩子
[00:05:16.000 --> 00:05:17.000]  小朋友
[00:05:17.000 --> 00:05:20.000]  我們不能忽略這些小朋友
[00:05:20.000 --> 00:05:22.000]  因為你不知道神會在他身上
[00:05:22.000 --> 00:05:23.000]  做什麼事情
[00:05:23.000 --> 00:05:24.000]  說不定我們將來中間
[00:05:24.000 --> 00:05:27.000]  出現一個第二個馬丁路德
[00:05:27.000 --> 00:05:29.000]  You never know 對不對
[00:05:29.000 --> 00:05:31.000]  但是在這裡有一個故事
[00:05:31.000 --> 00:05:32.000]  的的確確
[00:05:32.000 --> 00:05:34.000]  在德國有一個schoolmaster
[00:05:34.000 --> 00:05:36.000]  他是馬丁路德的老師
[00:05:36.000 --> 00:05:38.000]  但是他很有意思的
[00:05:38.000 --> 00:05:41.000]  他每次上課的時候
[00:05:41.000 --> 00:05:44.000]  他一定要跟他們鞠躬
[00:05:44.000 --> 00:05:45.000]  對他們非常尊敬
[00:05:45.000 --> 00:05:47.000]  這些小孩子
[00:05:47.000 --> 00:05:49.000]  有一天有一個學生就問他
[00:05:49.000 --> 00:05:51.000]  他說你為什麼做這件事情
[00:05:51.000 --> 00:05:52.000]  他說
[00:05:52.000 --> 00:05:53.000]  Who knows
[00:05:53.000 --> 00:05:55.000]  他說誰曉得你們當中將來
[00:05:55.000 --> 00:05:59.000]  出現一個神很重用的一個人
[00:05:59.000 --> 00:06:03.000]  後來就出現了馬丁路德
[00:06:03.000 --> 00:06:06.000]  所以有的時候我們不能忽略
[00:06:06.000 --> 00:06:08.000]  在我們周圍的小孩子
[00:06:08.000 --> 00:06:09.000]  做父母的
[00:06:09.000 --> 00:06:11.000]  我要鼓勵你們
[00:06:11.000 --> 00:06:13.000]  千萬不要輕看你的小孩子
[00:06:13.000 --> 00:06:15.000]  因為你不知道神會怎麼用他
[00:06:15.000 --> 00:06:16.000]  當他有一天
[00:06:16.000 --> 00:06:18.000]  把他自己願意交在神手裡面的時候
[00:06:18.000 --> 00:06:21.000]  你就不曉得後面會發生什麼事情
[00:06:21.000 --> 00:06:23.000]  如果被神所使用
[00:06:23.000 --> 00:06:28.000]  無比鱷魚可以餵飽上萬隻
[00:06:28.000 --> 00:06:29.000]  好
[00:06:29.000 --> 00:06:31.000]  接下去我們就來看
[00:06:31.000 --> 00:06:32.000]  十四節
[00:06:32.000 --> 00:06:33.000]  眾人看了這個神蹟
[00:06:33.000 --> 00:06:35.000]  十四節跟十五節
[00:06:35.000 --> 00:06:36.000]  眾人看了
[00:06:36.000 --> 00:06:38.000]  看見耶穌所行的神蹟
[00:06:38.000 --> 00:06:41.000]  就說這真是那要到世間來的先知
[00:06:41.000 --> 00:06:42.000]  我們記住
[00:06:42.000 --> 00:06:46.000]  他說這真是那要到世間來的先知
[00:06:46.000 --> 00:06:47.000]  所以對猶太人來講
[00:06:47.000 --> 00:06:49.000]  他們仍然盼望什麼
[00:06:49.000 --> 00:06:50.000]  盼望摩西
[00:06:50.000 --> 00:06:52.000]  當初所說的這件事情
[00:06:52.000 --> 00:06:54.000]  他說在我之後
[00:06:54.000 --> 00:06:55.000]  神要興起在你們中間
[00:06:55.000 --> 00:06:58.000]  興起一位先知比我更大的
[00:06:58.000 --> 00:07:00.000]  這是猶太人他們所盼望
[00:07:00.000 --> 00:07:02.000]  他們一直盼望這件事情
[00:07:02.000 --> 00:07:05.000]  當他們看見主耶穌行了這個神蹟之後
[00:07:05.000 --> 00:07:06.000]  對不對
[00:07:06.000 --> 00:07:09.000]  無比鱷魚餵飽了上萬的人
[00:07:09.000 --> 00:07:12.000]  還有沒有剩下
[00:07:12.000 --> 00:07:13.000]  還有啊
[00:07:13.000 --> 00:07:14.000]  對不對
[00:07:14.000 --> 00:07:15.000]  多少籃子啊
[00:07:15.000 --> 00:07:17.000]  十二個籃子啊
[00:07:17.000 --> 00:07:20.000]  我不知道這個籃子有多大
[00:07:20.000 --> 00:07:22.000]  就像我們每次這個帕拉聚餐的時候
[00:07:22.000 --> 00:07:23.000]  對不對
[00:07:23.000 --> 00:07:24.000]  有的時候過多的時候
[00:07:24.000 --> 00:07:26.000]  我們就開始把食物怎麼樣
[00:07:26.000 --> 00:07:28.000]  請大家帶回家
[00:07:28.000 --> 00:07:30.000]  當然這個是不一樣的
[00:07:30.000 --> 00:07:31.000]  但是在這裡呢
[00:07:31.000 --> 00:07:33.000]  他真的是就用無比鱷魚
[00:07:33.000 --> 00:07:36.000]  主耶穌就把它變成了這麼多
[00:07:36.000 --> 00:07:39.000]  然後後來還剩下十二個籃子
[00:07:39.000 --> 00:07:40.000]  那對猶太人來講
[00:07:40.000 --> 00:07:42.000]  眾人看見耶穌所行的神蹟
[00:07:42.000 --> 00:07:45.000]  就說這真是那要到世間來的先知
[00:07:45.000 --> 00:07:47.000]  這是猶太人他們的反應
[00:07:47.000 --> 00:07:49.000]  接下來我們看十五節
[00:07:49.000 --> 00:07:52.000]  耶穌既知道眾人要來牆壁祂做王
[00:07:52.000 --> 00:07:58.000]  就獨自又退到山上去了
[00:07:58.000 --> 00:08:01.000]  主耶穌知道他們的心裡在想什麼
[00:08:01.000 --> 00:08:02.000]  對不對
[00:08:02.000 --> 00:08:04.000]  我們從約翰福音一開始的時候
[00:08:04.000 --> 00:08:07.000]  約翰就記載主耶穌
[00:08:07.000 --> 00:08:09.000]  祂知道人心裡面在想什麼
[00:08:09.000 --> 00:08:11.000]  所以當祂行了神蹟之後
[00:08:11.000 --> 00:08:13.000]  祂不會把祂自己交給他們
[00:08:13.000 --> 00:08:14.000]  為什麼呢
[00:08:14.000 --> 00:08:18.000]  祂就知道他們看見了神蹟
[00:08:18.000 --> 00:08:21.000]  他們要請祂做王
[00:08:21.000 --> 00:08:24.000]  這是他們自己心裡的agenda
[00:08:24.000 --> 00:08:26.000]  這是他們心裡面所想要的
[00:08:26.000 --> 00:08:27.000]  對不對
[00:08:27.000 --> 00:08:28.000]  十五節說
[00:08:28.000 --> 00:08:31.000]  因為主耶穌知道他們要推祂做王
[00:08:31.000 --> 00:08:34.000]  其實祂的意思就是牆壁祂做王
[00:08:34.000 --> 00:08:37.000]  就是逼祂做王
[00:08:37.000 --> 00:08:40.000]  這個時候祂又獨自又退到山上去了
[00:08:40.000 --> 00:08:43.000]  主耶穌退到山上去做什麼
[00:08:43.000 --> 00:08:45.000]  這裡沒有講
[00:08:45.000 --> 00:08:47.000]  但是我們從其他的經文
[00:08:47.000 --> 00:08:49.000]  其他三個福音我們知道
[00:08:49.000 --> 00:08:51.000]  主耶穌祂是去禱告
[00:08:51.000 --> 00:08:52.000]  祂禱告些什麼呢
[00:08:52.000 --> 00:08:53.000]  我們也不知道
[00:08:53.000 --> 00:08:55.000]  因為聖經上沒有記載
[00:08:55.000 --> 00:08:56.000]  但是我們曉得
[00:08:56.000 --> 00:08:57.000]  主耶穌祂知道
[00:08:57.000 --> 00:08:59.000]  為什麼祂知道
[00:08:59.000 --> 00:09:03.000]  因為祂跟父神非常非常近
[00:09:03.000 --> 00:09:06.000]  祂知道父神要叫祂做什麼
[00:09:06.000 --> 00:09:09.000]  記不記得當祂在迦拿的時候
[00:09:09.000 --> 00:09:11.000]  祂的母親告訴祂說
[00:09:11.000 --> 00:09:13.000]  祂們沒有酒了
[00:09:13.000 --> 00:09:14.000]  主耶穌就跟祂講說
[00:09:14.000 --> 00:09:15.000]  母親
[00:09:15.000 --> 00:09:18.000]  祂是用中文翻譯成婦人
[00:09:18.000 --> 00:09:22.000]  祂說我跟妳有什麼關係
[00:09:22.000 --> 00:09:23.000]  對不對
[00:09:23.000 --> 00:09:24.000]  好像就是說祂不願意
[00:09:24.000 --> 00:09:25.000]  但是祂轉過頭來
[00:09:25.000 --> 00:09:26.000]  祂又怎麼樣
[00:09:26.000 --> 00:09:27.000]  祂又去做了
[00:09:27.000 --> 00:09:30.000]  其實主耶穌跟父神之間的通話
[00:09:30.000 --> 00:09:33.000]  連接是非常非常親密的
[00:09:33.000 --> 00:09:35.000]  就好像電話線
[00:09:35.000 --> 00:09:38.000]  熱線一拿起來馬上就是對方
[00:09:38.000 --> 00:09:39.000]  不需要再去轉
[00:09:39.000 --> 00:09:40.000]  不需要再去operator
[00:09:40.000 --> 00:09:41.000]  什麼都不需要
[00:09:41.000 --> 00:09:43.000]  直接就上去了
[00:09:43.000 --> 00:09:44.000]  這就是主耶穌
[00:09:44.000 --> 00:09:47.000]  祂知道人心裡面在想什麼
[00:09:47.000 --> 00:09:49.000]  那麼在約翰福音裡面
[00:09:49.000 --> 00:09:51.000]  總共記載了七個神蹟
[00:09:51.000 --> 00:09:54.000]  約翰福音記載的神蹟不多的
[00:09:54.000 --> 00:09:56.000]  但是當約翰照了第二十章的時候
[00:09:56.000 --> 00:09:58.000]  他說耶穌行了許許多多的神蹟
[00:09:58.000 --> 00:10:00.000]  都沒有記載在這本書上面
[00:10:00.000 --> 00:10:01.000]  他說為的是要什麼
[00:10:01.000 --> 00:10:03.000]  為的是要叫人看了之後
[00:10:03.000 --> 00:10:05.000]  就相信祂是基督
[00:10:05.000 --> 00:10:08.000]  祂是永生神的兒子
[00:10:08.000 --> 00:10:09.000]  所以在約翰福音中
[00:10:09.000 --> 00:10:10.000]  記載了七個神蹟
[00:10:10.000 --> 00:10:12.000]  第一個神蹟是水變酒
[00:10:12.000 --> 00:10:15.000]  第二個神蹟是什麼
[00:10:15.000 --> 00:10:20.000]  這是考你們了
[00:10:20.000 --> 00:10:23.000]  有沒有哪一個答得出來
[00:10:23.000 --> 00:10:25.000]  不能去看的
[00:10:25.000 --> 00:10:28.000]  一至大臣的兒子
[00:10:28.000 --> 00:10:31.000]  然後第三個就是他一至三十八年的癱瘓
[00:10:31.000 --> 00:10:35.000]  這是在第五章
[00:10:35.000 --> 00:10:36.000]  然後到第六章的時候
[00:10:36.000 --> 00:10:37.000]  就是我們今天所要看的
[00:10:37.000 --> 00:10:39.000]  他餵飽了五千個男人
[00:10:39.000 --> 00:10:40.000]  加上婦女和小孩
[00:10:40.000 --> 00:10:42.000]  大概只有一萬多人
[00:10:42.000 --> 00:10:44.000]  接下去在這個第六章裡面
[00:10:44.000 --> 00:10:46.000]  中間有一段很小的插曲
[00:10:46.000 --> 00:10:49.000]  就是他在海上面行走
[00:10:49.000 --> 00:10:51.000]  這是他的另外一個神蹟
[00:10:51.000 --> 00:10:52.000]  到了第九章的時候
[00:10:52.000 --> 00:10:55.000]  他依好的一個生來就是瞎眼
[00:10:55.000 --> 00:10:56.000]  記不記得第九章
[00:10:56.000 --> 00:11:01.000]  他整章都在討論這個看得見看不見的事情
[00:11:01.000 --> 00:11:02.000]  到最後的時候
[00:11:02.000 --> 00:11:04.000]  到了十一章的時候
[00:11:04.000 --> 00:11:07.000]  這就是主耶穌他新神蹟的高潮
[00:11:07.000 --> 00:11:09.000]  這高潮是什麼呢
[00:11:09.000 --> 00:11:12.000]  就是他拉撒路從死裡復活
[00:11:12.000 --> 00:11:14.000]  主耶穌讓我們看見
[00:11:14.000 --> 00:11:16.000]  他就是那個生命
[00:11:16.000 --> 00:11:19.000]  他就是復活
[00:11:19.000 --> 00:11:20.000]  你知道這些猶太人
[00:11:20.000 --> 00:11:23.000]  當他們看見主耶穌新的神蹟的時候
[00:11:23.000 --> 00:11:25.000]  他們之前也看過其他的
[00:11:25.000 --> 00:11:26.000]  對不對
[00:11:26.000 --> 00:11:28.000]  他們願意接受主耶穌
[00:11:28.000 --> 00:11:29.000]  但是有一個條件
[00:11:29.000 --> 00:11:32.000]  耶穌一定要按著他們的心意去做
[00:11:32.000 --> 00:11:35.000]  耶穌所做的事情一定要秤他們的心
[00:11:35.000 --> 00:11:38.000]  然後給他們所需要的
[00:11:38.000 --> 00:11:40.000]  比方說醫治他們的疾病
[00:11:40.000 --> 00:11:41.000]  讓他們不受欺壓
[00:11:41.000 --> 00:11:44.000]  因為羅馬帝國在那個時候在統治他們
[00:11:44.000 --> 00:11:46.000]  要他們吃餅得飽
[00:11:46.000 --> 00:11:47.000]  如果是這樣子
[00:11:47.000 --> 00:11:49.000]  他們就願意接受他
[00:11:49.000 --> 00:11:51.000]  稱他為主稱他為王
[00:11:51.000 --> 00:11:53.000]  一旦不秤他們的心意的時候
[00:11:53.000 --> 00:11:55.000]  他們就怎麼樣呢
[00:11:55.000 --> 00:11:58.000]  只要旁邊有一個人稍微扇動一下
[00:11:58.000 --> 00:12:02.000]  在聖經裡面的確看見到後來
[00:12:02.000 --> 00:12:04.000]  主耶穌被釘十字架的時候
[00:12:04.000 --> 00:12:05.000]  就是這些法利塞人
[00:12:05.000 --> 00:12:06.000]  還有這些文士
[00:12:06.000 --> 00:12:08.000]  他們就是在群眾當中怎麼樣
[00:12:08.000 --> 00:12:10.000]  煽動
[00:12:10.000 --> 00:12:11.000]  所以到最後
[00:12:11.000 --> 00:12:14.000]  這些群眾沒有什麼根基嘛
[00:12:14.000 --> 00:12:15.000]  對不對
[00:12:15.000 --> 00:12:16.000]  所以當他們一看
[00:12:16.000 --> 00:12:18.000]  這個人不合我們心意的時候
[00:12:18.000 --> 00:12:19.000]  他們唯一所想到的
[00:12:19.000 --> 00:12:23.000]  就是把他釘死在十字架上
[00:12:23.000 --> 00:12:27.000]  這個人沒有什麼值得活的
[00:12:27.000 --> 00:12:29.000]  你看了這麼多的神蹟
[00:12:29.000 --> 00:12:30.000]  到最後的時候
[00:12:30.000 --> 00:12:32.000]  只要旁邊有一句扇動
[00:12:32.000 --> 00:12:34.000]  他們就說這個人不值得活的
[00:12:34.000 --> 00:12:35.000]  為什麼呢
[00:12:35.000 --> 00:12:36.000]  因為我們看見
[00:12:36.000 --> 00:12:37.000]  當比拉多問他們說
[00:12:37.000 --> 00:12:39.000]  你要我釋放哪一個
[00:12:39.000 --> 00:12:43.000]  是巴拿巴還是巴拉巴還是他
[00:12:43.000 --> 00:12:50.000]  他們說我們要這個大強盜
[00:12:50.000 --> 00:12:51.000]  在以色列人
[00:12:51.000 --> 00:12:52.000]  在猶太人他們的心裡
[00:12:52.000 --> 00:13:00.000]  就覺得這個人是不值得活下去的
[00:13:00.000 --> 00:13:01.000]  他們所喊的就是什麼
[00:13:01.000 --> 00:13:02.000]  釘他十架
[00:13:02.000 --> 00:13:03.000]  釘他十架
[00:13:03.000 --> 00:13:07.000]  Crucify him
[00:13:07.000 --> 00:13:11.000]  我們和他們的分別在哪裡呢
[00:13:11.000 --> 00:13:13.000]  說實在話我們和他們的分別
[00:13:13.000 --> 00:13:17.000]  我們跟他們之間的差別很小
[00:13:17.000 --> 00:13:19.000]  我們希望他做我
[00:13:19.000 --> 00:13:23.000]  但是是為了我自己的利益
[00:13:23.000 --> 00:13:25.000]  就像猶太人一樣
[00:13:25.000 --> 00:13:26.000]  他們希望他做我
[00:13:26.000 --> 00:13:29.000]  是為了政治上的利益
[00:13:29.000 --> 00:13:32.000]  是為了生活中的利益
[00:13:32.000 --> 00:13:33.000]  我們和他們中間
[00:13:33.000 --> 00:13:35.000]  說實在話沒有什麼太大的分別
[00:13:35.000 --> 00:13:37.000]  當我們在困苦中的時候
[00:13:37.000 --> 00:13:38.000]  我們需要安慰的時候
[00:13:38.000 --> 00:13:40.000]  我們就來到他的面前
[00:13:40.000 --> 00:13:42.000]  當我們在困難當中
[00:13:42.000 --> 00:13:43.000]  我們需要能力的時候
[00:13:43.000 --> 00:13:45.000]  我們就來到他的面前
[00:13:45.000 --> 00:13:46.000]  當我們在動盪當中的時候
[00:13:46.000 --> 00:13:48.000]  我們需要平安的時候
[00:13:48.000 --> 00:13:50.000]  我們就來到他的面前
[00:13:50.000 --> 00:13:52.000]  我們就說我們要與神同行
[00:13:52.000 --> 00:13:54.000]  我們要唱詩歌頌讚美他
[00:13:54.000 --> 00:13:56.000]  我們要與他交談
[00:13:56.000 --> 00:14:00.000]  真的很甜蜜
[00:14:00.000 --> 00:14:01.000]  沒有人能夠像他
[00:14:01.000 --> 00:14:03.000]  跟我們這麼甜蜜
[00:14:03.000 --> 00:14:04.000]  可是當他對我們
[00:14:04.000 --> 00:14:07.000]  有一點點要求的時候
[00:14:07.000 --> 00:14:08.000]  比方說他告訴我們
[00:14:08.000 --> 00:14:10.000]  我們要捨己
[00:14:10.000 --> 00:14:13.000]  我們要天天背起我們的十字架
[00:14:13.000 --> 00:14:17.000]  我們要擺上
[00:14:17.000 --> 00:14:24.000]  他就好像跟我們沒有什麼關係
[00:14:24.000 --> 00:14:27.000]  接下去我們從十六節到二十一節
[00:14:27.000 --> 00:14:30.000]  在這裡有一個小插曲
[00:14:30.000 --> 00:14:31.000]  我本來也是在想
[00:14:31.000 --> 00:14:34.000]  我說主耶穌行了神蹟完了之後
[00:14:34.000 --> 00:14:35.000]  怎麼忽然到這裡
[00:14:35.000 --> 00:14:36.000]  跳進一件事情
[00:14:36.000 --> 00:14:39.000]  就是他在海上面行走
[00:14:39.000 --> 00:14:41.000]  十六節到二十一節
[00:14:41.000 --> 00:14:43.000]  我自己在看的時候
[00:14:43.000 --> 00:14:44.000]  我就在想
[00:14:44.000 --> 00:14:45.000]  這是主耶穌
[00:14:45.000 --> 00:14:47.000]  這是一個跟其他的人
[00:14:47.000 --> 00:14:49.000]  跟主耶穌的關係的一個對比
[00:14:49.000 --> 00:14:51.000]  主耶穌讓他的門徒知道
[00:14:51.000 --> 00:14:56.000]  他顧念他們
[00:14:56.000 --> 00:14:57.000]  我們看見
[00:14:57.000 --> 00:14:58.000]  在這裡他怎麼寫呢
[00:14:58.000 --> 00:14:59.000]  他說到了晚上
[00:14:59.000 --> 00:15:01.000]  他的門徒下海邊去
[00:15:01.000 --> 00:15:05.000]  上船要過海往加百隆去
[00:15:05.000 --> 00:15:06.000]  加百隆是在
[00:15:06.000 --> 00:15:11.000]  如果你想像加利利海
[00:15:11.000 --> 00:15:13.000]  他是在西北角
[00:15:13.000 --> 00:15:14.000]  這是加百隆
[00:15:14.000 --> 00:15:15.000]  主耶穌行神蹟的地方
[00:15:15.000 --> 00:15:18.000]  是在東邊東北角
[00:15:18.000 --> 00:15:20.000]  所以他們一定要過了加利利海
[00:15:20.000 --> 00:15:22.000]  然後到加百隆去
[00:15:22.000 --> 00:15:23.000]  這時候天已經黑了
[00:15:23.000 --> 00:15:25.000]  耶穌還沒有來到他們那裡
[00:15:25.000 --> 00:15:27.000]  忽然狂風大作
[00:15:27.000 --> 00:15:29.000]  海就翻騰起來
[00:15:29.000 --> 00:15:32.000]  我們中間有很多人去過中東
[00:15:32.000 --> 00:15:34.000]  以色列的
[00:15:34.000 --> 00:15:35.000]  你們去看過加利利
[00:15:35.000 --> 00:15:36.000]  我沒有去看過
[00:15:36.000 --> 00:15:38.000]  但是我在網上面我會看到
[00:15:38.000 --> 00:15:41.000]  那麼的的確確狂風大作
[00:15:41.000 --> 00:15:43.000]  海就翻騰起來
[00:15:43.000 --> 00:15:46.000]  門徒姚母約行了十多十里多
[00:15:46.000 --> 00:15:50.000]  大概差不多已經一半快要到了
[00:15:50.000 --> 00:15:51.000]  他們看見了
[00:15:51.000 --> 00:15:52.000]  耶穌在海面上走
[00:15:52.000 --> 00:15:54.000]  漸漸進了船
[00:15:54.000 --> 00:15:55.000]  他們就害怕
[00:15:55.000 --> 00:15:57.000]  在其他的經文裡面就告訴我們說
[00:15:57.000 --> 00:15:59.000]  他們以為是鬼
[00:15:59.000 --> 00:16:00.000]  他們以為是鬼怪
[00:16:00.000 --> 00:16:01.000]  那耶穌對他們說
[00:16:01.000 --> 00:16:03.000]  是我不要怕
[00:16:03.000 --> 00:16:06.000]  門徒就喜歡接他上船
[00:16:06.000 --> 00:16:09.000]  船逆時到了他們所要去的地方
[00:16:09.000 --> 00:16:11.000]  在這裡我們看見
[00:16:11.000 --> 00:16:14.000]  他的門徒在晚上的時候坐船
[00:16:14.000 --> 00:16:15.000]  要到對面去
[00:16:15.000 --> 00:16:16.000]  忽然狂風大作
[00:16:16.000 --> 00:16:17.000]  海就翻騰起來
[00:16:17.000 --> 00:16:22.000]  但是當他們看見的時候
[00:16:22.000 --> 00:16:24.000]  他們原以為是一個鬼怪
[00:16:24.000 --> 00:16:29.000]  因為沒有人可以在海面上行走
