
[00:00:00.000 --> 00:00:03.280]  在開啓我們回到這段經文之前
[00:01:39.400 --> 00:01:44.080]  神的說話來到活的機會好像更多
[00:01:44.080 --> 00:01:44.840]  意思是說
[00:01:44.840 --> 00:01:47.000]  我們很多時候當我們遇見一些事情
[00:01:47.000 --> 00:01:49.080]  或是當我們還沒有做一些事情
[00:01:49.080 --> 00:01:50.880]  我們預備來到做
[00:01:50.880 --> 00:01:54.080]  當我們說來到加拿大很多人第一樣最新的事
[00:01:54.080 --> 00:01:55.440]  我們要找一份工作
[00:01:55.440 --> 00:01:56.840]  如果留學生的話
[00:01:56.840 --> 00:02:00.160]  道理上面我要申請來一家大學
[00:02:00.160 --> 00:02:03.400]  很多時候我們第一樣的想法是什麼東西
[00:02:03.400 --> 00:02:07.080]  我覺得我喜歡什麼東西
[00:02:07.080 --> 00:02:09.160]  我們都基督徒的
[00:02:09.160 --> 00:02:11.480]  要不要重新來到神的跟前
[00:02:11.480 --> 00:02:13.280]  來到求問一下
[00:02:13.280 --> 00:02:14.160]  等候一下
[00:02:14.160 --> 00:02:15.160]  神啊
[00:02:15.160 --> 00:02:17.760]  你讓我來到這個地方的時候
[00:02:17.760 --> 00:02:19.960]  我們應當怎麼樣來到這裏
[00:02:19.960 --> 00:02:21.440]  開啓我們的
[00:02:21.440 --> 00:02:25.000]  無論生活還是我們學業
[00:02:25.000 --> 00:02:26.680]  我們只有自己的主張
[00:02:26.680 --> 00:02:29.160]  我們從來沒有首先來問神
[00:02:29.160 --> 00:02:29.600]  神啊
[00:02:29.600 --> 00:02:32.160]  你真的要我來到這個地方
[00:02:32.160 --> 00:02:36.200]  道理上面主要的原因是什麼呢
[00:02:36.200 --> 00:02:39.080]  什麼時候基督徒相信主了
[00:02:39.080 --> 00:02:42.240]  當我們發生問題的時候
[00:02:42.240 --> 00:02:43.720]  當我們做每一樣事情
[00:02:43.720 --> 00:02:47.400]  不按照我們自己的意思來到做的時候
[00:02:47.400 --> 00:02:49.240]  我們就在這個時候
[00:02:49.240 --> 00:02:51.240]  來到神的跟前求神
[00:02:51.240 --> 00:02:51.880]  神啊
[00:02:51.880 --> 00:02:53.880]  我們現在來到求你
[00:02:53.880 --> 00:02:55.160]  爲什麼我會這樣
[00:02:55.160 --> 00:02:57.440]  開啓今天就講到
[00:02:57.440 --> 00:02:58.760]  我們今天回到
[00:02:58.760 --> 00:03:01.400]  約束腰記第十章的裏面
[00:03:01.400 --> 00:03:04.040]  我們發現就是這樣的情況
[00:03:04.040 --> 00:03:07.840]  以信令民他們按照自己的意思
[00:03:07.840 --> 00:03:10.040]  來到更既變人
[00:03:10.040 --> 00:03:11.400]  來到利悅
[00:03:11.400 --> 00:03:12.840]  利悅之後我們發現
[00:03:12.840 --> 00:03:16.480]  問題一個跟一個的來到他們跟前
[00:03:16.480 --> 00:03:19.600]  那這個是神的人神的啓明
[00:03:19.600 --> 00:03:23.240]  以信令民他們發現的情況
[00:03:23.240 --> 00:03:26.160]  但是我們同時在第十章的裏面
[00:03:26.160 --> 00:03:27.720]  經文我們也看到
[00:03:27.720 --> 00:03:29.440]  當一些沒有相信主的人
[00:03:29.440 --> 00:03:34.160]  他們的生命如果單純靠自己的想法來到活的時候
[00:03:34.160 --> 00:03:36.120]  的表現是怎麼樣
[00:03:36.120 --> 00:03:38.640]  相對神的啓明
[00:03:38.640 --> 00:03:39.760]  不是神的啓明
[00:03:39.760 --> 00:03:42.840]  這兩方面的時候好像什麼分別也沒有
[00:03:42.840 --> 00:03:44.360]  但在這個過程裏面
[00:03:44.360 --> 00:03:46.800]  耶和華神怎麼樣來的帶領他的啓明
[00:03:46.800 --> 00:03:50.600]  來到來到經過改變這個過程呢
[00:03:50.600 --> 00:03:53.720]  所以今天講到的題目就是當以信令民
[00:03:53.720 --> 00:03:57.880]  他們開始攻打南面的這些國家的時候
[00:03:57.880 --> 00:04:04.680]  進入到陰水地攻打加南地南邊的這些居王的時候
[00:04:04.680 --> 00:04:09.400]  我們發現耶和華怎麼樣爲以信令民處理他們的問題
[00:04:09.400 --> 00:04:11.720]  那這樣我們先回到第十章的裏面
[00:04:11.720 --> 00:04:15.680]  我們再看一下到底上面這一段經文發生什麼事情
[00:04:15.680 --> 00:04:18.760]  重複一下在第九章的裏面
[00:04:18.760 --> 00:04:22.840]  第九章裏面我們發現欺騙人已經欺騙了以信令民
[00:04:22.840 --> 00:04:26.720]  爲他們的安危至爲求至寶
[00:04:26.720 --> 00:04:34.000]  所以他們與以信令民來到利月出賣其他的亞茉莉皇
[00:04:34.000 --> 00:04:36.680]  所以到這樣的情況怎麼樣呢
[00:04:36.680 --> 00:04:38.440]  從第一集到第六集
[00:04:38.440 --> 00:04:45.120]  我們會發現當一個人只有寄求至寶的情況之下
[00:04:45.120 --> 00:04:48.000]  他們有很多醜陋的情況的出現
[00:04:48.000 --> 00:04:51.440]  實際上上面會不會是以信令民的情況呢
[00:04:51.440 --> 00:04:52.680]  讓我們再看一下
[00:04:52.680 --> 00:04:55.640]  讓文英雄打開第十章第一到第六節
[00:04:55.640 --> 00:04:56.760]  讓我們一同讀吧
[00:04:56.760 --> 00:04:57.320]  好吧
[00:04:57.320 --> 00:04:59.400]  剛纔第一章已經讓我們讀一遍
[00:04:59.400 --> 00:05:01.640]  不過讓我們更熟悉這一段經文
[00:05:01.640 --> 00:05:03.280]  讓我們一起打開
[00:05:03.280 --> 00:05:06.040]  這段聖經我們一起再讀一遍
[00:05:06.040 --> 00:05:06.200]  好
[00:05:06.200 --> 00:05:07.920]  我們大家一起讀
[00:05:07.920 --> 00:05:15.160]  耶路撒冷王亞多里使得親親約書亞讀了愛丞
[00:05:15.160 --> 00:05:16.880]  心情委面
[00:05:16.880 --> 00:05:20.440]  怎麼樣在耶利哥和耶利哥的王
[00:05:20.440 --> 00:05:24.000]  也像樣在愛丞和愛丞的王
[00:05:24.000 --> 00:05:29.680]  要經見地邊的居民與以信令人立了合約
[00:05:29.680 --> 00:05:31.480]  在他們中間
[00:05:31.480 --> 00:05:33.000]  這甚懼怕
[00:05:33.000 --> 00:05:39.880]  因爲雞片雞肉大城與刀城一樣比愛城更大
[00:05:39.880 --> 00:05:43.240]  並且城內的人都是勇士
[00:05:43.240 --> 00:05:51.680]  所以耶路撒冷王亞多里使得撒花人去見斯伯倫王和談
[00:05:51.680 --> 00:06:05.000]  炎墨王比倫拉提王亞貝亞和伊倫王比比說求你們想來幫助我
[00:06:05.000 --> 00:06:07.480]  我們攻打雞片
[00:06:07.480 --> 00:06:12.680]  人們與日序亞和以信令人立了合約
[00:06:12.680 --> 00:06:33.320]  於是五翁亞利比王就是耶路撒冷王斯伯倫王炎墨王拉提王伊倫王再加與以信令他們的衆君想來對着雞片安寧攻打雞片
[00:06:33.320 --> 00:06:35.240]  在前六節的經文裏面
[00:06:35.240 --> 00:06:39.680]  我們發現以信令人他剛剛跟雞片人立約之後
[00:06:39.680 --> 00:06:42.160]  就發生一種事情
[00:06:42.160 --> 00:06:43.840]  在當中有一個王
[00:06:43.840 --> 00:06:47.600]  他的名字叫亞多里使得
[00:06:47.600 --> 00:06:52.360]  他是在耶路撒冷做王的
[00:06:52.360 --> 00:06:54.120]  那這位王是怎麼樣呢
[00:06:54.120 --> 00:06:55.560]  基本上如果從經文裏面
[00:06:55.560 --> 00:06:58.840]  我們發現他是其中一位亞茉莉人
[00:06:58.840 --> 00:07:02.240]  他們是亞茉莉人的後裔
[00:07:02.240 --> 00:07:05.560]  他是其中的一王
[00:07:05.560 --> 00:07:07.320]  他覺得很不高興
[00:07:07.320 --> 00:07:08.680]  爲什麼他覺得很不高興
[00:07:08.680 --> 00:07:12.760]  因爲他收到知事情報跟他說
[00:07:12.760 --> 00:07:16.920]  原來在他們附近一個大城裏面
[00:07:16.920 --> 00:07:18.320]  名字叫雞片
[00:07:18.320 --> 00:07:22.680]  那裏的王派他的使臣到以信令
[00:07:22.680 --> 00:07:26.120]  以信令論文的當中
[00:07:26.120 --> 00:07:30.440]  根據需要立了一個和平的約
[00:07:30.440 --> 00:07:32.640]  他覺得很不高興
[00:07:32.640 --> 00:07:38.120]  那首先我們先了解這位王到底上面是怎麼樣的一位王
[00:07:38.120 --> 00:07:40.240]  如果我們瞭解這個王
[00:07:40.240 --> 00:07:44.000]  最直接的方法就是從他的名字
[00:07:44.000 --> 00:07:49.120]  中文名字這裏跟我們的翻譯不太容易看到
[00:07:49.120 --> 00:07:54.000]  中文名字叫亞多里使得
[00:07:54.000 --> 00:07:57.000]  如果我們懂希伯來文的話
[00:07:57.000 --> 00:08:00.800]  我們就知道這個名字原本的意思是
[00:08:00.800 --> 00:08:04.480]  Adonai Sadik
[00:08:04.480 --> 00:08:06.240]  什麼是Adonai Sadik
[00:08:06.240 --> 00:08:10.040]  什麼的意思是亞多里使得呢
[00:08:10.040 --> 00:08:13.160]  Adonai本身的意思就是主
[00:08:13.160 --> 00:08:14.400]  我們的主
[00:08:14.400 --> 00:08:15.760]  我們的王
[00:08:15.760 --> 00:08:17.960]  他是我們一切的主宰
[00:08:17.960 --> 00:08:19.440]  他是我們主
[00:08:19.440 --> 00:08:22.520]  Sadik的意思就是公義
[00:08:22.520 --> 00:08:24.920]  意思是說耶路撒冷王
[00:08:24.920 --> 00:08:28.880]  他名字的表現出他平成的表現
[00:08:28.880 --> 00:08:30.480]  他在衆人的跟前
[00:08:30.480 --> 00:08:31.880]  他是他的父親
[00:08:31.880 --> 00:08:34.000]  讓他希望成爲一位什麼樣的人呢
[00:08:34.000 --> 00:08:36.840]  這就爲公義的王
[00:08:36.840 --> 00:08:39.040]  他做事情應該是很公平的
[00:08:39.040 --> 00:08:40.960]  很齊平的
[00:08:40.960 --> 00:08:44.840]  不會有什麼私心放在裏面的
[00:08:44.840 --> 00:08:47.400]  就是因爲這樣的性格
[00:08:47.400 --> 00:08:50.760]  所以推卸他要做一樣事情
[00:08:50.760 --> 00:08:54.400]  就是要在他當中要做一個
[00:08:54.400 --> 00:08:56.680]  好像現在美國一樣
[00:08:56.680 --> 00:08:58.520]  世界的警察
[00:08:58.520 --> 00:08:59.840]  他在當時來說
[00:08:59.840 --> 00:09:01.760]  我是亞茉莉王
[00:09:01.760 --> 00:09:04.640]  我是亞茉莉人的其中的一分子
[00:09:04.640 --> 00:09:08.240]  我的名字就是主持公義
[00:09:08.240 --> 00:09:13.720]  所以他就發現即便人做的事情有一點不妥
[00:09:13.720 --> 00:09:14.480]  當時來說
[00:09:14.480 --> 00:09:15.040]  以些民
[00:09:15.040 --> 00:09:18.480]  他們剛過這個約旦河之後
[00:09:18.480 --> 00:09:20.520]  成功的攻打耶利各城
[00:09:20.520 --> 00:09:24.160]  跟艾城兩座大城
[00:09:24.160 --> 00:09:25.760]  艾城當然比較小很多
[00:09:25.760 --> 00:09:27.400]  但是當時來說
[00:09:27.400 --> 00:09:29.720]  很多人都介紹這兩座城是怎麼樣
[00:09:31.080 --> 00:09:32.360]  但是這位王
[00:09:32.360 --> 00:09:35.400]  當知道他們過來之後
[00:09:35.400 --> 00:09:38.240]  即便人聽說以些民
[00:09:38.240 --> 00:09:39.400]  他們那麼厲害
[00:09:39.400 --> 00:09:41.960]  所以會馬上爲求祭寶
[00:09:41.960 --> 00:09:45.240]  這個在第九章裏面我們說過了
[00:09:45.240 --> 00:09:47.720]  於是乎跟他們立約
[00:09:47.720 --> 00:09:51.280]  背叛所有其他的亞茉莉王
[00:09:51.280 --> 00:09:53.160]  結果好像就是
[00:09:53.160 --> 00:09:54.400]  我經常發現
[00:09:54.400 --> 00:09:56.760]  如果有一次我有個朋友說
[00:09:56.760 --> 00:09:59.600]  我們很多從香港來的人
[00:09:59.600 --> 00:10:02.200]  我們香港人從來不
[00:10:02.200 --> 00:10:05.440]  大部分不承認我們是中國人的
[00:10:05.440 --> 00:10:08.320]  大部分香港人主張自己是香港人
[00:10:08.320 --> 00:10:10.440]  不是中國人
[00:10:10.440 --> 00:10:14.040]  香港人最喜歡去的地方是什麼地方
[00:10:14.040 --> 00:10:15.600]  日本
[00:10:15.600 --> 00:10:17.280]  香港人很喜歡日本的
[00:10:17.280 --> 00:10:17.920]  爲什麼呢
[00:10:17.920 --> 00:10:19.960]  因爲日本人也很聰明
[00:10:19.960 --> 00:10:24.080]  他把自己的形象在香港來說
[00:10:24.080 --> 00:10:26.680]  表現出非常好
[00:10:26.680 --> 00:10:28.720]  有一次我跟朋友說
[00:10:28.720 --> 00:10:30.160]  如果我們今天
[00:10:30.160 --> 00:10:33.480]  中國大陸來大家看我們香港人來說
[00:10:33.480 --> 00:10:37.360]  表現出我們所有香港人都可以背叛中國人的人
[00:10:37.360 --> 00:10:38.440]  爲什麼
[00:10:38.440 --> 00:10:41.000]  當如果真的日本跟中國打仗的時候
[00:10:41.000 --> 00:10:43.800]  你猜香港人會幫哪一個
[00:10:43.800 --> 00:10:44.960]  重點
[00:10:44.960 --> 00:10:46.480]  重點啊
[00:10:46.480 --> 00:10:50.880]  香港人沒有大部分的人不喜歡中國
[00:10:50.880 --> 00:10:53.440]  那這個情況很可怕
[00:10:53.440 --> 00:10:55.720]  不過也表現出
[00:10:55.720 --> 00:10:57.600]  有些人會求祭寶
[00:10:57.600 --> 00:10:59.280]  發揮自己的意見
[00:10:59.280 --> 00:11:00.800]  自己喜歡的事情
[00:11:00.800 --> 00:11:04.800]  憑自己的喜愛的事來做決定
[00:11:04.800 --> 00:11:05.840]  那麼怎麼樣
[00:11:05.840 --> 00:11:09.440]  於是乎他們來到喀烏隆
[00:11:09.440 --> 00:11:12.200]  這個以色列民
[00:11:12.200 --> 00:11:18.160]  耶路撒冷王是亞茉莉王當中的其中一個
[00:11:18.160 --> 00:11:22.320]  他看到當時來說所有的亞茉莉人
[00:11:22.320 --> 00:11:25.760]  快要被以色列民來攻打
[00:11:25.760 --> 00:11:28.040]  這個是一個很大的危險了
[00:11:28.040 --> 00:11:32.240]  這個可以說是噹噹時來到中東一個危機
[00:11:32.240 --> 00:11:33.200]  就在這個時候
[00:11:33.200 --> 00:11:35.600]  爲什麼我們不聯合起來
[00:11:35.600 --> 00:11:44.520]  爲什麼這個紀辯人他背叛我們跟以色列人來到立一個合約了
[00:11:44.520 --> 00:11:45.760]  那就是因爲這個原因
[00:11:45.760 --> 00:11:48.360]  所以結尾
[00:11:48.360 --> 00:11:50.480]  耶路撒冷王他的很不高興
[00:11:50.480 --> 00:11:54.880]  就是他作爲領導的其中一個人
[00:11:54.880 --> 00:11:57.640]  他想出一個方法
[00:11:57.640 --> 00:11:59.560]  他憑自己的想法
[00:11:59.560 --> 00:12:02.120]  憑經過計算
[00:12:02.120 --> 00:12:04.680]  看看當時的形勢
[00:12:04.680 --> 00:12:08.320]  他決定他先下手爲強
[00:12:08.320 --> 00:12:20.440]  希望用這個方法來到阻止這個紀辯人出賣整個亞茉莉王其他的人的安危
[00:12:20.440 --> 00:12:22.680]  所以可以說在這個時候
[00:12:22.680 --> 00:12:25.160]  這個耶路撒冷王他的想出一個方法
[00:12:25.160 --> 00:12:26.240]  不如這樣吧
[00:12:26.240 --> 00:12:35.600]  我跟其他的亞茉莉王聯合一起來到先處理這個背叛的叛徒
[00:12:35.600 --> 00:12:36.840]  就是紀辯人
[00:12:36.840 --> 00:12:38.160]  所以在聖經裏面
[00:12:38.160 --> 00:12:39.880]  從第一到第六節裏面
[00:12:39.880 --> 00:12:43.560]  我們看到特別是我們看他的第三節的時候
[00:12:43.560 --> 00:12:45.480]  結果耶路撒冷王
[00:12:45.480 --> 00:12:52.080]  他的派其他的人去見面見其他侍衛的亞茉莉王
[00:12:52.080 --> 00:12:54.240]  這個已經在聖經裏面記得很清楚了
[00:12:54.240 --> 00:12:57.800]  我不太希望再重複一遍
[00:12:57.800 --> 00:13:00.720]  然後找他們來就跟他們說
[00:13:00.720 --> 00:13:01.840]  不如這樣吧
[00:13:01.840 --> 00:13:09.240]  我們五個王一起雜結我們所有的能力
[00:13:09.240 --> 00:13:11.640]  然後我們不去攻打一些的
[00:13:11.640 --> 00:13:12.720]  我們在這個時候
[00:13:12.720 --> 00:13:17.000]  我們首先攻打的是紀辯人
[00:13:17.000 --> 00:13:19.160]  讓我們先處理這個叛徒
[00:13:19.160 --> 00:13:23.320]  那這個做法有什麼好處呢
[00:13:23.320 --> 00:13:25.480]  那在一些聖經研究裏面
[00:13:25.480 --> 00:13:28.520]  我們發現這裏基本上有三個原因
[00:13:28.520 --> 00:13:29.560]  最好的處理
[00:13:29.560 --> 00:13:32.480]  爲什麼他不集結攻打以色列
[00:13:32.480 --> 00:13:35.320]  他希望攻打紀辯人
[00:13:35.320 --> 00:13:37.080]  有三個原因
[00:13:37.080 --> 00:13:42.800]  第一個原因紀辯人是亞茉莉族的人
[00:13:42.800 --> 00:13:44.600]  他們是同族人
[00:13:44.600 --> 00:13:46.800]  這是同族人的事情
[00:13:46.800 --> 00:13:50.560]  可以說是處理內部事情
[00:13:50.560 --> 00:13:52.920]  跟外國沒有什麼關係
[00:13:52.920 --> 00:13:55.600]  所以這個是我們家裏面的事情
[00:13:55.600 --> 00:13:59.240]  問題在家裏面就在家裏面處理
[00:13:59.240 --> 00:14:02.600]  這個別人不能夠來管
[00:14:02.600 --> 00:14:03.880]  很好的一個理由
[00:14:03.880 --> 00:14:05.440]  第二個原因
[00:14:05.440 --> 00:14:10.680]  這是如果這一次能夠這五個王攻打紀辯人
[00:14:10.680 --> 00:14:13.600]  能夠成功的話
[00:14:13.600 --> 00:14:21.800]  就能夠間接來打擊以色列軍裏面的士氣
[00:14:21.800 --> 00:14:25.480]  讓他們明白到這裏屬於是我們話事
[00:14:25.480 --> 00:14:28.120]  我們纔是這裏的主人
[00:14:28.120 --> 00:14:30.080]  你跟其他的民族
[00:14:30.080 --> 00:14:33.120]  就算是我們民族的人來到力運
[00:14:33.120 --> 00:14:35.640]  最終你不成功
[00:14:35.640 --> 00:14:37.560]  第三個原因
[00:14:37.560 --> 00:14:40.520]  這個也是其中最主要的原因
[00:14:40.520 --> 00:14:47.920]  就是能夠攻打紀辯人比攻打以色列民來得容易很多
[00:14:47.920 --> 00:14:51.960]  意思就是說勝算高很多倍
[00:14:51.960 --> 00:14:53.680]  如果在這樣的情況來說
[00:14:53.680 --> 00:14:59.560]  如果我們看到這五個王的算盤打得非常的好
[00:14:59.560 --> 00:15:02.520]  他計算之後明白到這樣做法
[00:15:02.520 --> 00:15:07.800]  可以有三年的功效來到處理當時的情況
[00:15:07.800 --> 00:15:12.640]  因爲我們從這些經文裏面看到他們聯合在一起
[00:15:12.640 --> 00:15:14.880]  來到最後第六節告訴我
[00:15:14.880 --> 00:15:21.160]  第五節告訴我們他們安營在這個紀辯哪裏預備跟他打仗
[00:15:21.160 --> 00:15:23.920]  逼使以色列要參與
[00:15:23.920 --> 00:15:25.000]  這個就在第六節
[00:15:25.000 --> 00:15:26.480]  剛纔我們沒有讀的
[00:15:26.480 --> 00:15:27.640]  第六節說什麼呢
[00:15:27.640 --> 00:15:29.560]  我讀給大家聽
[00:15:29.560 --> 00:15:33.160]  第六節說紀辯人的打發人網
[00:15:33.160 --> 00:15:38.280]  紀辯人中去見約書耀說
[00:15:38.280 --> 00:15:41.760]  你不要袖手不顧你的僕人
[00:15:41.760 --> 00:15:43.680]  求你速速的賞來
[00:15:43.680 --> 00:15:44.800]  請救我們
[00:15:44.800 --> 00:15:45.800]  幫助我們
[00:15:45.800 --> 00:15:47.480]  因爲住在山地
[00:15:47.480 --> 00:15:54.720]  壓磨利人的諸王都聚集攻擊我們
[00:15:54.720 --> 00:15:56.480]  在這個時候很聰明
[00:15:56.480 --> 00:16:00.040]  紀辯人他不是單靠自己的力量
[00:16:00.040 --> 00:16:04.440]  他反過來來到依靠
[00:16:04.440 --> 00:16:08.920]  就跟他有約定的以色列軍
[00:16:08.920 --> 00:16:10.480]  簡單說
[00:16:10.480 --> 00:16:16.080]  他只需要向以色列發出一個請救的信誓
[00:16:16.080 --> 00:16:20.080]  馬上就可以解決自己的問題
[00:16:20.080 --> 00:16:21.680]  弟兄姐妹
[00:16:21.680 --> 00:16:25.680]  在這裏從第一節到第六節裏面
[00:16:25.680 --> 00:16:27.600]  我們發現聖經寫着的時候
[00:16:27.600 --> 00:16:31.360]  這個佐姐用了很美麗的一個手法
[00:16:31.360 --> 00:16:35.080]  這是用一個在回續在一個字上面
[00:16:35.080 --> 00:16:38.880]  就是來到求救這個情況
[00:16:38.880 --> 00:16:41.080]  分別在第七節到第六節
[00:16:41.080 --> 00:16:43.280]  我們可以看到的細節
[00:16:43.280 --> 00:16:45.160]  最初我們可以看到的
[00:16:45.160 --> 00:16:49.280]  這是求你們賞來幫助我
[00:16:49.280 --> 00:16:51.760]  同樣的在第六節那裏
[00:16:51.760 --> 00:16:54.480]  也同樣說到
[00:16:54.480 --> 00:16:58.120]  紀辯人派人去見約束亞的時候
[00:16:58.120 --> 00:17:04.240]  也同樣說求你叔叔來請救我們
[00:17:04.240 --> 00:17:07.960]  在希伯來文裏面請救
[00:17:07.960 --> 00:17:14.040]  這兩個字不約同時的出現在同一段的裏面
[00:17:14.040 --> 00:17:17.480]  不過是分開兩個不同的方面
[00:17:17.480 --> 00:17:20.200]  敵人跟我軍
[00:17:20.200 --> 00:17:24.360]  相當的來到求救
[00:17:24.360 --> 00:17:28.680]  耶路撒冷王求救其他的亞茉莉王
[00:17:28.680 --> 00:17:34.560]  紀辯人求救在從以色列來的請救
[00:17:34.560 --> 00:17:37.160]  其實是故意這樣做的
[00:17:37.160 --> 00:17:39.240]  是告訴我們
[00:17:39.240 --> 00:17:42.320]  當我們有需要的時候
[00:17:42.320 --> 00:17:44.720]  你往哪裏求呢
[00:17:44.720 --> 00:17:46.400]  這個問題在這段聖經裏面
[00:17:46.400 --> 00:17:49.280]  第一樣來的問我們的
[00:17:49.280 --> 00:17:52.960]  當你跟我有問題的時候
[00:17:52.960 --> 00:17:55.440]  你往哪裏找幫忙
[00:17:55.440 --> 00:17:56.640]  弟兄姐妹
[00:17:56.640 --> 00:17:58.840]  如果你有問題的時候
[00:17:58.840 --> 00:18:02.960]  你找從哪裏找幫助來
[00:18:02.960 --> 00:18:04.280]  耶穌哥經常
[00:18:04.280 --> 00:18:07.600]  很多基督徒經常很喜歡唱的就是說
[00:18:07.600 --> 00:18:10.400]  我的請救從哪裏來
[00:18:10.400 --> 00:18:13.520]  我的請救是從耶和華來
[00:18:13.520 --> 00:18:14.880]  對不對
[00:18:14.880 --> 00:18:17.000]  我們歌唱過很多遍
[00:18:17.000 --> 00:18:18.560]  但是實際上面
[00:18:18.560 --> 00:18:21.360]  我們當有問題的時候
[00:18:21.360 --> 00:18:26.600]  我們去哪裏來的求幫助
[00:18:26.600 --> 00:18:30.960]  到底上面是從神那裏求幫助
[00:18:30.960 --> 00:18:34.760]  還是從人的裏面求幫助
[00:18:34.760 --> 00:18:37.120]  那在這裏請不要誤會我所說的
[00:18:37.120 --> 00:18:39.640]  我們不需要其他人的幫助
[00:18:39.640 --> 00:18:42.080]  有神的所有事情可以辦
[00:18:42.080 --> 00:18:43.760]  光坐在這裏
[00:18:43.760 --> 00:18:46.640]  什麼問題可以解決
[00:18:46.640 --> 00:18:47.760]  但是問題是在
[00:18:47.760 --> 00:18:50.120]  當我們有需要的時候
[00:18:50.120 --> 00:18:54.360]  有困難需要幫助的時候
[00:18:54.360 --> 00:18:56.520]  我們依然要去求問神
[00:18:56.520 --> 00:18:59.600]  我們的幫助需要的是
[00:18:59.600 --> 00:19:03.240]  往哪一個方向來的走了
[00:19:03.240 --> 00:19:06.120]  如果我們在這個方向上面的點
[00:19:06.120 --> 00:19:07.920]  也弄不清楚的時候
[00:19:07.920 --> 00:19:11.040]  我們只求自己自保的情況來說
[00:19:11.040 --> 00:19:12.480]  來的求幫助的話
[00:19:12.480 --> 00:19:15.240]  很多時候我們很可能
[00:19:15.240 --> 00:19:18.200]  會走到不知道一個什麼的方向
[00:19:18.200 --> 00:19:20.000]  聖經裏面經常有理由說的
[00:19:20.000 --> 00:19:23.040]  一個人當他心懷兒藝的時候
[00:19:23.040 --> 00:19:24.760]  他就有禍了
[00:19:24.760 --> 00:19:26.320]  爲什麼聖經有這樣的說
[00:19:26.320 --> 00:19:30.640]  在《信約雅各書》裏面這樣說呢
[00:19:30.640 --> 00:19:34.680]  因爲當我們要求神的幫助
[00:19:34.680 --> 00:19:35.720]  並不是說神啊
[00:19:35.720 --> 00:19:37.280]  你爲我解決所有問題
[00:19:37.280 --> 00:19:38.360]  並不是這樣的
[00:19:38.360 --> 00:19:40.320]  我們來求問神的時候
[00:19:40.320 --> 00:19:42.800]  主要一樣東西我們求的就是
[00:19:42.800 --> 00:19:43.440]  神啊
[00:19:43.440 --> 00:19:45.520]  我們在經過過程裏面
[00:19:45.520 --> 00:19:48.400]  我們是爲了一個方向來走
[00:19:48.400 --> 00:19:50.200]  求你告訴我
[00:19:50.200 --> 00:19:51.640]  當在這個過程裏面
[00:19:51.640 --> 00:19:54.240]  你能夠把握神的
[00:19:54.240 --> 00:19:56.880]  要我們走的面前的道路的時候
[00:19:56.880 --> 00:20:00.400]  然後透過身邊神爲你安排的人
[00:20:00.400 --> 00:20:01.960]  這樣就有效
[00:20:01.960 --> 00:20:03.120]  否則的話
[00:20:03.120 --> 00:20:04.240]  你可以隨便找
