
[00:00:00.000 --> 00:00:03.160]  剛剛讀了兩篇聖經,兩章三十九四十章
[00:01:35.020 --> 00:01:38.380]  我爲我這個忽然醒來的片段
[00:01:38.380 --> 00:01:41.440]  我特意打了個電話,就是問陸章傑明
[00:01:41.440 --> 00:01:44.040]  牧師的老公
[00:01:44.040 --> 00:01:46.820]  大家知道他老公做什麼嗎?就是海事處
[00:01:46.820 --> 00:01:50.280]  在做的,我問他,這個是什麼
[00:01:50.280 --> 00:01:53.860]  的例子啊,這樣,我發現一問就被人罵了
[00:01:54.940 --> 00:01:57.700]  因爲是不是例子呢?這個不是例子啊,哪有這樣的例子啊
[00:01:57.700 --> 00:02:00.600]  有例子就是謀殺啊
[00:02:00.600 --> 00:02:03.500]  然後他說,他都不知道爲什麼,傳統經常
[00:02:03.500 --> 00:02:06.260]  在電視,電影裏面看到的情況
[00:02:06.260 --> 00:02:09.180]  就是那些船沉啊,就是船長要跟着一起沉
[00:02:09.180 --> 00:02:11.900]  總之就,現在不會發生啦
[00:02:11.900 --> 00:02:14.780]  但當時我再看回
[00:02:14.780 --> 00:02:18.560]  耶路撒冷城,終於成陷
[00:02:18.560 --> 00:02:22.940]  那個城做爲首都,住了個王嘛
[00:02:23.000 --> 00:02:26.020]  那個王,應該怎麼樣呢?
[00:02:26.020 --> 00:02:29.520]  沒說過,國破家亡的時候,王一定會死的
[00:02:29.520 --> 00:02:32.580]  行不行?縱然剛纔說的那些例子,就是
[00:02:32.580 --> 00:02:35.560]  那個負責人死了,那麼就
[00:02:35.560 --> 00:02:38.200]  意思就不是問責人一定要殺頭
[00:02:38.200 --> 00:02:41.440]  也反過來說,很多人在這樣的處境裏面
[00:02:41.440 --> 00:02:44.460]  也都會是怎樣呢?會流亡海外的
[00:02:44.460 --> 00:02:46.860]  有一件事是真的,到今天爲止
[00:02:46.860 --> 00:02:50.460]  你知不知道在南美啊,甚至歐洲,某些地方都充滿着一大堆
[00:02:50.540 --> 00:02:53.960]  就是昔日呢,因着第一次世界大戰,或者之前呢
[00:02:53.960 --> 00:02:56.140]  就是靖國的那些皇帝子孫啊
[00:02:56.140 --> 00:02:59.140]  某某啊,公爵啊,某某啊,就是他因爲他
[00:02:59.140 --> 00:03:01.660]  亡之前呢,其實他們也立了不少的
[00:03:01.660 --> 00:03:04.560]  帶着那些,就去了其他地方
[00:03:04.560 --> 00:03:07.060]  那麼多年後的子孫還拿着財產呢
[00:03:07.060 --> 00:03:09.860]  都悠悠的過着生活的
[00:03:09.860 --> 00:03:11.920]  你可以這樣走了,做了流亡海外的
[00:03:11.920 --> 00:03:15.160]  甚至,你可以流落民間的
[00:03:15.160 --> 00:03:18.260]  甚至,可能你會想一件事,究竟當日
[00:03:19.060 --> 00:03:22.740]  耶路撒冷亡了,西底加這個王
[00:03:22.740 --> 00:03:26.080]  他出走啊,想爲了什麼呢?
[00:03:26.080 --> 00:03:29.580]  第一個我無奈的就是,當我們讀歷史也好,看聖經也好
[00:03:29.580 --> 00:03:31.200]  就是歷史沒有如果的
[00:03:31.200 --> 00:03:33.680]  就是沒得假設的,我記得不得
[00:03:33.680 --> 00:03:36.680]  就是一天到晚假設就很苦惱的了
[00:03:36.680 --> 00:03:39.160]  就是,那假設他想怎樣啊?
[00:03:39.160 --> 00:03:41.600]  不過反過來呢,你可以想一件事就是
[00:03:41.600 --> 00:03:44.800]  西底加這個王,他忠於這個王國
[00:03:44.800 --> 00:03:47.380]  維持不了要滅亡這件事
[00:03:47.380 --> 00:03:49.860]  其實,是不是他突然間才知道的呢?
[00:03:49.860 --> 00:03:51.480]  不是的
[00:03:51.480 --> 00:03:55.560]  亡之前,甚至西底加在之前
[00:03:55.560 --> 00:03:58.700]  他一路都知道,因爲耶利米一直在講嘛
[00:03:58.700 --> 00:04:01.920]  耶利米一直在講的,耶利米一直在說
[00:04:01.920 --> 00:04:04.860]  這樣聽是不行的,但是耶利米的說話,合不合聽呢?
[00:04:04.860 --> 00:04:07.740]  是絕對不合聽的,in some sense
[00:04:07.740 --> 00:04:09.960]  耶利米才知道是一個政治犯
[00:04:09.960 --> 00:04:12.720]  因爲他是被人鎖了監倉的
[00:04:12.720 --> 00:04:15.720]  有時間你看看那39張前面
[00:04:15.720 --> 00:04:17.360]  38張那些呢,其實
[00:04:17.360 --> 00:04:19.580]  是有苦惱的,這個王
[00:04:19.580 --> 00:04:23.280]  不喜歡耶利米,但是又要找他
[00:04:23.280 --> 00:04:25.900]  他的心是忐忑不安的
[00:04:25.900 --> 00:04:27.480]  接着會怎樣啊?
[00:04:27.480 --> 00:04:30.700]  耶利米就告訴他,一定會成陷的
[00:04:30.700 --> 00:04:34.100]  城會被燒,你的后妃兒女全部都走不掉的
[00:04:34.100 --> 00:04:36.980]  你死定了,聽完他很不安心
[00:04:36.980 --> 00:04:39.820]  不讓耶利米講出去,就爲了鎖住他
[00:04:39.820 --> 00:04:43.060]  而事實上,到了後來,終於
[00:04:43.060 --> 00:04:44.220]  真的成陷
[00:04:46.000 --> 00:04:48.660]  就發生了,牧師自己看就行了
[00:04:48.660 --> 00:04:50.560]  第一件事要留意的就是
[00:04:50.560 --> 00:04:53.960]  如果終於要面對成陷是神的心意的時候
[00:04:53.960 --> 00:04:56.740]  我們要問一件事就是,神爲什麼
[00:04:56.740 --> 00:04:59.240]  讓這件事發生?有的時候
[00:04:59.240 --> 00:05:01.540]  我們發生面對,我們都不知道爲什麼
[00:05:01.540 --> 00:05:03.620]  但是這個成陷
[00:05:03.620 --> 00:05:06.560]  有趣之處就是知道爲什麼的
[00:05:06.560 --> 00:05:09.300]  因爲很早的時候,不僅是耶利米
[00:05:09.300 --> 00:05:12.300]  甚至在第八世紀,即是公元前的第八世紀,不同的先知
[00:05:12.300 --> 00:05:14.300]  都一直在說,就是當時
[00:05:14.300 --> 00:05:16.560]  猶太國的國家的問題
[00:05:16.560 --> 00:05:19.260]  有很多有錢人在壓榨掠奪
[00:05:19.260 --> 00:05:21.480]  作官的,作王的
[00:05:21.480 --> 00:05:24.740]  他們不敬畏上帝,他們只是巧吹豪斷
[00:05:24.740 --> 00:05:27.220]  拿了各樣資財,甚至
[00:05:27.220 --> 00:05:30.680]  在上位做領袖,只是做剝削者
[00:05:30.680 --> 00:05:34.040]  一直每一個先知都在說這件事
[00:05:34.040 --> 00:05:37.380]  一直都在說這羣領袖是沒有負過責任的
[00:05:37.380 --> 00:05:39.720]  他們只是殘害下面的人
[00:05:39.720 --> 00:05:41.960]  而令到自己有好處而已
[00:05:42.400 --> 00:05:44.820]  就是殘民以致肥
[00:05:44.820 --> 00:05:48.060]  一直都是這樣的,所以神終於要
[00:05:48.060 --> 00:05:51.060]  藉着巴比魯王的手,要滅掉這個國家來
[00:05:51.060 --> 00:05:52.060]  懲罰他們
[00:05:52.060 --> 00:05:55.200]  若然你這麼想,知道記得
[00:05:55.200 --> 00:05:58.180]  這個理由和背景的話,再看回耶路撒冷
[00:05:58.180 --> 00:05:59.420]  成陷的時候
[00:05:59.420 --> 00:06:01.060]  其實
[00:06:01.060 --> 00:06:04.620]  西帝現在走,爲什麼會走呢
[00:06:04.620 --> 00:06:09.700]  或者他走,出不出奇呢
[00:06:09.700 --> 00:06:11.860]  真的不出奇
[00:06:12.480 --> 00:06:15.260]  可能你會想,有承擔的,不一定會死的嘛
[00:06:15.260 --> 00:06:17.720]  有承擔的,國破家亡的時候
[00:06:17.720 --> 00:06:19.680]  那個王就在門口等着你
[00:06:19.680 --> 00:06:21.020]  你明白我意思嗎
[00:06:21.020 --> 00:06:24.060]  等着你,你不要殺裏面的人,要捉捉我
[00:06:24.060 --> 00:06:27.060]  絕對可以是這樣的,但是不好意思
[00:06:27.060 --> 00:06:30.240]  這個是暗地裏走了的
[00:06:30.240 --> 00:06:32.940]  有很多聖經學者,不好意思
[00:06:32.940 --> 00:06:35.680]  我偶爾說些話不太尊重學者,不過又真是
[00:06:35.680 --> 00:06:38.700]  很有時間的,在第四節裏面討論這個問題
[00:06:38.700 --> 00:06:40.860]  就是當日王城是不是有被盜
[00:06:41.100 --> 00:06:43.800]  我記得不記得,這個跟我們討論的前港督夫
[00:06:43.800 --> 00:06:47.180]  是不是有被盜是一樣的,有和沒有都不是很
[00:06:47.180 --> 00:06:50.180]  豐富了大家對於聖經的
[00:06:50.180 --> 00:06:53.360]  認識,而事實上是,大家都不知道
[00:06:53.360 --> 00:06:55.800]  但總之在成亡的時候
[00:06:55.800 --> 00:06:58.320]  這個王是走了
[00:06:58.320 --> 00:07:02.060]  這個王是走了,不是,牧師你想大了
[00:07:02.060 --> 00:07:05.040]  你偏偏壓他,或者成亡之後走出去了
[00:07:05.040 --> 00:07:08.300]  然後就想着復國的,你明白嗎
[00:07:08.300 --> 00:07:11.320]  就是命亡之後,可能我們就像小說一樣
[00:07:11.320 --> 00:07:14.200]  就算不找狗爛師太,去到後來有紅花會的
[00:07:14.200 --> 00:07:15.500]  陳家樂都可以的
[00:07:15.500 --> 00:07:19.240]  但是如果你記得剛纔講的整個過程
[00:07:19.240 --> 00:07:22.640]  這個統治者本來是一個掠奪者的話
[00:07:22.640 --> 00:07:26.560]  離開,要再復國的可能
[00:07:26.560 --> 00:07:29.140]  或者企圖,似乎都真的很低
[00:07:29.140 --> 00:07:31.320]  他走佬呢
[00:07:31.320 --> 00:07:32.820]  就很明顯了
[00:07:32.820 --> 00:07:36.640]  牧師這麼說關我什麼事
[00:07:37.340 --> 00:07:38.340]  你明白嗎
[00:07:38.340 --> 00:07:42.660]  我又不是國之君,特首都不是
[00:07:42.660 --> 00:07:44.900]  如果說把東西放在教會
[00:07:44.900 --> 00:07:48.460]  牧師這個是你去看的,你不要隨便動
[00:07:48.460 --> 00:07:51.640]  可能都會是,很容易
[00:07:51.640 --> 00:07:54.700]  看完聖經,事實上是真的,很多時候我們做基督徒
[00:07:54.700 --> 00:07:57.540]  看完聖經有些東西,敘述的東西
[00:07:57.540 --> 00:07:59.040]  都挺遙遠的
[00:07:59.040 --> 00:08:00.740]  但又反過來
[00:08:00.740 --> 00:08:03.880]  敘述的事情,事件遙遠
[00:08:03.880 --> 00:08:06.180]  但原則可以不遙遠的
[00:08:06.180 --> 00:08:09.480]  起碼在希西格,他現在要走這件事上
[00:08:09.480 --> 00:08:13.540]  其實說明一件事就是,若然我們對那個羣體有承擔
[00:08:13.540 --> 00:08:17.380]  那個羣體和我,我是他當中一份子
[00:08:17.380 --> 00:08:19.840]  當轉變,危難來到
[00:08:19.840 --> 00:08:22.560]  是不是應該輕言離開呢
[00:08:22.560 --> 00:08:24.800]  這個起碼值得要問的問題
[00:08:24.800 --> 00:08:27.020]  當我所屬的羣體
[00:08:27.020 --> 00:08:30.200]  可能是公司也好,你家裏家族也好,教會也好
[00:08:30.200 --> 00:08:33.400]  當有轉變,甚至危難去到的時候
[00:08:33.400 --> 00:08:34.560]  我
[00:08:35.040 --> 00:08:37.800]  應該是怎樣呢?我的立場應該是怎樣呢?
[00:08:37.800 --> 00:08:41.460]  甚至,其實現實就是當轉變來到的時候
[00:08:41.460 --> 00:08:44.620]  我那個做法,其實在以往裏面
[00:08:44.620 --> 00:08:46.020]  已經反映了
[00:08:46.020 --> 00:08:49.920]  在以往裏面已經反映了,所以剛纔那條罪熟見你正在說
[00:08:49.920 --> 00:08:53.720]  正如說,西帝加羅王本來是個剝削者來的
[00:08:53.720 --> 00:08:57.100]  當他要剝削這個地方,終於沒得讓他再剝削的時候
[00:08:57.100 --> 00:08:58.780]  他選擇走的
[00:08:58.780 --> 00:09:01.400]  選擇離開的,不是選擇
[00:09:01.400 --> 00:09:05.900]  與這個羣體共存亡,或者作代表去承擔
[00:09:05.900 --> 00:09:09.940]  作領袖,或者作爲一個羣體一份子的人
[00:09:09.940 --> 00:09:11.800]  想到自己
[00:09:11.800 --> 00:09:14.740]  發現自己和這個羣體有份,有一定的承擔
[00:09:14.740 --> 00:09:16.000]  是需要的
[00:09:16.000 --> 00:09:20.160]  我記得以前教書的時間,如果頂智媒知道的話
[00:09:20.160 --> 00:09:23.460]  我除了做牧師之外,就是教過書的
[00:09:23.460 --> 00:09:26.200]  我記得有一年,不是一年,是一天
[00:09:26.200 --> 00:09:30.100]  突然回到辦公室,聲音就叫過來了
[00:09:30.100 --> 00:09:31.440]  喂,老五
[00:09:31.440 --> 00:09:34.340]  其實是叫我,不過我不知道別人叫我
[00:09:34.340 --> 00:09:35.620]  走過辦公室
[00:09:35.620 --> 00:09:38.800]  當時是辦公室的總書記
[00:09:38.800 --> 00:09:41.580]  喂,叫你啊,老五啊你
[00:09:41.580 --> 00:09:44.420]  我呆住了,我問他爲什麼無端叫我老五
[00:09:44.420 --> 00:09:46.640]  老大是誰,你不要亂說話,嚇死我了
[00:09:46.640 --> 00:09:50.020]  因爲書記經常都喜歡嘲笑我
[00:09:50.020 --> 00:09:52.380]  我都喜歡大家互疾,兩個都很安樂的
[00:09:52.380 --> 00:09:54.120]  這樣就過了很多年了
[00:09:54.120 --> 00:09:56.680]  他說,啊啊,你沒看黃榜的嗎
[00:09:56.680 --> 00:09:59.080]  黃榜就是notice,你明白嗎
[00:09:59.080 --> 00:10:02.860]  就是notice,出了,你排第五,就是老五
[00:10:02.860 --> 00:10:06.340]  我出了什麼notice啊,無端端排了第五
[00:10:06.340 --> 00:10:08.040]  就走過去看
[00:10:08.040 --> 00:10:09.760]  原來出了一個就是
[00:10:09.760 --> 00:10:12.260]  學校假期期間
[00:10:12.260 --> 00:10:14.060]  遇到突發事故
[00:10:14.060 --> 00:10:16.500]  返校的優先次序
[00:10:16.500 --> 00:10:19.360]  那你就知道誰是老大了,對不對
[00:10:19.360 --> 00:10:21.160]  第一個當然是校長,對不對
[00:10:21.160 --> 00:10:24.660]  因爲我學校有三個副校,所以就跟着他們二三四
[00:10:24.660 --> 00:10:26.560]  主任當中我排第一
[00:10:26.560 --> 00:10:28.560]  其實我看到的時候,我發現
[00:10:28.560 --> 00:10:31.060]  很奇怪的,如果學校爆水渠
[00:10:31.060 --> 00:10:32.400]  你明白嗎
[00:10:32.400 --> 00:10:34.620]  那些事務主任啊,回家有用過我啊
[00:10:34.620 --> 00:10:37.020]  我回家難道按着水渠祈禱啊,不要漏啊
[00:10:37.020 --> 00:10:39.780]  真是沒可能的,你回家幹什麼
[00:10:39.780 --> 00:10:43.300]  啊,但終歸就排了你出來,就被人叫了
[00:10:43.300 --> 00:10:47.000]  於是從,當然這個排名是有一些
[00:10:47.000 --> 00:10:50.040]  學校的原因的,終於排了
[00:10:50.040 --> 00:10:52.360]  我唯一一件感謝主的就是
[00:10:52.360 --> 00:10:54.060]  出了那個榜之後呢
[00:10:54.060 --> 00:10:55.860]  到他發黃爲止呢
[00:10:55.860 --> 00:10:59.320]  都沒試過在放假期間有突發事故
[00:10:59.320 --> 00:11:01.800]  不是放假不用on duty,放假on duty的
[00:11:01.800 --> 00:11:04.700]  就沒人因爲那個人,包括我的校長啊
[00:11:04.700 --> 00:11:07.180]  要這樣跑回過去的
[00:11:07.180 --> 00:11:08.500]  但這個表呢
[00:11:08.500 --> 00:11:10.500]  反映了一件事,就是
[00:11:10.500 --> 00:11:14.120]  在羣體當中,總有人是要承擔的
[00:11:14.120 --> 00:11:15.440]  你明白嗎
[00:11:15.440 --> 00:11:17.440]  總有人要承擔的
[00:11:17.440 --> 00:11:20.520]  權力與責任往往都是一個正比來的
[00:11:20.520 --> 00:11:22.280]  不是,我想要很多東西
[00:11:22.280 --> 00:11:25.940]  但那些事我沒份的,那些你承擔吧
[00:11:25.940 --> 00:11:28.020]  學校是這樣,公司應該也是這樣
[00:11:28.020 --> 00:11:29.320]  機構也是這樣
[00:11:29.320 --> 00:11:31.980]  正如剛纔講,學校有突發事故
[00:11:31.980 --> 00:11:34.240]  你沒理由叫剛剛請了兩天的會計
[00:11:34.240 --> 00:11:36.140]  喂,你回來開門,承擔吧
[00:11:36.140 --> 00:11:38.140]  那他都不知道怎麼搞,什麼事都不曉得
[00:11:38.140 --> 00:11:42.420]  有些什麼事來到,無從以答
[00:11:42.420 --> 00:11:44.160]  如果我屬於一個羣體
[00:11:44.160 --> 00:11:46.460]  當羣體有需要的時候
[00:11:46.460 --> 00:11:47.760]  我真的要問一個問題
[00:11:47.760 --> 00:11:50.000]  我可以做些什麼呢
[00:11:50.000 --> 00:11:52.840]  我怎麼可以在這個過程裏面都有份呢
[00:11:52.840 --> 00:11:56.380]  不論大份小份,都是有份呢
[00:11:56.380 --> 00:11:57.740]  正如今年如果要留意
[00:11:57.740 --> 00:11:59.540]  美國人就很緊張紀念一件事
[00:11:59.540 --> 00:12:01.640]  就發生了50週年
[00:12:01.640 --> 00:12:03.020]  什麼事啊
[00:12:03.020 --> 00:12:04.980]  JFK嘛
[00:12:04.980 --> 00:12:06.740]  就是約翰·甘迺迪
[00:12:06.740 --> 00:12:09.140]  世世,不是世世,被人刺殺
[00:12:09.140 --> 00:12:10.080]  50週年
[00:12:10.080 --> 00:12:11.420]  當然很多人都在討論
[00:12:11.420 --> 00:12:15.260]  爲什麼,很多人都在緊張
[00:12:15.260 --> 00:12:16.360]  特別是荷里活
[00:12:16.360 --> 00:12:21.460]  電影當中很多的所謂陰謀論都很好用的
[00:12:21.460 --> 00:12:22.940]  這個不是這個討論
[00:12:22.940 --> 00:12:26.200]  但反過來,約翰·甘迺迪總統有一句話
[00:12:26.200 --> 00:12:28.680]  常常在這幾十年被人去引用的
[00:12:28.680 --> 00:12:30.500]  就是他其中一次的演講
[00:12:30.500 --> 00:12:31.860]  他在說一個很簡單的說話
[00:12:31.860 --> 00:12:34.240]  不要問國家在爲你做些什麼
[00:12:34.240 --> 00:12:35.840]  後面那句是什麼
[00:12:35.840 --> 00:12:40.220]  問一下你可以爲國家做些什麼事
[00:12:40.220 --> 00:12:41.860]  擺在任何的處境都可以
[00:12:41.860 --> 00:12:44.100]  將國家換掉
[00:12:44.100 --> 00:12:46.860]  不要問家裏在爲你做些什麼
[00:12:46.860 --> 00:12:48.260]  我有時候會介意的
[00:12:48.260 --> 00:12:51.560]  爸爸你這樣對待我
[00:12:51.560 --> 00:12:54.360]  問一下我可以爲家裏做些什麼
[00:12:54.360 --> 00:12:55.920]  不要說在問
[00:12:55.920 --> 00:12:58.420]  我爲自己的學校
[00:12:58.420 --> 00:13:00.940]  爲自己的公司
[00:13:00.940 --> 00:13:02.660]  哎呀,你做了什麼給我
[00:13:02.660 --> 00:13:05.940]  要問一下我可以爲他做些什麼
[00:13:05.940 --> 00:13:09.100]  又可以跟人家真的擺在教會
[00:13:09.100 --> 00:13:10.720]  我可以爲教會
[00:13:10.720 --> 00:13:11.860]  或者我爲小組
[00:13:11.860 --> 00:13:14.620]  小組裏面有幾個好的朋友,好的弟兄
[00:13:14.620 --> 00:13:16.980]  我可以爲他做些什麼呢
[00:13:16.980 --> 00:13:20.060]  會不會這個問題,這樣問的時候
[00:13:20.060 --> 00:13:22.360]  我們看事情
[00:13:22.360 --> 00:13:24.160]  甚至我做事情
[00:13:24.160 --> 00:13:27.040]  是會更容易呢
[00:13:27.040 --> 00:13:29.940]  而不是當我們很容易要求人
[00:13:29.940 --> 00:13:33.380]  但是自己對自己沒有要求的
[00:13:33.380 --> 00:13:35.680]  西帝家王就是這樣的人
[00:13:35.680 --> 00:13:37.600]  要人立重稅
[00:13:37.600 --> 00:13:44.600]  容許下面那些國級的人有不敬貪污
[00:13:44.600 --> 00:13:48.520]  容許一大羣商人在欺詐
[00:13:48.520 --> 00:13:50.220]  他對人很多要求
[00:13:50.220 --> 00:13:56.240]  但是當自己要承擔整個猶太國
[00:13:56.240 --> 00:13:58.480]  滅亡的那一刻
[00:13:58.480 --> 00:13:59.920]  他沒有要求
[00:13:59.920 --> 00:14:02.440]  他第一時間走了
[00:14:02.440 --> 00:14:04.320]  他第一時間走了
[00:14:04.320 --> 00:14:05.440]  當我們在教導
[00:14:05.440 --> 00:14:07.640]  甚至我在這裏看的時候,我都會問
[00:14:07.640 --> 00:14:10.200]  在教會作爲一個牧師
[00:14:10.200 --> 00:14:11.280]  作爲一個牧者
[00:14:11.280 --> 00:14:13.460]  在熟人設施上有教導
[00:14:13.460 --> 00:14:15.920]  有不同的一些期望給了自己
[00:14:15.920 --> 00:14:18.480]  也是真的,給了弟兄姐妹
[00:14:18.480 --> 00:14:22.200]  當我說的東西,是不是我做到的東西呢
[00:14:22.200 --> 00:14:23.640]  當我說的,弟兄姐妹
[00:14:23.640 --> 00:14:26.400]  我們有當立的十分之一,每月做的時候
[00:14:26.400 --> 00:14:28.120]  我自己是不是每月都做呢
[00:14:28.120 --> 00:14:29.280]  感謝主
[00:14:29.280 --> 00:14:32.320]  就是每個董事可以爲證,知道我在做
[00:14:32.320 --> 00:14:34.640]  但不是一個這麼基本
[00:14:34.640 --> 00:14:36.480]  用來說是很基本的
[00:14:36.480 --> 00:14:38.000]  很起碼的要求
[00:14:38.000 --> 00:14:39.000]  甚至我們在說
[00:14:39.000 --> 00:14:40.480]  我們可以擺上更多
[00:14:40.480 --> 00:14:42.080]  爲教會要付出更多的時候
[00:14:42.080 --> 00:14:44.440]  我會不會都是先呢
[00:14:44.440 --> 00:14:46.080]  好像早前都不止一次提到
[00:14:46.080 --> 00:14:47.560]  特別是那次和領袖分享
[00:14:47.560 --> 00:14:50.920]  說在接下來的二月裏面我們會轉時間
[00:14:50.920 --> 00:14:52.720]  星期六早上我們會有崇拜
[00:14:52.720 --> 00:14:56.120]  我都直接和長青區那羣弟兄姐妹說
[00:14:56.120 --> 00:14:58.160]  大家選九點,沒問題
[00:14:58.160 --> 00:14:59.080]  我每一次
[00:14:59.080 --> 00:15:00.760]  除非在外面有事要做
[00:15:00.760 --> 00:15:03.560]  或者突發事件,我每一次都在
[00:15:03.560 --> 00:15:07.600]  其實按着所謂"on duty"的情況
[00:15:07.600 --> 00:15:11.280]  現在星期六和我們所有同工
[00:15:11.280 --> 00:15:13.160]  只需要十點回來
[00:15:13.160 --> 00:15:17.320]  因爲我們在規章裏面是十到六的時間
[00:15:17.320 --> 00:15:18.160]  轉了之後
[00:15:18.160 --> 00:15:21.760]  我們不會的,我們是八點多回來的
[00:15:21.760 --> 00:15:22.960]  我都覺得一樣東西
[00:15:22.960 --> 00:15:24.440]  在轉變裏面
[00:15:24.440 --> 00:15:26.280]  沒理由我沒份
[00:15:26.280 --> 00:15:29.800]  不是要我有份去說事,去管人
[00:15:29.800 --> 00:15:33.080]  就是沒理由我和大家不同在
[00:15:33.080 --> 00:15:34.800]  我應該都是參與其中
[00:15:34.800 --> 00:15:35.720]  是啊
[00:15:35.720 --> 00:15:39.280]  返早個鐘的問題就返早個鐘咯
[00:15:39.280 --> 00:15:41.160]  我們照樣做
[00:15:41.160 --> 00:15:44.040]  牧師當然不是啦,你是牧師嘛,你當然要什麼啦
[00:15:44.040 --> 00:15:46.240]  不要緊,我們照樣做
[00:15:46.240 --> 00:15:47.160]  但頂着門
[00:15:47.160 --> 00:15:48.200]  這個羣體
[00:15:48.200 --> 00:15:49.560]  大家都有份的
[00:15:49.560 --> 00:15:50.480]  這個過程裏面
[00:15:50.480 --> 00:15:52.520]  都真的可能有些東西不適應的
[00:15:52.520 --> 00:15:54.920]  有些東西,我現在編好了嘛,我星期六這樣
[00:15:54.920 --> 00:15:56.960]  或者我星期日這樣
[00:15:56.960 --> 00:15:59.240]  但隨着這個改變
[00:15:59.240 --> 00:16:00.280]  我又會不會
[00:16:00.280 --> 00:16:01.880]  都可以走多一步呢
[00:16:01.880 --> 00:16:03.680]  爲我所屬的羣體
[00:16:03.680 --> 00:16:05.760]  我願意有
[00:16:05.760 --> 00:16:08.160]  相應的承擔
[00:16:08.160 --> 00:16:11.120]  留意是相應的承擔
[00:16:11.120 --> 00:16:13.400]  神邀請神呼救我們每一位
[00:16:13.400 --> 00:16:15.200]  可能在他面前要我回應
[00:16:15.200 --> 00:16:16.360]  都有些不同
[00:16:16.360 --> 00:16:18.200]  當然有些東西是人人都要做的
[00:16:18.200 --> 00:16:19.720]  有些人真的按着我們
[00:16:19.720 --> 00:16:21.040]  可能在教會承擔的職份
[00:16:21.040 --> 00:16:22.640]  或者你的委身
[00:16:22.640 --> 00:16:23.680]  你的信心
[00:16:23.680 --> 00:16:25.840]  有不同的承擔
[00:16:25.840 --> 00:16:27.200]  還是
[00:16:27.200 --> 00:16:30.000]  我願意不承擔
[00:16:30.000 --> 00:16:32.280]  西提加可能是這麼多
[00:16:32.280 --> 00:16:36.520]  領袖的榜樣當中最差的那個
[00:16:36.520 --> 00:16:39.280]  他用他自己,用在下面
[00:16:39.280 --> 00:16:40.560]  巧取豪奪地
[00:16:40.560 --> 00:16:44.160]  壓榨着一幫百姓
[00:16:44.160 --> 00:16:45.720]  甚至其實整件事
[00:16:45.720 --> 00:16:48.800]  他是想用一些當時他以爲掌握得到
[00:16:48.800 --> 00:16:51.560]  國際的一些形勢呢
[00:16:51.560 --> 00:16:55.640]  就搞定,巴比利和埃及你打啦這樣
[00:16:55.640 --> 00:16:56.760]  但其實
[00:16:56.760 --> 00:16:59.200]  不是他手掌管
[00:16:59.200 --> 00:17:00.240]  而更現實
