
[00:00:00.000 --> 00:00:05.000]  主持人:香港和全世界的大城市都回復得一樣
[00:03:40.300 --> 00:03:41.700]  任何的事件
[00:03:41.700 --> 00:03:43.100]  任何的物件
[00:03:43.100 --> 00:03:45.860]  我們都應該要拿走
[00:03:45.860 --> 00:03:48.100]  最近
[00:03:48.100 --> 00:03:50.100]  我在一個議會里面有人問我一個問題
[00:03:50.100 --> 00:03:52.060]  我思考了很多年
[00:03:52.060 --> 00:03:54.900]  近來我才知道有一個答案
[00:03:54.900 --> 00:03:56.340]  有一段時間
[00:03:56.340 --> 00:04:00.100]  基督教有一些很重要的人物出來
[00:04:00.100 --> 00:04:03.860]  推崇了一個天主教的
[00:04:03.860 --> 00:04:08.660]  屬靈父親的一種計劃
[00:04:08.660 --> 00:04:13.100]  當時我聽的時候我就很有保留
[00:04:13.100 --> 00:04:16.380]  不是因爲它是來自天主教傳統那麼簡單
[00:04:16.380 --> 00:04:19.340]  我開始要看究竟聖經有沒有提及到
[00:04:19.340 --> 00:04:22.780]  這種屬靈父親的一種教導
[00:04:22.780 --> 00:04:23.500]  當然
[00:04:23.500 --> 00:04:26.780]  你一定找到一兩個經文去支持這種說法
[00:04:26.780 --> 00:04:27.500]  但是
[00:04:27.500 --> 00:04:32.140]  後來我覺得這個教導是有問題的
[00:04:32.140 --> 00:04:33.300]  原因是
[00:04:33.300 --> 00:04:35.820]  今天我們人覺得沒什麼渣拿
[00:04:35.820 --> 00:04:39.580]  我們很想在神和人之間
[00:04:39.580 --> 00:04:41.900]  不斷地設立一些中保
[00:04:41.900 --> 00:04:43.020]  代替人
[00:04:43.020 --> 00:04:44.180]  中介者
[00:04:44.180 --> 00:04:45.140]  agent
[00:04:45.140 --> 00:04:48.540]  你明白我的意思嗎?
[00:04:48.540 --> 00:04:51.020]  屬靈父親是我心中渴求的
[00:04:51.020 --> 00:04:53.340]  也是很多人心中渴求的
[00:04:53.340 --> 00:04:55.780]  所以這種潮流
[00:04:55.780 --> 00:04:57.900]  這種運動帶動的時候
[00:04:57.900 --> 00:05:02.060]  基督教突然覺得自己在歷史上違失了這種傳統
[00:05:02.060 --> 00:05:04.700]  我必須要拿回這種傳統
[00:05:04.700 --> 00:05:06.700]  但是後來我發覺
[00:05:06.700 --> 00:05:08.260]  最大的問題在這裏
[00:05:08.260 --> 00:05:09.820]  最大的問題是
[00:05:09.820 --> 00:05:13.940]  今天我們和上帝是直接可以聯繫的
[00:05:13.940 --> 00:05:15.060]  問題是
[00:05:15.060 --> 00:05:20.020]  信徒在教會里面沒有一個好的教導和訓練
[00:05:20.020 --> 00:05:23.140]  以致信徒不明白
[00:05:23.140 --> 00:05:26.140]  和上帝的聯繫是那麼簡單
[00:05:26.140 --> 00:05:29.180]  我們將簡單變成複雜化
[00:05:29.180 --> 00:05:30.460]  要手心向上
[00:05:30.460 --> 00:05:31.620]  手心向下
[00:05:31.620 --> 00:05:33.420]  深呼吸
[00:05:33.420 --> 00:05:35.540]  放下所有東西才能親近上帝
[00:05:35.540 --> 00:05:37.860]  我覺得這是很恐怖的事情
[00:05:37.860 --> 00:05:39.780]  親近上帝是隨時隨地
[00:05:39.780 --> 00:05:41.420]  是任何地方
[00:05:41.420 --> 00:05:42.620]  很隨意的
[00:05:42.620 --> 00:05:43.620]  就可以親近上帝
[00:05:43.620 --> 00:05:44.580]  你想象一下
[00:05:44.580 --> 00:05:47.700]  如果你爸爸要約時間才能見到面
[00:05:47.700 --> 00:05:50.980]  是相當複雜的
[00:05:50.980 --> 00:05:52.540]  聽清楚我說
[00:05:52.540 --> 00:05:56.820]  今天我們推父親節的餐會
[00:05:56.820 --> 00:05:59.460]  你爸爸要約時間才能見到面
[00:05:59.460 --> 00:06:00.660]  是很恐怖的
[00:06:00.660 --> 00:06:03.060]  約了之後要經過祕書
[00:06:03.060 --> 00:06:05.820]  然後再要經過他的私人助理
[00:06:05.820 --> 00:06:07.620]  然後纔可以和他坐下
[00:06:07.620 --> 00:06:10.100]  有15分鐘喝杯咖啡
[00:06:10.100 --> 00:06:11.700]  然後他一邊看着標
[00:06:11.700 --> 00:06:12.580]  一邊和你聊一會兒
[00:06:12.580 --> 00:06:16.980]  然後趕着下一個任務
[00:06:16.980 --> 00:06:18.500]  弟子們
[00:06:18.500 --> 00:06:21.940]  我們將上帝和我們的關係複雜化了
[00:06:21.940 --> 00:06:23.420]  後來我的結論是
[00:06:23.420 --> 00:06:27.060]  其實我們和上帝是直接聯繫的
[00:06:27.060 --> 00:06:29.100]  我們不要將上帝和中間
[00:06:29.100 --> 00:06:31.860]  我們要加一個屬靈的父親
[00:06:31.860 --> 00:06:34.620]  或者代父來代替上帝
[00:06:34.620 --> 00:06:36.580]  是一件很危險的事情
[00:06:36.580 --> 00:06:38.180]  但是倒轉頭
[00:06:38.180 --> 00:06:39.860]  當我親近上帝的時候
[00:06:39.860 --> 00:06:43.540]  上帝會在我們生命不同的階段當中
[00:06:43.540 --> 00:06:44.820]  引領一些人
[00:06:44.820 --> 00:06:47.780]  成爲我們短暫的屬靈父親
[00:06:47.780 --> 00:06:49.220]  這是真實的
[00:06:49.220 --> 00:06:51.620]  那個次序倒轉就清楚了
[00:06:51.620 --> 00:06:53.780]  上帝從來不會找一些人
[00:06:53.780 --> 00:06:56.260]  在我們中間去代替他的存在
[00:06:56.260 --> 00:07:00.980]  上帝永遠是要他和我們直接的交往
[00:07:00.980 --> 00:07:02.340]  直接的連結
[00:07:02.340 --> 00:07:05.460]  這是新約舊恩成就的事情
[00:07:05.460 --> 00:07:06.220]  很可惜
[00:07:06.220 --> 00:07:07.860]  在教會二千年歷史裏面
[00:07:07.860 --> 00:07:10.380]  不斷有很多的屬靈偉人
[00:07:10.380 --> 00:07:11.620]  或者屬靈的人
[00:07:11.620 --> 00:07:13.380]  或者老師的教導
[00:07:13.380 --> 00:07:15.980]  多次安插一些東西
[00:07:15.980 --> 00:07:17.220]  一些禮儀
[00:07:17.220 --> 00:07:18.140]  一些人物
[00:07:18.140 --> 00:07:19.060]  一些儀式
[00:07:19.060 --> 00:07:22.660]  在我們人和神中間
[00:07:22.660 --> 00:07:24.260]  和你旁邊的弟子們說一聲
[00:07:24.260 --> 00:07:29.140]  你可以直接和上帝聊天
[00:07:29.140 --> 00:07:32.300]  耶穌要打破了安息的條例
[00:07:32.300 --> 00:07:35.620]  最主要原因當時條例是難阻了
[00:07:35.620 --> 00:07:39.540]  窒礙了人去和上帝直接的連結
[00:07:39.540 --> 00:07:41.420]  我們見到安息的目的
[00:07:41.420 --> 00:07:43.620]  是要人放下一切工作
[00:07:43.620 --> 00:07:45.700]  來享受神的創造
[00:07:45.700 --> 00:07:48.860]  認識上帝建立和神的關係
[00:07:48.860 --> 00:07:53.740]  安息日不是守任何規條的時刻
[00:07:53.740 --> 00:07:55.220]  大家想象一下
[00:07:55.220 --> 00:07:57.580]  猶太人的安息是從星期五的太陽下山
[00:07:57.580 --> 00:08:00.460]  到星期六的太陽下山爲止
[00:08:00.460 --> 00:08:03.420]  在這段時間裏面很多事情不能做
[00:08:03.420 --> 00:08:06.020]  他們着重的是不能做的事情
[00:08:06.020 --> 00:08:08.260]  而忽略了安息日要做的事情
[00:08:08.260 --> 00:08:10.900]  這個纔是最大的問題
[00:08:10.900 --> 00:08:14.420]  今天我們星期天去敬拜上帝
[00:08:14.420 --> 00:08:15.900]  因爲我們見到耶穌的復活
[00:08:15.900 --> 00:08:19.540]  我們不需要再紀念舊約的安息日
[00:08:19.540 --> 00:08:22.220]  但是保羅華天天都是好日
[00:08:22.220 --> 00:08:24.500]  所以每一天都要敬拜這位上帝
[00:08:24.500 --> 00:08:26.580]  但是我們不能說每一天都要敬拜上帝
[00:08:26.580 --> 00:08:27.860]  所以任何一天都要敬拜上帝
[00:08:27.860 --> 00:08:29.220]  我的意思是
[00:08:29.220 --> 00:08:30.740]  我們天天都要敬拜上帝
[00:08:30.740 --> 00:08:33.340]  我們需要有一個固定的時間去敬拜上帝
[00:08:33.340 --> 00:08:34.500]  我們回到崇拜的時候
[00:08:34.500 --> 00:08:36.860]  應該放下我們所有的東西
[00:08:36.860 --> 00:08:38.580]  現在的世代很艱難講
[00:08:38.580 --> 00:08:39.820]  我們拿起手機的時候
[00:08:39.820 --> 00:08:44.500]  不知道是在上網、聽歌還是在聽道
[00:08:44.500 --> 00:08:47.340]  但是我們必須要放下所有東西來到上帝面前
[00:08:47.340 --> 00:08:51.900]  好好享受什麼叫做安息
[00:08:51.900 --> 00:08:54.300]  如果連敬拜的那幾個小時
[00:08:54.300 --> 00:08:56.540]  崇拜聽道的那幾個小時
[00:08:56.540 --> 00:09:00.500]  都要看着股價上下的話
[00:09:00.500 --> 00:09:03.780]  我們就享受不了真正的安息
[00:09:03.780 --> 00:09:05.860]  如果這幾個小時我放下電話
[00:09:05.860 --> 00:09:07.900]  我心有所繫的話
[00:09:07.900 --> 00:09:11.700]  我都不能夠享受到真正的安息
[00:09:11.700 --> 00:09:14.300]  如果牧師講到講久了的話
[00:09:14.300 --> 00:09:16.500]  只顧着酒樓拿不到位
[00:09:16.500 --> 00:09:19.940]  我們就享受不了真正的安息
[00:09:19.940 --> 00:09:21.340]  如果牧師講到講久了
[00:09:21.340 --> 00:09:25.300]  我泊車的車位又要多入兩個小時
[00:09:25.300 --> 00:09:26.580]  趕不及入的話
[00:09:26.580 --> 00:09:27.540]  車被人抄牌
[00:09:27.540 --> 00:09:30.900]  我又享受不了真正的安息
[00:09:30.900 --> 00:09:32.940]  聽得清楚嗎?
[00:09:32.940 --> 00:09:35.900]  有些父母剛剛安息過龍
[00:09:35.900 --> 00:09:39.860]  就是安息到忘記帶小孩回來
[00:09:39.860 --> 00:09:45.340]  我們知道安息日不是條例嚴謹的
[00:09:45.340 --> 00:09:48.380]  要不做些什麼、不做些什麼、不做些什麼
[00:09:48.380 --> 00:09:51.900]  安息是讓我們很享受和上帝的關係
[00:09:51.900 --> 00:09:54.100]  我再舉些例子讓我們明白
[00:09:54.100 --> 00:09:57.980]  究竟耶穌爲何要破除了當時的一些條例
[00:09:57.980 --> 00:09:59.060]  我舉兩個例子
[00:09:59.060 --> 00:10:01.780]  第一,借飯祈禱爲例
[00:10:01.780 --> 00:10:04.460]  借飯祈禱是一個感恩的祭
[00:10:04.460 --> 00:10:07.780]  借飯祈禱絕對不是一個規條
[00:10:07.780 --> 00:10:11.700]  我們不是一天三餐、一天五餐、一天七餐、一天八餐
[00:10:11.700 --> 00:10:12.740]  都要祈禱
[00:10:12.740 --> 00:10:16.100]  因爲這是規定
[00:10:16.100 --> 00:10:17.620]  很複雜的問題
[00:10:17.620 --> 00:10:19.460]  原本一個很簡單的行動
[00:10:19.460 --> 00:10:21.180]  就是喫飯前或者喫東西前
[00:10:21.180 --> 00:10:24.260]  還有一個感恩的祈禱就是這麼簡單
[00:10:24.260 --> 00:10:26.460]  出自一個感恩的心
[00:10:26.460 --> 00:10:28.660]  不是出自一個規條的心
[00:10:28.660 --> 00:10:30.980]  但是來到初信者就很複雜
[00:10:30.980 --> 00:10:32.900]  初信者就會問很多的問題
[00:10:32.900 --> 00:10:36.580]  這樣可以嗎?這樣可以嗎?這樣又可以嗎?
[00:10:36.580 --> 00:10:40.020]  我想問有幾個弟兄姐妹喫過上海菜
[00:10:40.020 --> 00:10:42.580]  上海菜,正宗上海菜
[00:10:42.580 --> 00:10:44.580]  正宗上海菜
[00:10:44.580 --> 00:10:51.420]  先做什麼事呢?就是喫前菜
[00:10:51.420 --> 00:10:54.220]  如果你去那些沒有前菜的上海餐廳
[00:10:54.220 --> 00:10:57.100]  即是酒樓就不是正宗上海菜了
[00:10:57.100 --> 00:10:58.820]  喫前菜,前菜是什麼呢?
[00:10:58.820 --> 00:11:00.700]  七小碟、十小碟
[00:11:00.700 --> 00:11:03.180]  總之喫完基本上都喫飽了
[00:11:03.180 --> 00:11:09.620]  什麼番魚、醉雞是小碟的
[00:11:09.620 --> 00:11:13.140]  喫前菜要不要借飯呢?
[00:11:13.140 --> 00:11:16.940]  它不是主菜
[00:11:16.940 --> 00:11:18.740]  廣東人去酒樓
[00:11:18.740 --> 00:11:21.220]  一坐下,侍應當然是斟茶
[00:11:21.220 --> 00:11:25.580]  弄酸姜、花生,讓你開胃一下
[00:11:25.580 --> 00:11:28.700]  喫那兩粒花生是否要祈禱呢?
[00:11:28.700 --> 00:11:31.140]  還沒點餐
[00:11:31.140 --> 00:11:32.660]  你明白我的問題
[00:11:32.660 --> 00:11:34.420]  一個感恩的行爲
[00:11:34.420 --> 00:11:36.700]  慢慢就會變成一個
[00:11:36.700 --> 00:11:39.660]  開始要問問題的一個行動
[00:11:39.660 --> 00:11:41.500]  所以教會的牧師就很煩
[00:11:41.500 --> 00:11:45.940]  他說弟兄姊妹以後十塊以下就不用借飯
[00:11:45.940 --> 00:11:50.900]  十塊以上就借飯
[00:11:50.900 --> 00:11:52.900]  接着又出現一個問題
[00:11:52.900 --> 00:11:59.100]  在旺角十二塊買到三塊很厲害的東西喫
[00:11:59.100 --> 00:12:01.940]  香港特色的那些,全世界喫不到的
[00:12:01.940 --> 00:12:03.620]  十二塊買到三塊
[00:12:03.620 --> 00:12:05.140]  如果一個人喫完三塊
[00:12:05.140 --> 00:12:07.740]  即超過十塊就要借飯
[00:12:07.740 --> 00:12:09.140]  但我試一試一塊
[00:12:09.140 --> 00:12:11.180]  三四一十二,即四塊
[00:12:11.180 --> 00:12:13.900]  我喫一塊就不需要借飯了
[00:12:13.900 --> 00:12:15.300]  你明白我的問題嗎?
[00:12:15.300 --> 00:12:17.500]  借飯是一件這麼簡單的事
[00:12:17.500 --> 00:12:22.780]  感恩的心態變成了極度複雜
[00:12:22.780 --> 00:12:24.620]  昨天忘記祈禱怎麼辦呢?
[00:12:24.620 --> 00:12:27.580]  喫飯忘記借飯怎麼辦呢?
[00:12:27.580 --> 00:12:30.100]  好像心中有愧
[00:12:30.100 --> 00:12:31.700]  我的意思是這樣
[00:12:31.700 --> 00:12:35.420]  如果借飯成爲了你的枷鎖的話
[00:12:35.420 --> 00:12:37.780]  你適言吧,弟兄姊妹
[00:12:37.780 --> 00:12:39.660]  適言的意思是什麼?
[00:12:39.660 --> 00:12:41.580]  偶爾有一餐忘記借飯
[00:12:41.580 --> 00:12:45.020]  沒問題的,不會中毒死的
[00:12:45.020 --> 00:12:47.260]  是不是?
[00:12:47.260 --> 00:12:50.460]  但你一餐忘記借飯纔是問題
[00:12:50.460 --> 00:12:52.700]  借飯是一個感恩的心
[00:12:52.700 --> 00:12:55.300]  第二個例子,奉獻
[00:12:55.300 --> 00:12:57.860]  有很多新約的信徒在批評
[00:12:57.860 --> 00:12:59.380]  他朗誦《聖經》就批評
[00:12:59.380 --> 00:13:01.100]  新約從來不講守一奉獻
[00:13:01.100 --> 00:13:04.300]  你不要要求我守一奉獻,對的
[00:13:04.300 --> 00:13:06.100]  新約真的沒有要求守一奉獻
[00:13:06.100 --> 00:13:07.300]  新約要求的是什麼?
[00:13:07.300 --> 00:13:12.420]  新約要求的是奉獻你能夠能力所及的奉獻
[00:13:12.420 --> 00:13:15.860]  奉獻超過你能力所及的奉獻
[00:13:15.860 --> 00:13:17.380]  比守一更嚴重
[00:13:17.380 --> 00:13:20.740]  如果你跟我講新約的話,弟兄姊妹
[00:13:20.740 --> 00:13:21.700]  但是
[00:13:21.700 --> 00:13:23.500]  無論是奉獻你能力所及
[00:13:23.500 --> 00:13:25.060]  或者超越你能力所及也好
[00:13:25.060 --> 00:13:26.860]  有一個態度很重要叫
[00:13:26.860 --> 00:13:28.820]  甘心樂意
[00:13:28.820 --> 00:13:29.740]  跟你講,弟兄姊妹說一聲
[00:13:29.740 --> 00:13:33.940]  你必須要甘心樂意
[00:13:33.940 --> 00:13:35.260]  但接着有人問
[00:13:35.260 --> 00:13:37.420]  牧師如果我奉獻的時候
[00:13:37.420 --> 00:13:38.860]  我不甘心樂意
[00:13:38.860 --> 00:13:41.060]  那怎麼辦呢?
[00:13:41.060 --> 00:13:43.100]  聽清楚我的答案
[00:13:43.100 --> 00:13:44.300]  如果我奉獻
[00:13:44.300 --> 00:13:45.340]  我不甘心樂意
[00:13:45.340 --> 00:13:47.860]  剛纔奉獻的時候我真的不是很甘心樂意
[00:13:47.860 --> 00:13:49.340]  不過每個人都給予羣衆壓力
[00:13:49.340 --> 00:13:53.900]  好像不給不行,那我就給了
[00:13:53.900 --> 00:13:56.660]  如果奉獻的時候你不甘心樂意的話
[00:13:56.660 --> 00:13:58.140]  跟這家弟兄姊妹說一聲
[00:13:58.140 --> 00:14:02.820]  你要繼續奉獻
[00:14:02.820 --> 00:14:04.380]  爲什麼呢?
[00:14:04.380 --> 00:14:05.940]  牧師你一講錢那麼緊張
[00:14:05.940 --> 00:14:07.460]  我說不是的,對不起
[00:14:07.460 --> 00:14:08.700]  錢對你來說都重要
[00:14:08.700 --> 00:14:09.500]  對我都重要
[00:14:09.500 --> 00:14:11.500]  對每一個人都重要,對不對?
[00:14:11.500 --> 00:14:13.060]  問題就在這裏
[00:14:13.060 --> 00:14:14.860]  等到你甘心樂意才奉獻
[00:14:14.860 --> 00:14:17.580]  即是等到你上天堂都不會奉獻了
[00:14:17.580 --> 00:14:18.820]  對不對?
[00:14:18.820 --> 00:14:19.860]  你一直奉獻
[00:14:19.860 --> 00:14:20.460]  一直奉獻
[00:14:20.460 --> 00:14:25.100]  奉獻到你甘心樂意爲止
[00:14:25.100 --> 00:14:27.900]  對不對?
[00:14:27.900 --> 00:14:29.740]  我奉獻的時候
[00:14:29.740 --> 00:14:31.300]  是我能力所及的
[00:14:31.300 --> 00:14:33.820]  就很容易甘心樂意
[00:14:33.820 --> 00:14:35.940]  例如你今天拿銀包出來奉獻的時候
[00:14:35.940 --> 00:14:37.380]  裏面有幾千塊錢
[00:14:37.380 --> 00:14:39.740]  裏面其中找到一張20塊錢紙
[00:14:39.740 --> 00:14:42.180]  哎呀,10塊錢紙沒有
[00:14:42.180 --> 00:14:43.900]  有點可惜
[00:14:43.900 --> 00:14:44.820]  每個星期都回來
[00:14:44.820 --> 00:14:49.060]  記住要唱兩張10塊錢紙在這裏
[00:14:49.060 --> 00:14:50.140]  哎呀,20塊錢紙
[00:14:50.140 --> 00:14:51.220]  算了算了算了
[00:14:51.220 --> 00:14:52.180]  有幾千塊錢
[00:14:52.180 --> 00:14:53.300]  20塊錢拿出來
[00:14:53.300 --> 00:14:54.180]  放進去
[00:14:54.180 --> 00:14:57.140]  這是在你能力範圍能夠做到的事情
[00:14:57.140 --> 00:14:59.700]  你容易甘心樂意
[00:14:59.700 --> 00:15:01.740]  但是如果拿銀包出來
[00:15:01.740 --> 00:15:02.900]  今天有個感動
[00:15:02.900 --> 00:15:04.220]  突然間有個感動
[00:15:04.220 --> 00:15:06.340]  你奉獻一千塊錢
[00:15:06.340 --> 00:15:08.860]  一千塊錢啊,一千塊錢啊
[00:15:08.860 --> 00:15:11.100]  你就不是很甘心樂意了
[00:15:11.100 --> 00:15:13.180]  如果你信服在上帝的帶領下
[00:15:13.180 --> 00:15:14.460]  你就放進去
[00:15:14.460 --> 00:15:16.300]  放到上帝不甘心不樂意
[00:15:16.300 --> 00:15:19.100]  但是讓我能夠甘心樂意
[00:15:19.100 --> 00:15:21.300]  是奉獻到甘心樂意爲止
[00:15:21.300 --> 00:15:23.460]  這是很重要很重要的事情
[00:15:23.460 --> 00:15:26.700]  因爲奉獻不是一個規條
[00:15:26.700 --> 00:15:30.780]  奉獻是一個感恩的制
[00:15:30.780 --> 00:15:31.900]  對不對?
[00:15:31.900 --> 00:15:33.780]  我去到農村裏面
[00:15:33.780 --> 00:15:35.540]  做短孫的時候
[00:15:35.540 --> 00:15:37.100]  我見到很多人來奉獻
[00:15:37.100 --> 00:15:40.900]  有一間教會是用籮子去收奉獻的
[00:15:40.900 --> 00:15:41.980]  它不是用奉獻袋的
[00:15:41.980 --> 00:15:42.980]  爲什麼用籮子呢?
[00:15:42.980 --> 00:15:46.740]  原來那些農民是拿雞蛋來的
[00:15:46.740 --> 00:15:50.100]  拿孖蕊腸來的
[00:15:50.100 --> 00:15:51.740]  因爲他們沒有錢
[00:15:51.740 --> 00:15:53.300]  每個星期拿這些來奉獻
[00:15:53.300 --> 00:15:56.700]  一隻雞出門生兩隻蛋
[00:15:56.700 --> 00:15:58.620]  我拿一只回來奉獻給教會
[00:15:58.620 --> 00:16:00.300]  我已經奉獻50%了
[00:16:00.300 --> 00:16:02.620]  生兩隻,奉獻一隻
[00:16:02.620 --> 00:16:04.060]  有些拿着一隻雞來奉獻
[00:16:04.060 --> 00:16:05.700]  所以你拿奉獻袋
[00:16:05.700 --> 00:16:07.220]  哪裏夠擠呢?
[00:16:07.220 --> 00:16:09.140]  擠一隻雞之後已經擠不了蛋了
[00:16:09.140 --> 00:16:10.980]  所以我拿去收他們
[00:16:10.980 --> 00:16:12.940]  他們不是奉獻錢
[00:16:12.940 --> 00:16:16.860]  但是他們很樂意去奉獻他所擁有的
[00:16:16.860 --> 00:16:18.900]  所以今天奉獻不是一個規條
[00:16:18.900 --> 00:16:21.380]  但奉獻反而是甘心樂意
[00:16:21.380 --> 00:16:22.220]  有些政府說
[00:16:22.220 --> 00:16:24.420]  剛纔我奉獻不甘心樂意怎麼辦呢?
[00:16:24.420 --> 00:16:26.060]  散會之後我去外面做個奉獻商
[00:16:26.060 --> 00:16:28.420]  你繼續做的,對不對?
[00:16:28.420 --> 00:16:30.420]  第二,我們看到
[00:16:30.420 --> 00:16:32.220]  新的時代需要新的工人
[00:16:32.220 --> 00:16:34.020]  在《路加福音》6章12-16節
[00:16:34.020 --> 00:16:36.660]  耶穌經過整夜禱告
[00:16:36.660 --> 00:16:38.740]  揀選了12個門徒
[00:16:38.740 --> 00:16:39.620]  不要忘記
[00:16:39.620 --> 00:16:42.420]  耶穌除了禁食40天之後
[00:16:42.420 --> 00:16:46.900]  有兩次很特別記載耶穌整夜禱告
[00:16:46.900 --> 00:16:49.500]  其中一次我們很熟悉的就是
[00:16:49.500 --> 00:16:50.980]  祂在最後晚餐之後
[00:16:50.980 --> 00:16:53.180]  就和門徒去到喀西瑪利園
[00:16:53.180 --> 00:16:54.300]  整夜禱告
[00:16:54.300 --> 00:16:55.580]  因爲祂要迎接的
[00:16:55.580 --> 00:17:02.260]  是一個極度艱辛的審訊和釘十字架的時刻
[00:17:02.260 --> 00:17:05.420]  而我們將時間倒退的時候發覺
[00:17:05.420 --> 00:17:06.580]  有一晚
