
[00:00:00.000 --> 00:00:02.000]  各位頂尖妹早安
[00:06:04.320 --> 00:06:06.320]  在哪裡
[00:06:06.320 --> 00:06:08.320]  我們看看
[00:06:08.320 --> 00:06:10.320]  保羅引用的經文在哪裡
[00:06:10.320 --> 00:06:12.320]  有幾個可能
[00:06:12.320 --> 00:06:14.320]  第一是詩篇第十四
[00:06:14.320 --> 00:06:16.320]  一百四十三篇第二節和傳道書
[00:06:16.320 --> 00:06:18.320]  第七章二十節
[00:06:18.320 --> 00:06:20.320]  求你不要審問僕人
[00:06:20.320 --> 00:06:22.320]  因為在你面前凡活著的人
[00:06:22.320 --> 00:06:24.320]  沒有一個是二的
[00:06:24.320 --> 00:06:26.320]  仍然在生的沒有一個是二的
[00:06:26.320 --> 00:06:28.320]  即是沒有二人
[00:06:28.320 --> 00:06:30.320]  可能有死了的二人
[00:06:30.320 --> 00:06:32.320]  天主教會追封聖人
[00:06:32.320 --> 00:06:34.320]  傳道書
[00:06:34.320 --> 00:06:36.320]  第七章二十節
[00:06:36.320 --> 00:06:38.320]  事常行善而不犯罪的二人
[00:06:38.320 --> 00:06:40.320]  世上實在沒有
[00:06:40.320 --> 00:06:42.320]  這句就很特別
[00:06:42.320 --> 00:06:44.320]  人們說更貼切
[00:06:44.320 --> 00:06:48.320]  經常行善的二人有
[00:06:48.320 --> 00:06:50.320]  不過經常行善
[00:06:50.320 --> 00:06:52.320]  同時間有不犯罪的二人
[00:06:52.320 --> 00:06:54.320]  就沒有了
[00:06:54.320 --> 00:06:56.320]  這個可能是
[00:06:56.320 --> 00:06:58.320]  有很多人行善的
[00:06:58.320 --> 00:07:00.320]  抗疫的時候
[00:07:00.320 --> 00:07:02.320]  很多人派口罩
[00:07:02.320 --> 00:07:04.320]  很多人派搓手液
[00:07:04.320 --> 00:07:06.320]  很多人派糧食給其他人
[00:07:06.320 --> 00:07:08.320]  行善
[00:07:08.320 --> 00:07:10.320]  不過同時間可能都犯罪
[00:07:10.320 --> 00:07:12.320]  所以沒有一個二人
[00:07:12.320 --> 00:07:14.320]  世上沒有
[00:07:14.320 --> 00:07:16.320]  另外還有兩段
[00:07:16.320 --> 00:07:20.320]  詩篇第十四篇一至三節
[00:07:20.320 --> 00:07:22.320]  如幻人心裡說沒有神
[00:07:22.320 --> 00:07:24.320]  他們都是邪惡
[00:07:24.320 --> 00:07:26.320]  行了可憎惡的事
[00:07:26.320 --> 00:07:28.320]  沒有一個人行善
[00:07:28.320 --> 00:07:30.320]  第二節
[00:07:30.320 --> 00:07:32.320]  從天上誰看西人
[00:07:32.320 --> 00:07:34.320]  要看有明白的沒有
[00:07:34.320 --> 00:07:36.320]  有尋求神的沒有
[00:07:36.320 --> 00:07:38.320]  他們都偏離正路
[00:07:38.320 --> 00:07:40.320]  一同變為污穢
[00:07:40.320 --> 00:07:42.320]  沒有行善的
[00:07:42.320 --> 00:07:44.320]  連一個都沒有
[00:07:44.320 --> 00:07:46.320]  這裡重複
[00:07:46.320 --> 00:07:48.320]  沒有人行善
[00:07:48.320 --> 00:07:50.320]  沒有尋求神
[00:07:50.320 --> 00:07:52.320]  沒有明白的
[00:07:52.320 --> 00:07:54.320]  沒有行善的一個都沒有
[00:07:54.320 --> 00:07:56.320]  還有一段和這段很相似
[00:07:56.320 --> 00:07:58.320]  詩篇五十三篇一至三節
[00:07:58.320 --> 00:08:00.320]  如幻人心裡說沒有神
[00:08:00.320 --> 00:08:02.320]  他們都是邪惡
[00:08:02.320 --> 00:08:04.320]  行了可憎惡的罪業
[00:08:04.320 --> 00:08:06.320]  沒有一個人行善
[00:08:06.320 --> 00:08:08.320]  神從天上誰看西人
[00:08:08.320 --> 00:08:10.320]  要看明白的沒有
[00:08:10.320 --> 00:08:12.320]  有尋求的沒有
[00:08:12.320 --> 00:08:14.320]  他們各人都退後
[00:08:14.320 --> 00:08:16.320]  一同變為污穢
[00:08:16.320 --> 00:08:18.320]  並沒有行善的
[00:08:18.320 --> 00:08:20.320]  連一個也沒有
[00:08:20.320 --> 00:08:22.320]  重複
[00:08:22.320 --> 00:08:24.320]  這兩段是保羅所引用的
[00:08:24.320 --> 00:08:26.320]  停在三章十節
[00:08:26.320 --> 00:08:28.320]  我們看下一章
[00:08:28.320 --> 00:08:30.320]  就寫下
[00:08:30.320 --> 00:08:32.320]  三章十節至十二節
[00:08:32.320 --> 00:08:34.320]  就好像剛才詩篇
[00:08:34.320 --> 00:08:36.320]  那兩篇那三節
[00:08:36.320 --> 00:08:38.320]  就如經上所記
[00:08:38.320 --> 00:08:40.320]  沒有二人連一個也沒有
[00:08:40.320 --> 00:08:42.320]  沒有明白的
[00:08:42.320 --> 00:08:44.320]  沒有尋求神的
[00:08:44.320 --> 00:08:46.320]  都偏離正路
[00:08:46.320 --> 00:08:48.320]  一同變為污穢
[00:08:48.320 --> 00:08:50.320]  沒有行善的連一個也沒有
[00:08:50.320 --> 00:08:52.320]  有人說這段更加相似
[00:08:52.320 --> 00:08:54.320]  不是全部引用
[00:08:54.320 --> 00:08:56.320]  你看到不是一樣的
[00:08:56.320 --> 00:08:58.320]  保羅不是抄的
[00:08:58.320 --> 00:09:00.320]  保羅好像在回答私人的問題
[00:09:00.320 --> 00:09:02.320]  因為詩篇十四篇
[00:09:02.320 --> 00:09:04.320]  和五十三篇的時候
[00:09:04.320 --> 00:09:06.320]  問從天上看看
[00:09:06.320 --> 00:09:08.320]  看看有沒有明白的
[00:09:08.320 --> 00:09:10.320]  看看有沒有尋求神的
[00:09:10.320 --> 00:09:12.320]  這裡首一節說什麼
[00:09:12.320 --> 00:09:14.320]  沒有啊,保羅說
[00:09:14.320 --> 00:09:16.320]  沒有明白的,沒有尋求神的
[00:09:16.320 --> 00:09:18.320]  全部都是偏離上帝
[00:09:18.320 --> 00:09:20.320]  沒有行善的,也沒有二人
[00:09:20.320 --> 00:09:22.320]  回答第三個問題
[00:09:22.320 --> 00:09:24.320]  他就問
[00:09:24.320 --> 00:09:26.320]  保羅為什麼要這樣說
[00:09:26.320 --> 00:09:28.320]  但聖經有二人
[00:09:28.320 --> 00:09:32.320]  為什麼保羅一定要說沒有
[00:09:32.320 --> 00:09:34.320]  他引用的幾段經文
[00:09:34.320 --> 00:09:36.320]  雖然都好像說沒有
[00:09:36.320 --> 00:09:38.320]  不過
[00:09:38.320 --> 00:09:40.320]  其實他要說什麼呢
[00:09:40.320 --> 00:09:44.320]  如果大家還記得
[00:09:44.320 --> 00:09:46.320]  我講羅馬書的系列
[00:09:46.320 --> 00:09:48.320]  羅馬書第一章至第三章
[00:09:48.320 --> 00:09:50.320]  希望經過幾次的講道之後
[00:09:50.320 --> 00:09:52.320]  你記得羅馬書第一至第三章
[00:09:52.320 --> 00:09:54.320]  有一個主題
[00:09:54.320 --> 00:09:56.320]  三章的大綱是什麼呢
[00:09:56.320 --> 00:09:58.320]  三章的大綱是講愛邦人的罪
[00:09:58.320 --> 00:10:00.320]  講猶太人的罪
[00:10:00.320 --> 00:10:02.320]  今天也說了
[00:10:02.320 --> 00:10:04.320]  人人都有罪
[00:10:04.320 --> 00:10:06.320]  所以一至三章的主題
[00:10:06.320 --> 00:10:08.320]  是人人都有罪
[00:10:08.320 --> 00:10:10.320]  十八至三十二節是講
[00:10:10.320 --> 00:10:12.320]  愛邦人
[00:10:12.320 --> 00:10:14.320]  愛邦人即非猶太人
[00:10:14.320 --> 00:10:16.320]  他們心中明明知道有神
[00:10:16.320 --> 00:10:18.320]  他是故意不認識祂
[00:10:18.320 --> 00:10:20.320]  所以羅馬書一章
[00:10:20.320 --> 00:10:22.320]  就說
[00:10:22.320 --> 00:10:24.320]  自從做天地以來
[00:10:24.320 --> 00:10:26.320]  神的永恆和神聖是怎樣
[00:10:26.320 --> 00:10:28.320]  明明可知
[00:10:28.320 --> 00:10:30.320]  眼好像看不到
[00:10:30.320 --> 00:10:32.320]  但藉著所做之物
[00:10:32.320 --> 00:10:34.320]  叫人無可推諉
[00:10:34.320 --> 00:10:36.320]  我們見到這個大地
[00:10:36.320 --> 00:10:38.320]  就知道這個世界有上帝
[00:10:38.320 --> 00:10:40.320]  不過很多人
[00:10:40.320 --> 00:10:42.320]  不認這個上帝做上帝
[00:10:42.320 --> 00:10:44.320]  他認什麼做上帝呢
[00:10:44.320 --> 00:10:46.320]  認山做上帝
[00:10:46.320 --> 00:10:48.320]  認石頭做上帝
[00:10:48.320 --> 00:10:50.320]  認樹做上帝
[00:10:50.320 --> 00:10:52.320]  是拜壽造物
[00:10:52.320 --> 00:10:54.320]  不是拜倉造物的主
[00:10:54.320 --> 00:10:56.320]  所以愛邦人有罪
[00:10:56.320 --> 00:10:58.320]  但猶太人想著
[00:10:58.320 --> 00:11:00.320]  愛邦人有罪我們沒有罪
[00:11:00.320 --> 00:11:02.320]  我們認識耶和華
[00:11:02.320 --> 00:11:04.320]  所以到第二章的時候
[00:11:04.320 --> 00:11:06.320]  本來就說
[00:11:06.320 --> 00:11:08.320]  不用驕傲
[00:11:08.320 --> 00:11:10.320]  你們都有罪
[00:11:10.320 --> 00:11:12.320]  雖然你有立法
[00:11:12.320 --> 00:11:14.320]  不過說的是神很公平
[00:11:14.320 --> 00:11:16.320]  沒有立法的那些人
[00:11:16.320 --> 00:11:18.320]  那神怎樣審判他們
[00:11:18.320 --> 00:11:20.320]  神會用他自己的方法
[00:11:20.320 --> 00:11:22.320]  所以第二章既是說猶太人有罪
[00:11:22.320 --> 00:11:24.320]  也說神是公平的
[00:11:24.320 --> 00:11:26.320]  人不需要驕傲
[00:11:26.320 --> 00:11:28.320]  來到第三章
[00:11:28.320 --> 00:11:30.320]  九至二十節
[00:11:30.320 --> 00:11:32.320]  全世界都有罪
[00:11:32.320 --> 00:11:34.320]  第九至二十節
[00:11:34.320 --> 00:11:36.320]  是說
[00:11:36.320 --> 00:11:38.320]  本來引用
[00:11:38.320 --> 00:11:40.320]  一大段的經文
[00:11:40.320 --> 00:11:42.320]  從第十節到第二十節
[00:11:42.320 --> 00:11:44.320]  十三節到十八節
[00:11:44.320 --> 00:11:46.320]  都是引用舊約很多的經文
[00:11:46.320 --> 00:11:48.320]  他目的是說
[00:11:48.320 --> 00:11:50.320]  第九節
[00:11:50.320 --> 00:11:52.320]  我們一起看
[00:11:52.320 --> 00:11:54.320]  這卻怎麼樣呢
[00:11:54.320 --> 00:11:56.320]  我們比他們強嗎
[00:11:56.320 --> 00:11:58.320]  缺不時
[00:11:58.320 --> 00:12:00.320]  因我們已經證明
[00:12:00.320 --> 00:12:02.320]  猶太人和希臘人都在罪惡之下
[00:12:02.320 --> 00:12:04.320]  本身是有第一節
[00:12:04.320 --> 00:12:06.320]  第八節的
[00:12:06.320 --> 00:12:08.320]  承接著是說猶太人的情況
[00:12:08.320 --> 00:12:10.320]  來到這裡就做一個轉折
[00:12:10.320 --> 00:12:12.320]  我們是不是比他們強呢
[00:12:12.320 --> 00:12:14.320]  我們是不是比外邦人強呢
[00:12:14.320 --> 00:12:16.320]  我們是不是比猶太人強呢
[00:12:16.320 --> 00:12:18.320]  他說不是
[00:12:18.320 --> 00:12:20.320]  我們都不是
[00:12:20.320 --> 00:12:22.320]  他要證明猶太人和希臘人
[00:12:22.320 --> 00:12:24.320]  其實都在罪惡之下
[00:12:24.320 --> 00:12:26.320]  應用今天
[00:12:26.320 --> 00:12:28.320]  你和我都在罪惡之下
[00:12:28.320 --> 00:12:30.320]  保羅他很熟悉
[00:12:30.320 --> 00:12:32.320]  舊約聖經
[00:12:32.320 --> 00:12:34.320]  所以他接下來說的
[00:12:34.320 --> 00:12:36.320]  剛才我們讀過了
[00:12:36.320 --> 00:12:38.320]  從第十節到第十二節
[00:12:38.320 --> 00:12:40.320]  這段經文
[00:12:40.320 --> 00:12:42.320]  是引用舊約
[00:12:42.320 --> 00:12:44.320]  特別是剛才我提
[00:12:44.320 --> 00:12:46.320]  回答了私人的問題
[00:12:46.320 --> 00:12:48.320]  沒有明白的沒有尋求神的
[00:12:48.320 --> 00:12:50.320]  我們都可以想想
[00:12:50.320 --> 00:12:52.320]  是不是真的沒有明白的
[00:12:52.320 --> 00:12:54.320]  是不是真的沒有尋求神的
[00:12:54.320 --> 00:12:56.320]  你都可以想想你自己
[00:12:56.320 --> 00:12:58.320]  是不是二人呢
[00:12:58.320 --> 00:13:00.320]  不知道誰認自己是二人呢
[00:13:00.320 --> 00:13:02.320]  第二
[00:13:02.320 --> 00:13:04.320]  你又想想你明不明白聖經呢
[00:13:04.320 --> 00:13:06.320]  你明不明白上帝呢
[00:13:06.320 --> 00:13:08.320]  你又再想想
[00:13:08.320 --> 00:13:10.320]  你是不是尋求神的呢
[00:13:10.320 --> 00:13:12.320]  你說
[00:13:12.320 --> 00:13:14.320]  我都在這裡崇拜
[00:13:14.320 --> 00:13:16.320]  我就尋求神
[00:13:16.320 --> 00:13:18.320]  在家裡敬拜我就尋求神
[00:13:18.320 --> 00:13:20.320]  回不了來我們都在家裡敬拜
[00:13:20.320 --> 00:13:22.320]  就尋求神
[00:13:22.320 --> 00:13:24.320]  但我們可以再想想
[00:13:24.320 --> 00:13:26.320]  是不是真的呢
[00:13:26.320 --> 00:13:28.320]  有很多人相信上帝
[00:13:28.320 --> 00:13:30.320]  敬拜上帝
[00:13:30.320 --> 00:13:32.320]  繼續跟從上帝
[00:13:32.320 --> 00:13:34.320]  因為上帝有祝福
[00:13:34.320 --> 00:13:38.320]  因為上帝有祝福
[00:13:38.320 --> 00:13:40.320]  神是我們供應者
[00:13:40.320 --> 00:13:42.320]  當我們在疫情底下
[00:13:42.320 --> 00:13:43.320]  我們沒有供
[00:13:43.320 --> 00:13:44.320]  上帝供應我們
[00:13:44.320 --> 00:13:45.320]  透過教會也好
[00:13:45.320 --> 00:13:46.320]  透過朋友也好
[00:13:46.320 --> 00:13:47.320]  透過政府也好
[00:13:47.320 --> 00:13:48.320]  叫我們不要缺乏
[00:13:48.320 --> 00:13:50.320]  到我們一天真的缺乏的時候
[00:13:50.320 --> 00:13:52.320]  你是不是繼續跟隨耶穌
[00:13:52.320 --> 00:13:55.320]  如果是的時候
[00:13:55.320 --> 00:13:56.320]  你就可以是那個
[00:13:56.320 --> 00:13:58.320]  不是因為神的祝福
[00:13:58.320 --> 00:14:00.320]  你相信祂了
[00:14:00.320 --> 00:14:02.320]  好了
[00:14:02.320 --> 00:14:03.320]  相信耶穌
[00:14:03.320 --> 00:14:04.320]  我們很想能夠
[00:14:04.320 --> 00:14:05.320]  年輕人我們有
[00:14:05.320 --> 00:14:07.320]  未來的伴侶
[00:14:07.320 --> 00:14:08.320]  能夠拍拖
[00:14:08.320 --> 00:14:10.320]  結了婚的我們有兒女
[00:14:10.320 --> 00:14:12.320]  但都沒有
[00:14:12.320 --> 00:14:14.320]  那你是不是繼續跟從耶穌
[00:14:14.320 --> 00:14:16.320]  是不是繼續信靠祂
[00:14:16.320 --> 00:14:18.320]  如果你都繼續的
[00:14:18.320 --> 00:14:20.320]  也不是為了神賜這些東西
[00:14:20.320 --> 00:14:22.320]  給你跟從
[00:14:22.320 --> 00:14:23.320]  我們現在都有健康
[00:14:23.320 --> 00:14:25.320]  大家都可以回來
[00:14:25.320 --> 00:14:26.320]  每一天
[00:14:26.320 --> 00:14:27.320]  我們都不知道在哪裡
[00:14:27.320 --> 00:14:28.320]  感染到了
[00:14:28.320 --> 00:14:30.320]  你是不是繼續跟從耶穌
[00:14:30.320 --> 00:14:32.320]  是
[00:14:32.320 --> 00:14:34.320]  你也是應該
[00:14:34.320 --> 00:14:35.320]  不是因為神保守你健康
[00:14:35.320 --> 00:14:37.320]  你才相信祂
[00:14:37.320 --> 00:14:39.320]  現在很多
[00:14:39.320 --> 00:14:41.320]  嚴重的疾病
[00:14:41.320 --> 00:14:43.320]  癌症各樣
[00:14:43.320 --> 00:14:45.320]  如果我們得到重病
[00:14:45.320 --> 00:14:47.320]  你是不是繼續跟從祂
[00:14:47.320 --> 00:14:48.320]  如果是
[00:14:48.320 --> 00:14:50.320]  你就不只是為了神的祝福
[00:14:50.320 --> 00:14:52.320]  我想引用的這一切
[00:14:52.320 --> 00:14:54.320]  不只是我說
[00:14:54.320 --> 00:14:56.320]  你記不記得約伯記
[00:14:56.320 --> 00:14:58.320]  撒旦尼對挑戰上帝
[00:14:58.320 --> 00:15:00.320]  其實是上帝先挑戰他
[00:15:00.320 --> 00:15:03.320]  約伯跟從你
[00:15:03.320 --> 00:15:05.320]  是因為你好好善待他
[00:15:05.320 --> 00:15:07.320]  你讓我拿走他的東西
[00:15:07.320 --> 00:15:09.320]  看看他是不是還跟從你
[00:15:09.320 --> 00:15:11.320]  上帝就說你不要拿他的命
[00:15:11.320 --> 00:15:13.320]  約伯沒有因為
