
[00:00:00.000 --> 00:00:02.000]  各位電視會平安
[00:14:31.000 --> 00:14:34.000]  幾萬人一起辦一個下令會
[00:14:34.000 --> 00:14:36.000]  一年七天
[00:14:36.000 --> 00:14:38.000]  每一天讀聖經
[00:14:38.000 --> 00:14:39.000]  學習聖經
[00:14:39.000 --> 00:14:43.000]  但是他們沒有人會提出很累
[00:14:43.000 --> 00:14:44.000]  或者都差不多了
[00:14:44.000 --> 00:14:46.000]  應該都夠了
[00:14:46.000 --> 00:14:51.000]  他們繼續一路地去領受神的說話
[00:14:51.000 --> 00:14:52.000]  他們聽著
[00:14:52.000 --> 00:14:55.000]  你會看到一個很大的熱誠
[00:14:55.000 --> 00:14:58.000]  或者你問為什麼會這麼熱切呢
[00:14:58.000 --> 00:14:59.000]  你會明白
[00:14:59.000 --> 00:15:03.000]  當他們經歷了回歸
[00:15:03.000 --> 00:15:06.000]  沒有可能可以在這樣的秘魯之地
[00:15:06.000 --> 00:15:08.000]  返回到自己的故土
[00:15:08.000 --> 00:15:11.000]  沒有可能在這麼多敵對的狀況之下
[00:15:11.000 --> 00:15:14.000]  能夠可以建築成長成功
[00:15:14.000 --> 00:15:19.000]  他們清楚經歷神的恩惠
[00:15:19.000 --> 00:15:21.000]  也深刻地體會到
[00:15:21.000 --> 00:15:23.000]  他們被寬恕
[00:15:23.000 --> 00:15:26.000]  被神重新接納
[00:15:26.000 --> 00:15:30.000]  這個時候他們的心轉向上帝
[00:15:30.000 --> 00:15:31.000]  各位頂子妹
[00:15:31.000 --> 00:15:32.000]  在你人生的路上
[00:15:32.000 --> 00:15:34.000]  你可能有不同的經歷
[00:15:34.000 --> 00:15:38.000]  但是你不要忘記神在你身上一切的恩惠
[00:15:38.000 --> 00:15:39.000]  感恩的心
[00:15:39.000 --> 00:15:42.000]  能夠給你生命一種的動力
[00:15:42.000 --> 00:15:43.000]  轉向神
[00:15:43.000 --> 00:15:44.000]  轉向神
[00:15:44.000 --> 00:15:46.000]  就算有什麼艱難
[00:15:46.000 --> 00:15:49.000]  你都發覺內心有一種的力量
[00:15:49.000 --> 00:15:51.000]  你對祂歸向神
[00:15:51.000 --> 00:15:55.000]  我想回我曾經提及過一位的弟兄
[00:15:55.000 --> 00:15:58.000]  他本身是做足球教練
[00:15:58.000 --> 00:16:00.000]  有一次他講他自己的經歷
[00:16:00.000 --> 00:16:04.000]  他說有一晚做了一個夢
[00:16:04.000 --> 00:16:06.000]  做夢的時候
[00:16:06.000 --> 00:16:09.000]  想不到自己去了天堂
[00:16:09.000 --> 00:16:12.000]  他感受到一種很超然的
[00:16:12.000 --> 00:16:14.000]  那種的榮美
[00:16:14.000 --> 00:16:16.000]  一種的光耀
[00:16:16.000 --> 00:16:18.000]  他的心很雀躍
[00:16:18.000 --> 00:16:19.000]  很快樂
[00:16:19.000 --> 00:16:22.000]  在那時候他見到自己的女兒
[00:16:22.000 --> 00:16:23.000]  少年人
[00:16:23.000 --> 00:16:26.000]  在天堂門口外面
[00:16:26.000 --> 00:16:28.000]  跟他猛入手
[00:16:28.000 --> 00:16:31.000]  他就問女兒為什麼不進來
[00:16:31.000 --> 00:16:34.000]  女兒在外面大聲喊
[00:16:34.000 --> 00:16:38.000]  爸爸你自小教我很多東西
[00:16:38.000 --> 00:16:39.000]  又教我讀書
[00:16:39.000 --> 00:16:40.000]  又教我踢足球
[00:16:40.000 --> 00:16:44.000]  為什麼你不教我主耶穌的故事
[00:16:44.000 --> 00:16:45.000]  為什麼你不教我聖經
[00:16:45.000 --> 00:16:50.000]  現在我進不來
[00:16:50.000 --> 00:16:52.000]  這位父親
[00:16:52.000 --> 00:16:56.000]  在那時候突然驚醒了
[00:16:56.000 --> 00:16:58.000]  沒錯他是信耶穌的
[00:16:58.000 --> 00:17:01.000]  但是他是一個星期天的基督徒
[00:17:01.000 --> 00:17:03.000]  他只是星期天做基督徒
[00:17:03.000 --> 00:17:07.000]  平時是不理自己的信仰
[00:17:07.000 --> 00:17:09.000]  當他醒了之後
[00:17:09.000 --> 00:17:12.000]  他突然在我心裡很想讀聖經
[00:17:12.000 --> 00:17:14.000]  因此在醒了之後
[00:17:14.000 --> 00:17:17.000]  接著的差不多兩個星期
[00:17:17.000 --> 00:17:20.000]  他每晚自己很想讀聖經
[00:17:20.000 --> 00:17:21.000]  一直讀讀幾個小時
[00:17:21.000 --> 00:17:23.000]  到一兩點才肯睡
[00:17:23.000 --> 00:17:26.000]  讀的時候感覺到神的靈
[00:17:26.000 --> 00:17:28.000]  在他心中一直提醒他教導他
[00:17:28.000 --> 00:17:32.000]  然後他就開始一直幫他的家人
[00:17:32.000 --> 00:17:36.000]  去認識耶穌
[00:17:36.000 --> 00:17:39.000]  當我聽這位弟兄講他的經歷的時候
[00:17:39.000 --> 00:17:42.000]  我就體會神是用很多不同的方法
[00:17:42.000 --> 00:17:43.000]  不斷催促我們
[00:17:43.000 --> 00:17:46.000]  回到祂的說話裡面
[00:17:46.000 --> 00:17:49.000]  回到祂的說話裡面
[00:17:49.000 --> 00:17:51.000]  而唯有在神的道裡面
[00:17:51.000 --> 00:17:54.000]  你的生命可以真正地更生
[00:17:54.000 --> 00:18:00.000]  我想起我們在很多不同的經歷裡面
[00:18:00.000 --> 00:18:05.000]  有時候會遇到一些想不到的苦難
[00:18:05.000 --> 00:18:07.000]  或者意外或者病患
[00:18:07.000 --> 00:18:10.000]  我相信你都會體會
[00:18:10.000 --> 00:18:12.000]  但是在那些時候
[00:18:12.000 --> 00:18:16.000]  常常都體會神透過那些病患
[00:18:16.000 --> 00:18:17.000]  那些困難
[00:18:17.000 --> 00:18:22.000]  去催促我們的心回到主的面前
[00:18:22.000 --> 00:18:24.000]  去尋求祂的面
[00:18:24.000 --> 00:18:27.000]  去聽祂的說話
[00:18:27.000 --> 00:18:30.000]  我想在《聖經》裡面提及到大衛
[00:18:30.000 --> 00:18:33.000]  大家都會很熟悉這位的君王
[00:18:33.000 --> 00:18:35.000]  他也曾經經歷很多的苦難
[00:18:35.000 --> 00:18:38.000]  我特別想在《聖經》CP27篇
[00:18:38.000 --> 00:18:44.000]  其中提到他面對著軍隊安寧攻擊他
[00:18:44.000 --> 00:18:46.000]  很大的困難
[00:18:46.000 --> 00:18:49.000]  但是他說他不害怕
[00:18:49.000 --> 00:18:50.000]  他仍然安穩
[00:18:50.000 --> 00:18:53.000]  因為他知道上帝會幫助他
[00:18:53.000 --> 00:18:56.000]  他知道上帝會聽他的祈禱
[00:18:56.000 --> 00:18:57.000]  所以在那個情況之下
[00:18:57.000 --> 00:18:58.000]  他雖然面對困難
[00:18:58.000 --> 00:19:02.000]  但是他仍然很安定地面對
[00:19:02.000 --> 00:19:03.000]  他尋求神
[00:19:03.000 --> 00:19:06.000]  但是聽見神跟他說話
[00:19:06.000 --> 00:19:07.000]  聖經就說
[00:19:07.000 --> 00:19:11.000]  「你們當尋求我的面」
[00:19:11.000 --> 00:19:12.000]  很奇怪
[00:19:12.000 --> 00:19:16.000]  不是神教他怎樣去面對敵軍
[00:19:16.000 --> 00:19:17.000]  或者怎樣的方法
[00:19:17.000 --> 00:19:20.000]  叫他避開這些困難
[00:19:20.000 --> 00:19:22.000]  只是清楚告訴他
[00:19:22.000 --> 00:19:26.000]  「你們當尋求我的面」
[00:19:26.000 --> 00:19:28.000]  唯有尋求神
[00:19:28.000 --> 00:19:31.000]  在神裡面的人
[00:19:31.000 --> 00:19:34.000]  會得到真正的幫助
[00:19:34.000 --> 00:19:37.000]  可能困難未必馬上解決
[00:19:37.000 --> 00:19:41.000]  但是已經進入了安穩當中
[00:19:41.000 --> 00:19:43.000]  所以你發覺在一切困難當中
