
[00:00:00.000 --> 00:00:10.000]  「普世寬騰」議案
[00:19:06.000 --> 00:19:12.000]  主耶穌將祂的美好生命加在我們身上
[00:19:12.000 --> 00:19:17.000]  就是因為祂的生命加在我們身上的時候
[00:19:17.000 --> 00:19:19.000]  我們就能成為一個義人
[00:19:19.000 --> 00:19:22.000]  我今天成為一個義人不是因為我是做人
[00:19:22.000 --> 00:19:24.000]  是乖或者我是好
[00:19:24.000 --> 00:19:26.000]  你今天成為一個義人不是因為你好
[00:19:26.000 --> 00:19:28.000]  也不是因為你信了耶穌很久
[00:19:28.000 --> 00:19:29.000]  所以你是義人
[00:19:29.000 --> 00:19:32.000]  是因為那一刻我們信耶穌的時候
[00:19:32.000 --> 00:19:34.000]  主耶穌將祂自己的美麗
[00:19:34.000 --> 00:19:36.000]  將祂自己的美麗
[00:19:36.000 --> 00:19:39.000]  將祂自己的聖潔的生命已經給了你
[00:19:39.000 --> 00:19:41.000]  所謂在神的眼中
[00:19:41.000 --> 00:19:43.000]  神看你和看我
[00:19:43.000 --> 00:19:44.000]  不是常人這樣看
[00:19:44.000 --> 00:19:46.000]  也不是你自己這樣看你自己
[00:19:46.000 --> 00:19:50.000]  神是透過耶穌基督去看我們
[00:19:50.000 --> 00:19:53.000]  是耶穌基督那種美麗已經加在我們身上
[00:19:53.000 --> 00:19:56.000]  所以稱義就是這個意思
[00:19:56.000 --> 00:19:59.000]  今天當然我們繼續學成長
[00:19:59.000 --> 00:20:00.000]  但是我們學成長
[00:20:00.000 --> 00:20:01.000]  我們生命有改變
[00:20:01.000 --> 00:20:04.000]  基本上不是因為我改變了我才稱義
[00:20:04.000 --> 00:20:06.000]  是一直以來已經稱義
[00:20:06.000 --> 00:20:09.000]  是因為耶穌基督已經贖了我們的罪
[00:20:09.000 --> 00:20:13.000]  為什麼我們可以再不需要在罪裡面打滾呢
[00:20:13.000 --> 00:20:18.000]  因為耶穌基督已經將這個罪惡勝過了它
[00:20:18.000 --> 00:20:19.000]  它不再控制我們
[00:20:19.000 --> 00:20:22.000]  所以我們就能夠學活一個新的生命
[00:20:22.000 --> 00:20:24.000]  就是這樣
[00:20:24.000 --> 00:20:26.000]  耶穌能夠得勝罪惡
[00:20:26.000 --> 00:20:29.000]  就成為了我們的救主
[00:20:29.000 --> 00:20:31.000]  第一樣只有祂才能夠除滅魔鬼
[00:20:31.000 --> 00:20:34.000]  第二樣只有祂才能夠得勝罪惡
[00:20:34.000 --> 00:20:36.000]  還有第三樣很重要的
[00:20:36.000 --> 00:20:41.000]  只有耶穌這位救主才能夠真正的釋放罪人
[00:20:41.000 --> 00:20:44.000]  只有祂才能夠deliver sinners
[00:20:44.000 --> 00:20:46.000]  究竟祂如何釋放我們呢
[00:20:46.000 --> 00:20:48.000]  祂釋放我們有兩件事
[00:20:48.000 --> 00:20:51.000]  第一件事先讀第一段聖經
[00:20:51.000 --> 00:20:52.000]  和我一起讀好不好
[00:20:52.000 --> 00:20:58.000]  耶穌是並要釋放那些一生因怕死而為奴僕的人
[00:20:58.000 --> 00:21:01.000]  他自己既然被試探而受苦
[00:21:01.000 --> 00:21:04.000]  就能答救被試探的人
[00:21:04.000 --> 00:21:06.000]  希伯來書二章十五至十八節
[00:21:06.000 --> 00:21:08.000]  當我們未認識主的時候
[00:21:08.000 --> 00:21:11.000]  全世界的人他說不怕死是假的
[00:21:11.000 --> 00:21:13.000]  不信耶穌的人一樣是怕死
[00:21:13.000 --> 00:21:14.000]  一樣是想活下去
[00:21:14.000 --> 00:21:18.000]  如果不是就不會求這麼多醫學的進步
[00:21:18.000 --> 00:21:19.000]  做這個做那個
[00:21:19.000 --> 00:21:20.000]  是想自己的命長一點
[00:21:20.000 --> 00:21:22.000]  不想這麼快死
[00:21:22.000 --> 00:21:25.000]  但是人就是總有一死的
[00:21:25.000 --> 00:21:26.000]  人人都怕死
[00:21:26.000 --> 00:21:28.000]  但是當一個人認識耶穌之後
[00:21:28.000 --> 00:21:31.000]  藉著耶穌基督神將我永生賜給他
[00:21:31.000 --> 00:21:34.000]  他就再不害怕這件事了
[00:21:34.000 --> 00:21:36.000]  他就這樣釋放了我們
[00:21:36.000 --> 00:21:37.000]  所以魔鬼嚇我們
[00:21:37.000 --> 00:21:39.000]  你不聽我說你就死了
[00:21:39.000 --> 00:21:40.000]  你去死是真的
[00:21:40.000 --> 00:21:42.000]  我們不需要死
[00:21:42.000 --> 00:21:44.000]  因為耶穌基督已經釋放了我們
[00:21:44.000 --> 00:21:47.000]  但是另外第二件事很重要的
[00:21:47.000 --> 00:21:49.000]  就是當我們認識了耶穌之後
[00:21:49.000 --> 00:21:52.000]  我們就找回我們本來的身份
[00:21:52.000 --> 00:21:55.000]  就是你和我是上帝是有意思創造我們
[00:21:55.000 --> 00:21:57.000]  不是就這樣無端端的生出來
[00:21:57.000 --> 00:22:00.000]  每一個人有上帝的計劃的
[00:22:00.000 --> 00:22:02.000]  但是當我們活在罪裡面的時候
[00:22:02.000 --> 00:22:05.000]  或者我們根本不去認識神的時候
[00:22:05.000 --> 00:22:07.000]  是不可能會明白的
[00:22:07.000 --> 00:22:09.000]  我們經常說神是愛神是愛
[00:22:09.000 --> 00:22:10.000]  那些人就跟我們說
[00:22:10.000 --> 00:22:11.000]  神什麼是愛
[00:22:11.000 --> 00:22:15.000]  他愛我又不見我覺得他愛我
[00:22:15.000 --> 00:22:16.000]  理由很簡單
[00:22:16.000 --> 00:22:18.000]  你不覺得他愛你
[00:22:18.000 --> 00:22:21.000]  因為你時時所想的都是注重罪孽
[00:22:21.000 --> 00:22:23.000]  所以你從來沒有想到又不去認識他
[00:22:23.000 --> 00:22:25.000]  所以你當然不知道
[00:22:25.000 --> 00:22:26.000]  我們活在罪裡面的時候
[00:22:26.000 --> 00:22:27.000]  我哪知道有人愛我
[00:22:27.000 --> 00:22:30.000]  我只是恨人這個我就認識
[00:22:30.000 --> 00:22:32.000]  我怎麼知道有人會愛我呢
[00:22:32.000 --> 00:22:35.000]  當你這個恨能夠除去的時候
[00:22:35.000 --> 00:22:37.000]  這個罪除去的時候
[00:22:37.000 --> 00:22:38.000]  你忽然間發覺
[00:22:38.000 --> 00:22:40.000]  天生我當然有用意思的
[00:22:40.000 --> 00:22:42.000]  上帝有意思在裡面
[00:22:42.000 --> 00:22:43.000]  耶穌就能夠說
[00:22:43.000 --> 00:22:45.000]  你因為認識了我
[00:22:45.000 --> 00:22:46.000]  我做你救主
[00:22:46.000 --> 00:22:49.000]  你就開始明白人生的路是怎麼樣
[00:22:49.000 --> 00:22:51.000]  第二段聖經我們一起讀
[00:22:51.000 --> 00:22:54.000]  以弗所書第一章十一至十二節
[00:22:54.000 --> 00:22:59.000]  宇宙萬物都要按照上帝的計劃和決定來完成
[00:22:59.000 --> 00:23:02.000]  上帝根據他賜定下的旨意
[00:23:02.000 --> 00:23:06.000]  藉著基督揀選了我們作他的子民
[00:23:06.000 --> 00:23:08.000]  他的旨意是要我們這些
[00:23:08.000 --> 00:23:11.000]  首先把希望寄託於基督的人
[00:23:11.000 --> 00:23:13.000]  都重讚上帝的榮耀
[00:23:13.000 --> 00:23:16.000]  以弗所書第一章十一至十二節
[00:23:16.000 --> 00:23:17.000]  這裡就說到
[00:23:17.000 --> 00:23:19.000]  上帝耶穌基督
[00:23:19.000 --> 00:23:22.000]  不單是救我們脫離過去
[00:23:22.000 --> 00:23:26.000]  更是為了將來要去引導我們
[00:23:26.000 --> 00:23:32.000]  好進入神原本為我們各人準備的美好計劃裡面
[00:23:32.000 --> 00:23:34.000]  這一切都是因為他
[00:23:34.000 --> 00:23:37.000]  因為我們蒙了恩
[00:23:37.000 --> 00:23:39.000]  接納了他做我們的救主
[00:23:39.000 --> 00:23:41.000]  我已經寫了出來
[00:23:41.000 --> 00:23:42.000]  他怎樣釋放我們說
[00:23:42.000 --> 00:23:45.000]  他釋放我們不需要再怕死
[00:23:45.000 --> 00:23:50.000]  而且釋放我們讓我們找回上帝在我們生命裡面的計劃
[00:23:50.000 --> 00:23:52.000]  各位親愛的弟兄姊妹
[00:23:52.000 --> 00:23:55.000]  我們信了耶穌都幾十年了
[00:23:55.000 --> 00:23:58.000]  今天我們要清清楚楚地知道
[00:23:58.000 --> 00:24:00.000]  他營救是我們的救主
[00:24:00.000 --> 00:24:04.000]  他不單是救我們脫離魔鬼脫離罪惡的引誘
[00:24:04.000 --> 00:24:06.000]  他也能夠釋放我們
[00:24:06.000 --> 00:24:11.000]  釋放我們做一些偉大的事
[00:24:11.000 --> 00:24:15.000]  釋放我們成為重要的人
[00:24:15.000 --> 00:24:19.000]  不是釋放我們成為成功的人這麼簡單
[00:24:19.000 --> 00:24:21.000]  你們很多人都很成功
[00:24:21.000 --> 00:24:23.000]  重要的意思在哪裡?
[00:24:23.000 --> 00:24:25.000]  在哪裡才能找到重要?
[00:24:25.000 --> 00:24:29.000]  重要的意思就是怎樣才能找到有意義
[00:24:29.000 --> 00:24:32.000]  還有就是一生不枉過
[00:24:32.000 --> 00:24:34.000]  不在上帝的旨意裡面找
[00:24:34.000 --> 00:24:39.000]  在哪裡可以找到一個一生不枉過的生命呢?
[00:24:39.000 --> 00:24:41.000]  所以他是一個救主的重要就是
[00:24:41.000 --> 00:24:45.000]  你要時時都明白
[00:24:45.000 --> 00:24:48.000]  為什麼聖誕我們可以送禮物給人?
[00:24:48.000 --> 00:24:52.000]  為什麼聖誕我們可以說是不再懼怕?
[00:24:52.000 --> 00:24:55.000]  因為他繼續是做你的救主
[00:24:55.000 --> 00:24:57.000]  聖誕有幾樣東西
[00:24:57.000 --> 00:24:58.000]  除去恐懼
[00:24:58.000 --> 00:25:00.000]  第二樣是更新我們的信心
[00:25:00.000 --> 00:25:02.000]  為什麼我們可以更新我們的信心?
[00:25:02.000 --> 00:25:06.000]  因為他今天還是我的救主和生命的主
[00:25:06.000 --> 00:25:12.000]  第三樣是接受饒恕
[00:25:12.000 --> 00:25:16.000]  當然他今天仍然明白我了解我
[00:25:16.000 --> 00:25:17.000]  聖誕是什麼?
[00:25:17.000 --> 00:25:19.000]  聖誕是重整關係的
[00:25:19.000 --> 00:25:21.000]  為什麼我們可以和人重整關係?
[00:25:21.000 --> 00:25:23.000]  那些人對我這麼壞
[00:25:23.000 --> 00:25:25.000]  為什麼我要和他們重整關係?
[00:25:25.000 --> 00:25:26.000]  那些親戚這樣對我
[00:25:26.000 --> 00:25:28.000]  為什麼我要這樣對他?
[00:25:28.000 --> 00:25:31.000]  因為耶穌基督已經是做了我的救主
[00:25:31.000 --> 00:25:32.000]  他赦免我
[00:25:32.000 --> 00:25:34.000]  我自己都有我的不好處
[00:25:34.000 --> 00:25:35.000]  所以才會有這樣的關係
[00:25:35.000 --> 00:25:37.000]  耶穌已經赦免我
[00:25:37.000 --> 00:25:40.000]  耶穌說你用我的愛去愛你的親戚
[00:25:40.000 --> 00:25:43.000]  在聖誕裡面重新的重整關係
[00:25:43.000 --> 00:25:44.000]  叫他回來見見面
[00:25:44.000 --> 00:25:45.000]  吃飯喝茶
[00:25:45.000 --> 00:25:47.000]  或者送一份小禮物
[00:25:47.000 --> 00:25:49.000]  或者打電話給他
[00:25:49.000 --> 00:25:50.000]  送一份禮物
[00:25:50.000 --> 00:25:51.000]  告訴他
[00:25:51.000 --> 00:25:52.000]  告訴他
[00:25:52.000 --> 00:25:53.000]  沒事了
[00:25:53.000 --> 00:25:55.000]  我們願意在聖誕裡面
[00:25:55.000 --> 00:25:57.000]  重新的和好
[00:25:57.000 --> 00:25:58.000]  就是
[00:25:58.000 --> 00:26:00.000]  什麼人能夠做到這些事?
[00:26:00.000 --> 00:26:01.000]  當一個人明白
[00:26:01.000 --> 00:26:05.000]  接納了耶穌做我們的救主就不同了
[00:26:05.000 --> 00:26:07.000]  親愛的來賓
[00:26:07.000 --> 00:26:10.000]  你有沒有這個救主在你的生命裡面?
[00:26:10.000 --> 00:26:11.000]  各位弟兄姊妹
[00:26:11.000 --> 00:26:14.000]  你有沒有為這件事而感恩呢?
[00:26:14.000 --> 00:26:16.000]  你今天能夠赦免原諒別人
[00:26:16.000 --> 00:26:18.000]  你今天能夠沒有恐懼
[00:26:18.000 --> 00:26:20.000]  你今天能夠將最好的東西給別人
[00:26:20.000 --> 00:26:22.000]  你今天能夠重新愛你的家人
[00:26:22.000 --> 00:26:23.000]  你知不知道
[00:26:23.000 --> 00:26:25.000]  是因為耶穌幫助我和幫助你呢?
[00:26:25.000 --> 00:26:27.000]  有一個很有名的醫生叫
[00:26:27.000 --> 00:26:31.000]  Dr. Everett Koop
[00:26:31.000 --> 00:26:34.000]  Everett Koop是一個兒科的手術專家
[00:26:34.000 --> 00:26:36.000]  是非常有名的
[00:26:36.000 --> 00:26:37.000]  他有40年
[00:26:37.000 --> 00:26:41.000]  在美國的菲律賓的兒童醫院裡面工作
[00:26:41.000 --> 00:26:42.000]  這40年裡面
[00:26:42.000 --> 00:26:44.000]  他發明了很多手術的方法
[00:26:44.000 --> 00:26:47.000]  幫助嬰兒做手術
[00:26:47.000 --> 00:26:48.000]  做了很多事情
[00:26:48.000 --> 00:26:50.000]  也訓練了好幾十位
[00:26:50.000 --> 00:26:53.000]  世界有名的兒科手術家
[00:26:53.000 --> 00:26:54.000]  在其他國家
[00:26:54.000 --> 00:26:57.000]  美國也有,加拿大也有,在那裡訓練的
[00:26:57.000 --> 00:27:01.000]  他在Reagan總統那段時代
[00:27:01.000 --> 00:27:05.000]  1982至1989年
[00:27:05.000 --> 00:27:08.000]  是美國的國家醫務總監
[00:27:08.000 --> 00:27:09.000]  叫做Sergeant General
[00:27:09.000 --> 00:27:11.000]  就是美國的公務員
[00:27:11.000 --> 00:27:16.000]  最高的美國醫療總監
[00:27:16.000 --> 00:27:19.000]  他是一個很愛主的基督徒
[00:27:19.000 --> 00:27:21.000]  當他在兒童醫院的時候
[00:27:21.000 --> 00:27:24.000]  他經常跟嬰兒講故事
[00:27:24.000 --> 00:27:27.000]  大家知道兒童醫院是給兒童的
[00:27:27.000 --> 00:27:29.000]  兒童都會死的
[00:27:29.000 --> 00:27:30.000]  大家知道了
[00:27:30.000 --> 00:27:31.000]  因為是醫院來的
[00:27:31.000 --> 00:27:32.000]  兒童有病
[00:27:32.000 --> 00:27:35.000]  他跟嬰兒講故事的時候
[00:27:35.000 --> 00:27:37.000]  嬰兒聽醫生講故事
[00:27:37.000 --> 00:27:40.000]  他們時時在袋子裡面拿出來
[00:27:40.000 --> 00:27:43.000]  他說這本書是什麼來的
[00:27:43.000 --> 00:27:45.000]  嬰兒知道他是信耶穌
[00:27:45.000 --> 00:27:47.000]  Bible, Bible, Bible
[00:27:47.000 --> 00:27:49.000]  他說不是,不是Bible
[00:27:49.000 --> 00:27:50.000]  你再看清楚
[00:27:50.000 --> 00:27:51.000]  Bible怎麼會這麼薄
[00:27:51.000 --> 00:27:52.000]  是什麼來的
[00:27:52.000 --> 00:27:54.000]  他就揭開給他們看
[00:27:54.000 --> 00:27:55.000]  那些人一看
[00:27:55.000 --> 00:27:56.000]  嬰兒說
[00:27:56.000 --> 00:27:58.000]  Passport, what is that?
[00:27:58.000 --> 00:27:59.000]  是什麼來的
[00:27:59.000 --> 00:28:01.000]  是護照來的
[00:28:01.000 --> 00:28:02.000]  叫做Passport
[00:28:02.000 --> 00:28:04.000]  每人都有自己一個
[00:28:04.000 --> 00:28:05.000]  你看看
[00:28:05.000 --> 00:28:06.000]  你看看我的照片
[00:28:06.000 --> 00:28:07.000]  在裡面
[00:28:07.000 --> 00:28:08.000]  有我的名字
[00:28:08.000 --> 00:28:09.000]  有我的照片
[00:28:09.000 --> 00:28:10.000]  叫做Passport
[00:28:10.000 --> 00:28:13.000]  他說我們每個人都要有護照
[00:28:13.000 --> 00:28:15.000]  我們才可以
[00:28:15.000 --> 00:28:17.000]  然後他就解釋給嬰兒聽
[00:28:17.000 --> 00:28:23.000]  他說其實死亡是歸家的路程
[00:28:23.000 --> 00:28:24.000]  因為他預備
[00:28:24.000 --> 00:28:26.000]  很多審問制可能都有問題
[00:28:26.000 --> 00:28:29.000]  他說死亡其實是歸家的路程
[00:28:29.000 --> 00:28:31.000]  但是他說如果你回家
[00:28:31.000 --> 00:28:33.000]  你一定要有這本書才能回家
[00:28:33.000 --> 00:28:35.000]  不然你怎麼進來美國
[00:28:35.000 --> 00:28:36.000]  怎麼歸家
[00:28:36.000 --> 00:28:38.000]  所有人都有這本書
[00:28:38.000 --> 00:28:41.000]  他說這本書有你的名字在
[00:28:41.000 --> 00:28:43.000]  是很重要的
[00:28:43.000 --> 00:28:45.000]  他說或者不是一定死亡
[00:28:45.000 --> 00:28:46.000]  或者我們去旅行
[00:28:46.000 --> 00:28:48.000]  我們去哪裡地方的時候
[00:28:48.000 --> 00:28:50.000]  我們都要帶著這本書
[00:28:50.000 --> 00:28:52.000]  因為這本書告訴我們
[00:28:52.000 --> 00:28:53.000]  我們的身份
[00:28:53.000 --> 00:28:55.000]  我們是什麼國的人民
[00:28:55.000 --> 00:28:56.000]  我們進來的時候
[00:28:56.000 --> 00:28:58.000]  我們有這本書
[00:28:58.000 --> 00:29:00.000]  小朋友一看就瞎了眼
[00:29:00.000 --> 00:29:02.000]  他說我們也想要這本書
[00:29:02.000 --> 00:29:04.000]  你一定要有
[00:29:04.000 --> 00:29:06.000]  他說這本書究竟是什麼
[00:29:06.000 --> 00:29:07.000]  他說這個Passport
[00:29:07.000 --> 00:29:10.000]  其實就是主耶穌自己
[00:29:10.000 --> 00:29:12.000]  他說聖經當然重要
[00:29:12.000 --> 00:29:14.000]  他說但是聖經裡面說的
[00:29:14.000 --> 00:29:16.000]  都是說這個耶穌
[00:29:16.000 --> 00:29:18.000]  因為你有了耶穌的時候
[00:29:18.000 --> 00:29:20.000]  祂就能夠帶你回家
[00:29:20.000 --> 00:29:22.000]  你有了耶穌的時候
[00:29:22.000 --> 00:29:23.000]  你去到哪裡
[00:29:23.000 --> 00:29:25.000]  祂都能夠和你一起
[00:29:25.000 --> 00:29:26.000]  為什麼
[00:29:26.000 --> 00:29:28.000]  因為祂是你的救主
[00:29:28.000 --> 00:29:31.000]  祂能夠救你和幫助你的
[00:29:31.000 --> 00:29:33.000]  然後他就解釋給小朋友聽
[00:29:33.000 --> 00:29:35.000]  他說當你長大之後
[00:29:35.000 --> 00:29:37.000]  你拿了這個東西之後
[00:29:37.000 --> 00:29:38.000]  這個Passport
[00:29:38.000 --> 00:29:39.000]  你記得放好
[00:29:39.000 --> 00:29:40.000]  不要到處丟
[00:29:40.000 --> 00:29:42.000]  因為這個東西是很重要的
[00:29:42.000 --> 00:29:43.000]  小朋友就明白了
[00:29:43.000 --> 00:29:45.000]  但是他說主耶穌
[00:29:45.000 --> 00:29:47.000]  不是放在袋子裡面
[00:29:47.000 --> 00:29:49.000]  他說主耶穌更厲害
[00:29:49.000 --> 00:29:51.000]  祂住在你的心裡面
[00:29:51.000 --> 00:29:53.000]  救主是住在你的心裡面
[00:29:53.000 --> 00:29:54.000]  所以有時候你換了衣服
[00:29:54.000 --> 00:29:56.000]  都不怕忘記了
[00:29:56.000 --> 00:29:57.000]  不知道放在哪裡
[00:29:57.000 --> 00:29:59.000]  祂在你的心裡面
[00:29:59.000 --> 00:30:00.000]  他說小朋友
[00:30:00.000 --> 00:30:02.000]  你睡在病床的時候
[00:30:02.000 --> 00:30:03.000]  主耶穌又和你一起
[00:30:03.000 --> 00:30:04.000]  為什麼
[00:30:04.000 --> 00:30:05.000]  你沒有穿那件衣服
[00:30:05.000 --> 00:30:06.000]  為什麼
[00:30:06.000 --> 00:30:07.000]  因為祂在你的心裡面
[00:30:07.000 --> 00:30:09.000]  你們回家了
[00:30:09.000 --> 00:30:10.000]  你們長大了
[00:30:10.000 --> 00:30:11.000]  自己成人了
[00:30:11.000 --> 00:30:13.000]  主耶穌永遠和你一起
[00:30:13.000 --> 00:30:15.000]  因為祂住在你的心裡面
[00:30:15.000 --> 00:30:18.000]  因為祂是一生當你的救主
[00:30:18.000 --> 00:30:19.000]  各位弟兄姐妹
[00:30:19.000 --> 00:30:21.000]  各位基督徒
[00:30:21.000 --> 00:30:23.000]  今天耶穌基督在你的心裡面
[00:30:23.000 --> 00:30:26.000]  能夠叫你重新和人和好
[00:30:26.000 --> 00:30:29.000]  重新慷慨地送禮物給人
[00:30:29.000 --> 00:30:31.000]  重新愛你的家人
[00:30:31.000 --> 00:30:33.000]  愛你的朋友
[00:30:33.000 --> 00:30:35.000]  是因為祂在你的心裡面工作
[00:30:35.000 --> 00:30:38.000]  是因為祂是你的救主
[00:30:38.000 --> 00:30:41.000]  我們有沒有繼續接納祂
[00:30:41.000 --> 00:30:43.000]  和多謝祂做我們的救主呢
[00:30:43.000 --> 00:30:45.000]  但不單單是這樣
[00:30:45.000 --> 00:30:48.000]  聖誕不單單是接納祂做我們的救主
[00:30:48.000 --> 00:30:50.000]  博士告訴我們第二件事
[00:30:50.000 --> 00:30:52.000]  我們要歡喜祂來
[00:30:52.000 --> 00:30:54.000]  是要做我們的王
[00:30:54.000 --> 00:30:57.000]  歡欣祂來是為我們的王
[00:30:57.000 --> 00:31:00.000]  為什麼我們需要有人管我們呢
[00:31:00.000 --> 00:31:01.000]  我們不是很需要自由嗎
[00:31:01.000 --> 00:31:03.000]  自由不是很好嗎
[00:31:03.000 --> 00:31:05.000]  為什麼我們需要作王呢
[00:31:05.000 --> 00:31:07.000]  君王能夠為我們做些什麼呢
[00:31:07.000 --> 00:31:09.000]  如果耶穌基督你要作王
[00:31:09.000 --> 00:31:12.000]  這個王不同其他的總統、總理、特首
[00:31:12.000 --> 00:31:15.000]  你看二賽亞書第九章第七節怎樣說
[00:31:15.000 --> 00:31:16.000]  聖經說
[00:31:16.000 --> 00:31:18.000]  祂的政權與平安
[00:31:18.000 --> 00:31:20.000]  必加增無窮
[00:31:20.000 --> 00:31:23.000]  祂必在大衛的寶座上治理祂的國
[00:31:23.000 --> 00:31:27.000]  以公平公義使國堅定穩固
[00:31:27.000 --> 00:31:29.000]  從今直到永遠
[00:31:29.000 --> 00:31:31.000]  最後這句很有意思
[00:31:31.000 --> 00:31:33.000]  萬君之夜和的熱心
[00:31:33.000 --> 00:31:35.000]  必成就者事
[00:31:35.000 --> 00:31:36.000]  二賽亞書第九章第七節
[00:31:36.000 --> 00:31:38.000]  他說耶穌基督來到這個世界上
[00:31:38.000 --> 00:31:39.000]  不單是去救你
[00:31:39.000 --> 00:31:42.000]  祂是要去治理你、去管你
[00:31:42.000 --> 00:31:44.000]  意思就是你要找祂
[00:31:44.000 --> 00:31:46.000]  請祂做你的王才行
[00:31:46.000 --> 00:31:48.000]  我都說不是
[00:31:48.000 --> 00:31:50.000]  我都說我要有自由
[00:31:50.000 --> 00:31:52.000]  聖經裡面告訴我們
[00:31:52.000 --> 00:31:54.000]  你不能叫耶穌去拯救你
[00:31:54.000 --> 00:31:56.000]  然後祂救了你之後
[00:31:56.000 --> 00:31:58.000]  你說請你走開一邊
[00:31:58.000 --> 00:31:59.000]  我自己活我的生活
[00:31:59.000 --> 00:32:01.000]  我不行的時候我又再找你
[00:32:01.000 --> 00:32:02.000]  你又再來拯救我
[00:32:02.000 --> 00:32:04.000]  他說不是這樣的
[00:32:04.000 --> 00:32:07.000]  什麼叫做以基督作王呢?
[00:32:07.000 --> 00:32:09.000]  以基督作王的意思是什麼呢?
[00:32:09.000 --> 00:32:12.000]  第一樣就是和祂有約有關係
[00:32:12.000 --> 00:32:14.000]  和祂有約有關係
[00:32:14.000 --> 00:32:16.000]  祂拯救了我們
[00:32:16.000 --> 00:32:18.000]  是要做我們的王
[00:32:18.000 --> 00:32:19.000]  換句話說
[00:32:19.000 --> 00:32:21.000]  我們不能夠叫祂
[00:32:21.000 --> 00:32:23.000]  你來救救我吧
[00:32:23.000 --> 00:32:25.000]  但是我不聽你的
[00:32:25.000 --> 00:32:27.000]  當祂是傭人
[00:32:27.000 --> 00:32:30.000]  當祂是那些神這樣拜
[00:32:30.000 --> 00:32:32.000]  我來拜你
[00:32:32.000 --> 00:32:34.000]  你就和我做這些事
[00:32:34.000 --> 00:32:35.000]  不行的
[00:32:35.000 --> 00:32:37.000]  祂不是這樣的神
[00:32:37.000 --> 00:32:39.000]  世上的神可能是這樣
[00:32:39.000 --> 00:32:40.000]  耶穌不是
