
[00:00:00.000 --> 00:00:03.000]  各位聽眾聖誕節平安
[00:16:37.000 --> 00:16:39.000]  當祂道成肉身的時候
[00:16:39.000 --> 00:16:44.000]  就可以將恩典和真理帶給我們
[00:16:44.000 --> 00:16:49.000]  我請大家看看下面的第十七節
[00:16:49.000 --> 00:16:52.000]  第十七節我請大家一起讀出來
[00:16:55.000 --> 00:16:57.000]  恩典和真理
[00:16:57.000 --> 00:17:00.000]  卻是藉著耶穌基督而來的
[00:17:00.000 --> 00:17:05.000]  恩典和真理是藉著耶穌基督而來的
[00:17:05.000 --> 00:17:07.000]  在聖經的內容裡說到
[00:17:07.000 --> 00:17:11.000]  是藉著耶穌基督的生命
[00:17:11.000 --> 00:17:14.000]  帶出恩典和真理
[00:17:14.000 --> 00:17:16.000]  也因為祂成為了肉身
[00:17:16.000 --> 00:17:20.000]  所以我們可以很具體地看到
[00:17:20.000 --> 00:17:23.000]  祂怎樣向人施恩
[00:17:23.000 --> 00:17:28.000]  也很清楚地以祂的生命講述真理
[00:17:28.000 --> 00:17:29.000]  不單是一些理論
[00:17:29.000 --> 00:17:33.000]  而是祂的生命傳達永恆的道
[00:17:33.000 --> 00:17:37.000]  最近很多電影姊妹都在看一套電視片集
[00:17:37.000 --> 00:17:40.000]  美國拍攝的聖經The Bible
[00:17:40.000 --> 00:17:44.000]  很多人都看到很多對聖經的描述
[00:17:44.000 --> 00:17:46.000]  當然不是一些很仔細地
[00:17:46.000 --> 00:17:51.000]  按照聖經的細則去拍攝的片集
[00:17:51.000 --> 00:17:55.000]  但也幫助我們更多地感受當時的處境
[00:17:55.000 --> 00:17:57.000]  我記得其中一段片段
[00:17:57.000 --> 00:18:02.000]  一位麻瘋病人走近耶穌
[00:18:02.000 --> 00:18:04.000]  鏡頭拍攝他的臉容
[00:18:04.000 --> 00:18:05.000]  很扭曲
[00:18:05.000 --> 00:18:09.000]  有很多潰爛的情況
[00:18:09.000 --> 00:18:13.000]  包著一些殘破的布
[00:18:13.000 --> 00:18:15.000]  在那時候周圍的人就勸耶穌
[00:18:15.000 --> 00:18:18.000]  不要摸他
[00:18:18.000 --> 00:18:21.000]  耶穌走到這個人的身邊
[00:18:21.000 --> 00:18:23.000]  伸出祂的手
[00:18:23.000 --> 00:18:26.000]  觸摸他的臉容
[00:18:26.000 --> 00:18:29.000]  在那時候大麻瘋就開始康復
[00:18:29.000 --> 00:18:31.000]  開始散去
[00:18:31.000 --> 00:18:34.000]  這個人變回一個正常的人
[00:18:34.000 --> 00:18:35.000]  但當我看的時候
[00:18:35.000 --> 00:18:37.000]  我心裏的感受
[00:18:37.000 --> 00:18:39.000]  最偉大的不一定
[00:18:39.000 --> 00:18:43.000]  不單是這個叫麻瘋得醫治的神蹟
[00:18:43.000 --> 00:18:45.000]  最偉大的
[00:18:45.000 --> 00:18:49.000]  是這位上帝伸出祂的手
[00:18:49.000 --> 00:18:51.000]  去觸摸這個生命
[00:18:51.000 --> 00:18:56.000]  去愛這個被人排斥的人
[00:18:56.000 --> 00:19:00.000]  那是更加令我們深刻的感動
[00:19:00.000 --> 00:19:04.000]  也叫我們生命得改變的恩典
[00:19:04.000 --> 00:19:06.000]  祂道成肉身
[00:19:06.000 --> 00:19:10.000]  充充滿滿有恩典和真理
[00:19:10.000 --> 00:19:15.000]  而是我們所經歷所領受的
[00:19:15.000 --> 00:19:17.000]  你看看下面的經文的時候
[00:19:17.000 --> 00:19:21.000]  我們讀回剛才第十四節
[00:19:21.000 --> 00:19:26.000]  「道成了肉身 住在我們中間」
[00:19:26.000 --> 00:19:28.000]  祂住在我們中間
[00:19:28.000 --> 00:19:32.000]  也意味著神願意降卑自己
[00:19:32.000 --> 00:19:35.000]  和人一起
[00:19:35.000 --> 00:19:38.000]  這個「住」原來的文字很特別
[00:19:38.000 --> 00:19:40.000]  是大家熟悉的一個字
[00:19:40.000 --> 00:19:42.000]  叫做回眸
[00:19:42.000 --> 00:19:44.000]  當說起回眸的時候
[00:19:44.000 --> 00:19:47.000]  你會想起舊約聖經的時候說到
[00:19:47.000 --> 00:19:50.000]  以色列人出埃及在曠野的時候
[00:19:50.000 --> 00:19:52.000]  神要他們做回眸
[00:19:52.000 --> 00:19:53.000]  做回眸之後
[00:19:53.000 --> 00:19:55.000]  神就降臨在當中
[00:19:55.000 --> 00:19:58.000]  榮光充滿整個回眸
[00:19:58.000 --> 00:20:04.000]  也表達出回眸正是神臨在的一個記號
[00:20:04.000 --> 00:20:06.000]  到了去讓福音的時候
[00:20:06.000 --> 00:20:12.000]  聖經就說「道成了肉身 回眸在我們中間」
[00:20:12.000 --> 00:20:14.000]  到了新約的經文
[00:20:14.000 --> 00:20:16.000]  當保羅講述到
[00:20:16.000 --> 00:20:18.000]  因為上帝與我們同在的時候
[00:20:18.000 --> 00:20:19.000]  你一定記得
[00:20:19.000 --> 00:20:23.000]  在聖經的哥倫多後書第十二章第九節說
[00:20:23.000 --> 00:20:24.000]  聖經就說
[00:20:24.000 --> 00:20:27.000]  我的恩典是什麼?
[00:20:27.000 --> 00:20:29.000]  是救你庸的
