
[00:00:00.000 --> 00:00:05.120]  每一個人對驚喜都有不同的反應。
[00:03:27.400 --> 00:03:29.840]  這裏第一句話說,同一天。
[00:03:29.840 --> 00:03:34.640]  同一天指的是當時他們走上伊瑪烏斯路上的時候。
[00:03:34.640 --> 00:03:39.400]  那同一天代表什麼呢?是在之前早上,也就是復活天的清晨,
[00:03:39.400 --> 00:03:42.920]  婦女到墳墓裏面看見耶穌的墳墓是空的,
[00:03:42.920 --> 00:03:46.760]  然後天使對她們說,祂不在這裏,已經復活了。
[00:03:46.760 --> 00:03:50.600]  最後她們跑回去告訴門徒,就有彼得和約翰跑到墳墓裏面,
[00:03:50.600 --> 00:03:55.280]  一樣看見墳墓是空的,而且耶穌不在那裏了。
[00:03:55.280 --> 00:03:57.640]  這件事情就是同一天所發生的。
[00:03:57.640 --> 00:04:00.600]  所以這兩個門徒不是十二個使徒當中的門徒,
[00:04:00.600 --> 00:04:02.920]  因爲這裏面他不在這使徒當中。
[00:04:02.920 --> 00:04:06.720]  他們就從耶路撒冷,可能是下午了,
[00:04:06.720 --> 00:04:12.200]  就開始朝向他們的鄉村,就是伊瑪烏斯來走去。
[00:04:12.200 --> 00:04:15.960]  這裏告訴我們,這個伊瑪烏斯是一個非常小的鄉村,
[00:04:15.960 --> 00:04:20.840]  聖靈學者都無法確定它真正的地點在哪裏,
[00:04:20.840 --> 00:04:26.160]  只知道他們是距離耶路撒冷有十一公里,相等於大概七英里。
[00:04:26.160 --> 00:04:30.080]  如果一般上走路的速度的話,大概需要三個小時左右,
[00:04:30.080 --> 00:04:32.040]  才能夠走到他們的村莊。
[00:04:32.040 --> 00:04:36.520]  他們在那裏正在討論議論,非常激烈地討論當天,
[00:04:36.520 --> 00:04:38.560]  這幾天所發生的事情的時候,
[00:04:38.560 --> 00:04:44.400]  耶穌就忽然間出現在他們的身邊,與他們一同行走。
[00:04:44.400 --> 00:04:46.400]  這是一般在猶太人的習俗,
[00:04:46.400 --> 00:04:51.080]  當你在同一條路上走向同一個方向的時候,他們都會接伴而行。
[00:04:51.080 --> 00:04:55.040]  但是呢,他就問他們一句非常有趣的話,
[00:04:55.040 --> 00:04:58.760]  你們在這裏議論些什麼事情呢?
[00:04:58.760 --> 00:05:03.000]  聖經告訴我們說,其中一個名叫格留巴的這個人,
[00:05:03.000 --> 00:05:05.320]  格留巴這個人的名字只在這裏出現,
[00:05:05.320 --> 00:05:09.080]  所以聖經學者也不知道他真正到底是何方人物,
[00:05:09.080 --> 00:05:12.480]  只知道格留巴的名字乃是希臘人的名字。
[00:05:12.480 --> 00:05:15.120]  我們可以想象他是外族人,
[00:05:15.120 --> 00:05:21.720]  可能是一個外地來的人來到耶路撒冷一同來慶祝玉月節的慶典,
[00:05:21.720 --> 00:05:27.200]  他也是跟隨耶穌的一個門徒,但是不在這個使徒當中。
[00:05:27.200 --> 00:05:31.080]  耶穌就問他說,格留巴就回答耶穌說,
[00:05:31.080 --> 00:05:37.440]  "難道你是唯一在耶路撒冷做客的,不知道這幾天所發生的事情嗎?
[00:05:37.440 --> 00:05:39.240]  這幾天所發生的事情太轟動了,
[00:05:39.240 --> 00:05:44.560]  這位大家衆人以爲是神的兒子彌賽爾竟然被釘死在十字架上,
[00:05:44.560 --> 00:05:49.840]  然後埋葬了,然後有婦女跟門徒們看見房子是空的,
[00:05:49.840 --> 00:05:56.880]  難道只有你不知道這些事情發生在這幾天之中嗎?"
[00:05:56.880 --> 00:06:00.040]  耶穌非常有趣地,非常幽默地問他們說,
[00:06:00.040 --> 00:06:01.920]  "到底是什麼事呢?"
[00:06:01.920 --> 00:06:05.040]  他們就講出大概四五個非常正確的事實,
[00:06:05.040 --> 00:06:10.400]  他說,這個納撒勒的耶穌他是個先知,
[00:06:10.400 --> 00:06:12.320]  這是大家公認了他是個先知,
[00:06:12.320 --> 00:06:16.320]  然後他說話、行事都大有能力,
[00:06:16.320 --> 00:06:19.560]  像就位裏面的摩西一樣,不但是如此,
[00:06:19.560 --> 00:06:22.880]  然後他說,我們的祭司長還有官長,
[00:06:22.880 --> 00:06:27.200]  包括這位文士法利薩人把他交給外邦人羅馬,
[00:06:27.200 --> 00:06:30.240]  被釘在十字架上,這都是非常正確的。
[00:06:30.240 --> 00:06:35.360]  然後呢,他其實已經埋葬了多少天?
[00:06:35.360 --> 00:06:38.560]  第三天了,換句話說沒有指望了。
[00:06:38.560 --> 00:06:47.440]  其實他是我們衆人所期待要來救贖以色列百姓脫離羅馬政府的捆綁,
[00:06:47.440 --> 00:06:51.120]  所以我們得自由的那位救主,沒想到他已經死了,
[00:06:51.120 --> 00:06:55.440]  而且死了三天,根本是沒有希望了。
[00:06:55.440 --> 00:06:58.080]  所以這非常有趣,而且非常詳細,
[00:06:58.080 --> 00:07:02.800]  透過路加醫生記載在路加封印第24章,
[00:07:02.800 --> 00:07:05.760]  其他福音書,馬太、約翰沒有記載,
[00:07:05.760 --> 00:07:09.200]  馬可稍微提了一下,我們看看馬可封印第16章,
[00:07:09.200 --> 00:07:11.680]  稍微提這個事情,但沒有詳細的介紹,
[00:07:11.680 --> 00:07:15.920]  他說,這次以後,門徒中間有兩個人往鄉下去,
[00:07:15.920 --> 00:07:19.280]  就是以馬五師的鄉下,正走路的時候,
[00:07:19.280 --> 00:07:25.280]  耶穌用另外的形象,就是復活的形象向他們顯現,
[00:07:25.280 --> 00:07:29.120]  他們就去告訴其他人是誰,就是耶穌的門徒們,
[00:07:29.120 --> 00:07:32.480]  他那些人也不相信他。
[00:07:32.480 --> 00:07:37.120]  所以我們可以一起來思想,在以馬五師的路上,
[00:07:37.120 --> 00:07:40.240]  耶穌給這兩個門徒帶來的驚喜,
[00:07:40.240 --> 00:07:43.440]  到底給我們上了什麼功課呢?三方面。
[00:07:43.440 --> 00:07:51.840]  首先第一,耶穌靠近憂愁的人,讓他不再孤單,
[00:07:51.840 --> 00:07:56.160]  耶穌靠近憂愁的人,使他不再孤單。
[00:07:56.160 --> 00:08:00.160]  你可以想象,這些門徒,好像其他的門徒,
[00:08:00.160 --> 00:08:04.240]  包括色門徒一樣,他們都期待要來的彌賽亞,
[00:08:04.240 --> 00:08:10.480]  要拯救以色列,脫離這麼多年的羅馬政府的挾持、捆綁和逼迫,
[00:08:10.480 --> 00:08:14.400]  要使他們得自由,重新復國以色列。
[00:08:14.400 --> 00:08:18.480]  但是他們卻萬萬想不到,
[00:08:18.480 --> 00:08:23.760]  耶穌基督竟然在耶路撒冷被門徒出賣,
[00:08:23.760 --> 00:08:26.400]  結果被釘死在十字架上。
[00:08:26.400 --> 00:08:30.640]  所以他們真的是非常非常的失望,傷心難過。
[00:08:30.640 --> 00:08:36.640]  就在這個時候,耶穌基督就走到兩個門徒當中,
[00:08:36.640 --> 00:08:38.720]  與他們一同同行。
[00:08:38.720 --> 00:08:42.720]  我們想象耶穌基督看到他們心裏的憂愁,
[00:08:42.720 --> 00:08:44.640]  到底他們心裏爲什麼有憂愁呢?
[00:08:44.640 --> 00:08:48.400]  我猜他們的憂愁是什麼?錯誤期待的結果。
[00:08:48.400 --> 00:08:52.160]  一起來講一遍,憂愁是錯誤期待的結果。
[00:08:52.160 --> 00:08:55.040]  憂愁是錯誤期待的結果。
[00:08:55.040 --> 00:08:58.640]  因爲他們所期待的,但是所發生的,
[00:08:58.640 --> 00:09:02.160]  剛好與他們所期待的不能符合,
[00:09:02.160 --> 00:09:07.120]  因此他們就落入到憂愁、失望、難過當中。
[00:09:07.120 --> 00:09:10.000]  很多時候我們生活當中也不是如此嗎?
[00:09:10.000 --> 00:09:12.880]  夫妻的關係,結婚以後做丈夫的,
[00:09:12.880 --> 00:09:14.400]  我們有錯誤的期待,
[00:09:14.400 --> 00:09:17.120]  希望我們的太太能夠滿足我們一切的需要,
[00:09:17.120 --> 00:09:19.600]  結果失望極了。
[00:09:19.600 --> 00:09:22.720]  做太太也希望丈夫能夠了解你一切的需要,
[00:09:22.720 --> 00:09:26.560]  結果也非常的失望。
[00:09:26.560 --> 00:09:31.680]  你可不知道只有耶穌基督真正瞭解你心中心靈深處的需要,
[00:09:31.680 --> 00:09:34.880]  只有祂能夠滿足你一切的需要。
[00:09:34.880 --> 00:09:39.040]  因此錯誤的期待只有帶來心裏面的憂愁,
[00:09:39.040 --> 00:09:42.560]  甚至失望,甚至難過。
[00:09:42.560 --> 00:09:50.640]  其實在這個之前,這些門徒們都早已經知道耶穌基督復活的消息,
[00:09:50.640 --> 00:09:54.080]  雖然沒有看見耶穌基督復活的樣子,
[00:09:54.080 --> 00:09:57.280]  都已經聽婦女說,也聽門徒說了,怎麼知道呢?
[00:09:57.280 --> 00:10:00.800]  我們繼續看《馬太入教福音22章》的22節。
[00:10:00.800 --> 00:10:07.280]  而且我們中間有幾個婦女清晨到墳墓裏面去,
[00:10:07.280 --> 00:10:12.720]  使我們驚奇,她們清早到墳墓那裏去卻找不着她的身體,
[00:10:12.720 --> 00:10:17.120]  她們回來說看見天使顯現,天使說什麼?
[00:10:17.120 --> 00:10:19.520]  她活了!
[00:10:19.520 --> 00:10:24.000]  又有我們中間的幾個人,包括門徒彼得、約翰特別是這兩個人,
[00:10:24.000 --> 00:10:32.720]  到墳墓那裏去所看見的,正如婦女們所說的,只是沒有看見祂。
[00:10:32.720 --> 00:10:38.800]  她們因爲沒有看見覆活的耶穌,跟她們心中所期待的完全不能符合,
[00:10:38.800 --> 00:10:44.400]  因此她們落入到憂愁、失望、難過的觀景裏面。
[00:10:44.400 --> 00:10:49.680]  沒有想到,耶穌竟然給她們一個這麼大的驚喜,
[00:10:49.680 --> 00:10:58.320]  出現在她們的旁邊,跟她們一起行走,走向野馬霧獅兩三個小時的路程當中。
[00:10:58.320 --> 00:11:00.080]  親愛的網友姐妹,你知道嗎?
[00:11:00.080 --> 00:11:03.120]  耶穌會在你意想不到的時候給你一個驚喜。
[00:11:03.120 --> 00:11:10.880]  在旁邊說,耶穌在你意想不到的時候給你一個驚喜。
[00:11:10.880 --> 00:11:14.160]  這兩個門徒真的是非常意外的,
[00:11:14.160 --> 00:11:20.320]  從來沒有想到這位復活的耶穌竟然跟她們接伴而行,
[00:11:20.320 --> 00:11:24.160]  一同走向野馬霧獅的路上,這是何等大的驚喜。
[00:11:24.160 --> 00:11:28.720]  親愛的網友姐妹,你可不知道我們的神會給你驚喜嗎?
[00:11:28.720 --> 00:11:32.640]  我自己個人經歷神給我的驚喜在2024年5月份的時候,
[00:11:32.640 --> 00:11:36.400]  我母親在睡覺的時候就被主接回天家,
[00:11:36.400 --> 00:11:39.680]  所以我趕回去馬來西亞,參加追思禮拜、按贊禮拜之後,
[00:11:39.680 --> 00:11:42.720]  我就從吉隆坡坐飛機回到舊金山。
[00:11:42.720 --> 00:11:46.160]  在飛機上的時候,我忽然間想到母親的離去,
[00:11:46.160 --> 00:11:49.200]  想到95年我父親也走了,
[00:11:49.200 --> 00:11:53.360]  頓時感到心中非常難過,感覺到這裏好孤單,
[00:11:53.360 --> 00:11:55.840]  好像沒有父母親的孤兒一樣,
[00:11:55.840 --> 00:11:58.320]  真的非常難過坐在那裏。
[00:11:58.320 --> 00:12:03.360]  忽然間神就給我一個驚喜,讓我想起詩篇27篇第10節,
[00:12:03.360 --> 00:12:09.280]  我父母離去我,耶和華必收留我。
[00:12:09.280 --> 00:12:13.040]  我那時候馬上感覺到好像耶穌就坐在我旁邊,
[00:12:13.040 --> 00:12:15.760]  祂說你父母有一天會離開你,真的是離開我了,
[00:12:15.760 --> 00:12:20.080]  但是耶穌說我會收留你。
[00:12:20.080 --> 00:12:26.080]  家裏的弟兄姐妹,你成佛也一樣經歷了神給你的驚喜呢?
[00:12:26.080 --> 00:12:29.200]  如果還沒有的話,告訴你,你可以期待,
[00:12:29.200 --> 00:12:30.800]  神也會給你一個驚喜,阿們。
[00:12:30.800 --> 00:12:34.480]  告訴旁邊的人,神也會給你一個驚喜。
[00:12:34.480 --> 00:12:38.720]  第二,我們看見耶穌基督不但是靠近憂愁的人,
[00:12:38.720 --> 00:12:41.440]  也體恤軟弱的人,而且完全接納。
[00:12:41.440 --> 00:12:47.120]  一起講一遍來,耶穌體恤軟弱的人,完全接納。
[00:12:47.120 --> 00:12:51.840]  你現在想想看,這兩個門徒可能以前也聽過耶穌的講道,
[00:12:51.840 --> 00:12:56.240]  也看過耶穌的神蹟奇事,現在聽了父女從墳墓回來,
[00:12:56.240 --> 00:13:01.520]  告訴他們天使顯現,告訴他們說他不在這裏,已經復活了。
[00:13:01.520 --> 00:13:05.200]  也聽到這兩個門徒,包括耶穌的門徒使徒們,
[00:13:05.200 --> 00:13:09.200]  告訴他們說耶穌基督已經不在墳墓裏面,復活了。
[00:13:09.200 --> 00:13:13.680]  他們心裏又怎麼樣?還是不能相信。
[00:13:13.680 --> 00:13:17.440]  你看看耶穌基督怎麼看待他們信心的軟弱呢?
[00:13:17.440 --> 00:13:20.240]  我們繼續看第二十二章,二十四章的二十五節。
[00:13:20.240 --> 00:13:22.640]  耶穌說:無知的人啊!
[00:13:22.640 --> 00:13:29.440]  先知所說的一切話,你們心裏信得太遲鈍了。
[00:13:29.440 --> 00:13:34.480]  基督這樣受害,然後進入他的榮耀,不是應當的嗎?
[00:13:34.480 --> 00:13:39.200]  二十七節:於是他從摩西和衆先知起,
[00:13:39.200 --> 00:13:44.160]  把所有關於自己的經文都給他們做什麼?
[00:13:44.160 --> 00:13:46.240]  解釋明白了。
[00:13:46.240 --> 00:13:49.040]  每次讀到這裏,我好羨慕這兩個人啊!
[00:13:49.040 --> 00:13:53.360]  你可以想象最偉大的老師,從最偉大的聖經,
[00:13:53.360 --> 00:13:59.200]  跟他們講解最偉大的神救贖的計劃,哇!
[00:13:59.200 --> 00:14:05.680]  這一席的談話,比你上過十年二十年的神學課還要寶貴。
[00:14:05.680 --> 00:14:08.400]  耶穌說:你們無知的人啊!
[00:14:08.400 --> 00:14:13.920]  你們的心爲什麼信得這麼遲鈍呢?
[00:14:13.920 --> 00:14:18.400]  你們心裏信得太遲鈍了。
[00:14:18.400 --> 00:14:23.120]  信得太遲鈍,原本的意思是你們心裏信得太慢了。
[00:14:23.120 --> 00:14:26.880]  他們是信,信得太遲鈍,太慢了。
[00:14:26.880 --> 00:14:30.480]  已經告訴你那麼多事情,已經看見那麼多神蹟奇事,
[00:14:30.480 --> 00:14:34.320]  爲什麼你們還遲遲不能相信呢?
[00:14:34.320 --> 00:14:37.120]  心裏信得太遲鈍了。
[00:14:37.120 --> 00:14:41.920]  其實早在耶穌基督來到世上之前,受苦受害之前的七百多年前,
[00:14:41.920 --> 00:14:50.480]  所以您透過先知,不但先知,衆先知,已經告訴他們要發生的事情。
[00:14:50.480 --> 00:14:53.040]  這是後來彼得這裏所做的見證。
[00:14:53.040 --> 00:14:55.440]  看看彼得前書第一章第十節第十一節,
[00:14:55.440 --> 00:14:58.000]  彼得說論到這救恩,耶穌基督的救恩,
[00:14:58.000 --> 00:15:01.520]  那預先說你們要得恩典的什麼?
[00:15:01.520 --> 00:15:04.800]  衆先知,不止一個先知,衆先知啊!
[00:15:04.800 --> 00:15:08.640]  早已詳細地尋求考察。
[00:15:08.640 --> 00:15:12.240]  就是考察在他們心裏基督的靈,就是聖靈,
[00:15:12.240 --> 00:15:18.320]  預先證明基督受苦難,後來得榮耀。
[00:15:18.320 --> 00:15:23.280]  基督受苦難,後來得榮耀。
[00:15:23.280 --> 00:15:27.520]  這早就在衆先知,包括以賽亞,包括和稀啊,
[00:15:27.520 --> 00:15:32.800]  衆先知已經告訴你們,折耳折到世上他要受苦受害,被釘死,
[00:15:32.800 --> 00:15:35.440]  第三天從死裏復活,得榮耀。
[00:15:35.440 --> 00:15:40.560]  換句話說,在榮耀的冠冕之前,必須要有荊棘的冠冕。
[00:15:40.560 --> 00:15:44.080]  但是他們因爲心裏對耶穌基督的期盼,
[00:15:44.080 --> 00:15:46.880]  跟耶穌基督要來所做的工作不一樣,
[00:15:46.880 --> 00:15:50.000]  所以他們心中裏面就感覺到失望、灰心。
[00:15:50.000 --> 00:15:54.720]  所以耶穌說,你們心裏爲什麼性德那麼遲鈍呢?
[00:15:54.720 --> 00:15:58.000]  耶穌在伊瑪烏斯路上給他們的驚醒,
[00:15:58.000 --> 00:16:00.240]  是告訴他們一個好消息,什麼好消息呢?
[00:16:00.240 --> 00:16:02.160]  受苦的基督復活,得榮耀啦!
[00:16:02.160 --> 00:16:03.440]  阿們,一起講一遍來!
[00:16:03.440 --> 00:16:08.640]  受苦的基督復活,得榮耀啦!
[00:16:08.640 --> 00:16:14.160]  耶穌基督必須爲我們衆人的罪,受苦受害,爲我們衆人的罪,
[00:16:14.160 --> 00:16:20.080]  丁死在十字架上揹負我們的重擔,擔當我們一切的憂患,
[00:16:20.080 --> 00:16:29.840]  爲我們死,買熟我們一切的罪孽過方,第三天從死裏復活。
[00:16:29.840 --> 00:16:36.320]  其實在這個之前,耶穌基督不但一次,兩次,至少三次聖靈記載說,
[00:16:36.320 --> 00:16:44.640]  他已經預先,還沒有上十字架之前,已經預先告訴他十二個門徒要發生的事情。
[00:16:44.640 --> 00:16:49.040]  他們心裏真的是遲鈍了,信得太慢了。
[00:16:49.040 --> 00:16:52.320]  我們看看第三次耶穌跟他們所發的預言,
[00:16:52.320 --> 00:16:55.760]  在馬太福音第二十章第十七節到十九節,
[00:16:55.760 --> 00:16:58.880]  耶穌上耶路撒冷去的時候,就是他受死的地方,
[00:16:58.880 --> 00:17:03.360]  在路上把十二個門徒帶到一邊,他是不讓其他人知道,
[00:17:03.360 --> 00:17:05.920]  把十二個門徒帶到旁邊,對他們說什麼呢?
[00:17:05.920 --> 00:17:08.880]  看哪,我們上耶路撒冷去,做什麼呢?
[00:17:08.880 --> 00:17:14.640]  人子,就是耶穌基督,要被交在祭司長和文士,他們要怎麼樣?
[00:17:14.640 --> 00:17:19.440]  釘他死罪。清不清楚啊?非常清楚,要釘他死罪。
[00:17:19.440 --> 00:17:25.680]  然後十九節又交給外辦的羅馬人將他戲弄鞭打,釘在十字架上。
[00:17:25.680 --> 00:17:34.240]  一起講來,第三日他要復活。清楚嗎?非常清楚啊。
[00:17:34.240 --> 00:17:41.040]  他要被釘死在十字架上,第三日怎麼樣?他要復活。
[00:17:41.040 --> 00:17:45.760]  不只講了一次哦,講了兩次哦,這裏說至少三次,
[00:17:45.760 --> 00:17:52.960]  這裏是第三次耶穌清楚地告訴他們將要發生在他身上的事情。
[00:17:52.960 --> 00:17:57.200]  十二個門徒就好像這兩個迷茫無事路上的門徒一樣,
[00:17:57.200 --> 00:18:03.120]  他們心裏性格太遲鈍了,太緩慢了。
[00:18:03.120 --> 00:18:07.080]  親愛的基督徒姐妹,我們是否也是像他們一樣呢?
[00:18:07.080 --> 00:18:12.960]  性格太慢,太遲鈍了。這裏很清楚地告訴我們,
[00:18:12.960 --> 00:18:18.360]  菲律賓書第四章十三節,我靠着他嫁給無力量的凡事都能做,你信嗎?
[00:18:18.360 --> 00:18:24.000]  如果你信了,爲什麼你現在還常常靠着你自己的力量去做身上要你做的事情呢?
[00:18:24.000 --> 00:18:27.840]  這裏很清楚地告訴我們說,馬太福音二十八章十七節十八節,
[00:18:27.840 --> 00:18:32.400]  天上地下所有的全面都給你賜給我的,所以你們要去使萬民做我的門徒,
[00:18:32.400 --> 00:18:35.080]  我就藏你們同在,製造世界的末了。
[00:18:35.080 --> 00:18:41.360]  那我們爲什麼還有這麼多人遲遲不敢走出我們的舒適圈,
[00:18:41.360 --> 00:18:48.600]  能夠爲神做見證去宣教呢?我們是否信心也性格太遲鈍了?
[00:18:48.600 --> 00:18:53.120]  求神幫助我們,加點給我們信心,讓我們快快地信,阿們!
[00:18:53.120 --> 00:19:01.320]  其實耶穌基督受苦得榮耀,彼得非常清楚明白這件事情。
[00:19:01.320 --> 00:19:04.240]  我們這個四月份所背誦的經文,大家記得嗎?
[00:19:04.240 --> 00:19:07.160]  菲利比書第二章二十一節,這裏說什麼呢?
[00:19:07.160 --> 00:19:12.520]  你們蒙昭原是爲此,因基督也爲你們受了苦,
[00:19:12.520 --> 00:19:19.720]  給你們留下了榜樣,叫你們跟隨他的腳蹤行。
[00:19:19.720 --> 00:19:25.040]  耶穌基督給我們留下了榜樣啊,我們蒙昭原是爲此啊,
[00:19:25.040 --> 00:19:28.960]  因爲基督已經爲你們,也爲你們受了苦,
[00:19:28.960 --> 00:19:31.960]  好讓我們可以跟隨他的腳蹤行。
[00:19:31.960 --> 00:19:35.400]  因此當你真的願意爲神的緣故,基督的緣故,
[00:19:35.400 --> 00:19:40.040]  爲傳福音做見的緣故,爲主受苦的話,那是何等榮幸的事情?
[00:19:40.040 --> 00:19:44.200]  主必定與你同在,必定加給你力量,哈利路亞!
[00:19:44.200 --> 00:19:49.440]  因爲受苦復活的耶穌基督已經復活得榮耀了,阿們!
[00:19:49.440 --> 00:19:53.160]  然後最後第三,耶穌不但是靠近憂愁的人,
[00:19:53.160 --> 00:19:58.000]  不但體恤軟弱的人,耶穌也喜悅可悟的人,
[00:19:58.000 --> 00:20:02.760]  重新得力,一起講一遍來,耶穌喜悅可悟的人,重新得力。
[00:20:02.760 --> 00:20:07.320]  哇!你可以想象這兩個門徒走在路上的時候,
[00:20:07.320 --> 00:20:13.680]  耶穌走在旁邊,跟他們從舊約聖經,摩西啊,
[00:20:13.680 --> 00:20:18.680]  還有衆仙之志裏面,一一給他們講解明白啊。
[00:20:18.680 --> 00:20:22.600]  我相信耶穌肯定是從篡世紀就告訴他們神的心意,
[00:20:22.600 --> 00:20:26.240]  亞當夏娃犯罪後預備的一個救主,帶罪的羔羊,
[00:20:26.240 --> 00:20:30.880]  一直到以撒亞書53章,祂爲我們衆人的罪壓在祂的肩膀上,
[00:20:30.880 --> 00:20:33.600]  因爲我們都向羊走迷的路,
[00:20:33.600 --> 00:20:38.320]  耶和華神將衆人的罪孽都壓在祂的身上。
[00:20:38.320 --> 00:20:42.560]  哇!爲他們講解明白!
[00:20:42.560 --> 00:20:48.760]  你可以想象他們心中馬上信心油然升起,哇!真的太棒了!
[00:20:48.760 --> 00:20:52.000]  原來聖經裏面這麼清楚,早已經告訴他們,
[00:20:52.000 --> 00:20:55.040]  彌撒亞來到世上,那榮美的計劃,
[00:20:55.040 --> 00:21:02.760]  他們心中就更加渴慕多知道關於耶穌基督的事情。
[00:21:02.760 --> 00:21:06.600]  接下來我們看看最後一段,24章。
[00:21:06.600 --> 00:21:09.640]  24章我們從第28節到32節。
[00:21:09.640 --> 00:21:13.680]  他們走近快要去的村子,一馬五十的時候,
[00:21:13.680 --> 00:21:17.000]  耶穌基督好像還要往前行。
[00:21:17.000 --> 00:21:19.720]  耶穌就是故意的,好像要繼續往前走。
[00:21:19.720 --> 00:21:24.560]  他們就強留他,說什麼天晚了,太陽下山了,
[00:21:24.560 --> 00:21:26.120]  請我們同住吧!
[00:21:26.120 --> 00:21:33.240]  耶穌怎麼樣?非常感謝耶穌,祂非常合作,就進去與他們同住。
[00:21:33.240 --> 00:21:38.760]  到了喫飯的時候,祂拿起餅來,感謝了,破開,遞給門徒,遞給他們。
[00:21:38.760 --> 00:21:45.760]  他們眼睛開了,才認出是耶穌來,祂卻從他們前面不見了。
[00:21:45.760 --> 00:21:48.080]  32節說什麼,一起來講。
[00:21:48.080 --> 00:22:03.960]  他們彼此說,在路上,祂對我們說話,給我們解釋聖經的時候,
[00:22:03.960 --> 00:22:10.480]  我們的心不是火熱的嗎?記得嗎?
