
[00:00:00.000 --> 00:00:05.080]  我們回到原本的問題
[00:03:38.480 --> 00:03:40.880]  我們今天不會有若拿的事
[00:03:40.880 --> 00:03:42.000]  我們今天有若拿的事
[00:03:42.000 --> 00:03:44.320]  因為若拿最後迴轉
[00:03:44.320 --> 00:03:51.600]  浪子回到耶和華他帶著眼淚帶著喜樂
[00:03:51.600 --> 00:03:53.360]  帶著一個絕對的決心
[00:03:53.360 --> 00:03:56.880]  永遠不會再流離的一個浪子
[00:03:56.880 --> 00:03:58.560]  他回到耶和華的面前
[00:03:58.560 --> 00:04:03.520]  寫了這個回家之路
[00:04:03.520 --> 00:04:06.880]  如果你有興趣想知道回家之路究竟是怎樣的時候
[00:04:06.880 --> 00:04:08.360]  你會看若拿書第三章
[00:04:08.360 --> 00:04:11.800]  若拿書第三章講到利利美的回家之路
[00:04:11.800 --> 00:04:14.520]  亦都是將來若拿的回家之路
[00:04:14.520 --> 00:04:18.600]  講了五個元素
[00:04:18.600 --> 00:04:21.240]  一個人怎樣要回歸耶和華
[00:04:21.240 --> 00:04:22.120]  有五個元素
[00:04:22.120 --> 00:04:23.120]  那五個元素是甚麼呢
[00:04:23.120 --> 00:04:25.640]  是一 信服上帝
[00:04:25.640 --> 00:04:27.320]  要信服上帝的審判
[00:04:27.320 --> 00:04:30.120]  你要相信上帝是要審判罪
[00:04:30.120 --> 00:04:32.520]  你相信這個世界會有一個終結
[00:04:32.520 --> 00:04:37.960]  你相信上帝會審判這個地上每一個罪人
[00:04:37.960 --> 00:04:43.040]  第二 你從你的寶座裏面起來
[00:04:43.040 --> 00:04:46.600]  我再不是掌管我自己的人
[00:04:46.600 --> 00:04:48.320]  上帝要坐在我的寶座
[00:04:48.320 --> 00:04:51.080]  第三 他要披上麻布
[00:04:51.080 --> 00:04:55.720]  即是要對自己的罪有個痛悔
[00:04:55.720 --> 00:05:01.080]  知道我們不能再好像以前那樣活在罪中
[00:05:01.080 --> 00:05:02.360]  我們一定要起來
[00:05:02.360 --> 00:05:04.000]  我不是說我們要完美
[00:05:04.000 --> 00:05:05.480]  我們沒有人可以完美
[00:05:05.480 --> 00:05:11.080]  但是這個人一定要對自己的罪有恨惡
[00:05:11.080 --> 00:05:13.320]  第四 要切切禱告
[00:05:13.320 --> 00:05:15.600]  切切禱告上帝拯救我們
[00:05:15.600 --> 00:05:19.480]  切切禱告上帝將我們從罪裏面拿出來
[00:05:19.480 --> 00:05:24.480]  以致我們可以向他最後離開惡道
[00:05:24.480 --> 00:05:27.320]  我想和你講一下這個離開惡道
[00:05:27.320 --> 00:05:28.960]  因為無論我們橫看橫看
[00:05:28.960 --> 00:05:31.600]  若拿都不是一個惡人
[00:05:31.600 --> 00:05:33.000]  從一個人的角度來講
[00:05:33.000 --> 00:05:35.200]  他不是一個道德上敗壞的人
[00:05:35.200 --> 00:05:37.320]  他是一個好人、好先知
[00:05:37.320 --> 00:05:39.640]  他遵守律法等等
[00:05:39.640 --> 00:05:41.320]  但是若拿有一個問題
[00:05:41.320 --> 00:05:46.160]  他要活一個以自己為中心的生命
[00:05:46.160 --> 00:05:51.120]  而這件事在耶和華眼中看為惡的
[00:05:51.120 --> 00:05:53.960]  於是上帝呼召若拿
[00:05:53.960 --> 00:05:56.680]  要從他自己的寶座上起來
[00:05:56.680 --> 00:06:01.960]  讓耶和華完全掌管他的生命
[00:06:01.960 --> 00:06:05.160]  回家的路
[00:06:05.160 --> 00:06:10.360]  五個聖經給我們的元素
[00:06:10.360 --> 00:06:11.400]  我想問問你
[00:06:11.400 --> 00:06:16.240]  當你看到這五個迴轉的元素
[00:06:16.240 --> 00:06:20.160]  這五個元素代表了一個真真正正
[00:06:20.160 --> 00:06:22.520]  合乎聖經的悔改的時候
[00:06:22.520 --> 00:06:23.840]  我想問問你
[00:06:23.840 --> 00:06:27.240]  你有什麼感覺
[00:06:27.240 --> 00:06:29.680]  我想兩三天前當我做完這張slide
[00:06:29.680 --> 00:06:32.160]  在看著這五點的時候
[00:06:32.160 --> 00:06:34.960]  我心都寒賴
[00:06:34.960 --> 00:06:37.080]  我心寒有兩個原因
[00:06:37.080 --> 00:06:38.000]  第一原因是
[00:06:38.000 --> 00:06:43.360]  如果這樣才是一個真正的悔改
[00:06:43.360 --> 00:06:47.480]  今天在教會裏面有多少真悔改
[00:06:47.480 --> 00:06:51.000]  假悔改我都數得出來很多
[00:06:51.000 --> 00:06:53.000]  但是有多少是真悔改
[00:06:53.000 --> 00:06:54.640]  是得救的悔改
[00:06:54.640 --> 00:06:56.320]  得救的迴轉
[00:06:56.320 --> 00:06:57.960]  這個令我很心寒
[00:06:57.960 --> 00:07:00.640]  第二令我更心寒的事
[00:07:00.640 --> 00:07:05.240]  就是我們今天在教會裏面傳福音的方法
[00:07:05.240 --> 00:07:06.640]  那個途徑
[00:07:06.640 --> 00:07:10.480]  是令到一個真正悔改基本上是沒可能的
[00:07:10.480 --> 00:07:12.320]  沒可能發生的
[00:07:12.320 --> 00:07:15.840]  我們今天怎樣傳福音呢
[00:07:15.840 --> 00:07:17.200]  我們不是用上帝的話語
[00:07:17.200 --> 00:07:19.680]  我們用見證而已
[00:07:19.680 --> 00:07:23.160]  很快過了十年都不用牧師了
[00:07:23.160 --> 00:07:24.720]  你找個明星出來就行了
[00:07:24.720 --> 00:07:26.080]  足球明星也好
[00:07:26.080 --> 00:07:27.280]  籃球明星也好
[00:07:27.280 --> 00:07:28.960]  電視那些也好
[00:07:28.960 --> 00:07:31.320]  越出名越好 作個見證
[00:07:31.320 --> 00:07:32.880]  或者找個患癌症的
[00:07:32.880 --> 00:07:34.280]  然後神醫治好他
[00:07:34.280 --> 00:07:36.440]  找個生活上有問題的
[00:07:36.440 --> 00:07:39.400]  甚至解決了他的疑難等等
[00:07:39.400 --> 00:07:40.480]  你就做一個見證
[00:07:40.480 --> 00:07:44.520]  然後那些人就缺了字就搞定了
[00:07:44.520 --> 00:07:45.760]  但是我想問你
[00:07:45.760 --> 00:07:49.360]  聖經是不是要我們找人去缺字
[00:07:49.360 --> 00:07:53.960]  還是上帝要的是真正的悔改
[00:07:53.960 --> 00:07:57.960]  你看不看到那個組合
[00:07:57.960 --> 00:08:02.520]  上帝的話語呼召人悔改
[00:08:02.520 --> 00:08:06.280]  上帝審判的話語呼召人悔改
[00:08:06.280 --> 00:08:09.360]  以致有真正悔改的可能性
[00:08:09.360 --> 00:08:12.120]  當你將上帝的話語拿走的時候
[00:08:12.120 --> 00:08:21.040]  其實你再沒有其他悔改的可能性
[00:08:21.040 --> 00:08:22.520]  你可能說牧師不是
[00:08:22.520 --> 00:08:26.520]  我們有時傳福音都會說一些離開惡道
[00:08:26.520 --> 00:08:28.480]  不要吃那麼多煙 不要喝那麼多酒
[00:08:28.480 --> 00:08:31.800]  不要去賭
[00:08:31.800 --> 00:08:33.560]  我剛才說過
[00:08:33.560 --> 00:08:37.960]  這個惡道比你想像中深很多
[00:08:37.960 --> 00:08:39.480]  不是一些外表的東西
[00:08:39.480 --> 00:08:41.240]  是說你內心的世界
[00:08:41.240 --> 00:08:43.240]  你究竟
[00:08:43.240 --> 00:08:45.320]  你的主是誰
[00:08:45.320 --> 00:08:47.400]  耶穌是不是你家的主
[00:08:47.400 --> 00:08:49.520]  我不知道你們這裡流行不流行
[00:08:49.520 --> 00:08:51.160]  在家裡擺一張Banner
[00:08:51.160 --> 00:08:53.480]  叫做基督是我家之主
[00:08:53.480 --> 00:08:55.040]  流行不流行
[00:08:55.040 --> 00:08:57.800]  我問一下樓上基督書樓有沒有賣這些東西
[00:08:57.800 --> 00:08:58.960]  很多人買的
[00:08:58.960 --> 00:09:00.880]  每個人家裡都要擺一個
[00:09:00.880 --> 00:09:02.760]  基督是我家之主
[00:09:02.760 --> 00:09:04.000]  但是我想問你
[00:09:04.000 --> 00:09:07.960]  是不是耶穌真是你家之主
[00:09:07.960 --> 00:09:09.760]  還是你拿來擺的
[00:09:09.760 --> 00:09:13.760]  還是說當我生活上有些問題
[00:09:13.760 --> 00:09:15.040]  我沒辦法解決的時候
[00:09:15.040 --> 00:09:16.440]  那我就從我寶座下來
[00:09:16.440 --> 00:09:19.800]  讓耶穌上去兩分鐘
[00:09:19.800 --> 00:09:22.000]  就是說好像我有個大哥在家裡
[00:09:22.000 --> 00:09:23.200]  有什麼事就找他
[00:09:23.200 --> 00:09:25.240]  但是他不需要他的時候
[00:09:25.240 --> 00:09:27.480]  麻煩你坐回神主位
[00:09:27.480 --> 00:09:29.480]  不需要下來
[00:09:29.480 --> 00:09:33.720]  基督究竟是不是我們生命的主
[00:09:33.720 --> 00:09:36.440]  我們所謂的基督作我們生命的主
[00:09:36.440 --> 00:09:40.160]  但是我們生命裡面充滿很多上限和底線
[00:09:40.160 --> 00:09:41.880]  耶穌有很多事情
[00:09:41.880 --> 00:09:43.520]  沒辦法叫我們做的
[00:09:43.520 --> 00:09:47.240]  他頂撞叫我久不久回來公理堂
[00:09:47.240 --> 00:09:49.840]  頂撞叫我給一點錢奉獻
[00:09:49.840 --> 00:09:53.120]  頂撞叫我給一點時間唱詩班
[00:09:53.120 --> 00:09:57.360]  但是耶穌不可以叫我不追求地上的財寶
[00:09:57.360 --> 00:09:59.800]  生活的保障
[00:09:59.800 --> 00:10:06.200]  耶穌不能叫我放棄我的豐厚的收入
[00:10:06.200 --> 00:10:08.920]  耶穌不可以叫我放棄我安穩的生活
[00:10:08.920 --> 00:10:11.840]  耶穌更加不可能叫我去為他冒險
[00:10:11.840 --> 00:10:12.960]  離鄉別井
[00:10:12.960 --> 00:10:16.360]  甚至放棄生命
[00:10:16.360 --> 00:10:20.360]  這個是我們對基督是我家主的概念
[00:10:20.360 --> 00:10:25.080]  耶穌有很多事情不可以做的不可以說的
[00:10:25.080 --> 00:10:31.000]  我們要的是一個帶我們往上跑的上帝
[00:10:31.000 --> 00:10:38.960]  我們不要的是一個呼召我們和他一起往下走的基督
[00:10:38.960 --> 00:10:40.600]  很多年前
[00:10:40.600 --> 00:10:43.040]  剛剛讀完第一年神學院
[00:10:43.040 --> 00:10:46.720]  那個暑假我回到新加坡去探望我爸爸媽媽
[00:10:46.720 --> 00:10:48.920]  回到我以前舊教會那裡
[00:10:48.920 --> 00:10:50.560]  有個弟兄很好
[00:10:50.560 --> 00:10:54.280]  聚會完之後他請我回家喝茶
[00:10:54.280 --> 00:10:55.320]  他當時有個女兒
[00:10:55.320 --> 00:10:57.080]  我很記得她的名字
[00:10:57.080 --> 00:10:58.000]  叫Iris
[00:10:58.000 --> 00:10:59.960]  她八九歲左右
[00:10:59.960 --> 00:11:03.760]  她爸爸在泡茶的時候她走過來跟我玩
[00:11:03.760 --> 00:11:06.800]  他給我一個題目考我
[00:11:06.800 --> 00:11:08.680]  他給了我兩個圖畫
[00:11:08.680 --> 00:11:10.600]  有兩個不同的門
[00:11:10.600 --> 00:11:12.720]  一個門很大
[00:11:12.720 --> 00:11:13.800]  很金碧輝煌
[00:11:13.800 --> 00:11:16.480]  另一個很邋遢
[00:11:16.480 --> 00:11:18.880]  黑漆漆的骯髒骯髒的
[00:11:18.880 --> 00:11:20.840]  然後他給我兩條路
[00:11:20.840 --> 00:11:23.480]  一條路很美的
[00:11:23.480 --> 00:11:24.440]  很直的
[00:11:24.440 --> 00:11:25.640]  很寬的
[00:11:25.640 --> 00:11:27.720]  另一條路很窄的
[00:11:27.720 --> 00:11:29.000]  又經常轉來轉去
[00:11:29.000 --> 00:11:29.960]  黑漆漆的
[00:11:29.960 --> 00:11:33.160]  他問我哪條路去哪道門
[00:11:33.160 --> 00:11:36.000]  我說這麼簡單我當然知道
[00:11:36.000 --> 00:11:38.040]  黑那個和黑門
[00:11:38.040 --> 00:11:39.400]  白那個和白門
[00:11:39.400 --> 00:11:41.120]  就是這麼簡單
[00:11:41.120 --> 00:11:42.440]  我一講完這句話
[00:11:42.440 --> 00:11:42.920]  他立刻跟我說
[00:11:42.920 --> 00:11:45.440]  You are wrong
[00:11:45.440 --> 00:11:46.920]  你八九歲跟我講
[00:11:46.920 --> 00:11:49.280]  I am wrong 這樣也有錯
[00:11:49.280 --> 00:11:53.720]  接著他下面的理由真的嚇到我
[00:11:53.720 --> 00:11:57.880]  他說因為耶穌說你們要進閘門
[00:11:57.880 --> 00:12:00.880]  通往滅亡的門是寬的
[00:12:00.880 --> 00:12:02.120]  路是大的
[00:12:02.120 --> 00:12:04.320]  進去的人也多
[00:12:04.320 --> 00:12:07.000]  通往生命的門是窄的
[00:12:07.000 --> 00:12:08.280]  路是小的
[00:12:08.280 --> 00:12:15.240]  找到的人也少
[00:12:15.240 --> 00:12:17.680]  我一直在想
[00:12:17.680 --> 00:12:18.880]  我們這裏的兒童試工
[00:12:18.880 --> 00:12:21.320]  不知道有沒有這些課
[00:12:21.320 --> 00:12:22.800]  如果我們這裏的兒童試工
[00:12:22.800 --> 00:12:24.600]  真的有這些課的時候
[00:12:24.600 --> 00:12:27.560]  有沒有家長反對投訴
[00:12:27.560 --> 00:12:30.040]  如果我們這裏真的有這些課
[00:12:30.040 --> 00:12:32.720]  小朋友回家後會不會發惡夢
[00:12:32.720 --> 00:12:38.080]  會不會以後再也不叫做災禍小孩
[00:12:38.080 --> 00:12:39.880]  但這個是
[00:12:39.880 --> 00:12:44.920]  新約裏面耶穌呼召我們所做的
[00:12:44.920 --> 00:12:47.200]  我們要悔改
[00:12:47.200 --> 00:12:50.200]  我們要從我們初五的信仰裏悔改
[00:12:50.200 --> 00:12:51.720]  我們要順服上帝的話
[00:12:51.720 --> 00:12:53.720]  我們要從我們自己的寶座下來
[00:12:53.720 --> 00:12:56.120]  我們要披上麻布
[00:12:56.120 --> 00:12:58.960]  我們要設土告
[00:12:58.960 --> 00:13:00.400]  不是為我們教會裏面
[00:13:00.400 --> 00:13:02.480]  誰病了誰病了的人
[00:13:02.480 --> 00:13:07.680]  如果教會有一個X-ray
[00:13:07.680 --> 00:13:09.160]  有一個X光的機器
[00:13:09.160 --> 00:13:11.280]  不是拍攝你身體的X光
[00:13:11.280 --> 00:13:13.120]  是拍攝你屬靈的X光
[00:13:13.120 --> 00:13:16.320]  你估計有多少人有癌症
[00:13:16.320 --> 00:13:18.840]  為甚麼我們不為這些事設土告
[00:13:18.840 --> 00:13:20.920]  為甚麼我們永遠說
[00:13:20.920 --> 00:13:23.240]  某某人我們需要為他道歉
[00:13:23.240 --> 00:13:25.440]  因為他進了醫院等等
[00:13:25.440 --> 00:13:30.440]  難道沒有進醫院坐在那裏就健康嗎
[00:13:30.440 --> 00:13:32.240]  我們要設土告
[00:13:32.240 --> 00:13:37.240]  離開惡道
[00:13:37.240 --> 00:13:39.040]  好 你說林牧師我們今晚一起
[00:13:39.040 --> 00:13:42.720]  我們一起祈禱做真正的悔改
[00:13:42.720 --> 00:13:44.720]  是不是這樣就解決問題
[00:13:44.720 --> 00:13:45.680]  不是
[00:13:45.680 --> 00:13:47.520]  如果你留心去看這張slide的時候
[00:13:47.520 --> 00:13:49.200]  你會發覺這個slide裏面
[00:13:49.200 --> 00:13:50.520]  有一樣最重要的東西
[00:13:50.520 --> 00:13:54.000]  有一樣最重要的東西是你和我控制不了的
[00:13:54.000 --> 00:13:56.240]  但是必須要有的
[00:13:56.240 --> 00:13:58.280]  是甚麼
[00:13:58.280 --> 00:14:00.160]  是上帝的話
[00:14:00.160 --> 00:14:03.440]  如果上帝的話不臨到我們
[00:14:03.440 --> 00:14:06.640]  你怎樣悔改都沒有用的
[00:14:06.640 --> 00:14:12.640]  所有的事是從上帝話臨到開始
[00:14:12.640 --> 00:14:16.960]  所以為甚麼在舊約聖經裏面有那麼多先知
[00:14:16.960 --> 00:14:18.800]  為甚麼若拿是一個先知
[00:14:18.800 --> 00:14:21.160]  為甚麼除了若拿我們還有十二先知
[00:14:21.160 --> 00:14:23.400]  我們有大先知、小先知
[00:14:23.400 --> 00:14:29.640]  於是上帝通過他的先知
[00:14:29.640 --> 00:14:31.920]  把他的話語
[00:14:31.920 --> 00:14:38.520]  把他審判的話語傳到北角以色列人的耳中
[00:14:38.520 --> 00:14:42.040]  他們沒有悔轉
[00:14:42.040 --> 00:14:46.160]  於是上帝用亞述人將北角以色列人滅了
[00:14:46.160 --> 00:14:49.520]  於是上帝繼續通過他的先知
[00:14:49.520 --> 00:14:53.880]  向南國、猶大國傳他悔改的福音
[00:14:53.880 --> 00:14:55.720]  傾覆悔改的福音
[00:14:55.720 --> 00:14:57.600]  南國有沒有聽他講
[00:14:57.600 --> 00:14:58.240]  沒有
[00:14:58.240 --> 00:15:01.040]  於是上帝用巴比倫人將南國滅了
[00:15:01.040 --> 00:15:04.840]  將他們帶到秘魯遙遠的地方
[00:15:04.840 --> 00:15:06.400]  七十年之後
[00:15:06.400 --> 00:15:10.280]  上帝因此臨到以色列人將他們帶回耶路撒冷
[00:15:10.280 --> 00:15:12.280]  但盡管他們回到以色列
[00:15:12.280 --> 00:15:14.280]  他們的心仍然在黑暗當中
[00:15:14.280 --> 00:15:18.840]  於是上帝繼續差遣他們的先知
[00:15:18.840 --> 00:15:21.760]  包括我們一月份所讀的《馬拉紀書》
[00:15:21.760 --> 00:15:26.600]  來到他們當中叫他們悔改
[00:15:26.600 --> 00:15:31.440]  叫他們回轉回到耶和華身邊
[00:15:31.440 --> 00:15:33.000]  他們有沒有聽
[00:15:33.000 --> 00:15:35.000]  他們沒有
[00:15:35.000 --> 00:15:36.120]  於是怎樣呢
[00:15:36.120 --> 00:15:40.280]  於是上帝說從今以後我再不和你說話
[00:15:40.280 --> 00:15:42.680]  所以當你由《馬拉紀書》轉到《新約》的時候
[00:15:42.680 --> 00:15:44.760]  中間一頁而已
[00:15:44.760 --> 00:15:46.440]  中間隔了四百年
[00:15:46.440 --> 00:15:50.080]  四百年上帝再不和他們說話
[00:15:50.080 --> 00:15:51.160]  不說就不說
[00:15:51.160 --> 00:15:53.960]  沒有那麼慘,多好
[00:15:53.960 --> 00:15:55.040]  你不明白
[00:15:55.040 --> 00:15:58.160]  沒有上帝的話沒有歸家之路
[00:15:58.160 --> 00:16:00.720]  沒有上帝的話沒有人可以順顧上帝
[00:16:00.720 --> 00:16:01.120]  你知不知道
[00:16:01.120 --> 00:16:03.480]  沒有上帝的話臨到我們
[00:16:03.480 --> 00:16:04.960]  沒有人可以真正悔改
[00:16:04.960 --> 00:16:06.880]  沒有人可以回家
[00:16:06.880 --> 00:16:09.480]  我們需要上帝的話
[00:16:09.480 --> 00:16:10.720]  四百年的黑暗
[00:16:10.720 --> 00:16:14.960]  四百年歸家無路
[00:16:14.960 --> 00:16:18.960]  然而感謝主
[00:16:18.960 --> 00:16:20.880]  四百年之後
[00:16:20.880 --> 00:16:23.640]  有一個新的先知
[00:16:23.640 --> 00:16:25.320]  施洗約翰
[00:16:25.320 --> 00:16:27.040]  四百年之後
[00:16:27.040 --> 00:16:30.400]  第一次再聽到上帝的話語
[00:16:30.400 --> 00:16:32.760]  但是施洗約翰不是最厲害的
[00:16:32.760 --> 00:16:34.000]  不是最重要的
[00:16:34.000 --> 00:16:36.320]  是施洗約翰後面那個
[00:16:36.320 --> 00:16:39.040]  為他編排道路的那個
[00:16:39.040 --> 00:16:41.360]  那個叫做道成了肉身
[00:16:41.360 --> 00:16:44.200]  住在我們當中的耶穌
[00:16:44.200 --> 00:16:47.440]  我知道中文是道成肉身
[00:16:47.440 --> 00:16:52.000]  如果我可以將它翻譯成成了肉身
[00:16:52.000 --> 00:16:53.400]  和約翰是一樣的
[00:16:53.400 --> 00:16:55.320]  上帝的話臨到我們
[00:16:55.320 --> 00:16:57.120]  今次的話臨到我們
[00:16:57.120 --> 00:17:01.320]  再不是通過一個兩個地上的先知
[00:17:01.320 --> 00:17:04.760]  再不是通過一句兩句零散的寓言
[00:17:04.760 --> 00:17:07.760]  而是通過他自己獨生的兒子
[00:17:07.760 --> 00:17:10.480]  話成了肉身住在我們當中
[00:17:10.480 --> 00:17:11.480]  接著下一句是什麼
[00:17:11.480 --> 00:17:15.280]  充充滿滿的有慈愛有信實
[00:17:15.280 --> 00:17:18.240]  我知道你的翻譯是充充滿滿有恩典有真理
[00:17:18.240 --> 00:17:20.240]  不過你相信我
[00:17:20.240 --> 00:17:23.280]  慈愛和信實是更好的翻譯
[00:17:23.280 --> 00:17:24.560]  而信實代表了什麼
[00:17:24.560 --> 00:17:26.840]  hazard 舊約的hazard
[00:17:26.840 --> 00:17:29.040]  這個道來到這個世界
[00:17:29.040 --> 00:17:30.520]  這個道是什麼道
[00:17:30.520 --> 00:17:31.920]  是hazard 的道
[00:17:31.920 --> 00:17:34.160]  是hazard 的話語
[00:17:34.160 --> 00:17:37.600]  上帝慈愛的話再次臨到人間
[00:17:37.600 --> 00:17:38.440]  我告訴你
[00:17:38.440 --> 00:17:42.640]  約翰福音一章基本上是約拿書的翻版
[00:17:42.640 --> 00:17:44.240]  因為在約拿書裡面
[00:17:44.240 --> 00:17:47.760]  上帝慈愛的話語臨到約拿
[00:17:47.760 --> 00:17:50.280]  今次上帝慈愛的話語
[00:17:50.280 --> 00:17:53.160]  道成了肉身住在他們當中
[00:17:53.160 --> 00:17:54.760]  不一樣的地方在哪裡
[00:17:54.760 --> 00:17:57.160]  就是之前只是向一個人宣講
[00:17:57.160 --> 00:17:58.520]  就是約拿
[00:17:58.520 --> 00:18:01.120]  現在是向全世界所宣講的
[00:18:01.120 --> 00:18:03.360]  之前只是一把聲音
[00:18:03.360 --> 00:18:08.920]  現在是道成了肉身住在我們當中
[00:18:08.920 --> 00:18:10.400]  感謝主
[00:18:10.400 --> 00:18:11.520]  今天我們有希望
[00:18:11.520 --> 00:18:12.840]  因為上帝
[00:18:12.840 --> 00:18:14.880]  God has broken
[00:18:14.880 --> 00:18:16.720]  上帝已經說了話
[00:18:16.720 --> 00:18:19.040]  在耶穌基督裡面上帝說話
[00:18:19.040 --> 00:18:22.160]  上帝說呼叫我們迴轉的說話
[00:18:22.160 --> 00:18:26.600]  於是耶穌走遍各城各鄉
[00:18:26.600 --> 00:18:31.800]  耶穌的訊息可以用一節聖經總括
[00:18:31.800 --> 00:18:33.720]  《馬號福音》第一章第十五節
[00:18:33.720 --> 00:18:39.760]  「日期滿了,神的國近了,你們要悔改順福音」
[00:18:39.760 --> 00:18:40.680]  和約拿一樣
[00:18:40.680 --> 00:18:46.080]  耶穌基督所傳的是傾福悔改的福音
[00:18:46.080 --> 00:18:47.840]  耶穌說我們要悔改
[00:18:47.840 --> 00:18:50.520]  我想你記住這一點
[00:18:50.520 --> 00:18:51.680]  當你想悔改
[00:18:51.680 --> 00:18:53.600]  當你下次在聖經裡面看到悔改的時候
[00:18:53.600 --> 00:18:56.240]  不要想缺志行不行
[00:18:56.240 --> 00:19:01.760]  可不可以想有五個聖經元素的悔改
[00:19:01.760 --> 00:19:03.760]  這是上帝在說的
[00:19:03.760 --> 00:19:07.000]  你們要悔改信福神的話
[00:19:07.000 --> 00:19:09.280]  你要從你的寶座上起來
[00:19:09.280 --> 00:19:10.760]  你要披上麻布
