
[00:00:00.000 --> 00:00:07.000]  「世界都說活在當下,一個人只是moment by moment(一刻一刻)地活,
[00:07:00.000 --> 00:07:04.000]  不是自由,因為那些人坐牢坐得很自由,
[00:07:05.000 --> 00:07:10.000]  我哭他們,他們後面很free,我不說了,
[00:07:10.000 --> 00:07:16.000]  究竟是甚麼,主耶穌有一次跟一班人說,
[00:07:16.000 --> 00:07:27.000]  我今日就說活得自由,而且不要讓明天的焦慮控制你,
[00:07:28.000 --> 00:07:37.000]  我到那裏給你,然後我會解,為何香港獨裁會每年都請我,
[00:07:37.000 --> 00:07:42.000]  是這個時候,有原因,是我要求,他們每年都請我,
[00:07:42.000 --> 00:07:47.000]  我們最好請我是在壽難節和復活節前後,
[00:07:47.000 --> 00:07:53.000]  人類歷史最重要是這兩個字,當然聖誕節很重要,
[00:07:53.000 --> 00:07:56.000]  是神的兒子親自來,我們又不看歷史,
[00:07:57.000 --> 00:08:03.000]  關我甚麽事,關你事,不然為何全世界都會慶祝,
[00:08:03.000 --> 00:08:11.000]  他來到聖誕,耶穌貼住那些人,不是離地,貼住他們,
[00:08:11.000 --> 00:08:17.000]  所以他知道如何成為以色列的人,那麽抑鬱,那麽焦慮,
[00:08:17.000 --> 00:08:24.000]  當然他們做附庸國,羅馬統治,很多不just的地方,
[00:08:25.000 --> 00:08:29.000]  亦是其中一樣,但他一針見血,看到幾樣東西,
[00:08:29.000 --> 00:08:39.000]  他一人不能服侍兩個主,意思是你心中為甚麼要活,
[00:08:39.000 --> 00:08:47.000]  他很犀利,你心中最重要是為甚麼活,誰是你的主,
[00:08:48.000 --> 00:08:57.000]  他跟著兩個選擇,一是神,為何你不愛這個,不喜歡那個,
[00:08:57.000 --> 00:09:03.000]  他不能又說愛神,又服侍神,又服侍金錢,
[00:09:03.000 --> 00:09:12.000]  我看香港人為何那麽抑鬱,錢無罪,
[00:09:13.000 --> 00:09:18.000]  不然你發覺所有目標都是錢,你做夢都是錢,
[00:09:18.000 --> 00:09:25.000]  你擔心兒子都是錢,我爸爸為何剷起我不讓我轉行,
[00:09:25.000 --> 00:09:33.000]  很簡單,沒錢,我真的轉行做醫生不做,
[00:09:33.000 --> 00:09:37.000]  我轉了這行不告訴你我幾多錢,我都不失禮你,
[00:09:38.000 --> 00:09:45.000]  誰在乎,為何多些錢又開心些,呃情,
[00:09:45.000 --> 00:09:49.000]  我見很多很有錢的人住不free,
[00:09:49.000 --> 00:09:55.000]  你留心看他的相片就知道,他真是free,
[00:09:55.000 --> 00:10:03.000]  所以他根本誰是他主,你不知不覺當中,
[00:10:04.000 --> 00:10:09.000]  什麽都被他當主,money is a good servant but a very poor master,
[00:10:09.000 --> 00:10:16.000]  當他掌管你的life時,你陸陸續續都是為錢,
[00:10:16.000 --> 00:10:22.000]  都需要你不用做,但你做的時間用不用做成這樣,
[00:10:22.000 --> 00:10:25.000]  你在香港的人you have a choice,
[00:10:25.000 --> 00:10:32.000]  我老闆如果不做每周做70小時就解僱他,
[00:10:33.000 --> 00:10:38.000]  即你都有得揀,旁邊那間公司不請你,
[00:10:38.000 --> 00:10:44.000]  一定請你,我請你,跟住他告訴你,
[00:10:44.000 --> 00:10:50.000]  不要為生命有害,生命是兩個層次,
[00:10:50.000 --> 00:10:57.000]  一個層次是身體有命,但另一個層次是生活,
[00:10:58.000 --> 00:11:04.000]  做人都要活,活的時間你有真正需要,
[00:11:04.000 --> 00:11:08.000]  他講了甚麽,當然不要為生命有害,
[00:11:08.000 --> 00:11:15.000]  吃甚麽喝甚麽,你都要食,那些是正常,
[00:11:15.000 --> 00:11:20.000]  你別說我很高尚,我不食不住,
[00:11:20.000 --> 00:11:23.000]  人有這些需要,耶穌很關心人,
[00:11:24.000 --> 00:11:29.000]  不是叫你飄飄就上天,
[00:11:29.000 --> 00:11:35.000]  身體不勝於衣裳,
[00:11:35.000 --> 00:11:43.000]  你照顧身體不用買那麽多名牌衫,
[00:11:43.000 --> 00:11:48.000]  為何你不喜歡,你見旁邊那把牌,
[00:11:49.000 --> 00:11:54.000]  那個手袋你未有就已經很難看,
[00:11:54.000 --> 00:12:01.000]  你買了都是用兩日,你穿衣服撞衣服有何所謂,
[00:12:01.000 --> 00:12:06.000]  你明白嗎,你幾不free,那些很閒,
[00:12:06.000 --> 00:12:10.000]  你穿甚麽,但香港幾看你穿甚麽,
[00:12:10.000 --> 00:12:14.000]  人用衣裳來定你的位置,
[00:12:18.000 --> 00:12:21.000]  他們天上的飛鳥不種也不收,
[00:12:21.000 --> 00:12:29.000]  亦不積蓄在倉裡,你天天上車養活牠,
[00:12:29.000 --> 00:12:32.000]  你們起碼比飛鳥貴重,
[00:12:32.000 --> 00:12:40.000]  你們誰能用思慮洗壽數代價一刻福,
[00:12:40.000 --> 00:12:45.000]  我經常勸那些抑鬱的人,
[00:12:46.000 --> 00:12:53.000]  去觀你,你去大自然跟實際近些,
[00:12:53.000 --> 00:12:59.000]  那次我在九龍公園經常去九龍公園走,
[00:12:59.000 --> 00:13:04.000]  所有觀鳥都去了,很開心,
[00:13:04.000 --> 00:13:11.000]  他們通訊有兩隻Blue Jay飛了來,
[00:13:11.000 --> 00:13:15.000]  我沒有那麽靚鏡,那些很窄,
[00:13:16.000 --> 00:13:26.000]  很靚,我想他怎吃,原來Blue Jay會捉魚,
[00:13:26.000 --> 00:13:36.000]  我第一次看,小小隻,他從來不用擔心,
[00:13:36.000 --> 00:13:40.000]  我從來未見過一隻Blue Jay餓死,
[00:13:40.000 --> 00:13:45.000]  香港最受忽略的鳥最多是麻雀,
[00:13:46.000 --> 00:13:50.000]  主耶穌經常說麻雀,麻雀隻隻肥肥大大,
[00:13:50.000 --> 00:13:53.000]  我經常好奇牠吃什麽,
[00:13:53.000 --> 00:13:57.000]  我在九龍公園發覺那些人吃剩的東西在桌上,
[00:13:57.000 --> 00:14:02.000]  牠就來吃,你不要擔心,
[00:14:02.000 --> 00:14:05.000]  你知神創造照顧這個世界,
[00:14:05.000 --> 00:14:10.000]  他有一種循環,他每一樣都照顧,
[00:14:11.000 --> 00:14:17.000]  他尚且都照顧,何況你,神造人最尊貴就是人,
[00:14:17.000 --> 00:14:21.000]  你估他會不會照顧你,你估他照不照顧你,
[00:14:21.000 --> 00:14:24.000]  我忘記了這件事,所以我帶了本書給他,
[00:14:24.000 --> 00:14:33.000]  人家說我看見神不在,我四十幾年來得到,
[00:14:33.000 --> 00:14:36.000]  由我爸媽要產起我開始,
[00:14:37.000 --> 00:14:41.000]  我其實都傷心,他擔心,
[00:14:41.000 --> 00:14:45.000]  擔心很簡單,我覺得他都對,
[00:14:45.000 --> 00:14:58.000]  那些雞水的人,我幸虧都供了四個子女讀大學,
[00:14:58.000 --> 00:15:04.000]  我不擔心你沒東西吃,我擔保你兒子沒錢讀大學,
[00:15:05.000 --> 00:15:09.000]  因為他對,如果讀大學多貴,他講得對,
[00:15:09.000 --> 00:15:13.000]  是對的,我們的擔心全部都對,
[00:15:13.000 --> 00:15:17.000]  但我自己祈禱,神你既然教我,
[00:15:17.000 --> 00:15:20.000]  我利在天上的父王,天主的名為聖,
[00:15:20.000 --> 00:15:25.000]  我每日需要他飲食,你供給我,你答應,
[00:15:28.000 --> 00:15:35.000]  我四十三年來很拒絕,我最遠有一次飛,沒錢,
[00:15:35.000 --> 00:15:38.000]  我的兒子那時都很細,
[00:15:38.000 --> 00:15:43.000]  我們一家人出去買機票的錢,
[00:15:43.000 --> 00:15:49.000]  因為我兒子細細個,他說爹地,沒錢就不祈禱,
[00:15:49.000 --> 00:15:54.000]  我說小朋友懂甚麼,我想他懂事,
[00:15:55.000 --> 00:15:59.000]  我很尊重小朋友,有時回轉小孩子,
[00:15:59.000 --> 00:16:03.000]  因為他清心,我們開始清不心,
[00:16:03.000 --> 00:16:06.000]  為何你經常擔心這個擔心那個,
[00:16:06.000 --> 00:16:09.000]  真有記憶,你別告訴我看在哪,
[00:16:09.000 --> 00:16:13.000]  又過四十三年,無政府資助,
[00:16:13.000 --> 00:16:17.000]  甚麼都無,有無死過,無死過,
[00:16:17.000 --> 00:16:23.000]  我們有地,青年村有無上路,是誰給我們,
[00:16:25.000 --> 00:16:29.000]  不用錢應該勞極,我們問他,
[00:16:29.000 --> 00:16:32.000]  我們為香港年青人做些事,
[00:16:32.000 --> 00:16:36.000]  幾好,誰給我們,他說我幫你,
[00:16:36.000 --> 00:16:42.000]  我幫你,我幫你申請,申請後我當然看合約,
[00:16:42.000 --> 00:16:46.000]  我很擔心收了多少錢,我看都幾好,
[00:16:46.000 --> 00:16:51.000]  五十年不變,我們不擁有地,我們租的,
[00:16:52.000 --> 00:16:58.000]  你看租金十萬呎平方呎,租金每年一千都尚算合理,
[00:16:58.000 --> 00:17:06.000]  因為以前是一元,你增加一千倍我無跟你講價,
[00:17:06.000 --> 00:17:12.000]  你看我幾generous,你明白這件事是神要你做,
[00:17:12.000 --> 00:17:20.000]  神要你活的,不會死,你看我兩個兒子都幾肥,
[00:17:21.000 --> 00:17:26.000]  讀完大學,PhD都讀完,我三個孫都不失禮,
[00:17:26.000 --> 00:17:31.000]  誰care,是否神一定照顧你,
[00:17:31.000 --> 00:17:37.000]  第一個憂慮是為明天,你飲甚麼,穿甚麼,住甚麼,
[00:17:37.000 --> 00:17:41.000]  你香港人為何集體抑鬱,你就是覺得要住,
[00:17:41.000 --> 00:17:46.000]  你住一族客是比較,你為何隔離二叔公是三千呎,
[00:17:47.000 --> 00:17:53.000]  我住一千呎,你幾多憂慮,我不用擔心,
[00:17:53.000 --> 00:18:02.000]  人需要住的食物很少,我們在寧波那兒很少,
[00:18:02.000 --> 00:18:07.000]  你食得幾多我剛才食那餐不知幾開心,而且免費,
[00:18:07.000 --> 00:18:13.000]  你明不明,你想到這時你經常為明天想,
[00:18:14.000 --> 00:18:20.000]  經濟四個主要產業都惡下調,
[00:18:20.000 --> 00:18:26.000]  你抑鬱有原因,樓價看樣子,我不識樓價,
[00:18:26.000 --> 00:18:30.000]  它都下滑,但個個地產商會繼續上,
[00:18:30.000 --> 00:18:34.000]  究竟上落,究竟股票幾多號碼,
[00:18:34.000 --> 00:18:37.000]  你日日對住這些號碼就日日抑鬱,
[00:18:37.000 --> 00:18:43.000]  因為你估不到,你估到你發,
[00:18:44.000 --> 00:18:49.000]  所以根本離譜,當然我喜歡另一個版本,
[00:18:49.000 --> 00:18:53.000]  為何活在當下,
[00:18:53.000 --> 00:19:00.000]  pay your full attention to what God is doing right now,
[00:19:00.000 --> 00:19:07.000]  現在這時神在嗎,你答,神無處不在,
[00:19:07.000 --> 00:19:11.000]  神在嗎,我講的都是神的話,在嗎,
[00:19:12.000 --> 00:19:16.000]  神在講話不是我是神,是我代表神講話,
[00:19:16.000 --> 00:19:22.000]  你不在你收不收到,神感動你都刀槍不入,
[00:19:22.000 --> 00:19:26.000]  根本耳朵不在,心不在,腦不在,
[00:19:26.000 --> 00:19:30.000]  你如何聽,大部份人聽其他都聽不入,
[00:19:30.000 --> 00:19:34.000]  我聽過耶穌,你聽耶穌有何用,
[00:19:34.000 --> 00:19:39.000]  你的心莊在,你願意聽到你肯收,
[00:19:40.000 --> 00:19:46.000]  然後don't get worked up about what may or may not happen tomorrow,
[00:19:46.000 --> 00:19:54.000]  醫生跟你講,我一同意病人講他有cancer,
[00:19:54.000 --> 00:20:01.000]  他馬上問我活多少年,你估我怎答,我怎知,
[00:20:01.000 --> 00:20:04.000]  我可以說very statistics,
[00:20:04.000 --> 00:20:08.000]  你這個淫細胞是第幾期,
[00:20:09.000 --> 00:20:16.000]  醫療的雜誌告訴我,你有50%chance可能活到5年,
[00:20:16.000 --> 00:20:22.000]  chance後,醫生告訴你知少少辦代表,
[00:20:22.000 --> 00:20:26.000]  他知道嗎,does he really know,
[00:20:26.000 --> 00:20:30.000]  你估他真的知嗎,所以現在醫生很聰明,
[00:20:30.000 --> 00:20:34.000]  他當然將最壞的scenario告訴你,
[00:20:34.000 --> 00:20:38.000]  你留心聽醫生講話,因為他不讓你告他,
[00:20:39.000 --> 00:20:44.000]  所以我太太入去做那些,她嚇到我面青,
[00:20:44.000 --> 00:20:49.000]  我都被她嚇到,她說你今次入去做這個手術,
[00:20:49.000 --> 00:20:54.000]  有15個可能性,最壞的可能性帶人聽,
[00:20:54.000 --> 00:20:58.000]  因為他肺有少少纖維化,
[00:20:58.000 --> 00:21:01.000]  我們已經預備了,做完馬上送他入去,
[00:21:02.000 --> 00:21:09.000]  你問他,are you god,你怎知,
[00:21:09.000 --> 00:21:13.000]  如果我壞了他,我抑鬱自盡,
[00:21:13.000 --> 00:21:16.000]  你明不明,you don't know about tomorrow,
[00:21:16.000 --> 00:21:22.000]  無人知,我現在活得很開心,
[00:21:22.000 --> 00:21:25.000]  我明天又如何,你估我知嗎,
[00:21:25.000 --> 00:21:29.000]  I don't know,你別胡思亂想,
[00:21:30.000 --> 00:21:32.000]  享受,你在這兒聽我說話,
[00:21:32.000 --> 00:21:34.000]  為何你說都幾好聽,
[00:21:34.000 --> 00:21:37.000]  你好聽有何用,你用心去聽,
[00:21:37.000 --> 00:21:40.000]  你投入些去聽,不是我去講,
[00:21:40.000 --> 00:21:43.000]  是耶穌講,我講有何用,
[00:21:43.000 --> 00:21:47.000]  我講到都是耶穌講,是神講,
[00:21:47.000 --> 00:21:49.000]  你聽我講一個專家講,
[00:21:49.000 --> 00:21:53.000]  我不是專題講座,我講生命之道,
[00:21:54.000 --> 00:22:00.000]  所以他跟住就講,你不要work up,
[00:22:00.000 --> 00:22:07.000]  God will take care how to deal with the hard times,
[00:22:07.000 --> 00:22:10.000]  when the time come,
[00:22:10.000 --> 00:22:14.000]  到你將來會遇見每一個難處的時間,
[00:22:14.000 --> 00:22:18.000]  他會和你一齊去面對,
[00:22:18.000 --> 00:22:21.000]  為何要面對,神在,
[00:22:22.000 --> 00:22:24.000]  每一個處境的時間神給你有聖靈,
[00:22:24.000 --> 00:22:27.000]  他給你有聖經,你面對每一個處境的時間,
[00:22:27.000 --> 00:22:30.000]  你會知道如何去回應,即時的,
[00:22:30.000 --> 00:22:33.000]  你現在想著五年後如何回應,
[00:22:33.000 --> 00:22:36.000]  現在我們做經濟都要五年projection,
[00:22:36.000 --> 00:22:39.000]  我們全部呃清,
[00:22:39.000 --> 00:22:42.000]  你看那些projection幾時中了,
[00:22:42.000 --> 00:22:44.000]  他中了阿發,但他一定要,
[00:22:44.000 --> 00:22:47.000]  他一定要交多少年的projection,
[00:22:47.000 --> 00:22:49.000]  我的營業projection,我的projection,
[00:22:50.000 --> 00:22:52.000]  還有股票店,幸好我不食股票,
[00:22:52.000 --> 00:22:56.000]  否則我幾骨,看完都浪費,
[00:22:56.000 --> 00:22:58.000]  所以他跟住就講,
[00:22:58.000 --> 00:23:00.000]  另外當然生命的問題,
[00:23:00.000 --> 00:23:02.000]  剛才我講生活的問題,
[00:23:02.000 --> 00:23:05.000]  生命的問題就貼身很多,
[00:23:05.000 --> 00:23:08.000]  我錢都無抵得開,很多人都是,
[00:23:08.000 --> 00:23:10.000]  我亦相信很多人,
[00:23:10.000 --> 00:23:12.000]  我不怕,我夠食夠住,
[00:23:12.000 --> 00:23:14.000]  你都很瀟灑,
[00:23:14.000 --> 00:23:17.000]  但我告訴你,有一樣東西你不會瀟灑,
[00:23:18.000 --> 00:23:24.000]  你條命,很多很瀟灑的東西,
[00:23:24.000 --> 00:23:27.000]  當他知道有某種命,
[00:23:27.000 --> 00:23:31.000]  即刻瀟灑,不再,不再自由,
[00:23:31.000 --> 00:23:34.000]  是真實的,我做醫生,
[00:23:34.000 --> 00:23:37.000]  最有把握這東西,你死定了,
[00:23:37.000 --> 00:23:40.000]  我不會講假的,
[00:23:40.000 --> 00:23:43.000]  誠心講,安心病病人人人都可以死,
[00:23:43.000 --> 00:23:46.000]  死後有三倍,很多人不用死,
[00:23:47.000 --> 00:23:49.000]  人是按著神的形象做神,
[00:23:49.000 --> 00:23:52.000]  吹口氣過去,成為一個永活的人,
[00:23:52.000 --> 00:23:54.000]  無死亡的人,
[00:23:54.000 --> 00:23:57.000]  但你人離開了神的時間,
[00:23:57.000 --> 00:23:59.000]  就真是有審判,有罪,
[00:23:59.000 --> 00:24:02.000]  然後就真是按著定命的人都死,
[00:24:02.000 --> 00:24:05.000]  我們在我們學校裏面,
[00:24:05.000 --> 00:24:07.000]  最重要的東西無教,
[00:24:07.000 --> 00:24:09.000]  無教,
[00:24:09.000 --> 00:24:12.000]  我在醫學院從來無人告訴我,
[00:24:12.000 --> 00:24:14.000]  生命從哪裡來,
[00:24:15.000 --> 00:24:17.000]  生命是一個sperm和ovum結合,
[00:24:17.000 --> 00:24:19.000]  sperm在哪裏,
[00:24:19.000 --> 00:24:22.000]  當然在老公那裏排泄出來,
[00:24:22.000 --> 00:24:24.000]  ovum在哪裏,
[00:24:24.000 --> 00:24:26.000]  老公又在哪裏來,
[00:24:26.000 --> 00:24:29.000]  又在哪裏來,無人講的,
[00:24:29.000 --> 00:24:32.000]  然後我們做醫學院,
[00:24:32.000 --> 00:24:35.000]  第一日最重要是甚麼,
[00:24:35.000 --> 00:24:38.000]  有個死屍陪我一年,
[00:24:39.000 --> 00:24:45.000]  所以其實訊息很簡單,
[00:24:45.000 --> 00:24:48.000]  你死定了,你要陪著這個人,
[00:24:48.000 --> 00:24:51.000]  當然我們逐塊肌肉解鎖,
[00:24:51.000 --> 00:24:53.000]  然後研究他,
[00:24:53.000 --> 00:24:55.000]  很用心的,
[00:24:55.000 --> 00:24:57.000]  我們每條肌肉每條血管都記住,
[00:24:57.000 --> 00:24:59.000]  但都很depress,
[00:24:59.000 --> 00:25:02.000]  因為知道何時到我好像他那樣,
[00:25:02.000 --> 00:25:04.000]  因為知道必然,
[00:25:04.000 --> 00:25:07.000]  所以去到那裏時間就很revealing,
[00:25:08.000 --> 00:25:09.000]  馬上你知道,
[00:25:09.000 --> 00:25:12.000]  馬上知道誰有派望誰沒派望,
[00:25:12.000 --> 00:25:15.000]  你無得傾,無得騙,無得交替,
[00:25:15.000 --> 00:25:17.000]  因為你個個都會,
[00:25:17.000 --> 00:25:22.000]  所以如果我身為醫生究竟如何,
[00:25:22.000 --> 00:25:27.000]  我最恨情緒那時候如何,
[00:25:27.000 --> 00:25:32.000]  因為如果要我弟弟載我去馬來西亞,
[00:25:32.000 --> 00:25:34.000]  我一個很好的朋友,
[00:25:35.000 --> 00:25:38.000]  他的弟弟就離開,
[00:25:38.000 --> 00:25:42.000]  我最近去很多安息旅館,
[00:25:42.000 --> 00:25:44.000]  到我們這個年紀,
[00:25:44.000 --> 00:25:46.000]  去安息旅館多半是婚禮,
[00:25:46.000 --> 00:25:50.000]  而且我最近安息旅館有一個很年輕,
[00:25:50.000 --> 00:25:52.000]  40歲,
[00:25:52.000 --> 00:25:54.000]  很肚餓,
[00:25:54.000 --> 00:25:56.000]  日日打球,
[00:25:56.000 --> 00:25:58.000]  突然有肚脹,
[00:25:58.000 --> 00:26:00.000]  都不知幾健康,
[00:26:00.000 --> 00:26:02.000]  有水,
[00:26:03.000 --> 00:26:06.000]  原來有腸癌,已經spread了,
[00:26:06.000 --> 00:26:09.000]  40歲離開,
[00:26:09.000 --> 00:26:14.000]  靈堂上站了幾百個年青人,
[00:26:14.000 --> 00:26:17.000]  因為他們關心年青人,
[00:26:17.000 --> 00:26:20.000]  那些年青人在給感激他們,
[00:26:20.000 --> 00:26:23.000]  多謝你幫我補習,
[00:26:23.000 --> 00:26:25.000]  多謝你教我打排球,
[00:26:25.000 --> 00:26:27.000]  多謝你接我來他家,
[00:26:27.000 --> 00:26:29.000]  兩夫婦無孩子,
[00:26:30.000 --> 00:26:33.000]  孩子整個禮拜打排球,
[00:26:33.000 --> 00:26:35.000]  幾好,
[00:26:35.000 --> 00:26:37.000]  我太太夠膽說話,
[00:26:37.000 --> 00:26:39.000]  她說各位,
[00:26:39.000 --> 00:26:42.000]  我丈夫叫我跟你們說幾句話,
[00:26:42.000 --> 00:26:44.000]  多謝你,
[00:26:44.000 --> 00:26:46.000]  但記得要跟住耶穌,
[00:26:46.000 --> 00:26:48.000]  我丈夫離婚,
[00:26:48.000 --> 00:26:51.000]  但他已經去到天父的懷中,
[00:26:51.000 --> 00:26:53.000]  你不用擔心,
[00:26:53.000 --> 00:26:55.000]  但你要用心,
[00:26:55.000 --> 00:26:57.000]  在地上如果沒有這個盼望,
[00:26:57.000 --> 00:26:59.000]  你不會那麼開心,
[00:27:00.000 --> 00:27:01.000]  是真的,
[00:27:01.000 --> 00:27:03.000]  你一去到就立即見人,
