
[00:00:00.000 --> 00:00:05.820]  OK,好時間關係,我們要速速去回這些東西
[00:09:22.560 --> 00:09:24.400]  或者聖經說祂達得有智慧
[00:09:24.400 --> 00:09:26.560]  你看看耶穌跟他講的那句說話
[00:09:26.560 --> 00:09:27.720]  耶穌對他說
[00:09:27.720 --> 00:09:30.920]  「你離上帝的國不遠了」
[00:09:30.920 --> 00:09:35.240]  「你離上帝的國不遠了」好還是不好
[00:09:35.240 --> 00:09:36.680]  「你離上帝的國不遠了」
[00:09:36.680 --> 00:09:39.280]  那即是你在不在上帝國裏面
[00:09:39.280 --> 00:09:41.520]  真的不是
[00:09:41.520 --> 00:09:43.800]  他為甚麼不是
[00:09:43.800 --> 00:09:48.480]  因為那個「犯祭」和「祭祀」還重要嗎
[00:09:48.480 --> 00:09:51.320]  當然重要
[00:09:51.320 --> 00:09:52.920]  沒有了「犯祭」和「祭祀」
[00:09:52.920 --> 00:09:54.480]  你怎會不夠
[00:09:54.480 --> 00:09:57.160]  你怎會盡心盡性,盡意愛上帝
[00:09:57.160 --> 00:09:58.760]  你沒有辦法做這件事
[00:09:58.760 --> 00:10:04.240]  你跟上帝的距離仍然是無窮盡
[00:10:04.240 --> 00:10:05.080]  這個人不明白
[00:10:05.080 --> 00:10:08.880]  他以為我現在最討厭禮儀了
[00:10:08.880 --> 00:10:10.560]  從今天開始我去公理堂
[00:10:10.560 --> 00:10:13.920]  我不再守這些低能禮儀了
[00:10:13.920 --> 00:10:15.080]  公理堂叫我做好人
[00:10:15.080 --> 00:10:16.680]  我搞定了
[00:10:16.680 --> 00:10:18.680]  那你就壞了
[00:10:18.680 --> 00:10:21.800]  因為最重要的是十字架
[00:10:21.800 --> 00:10:25.520]  耶穌是要成就所有的「犯祭」和「祭祀」
[00:10:25.520 --> 00:10:26.840]  在耶穌裏面
[00:10:26.840 --> 00:10:31.680]  我們盡心盡性,盡意去敬畏服侍那個主
[00:10:31.680 --> 00:10:34.080]  這個才是我們的忠心
[00:10:34.080 --> 00:10:36.080]  在天國裏面,不是天國以外
[00:10:36.080 --> 00:10:38.480]  OK,好
[00:10:38.480 --> 00:10:40.880]  遲了,不過我還是要跟你說
[00:10:40.880 --> 00:10:44.800]  帶你進入新約的應用
[00:10:44.800 --> 00:10:46.760]  我們聽了這麼多了
[00:10:46.760 --> 00:10:48.760]  那跟我們的敬拜有甚麼關係呢
[00:10:48.760 --> 00:10:52.840]  我想帶你去看希臘書第十二章
[00:10:52.840 --> 00:10:54.640]  另外一段很精彩
[00:10:54.640 --> 00:10:58.960]  但亦都很容易解錯的一段經文
[00:10:58.960 --> 00:11:01.080]  希臘書第十二章第十八節
[00:11:01.080 --> 00:11:01.960]  一開始這麼說
[00:11:01.960 --> 00:11:05.960]  祂說:「你們不是來到那可觸摸的山
[00:11:05.960 --> 00:11:13.000]  那裏有火焰、蜜雲、黑暗、暴風、角星和說話的聲音
[00:11:13.000 --> 00:11:14.920]  當時那些聽見這聲音的人
[00:11:14.920 --> 00:11:17.400]  都求不要再向他們說話
[00:11:17.400 --> 00:11:20.640]  因為他們擔當不起所命令的話說
[00:11:20.640 --> 00:11:25.280]  靠近這山的,即使走受也要用石頭打死」
[00:11:25.280 --> 00:11:28.600]  這個山叫甚麼山呢
[00:11:28.600 --> 00:11:30.600]  這個叫西乃山
[00:11:30.600 --> 00:11:33.920]  就是我們在《利美記》裏面看過的西乃山
[00:11:33.920 --> 00:11:36.040]  蔡依革的西乃山
[00:11:36.040 --> 00:11:39.280]  祂說我們現在不是來到西乃山
[00:11:39.280 --> 00:11:40.720]  通常我們一看到這段聖經就說
[00:11:40.720 --> 00:11:43.040]  是的,西乃山是很凶惡的
[00:11:43.040 --> 00:11:44.680]  嚇死人了
[00:11:44.680 --> 00:11:45.960]  祂說甚麼呢
[00:11:45.960 --> 00:11:48.840]  「所見的景象極其可怕
[00:11:48.840 --> 00:11:51.080]  以至摩西處,我恐怕前進」
[00:11:51.080 --> 00:11:52.520]  這是西乃山
[00:11:52.520 --> 00:11:54.280]  「不過,感謝主
[00:11:54.280 --> 00:11:57.320]  但是我們來到甚麼山呢」
[00:11:57.320 --> 00:11:58.760]  石鞍山
[00:11:58.760 --> 00:12:00.680]  你不要理石鞍山是甚麼水
[00:12:00.680 --> 00:12:02.200]  祂只是一個代表
[00:12:02.200 --> 00:12:03.480]  石鞍山是甚麼呢
[00:12:03.480 --> 00:12:06.360]  「永生上帝的城堡
[00:12:06.360 --> 00:12:09.240]  天上的耶路撒冷
[00:12:09.240 --> 00:12:13.240]  那裏有千千萬萬的天使」
[00:12:13.240 --> 00:12:14.960]  你有甚麼感覺呢
[00:12:14.960 --> 00:12:16.720]  你想起這個對比
[00:12:16.720 --> 00:12:21.920]  我們不是去到舊時西乃山的律法
[00:12:21.920 --> 00:12:24.000]  恐怖律法
[00:12:24.000 --> 00:12:25.840]  我們現在去到這個
[00:12:25.840 --> 00:12:26.680]  很光明
[00:12:26.680 --> 00:12:30.160]  那時候黑暗滿佈
[00:12:30.160 --> 00:12:31.240]  不斷閃電
[00:12:31.240 --> 00:12:35.600]  現在大大大大大太陽
[00:12:35.600 --> 00:12:36.720]  天上的耶路撒冷
[00:12:36.720 --> 00:12:38.760]  是否這樣的呢
[00:12:38.760 --> 00:12:40.120]  我們要留意
[00:12:40.120 --> 00:12:43.840]  在天上的耶路撒冷裏面有甚麼呢
[00:12:43.840 --> 00:12:47.880]  千千萬萬的天使
[00:12:47.880 --> 00:12:49.320]  你記得我剛才說天使的時候
[00:12:49.320 --> 00:12:51.040]  我說的不是那些卡通
[00:12:51.040 --> 00:12:52.880]  兩隻翅膀
[00:12:52.880 --> 00:12:53.920]  是六隻翅膀
[00:12:53.920 --> 00:12:55.880]  很巨型
[00:12:55.880 --> 00:12:57.280]  上帝一出來的時候
[00:12:57.280 --> 00:12:59.080]  都是嚇到死的
[00:12:59.080 --> 00:13:00.880]  千千萬萬的天使
[00:13:00.880 --> 00:13:02.440]  你開始感覺到
[00:13:02.440 --> 00:13:03.720]  祂跟你說的
[00:13:03.720 --> 00:13:05.080]  不是那時候很多人害怕
[00:13:05.080 --> 00:13:06.640]  現在不害怕
[00:13:06.640 --> 00:13:08.400]  如果那時候很多人害怕
[00:13:08.400 --> 00:13:10.720]  你現在是否知道死了
[00:13:10.720 --> 00:13:12.600]  你繼續看下去
[00:13:12.600 --> 00:13:17.120]  有明字記錄在天上縱長子的聖會
[00:13:17.120 --> 00:13:20.480]  你不要理會你怎麽明白這句說話
[00:13:20.480 --> 00:13:21.280]  不要理會
[00:13:21.280 --> 00:13:22.680]  英文可能比較清晰一點
[00:13:22.680 --> 00:13:25.360]  有審判眾人的上帝
[00:13:25.360 --> 00:13:28.000]  和成為完全的二人的靈魂
[00:13:28.000 --> 00:13:29.440]  有誰在這裏
[00:13:29.440 --> 00:13:30.960]  除了千千萬萬的天使
[00:13:30.960 --> 00:13:32.720]  現在有誰在這裏
[00:13:32.720 --> 00:13:35.600]  上帝
[00:13:35.600 --> 00:13:38.560]  上帝的形容是甚麼
[00:13:38.560 --> 00:13:40.960]  是審判眾人的上帝
[00:13:40.960 --> 00:13:43.040]  如果你過去在西泰山
[00:13:43.040 --> 00:13:44.200]  你應該虎伏敬拜
[00:13:44.200 --> 00:13:46.480]  我想請問你現在去了
[00:13:46.480 --> 00:13:47.720]  蜜蜜山
[00:13:47.720 --> 00:13:51.160]  石灘山你應該怎樣
[00:13:51.160 --> 00:13:53.880]  更加虎伏敬拜
[00:13:53.880 --> 00:13:54.720]  你明不明白
[00:13:54.720 --> 00:13:55.560]  誰大一點
[00:13:55.560 --> 00:13:58.320]  誰強一點
[00:13:58.320 --> 00:14:00.240]  那個沒有天使的
[00:14:00.240 --> 00:14:02.840]  那個上帝都沒有表情
[00:14:02.840 --> 00:14:04.440]  只有聲音
[00:14:04.440 --> 00:14:07.920]  這個上帝在當中
[00:14:07.920 --> 00:14:10.600]  千千萬萬的天使
[00:14:10.600 --> 00:14:12.840]  還有新約的宗保耶穌
[00:14:12.840 --> 00:14:14.200]  你說有耶穌
[00:14:14.200 --> 00:14:16.080]  我很熟悉
[00:14:16.080 --> 00:14:20.400]  你以為呢
[00:14:20.400 --> 00:14:21.680]  你明白嗎
[00:14:21.680 --> 00:14:23.720]  你以為呢
[00:14:23.720 --> 00:14:24.720]  有耶穌
[00:14:24.720 --> 00:14:26.040]  新約的宗保耶穌
[00:14:26.040 --> 00:14:28.880]  是上帝的獨生兒子
[00:14:28.880 --> 00:14:33.400]  所以你記得我聖誕節的題目
[00:14:33.400 --> 00:14:35.200]  普世歡騰
[00:14:35.200 --> 00:14:37.040]  普天同慶
[00:14:37.040 --> 00:14:39.200]  普世沸騰
[00:14:39.200 --> 00:14:40.240]  聖子降臨
[00:14:40.240 --> 00:14:41.360]  所以你不要以為有耶穌
[00:14:41.360 --> 00:14:43.120]  我跟祂很熟悉
[00:14:43.120 --> 00:14:43.840]  你以為呢
[00:14:43.840 --> 00:14:46.760]  耶穌回來審判世人
[00:14:46.760 --> 00:14:49.320]  這血所說的信息
[00:14:49.320 --> 00:14:51.000]  比亞伯所說的更美
[00:14:51.000 --> 00:14:51.960]  是不是更美
[00:14:51.960 --> 00:14:53.480]  是更美的
[00:14:53.480 --> 00:14:55.000]  是否魔鬼不更恐怖
[00:14:55.000 --> 00:14:57.040]  我們很容易不明白
[00:14:57.040 --> 00:14:58.040]  我們這樣選
[00:14:58.040 --> 00:14:58.880]  我們就說
[00:14:58.880 --> 00:14:59.520]  這個恐怖
[00:14:59.520 --> 00:15:00.760]  這個開心
[00:15:00.760 --> 00:15:02.160]  你完全搞錯
[00:15:02.160 --> 00:15:04.240]  那個令人震驚
[00:15:04.240 --> 00:15:05.640]  就是西乃山令人震驚
[00:15:05.640 --> 00:15:09.000]  但是西乃山上帝所預備的血
[00:15:09.000 --> 00:15:10.960]  以致我們可以被救贖
[00:15:10.960 --> 00:15:13.960]  令人心裡暢快
[00:15:13.960 --> 00:15:15.680]  現在
[00:15:15.680 --> 00:15:16.680]  在西乃山
[00:15:16.680 --> 00:15:19.680]  令人更加震驚
[00:15:19.680 --> 00:15:20.960]  但是更加震驚的同時
[00:15:20.960 --> 00:15:23.680]  令人更加喜悅
[00:15:23.680 --> 00:15:25.320]  因為耶穌的血
[00:15:25.320 --> 00:15:29.520]  比起舊約的血差太遠了
[00:15:29.520 --> 00:15:31.520]  如果你在舊約裡面
[00:15:31.520 --> 00:15:32.680]  你叫什麼
[00:15:32.680 --> 00:15:35.760]  我們叫敬畏耶和華
[00:15:35.760 --> 00:15:38.560]  因為耶和華是聖潔的上帝
[00:15:38.560 --> 00:15:40.680]  但是祂為我預備動物的血
[00:15:40.680 --> 00:15:41.560]  去拯救我
[00:15:41.560 --> 00:15:42.960]  在新約的時候你發現
[00:15:42.960 --> 00:15:44.040]  原來要除我罪
[00:15:44.040 --> 00:15:46.120]  是要祂自己獨心而止的血
[00:15:46.120 --> 00:15:47.960]  才可以救到我
[00:15:47.960 --> 00:15:49.520]  你心裡的那種讚歎
[00:15:49.520 --> 00:15:50.880]  你心裡的那種驚懼
[00:15:50.880 --> 00:15:53.280]  是不是應該更大
[00:15:53.280 --> 00:15:54.360]  你明白不了
[00:15:54.360 --> 00:15:55.120]  你就糟糕了
[00:15:55.120 --> 00:15:56.120]  你要想想
[00:15:56.120 --> 00:15:58.160]  但是我想跟你說
[00:15:58.160 --> 00:15:59.320]  兩方面的對比
[00:15:59.320 --> 00:16:01.080]  就是兩樣都是對比的
[00:16:01.080 --> 00:16:01.760]  你們
[00:16:01.760 --> 00:16:02.800]  這個應用
[00:16:02.800 --> 00:16:04.200]  如果你現在真的知道
[00:16:04.200 --> 00:16:05.600]  我們現在新約這個東西
[00:16:05.600 --> 00:16:06.880]  比西乃山更厲害
[00:16:06.880 --> 00:16:08.960]  不知道多少千萬倍的話
[00:16:08.960 --> 00:16:10.800]  那麼你說你應該怎麼樣
[00:16:10.800 --> 00:16:13.000]  你們總要謹慎
[00:16:13.000 --> 00:16:16.080]  不可拒絕那向你們說話的
[00:16:16.080 --> 00:16:16.920]  他現在說什麼
[00:16:16.920 --> 00:16:19.160]  希伯來作者
[00:16:19.160 --> 00:16:22.280]  因為那些拒絕了地上境界他們的
[00:16:22.280 --> 00:16:23.840]  這裡說的是舊約
[00:16:23.840 --> 00:16:25.040]  尚且不能陶醉
[00:16:25.040 --> 00:16:26.760]  你想想那兩個故事
[00:16:26.760 --> 00:16:29.240]  你想想誰的兒子
[00:16:29.240 --> 00:16:30.280]  亞倫的兒子
[00:16:30.280 --> 00:16:32.400]  那個女人的兒子
[00:16:32.400 --> 00:16:33.440]  況且
[00:16:33.440 --> 00:16:37.000]  我們違背那從天上境界我們的
[00:16:37.000 --> 00:16:37.880]  這裡說的是新約
[00:16:37.880 --> 00:16:39.120]  就是舊約和新約
[00:16:39.120 --> 00:16:40.400]  如果你舊約裡面
[00:16:40.400 --> 00:16:42.360]  你違背舊約
[00:16:42.360 --> 00:16:44.080]  你也被上帝審判
[00:16:44.080 --> 00:16:45.880]  你以為你逃得了
[00:16:45.880 --> 00:16:46.840]  在新約裡面
[00:16:46.840 --> 00:16:49.240]  上帝的兒子已經來到當中
[00:16:49.240 --> 00:16:51.800]  將他完全的啟示當中
[00:16:51.800 --> 00:16:54.800]  呼召人去悔改悔改悔改
[00:16:54.800 --> 00:16:55.640]  你不悔改
[00:16:55.640 --> 00:16:57.200]  你說你活該不活該
[00:17:00.200 --> 00:17:07.080]  如果當時他的聲音震動了地
[00:17:07.080 --> 00:17:09.320]  但如今他仍許說
[00:17:09.320 --> 00:17:11.240]  再一次我不但要震動地
[00:17:11.240 --> 00:17:12.160]  還要震動天
[00:17:12.160 --> 00:17:13.320]  你看看所有東西升級
[00:17:13.320 --> 00:17:15.000]  所有東西升級
[00:17:15.000 --> 00:17:15.800]  OK
[00:17:15.800 --> 00:17:16.800]  再
[00:17:16.800 --> 00:17:18.200]  這再一次的話
[00:17:18.200 --> 00:17:21.880]  是指明被震動的要像受造之物
[00:17:21.880 --> 00:17:24.080]  一樣被挪去
[00:17:24.080 --> 00:17:27.240]  使不被震動的能常存
[00:17:27.240 --> 00:17:28.840]  這裡說的是最後的審判
[00:17:28.840 --> 00:17:32.120]  所以
[00:17:32.120 --> 00:17:35.560]  既然我們得了不能被震動的角度
[00:17:35.560 --> 00:17:38.080]  就要感恩
[00:17:38.080 --> 00:17:38.920]  這個感恩
[00:17:38.920 --> 00:17:41.480]  我真的不知道要用什麼
[00:17:41.480 --> 00:17:42.920]  第二個詞句去代表它
[00:17:42.920 --> 00:17:43.880]  因為
[00:17:43.880 --> 00:17:46.240]  你今天全香港都感恩
[00:17:46.240 --> 00:17:49.160]  你打開電視的娛樂明星都感恩
[00:17:49.160 --> 00:17:50.440]  是很感恩的
[00:17:50.440 --> 00:17:51.080]  感恩?
[00:17:51.080 --> 00:17:52.000]  感恩個屁
[00:17:52.000 --> 00:17:54.360]  那些不知道什麼叫感恩
[00:17:54.360 --> 00:17:55.600]  但現在我們來到教會
[00:17:55.600 --> 00:17:56.120]  都是這樣
[00:17:56.120 --> 00:18:00.440]  很感恩上個星期天氣真好
[00:18:00.440 --> 00:18:04.600]  很感恩上個星期買到我很深愛的那個
[00:18:04.600 --> 00:18:06.400]  不知道什麼
[00:18:06.400 --> 00:18:10.440]  那張足球卡
[00:18:10.440 --> 00:18:15.040]  我們將感恩氾濫到這樣
