
[00:00:00.000 --> 00:00:02.320]  第一次見面早晨
[00:06:18.280 --> 00:06:19.680]  他被釘十字架的時候
[00:06:19.680 --> 00:06:22.240]  主耶穌大聲喊話
[00:06:22.240 --> 00:06:24.400]  「依羅依 依羅依」
[00:06:24.400 --> 00:06:26.040]  其實那個意思就是
[00:06:26.040 --> 00:06:27.440]  我的神 我的神
[00:06:27.440 --> 00:06:29.280]  那時候他不是喊
[00:06:29.280 --> 00:06:30.720]  「阿爸 阿爸」
[00:06:30.720 --> 00:06:32.280]  或者「父親 父親」
[00:06:32.280 --> 00:06:33.120]  不是
[00:06:33.120 --> 00:06:35.040]  他是說我的神 我的神
[00:06:35.040 --> 00:06:37.880]  為什麼離棄我?
[00:06:37.880 --> 00:06:39.840]  為什麼只是那次會這樣呢?
[00:06:39.840 --> 00:06:42.000]  難道他太過痛苦
[00:06:42.000 --> 00:06:43.920]  失了神智嗎?
[00:06:43.920 --> 00:06:45.800]  那不是的
[00:06:45.800 --> 00:06:48.480]  原來在十字架上
[00:06:48.480 --> 00:06:51.120]  他已經不是他的身份了
[00:06:51.120 --> 00:06:52.480]  我們不要忘記
[00:06:52.480 --> 00:06:55.360]  他是代替了世人
[00:06:55.360 --> 00:06:58.240]  去承擔這個罪的
[00:06:58.240 --> 00:07:00.160]  他當時看神
[00:07:00.160 --> 00:07:03.440]  就已經不是那麼親近的一個形象了
[00:07:03.440 --> 00:07:06.680]  是一個很遠離的一位神
[00:07:06.680 --> 00:07:09.720]  因為我們的罪都在他身上
[00:07:09.720 --> 00:07:14.360]  神已經遠遠地離棄他
[00:07:14.360 --> 00:07:16.440]  所以主耶穌唯一的一次
[00:07:16.440 --> 00:07:19.120]  就是沒有稱神為父親
[00:07:19.120 --> 00:07:21.560]  就是那個時候
[00:07:21.560 --> 00:07:23.280]  耶穌在比喻裡面
[00:07:23.280 --> 00:07:25.440]  給我們看到的神的形象
[00:07:25.440 --> 00:07:29.360]  是一位挑付我們想像的
[00:07:29.360 --> 00:07:31.880]  一位神 一位父親
[00:07:31.880 --> 00:07:32.880]  第一
[00:07:32.880 --> 00:07:35.120]  這位神是慷慨的
[00:07:35.120 --> 00:07:37.840]  是很寬容的
[00:07:37.840 --> 00:07:42.640]  比喻裡面就說到這位父親有兩個兒子
[00:07:42.640 --> 00:07:43.600]  有一天
[00:07:43.600 --> 00:07:46.320]  小孩就跟父親說
[00:07:46.320 --> 00:07:52.240]  父親請你將我應得的家業分給我
[00:07:52.240 --> 00:07:55.000]  父親一句話都沒有多說
[00:07:55.000 --> 00:07:58.720]  就將產業分給他們了
[00:07:58.720 --> 00:08:01.000]  在這裡我們就看到
[00:08:01.000 --> 00:08:03.320]  那個父親的慷慨
[00:08:03.320 --> 00:08:05.000]  那個寬容
[00:08:05.000 --> 00:08:07.120]  為什麼會這樣說呢?
[00:08:07.120 --> 00:08:12.800]  原來按照猶太人的規矩來分家產的時候
[00:08:12.800 --> 00:08:15.200]  小孩所得的那份
[00:08:15.200 --> 00:08:19.040]  就應該是家產的三分之一
[00:08:19.040 --> 00:08:23.000]  大兒子就會得到三分之二
[00:08:23.000 --> 00:08:25.120]  雖然有些父親
[00:08:25.120 --> 00:08:31.120]  都會提前將家產分給子女
[00:08:31.120 --> 00:08:35.000]  很多時候現在我們在網上看到一些視頻
[00:08:35.000 --> 00:08:36.560]  就吩咐我們
[00:08:36.560 --> 00:08:39.040]  你們老人家千萬不要將產業
[00:08:39.040 --> 00:08:41.680]  提早分給你的子女
[00:08:41.680 --> 00:08:42.960]  後果是什麼呢?
[00:08:42.960 --> 00:08:43.840]  他們不理你了
[00:08:43.840 --> 00:08:46.920]  他們就將你送去老人院了
[00:08:46.920 --> 00:08:50.040]  所以現在老人家
[00:08:50.040 --> 00:08:54.280]  正正地都不要提早將家產分給子女
[00:08:54.280 --> 00:08:55.760]  這裡這麼多年輕人就說
[00:08:55.760 --> 00:08:56.600]  慕仙你壞了
[00:08:56.600 --> 00:08:58.760]  你說這件事
[00:08:58.760 --> 00:09:00.360]  我正在等
[00:09:00.360 --> 00:09:01.920]  等他分給我
[00:09:01.920 --> 00:09:03.560]  我就去買房子
[00:09:03.560 --> 00:09:06.440]  買車什麼的
[00:09:06.440 --> 00:09:09.240]  但是在猶太人的規矩當中
[00:09:09.240 --> 00:09:16.760]  很少爸爸會提早將產業分給他的兒子
[00:09:16.760 --> 00:09:20.200]  可能這就是猶太人的智慧
[00:09:20.200 --> 00:09:25.600]  當然也有爸爸會提前將產業分給子女
[00:09:25.600 --> 00:09:27.760]  他就退休了
[00:09:27.760 --> 00:09:31.560]  他就可以享受退休的生活
[00:09:31.560 --> 00:09:37.280]  但是他仍然有權威在他的家裡
[00:09:37.280 --> 00:09:40.360]  他仍然是一家之主
[00:09:40.360 --> 00:09:44.400]  子女不要想著有產業了
[00:09:44.400 --> 00:09:46.040]  把你的產業分了
[00:09:46.040 --> 00:09:47.360]  就將你送走
[00:09:47.360 --> 00:09:49.320]  沒有這回事
[00:09:49.320 --> 00:09:53.240]  因為猶太人父親的權威是很大的
[00:09:53.240 --> 00:09:56.320]  一家之主的權威
[00:09:56.320 --> 00:09:58.440]  在猶太人的家庭裡
[00:09:58.440 --> 00:10:01.360]  父親的地位是非常高的
[00:10:01.360 --> 00:10:04.160]  無論他年紀多大
[00:10:04.160 --> 00:10:07.280]  只要一天他仍然存在的時候
[00:10:07.280 --> 00:10:10.520]  他仍然有一家之主的權威
[00:10:10.520 --> 00:10:14.280]  而且父親的權威到一個地步
[00:10:14.280 --> 00:10:18.280]  是可以操控子女的婚姻的
[00:10:18.280 --> 00:10:21.840]  今天叫你嫁給他就嫁給他
[00:10:21.840 --> 00:10:23.600]  不能多說
[00:10:23.600 --> 00:10:25.560]  不能反對
[00:10:25.560 --> 00:10:28.760]  兒子你就可以娶那個美女
[00:10:28.760 --> 00:10:31.280]  我看你還蠻嚴肅的
[00:10:31.280 --> 00:10:32.880]  那就要娶了
[00:10:32.880 --> 00:10:35.520]  這就是爸爸在當時
[00:10:35.520 --> 00:10:38.520]  尤其在古時候的爸爸
[00:10:38.520 --> 00:10:41.680]  猶太人的父親的那種權威
[00:10:41.680 --> 00:10:43.360]  還有一種權威
[00:10:43.360 --> 00:10:44.400]  我們想都想不到
[00:10:44.400 --> 00:10:46.720]  而且覺得很可怕的
[00:10:46.720 --> 00:10:48.280]  就是子女的生死
[00:10:48.280 --> 00:10:52.040]  他都有權去操控的
[00:10:52.040 --> 00:10:53.960]  我們不要忘記
[00:10:53.960 --> 00:10:55.120]  在聖經裡面
[00:10:55.120 --> 00:10:57.520]  你經常都看到的
[00:10:57.520 --> 00:11:00.080]  最明顯的一個例子是什麼
[00:11:00.080 --> 00:11:01.680]  阿伯拉罕
[00:11:01.680 --> 00:11:05.040]  將以撒送上寨壇
[00:11:05.040 --> 00:11:06.960]  你不要以為將他擺在那裡
[00:11:06.960 --> 00:11:10.280]  是準備燒死他的
[00:11:10.280 --> 00:11:14.760]  但是他有沒有去跟撒拉去商量呢
[00:11:14.760 --> 00:11:17.240]  聖經裡面沒有說到這件事
[00:11:17.240 --> 00:11:20.720]  他有沒有跟以撒他的兒子去商量呢
[00:11:20.720 --> 00:11:22.520]  是沒有的
[00:11:22.520 --> 00:11:24.520]  告訴他你快要死了
[00:11:24.520 --> 00:11:26.280]  我快將你獻上了
[00:11:26.280 --> 00:11:27.280]  沒有的
[00:11:27.280 --> 00:11:29.840]  完全是他兒子懵成這樣
[00:11:29.840 --> 00:11:30.880]  跟他上山
[00:11:30.880 --> 00:11:32.880]  接著又擺在寨壇上
[00:11:32.880 --> 00:11:34.400]  就是這樣
[00:11:34.400 --> 00:11:36.080]  他都不敢反對
[00:11:36.080 --> 00:11:37.640]  老婆也不會說
[00:11:37.640 --> 00:11:38.680]  我辛辛苦苦
[00:11:38.680 --> 00:11:40.160]  整百歲才生出來
[00:11:40.160 --> 00:11:42.000]  一個兒子你就這樣燒死他
[00:11:42.000 --> 00:11:42.440]  沒有
[00:11:42.440 --> 00:11:43.720]  不能抗議
[00:11:43.720 --> 00:11:47.920]  這就是在猶太人那種的權威
[00:11:47.920 --> 00:11:49.600]  在聖經裡面更多的例子
[00:11:49.600 --> 00:11:50.560]  我們看到
[00:11:50.560 --> 00:11:52.800]  爸爸的權威
[00:11:52.800 --> 00:11:56.680]  將女兒送給別人
[00:11:56.680 --> 00:11:57.680]  送給別人
[00:11:57.680 --> 00:11:58.960]  不用多說
[00:11:58.960 --> 00:12:00.960]  但是在這個比喻裡面
[00:12:00.960 --> 00:12:03.080]  反轉了
[00:12:03.080 --> 00:12:05.640]  當小孩向爸爸提出
[00:12:05.640 --> 00:12:08.640]  這個未必是他爸爸的心意
[00:12:08.640 --> 00:12:10.440]  那種要求的時候
[00:12:10.440 --> 00:12:13.240]  爸爸不單止沒有
[00:12:13.240 --> 00:12:16.320]  擺出他應有的父親的那種權威
[00:12:16.320 --> 00:12:19.960]  反而對小孩有很多的寬容
[00:12:19.960 --> 00:12:21.520]  一句話都沒有說
[00:12:21.520 --> 00:12:23.080]  就將產業分了
[00:12:23.080 --> 00:12:24.400]  不單止分給小孩
[00:12:24.400 --> 00:12:26.320]  也分給大兒子了
[00:12:26.320 --> 00:12:28.560]  全分了
[00:12:28.560 --> 00:12:30.360]  其實主耶穌這裡帶出的
[00:12:30.360 --> 00:12:33.720]  就是神父親的形象
[00:12:33.720 --> 00:12:36.800]  不是世上一般的父親的形象
[00:12:36.800 --> 00:12:40.800]  是主耶穌所形容的父親
[00:12:40.800 --> 00:12:44.000]  對人其實有很多的寬容
[00:12:44.000 --> 00:12:48.040]  他的兒女不將他擺在眼中
[00:12:48.040 --> 00:12:51.080]  淫意妄為的時候
[00:12:51.080 --> 00:12:52.280]  去冒犯他
[00:12:52.280 --> 00:12:54.080]  去褻瀆他
[00:12:54.080 --> 00:12:57.440]  但是他仍然對他們有很多的包容
[00:12:57.440 --> 00:12:59.720]  有很多的寬容
[00:12:59.720 --> 00:13:02.160]  比喻裡面的爸爸
[00:13:02.160 --> 00:13:05.600]  其實可以不將產業分給他兒子
[00:13:05.600 --> 00:13:07.240]  他甚至可以說
[00:13:07.240 --> 00:13:08.520]  你這麼大膽
[00:13:08.520 --> 00:13:11.600]  現在就問我拿財產
[00:13:11.600 --> 00:13:13.120]  就要我分家產
[00:13:13.120 --> 00:13:17.080]  我甚至收回你這個權利
[00:13:17.080 --> 00:13:18.280]  不再分給你
[00:13:18.280 --> 00:13:21.600]  從此之後你都不用問我拿了
[00:13:21.600 --> 00:13:23.200]  他甚至可以這樣
[00:13:23.200 --> 00:13:24.640]  但是不是的
[00:13:24.640 --> 00:13:25.680]  這位爸爸
[00:13:25.680 --> 00:13:28.560]  反一般的爸爸的做法
[00:13:28.560 --> 00:13:32.040]  完全尊重他兒子的權利
[00:13:32.040 --> 00:13:35.480]  將產業分給他
[00:13:35.480 --> 00:13:37.600]  任他要怎麼用
[00:13:37.600 --> 00:13:39.120]  他要離家出走
[00:13:39.120 --> 00:13:41.240]  由得他
[00:13:41.240 --> 00:13:45.240]  我們的神有能力去對付不順服他的人
[00:13:45.240 --> 00:13:46.000]  有沒有?
[00:13:46.000 --> 00:13:48.360]  有
[00:13:48.360 --> 00:13:51.440]  你今天去背叛他
[00:13:51.440 --> 00:13:53.440]  隨時消滅你,行不行?
[00:13:53.440 --> 00:13:55.080]  行
[00:13:55.080 --> 00:13:57.440]  但是這正是主耶穌形容出來的
[00:13:57.440 --> 00:13:59.600]  那位天上的父親
[00:13:59.600 --> 00:14:02.440]  他不是這樣對人的
[00:14:02.440 --> 00:14:04.160]  他絕對有這個能力
[00:14:04.160 --> 00:14:06.760]  絕對有這個權力
[00:14:06.760 --> 00:14:09.840]  就是去消滅人類
[00:14:09.840 --> 00:14:11.560]  你不順服我
[00:14:11.560 --> 00:14:12.800]  你背叛我
[00:14:12.800 --> 00:14:15.200]  你甚至褻瀆我
[00:14:15.200 --> 00:14:17.640]  將你消滅
[00:14:17.640 --> 00:14:20.160]  但是不是這樣的神
[00:14:20.160 --> 00:14:23.440]  原來主耶穌帶出一個神
[00:14:23.440 --> 00:14:25.560]  是一個寬容
[00:14:25.560 --> 00:14:28.480]  一個慷慨的父親
[00:14:28.480 --> 00:14:32.440]  既然當日神不是做我們為機械人
[00:14:32.440 --> 00:14:36.120]  什麼事都聽了他
[00:14:36.120 --> 00:14:39.280]  一按一個按鈕你就要聽我
[00:14:39.280 --> 00:14:40.920]  不是這樣的
[00:14:40.920 --> 00:14:42.960]  他做人的時候
[00:14:42.960 --> 00:14:47.080]  比我們是一個有自由意志的人
[00:14:47.080 --> 00:14:50.360]  既然要有自由意志的人
[00:14:50.360 --> 00:14:56.760]  那麼他就要是一個慷慨寬容的神
[00:14:56.760 --> 00:15:00.560]  接受你所做的任何的事
[00:15:00.560 --> 00:15:02.840]  給你很多的寬容
[00:15:02.840 --> 00:15:05.040]  很多的慷慨
[00:15:05.040 --> 00:15:07.200]  去容揚你
[00:15:07.200 --> 00:15:09.840]  使用你的自由意志
[00:15:09.840 --> 00:15:11.640]  另外我們也都見到
[00:15:11.640 --> 00:15:18.360]  這位神是寬恕接納的神
[00:15:18.360 --> 00:15:21.160]  當這個神離去而去
[00:15:21.160 --> 00:15:25.120]  在外面將所有的都耗盡了
[00:15:25.120 --> 00:15:27.920]  意思是說他父親分給他的所有的東西
[00:15:27.920 --> 00:15:31.200]  都耗盡了
[00:15:31.200 --> 00:15:37.000]  他已經陷入一個窮途末路的狀況
[00:15:37.000 --> 00:15:41.640]  這個時候他才會想起他的父親
[00:15:41.640 --> 00:15:45.040]  他才會想起自己父親多有錢
[00:15:45.040 --> 00:15:46.760]  為什麼我不回去
[00:15:46.760 --> 00:15:49.920]  我應該在這個時候要回去
[00:15:49.920 --> 00:15:55.760]  這個父親原來一早已經在等候他
[00:15:55.760 --> 00:15:58.200]  迎接他回來
[00:15:58.200 --> 00:16:00.800]  一看到這個兒子肯回來
[00:16:00.800 --> 00:16:04.400]  他所表現的是沒有習慣
[00:16:04.400 --> 00:16:06.440]  沒有厭棄
[00:16:06.440 --> 00:16:11.680]  沒有冷嘲熱諷
[00:16:11.680 --> 00:16:14.000]  原來是打開他的雙手
[00:16:14.000 --> 00:16:17.800]  擁這個兒子入他的懷中
[00:16:17.800 --> 00:16:20.120]  而且連連親嘴
[00:16:20.120 --> 00:16:22.160]  就表示那種接納
[00:16:22.160 --> 00:16:24.360]  表示那種親熱
[00:16:24.360 --> 00:16:27.080]  用最大的歡迎儀式
[00:16:27.080 --> 00:16:30.720]  來接納他的兒子回到家裡
[00:16:30.720 --> 00:16:34.240]  不一定所有的父親都可以做到這一點
[00:16:34.240 --> 00:16:36.040]  因此我們看到主耶穌
[00:16:36.040 --> 00:16:37.920]  比喻一邊所說的
[00:16:37.920 --> 00:16:39.440]  這位的父親
[00:16:39.440 --> 00:16:41.320]  他有多大的歡說
[00:16:41.320 --> 00:16:45.320]  他有多大的接納
[00:16:45.320 --> 00:16:49.000]  話說有一個婚禮
[00:16:49.000 --> 00:16:51.240]  當然不是最近那個
[00:16:51.240 --> 00:16:54.960]  是十幾年前有一個婚禮
[00:16:54.960 --> 00:16:59.640]  我們教會的人都去參加那個婚禮
[00:16:59.640 --> 00:17:02.120]  通常我們都知道
[00:17:02.120 --> 00:17:05.480]  一個婚禮之後就到拍照
[00:17:05.480 --> 00:17:07.160]  有些人會在那裡等
[00:17:07.160 --> 00:17:11.760]  有些人就已經上去拍照了等等
[00:17:11.760 --> 00:17:15.720]  突然間那個花女
[00:17:15.720 --> 00:17:17.720]  哭著走來找她的父親
[00:17:17.720 --> 00:17:19.960]  她的父親在那裡等著拍照
[00:17:19.960 --> 00:17:22.240]  哭著走來找她的父親
[00:17:22.240 --> 00:17:27.920]  原來那個花女的手跌倒就損了
[00:17:27.920 --> 00:17:29.920]  那個花女很小而已
[00:17:29.920 --> 00:17:31.480]  四五歲左右
[00:17:31.480 --> 00:17:34.840]  哭著很慘地來找她的父親
[00:17:34.840 --> 00:17:41.360]  你猜她的父親有什麼反應呢?
[00:17:41.360 --> 00:17:43.520]  這個答中都沒有獎
[00:17:43.520 --> 00:17:46.960]  她的父親一看到她
[00:17:46.960 --> 00:17:50.160]  「好了!第四了!」
[00:17:50.160 --> 00:17:51.520]  我們很奇怪
[00:17:51.520 --> 00:17:54.240]  她不是唯一的子女
[00:17:54.240 --> 00:17:55.920]  是唯一的女兒
[00:17:55.920 --> 00:17:57.760]  這麼小
[00:17:57.760 --> 00:18:00.840]  走來找你就是想你安慰她
[00:18:00.840 --> 00:18:02.800]  你竟然有什麼反應呢?
[00:18:02.800 --> 00:18:05.680]  然後我們就跟那個弟兄說
[00:18:05.680 --> 00:18:09.760]  「不行啊!你這樣對她」
[00:18:09.760 --> 00:18:12.520]  我早就提醒他
[00:18:12.520 --> 00:18:14.200]  穿著這麼長的裙子
[00:18:14.200 --> 00:18:16.160]  不要到處走
[00:18:16.160 --> 00:18:18.160]  到處走就會跌倒
[00:18:18.160 --> 00:18:20.440]  現在是不是這樣?
[00:18:20.440 --> 00:18:26.080]  雖然我們覺得
[00:18:26.080 --> 00:18:29.280]  你也說得有道理
[00:18:29.280 --> 00:18:32.240]  但仍然覺得很殘忍
[00:18:32.240 --> 00:18:33.880]  很多時候
[00:18:33.880 --> 00:18:36.800]  做父母的就是這樣
[00:18:36.800 --> 00:18:38.000]  一早說你的
[00:18:38.000 --> 00:18:39.040]  一早跟你說的
[00:18:39.040 --> 00:18:40.120]  一早吩咐你的
[00:18:40.120 --> 00:18:41.800]  不要這樣做的
[00:18:41.800 --> 00:18:42.800]  現在知道糟糕了
[00:18:42.800 --> 00:18:43.440]  知道死了
[00:18:43.440 --> 00:18:46.800]  回來了是不是?
[00:18:46.800 --> 00:18:49.480]  但這個父親就不是這樣
[00:18:49.480 --> 00:18:52.160]  這個父親是完全接納
[00:18:52.160 --> 00:18:54.520]  不再問
[00:18:54.520 --> 00:18:55.840]  你需要什麼
[00:18:55.840 --> 00:18:59.080]  沒有的
[00:18:59.080 --> 00:19:00.560]  就是接納了她
