
[00:00:00.000 --> 00:00:06.800]  上次我們看到大衛,因為已經穩定了國勢,
[00:02:47.720 --> 00:02:50.000]  然後立即自己人撤退,
[00:02:50.000 --> 00:02:53.320]  讓他被敵人殺死,借刀殺人,
[00:02:53.320 --> 00:02:56.120]  結果奸計得逞,
[00:02:56.120 --> 00:02:58.520]  烏尼亞戰死沙場,
[00:02:58.520 --> 00:03:02.320]  烏尼亞的妻子拔士巴為他守節七日,
[00:03:02.320 --> 00:03:06.520]  七日之後大衛立即迎娶她過門,
[00:03:06.520 --> 00:03:09.920]  接著沒多久就生了嬰兒,
[00:03:09.920 --> 00:03:13.720]  大衛用這方法掩飾他的錯,
[00:03:13.720 --> 00:03:15.720]  但其實欲蓋彌彰,
[00:03:16.320 --> 00:03:18.320]  為何?他以為沒人知,
[00:03:18.320 --> 00:03:20.320]  但其實很多人都會知,
[00:03:20.320 --> 00:03:23.920]  他派人來探究這女士是誰,
[00:03:23.920 --> 00:03:25.320]  派人接她入宮,
[00:03:25.320 --> 00:03:28.520]  後來這女士有嬰兒後又派人跟大衛說,
[00:03:28.520 --> 00:03:30.520]  我有了你的嬰兒,
[00:03:30.520 --> 00:03:33.920]  整個過程其實很多人都會涉及當中,
[00:03:33.920 --> 00:03:35.920]  不可能沒人知道,
[00:03:35.920 --> 00:03:38.520]  他以為掩飾到嗎?但其實掩飾不到,
[00:03:38.520 --> 00:03:41.320]  在這張聖經的結論是甚麼呢?
[00:03:41.320 --> 00:03:45.720]  我們再看十部二記下第十一章二十七節,
[00:03:45.720 --> 00:03:46.720]  我們一起來讀。
[00:03:46.720 --> 00:03:51.920]  (大衛所行的這事,耶和華甚不起悅)
[00:03:51.920 --> 00:03:54.120]  這裏很清楚的尼達去指出,
[00:03:54.120 --> 00:03:56.720]  大衛做這件事的時候,
[00:03:56.720 --> 00:03:58.720]  神是絕對的不起悅,
[00:03:58.720 --> 00:04:03.920]  但神不是停留在不起悅的地步裏面,
[00:04:03.920 --> 00:04:06.920]  神所愛的,祂必定會管教,
[00:04:06.920 --> 00:04:09.520]  當神所見到祂所愛的人,
[00:04:09.520 --> 00:04:12.520]  所重用的人,祂有軟弱,祂有失敗的時候,
[00:04:12.520 --> 00:04:15.520]  祂內心一定有很大的傷痛,
[00:04:16.120 --> 00:04:17.720]  但祂不會不追究,
[00:04:17.720 --> 00:04:21.520]  我們公義的神要彰顯祂的公義,
[00:04:21.520 --> 00:04:25.520]  於是祂就差派他的僕人先知拿丹,
[00:04:25.520 --> 00:04:27.720]  去指責大衛,
[00:04:27.720 --> 00:04:30.720]  拿丹先知責備的過程,
[00:04:30.720 --> 00:04:33.720]  大衛的回應就是我們今天要看的內容,
[00:04:33.720 --> 00:04:36.920]  但這個過程和這個回應,
[00:04:36.920 --> 00:04:41.720]  是很值得我們去細味,反思和學習的,
[00:04:41.720 --> 00:04:45.520]  我們先看看拿丹很值得我們欣賞的地方,
[00:04:46.120 --> 00:04:47.720]  在第十二章的第一節,
[00:04:47.720 --> 00:04:51.320]  耶和猜顯拿丹去見大衛,
[00:04:51.320 --> 00:04:57.320]  我很相信拿丹未被神猜顯之先,
[00:04:57.320 --> 00:05:01.920]  其實祂對大衛勁惡行知不知道呢?
[00:05:01.920 --> 00:05:04.520]  祂應該會封民,
[00:05:04.520 --> 00:05:08.320]  甚至會有一些事實祂會知道,
[00:05:08.320 --> 00:05:11.120]  但始終沒有證據,
[00:05:11.120 --> 00:05:13.120]  祂不能講什麼,
[00:05:14.120 --> 00:05:17.520]  但是當神一差派拿丹先知,
[00:05:17.520 --> 00:05:19.920]  去指正大衛的時候,
[00:05:19.920 --> 00:05:25.120]  祂就毫不猶豫馬上去回應神的呼召,
[00:05:25.120 --> 00:05:28.120]  這個信服的心很值得我們欣賞,
[00:05:28.120 --> 00:05:31.120]  拿丹和大衛的關係很好,
[00:05:31.120 --> 00:05:34.920]  你如果記得的時候大衛曾經想,
[00:05:34.920 --> 00:05:38.520]  為神建造聖殿,
[00:05:38.520 --> 00:05:40.320]  他就和拿丹先知說,
[00:05:40.320 --> 00:05:42.120]  我很想為神建造聖殿,
[00:05:42.520 --> 00:05:44.920]  拿丹先知的反應是絕對正確的,
[00:05:44.920 --> 00:05:47.320]  馬上跟他說這是一件美事,
[00:05:47.320 --> 00:05:48.720]  願意耶華祝福你,
[00:05:48.720 --> 00:05:50.720]  如果我做傳達人也是這樣,
[00:05:50.720 --> 00:05:52.120]  有人跟我說牧師,
[00:05:52.120 --> 00:05:55.120]  我知道九龍灣需要尼大利去抗唐,
[00:05:55.120 --> 00:05:56.520]  或者開一間新的教會,
[00:05:56.520 --> 00:05:58.120]  我一筆錢奉獻給你,
[00:05:58.120 --> 00:06:00.120]  尼大利去開教會好嗎?
[00:06:00.120 --> 00:06:01.720]  當然不是給你,是給教會,
[00:06:01.720 --> 00:06:03.120]  你以為我有什麼回應?
[00:06:03.120 --> 00:06:05.120]  Hallelujah感謝主很好,
[00:06:05.120 --> 00:06:06.720]  願意神賜福你,
[00:06:06.720 --> 00:06:10.320]  我說下個星期你拿來,
[00:06:10.320 --> 00:06:13.120]  誰知晚上我有異夢,
[00:06:13.120 --> 00:06:15.520]  神就給我報夢說不行,
[00:06:15.520 --> 00:06:18.920]  這個人的錢原來是販毒得來的,
[00:06:18.920 --> 00:06:22.120]  我就查明究竟真的販毒得來的時候,
[00:06:22.120 --> 00:06:24.520]  我就會拒絕,對不對?
[00:06:24.520 --> 00:06:29.320]  原來拿丹先知認同了大衛的工作,
[00:06:29.320 --> 00:06:31.520]  還祝福他,
[00:06:31.520 --> 00:06:33.520]  但後來神跟拿丹說不是,
[00:06:33.520 --> 00:06:35.120]  我不會給大衛建殿,
[00:06:35.120 --> 00:06:36.520]  因為大衛是戰士,
[00:06:36.520 --> 00:06:38.520]  他立國時殺過不少人,
[00:06:38.520 --> 00:06:40.520]  他的手流了很多人的血,
[00:06:40.520 --> 00:06:43.120]  所以他不可以建聖殿,
[00:06:43.120 --> 00:06:46.120]  拿丹要講這個信息其實不容易,
[00:06:46.120 --> 00:06:47.120]  你知不知道?
[00:06:47.120 --> 00:06:49.320]  他要打倒昨日的我,
[00:06:49.320 --> 00:06:52.520]  他要推翻以前自己所講的話,
[00:06:52.520 --> 00:06:54.320]  他不是民建聯的成員,
[00:06:54.320 --> 00:06:56.120]  所以其實他是不習慣的,
[00:06:56.120 --> 00:06:58.920]  所以他自己要去面對這件事的時候,
[00:06:58.920 --> 00:07:00.720]  是很辛苦的,
[00:07:00.720 --> 00:07:03.520]  所以今日拿丹很值得我們欣賞,
[00:07:03.520 --> 00:07:06.720]  但今次他要去責備王,
[00:07:06.720 --> 00:07:08.520]  這個更大件事,
[00:07:08.520 --> 00:07:10.720]  因為你責備王雖然你講的是對,
[00:07:10.720 --> 00:07:12.120]  但始終是王,
[00:07:12.120 --> 00:07:14.120]  你以下犯上,
[00:07:14.120 --> 00:07:17.120]  隨時招致殺身之禍,
[00:07:17.120 --> 00:07:20.120]  皇帝不開心就可以將你斬,
[00:07:20.120 --> 00:07:22.120]  你死都還好,
[00:07:22.120 --> 00:07:25.120]  如果王朗禮起來的時候,
[00:07:25.120 --> 00:07:27.120]  甚至滅你全家,
[00:07:27.120 --> 00:07:30.120]  滅你九族,不奇怪,
[00:07:30.120 --> 00:07:31.520]  你這樣掃羅,
[00:07:31.520 --> 00:07:34.520]  後來他責怪那個祭司,
[00:07:34.520 --> 00:07:37.520]  就將祭司全家殺了,
[00:07:37.520 --> 00:07:41.520]  甚至拿百城裡面所有人男女老少,
[00:07:41.520 --> 00:07:43.520]  三百多人全部被殺,
[00:07:43.520 --> 00:07:46.520]  你去聽百人之死這篇道,
[00:07:46.520 --> 00:07:49.520]  所以拿丹要去責備大衛,
[00:07:49.520 --> 00:07:52.520]  其實是要冒生命危險的,
[00:07:52.520 --> 00:07:55.520]  不要忘記大家都很熟悉,
[00:07:55.520 --> 00:07:57.520]  新約裡面的施洗約翰,
[00:07:57.520 --> 00:08:00.520]  施洗約翰指責當時希律的王,
[00:08:00.520 --> 00:08:04.520]  希律王為什麼你要娶兄弟妻子為妻,
[00:08:04.520 --> 00:08:07.520]  這是絕對犯錯,
[00:08:07.520 --> 00:08:10.520]  結果希律馬上囚禁施洗約翰,
[00:08:10.520 --> 00:08:12.520]  後來將他斬頭,
[00:08:12.520 --> 00:08:16.520]  所以今日要他承擔這個使命,
[00:08:16.520 --> 00:08:18.520]  委實不容易,
[00:08:18.520 --> 00:08:20.520]  弟兄姊妹,
[00:08:20.520 --> 00:08:23.520]  當你見到你們家人犯錯,
[00:08:23.520 --> 00:08:25.520]  你會否指責他,
[00:08:25.520 --> 00:08:27.520]  我絕對相信會,
[00:08:27.520 --> 00:08:30.520]  我們經常罵他,
[00:08:30.520 --> 00:08:32.520]  但我想問,
[00:08:32.520 --> 00:08:36.520]  如果那個人的地位身份比你高,
[00:08:36.520 --> 00:08:38.520]  或許是你的上司,
[00:08:38.520 --> 00:08:40.520]  他犯錯,
[00:08:40.520 --> 00:08:44.520]  你夠不夠膽當面指責他,
[00:08:44.520 --> 00:08:46.520]  挑戰他,
[00:08:46.520 --> 00:08:50.520]  當然如果我們很清楚這是事實時,
[00:08:50.520 --> 00:08:54.520]  我們不可以因為他的地位高,
[00:08:54.520 --> 00:08:55.520]  而沉默不言,
[00:08:55.520 --> 00:08:58.520]  特別是神給我們的指令,
[00:08:58.520 --> 00:09:01.520]  但我們仍需要求神給我們有智慧,
[00:09:01.520 --> 00:09:03.520]  一會兒我們會看到,
[00:09:03.520 --> 00:09:06.520]  不是馬上罵他,
[00:09:06.520 --> 00:09:09.520]  而是用一個故事,
[00:09:09.520 --> 00:09:12.520]  引發大衛的正義感,
[00:09:12.520 --> 00:09:14.520]  用大衛口中的判詞,
[00:09:14.520 --> 00:09:16.520]  判自己有罪,
[00:09:16.520 --> 00:09:18.520]  所以當我們見到人有錯時,
[00:09:18.520 --> 00:09:22.520]  我們都需要有智慧去指正,
[00:09:22.520 --> 00:09:24.520]  求神給我們有這份智慧,
[00:09:24.520 --> 00:09:26.520]  說得好時會差很遠,
[00:09:26.520 --> 00:09:27.520]  我們一齊了讀,
[00:09:27.520 --> 00:09:29.520]  針研二十五章,
[00:09:29.520 --> 00:09:30.520]  十一、十二兩節,
[00:09:30.520 --> 00:09:31.520]  我們一齊了讀出,
[00:09:31.520 --> 00:09:46.520]  這裏很清楚,
[00:09:46.520 --> 00:09:48.520]  一句說話說得合二時,
[00:09:48.520 --> 00:09:51.520]  就像金蘋果落在銀黃紙裏,
[00:09:51.520 --> 00:09:57.520]  我們看看拿丹如何來指正大衛,
[00:09:57.520 --> 00:09:59.520]  拿丹先知去到大衛那裏,
[00:09:59.520 --> 00:10:04.520]  他講了一件類似事實的案件,
[00:10:04.520 --> 00:10:08.520]  然後請大衛作出判斷,
[00:10:08.520 --> 00:10:11.520]  經文記載在第二至第四節,
[00:10:11.520 --> 00:10:14.520]  我每講一段就會出藍色,
[00:10:14.520 --> 00:10:18.520]  拿丹講的是當時恆常會出現,
[00:10:18.520 --> 00:10:22.520]  在農作業社會裏面一個很不公平的現象,
[00:10:22.520 --> 00:10:24.520]  第二節他講到,
[00:10:24.520 --> 00:10:26.520]  在城裏面有一個很有錢的人,
[00:10:26.520 --> 00:10:30.520]  他自己本身擁有很多牛群和羊群,
[00:10:30.520 --> 00:10:35.520]  但同時間在城裏面有一個很窮的人,
[00:10:35.520 --> 00:10:37.520]  第三節就描繪了,
[00:10:37.520 --> 00:10:42.520]  這個窮的人唯一的財產就是一隻母羊羔,
[00:10:42.520 --> 00:10:46.520]  這隻母羊羔和他們的關係非常密切,
[00:10:46.520 --> 00:10:48.520]  和他們的子女一起長大,
[00:10:48.520 --> 00:10:52.520]  甚至這個牧羊人很疼愛這隻母羊羔,
[00:10:52.520 --> 00:10:57.520]  晚上睡覺依然與羊同眠,
[00:10:57.520 --> 00:11:00.520]  和他一起睡覺,
[00:11:00.520 --> 00:11:02.520]  然後第四節就講了,
[00:11:02.520 --> 00:11:09.520]  這個有錢人有一個朋友來探訪他,
[00:11:09.520 --> 00:11:11.520]  他要招呼這個朋友,
[00:11:11.520 --> 00:11:13.520]  但他家裏有很多牛群羊群,
[00:11:13.520 --> 00:11:15.520]  但他竟然沒有殺這些牛群羊群,
[00:11:15.520 --> 00:11:20.520]  他竟然搶奪了窮人那隻羊羔,
[00:11:20.520 --> 00:11:23.520]  將牠殺了煮了來吃,
[00:11:23.520 --> 00:11:26.520]  來帶去款待他的朋友,
[00:11:26.520 --> 00:11:28.520]  他就請大衛,
[00:11:28.520 --> 00:11:33.520]  這件事請你作出一個判斷,
[00:11:33.520 --> 00:11:36.520]  其實大家都會很清晰,
[00:11:36.520 --> 00:11:40.520]  當這件事如果不涉及你的話,
[00:11:40.520 --> 00:11:42.520]  跟你沒有什麼關係,
[00:11:42.520 --> 00:11:44.520]  沒有什麼利益衝突的話,
[00:11:44.520 --> 00:11:49.520]  我們往往都可以很公義作出判斷,
[00:11:49.520 --> 00:11:52.520]  而且你的判決是非常準確,
[00:11:52.520 --> 00:11:56.520]  但如果這件事跟你有關的話,
[00:11:56.520 --> 00:12:00.520]  相同的事可能你就有很多原因,
[00:12:00.520 --> 00:12:02.520]  很多藉口來帶去解釋,
[00:12:02.520 --> 00:12:06.520]  那丹藉著這件事件,
[00:12:06.520 --> 00:12:11.520]  引出大衛作出自我定罪的判決,
[00:12:11.520 --> 00:12:15.520]  令到稍後他沒有辦法來帶去反駁,
[00:12:15.520 --> 00:12:17.520]  在這個比喻裡面,
[00:12:17.520 --> 00:12:22.520]  有不同的解經家有不同的解釋,
[00:12:22.520 --> 00:12:24.520]  有一個表給大家看到,
[00:12:24.520 --> 00:12:29.520]  有些人認為這個有錢人就是大衛,
[00:12:29.520 --> 00:12:32.520]  這個窮人就是烏尼亞,
[00:12:32.520 --> 00:12:36.520]  而那隻羊羔就是拔士班,
[00:12:36.520 --> 00:12:39.520]  但拔士班沒有死,
[00:12:39.520 --> 00:12:42.520]  另外一個解釋就是,
[00:12:42.520 --> 00:12:45.520]  有錢人就是耶和華,
[00:12:45.520 --> 00:12:48.520]  而這隻羊羔就是烏尼亞,
[00:12:48.520 --> 00:12:49.520]  因為被殺,
[00:12:49.520 --> 00:12:51.520]  而更特別的是,
[00:12:51.520 --> 00:12:56.520]  遠道而來的客人就是大衛,
[00:12:56.520 --> 00:13:00.520]  但我個人來說我不太接受這個解釋,
[00:13:00.520 --> 00:13:05.520]  因為聖經從來沒有講過客人是窮的,
[00:13:05.520 --> 00:13:08.520]  大家如果熟悉就是以色列,
[00:13:08.520 --> 00:13:11.520]  特別是族長時代,
[00:13:11.520 --> 00:13:14.520]  他們很重視招呼朋友,
[00:13:14.520 --> 00:13:16.520]  你記不記得阿伯拉罕,
[00:13:16.520 --> 00:13:19.520]  羅德曾經招呼過什麼?
[00:13:19.520 --> 00:13:21.520]  神的使者,
[00:13:21.520 --> 00:13:22.520]  他們一個客人他們不認識,
[00:13:22.520 --> 00:13:24.520]  但都招呼他來家裡,
[00:13:24.520 --> 00:13:26.520]  你看史詩記更加緊要,
[00:13:26.520 --> 00:13:30.520]  史詩記裡面有一個人來探訪一個人,
[00:13:30.520 --> 00:13:31.520]  招呼了一個客人來,
[00:13:31.520 --> 00:13:33.520]  誰知城裡面的人圍困他,
[00:13:33.520 --> 00:13:36.520]  這個外來人拿出來讓我們玩殘他,
[00:13:36.520 --> 00:13:39.520]  但這個主人竟然做什麼?
[00:13:39.520 --> 00:13:40.520]  匪夷所思,
[00:13:40.520 --> 00:13:42.520]  這個是我的客人,
[00:13:42.520 --> 00:13:43.520]  我要去保護他,
[00:13:43.520 --> 00:13:44.520]  我有個女兒,
[00:13:44.520 --> 00:13:45.520]  我女兒未嫁,
[00:13:45.520 --> 00:13:47.520]  我將我的女兒交給你們,
[00:13:47.520 --> 00:13:48.520]  你們怎樣凌辱她都不要緊,
[00:13:48.520 --> 00:13:50.520]  但不可以搞我這個客人,
[00:13:50.520 --> 00:13:53.520]  你看史詩記時就有這些記載,
[00:13:53.520 --> 00:13:57.520]  所以原來他們中東地方很尊重客人,
[00:13:57.520 --> 00:13:59.520]  所以這個客人未必一定是窮的,
[00:13:59.520 --> 00:14:01.520]  我剛剛經歷過,
[00:14:01.520 --> 00:14:05.520]  我有十幾天去了北愛南愛英國,
[00:14:05.520 --> 00:14:12.520]  在港島全程都有人招呼我們來吃飯,
[00:14:12.520 --> 00:14:13.520]  所以我去這些地方,
[00:14:13.520 --> 00:14:14.520]  在港島很舒服,
[00:14:14.520 --> 00:14:16.520]  講了十幾個港島都講了一個港島,
[00:14:16.520 --> 00:14:17.520]  都是那個內容,
[00:14:17.520 --> 00:14:20.520]  一日講一個港島很舒服,
[00:14:20.520 --> 00:14:23.520]  但有一個危機是一定會肥了回來,
[00:14:23.520 --> 00:14:25.520]  因為個個都請你吃東西,
[00:14:25.520 --> 00:14:27.520]  而且他們怕怠慢你,
[00:14:27.520 --> 00:14:30.520]  他們以前懷疑他們是做養豬,
[00:14:30.520 --> 00:14:33.520]  不斷嘈你吃啊吃啊,
[00:14:33.520 --> 00:14:35.520]  所以吃到你肚滿腸肥,
[00:14:35.520 --> 00:14:41.520]  那個行程我只有一餐要自己付錢,
[00:14:41.520 --> 00:14:43.520]  我跟大家分享過,
[00:14:43.520 --> 00:14:45.520]  我半夜十二時半到港島,
[00:14:45.520 --> 00:14:46.520]  講了兩點多鐘,
[00:14:46.520 --> 00:14:48.520]  所以第二天早上和下午是沒有聚會,
[00:14:48.520 --> 00:14:50.520]  所以是一個自由活動,
[00:14:50.520 --> 00:14:52.520]  我那餐預備要自己付錢吃東西,
[00:14:52.520 --> 00:14:54.520]  但神都憐憫我,
[00:14:54.520 --> 00:14:55.520]  竟然那個商場裏面,
[00:14:55.520 --> 00:14:56.520]  剛剛快Halloween,
[00:14:56.520 --> 00:14:59.520]  有間餐館即是餅店,
[00:14:59.520 --> 00:15:03.520]  給人免費吃蛋糕,我拿了兩個來吃,
[00:15:03.520 --> 00:15:06.520]  連那餐都省了,
[00:15:06.520 --> 00:15:07.520]  神真是很憐憫我,
[00:15:07.520 --> 00:15:08.520]  但我告訴大家,
[00:15:08.520 --> 00:15:12.520]  我雖然被人帶去照顧我的飲食,
[00:15:12.520 --> 00:15:13.520]  但我不是窮,
[00:15:13.520 --> 00:15:16.520]  我是可以付錢吃東西,
[00:15:16.520 --> 00:15:17.520]  明不明白這個道理,
[00:15:17.520 --> 00:15:20.520]  所以這個客人未必一定是窮,
[00:15:20.520 --> 00:15:22.520]  其實這個比喻,
[00:15:22.520 --> 00:15:25.520]  記住大家識經學裏面比喻的重點,
[00:15:25.520 --> 00:15:28.520]  不是要將每一個細節都對等,
[00:15:28.520 --> 00:15:30.520]  要找到這個就代表哪個,
[00:15:30.520 --> 00:15:32.520]  不是,我們要找一個重點在哪,
[00:15:32.520 --> 00:15:35.520]  如果這樣很容易我們會解經有錯誤,
[00:15:35.520 --> 00:15:37.520]  最簡單舉一個例子,
[00:15:37.520 --> 00:15:39.520]  大家很熟悉,
[00:15:39.520 --> 00:15:40.520]  耶穌講了三個比喻,
[00:15:40.520 --> 00:15:41.520]  全部跟數目有關,
[00:15:41.520 --> 00:15:42.520]  有一百隻羊,
[00:15:42.520 --> 00:15:43.520]  就甩了一隻,
[00:15:43.520 --> 00:15:45.520]  於是那個牧羊人扔下那九十九隻,
[00:15:45.520 --> 00:15:46.520]  然後去找那隻,
[00:15:46.520 --> 00:15:47.520]  找了之後就很開心,
[00:15:47.520 --> 00:15:48.520]  就回來了,
[00:15:48.520 --> 00:15:49.520]  不合邏輯的,
[00:15:49.520 --> 00:15:51.520]  如果你要講的時候,
[00:15:51.520 --> 00:15:52.520]  你扔下那九十九隻,
[00:15:52.520 --> 00:15:54.520]  你回來那九十九隻就沒有了,
[00:15:54.520 --> 00:15:55.520]  你有沒有理由扔一隻扔下九十九隻,
[00:15:55.520 --> 00:15:56.520]  傻的,
[00:15:56.520 --> 00:15:58.520]  接著就是十比一,
[00:15:58.520 --> 00:15:59.520]  有個寡婦很窮,
[00:15:59.520 --> 00:16:01.520]  十個小錢跌了一個小錢,
[00:16:01.520 --> 00:16:02.520]  晚上點著眼燈,
[00:16:02.520 --> 00:16:04.520]  全間屋反轉了,
[00:16:04.520 --> 00:16:05.520]  終於找回那個小錢,
[00:16:05.520 --> 00:16:08.520]  然後很興奮走去隔壁敲門跟她講,
[00:16:08.520 --> 00:16:10.520]  你們跟我一起歡喜快樂,
[00:16:10.520 --> 00:16:11.520]  因為找回這個錢,
[00:16:11.520 --> 00:16:12.520]  你今晚半夜三點鐘,
[00:16:12.520 --> 00:16:13.520]  叮噹叮噹叮噹,
[00:16:13.520 --> 00:16:14.520]  禁你鐘,
[00:16:14.520 --> 00:16:15.520]  然後跟你講,
[00:16:15.520 --> 00:16:16.520]  有什麼事老婆,
[00:16:16.520 --> 00:16:17.520]  哎呀我很開心,
[00:16:17.520 --> 00:16:18.520]  找回我的一元,
[00:16:18.520 --> 00:16:19.520]  你跟我歡喜快樂,
[00:16:19.520 --> 00:16:20.520]  你不要玩了,
[00:16:20.520 --> 00:16:23.520]  這個就是比喻的重點,
[00:16:23.520 --> 00:16:25.520]  原來就是說歡喜快樂,
[00:16:25.520 --> 00:16:27.520]  因為找回失去的東西,
[00:16:27.520 --> 00:16:31.520]  所以今天重點不是在陽高那裡,
[00:16:31.520 --> 00:16:33.520]  也不是在客人那裡,
[00:16:33.520 --> 00:16:35.520]  是在有錢和窮人那裡,
[00:16:35.520 --> 00:16:38.520]  所以我自己很深的體會,
[00:16:38.520 --> 00:16:41.520]  有錢人就是大衛,
[00:16:41.520 --> 00:16:44.520]  窮的人就是烏尼亞,
[00:16:44.520 --> 00:16:45.520]  事實上後來,
[00:16:45.520 --> 00:16:50.520]  拿丹仙芝就指出,
[00:16:50.520 --> 00:16:52.520]  你就是那個人,
[00:16:52.520 --> 00:16:57.520]  所以今天我看到原來拿丹仙芝用了這個比喻,
[00:16:57.520 --> 00:16:59.520]  是一個仲裁的比喻,
[00:16:59.520 --> 00:17:03.520]  目的就是要揭穿大衛的隱惡,
[00:17:03.520 --> 00:17:05.520]  這個比喻的重點就是說,
[00:17:05.520 --> 00:17:11.520]  有錢的人剝奪侵佔欺壓窮人,
[00:17:11.520 --> 00:17:14.520]  大衛本身有很多的妃嬪,
[00:17:14.520 --> 00:17:16.520]  烏尼亞只有一個妻子,
[00:17:16.520 --> 00:17:19.520]  但你竟然要搶了人家的妻子,
[00:17:19.520 --> 00:17:21.520]  還要殺了這個人,
[00:17:21.520 --> 00:17:24.520]  就為了要擁有對方,
[00:17:24.520 --> 00:17:27.520]  所以大衛不單單犯了姦淫的罪,
[00:17:27.520 --> 00:17:30.520]  更加犯了謀殺的罪,
[00:17:30.520 --> 00:17:32.520]  是很嚴重,
[00:17:32.520 --> 00:17:35.520]  大衛聽了這個比喻之後,
[00:17:35.520 --> 00:17:38.520]  或者聽了這個事件之後,
[00:17:38.520 --> 00:17:39.520]  他有什麼反應呢?
[00:17:39.520 --> 00:17:41.520]  他反應是很正常,
[00:17:41.520 --> 00:17:42.520]  而且是很正確的,
[00:17:42.520 --> 00:17:46.520]  我們一起來讀《撒浦爾記下》第十二章,
[00:17:46.520 --> 00:17:47.520]  第五第六兩節,
[00:17:47.520 --> 00:17:48.520]  我們一起來讀出,
[00:17:51.520 --> 00:18:07.520]  (撒浦爾記下)
[00:18:07.520 --> 00:18:12.520]  不要忘記當時的胡王也是審判官的身份,
[00:18:12.520 --> 00:18:16.520]  所以他可以對這些案件作出判決,
[00:18:16.520 --> 00:18:18.520]  大衛聽到這件事的時候,
[00:18:18.520 --> 00:18:20.520]  他內心的正義感被燃燒起來,
[00:18:20.520 --> 00:18:21.520]  義憤填空,
[00:18:21.520 --> 00:18:22.520]  很憤怒,
[00:18:22.520 --> 00:18:23.520]  憤怒得很厲害,
[00:18:23.520 --> 00:18:24.520]  聖經說道,
[00:18:24.520 --> 00:18:26.520]  大衛為這件事深憤怒,
[00:18:26.520 --> 00:18:29.520]  於是他即時作出判決,
[00:18:29.520 --> 00:18:31.520]  在判決之前他還要來立誓,
[00:18:31.520 --> 00:18:34.520]  我要在耶和華永生神的面前來起誓,
[00:18:34.520 --> 00:18:37.520]  就是說我這個判決一定要追究到底,
