
[00:00:00.000 --> 00:00:01.640]  誰說我真的不知道
[00:01:23.720 --> 00:01:26.480]  有的時候我不給你憑據
[00:01:26.480 --> 00:01:30.320]  但是我希望你因此而得到磨練
[00:01:30.320 --> 00:01:31.760]  你說神啊我身體不好
[00:01:31.760 --> 00:01:34.080]  我要身體要好起來
[00:01:34.080 --> 00:01:35.360]  神要磨練你
[00:01:35.360 --> 00:01:37.760]  讓你的信心要好起來
[00:01:37.760 --> 00:01:40.160]  不只是說你的身體要好起來
[00:01:40.160 --> 00:01:41.560]  所以你說神啊
[00:01:41.560 --> 00:01:44.520]  我希望能夠多一點錢
[00:01:44.520 --> 00:01:47.120]  但是神不見得給你一個憑據
[00:01:47.120 --> 00:01:48.240]  他應允你
[00:01:48.240 --> 00:01:49.600]  要你做功德行
[00:01:49.600 --> 00:01:50.920]  心路平安
[00:01:50.920 --> 00:01:52.640]  心路有亮光
[00:01:52.640 --> 00:01:55.720]  但是他也希望你有更多的錢
[00:01:55.720 --> 00:01:58.760]  但是他要操練你的信心
[00:01:58.760 --> 00:02:01.280]  不是說你要什麼他就給你什麼
[00:02:01.280 --> 00:02:03.520]  你不要什麼他就不給你什麼
[00:02:03.520 --> 00:02:05.560]  他晚了一點來你就罵他
[00:02:05.560 --> 00:02:07.040]  或者是不信他了
[00:02:07.040 --> 00:02:09.520]  那沒有用處
[00:02:09.520 --> 00:02:11.400]  其實呢
[00:02:11.400 --> 00:02:15.920]  剛纔我們練的耶利米蘇第29章
[00:02:15.920 --> 00:02:17.760]  他最主要是講說
[00:02:17.760 --> 00:02:20.000]  以色列人被擄去
[00:02:20.000 --> 00:02:22.120]  擄到巴比倫去了
[00:02:22.120 --> 00:02:23.880]  所以耶利米先知
[00:02:23.880 --> 00:02:26.320]  他就發下了預言
[00:02:26.320 --> 00:02:27.440]  記得嗎
[00:02:27.440 --> 00:02:29.280]  我常常跟各位講
[00:02:29.280 --> 00:02:31.560]  先知說預言
[00:02:31.560 --> 00:02:34.840]  不是說算命的話
[00:02:34.840 --> 00:02:37.880]  先知說預言只說四種
[00:02:37.880 --> 00:02:42.280]  安慰 鼓勵 勸明 造就的話
[00:02:42.280 --> 00:02:45.000]  如果說今天有先知跟我說
[00:02:45.000 --> 00:02:45.520]  不是啊
[00:02:45.520 --> 00:02:49.080]  你今天講完到你的嗓子就一定好
[00:02:49.080 --> 00:02:51.440]  不是他在跟我算命
[00:02:51.440 --> 00:02:55.040]  他是說我奉神的名宣告
[00:02:55.040 --> 00:02:57.040]  你的嗓子要好
[00:02:57.040 --> 00:02:58.640]  所以耶利米先知說
[00:02:58.640 --> 00:03:01.000]  滿了70年的時候
[00:03:01.000 --> 00:03:02.720]  我要眷顧你們
[00:03:02.720 --> 00:03:05.360]  向你們成就我的恩言
[00:03:05.360 --> 00:03:08.880]  使你們人回到你們的家鄉去
[00:03:08.880 --> 00:03:10.480]  因爲耶和華說
[00:03:10.480 --> 00:03:13.880]  我知道我向你們所懷的義憐
[00:03:13.880 --> 00:03:16.440]  是赤平安的義憐
[00:03:16.440 --> 00:03:19.080]  不是降災禍的義憐
[00:03:19.080 --> 00:03:22.520]  要叫你們幕後有指望
[00:03:22.520 --> 00:03:25.160]  你們要呼求我向我禱告
[00:03:25.160 --> 00:03:26.640]  我就應允你們
[00:03:26.640 --> 00:03:28.120]  你們要尋求我
[00:03:28.120 --> 00:03:30.080]  你如果專心尋求我
[00:03:30.080 --> 00:03:32.440]  就必讓你尋見
[00:03:32.440 --> 00:03:33.480]  你們尋見
[00:03:33.480 --> 00:03:36.200]  我就必使你們被辱了歸回
[00:03:36.200 --> 00:03:38.160]  從你們從各國中
[00:03:38.160 --> 00:03:40.960]  向我說趕出你們列邦深圳
[00:03:40.960 --> 00:03:42.360]  讓召集你們
[00:03:42.360 --> 00:03:44.560]  然後又帶你們回來
[00:03:44.560 --> 00:03:46.640]  耶和華甚至說
[00:03:46.640 --> 00:03:50.080]  我向老鷹擺在我的翅膀上
[00:03:50.080 --> 00:03:52.000]  如鷹展翅上騰
[00:03:52.000 --> 00:03:53.600]  帶你們翱翔
[00:03:53.600 --> 00:03:54.480]  感謝神
[00:03:54.480 --> 00:03:57.240]  這是神特別的
[00:03:57.240 --> 00:04:00.440]  神對他的選民的一個應許
[00:04:00.440 --> 00:04:03.360]  這裏講不只是平安的義憐
[00:04:03.360 --> 00:04:04.880]  如果你要想想看
[00:04:04.880 --> 00:04:08.720]  神應許我們要有祝福滿滿
[00:04:08.720 --> 00:04:10.120]  神的恩典
[00:04:10.120 --> 00:04:11.480]  神的憐憫
[00:04:11.480 --> 00:04:15.120]  所以這都是神向我們賜的
[00:04:15.120 --> 00:04:17.200]  平安的義憐
[00:04:17.200 --> 00:04:20.560]  但是我們常常得不着
[00:04:20.560 --> 00:04:21.880]  你要身體好
[00:04:21.880 --> 00:04:23.360]  你得不到
[00:04:23.360 --> 00:04:25.000]  你要睡覺睡得着
[00:04:25.000 --> 00:04:26.640]  老是睡不着
[00:04:26.640 --> 00:04:28.960]  你要家庭和諧
[00:04:28.960 --> 00:04:30.440]  或萬事亨通
[00:04:30.440 --> 00:04:33.000]  老是得不着
[00:04:33.000 --> 00:04:35.200]  我自己也是常常這樣
[00:04:35.200 --> 00:04:38.720]  我以前還在世界上面
[00:04:38.720 --> 00:04:40.680]  賺的錢也不少
[00:04:40.680 --> 00:04:43.080]  一切都很好
[00:04:43.080 --> 00:04:46.320]  但是有的時候也是up and down
[00:04:46.320 --> 00:04:47.920]  上上下下
[00:04:47.920 --> 00:04:50.560]  不高興就趕快換工作
[00:04:50.560 --> 00:04:52.320]  就看別人賺的多了
[00:04:52.320 --> 00:04:54.920]  就去找一個更多錢的工作
[00:04:54.920 --> 00:04:58.600]  那個工作那個錢待遇真好得不得了
[00:04:58.600 --> 00:05:04.120]  我甚至於每次扣所得稅
[00:05:04.120 --> 00:05:06.520]  我扣到八九月他就來信說
[00:05:06.520 --> 00:05:07.720]  今年你已經扣滿了
[00:05:07.720 --> 00:05:08.920]  用不着再付了
[00:05:08.920 --> 00:05:10.200]  感謝神
[00:05:10.200 --> 00:05:11.800]  所以我理財也理得不好
[00:05:11.800 --> 00:05:14.440]  應該可以很多減稅地方沒有報
[00:05:14.440 --> 00:05:16.320]  但是不管怎麼樣
[00:05:16.320 --> 00:05:19.520]  神一路帶領我
[00:05:19.520 --> 00:05:21.200]  我們也要有這個信心
[00:05:21.200 --> 00:05:23.040]  他要操練我們
[00:05:23.040 --> 00:05:24.560]  您知道嗎
[00:05:24.560 --> 00:05:26.360]  是平安的意念呢
[00:05:26.360 --> 00:05:28.560]  還是降災後的意念
[00:05:28.560 --> 00:05:30.000]  是危機呢
[00:05:30.000 --> 00:05:31.360]  還是轉機
[00:05:31.360 --> 00:05:33.160]  是看我們自己
[00:05:33.160 --> 00:05:34.800]  你知道嗎
[00:05:34.800 --> 00:05:38.200]  在這個地方他要跟我們講四件事情
[00:05:38.200 --> 00:05:41.480]  你相不相信神的應許
[00:05:41.480 --> 00:05:42.600]  是不是
[00:05:42.600 --> 00:05:44.320]  你如果相信神的應許
[00:05:44.320 --> 00:05:45.880]  神跟你說了
[00:05:45.880 --> 00:05:47.640]  你就信了
[00:05:47.640 --> 00:05:50.280]  未見之世的確具
[00:05:50.280 --> 00:05:52.280]  已見之世的實體
[00:05:52.280 --> 00:05:55.680]  你還沒有看見你就相信你會拿到手上
[00:05:55.680 --> 00:05:59.800]  你看見了你就相信你一定拿得到
[00:05:59.800 --> 00:06:02.040]  就好像我們生孩子一樣
[00:06:02.040 --> 00:06:04.680]  聖經裏面說我們對神
[00:06:04.680 --> 00:06:07.840]  我們不是hope神要做什麼
[00:06:07.840 --> 00:06:10.000]  我們是要expect
[00:06:10.000 --> 00:06:12.760]  expect跟hope不一樣
[00:06:12.760 --> 00:06:14.640]  hope是說你希望
[00:06:14.640 --> 00:06:16.880]  expect像是你懷孕
[00:06:16.880 --> 00:06:22.320]  你就expect十個月就有一個寶寶能夠生出來
[00:06:22.320 --> 00:06:23.160]  不是嗎
[00:06:23.160 --> 00:06:24.720]  這叫做expect
[00:06:24.720 --> 00:06:27.640]  所以我們要相信神的應許
[00:06:27.640 --> 00:06:31.160]  男女老少都應該要相信
[00:06:31.160 --> 00:06:34.000]  這是在一戀之間
[00:06:34.000 --> 00:06:35.400]  譬如說
[00:06:35.400 --> 00:06:38.120]  亞伯拉罕75歲蒙昭
[00:06:38.120 --> 00:06:41.840]  神對亞伯拉罕說你要離開本地本族富家
[00:06:41.840 --> 00:06:44.520]  往我要指示你的地方去
[00:06:44.520 --> 00:06:46.000]  我必叫你成爲大國
[00:06:46.000 --> 00:06:47.960]  我必致福給你
[00:06:47.960 --> 00:06:49.920]  叫你的名爲大
[00:06:49.920 --> 00:06:51.360]  你也要爲別人祝福
[00:06:51.360 --> 00:06:53.080]  爲你祝福的他們要蒙福
[00:06:53.080 --> 00:06:56.280]  爲你咒詛的他們要受咒詛
[00:06:56.280 --> 00:06:58.280]  這是神應許亞伯拉罕
[00:06:58.280 --> 00:07:00.680]  亞伯拉罕
[00:07:00.680 --> 00:07:05.040]  聖經上面說當亞伯拉罕離開他的富家
[00:07:05.040 --> 00:07:07.400]  離開吾爾的時候
[00:07:07.400 --> 00:07:08.880]  他要去哪裏
[00:07:08.880 --> 00:07:10.600]  他都不知道
[00:07:10.600 --> 00:07:12.640]  這是相信
[00:07:12.640 --> 00:07:14.160]  神召他
[00:07:14.160 --> 00:07:15.520]  他就相信
[00:07:15.520 --> 00:07:16.720]  他就起來
[00:07:16.720 --> 00:07:17.960]  就去了
[00:07:17.960 --> 00:07:22.320]  所以你蒙昭你要領受
[00:07:22.320 --> 00:07:25.840]  要看到神所應許的
[00:07:25.840 --> 00:07:27.760]  神也在聖經上面講
[00:07:27.760 --> 00:07:31.480]  神似約瑟有異象
[00:07:31.480 --> 00:07:33.160]  你知道嗎
[00:07:33.160 --> 00:07:35.240]  什麼叫做異象
[00:07:35.240 --> 00:07:36.440]  異象就是說
[00:07:36.440 --> 00:07:39.120]  你在夢中或在眼睛或在意念裏面
[00:07:39.120 --> 00:07:41.640]  你有這個看見
[00:07:41.640 --> 00:07:43.120]  是吧
[00:07:43.120 --> 00:07:45.840]  有的時候
[00:07:45.840 --> 00:07:48.560]  各位都講說慕斯安你都好樂觀
[00:07:48.560 --> 00:07:51.280]  慕斯安你都好健康
[00:07:51.280 --> 00:07:53.080]  我老實講
[00:07:53.080 --> 00:07:55.520]  我的問題不比你們多
[00:07:55.520 --> 00:07:57.920]  我的困難不比你們小
[00:07:57.920 --> 00:08:00.120]  我的錢也不會比你們多
[00:08:00.120 --> 00:08:02.360]  但是我感謝我的神
[00:08:02.360 --> 00:08:04.960]  他沒有讓我少喫一頓飯
[00:08:04.960 --> 00:08:07.920]  喫得都比人家喫得更香
[00:08:07.920 --> 00:08:09.640]  我感謝神
[00:08:09.640 --> 00:08:12.080]  他沒有讓我少穿一件衣服
[00:08:12.080 --> 00:08:14.520]  雖然這衣服都不是我花錢買的
[00:08:14.520 --> 00:08:17.360]  但是都是鮮光亮麗的
[00:08:17.360 --> 00:08:18.440]  因爲神
[00:08:18.440 --> 00:08:19.440]  護養我
[00:08:19.440 --> 00:08:20.320]  顧惜我
[00:08:20.320 --> 00:08:21.160]  眷顧我
[00:08:21.160 --> 00:08:21.960]  保養我
[00:08:21.960 --> 00:08:23.840]  因爲我相信他
[00:08:23.840 --> 00:08:25.680]  我不會明天有醜
[00:08:25.680 --> 00:08:26.480]  哈嘍嘍嘍
[00:08:26.480 --> 00:08:28.360]  明天他要叫我去見他
[00:08:28.360 --> 00:08:30.320]  我就歡喜快樂
[00:08:30.320 --> 00:08:33.040]  因爲我終於見到照我的主
[00:08:33.040 --> 00:08:34.160]  創世的聖
[00:08:34.160 --> 00:08:36.040]  不是嗎
[00:08:36.040 --> 00:08:37.840]  所以神賜給我
[00:08:37.840 --> 00:08:40.400]  約瑟異想
[00:08:40.400 --> 00:08:41.280]  聖經上面說
[00:08:41.280 --> 00:08:44.320]  他是一個很會做夢的人
[00:08:44.320 --> 00:08:45.680]  他在小時候
[00:08:45.680 --> 00:08:48.240]  在17歲的時候
[00:08:48.240 --> 00:08:50.200]  他就做了一個夢
[00:08:50.200 --> 00:08:52.400]  他有11個兄弟
[00:08:52.400 --> 00:08:53.720]  他就做了一個夢
[00:08:53.720 --> 00:08:55.040]  在河滾裏面
[00:08:55.040 --> 00:08:57.640]  在河場裏面捆河捆
[00:08:57.640 --> 00:08:58.400]  他說
[00:08:58.400 --> 00:09:01.120]  我夢到我的河捆在中間
[00:09:01.120 --> 00:09:03.000]  你們的河捆圍繞着我
[00:09:03.000 --> 00:09:04.600]  向我下拜
[00:09:04.600 --> 00:09:05.720]  哇
[00:09:05.720 --> 00:09:06.920]  這11個兄弟
[00:09:06.920 --> 00:09:08.720]  聽了心裏怎麼想
[00:09:08.720 --> 00:09:09.720]  氣死了
[00:09:09.720 --> 00:09:10.720]  對不對
[00:09:10.720 --> 00:09:12.040]  我們向你下拜
[00:09:12.040 --> 00:09:13.680]  你莫搞醜啊
[00:09:13.680 --> 00:09:15.240]  你幾乎是老妖啊
[00:09:15.240 --> 00:09:17.640]  我們向你下拜
[00:09:17.640 --> 00:09:20.080]  後來他又做了一個夢
[00:09:20.080 --> 00:09:22.880]  他就夢到說
[00:09:22.880 --> 00:09:24.040]  11個星星
[00:09:24.040 --> 00:09:25.720]  還有月亮太陽
[00:09:25.720 --> 00:09:27.600]  都圍繞着我
[00:09:27.600 --> 00:09:30.560]  他爸爸媽媽心裏也起毛了
[00:09:30.560 --> 00:09:32.840]  連我都要給你下拜嗎
[00:09:32.840 --> 00:09:36.280]  他的哥哥們都氣他恨他
[00:09:36.280 --> 00:09:40.600]  但是他爸爸把這事記在心裏面
[00:09:40.600 --> 00:09:42.720]  他爸爸就是雅各
[00:09:42.720 --> 00:09:44.800]  雅各後來改名叫以色列
[00:09:44.800 --> 00:09:47.400]  生了以色列的12個支派
[00:09:47.400 --> 00:09:49.640]  約瑟是第11個
[00:09:49.640 --> 00:09:51.680]  他的弟弟是汴亞民
[00:09:51.680 --> 00:09:53.360]  那麼感謝神
[00:09:53.360 --> 00:09:55.560]  他有了這個夢
[00:09:55.560 --> 00:09:56.800]  Hallelujah
[00:09:56.800 --> 00:10:00.520]  所以他的一生就靠着這個夢往前走
[00:10:00.520 --> 00:10:03.120]  你相不相信神的應許
[00:10:03.120 --> 00:10:06.920]  你相不相信神會爲你做許多的事情
[00:10:06.920 --> 00:10:08.600]  你只要相信
[00:10:08.600 --> 00:10:11.040]  這就是平安的意念
[00:10:11.040 --> 00:10:13.440]  就算說你今天的環境不好
[00:10:13.440 --> 00:10:15.200]  經濟不太好
[00:10:15.200 --> 00:10:16.800]  工作不太穩
[00:10:16.800 --> 00:10:19.440]  或者是人際關係不太好
[00:10:19.440 --> 00:10:24.800]  但是難道你的神是受困於經濟嗎
[00:10:24.800 --> 00:10:29.680]  難道你的神不能夠超越這一切嗎
[00:10:29.680 --> 00:10:32.200]  那是叫人施力復活
[00:10:32.200 --> 00:10:34.160]  從無變有的神
[00:10:34.160 --> 00:10:38.320]  他難道不能爲你做那麼小小一件事情嗎
[00:10:38.320 --> 00:10:39.520]  你要快樂
[00:10:39.520 --> 00:10:40.840]  你要健康
[00:10:40.840 --> 00:10:41.880]  哦
[00:10:41.880 --> 00:10:43.320]  我原來也不快樂
[00:10:43.320 --> 00:10:44.800]  我原來也不健康
[00:10:44.800 --> 00:10:47.680]  但是我現在又快樂又健康
[00:10:47.680 --> 00:10:50.280]  因爲我相信神
[00:10:50.280 --> 00:10:52.560]  他賜給我平安的意念
[00:10:52.560 --> 00:10:54.920]  大胃王
[00:10:54.920 --> 00:10:57.560]  當他還是15歲的時候
[00:10:57.560 --> 00:11:02.240]  他是一個放羊的孩子
[00:11:02.240 --> 00:11:06.520]  有一天神跟先知撒末爾說
[00:11:06.520 --> 00:11:11.840]  哦 我現在要你起來去高立耶穌家的一個孩子
[00:11:11.840 --> 00:11:14.840]  成爲受高的王
[00:11:14.840 --> 00:11:17.720]  你知道高是什麼意思
[00:11:17.720 --> 00:11:19.200]  高就是抹油
[00:11:19.200 --> 00:11:21.440]  像詩篇二十三篇說
[00:11:21.440 --> 00:11:24.000]  他用油高亮我的頭
[00:11:24.000 --> 00:11:26.320]  就是抹頭用這個油
[00:11:26.320 --> 00:11:29.160]  如果等下需要抹油的話
[00:11:29.160 --> 00:11:31.760]  我這邊也有帶油來
[00:11:31.760 --> 00:11:36.760]  那麼我記得我們以前高某做牧師的時候
[00:11:36.760 --> 00:11:38.680]  我們要跪下來
[00:11:38.680 --> 00:11:41.560]  那牧師就高凌凌
[00:11:41.560 --> 00:11:42.960]  真的我們要跪下來
[00:11:42.960 --> 00:11:47.520]  其他牧師按手在我們身上
[00:11:47.520 --> 00:11:50.840]  所以我們不要眼睛長在頭頂上
[00:11:50.840 --> 00:11:51.840]  是不是
[00:11:51.840 --> 00:11:52.960]  牧師要高凌的時候
[00:11:52.960 --> 00:11:54.880]  你眼睛長在頭頂上
[00:11:54.880 --> 00:11:58.000]  那麼一高就高到你眼睛上面去也不太好
[00:11:58.000 --> 00:11:59.000]  是不是
[00:11:59.000 --> 00:12:02.480]  所以我們要真正像大衛王一樣
[00:12:02.480 --> 00:12:04.920]  謙卑的來到神的面前
[00:12:04.920 --> 00:12:07.840]  當撒末爾到了耶穌家的時候
[00:12:07.840 --> 00:12:10.840]  大衛在牧場放羊
[00:12:10.840 --> 00:12:12.200]  他是老八
[00:12:12.200 --> 00:12:15.600]  甚至有這個數字很有重要
[00:12:15.600 --> 00:12:17.280]  七是完全
[00:12:17.280 --> 00:12:18.960]  一是獨一
[00:12:18.960 --> 00:12:20.880]  八是復活
[00:12:20.880 --> 00:12:24.600]  所以大衛像是復活的王一樣
[00:12:24.600 --> 00:12:29.400]  因爲那個時候以色列人陷在苦難之中
[00:12:29.400 --> 00:12:33.360]  這個撒末爾先知就一個一個看過去
[00:12:33.360 --> 00:12:38.200]  這個老大長得又高大又壯又俊
[00:12:38.200 --> 00:12:40.920]  這個心裏想被我沒輸了
[00:12:40.920 --> 00:12:43.440]  但是神忽然說
[00:12:43.440 --> 00:12:44.840]  不不不
[00:12:44.840 --> 00:12:47.960]  神看人不是人看人
[00:12:47.960 --> 00:12:52.040]  神不是看你長得高大英俊或者是茂名
[00:12:52.040 --> 00:12:54.800]  神就說你是我所要的
[00:12:54.800 --> 00:12:57.840]  神看人跟人看人一樣
[00:12:57.840 --> 00:13:00.400]  不然我也不會被神所選上
[00:13:00.400 --> 00:13:01.080]  不是嗎
[00:13:01.080 --> 00:13:03.440]  感謝神
[00:13:03.440 --> 00:13:06.960]  看完了七個都看不上
[00:13:06.960 --> 00:13:09.800]  神每一個都說不是不是不是
[00:13:09.800 --> 00:13:11.800]  撒末爾就很奇怪
[00:13:11.800 --> 00:13:14.080]  相信神的話
[00:13:14.080 --> 00:13:16.040]  就跟這個耶穌說
[00:13:16.040 --> 00:13:18.240]  你家就這幾個孩子嗎
[00:13:18.240 --> 00:13:20.800]  他說我還有一個小的十五歲在外面放羊
[00:13:20.800 --> 00:13:23.400]  叫他來
[00:13:23.400 --> 00:13:25.280]  大衛就直接叫他回來
[00:13:25.280 --> 00:13:27.160]  大衛來到撒末爾面前
[00:13:27.160 --> 00:13:28.920]  神說就是他
[00:13:28.920 --> 00:13:31.480]  又瘦又小一個放羊的孩子
[00:13:31.480 --> 00:13:33.480]  穿着放羊的衣服
[00:13:33.480 --> 00:13:36.440]  但是神就選他
[00:13:36.440 --> 00:13:39.120]  所以我們要相信神的應許
[00:13:39.120 --> 00:13:45.480]  因爲我們要堅持神給我們的託福
[00:13:45.480 --> 00:13:46.600]  神如果應許我
[00:13:46.600 --> 00:13:47.640]  神呼召我
[00:13:47.640 --> 00:13:49.480]  像呼召亞伯拉罕
[00:13:49.480 --> 00:13:51.040]  神如果給我異象
[00:13:51.040 --> 00:13:52.480]  像給約瑟一樣
[00:13:52.480 --> 00:13:55.640]  神如果高大衛
[00:13:55.640 --> 00:14:00.000]  像我的牧師高我一樣
[00:14:00.000 --> 00:14:03.600]  但是我如果不堅持他所託付的
[00:14:03.600 --> 00:14:05.600]  那是什麼意思
[00:14:05.600 --> 00:14:08.120]  碰到不如意就怎麼樣
[00:14:08.120 --> 00:14:10.320]  掉頭就跑了
[00:14:10.320 --> 00:14:13.000]  聽到不好聽的開口就罵
[00:14:13.000 --> 00:14:16.760]  看到不順眼的就開始怎麼樣
[00:14:16.760 --> 00:14:19.800]  但是你想到神的託付在你身上的時候
[00:14:19.800 --> 00:14:20.800]  你怎麼做
[00:14:20.800 --> 00:14:21.560]  你講的話
[00:14:21.560 --> 00:14:24.080]  說的話都不一樣
[00:14:24.080 --> 00:14:25.360]  如果今天神託付你
[00:14:25.360 --> 00:14:30.200]  說要你去好好地戴教會的敬拜章
[00:14:30.200 --> 00:14:32.200]  那你就好好地戴
[00:14:32.200 --> 00:14:33.360]  再大的冤枉
[00:14:33.360 --> 00:14:34.760]  再多的委屈
[00:14:34.760 --> 00:14:36.360]  你都要戴下去
[00:14:36.360 --> 00:14:37.920]  如果說神託付你
[00:14:37.920 --> 00:14:40.480]  神說這個教會需要你
[00:14:40.480 --> 00:14:42.440]  再怎麼樣困難
[00:14:42.440 --> 00:14:45.840]  你都要來
[00:14:45.840 --> 00:14:48.800]  所以你要持守神的託付
[00:14:48.800 --> 00:14:50.480]  你知道嗎
[00:14:50.480 --> 00:14:51.720]  神跟亞伯蘭說
[00:14:51.720 --> 00:14:55.360]  你的子孫要墮入天上的新海邊的沙
[00:14:55.360 --> 00:14:57.480]  亞伯蘭75歲呼召出來
[00:14:57.480 --> 00:15:00.840]  到了86歲還沒有孩子
[00:15:00.840 --> 00:15:02.760]  你說他急不急
[00:15:02.760 --> 00:15:04.280]  急嘛
[00:15:04.280 --> 00:15:08.240]  所以就跟十女下架生了一個孩子
[00:15:08.240 --> 00:15:10.800]  叫做伊斯瑪麗
[00:15:10.800 --> 00:15:13.440]  後來到了99歲
[00:15:13.440 --> 00:15:17.200]  伊斯瑪麗已經13、14歲
[00:15:17.200 --> 00:15:19.480]  神又向她顯現
[00:15:19.480 --> 00:15:20.840]  神說
[00:15:20.840 --> 00:15:24.640]  我不是應許你要有一個孩子嗎
[00:15:24.640 --> 00:15:27.080]  你怎麼用自己的方法
[00:15:27.080 --> 00:15:29.520]  這就是縱容
[00:15:29.520 --> 00:15:32.120]  如果神應許你要這樣子
[00:15:32.120 --> 00:15:34.080]  你又不忠於祂的託付
[00:15:34.080 --> 00:15:37.040]  你看到困難就怎麼樣
[00:15:37.040 --> 00:15:38.720]  shortcut
[00:15:38.720 --> 00:15:40.200]  就用自己的路
[00:15:40.200 --> 00:15:44.400]  照自己的方法來走 來做
[00:15:44.400 --> 00:15:47.440]  有這個錢不賺白不賺
[00:15:47.440 --> 00:15:52.560]  稍微偷點稅就多賺幾塊錢
[00:15:52.560 --> 00:15:55.120]  或者
[00:15:55.120 --> 00:15:56.920]  沒有人看到
[00:15:56.920 --> 00:15:59.400]  這樣子做省了很多麻煩
[00:15:59.400 --> 00:16:01.240]  不是嗎
[00:16:01.240 --> 00:16:03.640]  亞伯蘭也是這麼做
[00:16:03.640 --> 00:16:05.960]  神跟她說你怎麼這麼做呢
[00:16:05.960 --> 00:16:07.280]  我不是應許你有孩子
[00:16:07.280 --> 00:16:10.760]  哎呀幫個忙我都99歲了現在
[00:16:10.760 --> 00:16:12.400]  太太也98了
[00:16:12.400 --> 00:16:13.320]  月事也沒了
[00:16:13.320 --> 00:16:14.920]  你要我怎麼生個孩子
[00:16:14.920 --> 00:16:17.040]  我說你生你就生
[00:16:17.040 --> 00:16:18.440]  你知道嗎
[00:16:18.440 --> 00:16:23.920]  亞伯拉罕的太太薩拉就在那邊偷笑
[00:16:23.920 --> 00:16:26.080]  神說你給孩子叫做伊薩
[00:16:26.080 --> 00:16:28.400]  意思是嬉笑的意思
[00:16:28.400 --> 00:16:30.960]  因爲你在笑
[00:16:30.960 --> 00:16:35.600]  結果100歲真的生了一個孩子
[00:16:35.600 --> 00:16:37.280]  今天
[00:16:37.280 --> 00:16:40.840]  伊斯瑪利就是巴勒斯坦人
[00:16:40.840 --> 00:16:42.640]  阿拉伯人的祖先
[00:16:42.640 --> 00:16:45.800]  你看當初種下了惡果
[00:16:45.800 --> 00:16:49.040]  到今天沒完沒了
[00:16:49.040 --> 00:16:52.160]  如果當時相信神所說的
[00:16:52.160 --> 00:16:54.960]  說不定就沒有今天那麼慘
[00:16:54.960 --> 00:16:59.120]  我們常常會用我們自己的方法
[00:16:59.120 --> 00:17:02.120]  甚至於我們有自己的想法
[00:17:02.120 --> 00:17:03.080]  神啊
[00:17:03.080 --> 00:17:04.760]  禮拜天我來敬拜你
[00:17:04.760 --> 00:17:06.960]  禮拜一你留到教會
[00:17:06.960 --> 00:17:10.240]  禮拜一我要去職場上班
[00:17:10.240 --> 00:17:12.480]  做事我在行
[00:17:12.480 --> 00:17:15.040]  做工我是專家
[00:17:15.040 --> 00:17:18.040]  你待在教會里面吧
[00:17:18.040 --> 00:17:19.680]  我跟你講我以前在職場上面
[00:17:19.680 --> 00:17:21.560]  我是做網路做通訊的
[00:17:21.560 --> 00:17:23.720]  我寫程式做軟體的
[00:17:23.720 --> 00:17:26.880]  有的時候軟體做不出來有bug
[00:17:26.880 --> 00:17:28.800]  找半天找不出來
[00:17:28.800 --> 00:17:30.160]  老闆也打官腔了
