
[00:00:00.000 --> 00:00:06.000]  剛剛接到這個講題說失敗,一聽到失敗兩個字我自己都嚇了一跳
[00:06:57.000 --> 00:07:02.000]  當然,本地的新聞又插,CNN又插
[00:07:02.000 --> 00:07:04.000]  我們這班人冷血
[00:07:04.000 --> 00:07:07.000]  明明身邊有人跌倒,為何你不看著
[00:07:07.000 --> 00:07:12.000]  你還不停地打手勢,要成交
[00:07:12.000 --> 00:07:16.000]  我自己也要反省,因為不關我的事
[00:07:16.000 --> 00:07:19.000]  我當時不是在樓上,不是在樓下
[00:07:19.000 --> 00:07:25.000]  但是反映了我們的心態
[00:07:25.000 --> 00:07:28.000]  當時我相信那幾位都知道有人跌倒
[00:07:28.000 --> 00:07:30.000]  有甚麼理由不知道有人跌倒在你身邊
[00:07:30.000 --> 00:07:32.000]  整個攤子都在
[00:07:32.000 --> 00:07:37.000]  但也沒有辦法好好反應
[00:07:37.000 --> 00:07:39.000]  直到今時今日,我相信我奉勸傳道人
[00:07:39.000 --> 00:07:43.000]  這個影響也是其中一個原因之一
[00:07:43.000 --> 00:07:45.000]  在過去50年的人生當中
[00:07:45.000 --> 00:07:50.000]  很明確看到甚麼是成功,甚麼是失敗
[00:07:50.000 --> 00:07:53.000]  基督徒也不能倖免
[00:07:53.000 --> 00:07:55.000]  不是虔不虔誠的問題
[00:07:55.000 --> 00:07:58.000]  有些人認為信耶穌,就一定一帆風順
[00:07:58.000 --> 00:08:02.000]  有甚麼就求,有甚麼就大家一起來祈禱
[00:08:02.000 --> 00:08:05.000]  今天我的工廠訂單不夠,不要緊
[00:08:05.000 --> 00:08:07.000]  大家一起祈禱,一起按手祈禱
[00:08:07.000 --> 00:08:09.000]  明天早上就會有訂單
[00:08:09.000 --> 00:08:11.000]  是不是真的這樣?
[00:08:11.000 --> 00:08:13.000]  我真的聽過不少這樣的見證
[00:08:13.000 --> 00:08:17.000]  真的聽過很多這樣的見證
[00:08:17.000 --> 00:08:20.000]  是不是好像拜黃大仙
[00:08:20.000 --> 00:08:23.000]  看他靚不靚,是看誰靚
[00:08:23.000 --> 00:08:26.000]  所以有人就說,你們基督徒既然都會失敗
[00:08:26.000 --> 00:08:28.000]  甚至破產的很多
[00:08:28.000 --> 00:08:31.000]  我們為甚麼要信你的耶穌呢?
[00:08:31.000 --> 00:08:35.000]  今天我就要和大家研究一下這件事
[00:08:35.000 --> 00:08:37.000]  我現在要講一個見證
[00:08:37.000 --> 00:08:41.000]  在97年我曾經回過香港
[00:08:41.000 --> 00:08:47.000]  當時在一個半政府機構做風險管理
[00:08:47.000 --> 00:08:51.000]  一落機,我見到一份報紙
[00:08:51.000 --> 00:08:53.000]  我就撿起來,其實不是我買的
[00:08:53.000 --> 00:08:57.000]  一看這份報紙,我當時很驚訝
[00:08:57.000 --> 00:08:59.000]  因為這裡用的文字
[00:08:59.000 --> 00:09:05.000]  首先,報紙和電視是反映整個社會的文化
[00:09:05.000 --> 00:09:07.000]  完全反映你的文化
[00:09:07.000 --> 00:09:09.000]  尤其是報紙,寫作技巧
[00:09:09.000 --> 00:09:13.000]  寫作用字,你的Diction,你的詞操是很重要
[00:09:13.000 --> 00:09:15.000]  我當時一看就看見
[00:09:15.000 --> 00:09:19.000]  這些不是我小時候在香港黑社會時用的字
[00:09:19.000 --> 00:09:21.000]  劈友,甚麼甚麼
[00:09:21.000 --> 00:09:24.000]  這些以前你試試在學校講
[00:09:24.000 --> 00:09:26.000]  看你能不能出到校園
[00:09:26.000 --> 00:09:29.000]  我當時很驚訝
[00:09:29.000 --> 00:09:35.000]  在半政府機構做完之後
[00:09:35.000 --> 00:09:41.000]  有些朋友就介紹我去投資在一家報館
[00:09:41.000 --> 00:09:44.000]  我和另外一個同學
[00:09:44.000 --> 00:09:47.000]  有位女士有兩個報館放出來
[00:09:47.000 --> 00:09:50.000]  我同學就投到一家,因為我不夠她錢多
[00:09:50.000 --> 00:09:53.000]  我投到一家比較小的
[00:09:53.000 --> 00:09:56.000]  當時很大抱負
[00:09:56.000 --> 00:09:58.000]  我覺得我做的是對的
[00:09:58.000 --> 00:10:00.000]  我做的是好事,神應該保守我
[00:10:00.000 --> 00:10:02.000]  我做的是好事
[00:10:02.000 --> 00:10:04.000]  你們很多舊報紙佬
[00:10:04.000 --> 00:10:07.000]  不要怪我這麼俗
[00:10:07.000 --> 00:10:11.000]  很多舊報紙佬都不明白商業模式是怎樣
[00:10:11.000 --> 00:10:14.000]  定了很多東西出來
[00:10:14.000 --> 00:10:18.000]  當時我做了一個決定
[00:10:18.000 --> 00:10:21.000]  第一,拿走馬經
[00:10:21.000 --> 00:10:24.000]  第二,一定要拿走黃色廣告
[00:10:24.000 --> 00:10:26.000]  我希望這份報紙入到家
[00:10:26.000 --> 00:10:29.000]  你估下第二天我拿走了之後
[00:10:29.000 --> 00:10:31.000]  跌了68%
[00:10:31.000 --> 00:10:34.000]  而我同學現在還在
[00:10:34.000 --> 00:10:37.000]  那間舊報館還在
[00:10:37.000 --> 00:10:38.000]  我沒辦法捱了
[00:10:38.000 --> 00:10:40.000]  因為一跌,所有廣告都破了
[00:10:40.000 --> 00:10:42.000]  因為一跌,所有廣告都破了
[00:10:42.000 --> 00:10:47.000]  再加上有一宗官司是前兩代的官司
[00:10:47.000 --> 00:10:50.000]  後來鍾神平輸了,所以都失敗了
[00:10:50.000 --> 00:10:53.000]  當時我有很大的衝擊
[00:10:53.000 --> 00:10:54.000]  衝擊有兩樣
[00:10:54.000 --> 00:10:56.000]  第一,我做的是好事
[00:10:56.000 --> 00:10:58.000]  我真的想做點事
[00:10:58.000 --> 00:11:01.000]  第二,為什麼神不保守我呢?
[00:11:01.000 --> 00:11:06.000]  為什麼神不會在這方面讓我做得到呢?
[00:11:06.000 --> 00:11:11.000]  其實完全是個Big I,我做得到
[00:11:11.000 --> 00:11:13.000]  我之前有沒有和神好好的溝通過?
[00:11:13.000 --> 00:11:14.000]  沒有
[00:11:14.000 --> 00:11:20.000]  我一見見到,以為我以前在比較大公司工作
[00:11:20.000 --> 00:11:22.000]  就忘記了當你離開了那間公司
[00:11:22.000 --> 00:11:24.000]  人家就看你完全不同
[00:11:24.000 --> 00:11:28.000]  以前看得起你,因為你後面有個公司之旗
[00:11:28.000 --> 00:11:32.000]  當你出來,你自己的基金哪裏會理會你呢?
[00:11:32.000 --> 00:11:35.000]  很多人情冷暖的事,當時就馬上知道
[00:11:35.000 --> 00:11:39.000]  很多投資者原本是想投資的
[00:11:39.000 --> 00:11:40.000]  很大的投資者
[00:11:40.000 --> 00:11:43.000]  但一聽見之後,就不敢了
[00:11:43.000 --> 00:11:47.000]  所以這間報館也沒有了
[00:11:47.000 --> 00:11:50.000]  這個教訓對我來說影響很大
[00:11:50.000 --> 00:11:52.000]  第一,沒衰過
[00:11:52.000 --> 00:11:55.000]  而且衰得這麼大件事
[00:11:55.000 --> 00:11:58.000]  不過都感謝神
[00:11:58.000 --> 00:12:00.000]  如果我一直沒有這個衰法
[00:12:00.000 --> 00:12:05.000]  我相信也不會站在這裏
[00:12:05.000 --> 00:12:06.000]  但不單止這樣
[00:12:06.000 --> 00:12:09.000]  其實我們要看看聖經怎樣說
[00:12:09.000 --> 00:12:10.000]  我們一定要回到聖經
[00:12:10.000 --> 00:12:13.000]  聖經裏面有很多人失敗
[00:12:13.000 --> 00:12:16.000]  第一個失敗,大家馬上想到的是誰?
[00:12:16.000 --> 00:12:18.000]  彼得
[00:12:18.000 --> 00:12:20.000]  彼得,我記得在路加夫音那裏
[00:12:20.000 --> 00:12:21.000]  神跟他說
[00:12:21.000 --> 00:12:26.000]  「但我已經為你祈求,叫你不至於失了信心
[00:12:26.000 --> 00:12:29.000]  你回頭以後要堅固你的弟兄
[00:12:29.000 --> 00:12:33.000]  彼得說:主啊,我就算和你一起坐牢
[00:12:33.000 --> 00:12:34.000]  和你一起受死
[00:12:34.000 --> 00:12:35.000]  我也會甘心的
[00:12:35.000 --> 00:12:37.000]  耶穌說:彼得,我告訴你
[00:12:37.000 --> 00:12:39.000]  今天雞還沒叫的時候
[00:12:39.000 --> 00:12:44.000]  你要三次不認我
[00:12:44.000 --> 00:12:47.000]  彼得看過很多神蹟
[00:12:47.000 --> 00:12:50.000]  彼得跟了耶穌很久
[00:12:50.000 --> 00:12:54.000]  但是他真的三次不認主
[00:12:54.000 --> 00:12:56.000]  怕死
[00:12:56.000 --> 00:13:00.000]  但耶穌對彼得的軟弱一點都沒有驚奇
[00:13:00.000 --> 00:13:02.000]  他揀選彼得的時候
[00:13:02.000 --> 00:13:04.000]  已經知道他是一個這樣的人
[00:13:04.000 --> 00:13:08.000]  也知道你和我是怎樣的人
[00:13:08.000 --> 00:13:12.000]  他對我們的心思意念不會感覺到意外
[00:13:12.000 --> 00:13:14.000]  你看,經過了這麼多神蹟
[00:13:14.000 --> 00:13:16.000]  知道真理在哪裏
[00:13:16.000 --> 00:13:17.000]  也知道耶穌是誰
[00:13:17.000 --> 00:13:19.000]  彼得也是這樣
[00:13:19.000 --> 00:13:22.000]  你看今天,很大對比
[00:13:22.000 --> 00:13:25.000]  你看今天在埃及被埃塞殺那班人
[00:13:25.000 --> 00:13:27.000]  屠殺
[00:13:27.000 --> 00:13:29.000]  那些信徒怎樣
[00:13:29.000 --> 00:13:31.000]  其實他們只要舉手
[00:13:31.000 --> 00:13:33.000]  我今天開始皈依回教就不用死
[00:13:33.000 --> 00:13:35.000]  你看看這些信心
[00:13:35.000 --> 00:13:37.000]  是不是很大
[00:13:37.000 --> 00:13:40.000]  但我告訴你,如果當時沒有彼得的話
[00:13:40.000 --> 00:13:42.000]  也沒有他們
[00:13:42.000 --> 00:13:46.000]  既然神不是因為你的德行才揀選你
[00:13:46.000 --> 00:13:49.000]  他也不會因為你的軟弱而撇棄你
[00:13:49.000 --> 00:13:51.000]  我們看看摩西
[00:13:51.000 --> 00:13:53.000]  八十多歲才叫他
[00:13:53.000 --> 00:13:56.000]  他真的是用盡了藉口
[00:13:56.000 --> 00:13:58.000]  你不要教我,你不要教我
[00:13:58.000 --> 00:14:00.000]  我又不行,能力又低
[00:14:00.000 --> 00:14:02.000]  我什麼都不行
[00:14:02.000 --> 00:14:04.000]  但神一樣的,用他
[00:14:04.000 --> 00:14:06.000]  但最重要一句話
[00:14:06.000 --> 00:14:07.000]  神說什麼
[00:14:07.000 --> 00:14:09.000]  我與你同在
[00:14:09.000 --> 00:14:11.000]  你看看去法老王的時候
[00:14:11.000 --> 00:14:13.000]  其實不是每次都成功
[00:14:13.000 --> 00:14:15.000]  失敗很多次,真的失敗很多次
[00:14:15.000 --> 00:14:17.000]  很多人已經氣餒了
[00:14:17.000 --> 00:14:19.000]  但最重要的是
[00:14:19.000 --> 00:14:21.000]  I'll be with you
[00:14:21.000 --> 00:14:23.000]  我會和你一起
[00:14:23.000 --> 00:14:25.000]  接著下面我會再講講
[00:14:25.000 --> 00:14:27.000]  這個with you是多麼重要
[00:14:27.000 --> 00:14:29.000]  耶穌的預言
[00:14:29.000 --> 00:14:31.000]  彼得是會跌低的
[00:14:31.000 --> 00:14:34.000]  同樣的,應許彼得會繼續復興
[00:14:34.000 --> 00:14:36.000]  完全的復興
[00:14:36.000 --> 00:14:40.000]  會用能力向他從來沒有接觸過的人傳福音
[00:14:40.000 --> 00:14:44.000]  有些教會會把彼得踢出門口
[00:14:44.000 --> 00:14:47.000]  永遠取消他的會員身份
[00:14:47.000 --> 00:14:49.000]  但是神不單止復興他
[00:14:49.000 --> 00:14:51.000]  更加讓他在五重節的時候
[00:14:51.000 --> 00:14:55.000]  發言令到三千多人歸向主耶穌
[00:14:55.000 --> 00:14:57.000]  這個major bounce back
[00:14:57.000 --> 00:14:59.000]  一個大復興
[00:14:59.000 --> 00:15:02.000]  失敗其實這兩個字對很多人來說是很沮喪
[00:15:02.000 --> 00:15:03.000]  一聽到都害怕
[00:15:03.000 --> 00:15:04.000]  這不同災難
[00:15:04.000 --> 00:15:06.000]  災難有人陪你一起
[00:15:06.000 --> 00:15:08.000]  鄭大凱時代也有人陪你
[00:15:08.000 --> 00:15:10.000]  失敗通常是講自己的
[00:15:10.000 --> 00:15:14.000]  自己的忍受
[00:15:14.000 --> 00:15:15.000]  失敗有很多種
[00:15:15.000 --> 00:15:16.000]  你走路跌倒都失敗
[00:15:16.000 --> 00:15:17.000]  成績不好
[00:15:17.000 --> 00:15:19.000]  工作各方面
[00:15:19.000 --> 00:15:20.000]  離婚
[00:15:20.000 --> 00:15:21.000]  企業破產
[00:15:21.000 --> 00:15:23.000]  都有很多種不同的失敗
[00:15:23.000 --> 00:15:25.000]  但是大家要很小心
[00:15:25.000 --> 00:15:31.000]  在成功神學的誤導之下
[00:15:31.000 --> 00:15:34.000]  基督徒對失敗有一種莫名的恐懼
[00:15:34.000 --> 00:15:38.000]  他將失敗和神的榮耀聯繫在一起
[00:15:38.000 --> 00:15:40.000]  因為基督徒不應該失敗
[00:15:40.000 --> 00:15:42.000]  所以我剛才一開始就說
[00:15:42.000 --> 00:15:43.000]  基督徒都會失敗
[00:15:43.000 --> 00:15:46.000]  他們覺得失敗不是神應許的
[00:15:46.000 --> 00:15:50.000]  因為失敗不能彰顯神的榮耀
[00:15:50.000 --> 00:15:53.000]  因此很多基督徒遇到失敗的時候
[00:15:53.000 --> 00:15:57.000]  首先的反應是覺得很不可思議
[00:15:57.000 --> 00:15:58.000]  覺得我是基督徒
[00:15:58.000 --> 00:15:59.000]  我侍奉著
[00:15:59.000 --> 00:16:00.000]  我將自己教出來
[00:16:00.000 --> 00:16:03.000]  為什麼我都會這樣
[00:16:03.000 --> 00:16:07.000]  我們現在先從人的眼光去看失敗是什麼
[00:16:07.000 --> 00:16:09.000]  在世人的眼光
[00:16:09.000 --> 00:16:10.000]  尤其是香港
[00:16:10.000 --> 00:16:17.000]  我記得我和我的女兒剛回來考幼稚園
[00:16:17.000 --> 00:16:20.000]  回到我小時候讀的幼稚園
[00:16:20.000 --> 00:16:24.000]  看完幼稚園走出來的時候
[00:16:24.000 --> 00:16:26.000]  一群人衝上來
[00:16:26.000 --> 00:16:28.000]  每個人拿著很多單張
[00:16:28.000 --> 00:16:31.000]  我一看就莫名其妙
[00:16:31.000 --> 00:16:32.000]  整個人彈起來
[00:16:32.000 --> 00:16:34.000]  一萬二千元
[00:16:34.000 --> 00:16:40.000]  四個課教幼稚園的女兒怎樣面試
[00:16:40.000 --> 00:16:44.000]  我當時看到我整個顫抖
[00:16:44.000 --> 00:16:46.000]  香港人就是那句話
[00:16:46.000 --> 00:16:48.000]  贏在起跑點
[00:16:48.000 --> 00:16:51.000]  慌死進不了幼稚園
[00:16:51.000 --> 00:16:56.000]  其實大家都知道這是一個很不好的現象
[00:16:56.000 --> 00:16:59.000]  最後我將子女送到國際學校
[00:16:59.000 --> 00:17:00.000]  我經常說
[00:17:00.000 --> 00:17:01.000]  Let the kids be the kids
[00:17:01.000 --> 00:17:05.000]  不需要一早就用這樣的壓力對待他們
[00:17:05.000 --> 00:17:07.000]  這是絕對不健康的
[00:17:07.000 --> 00:17:09.000]  在嬰兒階段的時候
[00:17:09.000 --> 00:17:11.000]  成長的緩慢
[00:17:11.000 --> 00:17:13.000]  很多人會覺得你是失敗
[00:17:13.000 --> 00:17:16.000]  生得不是那麼漂亮
[00:17:16.000 --> 00:17:17.000]  或者慢走
[00:17:17.000 --> 00:17:19.000]  經常問人你幾多個月會走
[00:17:19.000 --> 00:17:21.000]  你想說什麼
[00:17:21.000 --> 00:17:23.000]  說話遲一點
[00:17:23.000 --> 00:17:25.000]  開始說話還沒有
[00:17:25.000 --> 00:17:26.000]  八九個月
[00:17:26.000 --> 00:17:28.000]  這句話是多餘的
[00:17:28.000 --> 00:17:30.000]  兒童的階段怎樣
[00:17:30.000 --> 00:17:32.000]  學習成績
[00:17:32.000 --> 00:17:38.000]  身高各方面來定你成功與否
[00:17:38.000 --> 00:17:44.000]  你看看家長坐在一起聊天時多興高采烈
[00:17:44.000 --> 00:17:46.000]  尤其是孩子的成績
[00:17:46.000 --> 00:17:49.000]  有些我看過是真事
[00:17:49.000 --> 00:17:51.000]  有些父母在罵子女
[00:17:51.000 --> 00:17:52.000]  爭氣點
[00:17:52.000 --> 00:17:53.000]  你成績不好
[00:17:53.000 --> 00:17:55.000]  你爹地媽咪沒有面子
[00:17:55.000 --> 00:17:58.000]  爹地媽咪沒有面子
[00:17:58.000 --> 00:18:00.000]  有時候我們真的要很小心
[00:18:00.000 --> 00:18:02.000]  我們對子女的影響
[00:18:02.000 --> 00:18:05.000]  所以我說我絕對不會打兒子
[00:18:05.000 --> 00:18:08.000]  因為我親眼見過有些人怎樣打兒子
[00:18:08.000 --> 00:18:09.000]  我想問大家
[00:18:09.000 --> 00:18:10.000]  假如有子女
[00:18:10.000 --> 00:18:11.000]  當你很生氣的時候
[00:18:11.000 --> 00:18:12.000]  看罰的時候
[00:18:12.000 --> 00:18:13.000]  你生氣嗎
[00:18:13.000 --> 00:18:15.000]  你生氣嘛
[00:18:15.000 --> 00:18:16.000]  你打他
[00:18:16.000 --> 00:18:17.000]  因為你生氣嘛
[00:18:17.000 --> 00:18:19.000]  你不是真的想教他
[00:18:19.000 --> 00:18:21.000]  如果你等了兩個小時
[00:18:21.000 --> 00:18:22.000]  再找個小孩出來
[00:18:22.000 --> 00:18:23.000]  你打他屁股
[00:18:23.000 --> 00:18:25.000]  我就說
[00:18:25.000 --> 00:18:27.000]  通常那時候都不會打
[00:18:27.000 --> 00:18:29.000]  所以我覺得大家真的要很小心
[00:18:29.000 --> 00:18:32.000]  是我們自己影響了孩子
[00:18:32.000 --> 00:18:33.000]  好了
[00:18:33.000 --> 00:18:35.000]  進入青少年
[00:18:35.000 --> 00:18:37.000]  成績當然要第一
[00:18:37.000 --> 00:18:40.000]  這個差不多決定了孩子一生的要素
[00:18:40.000 --> 00:18:41.000]  灌輸了
[00:18:41.000 --> 00:18:45.000]  其實我們是灌輸給孩子一個很錯誤的觀念
[00:18:45.000 --> 00:18:48.000]  孩子要
[00:18:48.000 --> 00:18:51.000]  即是什麼都靠以成績為首
[00:18:51.000 --> 00:18:53.000]  令到孩子一有失敗的時候
[00:18:53.000 --> 00:18:54.000]  就會很氣餒
[00:18:54.000 --> 00:18:57.000]  不知道怎樣做一蹶不振
[00:18:57.000 --> 00:18:59.000]  你看每年的公開考試
[00:18:59.000 --> 00:19:03.000]  都會聽到有些年輕人說自殺
[00:19:03.000 --> 00:19:06.000]  其實香港真的不是一個很健康的地方
[00:19:06.000 --> 00:19:08.000]  因為我有四個小孩
[00:19:08.000 --> 00:19:10.000]  第三個小孩是有一點ADHD
[00:19:10.000 --> 00:19:12.000]  即過度活躍
[00:19:12.000 --> 00:19:13.000]  我跟學校談
[00:19:13.000 --> 00:19:15.000]  我說他
[00:19:15.000 --> 00:19:16.000]  學校怎樣
[00:19:16.000 --> 00:19:17.000]  他說沒有問題
[00:19:17.000 --> 00:19:18.000]  絕對沒有問題
[00:19:18.000 --> 00:19:19.000]  他成績很好
[00:19:19.000 --> 00:19:20.000]  ADHD的多數成績都很好
[00:19:20.000 --> 00:19:22.000]  因為他夠集中
[00:19:22.000 --> 00:19:24.000]  我知道我是他父母
[00:19:24.000 --> 00:19:25.000]  我知道什麼事
[00:19:25.000 --> 00:19:26.000]  他沒有朋友
[00:19:26.000 --> 00:19:28.000]  他一個朋友都沒有
[00:19:28.000 --> 00:19:30.000]  因為他自己在自己的世界裡
[00:19:30.000 --> 00:19:31.000]  成績當然好
[00:19:31.000 --> 00:19:32.000]  因為集中
[00:19:32.000 --> 00:19:36.000]  但是學校不是用這種東西來量度
[00:19:36.000 --> 00:19:38.000]  完全是看那張成績表
[00:19:38.000 --> 00:19:41.000]  和你拿不拿出去見人
[00:19:41.000 --> 00:19:42.000]  就是這麼簡單
[00:19:42.000 --> 00:19:44.000]  所以我們都要小心
[00:19:44.000 --> 00:19:46.000]  青年階段怎樣
[00:19:46.000 --> 00:19:48.000]  創業最重要
[00:19:48.000 --> 00:19:50.000]  你的工資高不高
