
[00:00:00.000 --> 00:00:11.000]  上個星期五有一個姊妹老在教會。
[00:08:34.000 --> 00:08:39.000]  那到底提阿菲羅是誰呢?
[00:08:39.000 --> 00:08:48.000]  因為在整本聖經裡面,他的名字只有出現兩次。
[00:08:48.000 --> 00:08:54.000]  我剛才說到他是希臘人的名字。
[00:09:02.000 --> 00:09:06.000]  我們也大概可以猜到他的背景,在社會上的背景。
[00:09:06.000 --> 00:09:18.000]  那我們也可以推測為什麼他要求路加福音為他做這個考察。
[00:09:22.000 --> 00:09:39.000]  在這裡提到菲亞羅大人,因為大人大概就是讓我們知道他是在做官的。
[00:09:39.000 --> 00:09:45.000]  大概是羅馬的一位重要人物。
[00:09:45.000 --> 00:09:51.000]  或者是在社會上有很重要的角色。
[00:09:52.000 --> 00:10:19.000]  比如說有一些來自國內的弟兄姊妹,他們不能夠公開承認他們自己的身份,就是跟隨耶穌基督,主要是因為他們在國內裡面的工作。
[00:10:23.000 --> 00:10:29.000]  他們心裡是相信有神,但是卻不敢公開的承認自己是基督徒。
[00:10:29.000 --> 00:10:37.000]  那提阿菲羅呢,他就是在相似的背景裡。
[00:10:47.000 --> 00:10:57.000]  所以他就是要邀請路加醫生為他做這個考察,以至於確認耶穌基督真的就是彌賽亞,是神。
[00:11:10.000 --> 00:11:20.000]  那也有人說提阿菲羅是一個大眾名字,或者是無名詞。人家有一些抄襲市場,他的產品是無名。
[00:11:20.000 --> 00:11:33.000]  就是很普通的名字,就是大眾的名字來形容那些愛上帝的人。
[00:11:41.000 --> 00:11:58.000]  但是這是很難接受的,因為路加其實他在《使徒行傳》裡面,也有提到其他的羅馬的官的名字。
[00:11:58.000 --> 00:12:04.000]  他也用大人這個稱號。
[00:12:10.000 --> 00:12:19.000]  所以路加不能夠稱呼提阿菲羅大人這麼隨便的就稱他為大人。
[00:12:34.000 --> 00:12:47.000]  那也有一些神學家他講,既然提阿菲羅的名字在聖經裡面出現,也想就嘗試把它解釋成是其中一位立位人,猶太人。
[00:12:47.000 --> 00:12:58.000]  那他說提阿菲羅是猶太人的一位大祭司。
[00:13:02.000 --> 00:13:04.000]  那他們也給他起名。
[00:13:04.000 --> 00:13:11.000]  那他們說可能他是安娜的孩子。
[00:13:11.000 --> 00:13:17.000]  是凱亞福斯的外甥。
[00:13:17.000 --> 00:13:30.000]  那他也繼續了他的哥哥的大祭司之位,葉那當。
[00:13:33.000 --> 00:13:51.000]  那也有人說如果他不是那個大祭司的話,可能他就是其中一位大祭司給保羅這個錢幣去避害基督徒。
[00:13:53.000 --> 00:14:11.000]  但是有一個問題,但是我覺得這是一個很有問題的解釋,因為立位人不會給他的子孫起一個外邦人的名字。
[00:14:16.000 --> 00:14:26.000]  比如說我們中國人給孩子起名的時候,例如我的父親叫我林國華。
[00:14:26.000 --> 00:14:32.000]  林國華是我自己家的。
[00:14:32.000 --> 00:14:44.000]  對不對,因為我們來美國,我們在北美我們就要一個英文名,但是我們父母親不會給我們一個英文名。
[00:14:47.000 --> 00:14:52.000]  對不對,所以一個立位人,特別是一個立位人,
[00:14:52.000 --> 00:15:11.000]  那很自然的立位人如果他的孩子要成為祭司,怎麼可能給他起一個希臘人的名字呢?
[00:15:11.000 --> 00:15:15.000]  所以這講不通。
[00:15:17.000 --> 00:15:27.000]  那另外一點,其他的祭司會接受一個希臘人的名字的祭司跟他們一起服侍嗎?
[00:15:46.000 --> 00:15:52.000]  所以我覺得提亞菲羅應該是在社會上有一個很重要角色的一位人物。
[00:15:52.000 --> 00:15:58.000]  他並不是猶太人,而是外邦人。
[00:15:58.000 --> 00:16:05.000]  他是一個暗中跟從耶穌的門徒。
[00:16:17.000 --> 00:16:26.000]  他心中對上帝的科目,對上帝的愛,所以他就請了路加為他做這個研究考察。
[00:16:26.000 --> 00:16:36.000]  我為什麼要花這麼多的時間來解釋這個名字呢?
[00:16:36.000 --> 00:16:42.000]  因為我需要問你一個問題。
[00:16:47.000 --> 00:16:50.000]  你是一位提亞菲羅嗎?
[00:16:50.000 --> 00:17:02.000]  你願意花時間來認識神,來敬拜他嗎?
[00:17:02.000 --> 00:17:14.000]  你願意花你的時間,你的金錢來追求認識這一位神嗎?
[00:17:17.000 --> 00:17:21.000]  在我做牧師這麼多年中,
[00:17:21.000 --> 00:17:30.000]  我認識一些弟兄姊妹,真的願意花時間金錢來追求認識神。
[00:17:30.000 --> 00:17:38.000]  白天他們上班,晚上花時間到神學院去進修。
[00:17:44.000 --> 00:17:48.000]  並不是為了要教主席,或者是跟外邦人辯論。
[00:17:48.000 --> 00:17:59.000]  而是為了要更深的認識神,更好的來服侍我們的神。
[00:17:59.000 --> 00:18:10.000]  相反的,我也認識一些弟兄姊妹,對神的話也非常的熟悉。
[00:18:14.000 --> 00:18:17.000]  但是他們卻不願意活出神的教導。
[00:18:17.000 --> 00:18:24.000]  若一位男士愛一位女士,
[00:18:24.000 --> 00:18:33.000]  他會花很多的心血來認識這位女士,為了什麼呢?
[00:18:40.000 --> 00:18:45.000]  以至於他能夠很好的表達他的愛對這位女士。
[00:18:45.000 --> 00:18:55.000]  若他知道了有了這些知識,他只是坐著什麼都不做嗎?
[00:18:55.000 --> 00:19:07.000]  比如說他發現這位女士很愛吃冰淇淋,第二天他可能就買了冰淇淋到她家。
[00:19:11.000 --> 00:19:18.000]  若你說你愛上帝,但是你卻完全沒有行動,那我是在問你,你是像提亞非羅嗎?
[00:19:40.000 --> 00:19:52.000]  那我要問另外一個問題,因為很多人口口聲聲的說我愛神,但是卻沒有行動。
[00:19:52.000 --> 00:20:00.000]  那我可能就要從保羅的書信找到答案。
[00:20:00.000 --> 00:20:06.000]  因為保羅給我們一個提示。
[00:20:08.000 --> 00:20:10.000]  提摩在後書三章第二節。
[00:20:10.000 --> 00:20:20.000]  保羅說,在末世仍愛自己過於愛上帝。
[00:20:20.000 --> 00:20:34.000]  我不需要給你很多的例子,因為我們只要打開眼睛看看我們的世界。
[00:20:38.000 --> 00:20:42.000]  我們實在是可以很容易的就留意到,我們實在是活在末世。
[00:20:42.000 --> 00:20:48.000]  因為我們很多人都是在為自己忙碌。
[00:20:48.000 --> 00:20:58.000]  愛自己比愛其他人或愛上帝。
[00:21:02.000 --> 00:21:13.000]  在幾年前我讀一個關於先教士的報導,那以至於讓我思想到我們對神的愛。
[00:21:13.000 --> 00:21:31.000]  在早期,比如說在戴德森時代,要成為一位先教士是很不容易的事。
[00:21:33.000 --> 00:21:41.000]  他們就是帶著一本聖經和一個行李箱就到一個先教場所。
[00:21:41.000 --> 00:21:55.000]  他們坐船到他們要去的國家,那在船上就很多個月的時間。
[00:21:57.000 --> 00:22:02.000]  今天我們坐飛機幾個小時就可以飛來飛去。
[00:22:02.000 --> 00:22:12.000]  而且我們在到那個國家的時候都要帶很多很多的東西。
[00:22:12.000 --> 00:22:25.000]  在戴德森時代他們必須要以信心來相信神供應他們一切的需要。
[00:22:28.000 --> 00:22:30.000]  他們不會到處去提款。
[00:22:30.000 --> 00:22:38.000]  他們不會工作了四年就有一年安息年。
[00:22:38.000 --> 00:22:46.000]  他們也許就是一生的完全擺上在先教工廠。
[00:22:52.000 --> 00:22:57.000]  當然他的孩子們也沒有機會到國際學校或者是先教士學校。
[00:22:57.000 --> 00:23:01.000]  他們就是在家裡自己自修。
[00:23:01.000 --> 00:23:16.000]  今天要來做先教士是輕鬆了很多,容易了很多,但是為什麼仍然有這麼少的先教士呢?
[00:23:16.000 --> 00:23:21.000]  保羅就給了我們答案。
[00:23:23.000 --> 00:23:26.000]  我們愛自己比愛神更多。
[00:23:26.000 --> 00:23:39.000]  神在我們這個世代裡面尋找像提亞菲羅的人。
[00:23:39.000 --> 00:23:48.000]  就是願意把自己的生命擺上。
[00:23:51.000 --> 00:23:54.000]  有人說在這個世界只有兩種人。
[00:23:54.000 --> 00:24:00.000]  第一就是參與的人。
[00:24:00.000 --> 00:24:03.000]  第二就是觀眾。
[00:24:12.000 --> 00:24:21.000]  其實你看看我們這個世界是很有趣的,因為很多觀眾花很多的錢來付那些參與者。
[00:24:21.000 --> 00:24:25.000]  就比如說在運動。
[00:24:35.000 --> 00:24:47.000]  比如說在體育的場面裡面,那我們會看到整個大球館裡面有很多幾千的人在觀看,可能就二十個人在踢一粒球。
[00:24:47.000 --> 00:24:55.000]  其實這樣的情形在教會裡面也出現。
[00:24:55.000 --> 00:25:02.000]  我們有很多的觀眾,卻有很少的參與者。
[00:25:05.000 --> 00:25:08.000]  愛上帝的人呢,是服侍的人。
[00:25:08.000 --> 00:25:15.000]  就像Thomas Kempis說的,愛得多就做得多。
[00:25:15.000 --> 00:25:19.000]  讓我們看看第二點。
[00:25:19.000 --> 00:25:30.000]  愛神的人呢,一樣的刻目他的話語,過於愛世界。
[00:25:36.000 --> 00:25:45.000]  那路德說他是按著智悉來寫這本書。
[00:25:45.000 --> 00:25:55.000]  他講我是要按智悉寫給你。
[00:25:55.000 --> 00:26:02.000]  使你知道所學之道。
[00:26:05.000 --> 00:26:07.000]  智悉。
[00:26:07.000 --> 00:26:18.000]  這個智悉不是指時間上的智悉。
[00:26:18.000 --> 00:26:28.000]  是可以的,但是在這個事情上並不是說按照時間的智悉。
[00:26:33.000 --> 00:26:36.000]  是說他的資料是非常的正確。
[00:26:36.000 --> 00:26:58.000]  因為在這裡有看到親眼看見的人,也講到確實性,所以主要是講事情的發生,而不是時間性。
[00:27:04.000 --> 00:27:10.000]  他是很真實的,因為他的資料並不是在電郵網上,就是這邊拿下來,那邊就黏起來。
[00:27:10.000 --> 00:27:15.000]  那今天我們很多時候是這樣子做。
[00:27:15.000 --> 00:27:24.000]  我們需要任何資料的話,我們就上網,就在這裡找了,就拿下來,就黏上來。
[00:27:28.000 --> 00:27:33.000]  是的,電郵讓我們看到我們的,是很有用的。
[00:27:33.000 --> 00:27:44.000]  其實路加他的資料是完全是去訪問。
[00:27:44.000 --> 00:27:51.000]  因為在那個時候,這是唯一他能夠得到正確資料。
[00:27:59.000 --> 00:28:09.000]  那他這裡說的照傳到的人,從起初親眼看見傳給我們的,那就是說他是親身的去訪問這些人。
[00:28:09.000 --> 00:28:15.000]  那些跟耶穌一起生活的人。
[00:28:15.000 --> 00:28:27.000]  或者是他們有親身經驗,從他們的家人聽到。
[00:28:29.000 --> 00:28:31.000]  並不是這裡那裡就撿來的。
[00:28:31.000 --> 00:28:46.000]  那我剛才說,網路是很有用處,但是也使得我非常的懶惰。
[00:28:59.000 --> 00:29:08.000]  因為很多時候我們從網路上得到的知識呢,我們沒有真的是花時間去思考,去消化,成為自己的材料。
[00:29:08.000 --> 00:29:27.000]  因為這樣子的話,沒有親身的去體驗,去消化,當我們傳講出來呢,並沒有很多的這個錢幣。
[00:29:29.000 --> 00:29:33.000]  愛神的話也不是單單只是閱讀。
[00:29:33.000 --> 00:29:40.000]  而是在讓神的話也在我們的心中。
[00:29:40.000 --> 00:29:47.000]  成為我們的確信。
[00:29:57.000 --> 00:30:00.000]  把不同的話語放在一起並不夠。
[00:30:00.000 --> 00:30:14.000]  那其實在這個世界呢,就稱為是狡辯。
[00:30:14.000 --> 00:30:19.000]  所以他的國語沒完,不是很好。
[00:30:28.000 --> 00:30:32.000]  很多的事情已經發生,事情在我們中間。
[00:30:32.000 --> 00:30:40.000]  是傳下來給我們。
[00:30:40.000 --> 00:30:47.000]  是那些親眼看見的人傳下來的。
[00:30:54.000 --> 00:30:58.000]  所以告訴我們當路加醫生寫這個路加福音的時候,
[00:30:58.000 --> 00:31:08.000]  在世界上呢,其實已經有一些的資料已經存在了。
[00:31:08.000 --> 00:31:15.000]  他也可以像我們現在人,就是把他收集,撿起來,放出來。
[00:31:25.000 --> 00:31:28.000]  或是面試,然後把他放在自己的福音中。
[00:31:28.000 --> 00:31:41.000]  路加他寫的路加福音跟其他三本福音書不一樣,因為他真的是花了很多的時間,
[00:31:41.000 --> 00:31:45.000]  閱讀,消化,去訪問,研究,才寫出來。
[00:31:52.000 --> 00:31:56.000]  那他所面試的人呢,都是跟其他的作者。
[00:31:56.000 --> 00:32:11.000]  其實他可以用馬太福音和馬可福音,因為這兩本書當時候已經寫好。
[00:32:18.000 --> 00:32:28.000]  那其實馬可福音和馬太福音都是很好的資料,因為馬可是跟從彼得的一個門徒。
[00:32:28.000 --> 00:32:43.000]  其實他們說,其實馬可福音所有的資料都來自於彼得,那馬可只不過是彼得的彼。
[00:32:49.000 --> 00:32:54.000]  那馬太呢,馬太是親身跟從耶穌的。
[00:32:54.000 --> 00:33:02.000]  但路加也提到其他耶穌的門徒。
[00:33:02.000 --> 00:33:15.000]  當然我相信他也訪問了其他還活在的家人,家屬。
[00:33:17.000 --> 00:33:20.000]  還有那些跟從耶穌的婦女們。
[00:33:20.000 --> 00:33:39.000]  所以路加可以很有信心的對提亞菲羅說,我所寫的這本書,所有一切都是可信的。
[00:33:39.000 --> 00:33:43.000]  非常的可信,非常的正確。
[00:33:47.000 --> 00:33:52.000]  我已經做了我的調查,我的研究,所有的資料都是確實的。
[00:33:52.000 --> 00:34:07.000]  若是確實的資料呢,在這本書也提到耶穌的死和復活。
[00:34:07.000 --> 00:34:16.000]  所以提亞菲羅你可以確信,耶穌已經死了又復活。
[00:34:18.000 --> 00:34:22.000]  因為婦嬰就是關於耶穌的復活。
[00:34:22.000 --> 00:34:29.000]  因為耶穌必要死去復活,我們才有救恩。
[00:34:29.000 --> 00:34:45.000]  因為這非常重要,所以保羅說,若耶穌沒有死又不復活的話,那我們所相信的只不過是謊言。
[00:34:48.000 --> 00:34:56.000]  所以若神的話也是確實的話,那我們就可以完全的相信。
[00:34:56.000 --> 00:35:06.000]  那神的教導要我們愛神,愛人,過於愛自己。
[00:35:06.000 --> 00:35:12.000]  神的話也教導我們不要愛世界。
[00:35:16.000 --> 00:35:20.000]  那你愛上帝的話,你必須要愛神的話語。
[00:35:20.000 --> 00:35:37.000]  那我再用回剛才我用的那個男女關係的這個比喻。
[00:35:37.000 --> 00:35:45.000]  如果一個男孩子喜歡一個女孩子的話,他所知道的一些知識,比如說他知道他的女朋友喜歡吃蛋。
[00:35:47.000 --> 00:35:59.000]  那你知道他喜歡吃雞蛋的話,那你帶他出去吃早餐的話,你就會選擇很多各種各式的蛋。
[00:35:59.000 --> 00:36:03.000]  炒蛋,蒸蛋。
[00:36:03.000 --> 00:36:10.000]  我的最小的兒子喜歡吃蛋。
[00:36:13.000 --> 00:36:19.000]  你給他什麼蛋,炒蛋,蒸蛋,什麼蛋,你放在桌子,他一盤給你吃掉都可以。
[00:36:19.000 --> 00:36:31.000]  那比如說他喜歡吃肥豬肉。
[00:36:31.000 --> 00:36:37.000]  你一定也是會去餐廳的時候給他肥豬肉吃,對不對?
[00:36:37.000 --> 00:36:39.000]  但是你要小心。
[00:36:44.000 --> 00:36:46.000]  肥豬肉吃多了會有心臟病。
[00:36:46.000 --> 00:36:52.000]  那我相信你也不怕你的朋友會長得很胖。
[00:36:52.000 --> 00:37:06.000]  其實我常常說,愛上帝那比愛一個女人還要有意義。
[00:37:06.000 --> 00:37:11.000]  我相信姊妹們都跟我生氣了。
[00:37:13.000 --> 00:37:17.000]  那這個早上有個廣東話的女士,我之前也有在廣東話講過這個故事。
[00:37:17.000 --> 00:37:23.000]  她說,我寫了這個描述。
[00:37:23.000 --> 00:37:33.000]  然後她在跟另一個女士說,因為她不在場。
[00:37:33.000 --> 00:37:37.000]  然後她說,但這是事實。
[00:37:44.000 --> 00:37:45.000]  為什麼呢?
[00:37:45.000 --> 00:37:51.000]  因為神把他的聖經,他的話語給了我們。
[00:37:51.000 --> 00:37:55.000]  神教導我們如何來愛他。
[00:37:55.000 --> 00:38:00.000]  但是我們的太太卻不如此做。
[00:38:00.000 --> 00:38:02.000]  為什麼呢?
[00:38:11.000 --> 00:38:16.000]  那比如說我們不做一些事情,那太太生氣了她就給你冷葬。
[00:38:16.000 --> 00:38:21.000]  或者她生氣的時候會責備你。
[00:38:21.000 --> 00:38:28.000]  那很多他們對你所說的並沒有教你如何來愛他。
[00:38:28.000 --> 00:38:32.000]  他只是告訴你你做錯了。
[00:38:32.000 --> 00:38:34.000]  你不知道如何愛我。
[00:38:35.000 --> 00:38:41.000]  但是神把他的話語給了我們。
[00:38:41.000 --> 00:38:46.000]  那我們愛上帝並不難。
[00:38:46.000 --> 00:38:58.000]  如果你愛上帝的話,那你要花時間來研究他的話語。
[00:39:01.000 --> 00:39:05.000]  所以愛上帝的人必須要愛神的話語。
[00:39:05.000 --> 00:39:13.000]  並不是可以或否,必須是要兩方面。
[00:39:13.000 --> 00:39:20.000]  並不是愛神或愛他的話語先後,一定要是手牽手。
[00:39:20.000 --> 00:39:26.000]  如果你愛上帝的話,你也一樣要愛他的話語。
[00:39:29.000 --> 00:39:32.000]  因為神的話語教導我們如何來愛我們的神。
[00:39:32.000 --> 00:39:42.000]  聖經不是只是告訴我們神,他也教導我們如何來愛我們的神。
[00:39:53.000 --> 00:40:01.000]  所以如果你愛神的話,你讀了神的話語卻不清楚的話,那你應該去參加主日學。
[00:40:01.000 --> 00:40:07.000]  或者是參加一個聖經研究班。
[00:40:07.000 --> 00:40:12.000]  或者是上一個課程。
[00:40:22.000 --> 00:40:26.000]  我們花上我們的心思來認識他,來愛他。
[00:40:26.000 --> 00:40:35.000]  如果你忘記的話,我們是很健忘的。
[00:40:35.000 --> 00:40:40.000]  所以我們需要太太常常的提醒我們。
[00:40:40.000 --> 00:40:49.000]  那你的名字可以加一個中間的名字。
[00:40:51.000 --> 00:40:53.000]  叫做提亞飛羅。
[00:40:53.000 --> 00:40:55.000]  提醒自己。
[00:40:55.000 --> 00:41:05.000]  如果加一個中間的名字可以幫助你愛上帝的話,我鼓勵你這樣子做。
[00:41:14.000 --> 00:41:22.000]  這非常重要,因為如果你真的認識上帝,對他話語熟悉的話,你很自然也會愛人。
[00:41:22.000 --> 00:41:29.000]  因為神的話語教導我們愛神愛人。
[00:41:29.000 --> 00:41:34.000]  包括我們的仇敵。
[00:41:45.000 --> 00:41:51.000]  所以如果我們愛神的話,我們認識祂的話語,我們跟神,跟人的關係都要和好。
[00:41:51.000 --> 00:42:04.000]  我說必須,並不是應該,因為責任還是在於我們自己。
[00:42:04.000 --> 00:42:13.000]  我們聽了,我們學習了,責任在於自己。
[00:42:15.000 --> 00:42:17.000]  神不會強逼我們。
[00:42:17.000 --> 00:42:25.000]  那有一個這樣的故事說,有一個人在拼圖。
[00:42:25.000 --> 00:42:31.000]  那他就來到一個四個字的。
[00:42:40.000 --> 00:42:54.000]  那這個字的,他有一個線索,就是很強烈情緒的反應,對一個人。
[00:42:54.000 --> 00:42:56.000]  對一個不喜歡的人。
[00:42:56.000 --> 00:42:59.000]  對一個不喜歡的人,很強烈情緒的反應。
[00:43:08.000 --> 00:43:12.000]  那因為他的朋友,他在做這個拼圖的時候,他的朋友都在場。
[00:43:12.000 --> 00:43:19.000]  他就講,你可以給我一個四個字的線索。
[00:43:19.000 --> 00:43:25.000]  那一個人就很大聲的說,憎恨。
[00:43:25.000 --> 00:43:30.000]  那另外一個人說,不是,是愛。
[00:43:34.000 --> 00:43:38.000]  那我相信可能當中一個是信徒,一個是不信的。
[00:43:38.000 --> 00:43:49.000]  因為聖經教導我們愛,就是那很難愛的人,我們都要去愛。
[00:43:49.000 --> 00:43:58.000]  我們在我們生命當中,我們都是在做一個同樣的拼圖。
[00:44:04.000 --> 00:44:10.000]  那我們熟悉,知道神的話語的話,神教導我們要去愛,過於恨。
[00:44:10.000 --> 00:44:17.000]  那我再回到這個Thomas Campion的這個人。
[00:44:17.000 --> 00:44:22.000]  他有另外的一個說法。
[00:44:22.000 --> 00:44:31.000]  那他在他的書本上這樣子說,所以我要再借用他的說法。
[00:44:35.000 --> 00:44:45.000]  在這個書上面有寫到,若缺乏謙卑而不敢夜三一征神。
[00:44:45.000 --> 00:45:00.000]  說得再唯唯動聽也是沒用,若我們不是住在神的恩典中,
[00:45:00.000 --> 00:45:06.000]  就算再熟讀聖經和通達各種哲學也沒好處。
[00:45:06.000 --> 00:45:10.000]  空虛的空心。
[00:45:10.000 --> 00:45:18.000]  除了愛神和服侍神外,一切也是虛空。
[00:45:21.000 --> 00:45:32.000]  Valentine並不是為著浪漫的愛而犧牲自己的生命,而是為著他所相信的現身。
[00:45:32.000 --> 00:45:49.000]  我們可能要提醒自己,我們必須要愛神,因為這是我們所相信的。
[00:45:52.000 --> 00:45:58.000]  我們要真的活出愛神的人的這個意思。
[00:45:58.000 --> 00:46:13.000]  情人節雖然昨天已經過去了,但是我們仍然可以給我們的神寫一封情信。
[00:46:21.000 --> 00:46:26.000]  對神說,我是多麼的愛你,我願意照著你的話語活出來。
[00:46:26.000 --> 00:46:42.000]  我切實真心,若我們對神愛,我們認識神,我們認識祂的話語的話,我們會愛人更多。
[00:46:52.000 --> 00:46:59.000]  因為神的話語不單只是一個知識,祂會觸動我們去行出來,我們一起禱告。
[00:46:59.000 --> 00:47:13.000]  神啊,我們為著提亞非羅這個人物來感謝祢,雖然我們不真實的認識祂。
[00:47:22.000 --> 00:47:29.000]  我們確知,祂實在是愛你的一個人物,因為祂對在路加福音和使徒行傳的貢獻。
[00:47:29.000 --> 00:47:40.000]  主啊,幫助我們成為一位這樣子的人。
[00:47:48.000 --> 00:47:53.000]  在這個龍曆新年來臨的時候,我們真的成為一個愛神的人。
[00:47:53.000 --> 00:48:00.000]  讓我們對祢的愛,能夠榮耀祢的名。
[00:48:00.000 --> 00:48:02.000]  奉耶穌的名,阿們。
