
[00:00:00.000 --> 00:00:08.000]  最近有人問我說牧師,你的講道是不是解經講道,是不是?
[00:01:56.000 --> 00:02:02.000]  結果她很高興地發現,原來這個蜂蜜上面有一個字寫著說,
[00:02:02.000 --> 00:02:05.000]  還是用King James的,
[00:02:05.000 --> 00:02:11.000]  thy word is sweeter than honey,
[00:02:11.000 --> 00:02:13.000]  就是詩篇的話。
[00:02:13.000 --> 00:02:19.000]  你的話比蜂蜜更甘甜,Amen?
[00:02:19.000 --> 00:02:26.000]  跟你旁邊說,神的話比蜜更甘甜。
[00:02:26.000 --> 00:02:30.000]  所以,弟兄姊妹,你喜歡嗎?
[00:02:30.000 --> 00:02:33.000]  那我們帶著渴慕的心來讀神的話。
[00:02:33.000 --> 00:02:35.000]  今天只有一節聖經,
[00:02:35.000 --> 00:02:38.000]  但是弟兄姊妹你會發現這一節就夠了。
[00:02:38.000 --> 00:02:43.000]  我很有一種,不能講誘惑,
[00:02:43.000 --> 00:02:47.000]  有一個試探,我想要多講一點,
[00:02:47.000 --> 00:02:51.000]  但是我後來還是決定好好的講這一節。
[00:02:51.000 --> 00:02:55.000]  你會發現,這一篇聖經裡面,
[00:02:55.000 --> 00:03:02.000]  它這裡告訴我們說要做智慧人。
[00:03:02.000 --> 00:03:08.000]  十五節接著是從第一節到十四節來的。
[00:03:08.000 --> 00:03:11.000]  五章第一節到第十四節在講什麼呢?
[00:03:11.000 --> 00:03:12.000]  我們稍微複習。
[00:03:12.000 --> 00:03:20.000]  第一節第二節講到說,我們當向蒙慈愛的兒女,對不對?
[00:03:20.000 --> 00:03:26.000]  怎麼好像過了一個Level day,不是Level day,是Level day嗎?
[00:03:26.000 --> 00:03:32.000]  過了一個Level day好像我們已經有點忘掉了。
[00:03:32.000 --> 00:03:35.000]  第一節第二節講到,你如果不清楚,看看你的聖經,
[00:03:35.000 --> 00:03:39.000]  講到說我們當向蒙慈愛的兒女,是不是?
[00:03:39.000 --> 00:03:40.000]  所以我們是神的兒女,
[00:03:40.000 --> 00:03:43.000]  我們神的兒女有個特色就是我們是慈愛的,
[00:03:43.000 --> 00:03:48.000]  我們是蒙愛的,我們也是一個有愛的基督徒。
[00:03:48.000 --> 00:03:53.000]  第三節到十四節就講到我們應當行事為人,
[00:03:53.000 --> 00:03:57.000]  當向光明的兒女。
[00:03:57.000 --> 00:04:00.000]  所以我們行事為人,我們不單單有愛,
[00:04:00.000 --> 00:04:04.000]  我們同時是光明的,我們是聖潔的兒女。
[00:04:04.000 --> 00:04:06.000]  所以接著這樣子的一個思緒,
[00:04:06.000 --> 00:04:09.000]  保羅到十五節的時候,他不是轉換另外一個話題,
[00:04:09.000 --> 00:04:13.000]  他繼續的在講這件事情。
[00:04:13.000 --> 00:04:15.000]  那你怎麼知道呢?
[00:04:15.000 --> 00:04:19.000]  中文聖經你看不出來,
[00:04:19.000 --> 00:04:23.000]  但是你如果看在原文聖經裡面,
[00:04:23.000 --> 00:04:26.000]  十五節一開始的時候,
[00:04:26.000 --> 00:04:28.000]  他其實,我看下面一個,
[00:04:28.000 --> 00:04:33.000]  他其實有沒有,你注意看這一個,
[00:04:33.000 --> 00:04:35.000]  是不是有?
[00:04:35.000 --> 00:04:37.000]  所以,有沒有?
[00:04:37.000 --> 00:04:43.000]  如果你看英文的版本裡面,
[00:04:43.000 --> 00:04:46.000]  有這一個版本,
[00:04:46.000 --> 00:04:51.000]  所以這個就是一個承接,
[00:04:51.000 --> 00:04:53.000]  第一節到十四節說,
[00:04:53.000 --> 00:04:56.000]  因此你看十四節的時候他說,
[00:04:56.000 --> 00:04:59.000]  所以主說你這睡著的人當醒過來,
[00:04:59.000 --> 00:05:02.000]  從死裡復活,基督就要光照你了。
[00:05:02.000 --> 00:05:04.000]  十五節好像沒有了,
[00:05:04.000 --> 00:05:07.000]  不是,他接著說,
[00:05:07.000 --> 00:05:10.000]  因此你們要怎麼樣?
[00:05:10.000 --> 00:05:14.000]  你們要謹慎。
[00:05:14.000 --> 00:05:19.000]  但是在中文聖經裡面,
[00:05:19.000 --> 00:05:21.000]  沒有翻出這一個字來,
[00:05:21.000 --> 00:05:24.000]  其實這邊講到謹慎的時候,
[00:05:24.000 --> 00:05:27.000]  他在你們要謹慎之前,
[00:05:27.000 --> 00:05:29.000]  還有一句話,
[00:05:29.000 --> 00:05:32.000]  就是這一個字,
[00:05:32.000 --> 00:05:37.000]  希臘文叫 blepo,
[00:05:37.000 --> 00:05:41.000]  他這裡講中文翻譯說小心,
[00:05:41.000 --> 00:05:45.000]  英文就是 look, see,
[00:05:45.000 --> 00:05:47.000]  好像在說什麼呢?
[00:05:47.000 --> 00:05:51.000]  behold, watch,
[00:05:51.000 --> 00:05:55.000]  看啊,這個意思。
[00:05:55.000 --> 00:05:58.000]  這個字的意思就是說,
[00:05:58.000 --> 00:06:02.000]  注意啊,你們到機場的時候有沒有聽過,
[00:06:02.000 --> 00:06:05.000]  我因為學過西班牙文,
[00:06:05.000 --> 00:06:07.000]  有時候我聽見他講完英文之後,
[00:06:07.000 --> 00:06:09.000]  他接著就講第二遍,
[00:06:09.000 --> 00:06:11.000]  用西班牙文,
[00:06:11.000 --> 00:06:16.000]  attention, please!
[00:06:16.000 --> 00:06:19.000]  attention 就是 attention,
[00:06:19.000 --> 00:06:21.000]  attention, please!
[00:06:21.000 --> 00:06:24.000]  attention, please!
[00:06:24.000 --> 00:06:27.000]  我們中文說什麼?
[00:06:27.000 --> 00:06:29.000]  請注意!
[00:06:29.000 --> 00:06:31.000]  小心!請注意!
[00:06:31.000 --> 00:06:34.000]  所以聖經裡面把這個字翻成小心,
[00:06:34.000 --> 00:06:35.000]  翻成留意,
[00:06:35.000 --> 00:06:38.000]  或者你們要留心聽,
[00:06:38.000 --> 00:06:42.000]  講到聽的時候要留心聽,
[00:06:42.000 --> 00:06:46.000]  這個地方把它翻譯成謹慎,
[00:06:46.000 --> 00:06:51.000]  其實他中文聖經裡面,
[00:06:51.000 --> 00:06:55.000]  並沒有把這個字翻譯出來,
[00:06:55.000 --> 00:06:57.000]  所以我們從原文聖經裡面,
[00:06:57.000 --> 00:06:59.000]  我們看見一件事情,
[00:06:59.000 --> 00:07:02.000]  他說你要做一個智慧人,
[00:07:02.000 --> 00:07:04.000]  怎麼樣做一個智慧人呢?
[00:07:04.000 --> 00:07:06.000]  今天我就講兩點,
[00:07:06.000 --> 00:07:09.000]  就是從這個動詞來講,
[00:07:09.000 --> 00:07:12.000]  所以你們要小心,
[00:07:12.000 --> 00:07:15.000]  所以你們要留心,
[00:07:15.000 --> 00:07:18.000]  所以你們要注意,
[00:07:18.000 --> 00:07:20.000]  在這裡講了說我們要小心,
[00:07:20.000 --> 00:07:22.000]  我們要注意,
[00:07:22.000 --> 00:07:25.000]  這個地方就提醒我們,
[00:07:25.000 --> 00:07:26.000]  我們來看一下,
[00:07:26.000 --> 00:07:32.000]  哥林多前述第十章十二節,
[00:07:32.000 --> 00:07:34.000]  我們一起來讀,
[00:07:34.000 --> 00:07:43.000]  所以自己以為,
[00:07:43.000 --> 00:07:45.000]  這個地方保羅在講什麼?
[00:07:45.000 --> 00:07:48.000]  保羅說你自己以為站立得穩得,
[00:07:48.000 --> 00:07:54.000]  需要謹慎,免得跌倒,
[00:07:54.000 --> 00:07:59.000]  最近在中國,
[00:07:59.000 --> 00:08:03.000]  其實這是從美國回去的一個人,
[00:08:03.000 --> 00:08:05.000]  我不知道你們知不知道這個人,
[00:08:05.000 --> 00:08:07.000]  那麼現在是在網上面,
[00:08:07.000 --> 00:08:09.000]  和熱烈地討論這個人,
[00:08:09.000 --> 00:08:13.000]  這個人叫劉強東,
[00:08:13.000 --> 00:08:15.000]  聽過嗎?
[00:08:15.000 --> 00:08:17.000]  國內來的應該都聽過吧?
[00:08:17.000 --> 00:08:19.000]  如果你不清楚他是誰,
[00:08:19.000 --> 00:08:22.000]  他身價72億,
[00:08:22.000 --> 00:08:28.000]  他是所謂的京東商城的創辦人,
[00:08:28.000 --> 00:08:32.000]  這個人有錢有勢有名,
[00:08:32.000 --> 00:08:35.000]  他也是中國的政協委員,
[00:08:35.000 --> 00:08:38.000]  那麼他到了明尼蘇達,
[00:08:38.000 --> 00:08:44.000]  去念明尼蘇達大學的工商管理博士,
[00:08:44.000 --> 00:08:48.000]  還帶著太太,帶著岳母,
[00:08:48.000 --> 00:08:52.000]  但是就在一次的酒席裡面,
[00:08:52.000 --> 00:08:59.000]  結果被告說他性侵一個女孩,
[00:08:59.000 --> 00:09:02.000]  那麼這件事情因為警方正在調查當中,
[00:09:02.000 --> 00:09:08.000]  所以我們不能夠隨便說,
[00:09:08.000 --> 00:09:11.000]  但是我要講的意思就是說,
[00:09:11.000 --> 00:09:15.000]  不管如何,
[00:09:15.000 --> 00:09:16.000]  這一個公眾人士,
[00:09:16.000 --> 00:09:17.000]  這一個出名的人,
[00:09:17.000 --> 00:09:19.000]  這個有錢的人,
[00:09:19.000 --> 00:09:21.000]  他不小心,
[00:09:21.000 --> 00:09:26.000]  其實他這麼有錢,
[00:09:26.000 --> 00:09:31.000]  他要做什麼事情,他不能做嗎?
[00:09:31.000 --> 00:09:33.000]  但是一次的失誤,
[00:09:33.000 --> 00:09:36.000]  一次的不小心,
[00:09:36.000 --> 00:09:39.000]  這個有可能會讓他傾家蕩產,
[00:09:39.000 --> 00:09:45.000]  現在京東商城的股價已經跌了。
[00:09:45.000 --> 00:09:48.000]  那丁子妹,
[00:09:48.000 --> 00:09:51.000]  大概你會覺得他跟我沒有關係,
[00:09:51.000 --> 00:09:53.000]  我要提的就是說,
[00:09:53.000 --> 00:09:57.000]  丁子妹,今天你我生活在這個世界當中,
[00:09:57.000 --> 00:09:58.000]  保羅提醒我們,
[00:09:58.000 --> 00:10:02.000]  你自己以為站立得穩得怎麼樣,
[00:10:02.000 --> 00:10:09.000]  更要謹慎免得跌倒。
[00:10:09.000 --> 00:10:12.000]  我提過很多次,
[00:10:12.000 --> 00:10:14.000]  我需要再提,
[00:10:14.000 --> 00:10:16.000]  因為這個世代,
[00:10:16.000 --> 00:10:18.000]  你不要以為你自己年紀大了,
[00:10:18.000 --> 00:10:21.000]  你也不要以為你幸福很多年,
[00:10:21.000 --> 00:10:27.000]  這些都不是保證我們不會跌倒。
[00:10:27.000 --> 00:10:29.000]  有一個年輕人,
[00:10:29.000 --> 00:10:30.000]  他在上網的時候,
[00:10:30.000 --> 00:10:33.000]  不小心看到一個圖畫出來,
[00:10:33.000 --> 00:10:34.000]  那上面告訴,
[00:10:34.000 --> 00:10:37.000]  其實就是一個社群網路,
[00:10:37.000 --> 00:10:41.000]  那麼在當時候他依戀之間,
[00:10:41.000 --> 00:10:44.000]  他就click進去了,
[00:10:44.000 --> 00:10:46.000]  進去之後看到了,
[00:10:46.000 --> 00:10:49.000]  你知道那些圖片是非常厲害的,
[00:10:49.000 --> 00:10:52.000]  魔鬼非常清楚這件事情,
[00:10:52.000 --> 00:10:55.000]  所以他後來就受到影響,
[00:10:55.000 --> 00:10:57.000]  他就經常地去看,
[00:10:57.000 --> 00:11:00.000]  看了之後就變成是受他的影響,
[00:11:00.000 --> 00:11:02.000]  結果後來他有一天,
[00:11:02.000 --> 00:11:04.000]  他最後被警察抓了,
[00:11:04.000 --> 00:11:09.000]  原因是因為他去偷拍人家女生洗澡。
[00:11:09.000 --> 00:11:11.000]  你會覺得說,
[00:11:11.000 --> 00:11:13.000]  年輕人血氣方剛嘛,
[00:11:13.000 --> 00:11:15.000]  我都已經是六七十歲的人了,
[00:11:15.000 --> 00:11:16.000]  我才不會受這個影響,
[00:11:16.000 --> 00:11:24.000]  會嗎?會不會?會!
[00:11:24.000 --> 00:11:26.000]  你說我已經信主多年了,
[00:11:26.000 --> 00:11:28.000]  我都已經是侍奉多年了,
[00:11:28.000 --> 00:11:31.000]  這些都不代表什麼,
[00:11:31.000 --> 00:11:32.000]  做牧師多年,
[00:11:32.000 --> 00:11:33.000]  是不是就表示說,
[00:11:33.000 --> 00:11:37.000]  他可以免於這一些的試探呢?
[00:11:37.000 --> 00:11:38.000]  有沒有?
[00:11:38.000 --> 00:11:39.000]  魔鬼會不會說,
[00:11:39.000 --> 00:11:40.000]  你今天是牧師,
[00:11:40.000 --> 00:11:41.000]  所以我就不試探你了,
[00:11:41.000 --> 00:11:42.000]  會不會?
[00:11:42.000 --> 00:11:43.000]  你錯了,
[00:11:43.000 --> 00:11:44.000]  他就是因為你是牧師傳達人,
[00:11:44.000 --> 00:11:46.000]  所以他試探得更厲害,
[00:11:46.000 --> 00:11:48.000]  他就是因為知道你是長老姪室,
[00:11:48.000 --> 00:11:50.000]  所以他試探你更厲害,
[00:11:50.000 --> 00:11:55.000]  你要去問他什麼意思嗎?
[00:11:55.000 --> 00:11:56.000]  我們要做智慧的人,
[00:11:56.000 --> 00:11:57.000]  我們不要糊塗人,
[00:11:57.000 --> 00:11:59.000]  我們要小心,
[00:11:59.000 --> 00:12:00.000]  我們要注意,
[00:12:00.000 --> 00:12:04.000]  Pay attention,
[00:12:04.000 --> 00:12:06.000]  有孩子的,
[00:12:06.000 --> 00:12:07.000]  甚至你有孫子你的,
[00:12:07.000 --> 00:12:08.000]  你也需要注意一下,
[00:12:08.000 --> 00:12:10.000]  現在的孩子面臨到的試探,
[00:12:10.000 --> 00:12:11.000]  比我們更厲害,
[00:12:11.000 --> 00:12:14.000]  你看看右邊這個東西,
[00:12:14.000 --> 00:12:16.000]  聽過這個煙嗎?
[00:12:16.000 --> 00:12:19.000]  聽過電子煙?
[00:12:19.000 --> 00:12:21.000]  美國有一個很有名的
[00:12:21.000 --> 00:12:26.000]  生產電子煙的公司,
[00:12:26.000 --> 00:12:27.000]  這些公司們,
[00:12:27.000 --> 00:12:31.000]  據說他們投資150億,
[00:12:31.000 --> 00:12:33.000]  來做實驗,
[00:12:33.000 --> 00:12:36.000]  怎麼樣子讓青少年,
[00:12:36.000 --> 00:12:40.000]  他們可以吸這個電子煙,
[00:12:40.000 --> 00:12:42.000]  在美國律法規定,
[00:12:42.000 --> 00:12:48.000]  要21歲以上成年人才可以買煙,
[00:12:48.000 --> 00:12:50.000]  他們怎麼研究呢?
[00:12:50.000 --> 00:12:52.000]  他們研究各樣的方式,
[00:12:52.000 --> 00:12:59.000]  這是什麼東西,請你看一下,
[00:12:59.000 --> 00:13:05.000]  這個長相像什麼東西?
[00:13:05.000 --> 00:13:09.000]  這個有點像是小孩子的什麼東西,
[00:13:09.000 --> 00:13:15.000]  長相,或者是畫畫的東西,
[00:13:15.000 --> 00:13:18.000]  你看看這是什麼東西,
[00:13:18.000 --> 00:13:20.000]  這是什麼東西,
[00:13:20.000 --> 00:13:21.000]  這些東西你看起來,
[00:13:21.000 --> 00:13:24.000]  都好像是兒童的用具,
[00:13:24.000 --> 00:13:27.000]  它是電子煙,
[00:13:27.000 --> 00:13:29.000]  你都會用電腦嗎?
[00:13:29.000 --> 00:13:31.000]  你會用USB嗎?
[00:13:31.000 --> 00:13:33.000]  小心下次買USB的時候,
[00:13:33.000 --> 00:13:35.000]  不要買錯了,
[00:13:35.000 --> 00:13:40.000]  這個是電子煙USB,
[00:13:40.000 --> 00:13:43.000]  它把它製造成像USB一樣,
[00:13:43.000 --> 00:13:47.000]  但是它是電子煙,
[00:13:47.000 --> 00:13:48.000]  各式各樣的,
[00:13:48.000 --> 00:13:53.000]  它還做成越南的辣椒醬,
[00:13:53.000 --> 00:13:55.000]  你以為是辣椒醬,
[00:13:55.000 --> 00:13:56.000]  不,它是什麼?
[00:13:56.000 --> 00:13:58.000]  它是電子煙,
[00:13:58.000 --> 00:13:59.000]  各式各樣,
[00:13:59.000 --> 00:14:01.000]  你要檸檬味,芒果味,
[00:14:01.000 --> 00:14:06.000]  什麼味通通都可以,
[00:14:06.000 --> 00:14:07.000]  你看看沒有,
[00:14:07.000 --> 00:14:11.000]  這就是魔鬼的工作,
[00:14:11.000 --> 00:14:14.000]  魔鬼假扮成光明的天使,
[00:14:14.000 --> 00:14:18.000]  所以給你旁邊說,
[00:14:18.000 --> 00:14:26.000]  Attention please,
[00:14:26.000 --> 00:14:28.000]  你不要隨便的把你的孩子
[00:14:28.000 --> 00:14:31.000]  讓手機來照顧他,
[00:14:31.000 --> 00:14:34.000]  我看很多父母親
[00:14:34.000 --> 00:14:38.000]  已經有這種習慣,
[00:14:38.000 --> 00:14:39.000]  我看到一些孩子
[00:14:39.000 --> 00:14:40.000]  在看手機的時候,
[00:14:40.000 --> 00:14:44.000]  那種全神貫注的那個樣子,
[00:14:44.000 --> 00:14:48.000]  比考聯考還認真,
[00:14:48.000 --> 00:14:51.000]  你想他從小的時候就如此,
[00:14:51.000 --> 00:14:53.000]  長大之後,
[00:14:53.000 --> 00:14:57.000]  他受到誰的影響比較大?
[00:14:57.000 --> 00:14:58.000]  手機裡面有什麼東西,
[00:14:58.000 --> 00:15:02.000]  他在看什麼呢?
[00:15:02.000 --> 00:15:03.000]  你說不會吧,
[00:15:03.000 --> 00:15:05.000]  我的孩子不會去看這些東西,
[00:15:05.000 --> 00:15:11.000]  你永遠不知道,
[00:15:11.000 --> 00:15:12.000]  所以這個世代
[00:15:12.000 --> 00:15:15.000]  有許多的試探擺在我們面前,
[00:15:15.000 --> 00:15:16.000]  所以神提醒我們,
[00:15:16.000 --> 00:15:17.000]  保羅提醒我們說,
[00:15:17.000 --> 00:15:23.000]  要我們小心,要我們注意,
[00:15:23.000 --> 00:15:25.000]  為這個緣故,
[00:15:25.000 --> 00:15:28.000]  我們今天談到,
[00:15:28.000 --> 00:15:30.000]  甚至有一些的時候,
[00:15:30.000 --> 00:15:32.000]  越來越多的一些知名的牧者,
[00:15:32.000 --> 00:15:38.000]  我們看到在美國跌倒,
[00:15:38.000 --> 00:15:42.000]  剛過世的格裡漢牧師,
[00:15:42.000 --> 00:15:45.000]  我們都是很敬重的一個神的僕人,
[00:15:45.000 --> 00:15:46.000]  在他過世的時候,
[00:15:46.000 --> 00:15:48.000]  很多人討論,
[00:15:48.000 --> 00:15:51.000]  在紀念他,回憶他,
[00:15:51.000 --> 00:15:54.000]  他最被人家所紀念的,
[00:15:54.000 --> 00:15:56.000]  上帝使用他,
[00:15:56.000 --> 00:15:59.000]  就是因為他非常的謹慎處理,
[00:15:59.000 --> 00:16:01.000]  在金錢的事上,
[00:16:01.000 --> 00:16:05.000]  在異性男女關係上面,
[00:16:05.000 --> 00:16:07.000]  舉例來講,
[00:16:07.000 --> 00:16:10.000]  他規定他們佈道團的團員,
[00:16:10.000 --> 00:16:11.000]  嚴格執行,
[00:16:11.000 --> 00:16:13.000]  除了自己太太之外,
[00:16:13.000 --> 00:16:17.000]  絕不跟任何異性單獨相處,
[00:16:17.000 --> 00:16:20.000]  這不容易,
[00:16:20.000 --> 00:16:21.000]  所以他們出去的時候,
[00:16:21.000 --> 00:16:22.000]  他們佈道團,
[00:16:22.000 --> 00:16:24.000]  他們全部的會一起旅行,
[00:16:24.000 --> 00:16:27.000]  訂的房間通通都是彼此是鄰居的,
[00:16:27.000 --> 00:16:29.000]  不會說今天一樓訂幾個,
[00:16:29.000 --> 00:16:30.000]  二樓訂幾個,
[00:16:30.000 --> 00:16:31.000]  他絕對不這樣子,
[00:16:31.000 --> 00:16:32.000]  全部都在一起,
[00:16:32.000 --> 00:16:35.000]  怎麼樣?
[00:16:35.000 --> 00:16:37.000]  彼此怎麼樣?
[00:16:37.000 --> 00:16:38.000]  不是督察,
[00:16:38.000 --> 00:16:42.000]  監視,
[00:16:42.000 --> 00:16:43.000]  也可以講,
[00:16:43.000 --> 00:16:47.000]  彼此要hold accountability,
[00:16:47.000 --> 00:16:49.000]  格裡漢牧師他更小心了,
[00:16:49.000 --> 00:16:50.000]  他進房間的時候,
[00:16:50.000 --> 00:16:51.000]  進旅館房間,
[00:16:51.000 --> 00:16:57.000]  他絕對不自己進去,
[00:16:57.000 --> 00:17:02.000]  他一定要帶同工一起先進去,
[00:17:02.000 --> 00:17:06.000]  或者請一個同工先進去,
[00:17:06.000 --> 00:17:07.000]  為什麼?
[00:17:07.000 --> 00:17:09.000]  他怕他如果一進去,
[00:17:09.000 --> 00:17:11.000]  已經裡面有一個旅的怎麼辦,
[00:17:11.000 --> 00:17:13.000]  你懂我意思嗎?
[00:17:13.000 --> 00:17:17.000]  你說不可能吧?
[00:17:17.000 --> 00:17:20.000]  這些都曾經有發生過的事情,
[00:17:20.000 --> 00:17:25.000]  有一次柯林頓的太太,
[00:17:25.000 --> 00:17:28.000]  就是Hillary,
[00:17:28.000 --> 00:17:32.000]  那時候柯林頓做Arkansas的州長,
[00:17:32.000 --> 00:17:39.000]  柯林頓太太就特別透過聯絡,
[00:17:39.000 --> 00:17:45.000]  就說她很希望能夠單獨的跟格裡漢牧師見面,
[00:17:45.000 --> 00:17:46.000]  可能有一些什麼
[00:17:46.000 --> 00:17:50.000]  她比較privacy的事情要跟她談,
[00:17:50.000 --> 00:17:51.000]  剛才我們不是講說,
[00:17:51.000 --> 00:17:52.000]  他們有一個原則,
[00:17:52.000 --> 00:17:55.000]  絕不跟女性單獨在一起嗎?
[00:17:55.000 --> 00:17:58.000]  所以怎麼辦呢?
[00:17:58.000 --> 00:18:01.000]  格裡漢牧師最後就說,
[00:18:01.000 --> 00:18:06.000]  好,請你到Arkansas州的某一個餐廳,
[00:18:06.000 --> 00:18:11.000]  請餐廳幫他安排了一個最中間的位置,
[00:18:11.000 --> 00:18:15.000]  所有旁邊的人都可以看著那一桌,
[00:18:15.000 --> 00:18:18.000]  然後她就跟Hillary兩個人在那邊,
[00:18:18.000 --> 00:18:21.000]  公開的在那邊談事情,
[00:18:21.000 --> 00:18:24.000]  否則她就不出席,
[00:18:24.000 --> 00:18:27.000]  不容易喔,對不對?
[00:18:27.000 --> 00:18:29.000]  所以為這個緣故,
[00:18:29.000 --> 00:18:32.000]  格裡漢牧師為什麼這麼樣子的小心,
[00:18:32.000 --> 00:18:33.000]  為什麼這樣謹慎,
[00:18:33.000 --> 00:18:36.000]  因為他深深知道一不小心,
[00:18:36.000 --> 00:18:44.000]  就可能會落入陷阱裡面。
[00:18:44.000 --> 00:18:45.000]  對不對?
[00:18:45.000 --> 00:18:51.000]  那我們怎麼樣子才能夠如此天天緊緊張張呢?
[00:18:51.000 --> 00:18:54.000]  事實上不是只是靠著你自己外面上面,
[00:18:54.000 --> 00:18:56.000]  你自己的頭腦知識裡面,
[00:18:56.000 --> 00:18:58.000]  要去能夠做到這件事情。
[00:18:58.000 --> 00:19:01.000]  我們來看一節聖經,好不好?
[00:19:01.000 --> 00:19:03.000]  馬可福音13章33節我們一起來念,
[00:19:03.000 --> 00:19:05.000]  預備,請!
[00:19:05.000 --> 00:19:08.000]  你們要謹慎,謹省祈禱,
[00:19:08.000 --> 00:19:13.000]  因為你們不曉得那日期幾時來到。
[00:19:13.000 --> 00:19:15.000]  耶穌在提到末日的時候,
[00:19:15.000 --> 00:19:17.000]  祂講了這句話,
[00:19:17.000 --> 00:19:19.000]  祂說你們要謹慎,
[00:19:19.000 --> 00:19:21.000]  那麼講到謹慎的時候,
[00:19:21.000 --> 00:19:23.000]  祂接著就講什麼?
[00:19:23.000 --> 00:19:25.000]  謹省祈禱,看到沒有?
[00:19:25.000 --> 00:19:27.000]  我們再看下一節,
[00:19:27.000 --> 00:19:30.000]  馬太福音26章41節我們一起來念,
[00:19:30.000 --> 00:19:36.000]  預備,請!
[00:19:36.000 --> 00:19:40.000]  耶穌是在什麼時候說這句話呢?
[00:19:40.000 --> 00:19:43.000]  耶穌到科西瑪利園去禱告的時候,
[00:19:43.000 --> 00:19:45.000]  祂跟祂的門徒說什麼?
[00:19:45.000 --> 00:19:49.000]  祂說你們在這裡等我,是不是?
[00:19:49.000 --> 00:19:51.000]  結果當耶穌禱告完出來的時候,
[00:19:51.000 --> 00:19:53.000]  這些人在做什麼?
[00:19:53.000 --> 00:19:55.000]  呼呼大睡!
[00:19:55.000 --> 00:19:57.000]  所以耶穌跟他們講說,
[00:19:57.000 --> 00:20:04.000]  總要謹行禱告,免得入了迷惑。
[00:20:04.000 --> 00:20:06.000]  我們為什麼不會進入試探?
[00:20:06.000 --> 00:20:08.000]  我們為什麼不會入了迷惑?
[00:20:08.000 --> 00:20:13.000]  因為耶穌提醒我們,因為要謹行禱告。
[00:20:13.000 --> 00:20:16.000]  謹行跟禱告常常連在一起,
[00:20:16.000 --> 00:20:18.000]  因為一個謹行的人,他才會去禱告,
[00:20:18.000 --> 00:20:20.000]  一個禱告的人,他容易保持謹行。
[00:20:20.000 --> 00:20:23.000]  親愛的同志們,日到黃昏,
[00:20:23.000 --> 00:20:26.000]  睡到這個日沉西下,
[00:20:26.000 --> 00:20:29.000]  那個人是誰?大衛。
[00:20:29.000 --> 00:20:32.000]  大衛是不是一個早起的人,請告訴我。
[00:20:32.000 --> 00:20:34.000]  你讀他的詩篇,大衛充滿了怎麼樣?
[00:20:34.000 --> 00:20:38.000]  我的靈啊,你要及早醒起。
[00:20:38.000 --> 00:20:40.000]  情色啊,是不是要及早醒起。
[00:20:40.000 --> 00:20:43.000]  大衛是一個早起禱告的人。
[00:20:43.000 --> 00:20:47.000]  一個早起禱告的人,竟然會跌倒。
[00:20:47.000 --> 00:20:50.000]  為什麼?他跌倒是什麼時候?
[00:20:50.000 --> 00:20:53.000]  哪一天沒有早上起來禱告?
