
[00:00:00.000 --> 00:00:05.000]  但是一個人和自己相處了很多年
[00:06:21.000 --> 00:06:24.000]  你有意向是要悔改
[00:06:24.000 --> 00:06:26.000]  而不是有個存心
[00:06:26.000 --> 00:06:28.000]  我認罪之後又去犯罪
[00:06:28.000 --> 00:06:31.000]  不過做一層手續去認罪
[00:06:31.000 --> 00:06:33.000]  不是這樣的
[00:06:33.000 --> 00:06:35.000]  雅各在這裡說
[00:06:35.000 --> 00:06:38.000]  很可能是指亞當和亞娃犯了罪
[00:06:38.000 --> 00:06:41.000]  令上帝判人類要死
[00:06:41.000 --> 00:06:46.000]  不過假如我們不認真去對付自己的情慾
[00:06:46.000 --> 00:06:49.000]  縱容自己不斷犯罪
[00:06:49.000 --> 00:06:51.000]  這樣都會去到一個地步
[00:06:51.000 --> 00:06:54.000]  是會消滅聖靈的感動
[00:06:54.000 --> 00:06:56.000]  不斷犯罪
[00:06:56.000 --> 00:06:59.000]  就會引致死亡
[00:06:59.000 --> 00:07:02.000]  這個說法可能有些問題
[00:07:02.000 --> 00:07:04.000]  因為有人可能聽過
[00:07:04.000 --> 00:07:07.000]  一次得救永遠得救
[00:07:07.000 --> 00:07:12.000]  這個說法其實是一個很概括性的說法
[00:07:12.000 --> 00:07:13.000]  就是說
[00:07:13.000 --> 00:07:15.000]  其實這個說法一次得救永遠得救
[00:07:15.000 --> 00:07:18.000]  這個說法裡面是包括了很多條件
[00:07:18.000 --> 00:07:22.000]  有些細節是沒有說清楚的
[00:07:22.000 --> 00:07:25.000]  我鼓勵大家千萬不要以為
[00:07:25.000 --> 00:07:29.000]  一個人曾經在某一次的報道會舉過手
[00:07:29.000 --> 00:07:30.000]  缺過字
[00:07:30.000 --> 00:07:33.000]  這樣就一定可以入天堂了
[00:07:33.000 --> 00:07:36.000]  根據我對聖經啟示的了解
[00:07:36.000 --> 00:07:38.000]  情況就不是那麼簡單
[00:07:38.000 --> 00:07:42.000]  或者我用兩段聖經來解釋一下
[00:07:42.000 --> 00:07:46.000]  第一段就是主耶穌說的殺種的比喻
[00:07:46.000 --> 00:07:50.000]  我相信大部分人都會聽過這個比喻
[00:07:50.000 --> 00:07:53.000]  我們就不花時間去讀聖經
[00:07:53.000 --> 00:07:57.000]  聖經裡面其實就說到有一個農夫出去殺種
[00:07:57.000 --> 00:08:00.000]  殺種之後是有四種情況的
[00:08:00.000 --> 00:08:04.000]  第一種情況是種子殺在路邊
[00:08:04.000 --> 00:08:07.000]  就被小鳥叼走了
[00:08:07.000 --> 00:08:13.000]  另外一種情況就是有些種子掉進淺的泥土裡面
[00:08:13.000 --> 00:08:14.000]  它發芽的
[00:08:14.000 --> 00:08:15.000]  雖然發了芽
[00:08:15.000 --> 00:08:19.000]  但是經不起太陽照射就死了
[00:08:19.000 --> 00:08:25.000]  我相信這裡就指那些在報道會缺字舉手的信徒
[00:08:25.000 --> 00:08:27.000]  他可能甚至舉完手
[00:08:27.000 --> 00:08:30.000]  缺完字之後還去過教會一兩次
[00:08:30.000 --> 00:08:35.000]  但是他們沒有真正寫記來跟耶穌
[00:08:35.000 --> 00:08:38.000]  結果是不會得救的
[00:08:38.000 --> 00:08:43.000]  另外一段經文就是哥林多前書五章第十節
[00:08:43.000 --> 00:08:44.000]  那裡說得很清楚
[00:08:44.000 --> 00:08:50.000]  我們都必須站在基督面前受他審判
[00:08:50.000 --> 00:08:53.000]  每一個人按照肉身的行為
[00:08:53.000 --> 00:08:56.000]  或善或惡接受報應
[00:08:56.000 --> 00:09:00.000]  按照這段經文的上文下理來看
[00:09:00.000 --> 00:09:05.000]  這裡也說基督徒都會受審判
[00:09:05.000 --> 00:09:09.000]  信心是得救的入門
[00:09:09.000 --> 00:09:14.000]  入門之後的行為也是非常重要
[00:09:14.000 --> 00:09:18.000]  所以如果一個人曾經一次得救
[00:09:18.000 --> 00:09:23.000]  並且在得救之後追求長進
[00:09:23.000 --> 00:09:26.000]  不斷地學習寫記跟隨耶穌
[00:09:26.000 --> 00:09:29.000]  那他就會永遠得救了
[00:09:29.000 --> 00:09:32.000]  這個就是主耶穌親口說的條件
[00:09:32.000 --> 00:09:35.000]  就是我們今天讀的金句
[00:09:35.000 --> 00:09:39.000]  如果有人要跟隨我就得捨棄自己
[00:09:39.000 --> 00:09:43.000]  天天背負他的十字架來跟隨我
[00:09:43.000 --> 00:09:46.000]  不是缺了一次就夠了
[00:09:46.000 --> 00:09:50.000]  而是要每天跟隨耶穌
[00:09:50.000 --> 00:09:53.000]  所以根據雅各的說法
[00:09:53.000 --> 00:09:59.000]  人的私慾是引人犯罪的重要原因
[00:09:59.000 --> 00:10:01.000]  不是外在的環境
[00:10:01.000 --> 00:10:04.000]  不是魔鬼的誘惑
[00:10:04.000 --> 00:10:09.000]  如果我們有心不犯罪
[00:10:09.000 --> 00:10:11.000]  就一定要學習寫記
[00:10:11.000 --> 00:10:15.000]  要時時留意自己心裡面的慾望
[00:10:15.000 --> 00:10:18.000]  然後將我們的慾望
[00:10:18.000 --> 00:10:21.000]  跟聖經的教導來比較一下
[00:10:21.000 --> 00:10:25.000]  看看我們的慾望有沒有違反聖經
[00:10:25.000 --> 00:10:28.000]  如果沒有違反聖經的話
[00:10:28.000 --> 00:10:29.000]  是沒有問題的
[00:10:29.000 --> 00:10:31.000]  不是所有慾望都有問題
[00:10:31.000 --> 00:10:33.000]  但是如果違反聖經的話
[00:10:33.000 --> 00:10:35.000]  我們就要求主幫助
[00:10:35.000 --> 00:10:39.000]  去跟自己的慾望去搏鬥
[00:10:39.000 --> 00:10:40.000]  舉一個例子
[00:10:40.000 --> 00:10:43.000]  人有吃的慾望
[00:10:43.000 --> 00:10:46.000]  是上帝賜給我們的
[00:10:46.000 --> 00:10:51.000]  只要我們不要過份貪吃
[00:10:51.000 --> 00:10:53.000]  想吃飯不是犯罪的
[00:10:53.000 --> 00:10:56.000]  想吃飯是很正常的
[00:10:56.000 --> 00:10:59.000]  一個人也有性慾
[00:10:59.000 --> 00:11:01.000]  也不是犯罪的
[00:11:01.000 --> 00:11:05.000]  因為性慾也是上帝所賜的
[00:11:05.000 --> 00:11:08.000]  其實一定要賜給別人性慾
[00:11:08.000 --> 00:11:11.000]  才可以讓人類去完成
[00:11:11.000 --> 00:11:15.000]  上帝要人類繁殖後代
[00:11:15.000 --> 00:11:18.000]  遍滿全地的任務
[00:11:18.000 --> 00:11:21.000]  不過性慾一定要在
[00:11:21.000 --> 00:11:25.000]  上帝所限定的範圍裡面去滿足
[00:11:25.000 --> 00:11:28.000]  這樣就不是犯罪
[00:11:28.000 --> 00:11:31.000]  假如有人在婚姻範圍以外
[00:11:31.000 --> 00:11:32.000]  去滿足性慾
[00:11:32.000 --> 00:11:33.000]  男人去找一個男人
[00:11:33.000 --> 00:11:35.000]  或者去找妓女
[00:11:35.000 --> 00:11:37.000]  這樣就是犯罪了
[00:11:37.000 --> 00:11:39.000]  有這種性慾的人
[00:11:39.000 --> 00:11:42.000]  就要求聖靈幫助
[00:11:42.000 --> 00:11:44.000]  跟自己的性慾去搏鬥
[00:11:44.000 --> 00:11:48.000]  戰勝這種的性慾
[00:11:48.000 --> 00:11:50.000]  十六節到十八節
[00:11:50.000 --> 00:11:51.000]  我就不用解釋了
[00:11:51.000 --> 00:11:53.000]  很明顯了
[00:11:53.000 --> 00:11:54.000]  我們要繼續思想
[00:11:54.000 --> 00:11:57.000]  十九節到二十五節這一段經文
[00:11:57.000 --> 00:12:01.000]  《雅各教導》我們一定要行道
[00:12:01.000 --> 00:12:04.000]  十九節一開始就對我們說
[00:12:04.000 --> 00:12:07.000]  你們每一個人都應該
[00:12:07.000 --> 00:12:11.000]  隨時聆聽別人的意見
[00:12:11.000 --> 00:12:13.000]  不急於發言
[00:12:13.000 --> 00:12:16.000]  更不要輕易動怒
[00:12:16.000 --> 00:12:18.000]  為什麼呢?
[00:12:18.000 --> 00:12:19.000]  二十節有說
[00:12:19.000 --> 00:12:20.000]  原因就是說
[00:12:20.000 --> 00:12:22.000]  因為人的怒氣
[00:12:22.000 --> 00:12:27.000]  並不能達成上帝公義的目的
[00:12:27.000 --> 00:12:29.000]  人生在世
[00:12:29.000 --> 00:12:31.000]  大多數人都會追求快樂
[00:12:31.000 --> 00:12:32.000]  我相信
[00:12:32.000 --> 00:12:35.000]  沒有人會一生追求痛苦
[00:12:35.000 --> 00:12:36.000]  越苦越好
[00:12:36.000 --> 00:12:40.000]  雖然我們追求達成目的的過程中
[00:12:40.000 --> 00:12:42.000]  可能會遇到痛苦
[00:12:42.000 --> 00:12:45.000]  我們仍然樂於忍耐
[00:12:45.000 --> 00:12:48.000]  就好像很多人為了更美好的生活
[00:12:48.000 --> 00:12:50.000]  就不斷地讀書
[00:12:50.000 --> 00:12:53.000]  每一天都在所不惜
[00:12:53.000 --> 00:12:56.000]  追求舒適物質的生活本身
[00:12:56.000 --> 00:12:59.000]  並沒有違反聖經的教導
[00:12:59.000 --> 00:13:01.000]  其實在聖經創世紀裡
[00:13:01.000 --> 00:13:02.000]  都讓我們看到
[00:13:02.000 --> 00:13:06.000]  當上帝起初建立伊甸園的時候
[00:13:06.000 --> 00:13:09.000]  園子裡都有各式各樣的果子
[00:13:09.000 --> 00:13:11.000]  給人做食物
[00:13:11.000 --> 00:13:13.000]  就是讓人可以過得快樂
[00:13:13.000 --> 00:13:15.000]  舒適的生活
[00:13:15.000 --> 00:13:17.000]  不過作為一個基督徒
[00:13:17.000 --> 00:13:19.000]  我都鼓勵大家
[00:13:19.000 --> 00:13:21.000]  更加要追求的是
[00:13:21.000 --> 00:13:25.000]  上帝創造我們的目的
[00:13:25.000 --> 00:13:28.000]  剛才這個經文都指出
[00:13:28.000 --> 00:13:31.000]  上帝創造人其實是有目的的
[00:13:31.000 --> 00:13:35.000]  並且上帝的目的是一個公義的目的
[00:13:35.000 --> 00:13:37.000]  不是自私的目的
[00:13:37.000 --> 00:13:39.000]  當人發怒的時候
[00:13:39.000 --> 00:13:45.000]  就完全不能夠達成上帝公義的目的
[00:13:45.000 --> 00:13:49.000]  在聖經裡面所記載的第一宗謀殺案
[00:13:49.000 --> 00:13:53.000]  就是戈隱殺了他的兄弟阿伯
[00:13:53.000 --> 00:13:56.000]  為什麼戈隱會殺阿伯呢?
[00:13:56.000 --> 00:14:02.000]  原因就是上帝接受了阿伯對上帝的獻祭
[00:14:02.000 --> 00:14:05.000]  而拒絕了戈隱的獻祭
[00:14:05.000 --> 00:14:11.000]  聖經記載戈隱的反應是非常生氣的
[00:14:11.000 --> 00:14:13.000]  他生氣得很厲害
[00:14:13.000 --> 00:14:16.000]  上帝親自警告戈隱對他說
[00:14:16.000 --> 00:14:18.000]  罪已經埋伏在你門口
[00:14:18.000 --> 00:14:19.000]  罪要控制你
[00:14:19.000 --> 00:14:23.000]  不過你必須要制服罪
[00:14:23.000 --> 00:14:27.000]  但是戈隱的怒氣不斷停留在他的心裡面
[00:14:27.000 --> 00:14:33.000]  以至他最後要用陰謀殺死了他的弟弟阿伯
[00:14:33.000 --> 00:14:36.000]  由於憤怒怒氣而殺人
[00:14:36.000 --> 00:14:39.000]  這一類事件其實今天都經常發生
[00:14:39.000 --> 00:14:43.000]  我記得澳洲曾經發生過一件兇殺案
[00:14:43.000 --> 00:14:51.000]  講到有一個太極的男人和太太吵架
[00:14:51.000 --> 00:14:55.000]  結果殺了他的外父和兩個子女
[00:14:55.000 --> 00:14:56.000]  然後自殺
[00:14:56.000 --> 00:15:03.000]  又有一位澳洲人和太太已經離婚了
[00:15:03.000 --> 00:15:07.000]  但是後來知道前妻有男朋友
[00:15:07.000 --> 00:15:09.000]  他又很生氣
[00:15:09.000 --> 00:15:14.000]  結果殺死了他前妻所生的兩個兒子和一個女兒
[00:15:14.000 --> 00:15:16.000]  其實都是他自己的子女
[00:15:16.000 --> 00:15:20.000]  現在已經被法庭判了謀殺罪命成立
[00:15:20.000 --> 00:15:24.000]  這些發生在我們社會中的兇殺案
[00:15:24.000 --> 00:15:27.000]  和戈隱殺阿伯的事件
[00:15:27.000 --> 00:15:29.000]  其實都是完全一樣
[00:15:29.000 --> 00:15:34.000]  就是因為當事人不能夠控制自己的怒氣
[00:15:34.000 --> 00:15:37.000]  就犯了殺人罪
[00:15:37.000 --> 00:15:42.000]  聖經教導我們要怎樣去處理自己的怒氣
[00:15:42.000 --> 00:15:46.000]  我相信首先就是從人生的目的開始
[00:15:46.000 --> 00:15:50.000]  幾個星期之前我和大家分享過教會的目標
[00:15:50.000 --> 00:15:57.000]  並且鼓勵大家假如你沒有什麼人生目標的話
[00:15:57.000 --> 00:16:03.000]  也都不妨以教會的目標作為你個人的人生目標
[00:16:03.000 --> 00:16:07.000]  有目標其實可以帶給我們很多好處
[00:16:07.000 --> 00:16:10.000]  其中之一就是動力
[00:16:10.000 --> 00:16:12.000]  Motivation
[00:16:12.000 --> 00:16:16.000]  假如我們盼望達成上帝創造我們的目的
[00:16:16.000 --> 00:16:21.000]  這樣我們就有動力和自己的私欲作戰
[00:16:21.000 --> 00:16:24.000]  和去進行聖經的教導
[00:16:24.000 --> 00:16:28.000]  否則我們即使知道聖經的教導
[00:16:28.000 --> 00:16:32.000]  都可能沒有什麼動力去實行
[00:16:32.000 --> 00:16:38.000]  第二我們要學習和人溝通的技巧
[00:16:38.000 --> 00:16:43.000]  溝通的技巧就是離不開聽和說
[00:16:43.000 --> 00:16:50.000]  一章十九節教導我們要隨時聆聽別人的意見
[00:16:50.000 --> 00:16:58.000]  隨時聆聽別人的意見的意思是一種開放式的聆聽
[00:16:58.000 --> 00:17:05.000]  留心去聽開放去聽是願意考慮別人的意見的一種聆聽
[00:17:05.000 --> 00:17:10.000]  有時候我留意到有些人聽別人說話
[00:17:10.000 --> 00:17:14.000]  不是真正想了解別人在說什麼
[00:17:14.000 --> 00:17:17.000]  而是為了堅持己見
[00:17:17.000 --> 00:17:21.000]  所以我們不是很留心去聽
[00:17:21.000 --> 00:17:26.000]  無論別人說什麼都馬上反駁
[00:17:26.000 --> 00:17:29.000]  另外有人觀察到
[00:17:29.000 --> 00:17:34.000]  由於近年來互聯網上有很多資訊
[00:17:34.000 --> 00:17:38.000]  很多人很容易獲得很多知識
[00:17:38.000 --> 00:17:41.000]  於是就有一種自大的傾向
[00:17:41.000 --> 00:17:43.000]  不願意聽別人說
[00:17:43.000 --> 00:17:46.000]  只是想等別人一說完之後
[00:17:46.000 --> 00:17:50.000]  就爭取機會發表自己所知道的知識
[00:17:50.000 --> 00:17:52.000]  但無論是哪種原因
[00:17:52.000 --> 00:17:58.000]  歸根究底都是自我中心在作祟
[00:17:58.000 --> 00:18:01.000]  在溝通的技巧裡面
[00:18:01.000 --> 00:18:05.000]  聽其實比說更加重要
[00:18:05.000 --> 00:18:09.000]  如果我們聽得清楚別人想說的話
[00:18:09.000 --> 00:18:14.000]  我們就能夠做出適當的回應
[00:18:14.000 --> 00:18:18.000]  否則我們很容易會說一些話
[00:18:18.000 --> 00:18:21.000]  只會火上加油引起怒氣
[00:18:21.000 --> 00:18:24.000]  你發怒別人也會發怒
[00:18:24.000 --> 00:18:26.000]  兩個人一起發怒
[00:18:26.000 --> 00:18:31.000]  結果就輕則口角重則動武
[00:18:31.000 --> 00:18:36.000]  如果我們學習好聽別人說話
[00:18:36.000 --> 00:18:40.000]  溝通其實就成功了一大半
[00:18:40.000 --> 00:18:42.000]  而在說話方面
[00:18:42.000 --> 00:18:45.000]  首先就是不要急於發言
[00:18:45.000 --> 00:18:50.000]  要讓別人盡情抒發他所想說的話
[00:18:50.000 --> 00:18:54.000]  好多人都很怕被別人嫉妒中氣
[00:18:54.000 --> 00:18:57.000]  還沒說完就已經插進來了
[00:18:57.000 --> 00:19:00.000]  還沒說完
[00:19:00.000 --> 00:19:03.000]  如果我們急於發言
[00:19:03.000 --> 00:19:06.000]  會很容易令人產生怒氣
[00:19:06.000 --> 00:19:11.000]  正如《針研十八章十三節》提醒我們
[00:19:11.000 --> 00:19:15.000]  不先驚訝就搶著回答
[00:19:15.000 --> 00:19:18.000]  就是愚蠢羞辱
[00:19:18.000 --> 00:19:23.000]  此外我們也要留意自己的情緒
[00:19:23.000 --> 00:19:26.000]  不要輕易動怒
[00:19:26.000 --> 00:19:28.000]  因為生氣的時候
[00:19:28.000 --> 00:19:32.000]  很容易就會說出口傷人
[00:19:32.000 --> 00:19:33.000]  指責對方
[00:19:33.000 --> 00:19:35.000]  很容易說你錯了
[00:19:35.000 --> 00:19:37.000]  你不明白你不了解
[00:19:37.000 --> 00:19:38.000]  這一類的說話
[00:19:38.000 --> 00:19:43.000]  這一類的說話只會帶來互相指責
[00:19:43.000 --> 00:19:46.000]  而不會幫助解決問題
[00:19:46.000 --> 00:19:48.000]  我嘗試舉一個例子
[00:19:48.000 --> 00:19:49.000]  是一對夫婦的對話
[00:19:49.000 --> 00:19:52.000]  這個對話是完全創作
[00:19:52.000 --> 00:19:56.000]  如有雷同純屬巧合
[00:19:56.000 --> 00:19:58.000]  比如說有一位丈夫
[00:19:58.000 --> 00:19:59.000]  七點半回到家
[00:19:59.000 --> 00:20:00.000]  太太問他
[00:20:00.000 --> 00:20:03.000]  為什麼這麼遲回來
[00:20:03.000 --> 00:20:05.000]  丈夫回答說
[00:20:05.000 --> 00:20:07.000]  你怎麼這麼沒記性
[00:20:07.000 --> 00:20:08.000]  這次要告訴你
[00:20:08.000 --> 00:20:09.000]  今晚公司要開會
[00:20:09.000 --> 00:20:12.000]  遲點回來
[00:20:12.000 --> 00:20:18.000]  這個回答可能會引起吵架
[00:20:18.000 --> 00:20:19.000]  因為他一開始回答
[00:20:19.000 --> 00:20:21.000]  就是指責太太
[00:20:21.000 --> 00:20:24.000]  你怎麼這麼沒記性
[00:20:24.000 --> 00:20:28.000]  但是如果丈夫是小心聆聽
[00:20:28.000 --> 00:20:31.000]  他除了聽到太太表面的問題之外
[00:20:31.000 --> 00:20:33.000]  為什麼這麼晚回來
[00:20:33.000 --> 00:20:34.000]  也會想到
[00:20:34.000 --> 00:20:37.000]  也會考慮背後的原因
[00:20:37.000 --> 00:20:39.000]  為什麼太太會問這個問題
[00:20:39.000 --> 00:20:42.000]  他很可能已經煮好飯
[00:20:42.000 --> 00:20:44.000]  等著你來吃
[00:20:44.000 --> 00:20:47.000]  又或者太太也很餓
[00:20:47.000 --> 00:20:49.000]  也是等著你來吃
[00:20:49.000 --> 00:20:53.000]  如果丈夫想清楚這些問題的時候
[00:20:53.000 --> 00:20:54.000]  他一開始回答
[00:20:54.000 --> 00:20:58.000]  就不會罵太太沒記性開始
[00:20:58.000 --> 00:21:00.000]  他其實可以這樣回答
[00:21:00.000 --> 00:21:03.000]  今晚老闆要我們下班後開會
[00:21:03.000 --> 00:21:05.000]  你是不是很餓
[00:21:05.000 --> 00:21:06.000]  我們馬上開飯
[00:21:06.000 --> 00:21:10.000]  我們馬上來幫忙開飯
[00:21:10.000 --> 00:21:13.000]  如果你這樣回答
[00:21:13.000 --> 00:21:16.000]  我相信就會促進夫婦感情多一點
[00:21:16.000 --> 00:21:19.000]  起碼不會吵架
[00:21:19.000 --> 00:21:23.000]  不過說就當然很容易
[00:21:23.000 --> 00:21:25.000]  做就不是這麼容易
[00:21:25.000 --> 00:21:28.000]  很多時候我們的溝通模式
[00:21:28.000 --> 00:21:32.000]  都是長年累月積雜而成
