
[00:00:00.000 --> 00:00:02.560]  我不知大家有冇朋友㗎呢
[00:10:08.360 --> 00:10:09.960]  咁呢小弟呢都有機會呢
[00:10:09.960 --> 00:10:13.480]  去參與好多唔同嘅一啲喺倫敦舉行嘅會議
[00:10:13.480 --> 00:10:16.520]  咁呢有試過就去過一個地方就有國防部嘅
[00:10:16.520 --> 00:10:20.120]  一個官呢走走嚟呢同我哋講一啲講一啲好多好多嘢嘅
[00:10:20.120 --> 00:10:23.880]  咁裏面呢就有一大堆嗰啲香港人嘅
[00:10:23.880 --> 00:10:27.160]  香港人嘅人嘅機構喺裏面啦
[00:10:27.160 --> 00:10:28.680]  咁我見到入去嘅時候呢
[00:10:28.680 --> 00:10:32.120]  個個攞住一疊卡片出嚟㗎喎
[00:10:32.120 --> 00:10:35.160]  見到人呢就喺度你叫乜嘢名呀呢張係我嘅卡片
[00:10:35.160 --> 00:10:36.680]  啲人走埋嚟嘅時候呢就問我
[00:10:36.680 --> 00:10:39.960]  你係邊度呀你叫乜嘢名呀有冇卡片呀
[00:10:39.960 --> 00:10:42.360]  跟住我翻埋成日身冇
[00:10:42.360 --> 00:10:45.000]  都唔知可以畀啲咩佢話真係冇卡片喺手
[00:10:45.000 --> 00:10:46.520]  我啲卡片喺哂我個車
[00:10:46.520 --> 00:10:47.960]  到今時今日都仲有一個部車
[00:10:47.960 --> 00:10:49.880]  冇拎喺銀包裏面嘅其實我
[00:10:49.880 --> 00:10:53.320]  咁呢就你會發現都唔知講啲乜嘢好
[00:10:53.320 --> 00:10:54.680]  有一次仲經典
[00:10:54.680 --> 00:10:58.280]  有一次去到首相府唐寧街十號
[00:10:58.280 --> 00:10:59.720]  咁入到去嘅時候呢
[00:10:59.720 --> 00:11:02.840]  咁呢就裏面有二百個人只得二百個人嘅啫
[00:11:02.840 --> 00:11:04.520]  咁入到去裏面呢
[00:11:04.520 --> 00:11:07.320]  其實我唔係好識啲啲人㗎完全唔識㗎
[00:11:07.320 --> 00:11:09.960]  離遠我彷彿見到一個好似牧師嘅形狀
[00:11:09.960 --> 00:11:11.880]  咁呢就即係我相信呢
[00:11:11.880 --> 00:11:14.120]  我估嘅就係因為佢著件牧師袍嘅衫
[00:11:14.120 --> 00:11:16.040]  咁我估佢係牧師咋嘛係咪
[00:11:16.040 --> 00:11:19.960]  當唔畀個角色扮演嘅咩係咪好難講㗎
[00:11:19.960 --> 00:11:21.320]  咁我估佢係牧師啫
[00:11:21.320 --> 00:11:23.000]  咁壞人嚟㗎嗰個
[00:11:23.000 --> 00:11:24.920]  咁其他全部都唔識㗎啦
[00:11:24.920 --> 00:11:26.360]  咁呢就路遠添個個牧師
[00:11:26.360 --> 00:11:28.280]  咁我冇得費地走埋去打招呼
[00:11:28.280 --> 00:11:29.560]  咁呢就唔係好識得好
[00:11:29.560 --> 00:11:30.840]  基本上唔係好識得好多人
[00:11:30.840 --> 00:11:32.600]  我只係識得兩三個就裏面
[00:11:32.600 --> 00:11:34.760]  咁但係大家都係傾緊嘅忙於傾計
[00:11:34.760 --> 00:11:36.760]  但係每一次傾計我見到啲人呢
[00:11:36.760 --> 00:11:38.120]  又係卡片
[00:11:38.120 --> 00:11:39.800]  一走埋去就卡片㗎啦
[00:11:39.800 --> 00:11:41.240]  就問你喺邊度做嘢呀
[00:11:41.240 --> 00:11:46.680]  有啲咩嘅事工或者機構呀咁然之後呢就可以有啲乜嘢互相幫忙呀
[00:11:46.680 --> 00:11:50.840]  我心裏面諗我對sol有啲咩可以幫到人
[00:11:50.840 --> 00:11:52.600]  即係可以幫到人啦
[00:11:52.600 --> 00:11:55.160]  咁呢就有啲咩可以祝福到你呢
[00:11:55.160 --> 00:11:57.640]  咁有時都唔知可以講啲乜嘢嘢
[00:11:57.640 --> 00:12:00.040]  即係如果要從人脈嘅角度去睇呢
[00:12:00.040 --> 00:12:01.960]  其實都幾痛苦㗎喎
[00:12:01.960 --> 00:12:04.440]  因為真正擁有嘅
[00:12:04.440 --> 00:12:06.840]  就算你攞咗成疊卡片嘅朋友
[00:12:06.840 --> 00:12:10.840]  你擁有幾多份真正嘅情義喺裏面呢
[00:12:10.840 --> 00:12:14.280]  所以朋友唔真係需要好多
[00:12:14.280 --> 00:12:16.920]  甚至希伯來文話一個已經足夠
[00:12:16.920 --> 00:12:19.800]  第二樣嘢嘅就係呢度係講緊擴張嘅
[00:12:19.800 --> 00:12:22.760]  倒塌同埋一個凝聚嘅連結
[00:12:22.760 --> 00:12:26.440]  上半句提到有好多社交嘅朋友佢哋嘅結局
[00:12:26.440 --> 00:12:30.280]  自取敗壞啦破碎啦受傷啦受傷害啦
[00:12:30.280 --> 00:12:34.760]  呢啲係向外擴張到極限跟住嘅瓦解
[00:12:34.760 --> 00:12:36.920]  當你試圖拉住一萬隻手
[00:12:36.920 --> 00:12:38.040]  咁你隻手會點呀
[00:12:38.040 --> 00:12:40.360]  可能畀佢地扯斷咗你都未定
[00:12:40.360 --> 00:12:42.600]  下半句嘅結局呢
[00:12:42.600 --> 00:12:45.080]  佢話畀弟兄更親密
[00:12:45.080 --> 00:12:48.840]  呢個係一種內向嘅凝聚
[00:12:48.840 --> 00:12:50.280]  深度嘅連結啦
[00:12:50.280 --> 00:12:53.000]  係一個生命力掘到deep嘅生命力
[00:12:53.000 --> 00:12:55.560]  佢比血緣關係更加牢固
[00:12:55.560 --> 00:12:57.800]  因為佢經歷嘅係一個選擇
[00:12:57.800 --> 00:13:01.640]  用意志去毀身喺一個深入嘅關係嘅裏面
[00:13:01.640 --> 00:13:05.400]  頂姐妹朋友到底我哋嘅生命裏面追求嘅係乜嘢呢
[00:13:05.400 --> 00:13:07.400]  社交嘅繁華
[00:13:07.400 --> 00:13:10.120]  還是嗰份真實存在嘅愛呢
[00:13:10.120 --> 00:13:12.760]  真正嘅朋友唔係一個投陷
[00:13:12.760 --> 00:13:16.120]  而係一個持續愛嘅行動嚟嘅
[00:13:16.120 --> 00:13:17.560]  留意朋友呢個字
[00:13:17.560 --> 00:13:18.680]  朋友呢個字呢
[00:13:18.680 --> 00:13:19.880]  wear呢個字呢
[00:13:19.880 --> 00:13:21.880]  其實同毀滅呢個字呀
[00:13:21.880 --> 00:13:23.000]  wear呢個字呢
[00:13:23.000 --> 00:13:26.760]  佢有兩個字母係非常之相似嘅
[00:13:26.760 --> 00:13:31.560]  wear呢個字嘅意思唔係指一個抽象嘅敗壞
[00:13:31.560 --> 00:13:33.960]  佢更加係一種動態嘅行動
[00:13:33.960 --> 00:13:34.920]  破碎啦
[00:13:34.920 --> 00:13:36.280]  受傷啦
[00:13:36.280 --> 00:13:39.240]  一個擁有好多社交嘅朋友
[00:13:39.240 --> 00:13:42.520]  竟然之間搞到咁樣焦頭爛額喎
[00:13:42.520 --> 00:13:44.200]  甚至受傷
[00:13:44.200 --> 00:13:47.560]  點解朋友多會問題更多呢
[00:13:47.560 --> 00:13:49.240]  但係佢基本上可以營造
[00:13:49.240 --> 00:13:50.760]  即係佢有三個咁嘅結論
[00:13:50.760 --> 00:13:53.640]  第一個原因就係因為社交嘅氣息
[00:13:53.640 --> 00:13:56.680]  好多社交朋友咁你咪要花好多時間應酬囉係咪
[00:13:56.680 --> 00:14:00.040]  假設下頂姐妹如果你啲識得一千個喎
[00:14:00.040 --> 00:14:00.920]  唔多啊
[00:14:00.920 --> 00:14:02.520]  一千個香港人
[00:14:02.520 --> 00:14:07.080]  咁就每人同你食餐飯嘅話你都要用一千日同佢食係咪
[00:14:07.080 --> 00:14:09.080]  你要應酬呢啲人啦
[00:14:09.080 --> 00:14:11.640]  其實都係花緊好多時間
[00:14:11.640 --> 00:14:12.920]  唔好話錢啊
[00:14:12.920 --> 00:14:15.000]  時間你都花咗好多
[00:14:15.000 --> 00:14:20.600]  所以有咁多人嘅話你每一段嘅關係都攤薄到如紙一樣咁薄
[00:14:20.600 --> 00:14:22.520]  表面就四海皆兄弟
[00:14:22.520 --> 00:14:26.520]  但呢一種只不過係熱鬧嘅孤獨啫
[00:14:26.520 --> 00:14:30.440]  你根本就冇去投資任何一段關係
[00:14:30.440 --> 00:14:33.720]  去到可以承托起你整個人生
[00:14:33.720 --> 00:14:36.200]  生命冇咗承托力
[00:14:36.200 --> 00:14:39.240]  你有事嘅時候你就會跌到
[00:14:39.240 --> 00:14:42.600]  即係招頭爛額㗎啦
[00:14:42.600 --> 00:14:46.200]  唔係有幾多個可以分唔係有幾多嘅人喺你跌到招頭爛額嘅時候
[00:14:46.200 --> 00:14:47.720]  企出嚟支持你
[00:14:47.720 --> 00:14:50.280]  第二樣嘢就係自我的粉碎
[00:14:50.280 --> 00:14:52.840]  當你個個都走埋去建立關係嘅時候
[00:14:52.840 --> 00:14:58.360]  開始就慢慢就係去討好人啦呢個鍾意講一樣嘢你係討好人啦就迎合人啦
[00:14:58.360 --> 00:15:02.840]  於是乎你慢慢就冇咗你自己嗰種核心嘅自我的價值
[00:15:02.840 --> 00:15:09.240]  第三樣嘢就係盲目咁信任呀圈子越大雜質就越多
[00:15:09.240 --> 00:15:16.680]  如果你對邊個都係躺開度大媒嘅話就等於你係將你嘅防線拎走咗
[00:15:16.680 --> 00:15:21.800]  到一啲不懷好意或者係啲價值觀偏差嘅人混入咗你嘅生命嘅裏面嘅時候
[00:15:21.800 --> 00:15:23.960]  你受傷嘅機率就會變大咗
[00:15:23.960 --> 00:15:29.080]  所以當你設下你嘅防禦就導致咗你自取敗壞
[00:15:29.080 --> 00:15:32.520]  其實仍然都係嗰句問題唔係多
[00:15:32.520 --> 00:15:37.640]  而係冇界線冇選擇冇深度
[00:15:37.640 --> 00:15:39.160]  我再一次講
[00:15:39.160 --> 00:15:44.040]  真言唔係反對多朋友而係講出一個人性嘅真相
[00:15:44.040 --> 00:15:50.440]  當關係冇界線嘅時候冇深度冇分辨朋友越多風險越大
[00:15:50.440 --> 00:15:53.000]  圈子越廣人就越空
[00:15:53.000 --> 00:16:00.680]  最終唔係人傷你就係你親手將自己交畀啲錯嘅人敗壞咗自己
[00:16:00.680 --> 00:16:05.800]  我哋窮盡一生想追求上半句嘅繁華結果會係點呀
[00:16:05.800 --> 00:16:10.680]  你諗住萬千嘅好友但聖經冷冷咁英雄話畀我哋知
[00:16:10.680 --> 00:16:16.040]  咁樣嘅擴張最終只係帶嚟破碎失望受傷
[00:16:16.040 --> 00:16:18.600]  我哋每一個人都好想人哋點讚我哋
[00:16:18.600 --> 00:16:22.440]  每一個人都好想攞多啲人喺人脈嘅裏面
[00:16:22.440 --> 00:16:26.040]  我初初做youtuber嘅時候呢都有呢個感覺
[00:16:26.040 --> 00:16:27.800]  大家都知道有時都會掟啲歌上去
[00:16:27.800 --> 00:16:31.640]  我其中掟咗一首歌我唔係叫你聽呀對唔住呀我冇叫你點讚㗎
[00:16:31.640 --> 00:16:33.160]  亦都冇叫你呢個訂閱啦
[00:16:33.160 --> 00:16:38.040]  我第一次呢點我就post咗一首歌大家可能識嘅我年代嘅話
[00:16:38.040 --> 00:16:40.600]  我嘅年代嘅話
[00:16:40.600 --> 00:16:44.440]  校長嘅一首歌叫做暴風女神
[00:16:44.440 --> 00:16:47.240]  你好難估到我會唱一首咁嘅歌嘅
[00:16:47.240 --> 00:16:49.560]  咁我初初掟呢首歌上去嘅時候呢
