
[00:00:00.000 --> 00:00:06.000]  今天晚上不是一個愉快的聚會
[00:04:05.000 --> 00:04:09.000]  這個意思就是說天地之間只剩下耶穌基督一個人
[00:04:09.000 --> 00:04:12.000]  極其孤獨地去面對一切的苦楚
[00:04:12.000 --> 00:04:17.000]  意思就是天地之間只剩下耶穌一個人極其孤獨痛楚
[00:04:17.000 --> 00:04:22.000]  他彷彿整個宇宙剩下他自己淒涼的身影
[00:04:22.000 --> 00:04:25.000]  他完全被遺棄在十字架上
[00:04:25.000 --> 00:04:29.000]  一個人到底在什麼痛苦情況下
[00:04:29.000 --> 00:04:33.000]  發出我的神我的神為什麼要離棄我呢?
[00:04:33.000 --> 00:04:39.000]  我們說的不是夫婦之間的爭吵
[00:04:39.000 --> 00:04:44.000]  我們也可能說不是夫婦之間的爭吵
[00:04:44.000 --> 00:04:53.000]  我們也可能說不是夫婦之間的爭吵
[00:04:53.000 --> 00:04:59.000]  我們也可能說不是夫婦之間的爭吵
[00:04:59.000 --> 00:05:03.000]  我們也可能說不是夫婦之間的爭吵
[00:05:03.000 --> 00:05:07.000]  我們也可能說不是夫婦之間的爭吵
[00:05:07.000 --> 00:05:11.000]  我們也可能說不是夫婦之間的爭吵
[00:05:11.000 --> 00:05:16.000]  我們也可能說不是夫婦之間的爭吵
[00:05:16.000 --> 00:05:20.000]  我們也可能說不是夫婦之間的爭吵
[00:05:20.000 --> 00:05:25.000]  我們也可能說不是夫婦之間的爭吵
[00:05:25.000 --> 00:05:30.000]  我們也可能說不是夫婦之間的爭吵
[00:05:30.000 --> 00:05:35.000]  我們也可能說不是夫婦之間的爭吵
[00:05:35.000 --> 00:05:41.000]  我們也可能說不是夫婦之間的爭吵
[00:05:41.000 --> 00:05:47.000]  我們也可能說不是夫婦之間的爭吵
[00:05:47.000 --> 00:05:53.000]  我們也可能說不是夫婦之間的爭吵
[00:05:53.000 --> 00:05:59.000]  我們也可能說不是夫婦之間的爭吵
[00:05:59.000 --> 00:06:05.000]  我們也可能說不是夫婦之間的爭吵
[00:06:05.000 --> 00:06:11.000]  我們也可能說不是夫婦之間的爭吵
[00:06:11.000 --> 00:06:17.000]  我們也可能說不是夫婦之間的爭吵
[00:06:17.000 --> 00:06:23.000]  我們也可能說不是夫婦之間的爭吵
[00:06:23.000 --> 00:06:29.000]  我們也可能說不是夫婦之間的爭吵
[00:06:29.000 --> 00:06:35.000]  我們也可能說不是夫婦之間的爭吵
[00:06:35.000 --> 00:06:41.000]  我們也可能說不是夫婦之間的爭吵
[00:06:41.000 --> 00:06:47.000]  我們也可能說不是夫婦之間的爭吵
[00:06:47.000 --> 00:06:53.000]  我們也可能說不是夫婦之間的爭吵
[00:06:53.000 --> 00:06:59.000]  我們也可能說不是夫婦之間的爭吵
[00:06:59.000 --> 00:07:05.000]  我們也可能說不是夫婦之間的爭吵
[00:07:05.000 --> 00:07:11.000]  我們也可能說不是夫婦之間的爭吵
[00:07:11.000 --> 00:07:17.000]  我們也可能說不是夫婦之間的爭吵
[00:07:17.000 --> 00:07:23.000]  我們也可能說不是夫婦之間的爭吵
[00:07:23.000 --> 00:07:29.000]  我們也可能說不是夫婦之間的爭吵
[00:07:29.000 --> 00:07:35.000]  我們也可能說不是夫婦之間的爭吵
[00:07:35.000 --> 00:07:41.000]  我們也可能說不是夫婦之間的爭吵
[00:07:41.000 --> 00:07:47.000]  我們也可能說不是夫婦之間的爭吵
[00:07:47.000 --> 00:07:53.000]  我們也可能說不是夫婦之間的爭吵
[00:07:53.000 --> 00:07:59.000]  我們也可能說不是夫婦之間的爭吵
[00:07:59.000 --> 00:08:05.000]  我們也可能說不是夫婦之間的爭吵
[00:08:05.000 --> 00:08:11.000]  我們也可能說不是夫婦之間的爭吵
[00:08:11.000 --> 00:08:17.000]  我們也可能說不是夫婦之間的爭吵
[00:08:17.000 --> 00:08:23.000]  我們也可能說不是夫婦之間的爭吵
[00:08:23.000 --> 00:08:29.000]  我們也可能說不是夫婦之間的爭吵
[00:08:29.000 --> 00:08:35.000]  我們也可能說不是夫婦之間的爭吵
[00:08:35.000 --> 00:08:41.000]  我們也可能說不是夫婦之間的爭吵
[00:08:41.000 --> 00:08:47.000]  我們也可能說不是夫婦之間的爭吵
[00:08:47.000 --> 00:08:53.000]  我們也可能說不是夫婦之間的爭吵
[00:08:53.000 --> 00:08:59.000]  我們也可能說不是夫婦之間的爭吵
[00:08:59.000 --> 00:09:05.000]  我們也可能說不是夫婦之間的爭吵
[00:09:05.000 --> 00:09:11.000]  我們也可能說不是夫婦之間的爭吵
[00:09:11.000 --> 00:09:17.000]  我們也可能說不是夫婦之間的爭吵
[00:09:17.000 --> 00:09:23.000]  我們也可能說不是夫婦之間的爭吵
[00:09:23.000 --> 00:09:29.000]  我們也可能說不是夫婦之間的爭吵
[00:09:29.000 --> 00:09:35.000]  我們也可能說不是夫婦之間的爭吵
[00:09:35.000 --> 00:09:41.000]  我們也可能說不是夫婦之間的爭吵
[00:09:41.000 --> 00:09:47.000]  我們也可能說不是夫婦之間的爭吵
[00:09:47.000 --> 00:09:53.000]  我們也可能說不是夫婦之間的爭吵
[00:09:53.000 --> 00:09:59.000]  我們也可能說不是夫婦之間的爭吵
[00:09:59.000 --> 00:10:05.000]  我們也可能說不是夫婦之間的爭吵
[00:10:05.000 --> 00:10:11.000]  我們也可能說不是夫婦之間的爭吵
[00:10:11.000 --> 00:10:17.000]  我們也可能說不是夫婦之間的爭吵
[00:10:17.000 --> 00:10:23.000]  我們也可能說不是夫婦之間的爭吵
[00:10:23.000 --> 00:10:29.000]  我們也可能說不是夫婦之間的爭吵
[00:10:29.000 --> 00:10:35.000]  我們也可能說不是夫婦之間的爭吵
[00:10:35.000 --> 00:10:41.000]  我們也可能說不是夫婦之間的爭吵
[00:10:41.000 --> 00:10:47.000]  我們也可能說不是夫婦之間的爭吵
[00:10:47.000 --> 00:10:53.000]  我們也可能說不是夫婦之間的爭吵
[00:10:53.000 --> 00:10:59.000]  我們也可能說不是夫婦之間的爭吵
[00:10:59.000 --> 00:11:05.000]  我們也可能說不是夫婦之間的爭吵
[00:11:05.000 --> 00:11:11.000]  我們也可能說不是夫婦之間的爭吵
[00:11:11.000 --> 00:11:17.000]  我們也可能說不是夫婦之間的爭吵
[00:11:17.000 --> 00:11:23.000]  我們也可能說不是夫婦之間的爭吵
[00:11:23.000 --> 00:11:29.000]  我們也可能說不是夫婦之間的爭吵
[00:11:29.000 --> 00:11:35.000]  我們也可能說不是夫婦之間的爭吵
[00:11:35.000 --> 00:11:41.000]  我們也可能說不是夫婦之間的爭吵
[00:11:41.000 --> 00:11:47.000]  我們也可能說不是夫婦之間的爭吵
[00:11:47.000 --> 00:11:53.000]  我們也可能說不是夫婦之間的爭吵
[00:11:53.000 --> 00:11:59.000]  我們也可能說不是夫婦之間的爭吵
[00:11:59.000 --> 00:12:05.000]  我們也可能說不是夫婦之間的爭吵
[00:12:05.000 --> 00:12:11.000]  我們也可能說不是夫婦之間的爭吵
[00:12:11.000 --> 00:12:17.000]  我們也可能說不是夫婦之間的爭吵
[00:12:17.000 --> 00:12:23.000]  我們也可能說不是夫婦之間的爭吵
[00:12:23.000 --> 00:12:29.000]  我們也可能說不是夫婦之間的爭吵
[00:12:29.000 --> 00:12:35.000]  我們也可能說不是夫婦之間的爭吵
[00:12:35.000 --> 00:12:41.000]  我們也可能說不是夫婦之間的爭吵
[00:12:41.000 --> 00:12:47.000]  我們也可能說不是夫婦之間的爭吵
[00:12:47.000 --> 00:12:53.000]  我們也可能說不是夫婦之間的爭吵
[00:12:53.000 --> 00:12:59.000]  我們也可能說不是夫婦之間的爭吵
[00:12:59.000 --> 00:13:05.000]  我們也可能說不是夫婦之間的爭吵
[00:13:05.000 --> 00:13:11.000]  我們也可能說不是夫婦之間的爭吵
[00:13:11.000 --> 00:13:17.000]  我們也可能說不是夫婦之間的爭吵
[00:13:17.000 --> 00:13:23.000]  我們也可能說不是夫婦之間的爭吵
[00:13:23.000 --> 00:13:29.000]  我們也可能說不是夫婦之間的爭吵
[00:13:29.000 --> 00:13:35.000]  我們也可能說不是夫婦之間的爭吵
[00:13:35.000 --> 00:13:41.000]  我們也可能說不是夫婦之間的爭吵
[00:13:41.000 --> 00:13:47.000]  我們也可能說不是夫婦之間的爭吵
[00:13:47.000 --> 00:13:53.000]  我們也可能說不是夫婦之間的爭吵
[00:13:53.000 --> 00:13:59.000]  我們也可能說不是夫婦之間的爭吵
[00:13:59.000 --> 00:14:05.000]  我們也可能說不是夫婦之間的爭吵
[00:14:05.000 --> 00:14:11.000]  我們也可能說不是夫婦之間的爭吵
[00:14:11.000 --> 00:14:17.000]  我們也可能說不是夫婦之間的爭吵
[00:14:17.000 --> 00:14:23.000]  我們也可能說不是夫婦之間的爭吵
[00:14:23.000 --> 00:14:29.000]  我們也可能說不是夫婦之間的爭吵
[00:14:29.000 --> 00:14:35.000]  我們也可能說不是夫婦之間的爭吵
[00:14:35.000 --> 00:14:41.000]  我們也可能說不是夫婦之間的爭吵
[00:14:41.000 --> 00:14:47.000]  我們也可能說不是夫婦之間的爭吵
[00:14:47.000 --> 00:14:53.000]  我們也可能說不是夫婦之間的爭吵
[00:14:53.000 --> 00:14:59.000]  我們也可能說不是夫婦之間的爭吵
[00:14:59.000 --> 00:15:05.000]  我們也可能說不是夫婦之間的爭吵
[00:15:05.000 --> 00:15:11.000]  我們也可能說不是夫婦之間的爭吵
[00:15:11.000 --> 00:15:17.000]  我們也可能說不是夫婦之間的爭吵
[00:15:17.000 --> 00:15:23.000]  我們也可能說不是夫婦之間的爭吵
[00:15:23.000 --> 00:15:29.000]  我們也可能說不是夫婦之間的爭吵
[00:15:29.000 --> 00:15:35.000]  我們也可能說不是夫婦之間的爭吵
[00:15:35.000 --> 00:15:41.000]  我們也可能說不是夫婦之間的爭吵
[00:15:41.000 --> 00:15:47.000]  我們也可能說不是夫婦之間的爭吵
[00:15:47.000 --> 00:15:53.000]  我們也可能說不是夫婦之間的爭吵
[00:15:53.000 --> 00:15:59.000]  我們也可能說不是夫婦之間的爭吵
[00:15:59.000 --> 00:16:05.000]  我們也可能說不是夫婦之間的爭吵
[00:16:05.000 --> 00:16:11.000]  我們也可能說不是夫婦之間的爭吵
[00:16:11.000 --> 00:16:17.000]  我們也可能說不是夫婦之間的爭吵
[00:16:17.000 --> 00:16:23.000]  我們也可能說不是夫婦之間的爭吵
[00:16:23.000 --> 00:16:29.000]  我們也可能說不是夫婦之間的爭吵
[00:16:29.000 --> 00:16:35.000]  我們也可能說不是夫婦之間的爭吵
[00:16:35.000 --> 00:16:41.000]  我們也可能說不是夫婦之間的爭吵
[00:16:41.000 --> 00:16:47.000]  我們也可能說不是夫婦之間的爭吵
[00:16:47.000 --> 00:16:53.000]  我們也可能說不是夫婦之間的爭吵
[00:16:53.000 --> 00:16:59.000]  我們也可能說不是夫婦之間的爭吵
[00:16:59.000 --> 00:17:05.000]  我們也可能說不是夫婦之間的爭吵
[00:17:05.000 --> 00:17:11.000]  我們也可能說不是夫婦之間的爭吵
[00:17:11.000 --> 00:17:17.000]  我們也可能說不是夫婦之間的爭吵
[00:17:17.000 --> 00:17:23.000]  我們也可能說不是夫婦之間的爭吵
[00:17:23.000 --> 00:17:29.000]  我們也可能說不是夫婦之間的爭吵
[00:17:29.000 --> 00:17:35.000]  我們也可能說不是夫婦之間的爭吵
[00:17:35.000 --> 00:17:41.000]  我們也可能說不是夫婦之間的爭吵
[00:17:41.000 --> 00:17:47.000]  我們也可能說不是夫婦之間的爭吵
[00:17:47.000 --> 00:17:53.000]  我們也可能說不是夫婦之間的爭吵
[00:17:53.000 --> 00:17:59.000]  我們也可能說不是夫婦之間的爭吵
[00:17:59.000 --> 00:18:05.000]  我們也可能說不是夫婦之間的爭吵
[00:18:05.000 --> 00:18:11.000]  我們也可能說不是夫婦之間的爭吵
[00:18:11.000 --> 00:18:17.000]  我們也可能說不是夫婦之間的爭吵
[00:18:17.000 --> 00:18:23.000]  我們也可能說不是夫婦之間的爭吵
[00:18:23.000 --> 00:18:29.000]  我們也可能說不是夫婦之間的爭吵
[00:18:29.000 --> 00:18:35.000]  我們也可能說不是夫婦之間的爭吵
[00:18:35.000 --> 00:18:41.000]  我們也可能說不是夫婦之間的爭吵
[00:18:41.000 --> 00:18:47.000]  我們也可能說不是夫婦之間的爭吵
[00:18:47.000 --> 00:18:53.000]  我們也可能說不是夫婦之間的爭吵
[00:18:53.000 --> 00:18:59.000]  我們也可能說不是夫婦之間的爭吵
[00:18:59.000 --> 00:19:05.000]  我們也可能說不是夫婦之間的爭吵
[00:19:05.000 --> 00:19:11.000]  我們也可能說不是夫婦之間的爭吵
[00:19:11.000 --> 00:19:17.000]  我們也可能說不是夫婦之間的爭吵
[00:19:17.000 --> 00:19:23.000]  我們也可能說不是夫婦之間的爭吵
[00:19:23.000 --> 00:19:29.000]  我們也可能說不是夫婦之間的爭吵
[00:19:29.000 --> 00:19:35.000]  我們也可能說不是夫婦之間的爭吵
[00:19:35.000 --> 00:19:41.000]  我們也可能說不是夫婦之間的爭吵
[00:19:41.000 --> 00:19:47.000]  我們也可能說不是夫婦之間的爭吵
[00:19:47.000 --> 00:19:53.000]  我們也可能說不是夫婦之間的爭吵
[00:19:53.000 --> 00:19:59.000]  我們也可能說不是夫婦之間的爭吵
[00:19:59.000 --> 00:20:05.000]  我們也可能說不是夫婦之間的爭吵
[00:20:05.000 --> 00:20:11.000]  我們也可能說不是夫婦之間的爭吵
[00:20:11.000 --> 00:20:17.000]  我們也可能說不是夫婦之間的爭吵
[00:20:17.000 --> 00:20:23.000]  我們也可能說不是夫婦之間的爭吵
[00:20:23.000 --> 00:20:29.000]  我們也可能說不是夫婦之間的爭吵
[00:20:29.000 --> 00:20:35.000]  我們也可能說不是夫婦之間的爭吵
[00:20:35.000 --> 00:20:41.000]  我們也可能說不是夫婦之間的爭吵
[00:20:41.000 --> 00:20:47.000]  我們也可能說不是夫婦之間的爭吵
[00:20:47.000 --> 00:20:53.000]  我們也可能說不是夫婦之間的爭吵
[00:20:53.000 --> 00:20:59.000]  我們也可能說不是夫婦之間的爭吵
[00:20:59.000 --> 00:21:05.000]  我們也可能說不是夫婦之間的爭吵
[00:21:05.000 --> 00:21:11.000]  我們也可能說不是夫婦之間的爭吵
[00:21:11.000 --> 00:21:17.000]  我們也可能說不是夫婦之間的爭吵
[00:21:17.000 --> 00:21:23.000]  我們也可能說不是夫婦之間的爭吵
[00:21:23.000 --> 00:21:29.000]  我們也可能說不是夫婦之間的爭吵
[00:21:29.000 --> 00:21:35.000]  我們也可能說不是夫婦之間的爭吵
[00:21:35.000 --> 00:21:41.000]  我們也可能說不是夫婦之間的爭吵
[00:21:41.000 --> 00:21:47.000]  我們也可能說不是夫婦之間的爭吵
[00:21:47.000 --> 00:21:53.000]  我們也可能說不是夫婦之間的爭吵
[00:21:53.000 --> 00:21:59.000]  我們也可能說不是夫婦之間的爭吵
[00:21:59.000 --> 00:22:05.000]  我們也可能說不是夫婦之間的爭吵
[00:22:05.000 --> 00:22:11.000]  我們也可能說不是夫婦之間的爭吵
[00:22:11.000 --> 00:22:17.000]  我們也可能說不是夫婦之間的爭吵
[00:22:17.000 --> 00:22:23.000]  我們也可能說不是夫婦之間的爭吵
[00:22:23.000 --> 00:22:29.000]  我們也可能說不是夫婦之間的爭吵
[00:22:29.000 --> 00:22:35.000]  我們也可能說不是夫婦之間的爭吵
[00:22:35.000 --> 00:22:41.000]  我們也可能說不是夫婦之間的爭吵
[00:22:41.000 --> 00:22:47.000]  我們也可能說不是夫婦之間的爭吵
[00:22:47.000 --> 00:22:53.000]  我們也可能說不是夫婦之間的爭吵
[00:22:53.000 --> 00:22:59.000]  我們也可能說不是夫婦之間的爭吵
[00:22:59.000 --> 00:23:05.000]  我們也可能說不是夫婦之間的爭吵
[00:23:05.000 --> 00:23:11.000]  我們也可能說不是夫婦之間的爭吵
[00:23:11.000 --> 00:23:17.000]  我們也可能說不是夫婦之間的爭吵
[00:23:17.000 --> 00:23:23.000]  我們也可能說不是夫婦之間的爭吵
[00:23:23.000 --> 00:23:29.000]  我們也可能說不是夫婦之間的爭吵
[00:23:29.000 --> 00:23:35.000]  我們也可能說不是夫婦之間的爭吵
[00:23:35.000 --> 00:23:41.000]  我們也可能說不是夫婦之間的爭吵
[00:23:41.000 --> 00:23:47.000]  我們也可能說不是夫婦之間的爭吵
[00:23:47.000 --> 00:23:53.000]  我們也可能說不是夫婦之間的爭吵
[00:23:53.000 --> 00:23:59.000]  我們也可能說不是夫婦之間的爭吵
[00:23:59.000 --> 00:24:05.000]  我們也可能說不是夫婦之間的爭吵
[00:24:05.000 --> 00:24:11.000]  我們也可能說不是夫婦之間的爭吵
[00:24:11.000 --> 00:24:17.000]  我們也可能說不是夫婦之間的爭吵
[00:24:17.000 --> 00:24:23.000]  我們也可能說不是夫婦之間的爭吵
[00:24:23.000 --> 00:24:29.000]  我們也可能說不是夫婦之間的爭吵
[00:24:29.000 --> 00:24:35.000]  我們也可能說不是夫婦之間的爭吵
[00:24:35.000 --> 00:24:41.000]  我們也可能說不是夫婦之間的爭吵
[00:24:41.000 --> 00:24:47.000]  我們也可能說不是夫婦之間的爭吵
[00:24:47.000 --> 00:24:53.000]  我們也可能說不是夫婦之間的爭吵
[00:24:53.000 --> 00:24:59.000]  我們也可能說不是夫婦之間的爭吵
[00:24:59.000 --> 00:25:05.000]  我們也可能說不是夫婦之間的爭吵
[00:25:05.000 --> 00:25:11.000]  我們也可能說不是夫婦之間的爭吵
[00:25:11.000 --> 00:25:17.000]  我們也可能說不是夫婦之間的爭吵
[00:25:17.000 --> 00:25:23.000]  我們也可能說不是夫婦之間的爭吵
[00:25:23.000 --> 00:25:29.000]  我們也可能說不是夫婦之間的爭吵
[00:25:29.000 --> 00:25:35.000]  我們也可能說不是夫婦之間的爭吵
[00:25:35.000 --> 00:25:41.000]  我們也可能說不是夫婦之間的爭吵
[00:25:41.000 --> 00:25:47.000]  我們也可能說不是夫婦之間的爭吵
[00:25:47.000 --> 00:25:53.000]  我們也可能說不是夫婦之間的爭吵
[00:25:53.000 --> 00:25:59.000]  我們也可能說不是夫婦之間的爭吵
[00:25:59.000 --> 00:26:05.000]  我們也可能說不是夫婦之間的爭吵
[00:26:05.000 --> 00:26:11.000]  我們也可能說不是夫婦之間的爭吵
[00:26:11.000 --> 00:26:17.000]  我們也可能說不是夫婦之間的爭吵
[00:26:17.000 --> 00:26:23.000]  我們也可能說不是夫婦之間的爭吵
[00:26:23.000 --> 00:26:29.000]  我們也可能說不是夫婦之間的爭吵
[00:26:29.000 --> 00:26:35.000]  我們也可能說不是夫婦之間的爭吵
[00:26:35.000 --> 00:26:41.000]  我們也可能說不是夫婦之間的爭吵
[00:26:41.000 --> 00:26:47.000]  我們也可能說不是夫婦之間的爭吵
[00:26:47.000 --> 00:26:53.000]  我們也可能說不是夫婦之間的爭吵
[00:26:53.000 --> 00:26:59.000]  我們也可能說不是夫婦之間的爭吵
[00:26:59.000 --> 00:27:05.000]  我們也可能說不是夫婦之間的爭吵
[00:27:05.000 --> 00:27:11.000]  我們也可能說不是夫婦之間的爭吵
[00:27:11.000 --> 00:27:17.000]  我們也可能說不是夫婦之間的爭吵
[00:27:17.000 --> 00:27:23.000]  我們也可能說不是夫婦之間的爭吵
[00:27:23.000 --> 00:27:29.000]  我們也可能說不是夫婦之間的爭吵
[00:27:29.000 --> 00:27:35.000]  我們也可能說不是夫婦之間的爭吵
[00:27:35.000 --> 00:27:41.000]  我們也可能說不是夫婦之間的爭吵
[00:27:41.000 --> 00:27:47.000]  我們也可能說不是夫婦之間的爭吵
[00:27:47.000 --> 00:27:53.000]  我們也可能說不是夫婦之間的爭吵
[00:27:53.000 --> 00:27:59.000]  我們也可能說不是夫婦之間的爭吵
[00:27:59.000 --> 00:28:05.000]  我們也可能說不是夫婦之間的爭吵
[00:28:05.000 --> 00:28:11.000]  我們也可能說不是夫婦之間的爭吵
[00:28:11.000 --> 00:28:17.000]  我們也可能說不是夫婦之間的爭吵
[00:28:17.000 --> 00:28:23.000]  我們也可能說不是夫婦之間的爭吵
