
[00:00:00.000 --> 00:00:01.360]  福利是我們同心的禱告
[00:02:05.840 --> 00:02:07.200]  Contrast Ratio
[00:02:07.200 --> 00:02:09.640]  就是對比度
[00:02:09.640 --> 00:02:11.920]  還有很多這些東西要考慮的
[00:02:11.920 --> 00:02:13.960]  所以有很多這些東西都需要考慮的
[00:02:13.960 --> 00:02:15.840]  最近我都去看過
[00:02:15.840 --> 00:02:17.400]  好心都想買那部了
[00:02:17.400 --> 00:02:19.120]  我最近都去看過
[00:02:19.120 --> 00:02:20.760]  很心動都想買這部電視
[00:02:20.760 --> 00:02:24.040]  早陣子又說買一部送一部電視
[00:02:24.040 --> 00:02:28.360]  早一段時間有的產品就說你買一部送一部
[00:02:28.360 --> 00:02:30.080]  但是都沒有買到
[00:02:30.080 --> 00:02:32.080]  因為太多考慮了
[00:02:32.080 --> 00:02:33.200]  有太多考慮了
[00:02:33.200 --> 00:02:36.080]  很怕一買了之後回去就變了過時
[00:02:36.080 --> 00:02:38.960]  有可能買了回去馬上就過時了
[00:02:38.960 --> 00:02:41.480]  想買一部不過時的又怕買不起
[00:02:41.480 --> 00:02:43.760]  想買一部不過時的絕對買不起
[00:02:43.760 --> 00:02:46.920]  不過無論你怎樣選都好一部高清電視
[00:02:46.920 --> 00:02:49.200]  無論你怎樣選都好一部高清電視
[00:02:49.200 --> 00:02:50.760]  都只有一個目的
[00:02:50.760 --> 00:02:51.880]  就只有一個目的
[00:02:51.880 --> 00:02:55.600]  就是你能夠得到一個更清晰閱目的畫面
[00:02:55.600 --> 00:02:58.440]  就想得到一個更清晰閱目的畫面
[00:02:58.440 --> 00:03:00.320]  是不是?這個是最終的目的
[00:03:00.320 --> 00:03:02.160]  這只是最終的目的
[00:03:02.160 --> 00:03:05.120]  如果我當我看見很多基督徒
[00:03:05.120 --> 00:03:06.720]  好像我這樣去買電視
[00:03:06.720 --> 00:03:08.160]  這樣的態度的話
[00:03:08.160 --> 00:03:10.560]  如果說我這樣的態度去買電視的話
[00:03:10.560 --> 00:03:14.320]  用在他們對於屬靈事情上面
[00:03:14.320 --> 00:03:16.320]  比如說在屬靈事情上面
[00:03:16.320 --> 00:03:20.040]  希望每一件事都能夠看得清清楚楚的
[00:03:20.040 --> 00:03:22.000]  希望每一件事都能夠看得清清楚楚的
[00:03:22.000 --> 00:03:24.200]  不是朦朦朧朧的
[00:03:24.200 --> 00:03:26.640]  不是朦朦朧朧的
[00:03:26.640 --> 00:03:28.240]  就好像我現在家裡的電視
[00:03:28.240 --> 00:03:29.840]  因為看了十五年了
[00:03:29.840 --> 00:03:31.880]  都開始花花朦朦的
[00:03:31.880 --> 00:03:34.320]  現在我家裡那部電視已經看了十五年了
[00:03:34.320 --> 00:03:36.120]  現在都有一些花花了
[00:03:36.120 --> 00:03:40.400]  我覺得如果我的信徒都用這種態度去生活
[00:03:40.400 --> 00:03:42.960]  教會一定是有一個很不同的景象
[00:03:42.960 --> 00:03:46.120]  如果說你的信徒這麼態度去生活的話
[00:03:46.120 --> 00:03:48.600]  教會一定會有一種不同的景象
[00:03:48.600 --> 00:03:50.920]  而啟示錄
[00:03:50.920 --> 00:03:53.120]  從我的體會裡面
[00:03:53.120 --> 00:03:54.440]  從我的體會裡面
[00:03:54.440 --> 00:03:57.840]  就明白到其實作者不斷的希望
[00:03:57.840 --> 00:04:01.680]  去提供一幅清晰的屬靈圖畫給我們知道
[00:04:01.680 --> 00:04:05.520]  不單止提供一幅清晰的畫給我們知道
[00:04:05.520 --> 00:04:07.760]  而且這幅是最高清的圖畫
[00:04:07.760 --> 00:04:09.080]  最高清的圖畫
[00:04:09.080 --> 00:04:11.000]  讓我們看清楚屬靈的世界
[00:04:11.000 --> 00:04:12.960]  讓我們看清楚屬靈的世界
[00:04:12.960 --> 00:04:15.840]  並且了解到真正神的工作
[00:04:15.840 --> 00:04:17.680]  並且了解到真正神的工作
[00:04:17.680 --> 00:04:20.160]  那麼我們在這個末世的時代裡面
[00:04:20.160 --> 00:04:21.600]  那麼我們在這個末世的時代裡面
[00:04:21.600 --> 00:04:25.080]  就能夠更加確認基督耶穌要我們所做的侍奉
[00:04:25.080 --> 00:04:28.440]  就要更加確認耶穌基督要我們所做的侍奉
[00:04:28.440 --> 00:04:29.840]  但是今天這條聖經
[00:04:29.840 --> 00:04:30.680]  今天這條聖經
[00:04:30.680 --> 00:04:32.640]  就要給我們一幅很高清的圖畫給我們看
[00:04:32.640 --> 00:04:33.160]  是啊
[00:04:33.160 --> 00:04:34.680]  讓我們很高清的看
[00:04:34.680 --> 00:04:37.320]  看清楚究竟耶穌基督的工作是什麼
[00:04:37.320 --> 00:04:39.520]  看清楚耶穌基督的工作是什麼
[00:04:39.520 --> 00:04:41.360]  所以我們引以為鑒
[00:04:41.360 --> 00:04:42.920]  所以我們引以為鑒
[00:04:42.920 --> 00:04:45.120]  要知道怎樣去配合
[00:04:45.120 --> 00:04:46.640]  要知道怎樣去配合
[00:04:46.640 --> 00:04:50.240]  從第十九章的十一至二十一節
[00:04:50.240 --> 00:04:52.920]  從第十九章的十一至二十一節
[00:04:52.920 --> 00:04:55.680]  這幅高清的屬靈圖畫怎麼分段呢?
[00:04:55.680 --> 00:04:57.480]  這幅高清的屬靈圖畫怎麼分段呢?
[00:04:57.480 --> 00:04:59.120]  可以分為三個段落
[00:04:59.120 --> 00:05:00.480]  可以分為三個段落
[00:05:00.480 --> 00:05:02.240]  就是十一節至十六節
[00:05:02.240 --> 00:05:03.720]  十一到十六節
[00:05:03.720 --> 00:05:05.200]  十七至十八節
[00:05:05.200 --> 00:05:06.200]  十七到十八節
[00:05:06.200 --> 00:05:08.520]  還有最後一部分是十九至二十一節
[00:05:08.520 --> 00:05:10.040]  十九到二十一節
[00:05:10.040 --> 00:05:13.280]  作者都用了一個片語來界定
[00:05:13.280 --> 00:05:15.400]  這一幅圖畫這三個段落
[00:05:15.400 --> 00:05:19.960]  作者用了一個片語來界定這三個段落
[00:05:19.960 --> 00:05:21.760]  就是中文聖經所說
[00:05:21.760 --> 00:05:23.760]  「我又看見」
[00:05:23.760 --> 00:05:26.640]  中文聖經說「我又看見」
[00:05:26.640 --> 00:05:28.640]  所以接下來一連串的廣告
[00:05:28.640 --> 00:05:31.000]  所以一連串地講到
[00:05:31.000 --> 00:05:33.200]  我們給了一個標題
[00:05:33.200 --> 00:05:35.920]  是叫「末世的看見」
[00:05:35.920 --> 00:05:38.200]  這個標題叫「末世的看見」
[00:05:38.200 --> 00:05:40.200]  在末世的時候我們看見什麼呢?
[00:05:40.200 --> 00:05:42.000]  在末世我們看到什麼呢?
[00:05:42.000 --> 00:05:44.000]  是不是看了些什麼電影呢?
[00:05:44.000 --> 00:05:45.160]  是不是看了些電影呢?
[00:05:45.160 --> 00:05:45.760]  不是
[00:05:45.760 --> 00:05:46.200]  不是
[00:05:46.200 --> 00:05:48.200]  而是看真正的屬靈的世界
[00:05:48.200 --> 00:05:50.880]  看真正的屬靈的世界是怎麼樣的?
[00:05:50.880 --> 00:05:52.040]  是到底怎麼樣的?
[00:05:52.040 --> 00:05:54.840]  因為在四六世就有太多年來
[00:05:54.840 --> 00:05:56.840]  太多不同的基督徒
[00:05:56.840 --> 00:05:58.840]  拍了很多不同的電影
[00:05:58.840 --> 00:06:05.080]  對於起始路不同的年代
[00:06:05.080 --> 00:06:07.760]  拍了很多不同的電影
[00:06:07.760 --> 00:06:09.160]  又出了很多的書
[00:06:09.160 --> 00:06:12.000]  又出了很多的書 都說要給我們看清楚
[00:06:12.000 --> 00:06:13.240]  都說要我們看清楚
[00:06:13.240 --> 00:06:16.200]  但我們為什麼不從聖經裡面去看清楚呢?
[00:06:16.200 --> 00:06:19.200]  然後為什麼我們不從聖經裡面去看清楚呢?
[00:06:19.200 --> 00:06:21.400]  在這裡插一句口
[00:06:21.400 --> 00:06:22.720]  在這裡插上一句
[00:06:22.720 --> 00:06:25.760]  特別有一系列的書叫「末日迷蹤」
[00:06:25.760 --> 00:06:28.560]  特別有一些書叫「末日迷蹤」
[00:06:28.560 --> 00:06:30.720]  你看的時候真的要很小心
[00:06:30.720 --> 00:06:32.400]  知道它怎麼寫的
[00:06:32.400 --> 00:06:34.240]  什麼背景才能這樣寫
[00:06:34.240 --> 00:06:37.200]  就是說你要看的時候一定要很小心
[00:06:37.200 --> 00:06:39.960]  它寫的什麼歷史背景才好看
[00:06:39.960 --> 00:06:41.760]  它是其中一個角度去給我們看
[00:06:41.760 --> 00:06:43.320]  不過看得不是那麼清楚
[00:06:43.320 --> 00:06:45.480]  它是從其中的角度去看
[00:06:45.480 --> 00:06:46.680]  不是那麼太清楚
[00:06:46.680 --> 00:06:48.680]  甚至可能會混亂一點
[00:06:48.680 --> 00:06:49.880]  甚至會混亂
[00:06:49.880 --> 00:06:51.360]  那我們怎麼從聖經看呢?
[00:06:51.360 --> 00:06:52.480]  那我們今天開始看了
[00:06:52.480 --> 00:06:54.760]  我們從聖經來看
[00:06:54.760 --> 00:06:56.920]  第一部分我們看的是十一至十六節
[00:06:56.920 --> 00:06:58.480]  我們看十一到十六節
[00:06:58.480 --> 00:07:01.320]  這個部分作者帶我們去看
[00:07:01.320 --> 00:07:01.880]  怎麼看呢?
[00:07:01.880 --> 00:07:06.640]  看清楚基督和他的審判團隊的工作目標
[00:07:06.640 --> 00:07:11.280]  我們去看基督和審判團隊的工作目標
[00:07:11.280 --> 00:07:17.840]  The dual purpose in the judgmental teamwork of Jesus Christ
[00:07:17.840 --> 00:07:20.160]  那這一部分我們一開始看到的是什麼呢?
[00:07:20.160 --> 00:07:22.400]  這一部分我們開始看到的是什麼呢?
[00:07:22.400 --> 00:07:23.600]  作者告訴我們
[00:07:23.600 --> 00:07:25.680]  他看見天開了
[00:07:25.680 --> 00:07:27.320]  看見天開了
[00:07:27.320 --> 00:07:30.600]  天開了是一個不簡單的形容
[00:07:30.600 --> 00:07:33.000]  天開了是一個不簡單的形容
[00:07:33.000 --> 00:07:36.880]  每逢天開了的時候
[00:07:36.880 --> 00:07:40.120]  一定有一件大事發生
[00:07:40.120 --> 00:07:44.080]  看見這裡有一匹白馬
[00:07:44.080 --> 00:07:47.400]  馬上面騎著一個人
[00:07:47.400 --> 00:07:49.800]  這個人是誰呢?
[00:07:49.800 --> 00:07:53.640]  按照聖經在這裡的形容
[00:07:53.640 --> 00:07:57.600]  這個應該就是高揚基督耶穌
[00:07:57.600 --> 00:08:00.600]  這個應該就是高揚基督耶穌
[00:08:00.600 --> 00:08:04.440]  他騎在白馬上面幹什麼呢?
[00:08:04.440 --> 00:08:06.560]  原來要進行審判
[00:08:06.560 --> 00:08:07.680]  原來要進行審判
[00:08:07.680 --> 00:08:09.320]  為什麼要用白馬呢?
[00:08:09.320 --> 00:08:10.440]  為什麼要用白馬呢?
[00:08:10.440 --> 00:08:11.760]  因為在這裡告訴你
[00:08:11.760 --> 00:08:14.760]  馬其實某程度上是一種戰爭的圖像
[00:08:14.760 --> 00:08:17.000]  馬其實是一種戰爭的圖像
[00:08:17.000 --> 00:08:18.800]  他來到就算要審判
[00:08:18.800 --> 00:08:22.880]  他來到就必定遇見頑強的抵抗
[00:08:22.880 --> 00:08:25.240]  一定會遇到頑強的抵抗
[00:08:25.240 --> 00:08:28.880]  但是我們仔細看十一至十六節的時候
[00:08:28.880 --> 00:08:30.800]  我們仔細看十一至十六節的時候
[00:08:30.800 --> 00:08:33.000]  他的表現、他的形象
[00:08:33.000 --> 00:08:34.600]  他的表現、他的形象
[00:08:34.600 --> 00:08:35.760]  都很熟悉的
[00:08:35.760 --> 00:08:36.920]  都很熟悉的
[00:08:36.920 --> 00:08:38.640]  因為在這段聖經裡面
[00:08:38.640 --> 00:08:40.000]  因為在這段聖經裡面
[00:08:40.000 --> 00:08:41.360]  很多的經文
[00:08:41.360 --> 00:08:42.280]  很多的經文
[00:08:42.280 --> 00:08:43.880]  對耶穌基督的形容
[00:08:43.880 --> 00:08:45.320]  對耶穌基督的形容
[00:08:45.320 --> 00:08:46.880]  都在先前經文講過
[00:08:46.880 --> 00:08:48.360]  都先前經文已經講過了
[00:08:48.360 --> 00:08:49.080]  譬如
[00:08:49.080 --> 00:08:50.520]  我們去看一下
[00:08:50.520 --> 00:08:51.320]  我們看一下
[00:08:51.320 --> 00:08:53.720]  我們從第十七節開始看
[00:08:53.720 --> 00:08:56.640]  我們從第十七節開始看
[00:08:56.640 --> 00:08:58.640]  或者我們一起讀
[00:08:58.640 --> 00:08:59.600]  我們一起讀
[00:08:59.600 --> 00:09:01.280]  我們從第十一節
[00:09:01.280 --> 00:09:04.360]  我們從第十一節讀到第十六節
[00:09:04.360 --> 00:09:06.360]  我們讀到第十六節
[00:09:06.360 --> 00:09:10.720]  「我觀看,見天開了
[00:09:10.720 --> 00:09:16.360]  有一匹白馬騎在馬上的稱為誠信真實
[00:09:16.360 --> 00:09:20.440]  他審判爭戰都按著公義
[00:09:20.440 --> 00:09:22.680]  他的眼睛如火焰
[00:09:22.680 --> 00:09:25.480]  他頭上戴著許多冠冕
[00:09:25.480 --> 00:09:27.520]  也有寫著的名字
[00:09:27.520 --> 00:09:30.520]  除了他自己沒有人知道
[00:09:30.520 --> 00:09:33.280]  他穿著淺了血的衣服
[00:09:33.280 --> 00:09:36.000]  他的名稱為神之道
[00:09:36.000 --> 00:09:39.320]  在天上的眾軍騎著白馬
[00:09:39.320 --> 00:09:41.120]  穿著細麻衣
[00:09:41.120 --> 00:09:42.760]  又白又健
[00:09:42.760 --> 00:09:46.880]  跟隨他有利劍從他口中出來
[00:09:46.880 --> 00:09:49.160]  可以擊殺敵國
[00:09:49.160 --> 00:09:52.760]  他必用鐵匠核管他門
[00:09:52.760 --> 00:09:56.960]  並要傳全能神列路的走策
[00:09:56.960 --> 00:10:01.000]  在他衣服和大腿上有明寫著
[00:10:01.000 --> 00:10:04.520]  「萬王之王,萬主之主」
[00:10:04.520 --> 00:10:08.480]  當我們看見這一段的記載
[00:10:08.480 --> 00:10:10.080]  我們看到這個記載
[00:10:10.080 --> 00:10:12.080]  很多在先前已經見過了
[00:10:12.080 --> 00:10:13.800]  好多其實已經見過
[00:10:13.800 --> 00:10:16.120]  譬如「眼睛如火焰」
[00:10:16.120 --> 00:10:17.760]  譬如說「眼睛如火焰」
[00:10:17.760 --> 00:10:19.160]  一章十四節
[00:10:19.160 --> 00:10:20.440]  一章十四節
[00:10:20.440 --> 00:10:21.840]  二章十八節已經講過了
[00:10:21.840 --> 00:10:23.040]  二章十八節已經講過了
[00:10:23.040 --> 00:10:24.720]  是形容基督耶穌
[00:10:24.720 --> 00:10:27.320]  是形容基督耶穌
[00:10:27.320 --> 00:10:29.720]  他是一個不為人所認識的名字
[00:10:29.720 --> 00:10:31.240]  不為人所認識的名字
[00:10:31.240 --> 00:10:34.240]  二章十七節講到七九又提到
[00:10:34.240 --> 00:10:36.320]  十二章十七節也提到
[00:10:36.320 --> 00:10:37.840]  血淺白衣
[00:10:37.840 --> 00:10:38.760]  血淺白衣
[00:10:38.760 --> 00:10:40.440]  一章又講過
[00:10:40.440 --> 00:10:41.480]  一章講過
[00:10:41.480 --> 00:10:42.360]  一章五節
[00:10:42.360 --> 00:10:43.120]  一章五節
[00:10:43.120 --> 00:10:44.480]  五章九節講過
[00:10:44.480 --> 00:10:45.480]  五章九節
[00:10:45.480 --> 00:10:46.760]  七章十四節講過
[00:10:46.760 --> 00:10:48.120]  七章十四節
[00:10:48.120 --> 00:10:49.560]  十二章十一節都講過
[00:10:49.560 --> 00:10:51.320]  十二章十四節
[00:10:51.320 --> 00:10:53.240]  我們看看他的同工
[00:10:53.240 --> 00:10:54.360]  我們看看同工
[00:10:54.360 --> 00:10:56.760]  他們同工的衣著
[00:10:56.760 --> 00:10:57.920]  他們同工的衣著
[00:10:57.920 --> 00:10:59.360]  和他都很類似
[00:10:59.360 --> 00:11:00.120]  很類似
[00:11:00.120 --> 00:11:01.760]  血淺白色的細麻衣
[00:11:01.760 --> 00:11:04.080]  血淺白色的細麻衣又講過
[00:11:04.080 --> 00:11:05.040]  先前也講過
[00:11:05.040 --> 00:11:06.280]  三章第四節
[00:11:06.280 --> 00:11:06.960]  三章四節
[00:11:06.960 --> 00:11:08.120]  十六章十五節
[00:11:08.120 --> 00:11:09.640]  十六章十五節
[00:11:09.640 --> 00:11:13.880]  而高陽口那出來的那把利劍
[00:11:13.880 --> 00:11:15.840]  從果子所出來的利劍
[00:11:15.840 --> 00:11:16.880]  講七教會的時候
[00:11:16.880 --> 00:11:18.240]  一章十六節又講過
[00:11:18.240 --> 00:11:22.000]  七教會講的是一章十六節
[00:11:22.000 --> 00:11:24.760]  而談論到他用鐵匠來管轄
[00:11:24.760 --> 00:11:26.320]  用鐵匠來管轄
[00:11:26.320 --> 00:11:28.120]  看第二章二十七節
[00:11:28.120 --> 00:11:30.720]  十二章十五節又講過
[00:11:30.720 --> 00:11:32.240]  十二章十五節
[00:11:32.240 --> 00:11:35.080]  最後他的名字叫萬王之王
[00:11:35.080 --> 00:11:36.360]  萬主之主
[00:11:36.360 --> 00:11:37.360]  萬王之王
[00:11:37.360 --> 00:11:38.720]  萬主之主
[00:11:38.720 --> 00:11:41.440]  剛剛先前十七章十四節又講過
[00:11:41.440 --> 00:11:44.600]  剛剛在前面的七章十四節也講過
[00:11:44.600 --> 00:11:46.760]  作者為什麼又要重複在這裡
[00:11:46.760 --> 00:11:48.440]  再講這一堆東西給我們知道呢
[00:11:48.440 --> 00:11:51.400]  為什麼真的要重複再講這些事情給我們聽呢
[00:11:51.400 --> 00:11:52.360]  原因很簡單
[00:11:52.360 --> 00:11:53.080]  原因很簡單
[00:11:53.080 --> 00:11:56.120]  聖經每一次要重複之前講過的東西
[00:11:56.120 --> 00:11:58.080]  聖經每次要重複前面所講的東西
[00:11:58.080 --> 00:11:59.200]  都只有一個動機
[00:11:59.200 --> 00:12:00.280]  都只有一個動機
[00:12:00.280 --> 00:12:04.000]  就是要你看得清清楚楚
[00:12:04.000 --> 00:12:08.280]  就是要你看得清清楚楚
[00:12:08.280 --> 00:12:09.280]  看清楚什麼呢
[00:12:09.280 --> 00:12:10.160]  看清楚什麼呢
[00:12:10.160 --> 00:12:11.360]  第一
[00:12:11.360 --> 00:12:15.480]  看清楚主耶穌和他的審判團隊的樣式
[00:12:15.480 --> 00:12:18.680]  然後看主或者審判團隊的樣式
[00:12:18.680 --> 00:12:20.480]  他的樣式是寫記
[00:12:20.480 --> 00:12:22.400]  他的樣式是寫記
[00:12:22.400 --> 00:12:25.440]  保持著自己的聖潔的生命和身份
[00:12:25.440 --> 00:12:28.920]  保持著自己的聖潔的生命和身份
[00:12:28.920 --> 00:12:31.280]  所以在這裡就告訴我們穿白衣
[00:12:31.280 --> 00:12:33.160]  所以他穿白衣
[00:12:33.160 --> 00:12:34.400]  保持著自己的聖潔
[00:12:34.400 --> 00:12:36.040]  保持著自己的聖潔
[00:12:36.040 --> 00:12:37.720]  我們前面講過
[00:12:37.720 --> 00:12:40.120]  白衣上面用血洗過
[00:12:40.120 --> 00:12:43.000]  白衣上面用血洗過
[00:12:43.000 --> 00:12:46.880]  是耶穌用他的血來洗淨人的罪
[00:12:46.880 --> 00:12:50.560]  所以前面講過耶穌基督用他的血來洗淨人的罪
[00:12:50.560 --> 00:12:51.520]  拯救人
[00:12:51.520 --> 00:12:52.320]  拯救人
[00:12:52.320 --> 00:12:53.600]  寫記的行為
[00:12:53.600 --> 00:12:55.280]  捨棄的行為
[00:12:55.280 --> 00:12:57.720]  他萬王之王萬主之主
[00:12:57.720 --> 00:12:59.480]  萬王之王萬主之主
[00:12:59.480 --> 00:13:00.560]  他有權柄
[00:13:00.560 --> 00:13:01.200]  他有權柄
[00:13:01.200 --> 00:13:03.640]  但是他願意輸尊降貴
[00:13:03.640 --> 00:13:06.000]  他能夠輸尊降貴
[00:13:06.000 --> 00:13:08.680]  這些就是真正神服人的表現
[00:13:08.680 --> 00:13:10.360]  這就是神服人的表現
[00:13:10.360 --> 00:13:12.560]  神的團隊的表現
[00:13:12.560 --> 00:13:13.560]  神的團隊的表現
[00:13:13.560 --> 00:13:15.720]  因為耶穌基督就是這樣的表現
[00:13:15.720 --> 00:13:17.520]  耶穌基督就是這樣的表現
[00:13:17.520 --> 00:13:18.960]  第一樣要看清楚
[00:13:18.960 --> 00:13:20.000]  第一樣要看清楚
[00:13:20.000 --> 00:13:21.120]  認清楚
[00:13:21.120 --> 00:13:21.960]  認清楚
[00:13:21.960 --> 00:13:23.200]  為什麼要認清楚呢
[00:13:23.200 --> 00:13:24.000]  為什麼要認清楚呢
[00:13:24.000 --> 00:13:28.440]  因為跟著聖經後面會介紹很多不清不楚的人
[00:13:28.440 --> 00:13:32.080]  聖經後面會介紹很多不清不楚的人
[00:13:32.080 --> 00:13:34.000]  叫做假先知
[00:13:34.000 --> 00:13:35.640]  你知道假先知
[00:13:35.640 --> 00:13:36.920]  你不知道什麼是真
[00:13:36.920 --> 00:13:38.400]  你很難知道什麼是假
[00:13:38.400 --> 00:13:39.800]  如果你不知道什麼是真
[00:13:39.800 --> 00:13:42.160]  那就很難明白什麼是假
[00:13:42.160 --> 00:13:43.840]  我經常都喜歡用這個例子
[00:13:43.840 --> 00:13:46.120]  我經常都喜歡用這個例子
[00:13:46.120 --> 00:13:48.520]  你不知道什麼是真的雞蛋
[00:13:48.520 --> 00:13:50.240]  你不知道什麼是真的雞蛋
[00:13:50.240 --> 00:13:51.280]  你回到中國
[00:13:51.280 --> 00:13:53.680]  現在都不一定是中國國內了
[00:13:53.680 --> 00:13:57.120]  你就一定很容易被假雞蛋蒙騙了
[00:13:57.120 --> 00:14:00.040]  你很容易被假雞蛋蒙騙了
[00:14:00.040 --> 00:14:01.760]  今天是中秋節了
[00:14:01.760 --> 00:14:03.720]  今天是中秋節
[00:14:03.720 --> 00:14:04.440]  我驗過了
[00:14:04.440 --> 00:14:05.640]  最近驗身
[00:14:05.640 --> 00:14:07.240]  膽固醇正常
[00:14:07.240 --> 00:14:09.360]  我最近檢查過身體
[00:14:09.360 --> 00:14:10.240]  膽固醇正常
[00:14:10.240 --> 00:14:13.640]  這次就大膽嘗試吃魚餅
[00:14:13.640 --> 00:14:15.800]  就大膽嘗試吃魚餅
[00:14:15.800 --> 00:14:17.400]  都毫無牽掛
[00:14:17.400 --> 00:14:19.160]  都毫無牽掛
[00:14:19.160 --> 00:14:23.920]  有問題的那些沒有吃
[00:14:23.920 --> 00:14:26.760]  你知道假魚餅裡面的蛋黃
[00:14:26.760 --> 00:14:28.000]  它是鹹蛋黃
[00:14:28.000 --> 00:14:28.920]  所以你知不知道
[00:14:28.920 --> 00:14:31.960]  魚餅裡面那個鹹蛋黃
[00:14:31.960 --> 00:14:33.440]  假的有多少
[00:14:33.440 --> 00:14:35.680]  不知道假的有多少
[00:14:35.680 --> 00:14:37.880]  今天又要講家府
[00:14:37.880 --> 00:14:40.360]  家府做海味雜貨生意
[00:14:40.360 --> 00:14:41.680]  所以這裡又可以講到
[00:14:41.680 --> 00:14:42.520]  我自己的父親
[00:14:42.520 --> 00:14:43.840]  他是做海味生意的
[00:14:43.840 --> 00:14:46.640]  每年的酒樓要買鹹蛋
[00:14:46.640 --> 00:14:50.320]  每年酒樓要買鹹蛋
[00:14:50.320 --> 00:14:52.480]  我告訴大家
[00:14:52.480 --> 00:14:54.680]  現在買大部分做魚餅的鹹蛋
[00:14:54.680 --> 00:14:56.600]  不是隻蛋這樣運去的
[00:14:56.600 --> 00:14:57.600]  就是說
[00:14:57.600 --> 00:14:59.560]  現在這個月餅的鹹蛋
[00:14:59.560 --> 00:15:01.000]  並不是蛋裡出來的
[00:15:01.000 --> 00:15:02.360]  牧師不是吧
[00:15:02.360 --> 00:15:04.360]  牧師不是吧
[00:15:04.360 --> 00:15:05.640]  現在大部分已經做好
[00:15:05.640 --> 00:15:08.520]  一隻隻黃橙紅色
[00:15:08.520 --> 00:15:09.040]  很靚
[00:15:09.040 --> 00:15:12.960]  用膠袋封嵌直接運到酒樓去做
[00:15:12.960 --> 00:15:15.040]  或者餅家做魚餅
[00:15:15.040 --> 00:15:19.360]  直接把蛋黃一個個運到酒樓裡面去做
[00:15:19.360 --> 00:15:20.360]  我爸爸一看就知道
[00:15:20.360 --> 00:15:21.720]  這邊是真的那邊是假的
[00:15:21.720 --> 00:15:22.840]  我父親一看就知道
[00:15:22.840 --> 00:15:24.440]  哪一個是真的哪一個是假的
[00:15:24.440 --> 00:15:26.720]  真的橙黃色
[00:15:26.720 --> 00:15:27.960]  黃到這樣
[00:15:27.960 --> 00:15:29.080]  真的嚇死人
[00:15:29.080 --> 00:15:30.720]  如果是黃色黃的
[00:15:30.720 --> 00:15:32.320]  這個也是很嚇人
[00:15:32.320 --> 00:15:33.320]  我說你怎麼知道
[00:15:33.320 --> 00:15:34.160]  我說你怎麼知道
[00:15:34.160 --> 00:15:36.920]  見到真的就知道這邊是假的
