
[00:00:00.000 --> 00:00:05.400]  大家好,今天我們一起在這頻道
[00:07:32.040 --> 00:07:37.520]  12月至11月就是年尾
[00:07:37.520 --> 00:07:41.080]  為何章林期這麼重要呢?
[00:07:41.080 --> 00:07:45.160]  其實平時會做些甚麼呢?
[00:07:45.160 --> 00:07:47.320]  有三個層面的
[00:07:47.320 --> 00:07:48.840]  在這個時候
[00:07:48.840 --> 00:07:52.200]  通常我們會在過去的層面
[00:07:52.200 --> 00:07:57.360]  我們會去紀念神不斷的供應
[00:07:57.360 --> 00:07:59.920]  第二,在章林期這段時間
[00:07:59.920 --> 00:08:03.160]  我們通常會去紀念將來
[00:08:03.160 --> 00:08:04.480]  我們盼望主耶穌基督的再來
[00:08:04.480 --> 00:08:05.760]  期待新天新地的來臨
[00:08:05.760 --> 00:08:07.400]  因為我們知道我們的痛苦
[00:08:07.400 --> 00:08:10.160]  我們每一天所經歷的事
[00:08:10.160 --> 00:08:11.840]  是必定會過去的
[00:08:11.840 --> 00:08:14.160]  我們期待,我們有盼望
[00:08:14.160 --> 00:08:16.880]  第三,在現在的層面
[00:08:16.880 --> 00:08:18.680]  我們有盼望的時候
[00:08:18.680 --> 00:08:22.080]  我們學會去接受和理解現今的世界
[00:08:22.080 --> 00:08:23.920]  為何會發生這樣的事
[00:08:23.920 --> 00:08:25.280]  發生甚麼事呢?
[00:08:25.280 --> 00:08:26.520]  我們會去明白這件事
[00:08:26.520 --> 00:08:27.760]  我們會理解這件事
[00:08:27.760 --> 00:08:32.440]  更加我們會以愛作出相應的行動
[00:08:32.440 --> 00:08:34.120]  在這個節期裏面
[00:08:34.120 --> 00:08:36.840]  我們去紀念這三件事
[00:08:36.840 --> 00:08:39.040]  或者去思想這三件事的時候
[00:08:39.040 --> 00:08:40.520]  其實是讓我們每一天
[00:08:40.520 --> 00:08:44.120]  覺得沒那麼悶的
[00:08:44.120 --> 00:08:45.000]  為甚麼呢?
[00:08:45.000 --> 00:08:46.800]  因為每一年我們就去期待
[00:08:46.800 --> 00:08:48.240]  我們去紀念過去
[00:08:48.240 --> 00:08:49.880]  我們去盼望將來
[00:08:49.880 --> 00:08:52.080]  以及我們在現在的時候
[00:08:52.080 --> 00:08:54.400]  我們是作出一個愛的回應
[00:08:54.400 --> 00:08:57.560]  每一年都可以有這個機會
[00:08:57.560 --> 00:09:00.560]  我們去紀念的
[00:09:00.560 --> 00:09:03.400]  好了,繼續說一下
[00:09:03.400 --> 00:09:07.000]  我們早幾年回到香港
[00:09:07.000 --> 00:09:12.880]  Jojo的侄子唱了一首兒歌
[00:09:12.880 --> 00:09:15.280]  我不唱出來了
[00:09:15.280 --> 00:09:16.960]  唱歌不是太好
[00:09:16.960 --> 00:09:22.600]  「聖誕樹高貴,聖誕花美麗」
[00:09:22.600 --> 00:09:24.920]  「世上人慶祝,食火雞」
[00:09:24.920 --> 00:09:26.520]  然後就這樣
[00:09:26.520 --> 00:09:30.920]  「聖誕夜安寧,你可知二二」
[00:09:30.920 --> 00:09:34.240]  「紀念耶穌的降世」
[00:09:34.240 --> 00:09:43.680]  這個就是我們將要去慶祝的節日
[00:09:43.680 --> 00:09:44.920]  其實是在說甚麼呢?
[00:09:44.920 --> 00:09:48.360]  不是吃火雞,不是聖誕樹,不是聖誕花
[00:09:48.360 --> 00:09:50.800]  各位姐妹,當我們四周看到聖誕燈
[00:09:50.800 --> 00:09:56.160]  這幾個星期我們頻道都佈置得那麼漂亮的時候
[00:09:56.160 --> 00:10:03.200]  其實我們很多時候都會忘記我們身邊所發生的事情
[00:10:03.200 --> 00:10:05.800]  甚至我們可能只會去用這些東西
[00:10:05.800 --> 00:10:09.280]  我們用聖誕樹、聖誕花、聖誕歌
[00:10:09.280 --> 00:10:12.720]  去自我麻醉、陶醉在這個節日裡面
[00:10:12.720 --> 00:10:15.120]  甚麼都不管,外面發生甚麼事
[00:10:15.120 --> 00:10:18.760]  世界發生甚麼事,我們都會忘記的
[00:10:18.760 --> 00:10:22.240]  這些照片不是其中一幅
[00:10:22.240 --> 00:10:23.360]  很多時候都會看到
[00:10:23.360 --> 00:10:28.040]  ISIS這個伊斯蘭國會到處捉人
[00:10:28.040 --> 00:10:33.560]  然後很多的基督徒會被他們斬頭
[00:10:33.560 --> 00:10:36.200]  現在這些事情是正在發生的
[00:10:36.200 --> 00:10:41.720]  在中國,當你公開地去承認主耶穌基督
[00:10:41.720 --> 00:10:49.360]  或者你甚至跟一些好像是基督徒的人去交往的時候
[00:10:49.360 --> 00:10:55.880]  你都有可能有機會像這幾位那樣被收監的
[00:10:55.880 --> 00:11:01.320]  我們知道早幾個禮拜競選完之後
[00:11:01.320 --> 00:11:09.240]  有很多不同的種族歧視和仇恨的事件不斷地發生
[00:11:09.240 --> 00:11:12.880]  或者可能不是在政治方面,我們會見到
[00:11:12.880 --> 00:11:14.720]  這個一定要說
[00:11:14.720 --> 00:11:20.440]  香港的法治何在呢?法治不在
[00:11:20.440 --> 00:11:24.520]  不是在政治層面的時候,我們會見到有天災有人禍
[00:11:24.520 --> 00:11:30.120]  這個是2016年的台灣一個大地震
[00:11:30.120 --> 00:11:35.040]  我們都聽過,紐西蘭也有大地震,很多地方都有大地震
[00:11:35.040 --> 00:11:42.560]  在美國同樣地都有Hurricane Matthew的颶風吹襲東岸
[00:11:42.560 --> 00:11:46.200]  所以其實我們見到很多時候在12月的時候
[00:11:46.200 --> 00:11:50.640]  只是想馬上去跳繩,我們自己很開心
[00:11:50.640 --> 00:11:54.680]  自我良好,自我感覺良好
[00:11:54.680 --> 00:12:01.840]  就會完全忽略了這些在世界的事情
[00:12:01.840 --> 00:12:06.160]  見到這些照片,其實我想問一下大家
[00:12:06.160 --> 00:12:09.400]  第一個反應會是什麼呢?
[00:12:09.400 --> 00:12:15.440]  會不會是主人,你什麼時候回來?
[00:12:15.440 --> 00:12:20.200]  所以我們今天就是要去學習,去等候
[00:12:20.200 --> 00:12:26.960]  或者可能世界的事情離你太遠了
[00:12:26.960 --> 00:12:29.560]  或者可能就算是香港的事情離你太遠了
[00:12:29.560 --> 00:12:32.560]  我不管的,我喜歡做一個港豬
[00:12:32.560 --> 00:12:37.760]  所以我們每一個人可能在現在這個經歷裡面
[00:12:37.760 --> 00:12:43.480]  總之我現在是在苦海裡面,我受苦
[00:12:43.480 --> 00:12:48.640]  我沒有辦法去理會在外面發生什麼事情
[00:12:48.640 --> 00:12:54.440]  每個人都有經歷,會經歷個人層面的災難
[00:12:54.440 --> 00:12:57.600]  或者一些創傷,或者迷茫
[00:12:57.600 --> 00:13:02.960]  你又會不會去問,會不會去問神什麼呢?
[00:13:02.960 --> 00:13:06.920]  會去學習,怎樣去學習這個等候呢?
[00:13:06.920 --> 00:13:10.680]  可能你今天是在這個傷痛裡面
[00:13:10.680 --> 00:13:16.920]  有人傷害你,有人去冒犯,有人去誣衊你
[00:13:16.920 --> 00:13:21.600]  可能今天有人在真的受苦的裡面
[00:13:21.600 --> 00:13:30.880]  真的每件事都做得不好,每件事在生命裡面都出現了很多問題
[00:13:30.880 --> 00:13:35.640]  或者可能在你身邊一切所發生的事情令你很失望
[00:13:35.640 --> 00:13:42.520]  好像神不聽禱告,或者好像你身份會出現問題
[00:13:42.520 --> 00:13:46.240]  簽證辦不到,X1B等不到
[00:13:46.240 --> 00:13:51.400]  或者是你身邊的人,你的弟兄姊妹,你的家人
[00:13:51.400 --> 00:13:55.920]  你的同事,令到你很失望
[00:13:55.920 --> 00:13:58.480]  所以我們其實在這些情況之下
[00:13:58.480 --> 00:14:03.200]  在這些個人的災難,或者是在社會層面的災難裡面
[00:14:03.200 --> 00:14:07.960]  我們都要學習去等候神
[00:14:07.960 --> 00:14:14.120]  在聖經裡面,很多時候會提及到這種心情和這種苦況
[00:14:14.120 --> 00:14:18.640]  我們在詩篇這裡,大衛王寫了一首詩
[00:14:18.640 --> 00:14:21.480]  不如我們一齊去讀出來,好嗎?
[00:14:21.480 --> 00:14:24.080]  第一節開始,1,2,3
[00:14:24.080 --> 00:14:28.320]  耶和華,你忘記我要到幾時呢?
[00:14:28.320 --> 00:14:29.960]  要到永遠嗎?
[00:14:29.960 --> 00:14:33.560]  你面不顧我,要到幾時呢?
[00:14:33.560 --> 00:14:38.120]  我心裡愁善不安,內心終日愁苦
[00:14:38.120 --> 00:14:39.840]  要到幾時呢?
[00:14:39.840 --> 00:14:43.720]  我的仇敵勝過我要到幾時呢?
[00:14:43.720 --> 00:14:51.000]  耶和華,我的神后,求祢安撫我,替祢溫和,看祢使我的眼睛亮亮
[00:14:51.000 --> 00:14:57.000]  免得我的仇敵說,我勝過了他
[00:14:57.000 --> 00:15:01.560]  免得我跌倒的時候,我的仇有歡呼
[00:15:01.560 --> 00:15:04.760]  至於我,我倚靠祢的慈愛
[00:15:04.760 --> 00:15:08.200]  我的心必因祢的救恩歡呼
[00:15:08.200 --> 00:15:13.560]  我要歌頌耶和華,因為祂以厚恩待我
[00:15:13.560 --> 00:15:16.920]  大和王在這個祈禱的裏面
[00:15:16.920 --> 00:15:25.880]  也很適合我剛才所說或描述出來的情況
[00:15:25.880 --> 00:15:28.480]  特別是在個人的層面裏
[00:15:28.480 --> 00:15:33.760]  我不知道弟兄姊妹有沒有看到這篇詩篇的時候
[00:15:33.760 --> 00:15:38.040]  是,我也是這樣去同神,去祈禱的
[00:15:38.040 --> 00:15:41.480]  其實世界這麼多不公平、不公義的事
[00:15:41.480 --> 00:15:43.640]  或者我們自己受那麼多苦的時候
[00:15:43.640 --> 00:15:46.280]  我想我們每一個人都曾經去問過
[00:15:46.280 --> 00:15:51.280]  神是不是忘記了我們呢?
[00:15:51.280 --> 00:15:55.640]  但是我們要學習去等候,等候神
[00:15:55.640 --> 00:15:57.560]  為什麼要學習等候呢?
[00:15:57.560 --> 00:16:03.640]  因為當我們去剛才見到那個經文的時候
[00:16:03.640 --> 00:16:10.320]  我們見到大衛王在這一段一直在尋求神
[00:16:10.320 --> 00:16:13.280]  祂說:你忘記了我媽的時候
[00:16:13.280 --> 00:16:18.880]  但是祂在第五節、第六節寫出來說:
[00:16:18.880 --> 00:16:21.560]  我有盼望,我已求祢的慈愛
[00:16:21.560 --> 00:16:25.680]  我的心必因祢的救恩歡呼
[00:16:25.680 --> 00:16:28.800]  弟兄姊妹,這個是去盼望
[00:16:28.800 --> 00:16:30.320]  為什麼可以有那麼多盼望呢?
[00:16:30.320 --> 00:16:36.840]  我們在學習等候的時候有幾個功課
[00:16:36.840 --> 00:16:40.880]  我們要數算主因,記得神在我們一生裡
[00:16:40.880 --> 00:16:42.640]  是給過我們的恩典
[00:16:42.640 --> 00:16:48.840]  或者甚至乎是上個月、上個禮拜所給我們的恩典
[00:16:48.840 --> 00:16:52.000]  這個禮拜從感恩節開始
[00:16:52.000 --> 00:16:53.720]  我們不停地說感恩
[00:16:53.720 --> 00:16:56.080]  要感謝神,要學習感恩
[00:16:56.080 --> 00:16:57.360]  要怎樣怎樣去數算
[00:16:57.360 --> 00:16:59.560]  我記得禮拜三的時候
[00:16:59.560 --> 00:17:04.440]  在祈禱會和一群弟兄去祈禱
[00:17:04.440 --> 00:17:07.240]  Jason也提出,記得要感恩
[00:17:07.240 --> 00:17:12.640]  因為會讓你和神的關係更加密切
[00:17:12.640 --> 00:17:14.640]  更加真實
[00:17:14.640 --> 00:17:16.400]  因為我們很多時候不知道
[00:17:16.400 --> 00:17:18.920]  我們頭腦上知道很多神的知識
[00:17:18.920 --> 00:17:23.760]  但是我們的心靈、我們的情緒
[00:17:23.760 --> 00:17:27.040]  是沒有將這些知識連在一起的
[00:17:27.040 --> 00:17:29.960]  我也和弟兄說
[00:17:29.960 --> 00:17:35.840]  好,感恩,你說過去這兩個禮拜的感恩事項
[00:17:35.840 --> 00:17:39.040]  不要時時都找回N年前的事
[00:17:39.040 --> 00:17:41.080]  這兩個禮拜,你學習這兩個禮拜裡面
[00:17:41.080 --> 00:17:44.040]  有沒有找到一件事是可以去感謝神的
[00:17:44.040 --> 00:17:50.920]  還要是去描述或者去形容到神的那種
[00:17:50.920 --> 00:17:54.200]  祂的風俗、祂給你的恩典
[00:17:54.200 --> 00:17:55.680]  這個真理
[00:17:55.680 --> 00:17:59.120]  大家都大致上說得到
[00:17:59.120 --> 00:18:01.760]  小於泊車、找到車位
[00:18:01.760 --> 00:18:06.080]  大於剛剛開始新工作
[00:18:06.080 --> 00:18:11.880]  這些都是可以時時去數算這個恩典
[00:18:11.880 --> 00:18:15.360]  記得我們去回望過去的時候
[00:18:15.360 --> 00:18:16.400]  我們有盼望
[00:18:16.400 --> 00:18:18.000]  我們去學習等候
[00:18:18.000 --> 00:18:20.560]  因為我們可以去數算
[00:18:20.560 --> 00:18:22.200]  我們的神,我們的主耶穌基督
[00:18:22.200 --> 00:18:26.760]  給我們一生裡面有多少的恩典
[00:18:26.760 --> 00:18:30.400]  當我們在患難當中的時候
[00:18:30.400 --> 00:18:32.480]  我們心情很沉重的時候
[00:18:32.480 --> 00:18:37.760]  如果我們可以不停地去說感恩
[00:18:37.760 --> 00:18:40.040]  感謝神的說話的時候
[00:18:40.040 --> 00:18:45.320]  其實這件事是會令到我們一定有平安
[00:18:45.320 --> 00:18:50.520]  同樣地其實是在講述我們的信任神
[00:18:50.520 --> 00:18:53.720]  我們相信神的帶領
[00:18:53.720 --> 00:18:56.640]  所以我們在等候的時候
[00:18:56.640 --> 00:19:01.360]  我們要去學習數算主恩
[00:19:01.360 --> 00:19:02.520]  第二件事
[00:19:02.520 --> 00:19:04.320]  為什麼要數算主恩呢?
[00:19:04.320 --> 00:19:10.400]  因為其實如果神說完的事情不算數
[00:19:10.400 --> 00:19:13.120]  或者祂說神祢說祢會帶領我一生
[00:19:13.120 --> 00:19:18.000]  但是其實根本神都不會去找數的話
[00:19:18.000 --> 00:19:21.680]  怎樣令到我們可以去感恩
[00:19:21.680 --> 00:19:22.360]  或者去等候
[00:19:22.360 --> 00:19:24.840]  繼續有盼望地去等候神
[00:19:24.840 --> 00:19:28.400]  在我們生命裡面去工作呢?
[00:19:28.400 --> 00:19:31.440]  所以我們要明白神其實是信實的
[00:19:31.440 --> 00:19:34.560]  要相信祂是信實的
[00:19:34.560 --> 00:19:37.360]  經文裡面提到
[00:19:37.360 --> 00:19:40.520]  「所以你要知道耶和華祢的神
[00:19:40.520 --> 00:19:44.160]  祂是神是信實可靠的
[00:19:44.160 --> 00:19:47.360]  祂向愛祂和守祂誡命的人
[00:19:47.360 --> 00:19:51.320]  守約並且思慈愛直到千代
[00:19:51.320 --> 00:19:55.120]  但向恨祂的人卻要當面報應祂們
[00:19:55.120 --> 00:19:56.760]  把祂們滅盡
[00:19:56.760 --> 00:20:00.720]  恨祂的都要當面報應祂
[00:20:00.720 --> 00:20:03.760]  缺不似然」
[00:20:03.760 --> 00:20:09.440]  很多時候都會去用第一節
[00:20:09.440 --> 00:20:13.080]  就是愛祂和守祂誡命的人
[00:20:13.080 --> 00:20:14.520]  守約並且思慈愛
[00:20:14.520 --> 00:20:15.360]  神是信實的
[00:20:15.360 --> 00:20:17.480]  之後就不會說第十節了
[00:20:17.480 --> 00:20:18.200]  但是不行
[00:20:18.200 --> 00:20:19.440]  一定要說的
[00:20:19.440 --> 00:20:22.720]  因為神是滿有憐憫
[00:20:22.720 --> 00:20:24.720]  但同樣地祂也是公義的
[00:20:24.720 --> 00:20:28.680]  祂是信實
[00:20:28.680 --> 00:20:30.280]  祂是可靠的
[00:20:30.280 --> 00:20:32.720]  祂也是愛我們每一個人
[00:20:32.720 --> 00:20:34.720]  認識祂 相信祂
[00:20:34.720 --> 00:20:36.920]  甚至祂是愛
[00:20:36.920 --> 00:20:39.600]  不認識祂 不相信祂的人也好
[00:20:39.600 --> 00:20:41.840]  不過那些人是嘗不到
[00:20:41.840 --> 00:20:46.760]  這個愛和信實的滋味
[00:20:48.440 --> 00:20:55.200]  聖經裡的神親自和摩西和以色列人
[00:20:55.200 --> 00:20:57.000]  親自說
[00:20:57.000 --> 00:20:59.000]  「我自己是信實的」
[00:20:59.000 --> 00:21:04.560]  如果我告訴你一些事情
[00:21:04.560 --> 00:21:09.280]  其實你信不信也不知道是真的還是假的
[00:21:09.280 --> 00:21:11.080]  因為可能我會反口
[00:21:11.080 --> 00:21:15.160]  但是如果神創造天地萬物的主
[00:21:15.160 --> 00:21:17.320]  說祂自己是信實
[00:21:17.320 --> 00:21:19.720]  說祂自己是可靠的話
[00:21:19.720 --> 00:21:22.560]  其實你可以不相信祂
[00:21:22.560 --> 00:21:25.800]  但是如果你不相信祂的話
[00:21:25.800 --> 00:21:27.320]  其實你不用相信其他人
[00:21:27.320 --> 00:21:29.680]  因為祂是神
[00:21:29.680 --> 00:21:33.280]  所以祂自己說自己是信實和可靠的話
[00:21:33.280 --> 00:21:35.960]  我們要去相信
[00:21:35.960 --> 00:21:37.400]  我們在等候的時候
[00:21:37.400 --> 00:21:39.120]  我們說「數算主因」
[00:21:39.120 --> 00:21:42.640]  我們要記得神在我們一生中給我們有恩典
[00:21:42.640 --> 00:21:47.520]  我們明白神是一個信實的神
[00:21:47.520 --> 00:21:51.120]  我們更加盼望
[00:21:51.120 --> 00:21:55.960]  我們將來中痛苦是必定會過去的
[00:21:55.960 --> 00:22:01.760]  這是神所應許的
[00:22:01.760 --> 00:22:03.880]  什麼意思呢?
[00:22:03.880 --> 00:22:10.200]  為什麼痛苦或者一些
[00:22:10.200 --> 00:22:12.280]  我們身處世界的環境
[00:22:12.280 --> 00:22:18.320]  如果現在這些不好的事情會過去的時候
[00:22:18.320 --> 00:22:22.120]  這會令我們等得安心一點
[00:22:22.120 --> 00:22:23.320]  等得舒服一點
[00:22:23.320 --> 00:22:27.080]  因為這就是一個盼望
[00:22:27.080 --> 00:22:29.320]  人生如果沒有一個盼望
[00:22:29.320 --> 00:22:34.640]  沒有一個可以將你寄望著的東西
[00:22:34.640 --> 00:22:37.840]  之後你知道將來一定會應驗的東西的話
[00:22:37.840 --> 00:22:39.280]  如果我們沒有這個東西
[00:22:39.280 --> 00:22:41.360]  我們抓不緊這個東西的時候
[00:22:41.360 --> 00:22:43.680]  其實我們每一天所過的苦
[00:22:43.680 --> 00:22:46.360]  所遇見的這些難題
[00:22:46.360 --> 00:22:51.080]  都是一個很難去接受
[00:22:51.080 --> 00:22:55.840]  很難去接受的事情
[00:22:55.840 --> 00:22:59.080]  將來我們痛苦必過去
[00:22:59.080 --> 00:23:01.960]  因為神親自去說
[00:23:01.960 --> 00:23:06.560]  神怎樣去跟我們說將來會這樣呢?
[00:23:06.560 --> 00:23:08.800]  在啟示錄裡
[00:23:08.800 --> 00:23:11.440]  聖經最後一本書
[00:23:11.440 --> 00:23:12.280]  我們也說過
