
[00:00:00.000 --> 00:00:03.340]  「非一般的時代 非一般的崇拜」
[00:04:55.440 --> 00:04:57.040]  摩世悟經
[00:04:57.040 --> 00:04:58.440]  歷史書等等
[00:04:58.440 --> 00:05:00.720]  他們相信有天使
[00:05:00.720 --> 00:05:02.000]  有魔鬼
[00:05:02.000 --> 00:05:04.720]  他們相信有將來的復活
[00:05:04.720 --> 00:05:05.720]  但另一方面
[00:05:05.720 --> 00:05:08.760]  殺到該人和法利塞人剛剛好
[00:05:08.760 --> 00:05:09.920]  是很不一樣
[00:05:09.920 --> 00:05:11.880]  他們在整個舊約聖經裏面
[00:05:11.880 --> 00:05:13.560]  只是相信頭五本
[00:05:13.560 --> 00:05:15.400]  不是他們懶不喜歡讀
[00:05:15.400 --> 00:05:18.360]  他們真的相信唯有摩世悟經
[00:05:18.360 --> 00:05:21.160]  才是上帝的啟示
[00:05:21.160 --> 00:05:23.520]  同時他們又不相信有天使
[00:05:23.520 --> 00:05:25.680]  他們不相信有魔鬼
[00:05:25.680 --> 00:05:29.000]  他們更加不相信將來會有復活
[00:05:29.000 --> 00:05:32.120]  對於他們而言對於殺到該人而言
[00:05:32.120 --> 00:05:33.920]  人死如燈滅
[00:05:33.920 --> 00:05:36.080]  我們現在要想的
[00:05:36.080 --> 00:05:40.880]  我們要在乎的只是這個人生
[00:05:40.880 --> 00:05:44.280]  殺到該人和以色列大部份人來說
[00:05:44.280 --> 00:05:46.680]  他們的信仰真的有點奇特
[00:05:46.680 --> 00:05:48.760]  但在當時的世界裏面
[00:05:48.760 --> 00:05:52.040]  殺到該人有很強大的勢力
[00:05:52.040 --> 00:05:56.160]  因為這班殺到該人原來都是出於名門望族
[00:05:56.160 --> 00:05:59.080]  他們的財力他們的地位一出世
[00:05:59.080 --> 00:06:01.440]  已經是高人的一等
[00:06:01.440 --> 00:06:03.840]  如果我們會說
[00:06:03.840 --> 00:06:07.600]  我們所一直讀到的法利塞人
[00:06:07.600 --> 00:06:10.920]  他們是社會當中的中上階層的話
[00:06:10.920 --> 00:06:12.680]  那麼去到殺到該人
[00:06:12.680 --> 00:06:15.960]  他們就是上流社會的人
[00:06:15.960 --> 00:06:17.000]  聖經學者告訴我們
[00:06:17.000 --> 00:06:19.960]  在當時的猶太的議會
[00:06:19.960 --> 00:06:22.200]  這個議會裏面有七十一席
[00:06:22.200 --> 00:06:25.880]  絕大部份的位置是屬於殺到該人
[00:06:25.880 --> 00:06:29.640]  你可以想到殺到該人當時的權勢
[00:06:29.640 --> 00:06:32.840]  他們的影響力有多大
[00:06:32.840 --> 00:06:33.920]  現在你想想
[00:06:33.920 --> 00:06:38.720]  在這個聖殿的鬥爭裏面
[00:06:38.720 --> 00:06:41.000]  殺到該人最後出場
[00:06:41.000 --> 00:06:42.920]  你可以想像那個情景
[00:06:42.920 --> 00:06:45.640]  之前已經有五班人來和耶穌鬥過
[00:06:45.640 --> 00:06:47.320]  全部都輸了
[00:06:47.320 --> 00:06:50.920]  現在突然間你看到殺到該人出來
[00:06:50.920 --> 00:06:54.200]  好像一個重量級的權王
[00:06:54.200 --> 00:06:57.560]  最後來挑戰耶穌基督
[00:06:57.560 --> 00:07:02.760]  我想你和我一起聽他們對耶穌的問題
[00:07:02.760 --> 00:07:05.160]  《馬克福音》第十二章第十八節這樣說
[00:07:05.160 --> 00:07:08.960]  殺到該人說沒有復活者回事
[00:07:08.960 --> 00:07:11.560]  於是他們問耶穌
[00:07:11.560 --> 00:07:14.040]  「老師摩西為我們寫下這話
[00:07:14.040 --> 00:07:16.480]  某人的哥哥虐死了
[00:07:16.480 --> 00:07:19.240]  撇下妻子沒有孩子
[00:07:19.240 --> 00:07:21.080]  他該娶哥哥的妻子
[00:07:21.080 --> 00:07:23.920]  為哥哥生子立後」
[00:07:23.920 --> 00:07:26.640]  他們引用的是摩西五經
[00:07:26.640 --> 00:07:28.960]  因為他們相信只有摩西五經
[00:07:28.960 --> 00:07:33.680]  於是他們引用了摩西五經裏面的一個律法
[00:07:33.680 --> 00:07:34.760]  這個律法是從哪裏來的呢?
[00:07:34.760 --> 00:07:39.000]  這個律法是在《生命記》的第25章
[00:07:39.000 --> 00:07:43.080]  在《生命記》的25章我們記載了一個叫做
[00:07:43.080 --> 00:07:47.480]  「夫兄弟婚姻」的一個律例
[00:07:47.480 --> 00:07:48.160]  我們讀一讀
[00:07:48.160 --> 00:07:50.360]  然後我再解釋多一點
[00:07:50.360 --> 00:07:53.360]  《生命記》第25章第5節這樣說
[00:07:53.360 --> 00:07:54.800]  「兄弟住在一起
[00:07:54.800 --> 00:07:57.080]  一個死了沒有兒子
[00:07:57.080 --> 00:08:02.120]  妻子不可出去嫁給陌生人或外邦人
[00:08:02.120 --> 00:08:06.120]  她丈夫的兄弟應當娶她為妻
[00:08:06.120 --> 00:08:12.360]  婦人生的長子要歸在已故死了的兄弟的名下
[00:08:12.360 --> 00:08:16.840]  免得他的名在以色列人中逃去了」
[00:08:16.840 --> 00:08:18.920]  對於我們現代人來說
[00:08:18.920 --> 00:08:22.520]  讀這個律法覺得是很奇怪的一件事
[00:08:22.520 --> 00:08:25.400]  然而在古時的社會裏面
[00:08:25.400 --> 00:08:31.760]  這個做法或者這種律例是非常普遍的
[00:08:31.760 --> 00:08:34.400]  我想你記得在當時的世界裏面
[00:08:34.400 --> 00:08:38.080]  沒有什麽談情說愛、自由、婚姻的
[00:08:38.080 --> 00:08:40.680]  愛不是一種感覺
[00:08:40.680 --> 00:08:43.240]  而是一個一生的承諾
[00:08:43.240 --> 00:08:45.080]  在那個世界裏面
[00:08:45.080 --> 00:08:47.000]  唯有男人才有地位
[00:08:47.000 --> 00:08:49.000]  唯有男人才可以有生計
[00:08:49.000 --> 00:08:54.040]  於是女人永遠都要在一個男的家庭底下
[00:08:54.040 --> 00:08:55.760]  才可以有生計
[00:08:55.760 --> 00:09:02.440]  於是當時設計了一個這樣的夫兄弟婚姻的制度
[00:09:02.440 --> 00:09:05.760]  它的作用、它的目的有三樣東西
[00:09:05.760 --> 00:09:12.200]  第一,夫兄弟的婚姻是供應了死人寡婦的需要
[00:09:12.200 --> 00:09:14.760]  免得她跟外邦人通婚
[00:09:14.760 --> 00:09:17.440]  你可以看到第五節那裏這樣說
[00:09:17.440 --> 00:09:20.680]  以致這個妻子不會嫁了去外邦人
[00:09:20.680 --> 00:09:23.400]  因為這個妻子需要有一口家
[00:09:23.400 --> 00:09:25.320]  需要有人護衛她
[00:09:25.320 --> 00:09:27.640]  需要有人供養她
[00:09:27.640 --> 00:09:30.440]  而讓弟弟去娶她
[00:09:30.440 --> 00:09:33.560]  就是要這個寡婦有供應
[00:09:33.560 --> 00:09:34.600]  不會嫁了去外面
[00:09:34.600 --> 00:09:39.000]  第二,這個律例確保死人的財物
[00:09:39.000 --> 00:09:42.040]  他的遺產不會流於去外
[00:09:42.040 --> 00:09:44.920]  去了第二個家的人的地方
[00:09:44.920 --> 00:09:51.080]  第三,這個律例保存了死人的名聲和他的榮譽
[00:09:51.080 --> 00:09:53.360]  因為他生的第一個長子
[00:09:53.360 --> 00:09:56.600]  要歸在已故兄弟的名下
[00:09:56.600 --> 00:10:04.720]  免得他那個已故的兒子的名從此在已死人當中被除去
[00:10:04.720 --> 00:10:06.880]  我們可能不是很明白這一切
[00:10:06.880 --> 00:10:11.160]  但是你一定有聽過聖經裏面其中一個故事
[00:10:11.160 --> 00:10:12.800]  一個我們很熟悉的故事
[00:10:12.800 --> 00:10:14.440]  最有名的故事
[00:10:14.440 --> 00:10:16.160]  是一個起死回生的故事
[00:10:16.160 --> 00:10:17.600]  是路德的故事
[00:10:17.600 --> 00:10:22.680]  路德的故事就是在應用這個夫兄弟的婚姻
[00:10:22.680 --> 00:10:23.880]  如果你記得路德的故事
[00:10:23.880 --> 00:10:25.200]  開始的時候
[00:10:25.200 --> 00:10:27.840]  有一個人叫做爾利米勒
[00:10:27.840 --> 00:10:29.080]  因為驚慌的緣故
[00:10:29.080 --> 00:10:31.480]  他帶著一家人去了摩押之地
[00:10:31.480 --> 00:10:33.800]  在摩押之地他兩個兒子都死了
[00:10:33.800 --> 00:10:36.080]  也都沒有後
[00:10:36.080 --> 00:10:43.360]  於是他們牙佬米帶著路德回到伯利恆
[00:10:43.360 --> 00:10:46.960]  你記得在這個故事當中出現了一個人叫波亞斯
[00:10:46.960 --> 00:10:51.600]  而當牙佬米聽到波亞斯這個人的時候
[00:10:51.600 --> 00:10:52.280]  他馬上說
[00:10:52.280 --> 00:10:54.080]  他說那人是本族的人
[00:10:54.080 --> 00:10:55.080]  是我們的親人
[00:10:55.080 --> 00:10:56.680]  他未必是兄弟
[00:10:56.680 --> 00:10:58.480]  但他是一個近親
[00:10:58.480 --> 00:11:03.400]  他說是一個可以屬我們產業的至親
[00:11:03.400 --> 00:11:05.640]  可以讓他國家死了的人
[00:11:05.640 --> 00:11:06.600]  爾利米勒
[00:11:06.600 --> 00:11:09.320]  他兩個兒子起死回生
[00:11:09.320 --> 00:11:13.640]  這個是聖經的一個很有名的故事
[00:11:13.640 --> 00:11:16.640]  你如果不是很明白這裡說什麼不要緊
[00:11:16.640 --> 00:11:18.440]  因為只是一個背景
[00:11:18.440 --> 00:11:22.320]  告訴你有一個這樣的律例
[00:11:22.320 --> 00:11:26.560]  我想帶你回到《馬福音》第十二章
[00:11:26.560 --> 00:11:30.040]  現在撒都該人要用這個律例來試探耶穌
[00:11:30.040 --> 00:11:30.600]  他這麼說
[00:11:30.600 --> 00:11:32.800]  他說那摩有兄弟七人
[00:11:32.800 --> 00:11:34.360]  第一個娶了妻
[00:11:34.360 --> 00:11:37.160]  死了沒有留下孩子
[00:11:37.160 --> 00:11:38.800]  第二個娶了他
[00:11:38.800 --> 00:11:41.000]  也死了沒有留下孩子
[00:11:41.000 --> 00:11:42.360]  第三個也是這樣
[00:11:42.360 --> 00:11:43.560]  第四個也是這樣
[00:11:43.560 --> 00:11:44.800]  第五個也是這樣
[00:11:44.800 --> 00:11:45.920]  第六個也是這樣
[00:11:45.920 --> 00:11:48.000]  第七個也是這樣
[00:11:48.000 --> 00:11:49.400]  接著
[00:11:49.400 --> 00:11:52.080]  那七個人都沒有留下孩子
[00:11:52.080 --> 00:11:55.560]  最後那婦人也死了
[00:11:55.560 --> 00:11:57.200]  接著他們問
[00:11:57.200 --> 00:11:59.120]  如果有一個這樣的案例
[00:11:59.120 --> 00:12:00.240]  假設的案例
[00:12:00.240 --> 00:12:01.880]  在復活的時候
[00:12:01.880 --> 00:12:04.800]  他是哪一個人的妻子呢
[00:12:04.800 --> 00:12:07.680]  因為他們七個人
[00:12:07.680 --> 00:12:11.480]  都娶了他
[00:12:11.480 --> 00:12:13.240]  我想你留意一件事
[00:12:13.240 --> 00:12:15.160]  我想你留意他們的故事
[00:12:15.160 --> 00:12:17.160]  他們的假設故事是怎麼說的
[00:12:17.160 --> 00:12:19.880]  我想你留意他們沒有說什麼
[00:12:19.880 --> 00:12:21.160]  他們的故事不是這樣說
[00:12:21.160 --> 00:12:22.240]  他們不是說
[00:12:22.240 --> 00:12:24.840]  有一個男人娶了一個妻子
[00:12:24.840 --> 00:12:26.160]  妻子死了
[00:12:26.160 --> 00:12:27.840]  再娶第二個妻子
[00:12:27.840 --> 00:12:28.800]  第二個妻子死了
[00:12:28.800 --> 00:12:29.920]  再娶第三個
[00:12:29.920 --> 00:12:30.840]  再娶第四個
[00:12:30.840 --> 00:12:31.840]  再娶第五個
[00:12:31.840 --> 00:12:32.320]  第六個
[00:12:32.320 --> 00:12:33.520]  第七個
[00:12:33.520 --> 00:12:35.880]  最後那男人也死了
[00:12:35.880 --> 00:12:37.400]  在復活的時候
[00:12:37.400 --> 00:12:40.920]  他是哪一個的丈夫呢
[00:12:40.920 --> 00:12:42.400]  你有沒有留意他不是這樣說的
[00:12:42.400 --> 00:12:44.040]  他不是說
[00:12:44.040 --> 00:12:46.240]  一個老公七個老婆
[00:12:46.240 --> 00:12:47.160]  為什麼
[00:12:47.160 --> 00:12:49.240]  因為一個老公七個老婆
[00:12:49.240 --> 00:12:52.360]  是絕對可以被接受的
[00:12:52.360 --> 00:12:54.960]  叫做七星半月
[00:12:54.960 --> 00:12:56.880]  所以他們其實
[00:12:56.880 --> 00:12:59.840]  你看到他當中有相同的標準
[00:12:59.840 --> 00:13:01.640]  他們在說
[00:13:01.640 --> 00:13:04.240]  一個女人怎麼可能有七個老公
[00:13:04.240 --> 00:13:06.400]  但是一個男人其實
[00:13:06.400 --> 00:13:10.760]  有很多女人是沒有問題的
[00:13:10.760 --> 00:13:11.760]  我想鼓勵大家
[00:13:11.760 --> 00:13:13.760]  如果你有空回去聽一下
[00:13:13.760 --> 00:13:14.960]  《喜馬拉雅福音》第九章
[00:13:14.960 --> 00:13:17.520]  耶穌怎麼挑戰這個系統
[00:13:17.520 --> 00:13:21.160]  挑戰他們的離婚和再婚的思想
[00:13:21.160 --> 00:13:24.240]  但是回到這裡
[00:13:24.240 --> 00:13:27.800]  他們在挑戰耶穌這個復活的概念
[00:13:27.800 --> 00:13:30.440]  耶穌對復活的教導
[00:13:30.440 --> 00:13:31.680]  他們跟耶穌說
[00:13:31.680 --> 00:13:34.280]  如果真的有復活的話
[00:13:34.280 --> 00:13:34.960]  我告訴你
[00:13:34.960 --> 00:13:39.240]  耶穌說復活是一個何等荒謬的主義
[00:13:39.240 --> 00:13:44.000]  復活會令到我這個七星半月的月餅
[00:13:44.000 --> 00:13:45.480]  爛了臭了
[00:13:45.480 --> 00:13:46.000]  為什麼
[00:13:46.000 --> 00:13:47.960]  因為復活會創造了一個案例
[00:13:47.960 --> 00:13:49.480]  有一個女人
[00:13:49.480 --> 00:13:53.400]  她竟然有七個丈夫
[00:13:53.400 --> 00:13:55.800]  復活會破壞這個世界
[00:13:55.800 --> 00:13:58.640]  復活會令這個世界不道德
[00:13:58.640 --> 00:14:00.360]  不能接受
[00:14:00.360 --> 00:14:04.080]  這個起碼是當時薩都蓋人的想法
[00:14:04.080 --> 00:14:08.800]  我們很明顯知道薩都蓋人的想法是非常歪曲
[00:14:08.800 --> 00:14:12.040]  也是非常腐敗
[00:14:12.040 --> 00:14:13.080]  但我想你想想
[00:14:13.080 --> 00:14:16.120]  當他們說完這個故事的時候
[00:14:16.120 --> 00:14:18.320]  耶穌周圍有很多猶太人
[00:14:18.320 --> 00:14:21.360]  在聖殿裏面聽到他們說這個故事的時候
[00:14:21.360 --> 00:14:23.880]  他們會怎樣反應
[00:14:23.880 --> 00:14:25.680]  他們的反應大概是
[00:14:25.680 --> 00:14:27.480]  薩都蓋人這樣說
[00:14:27.480 --> 00:14:29.720]  這樣問其實也有些道理的
[00:14:29.720 --> 00:14:33.320]  如果到最後真的有一個女人
[00:14:33.320 --> 00:14:35.080]  七個男人
[00:14:35.080 --> 00:14:36.440]  不可以的
[00:14:36.440 --> 00:14:38.920]  於是大家都去看著耶穌
[00:14:38.920 --> 00:14:42.280]  看看耶穌怎樣去回答這個難題
[00:14:42.280 --> 00:14:44.560]  對於他們來說是一個難題
[00:14:44.560 --> 00:14:47.600]  耶穌這樣回答
[00:14:47.600 --> 00:14:51.320]  《脈搏音》第十二章第二十四節
[00:14:51.320 --> 00:14:53.840]  耶穌說:你們錯了
[00:14:53.840 --> 00:14:56.720]  不正是因為不明白聖經
[00:14:56.720 --> 00:14:59.800]  也不知道上帝的大能嗎?
[00:14:59.800 --> 00:15:04.320]  耶穌第一,祂很不客氣,祂重拳出擊
[00:15:04.320 --> 00:15:12.640]  祂當眾批評猶太議會當中勢力最龐大的薩都蓋人
[00:15:12.640 --> 00:15:15.880]  當眾罵他們兩樣東西
[00:15:15.880 --> 00:15:18.000]  罵他們不明白聖經
[00:15:18.000 --> 00:15:20.560]  不知道上帝的大能
[00:15:20.560 --> 00:15:22.840]  如果你想想你是一個宗教的領袖
[00:15:22.840 --> 00:15:26.960]  很難想像有更加差的批評
[00:15:26.960 --> 00:15:29.080]  如果有人走進來你的教會跟你說
[00:15:29.080 --> 00:15:30.680]  你的牧師不明白聖經
[00:15:30.680 --> 00:15:31.880]  不知道上帝的大能
[00:15:31.880 --> 00:15:33.200]  那你怎麼死呢?
[00:15:33.200 --> 00:15:35.840]  就是說這個牧師根本不應該做牧師
[00:15:35.840 --> 00:15:41.880]  他根本沒有資格做宗教的領袖
[00:15:41.880 --> 00:15:45.600]  在這裡你真的很希望耶穌有好的理據
[00:15:45.600 --> 00:15:47.200]  好的論點
[00:15:47.200 --> 00:15:48.480]  可以說服眾人
[00:15:48.480 --> 00:15:51.480]  因為這個不是他和他單對單的問題
[00:15:51.480 --> 00:15:53.000]  而是有很多人聽著
[00:15:53.000 --> 00:15:54.680]  他怎樣說服眾人
[00:15:54.680 --> 00:15:55.920]  他的論點是正確的
[00:15:55.920 --> 00:16:00.120]  因為如果耶穌沒有辦法有一個很強大的論點
[00:16:00.120 --> 00:16:01.400]  那就糟糕了
[00:16:01.400 --> 00:16:03.240]  他空口說白話
[00:16:03.240 --> 00:16:06.240]  一定最後是不堪設想
[00:16:06.240 --> 00:16:09.920]  於是我們繼續聽耶穌怎麼說
[00:16:09.920 --> 00:16:14.120]  某福音第十二章第25節
[00:16:14.120 --> 00:16:17.640]  「當人從死中復活後也不娶也不嫁
[00:16:17.640 --> 00:16:21.040]  而視像天上的天使一樣」
[00:16:21.040 --> 00:16:23.400]  耶穌說當我們復活的時候
[00:16:23.400 --> 00:16:26.400]  再沒有嫁娶只有好像天上的天使一樣
[00:16:26.400 --> 00:16:27.800]  我告訴你
[00:16:27.800 --> 00:16:30.240]  我猜耶穌在這裡是故意挑釁
[00:16:30.240 --> 00:16:34.240]  因為他明知道殺到那個人是不相信有天使的
[00:16:34.240 --> 00:16:35.920]  然後他就挑了一個天使出來
[00:16:35.920 --> 00:16:37.320]  但是我告訴你
[00:16:37.320 --> 00:16:38.320]  等一下你要相信我
[00:16:38.320 --> 00:16:40.640]  天使不是故事的主題
[00:16:40.640 --> 00:16:42.800]  因為很多時候人們一想起這個故事
[00:16:42.800 --> 00:16:43.880]  就說好像天使
[00:16:43.880 --> 00:16:45.400]  好像怎樣呢?
[00:16:45.400 --> 00:16:46.600]  是不是我們曉飛呢?
[00:16:46.600 --> 00:16:48.080]  是不是我們穿了白色衣服?
[00:16:48.080 --> 00:16:49.560]  不是
[00:16:49.560 --> 00:16:50.360]  這不是重點
[00:16:50.360 --> 00:16:54.280]  耶穌不是想和我們說最後的世界
[00:16:54.280 --> 00:16:56.440]  我們會好像天使一樣裝扮
[00:16:56.440 --> 00:16:57.400]  耶穌不是這樣想
[00:16:57.400 --> 00:16:58.720]  耶穌想和你說
[00:16:58.720 --> 00:17:01.120]  那個世界和現在的世界完全不一樣
[00:17:01.120 --> 00:17:01.880]  這是重點
[00:17:01.880 --> 00:17:03.200]  但是他說天使
[00:17:03.200 --> 00:17:07.160]  因為他想用天使去挑釁他們
[00:17:07.160 --> 00:17:08.320]  然後他繼續
[00:17:08.320 --> 00:17:09.160]  第26節這麼說
[00:17:09.160 --> 00:17:10.280]  「論到死人復活
[00:17:10.280 --> 00:17:17.000]  你們沒有念過摩西書中荊棘篇上所記載的嗎?」
[00:17:17.000 --> 00:17:20.040]  你記不記得荊棘篇那篇說
[00:17:20.040 --> 00:17:21.360]  摩西的呼召
[00:17:21.360 --> 00:17:22.120]  你記不記得
[00:17:22.120 --> 00:17:25.720]  我想帶你去很快看看那段聖經
[00:17:25.720 --> 00:17:26.960]  在荊棘篇裏面
[00:17:26.960 --> 00:17:30.520]  上帝怎樣去呼召摩西
[00:17:30.520 --> 00:17:35.360]  我帶你回去《猜測記》第三章第二節
[00:17:35.360 --> 00:17:40.120]  「而我的使者在荊棘的火焰中向摩西顯現
[00:17:40.120 --> 00:17:45.960]  摩西冠寒荊棘在火中焚燒卻沒有燒毀」
[00:17:45.960 --> 00:17:48.320]  你記得摩西當時是在放羊
[00:17:48.320 --> 00:17:50.160]  中間四十年
[00:17:50.160 --> 00:17:51.480]  他差不多八十歲了
[00:17:51.480 --> 00:17:53.720]  他已經做了四十年的埃及王子
[00:17:53.720 --> 00:17:55.160]  現在放了四十年的羊
[00:17:55.160 --> 00:17:56.720]  現在上帝說
[00:17:56.720 --> 00:18:00.960]  「Ready 我要呼召你做摩西」
[00:18:00.960 --> 00:18:03.680]  「我要呼召你大義聖人出埃及」
[00:18:03.680 --> 00:18:04.960]  摩西在放羊的時候
[00:18:04.960 --> 00:18:07.680]  上帝用了一個大義杖去吸引他
[00:18:07.680 --> 00:18:10.800]  就是荊棘在火中焚燒
[00:18:10.800 --> 00:18:12.400]  但是沒有燒毀
[00:18:12.400 --> 00:18:15.960]  於是摩西走去荊棘的面前
[00:18:15.960 --> 00:18:18.480]  然後上帝開始呼叫他「摩西 摩西」
[00:18:18.480 --> 00:18:20.600]  摩西回答「我在這裡」
[00:18:20.600 --> 00:18:21.680]  然後上帝說
[00:18:21.680 --> 00:18:23.080]  「不要靠近這裡
[00:18:23.080 --> 00:18:26.800]  你腳上的鞋要脫下來
[00:18:26.800 --> 00:18:30.800]  因為你所站的地方是聖地」
[00:18:30.800 --> 00:18:33.480]  於是第六節
[00:18:33.480 --> 00:18:34.440]  上帝又說
[00:18:34.440 --> 00:18:36.680]  「我是阿瑪拉罕的上帝
[00:18:36.680 --> 00:18:38.480]  以撒的上帝
[00:18:38.480 --> 00:18:41.160]  瓦國的上帝」
[00:18:41.160 --> 00:18:42.840]  如果你讀到這裡
[00:18:42.840 --> 00:18:44.240]  你平時讀開聖經
[00:18:44.240 --> 00:18:45.800]  你又很熟若翰福音的時候
