
[00:00:00.000 --> 00:00:02.720]  我們打開聖經在以賽亞書第四十章
[00:03:57.800 --> 00:04:00.920]  二十八節神就反問了
[00:04:00.920 --> 00:04:04.240]  二十八節說你豈不曾知道
[00:04:04.240 --> 00:04:07.000]  你豈不曾聽見嗎
[00:04:07.000 --> 00:04:10.840]  難道你不知道我們有一個偉大奇妙的真神
[00:04:10.840 --> 00:04:12.400]  仍坐在寶座上
[00:04:12.400 --> 00:04:15.080]  如今仍坐得為王嗎
[00:04:15.080 --> 00:04:19.840]  難道你不知道他仍然行偉大奇妙的事嗎
[00:04:19.840 --> 00:04:22.480]  其實我們不是不知道
[00:04:22.480 --> 00:04:25.160]  有時候我們其實還在教導別人
[00:04:25.160 --> 00:04:27.760]  關心這些事情呢
[00:04:27.760 --> 00:04:31.520]  但是我們需要一次一次被提醒
[00:04:31.520 --> 00:04:33.240]  不是嗎
[00:04:33.240 --> 00:04:34.320]  這為什麼在教會裡面
[00:04:34.320 --> 00:04:38.160]  我們常常還是要不斷的舉辦夫妻恩愛營
[00:04:38.160 --> 00:04:39.080]  為什麼
[00:04:39.080 --> 00:04:40.520]  難道你不知道做丈夫
[00:04:40.520 --> 00:04:42.840]  你不知道你當愛妻子嗎
[00:04:42.840 --> 00:04:45.920]  做妻子你不知道你當順夫丈夫嗎
[00:04:45.920 --> 00:04:47.600]  都知道
[00:04:47.600 --> 00:04:51.840]  但是我們需要被提醒
[00:04:51.840 --> 00:04:54.480]  這為什麼我們在教會里每一個月
[00:04:54.480 --> 00:04:56.320]  都要守聖餐呢
[00:04:56.320 --> 00:04:58.800]  難道你不知道耶穌的救恩嗎
[00:04:58.800 --> 00:05:01.280]  難道你不知道因他所受的刑罰
[00:05:01.280 --> 00:05:02.800]  我們可以得平安
[00:05:02.800 --> 00:05:04.000]  因他所受的鞭傷
[00:05:04.000 --> 00:05:05.880]  我們可以得醫治
[00:05:05.880 --> 00:05:07.560]  都知道
[00:05:07.560 --> 00:05:11.280]  但是我們需要被提醒
[00:05:11.280 --> 00:05:13.640]  這為什麼神差遣聖靈
[00:05:13.640 --> 00:05:17.360]  住在我們信徒心中的原因
[00:05:17.360 --> 00:05:20.920]  就是為了要提醒我們知道嗎
[00:05:20.920 --> 00:05:23.400]  約翰福音14到26節這裡說
[00:05:23.400 --> 00:05:25.960]  但保慧師就是父
[00:05:25.960 --> 00:05:28.280]  因我的名所要差來的聖靈
[00:05:28.280 --> 00:05:30.800]  他要將一切的世子叫憐
[00:05:30.800 --> 00:05:33.520]  並且要叫你們怎麼樣
[00:05:33.520 --> 00:05:35.840]  想起
[00:05:35.840 --> 00:05:39.800]  要叫你們想起我對你們所說的一切話
[00:05:39.800 --> 00:05:43.440]  聖靈就是那位提醒者
[00:05:43.440 --> 00:05:46.520]  要在我們生命當中不斷地提醒
[00:05:46.520 --> 00:05:47.840]  提醒
[00:05:47.840 --> 00:05:51.120]  讓我們想起神的話來
[00:05:51.120 --> 00:05:54.320]  讓我們真的知道他
[00:05:54.320 --> 00:05:55.440]  Amen
[00:05:55.440 --> 00:05:57.760]  知道神的什麼呢
[00:05:57.760 --> 00:06:00.280]  這段經文你們告訴我兩方面
[00:06:00.280 --> 00:06:03.680]  誰說你豈不曾聽見豈不曾知道嗎
[00:06:03.680 --> 00:06:05.640]  知道什麼呢
[00:06:05.640 --> 00:06:07.320]  兩件事情神要我們知道
[00:06:07.320 --> 00:06:09.000]  第一件事情
[00:06:09.000 --> 00:06:11.240]  他知道你也關心你
[00:06:11.240 --> 00:06:15.440]  跟你們說他知道你也關心你
[00:06:15.440 --> 00:06:17.800]  28節在以色列詩40章這裡說
[00:06:17.800 --> 00:06:18.960]  永在的神
[00:06:18.960 --> 00:06:20.840]  耶和華創造地籍的主
[00:06:20.840 --> 00:06:22.920]  並不疲乏也不困倦
[00:06:22.920 --> 00:06:26.360]  他的智慧無法測度
[00:06:26.360 --> 00:06:29.280]  換句話說他是因為無所不知
[00:06:29.280 --> 00:06:30.880]  無所不在
[00:06:30.880 --> 00:06:33.360]  無所不能的神
[00:06:33.360 --> 00:06:35.840]  他知道你的故事
[00:06:35.840 --> 00:06:38.400]  實際上他知道你生命當中
[00:06:38.400 --> 00:06:41.440]  生命的每一個細節
[00:06:41.440 --> 00:06:45.680]  你知道我們的神真是充滿細節的神嗎
[00:06:45.680 --> 00:06:47.240]  他認識你
[00:06:47.240 --> 00:06:49.480]  他也知道你
[00:06:49.480 --> 00:06:52.400]  讓我很喜歡詩篇139篇
[00:06:52.400 --> 00:06:54.800]  我們來讀一下詩篇139篇第一節這裡說
[00:06:54.800 --> 00:06:57.120]  耶和華我舌頭上的
[00:06:57.120 --> 00:06:59.880]  耶和華你已經檢查我認識我
[00:06:59.880 --> 00:07:02.480]  我坐下我起來你都曉得
[00:07:02.480 --> 00:07:05.480]  你從遠處知道我的意念
[00:07:05.480 --> 00:07:07.680]  哇你看見神多麼的
[00:07:07.680 --> 00:07:08.720]  detail
[00:07:08.720 --> 00:07:10.360]  充滿細節
[00:07:10.360 --> 00:07:12.120]  第三節我行路
[00:07:12.120 --> 00:07:14.000]  我躺臥你都細察
[00:07:14.000 --> 00:07:16.960]  你也深知我一切什麼
[00:07:16.960 --> 00:07:18.640]  所行的
[00:07:18.640 --> 00:07:19.640]  哇
[00:07:19.640 --> 00:07:23.440]  你還以為神沒有看見你嗎
[00:07:23.440 --> 00:07:24.240]  第四節
[00:07:24.240 --> 00:07:25.840]  耶和華我舌頭上的話
[00:07:25.840 --> 00:07:28.600]  你沒有一句不知道的
[00:07:28.600 --> 00:07:31.920]  哇從現在開始不要隨便講話
[00:07:31.920 --> 00:07:34.600]  沒有一句神不知道的
[00:07:34.600 --> 00:07:37.120]  你還以為神沒有聽見嗎
[00:07:37.120 --> 00:07:38.560]  我告訴你這句話是比
[00:07:38.560 --> 00:07:44.000]  講員忘記關麥克風還糟糕的
[00:07:44.000 --> 00:07:47.640]  沒有一句話神不知道
[00:07:47.640 --> 00:07:49.560]  你在我前後環繞我
[00:07:49.560 --> 00:07:50.880]  暗守在我身上
[00:07:50.880 --> 00:07:52.760]  這樣的姿勢奇妙
[00:07:52.760 --> 00:07:54.000]  是我不能夠測的
[00:07:54.000 --> 00:07:58.000]  至高是我不能夠及的
[00:07:58.000 --> 00:07:59.200]  我們看見
[00:07:59.200 --> 00:08:05.520]  我們的神真的知道我們生命當中的每一個細節
[00:08:05.520 --> 00:08:06.800]  以賽亞書接下來說
[00:08:06.800 --> 00:08:09.560]  我們的神他是不會疲乏
[00:08:09.560 --> 00:08:12.040]  也不會困倦
[00:08:12.040 --> 00:08:14.160]  你以為神關心我們
[00:08:14.160 --> 00:08:15.680]  這麼多人需要他關心
[00:08:15.680 --> 00:08:19.720]  可能到一個地步神會疲乏困倦吧
[00:08:19.720 --> 00:08:21.360]  可是神說他是永不疲乏
[00:08:21.360 --> 00:08:23.240]  永不困倦的神
[00:08:23.240 --> 00:08:24.560]  哈利路亞
[00:08:24.560 --> 00:08:27.760]  四篇一百二十一篇第四節裡面
[00:08:27.760 --> 00:08:29.880]  保護以色列的怎麼樣
[00:08:29.880 --> 00:08:32.880]  必不打盹也不睡覺
[00:08:32.880 --> 00:08:35.160]  你我會打盹睡覺
[00:08:35.160 --> 00:08:38.720]  神既不打盹也不睡覺
[00:08:38.720 --> 00:08:40.480]  你說因為他保護以色列
[00:08:40.480 --> 00:08:41.280]  是以色列
[00:08:41.280 --> 00:08:42.160]  下面說什麼
[00:08:42.160 --> 00:08:46.680]  保護你的是耶和華
[00:08:46.680 --> 00:08:48.160]  哈利路亞
[00:08:48.160 --> 00:08:52.720]  保護你的也不打盹也不睡覺
[00:08:52.720 --> 00:08:55.240]  第二節今天無論你的環境
[00:08:55.240 --> 00:08:56.640]  光景是如何
[00:08:56.640 --> 00:09:01.120]  你一定要重新來確信你的神
[00:09:01.120 --> 00:09:03.000]  因為他是你的主
[00:09:03.000 --> 00:09:04.680]  他仍坐在寶座上
[00:09:04.680 --> 00:09:06.480]  他認識你
[00:09:06.480 --> 00:09:07.920]  他也顧念你
[00:09:07.920 --> 00:09:09.760]  無論你現在的光景如何
[00:09:09.760 --> 00:09:12.080]  我告訴你只要有神
[00:09:12.080 --> 00:09:13.640]  你就可以確信
[00:09:13.640 --> 00:09:16.240]  你就有明天
[00:09:16.240 --> 00:09:17.760]  只要有神
[00:09:17.760 --> 00:09:18.880]  你可以確信
[00:09:18.880 --> 00:09:22.160]  你就有盼望
[00:09:22.160 --> 00:09:23.120]  你要知道
[00:09:23.120 --> 00:09:24.760]  知道什麼
[00:09:24.760 --> 00:09:26.000]  他認識你
[00:09:26.000 --> 00:09:27.680]  他關心你
[00:09:27.680 --> 00:09:30.000]  第二件事情你要知道
[00:09:30.000 --> 00:09:31.720]  他也能夠幫助你
[00:09:31.720 --> 00:09:35.680]  跟你媽說他能夠幫助你
[00:09:35.680 --> 00:09:37.320]  以色列書四十二十九節說
[00:09:37.320 --> 00:09:40.440]  疲乏的他賜能力
[00:09:40.440 --> 00:09:43.920]  軟弱的還加力量
[00:09:43.920 --> 00:09:46.000]  我們的神不但是知道你
[00:09:46.000 --> 00:09:46.920]  關心你
[00:09:46.920 --> 00:09:51.680]  而且他也知道你的疲乏與軟弱
[00:09:51.680 --> 00:09:52.360]  有些神
[00:09:52.360 --> 00:09:54.640]  神沒有因為我們疲乏軟弱
[00:09:54.640 --> 00:09:57.160]  他就不理會我們
[00:09:57.160 --> 00:09:58.400]  反而這裡說
[00:09:58.400 --> 00:10:01.720]  疲乏的他賜能力
[00:10:01.720 --> 00:10:04.600]  軟弱的還加力量
[00:10:04.600 --> 00:10:05.960]  他不但知道你
[00:10:05.960 --> 00:10:10.120]  而且樂意幫助你
[00:10:10.120 --> 00:10:13.040]  而且他也能夠親自進入
[00:10:13.040 --> 00:10:17.960]  你生命故事的每一個細節
[00:10:17.960 --> 00:10:21.000]  來幫助你
[00:10:21.000 --> 00:10:22.560]  我就想起保羅在
[00:10:22.560 --> 00:10:25.600]  提摩代後書第四章十七節裡面
[00:10:25.600 --> 00:10:26.920]  所說的話
[00:10:26.920 --> 00:10:30.480]  當時其實他是被官府捉拿
[00:10:30.480 --> 00:10:32.160]  所有人都離開他
[00:10:32.160 --> 00:10:33.760]  沒有人幫助他
[00:10:33.760 --> 00:10:35.720]  非常的孤單
[00:10:35.720 --> 00:10:38.680]  面對這種審問
[00:10:38.680 --> 00:10:39.760]  十七節這裡說
[00:10:39.760 --> 00:10:42.440]  唯有主站在我旁邊
[00:10:42.440 --> 00:10:43.840]  加給我力量
[00:10:43.840 --> 00:10:45.960]  使福音被我盡都傳明
[00:10:45.960 --> 00:10:47.640]  叫外邦人都聽見
[00:10:47.640 --> 00:10:50.880]  我也從獅子口裡被救出來
[00:10:50.880 --> 00:10:52.120]  What
[00:10:52.120 --> 00:10:54.720]  你不覺得這句話出現很突然嗎
[00:10:54.720 --> 00:10:55.600]  保羅突然講
[00:10:55.600 --> 00:10:56.520]  誰是我力量的關注
[00:10:56.520 --> 00:10:57.240]  Oh by the way
[00:10:57.240 --> 00:10:58.640]  我也從獅子口裡被救出來
[00:10:58.640 --> 00:11:00.480]  突然間
[00:11:00.480 --> 00:11:01.840]  這麼天大的事情
[00:11:01.840 --> 00:11:04.120]  被獅子口中的被救出來
[00:11:04.120 --> 00:11:05.400]  怎麼我們從來沒聽過這個故事
[00:11:05.400 --> 00:11:06.640]  你有沒有聽過有人講到
[00:11:06.640 --> 00:11:08.760]  保羅從獅子口裡被救出來的故事
[00:11:08.760 --> 00:11:09.880]  你聽過戴因尼的故事
[00:11:09.880 --> 00:11:11.960]  聽過什麼大衛打獅子
[00:11:11.960 --> 00:11:14.080]  他突然變成保羅從獅子口裡
[00:11:14.080 --> 00:11:15.560]  這麼天大的故事
[00:11:15.560 --> 00:11:17.920]  怎麼沒有人告訴過我們
[00:11:17.920 --> 00:11:22.760]  你看見在保羅的生命當中有多少的故事
[00:11:22.760 --> 00:11:23.680]  甚至有很多故事
[00:11:23.680 --> 00:11:26.840]  他從來沒有寫在聖經裡面
[00:11:26.840 --> 00:11:28.320]  可保羅在這裡
[00:11:28.320 --> 00:11:32.000]  一而再再而三地向我們親自見證
[00:11:32.000 --> 00:11:36.000]  神怎麼樣在他生命的故事裡面
[00:11:36.000 --> 00:11:37.720]  加給他力量
[00:11:37.720 --> 00:11:39.560]  成為他的幫助
[00:11:39.560 --> 00:11:40.840]  Amen
[00:11:40.840 --> 00:11:44.680]  你說牧師因為那是保羅啦
[00:11:44.680 --> 00:11:46.240]  No no no no
[00:11:46.240 --> 00:11:48.720]  只要你是屬神的兒女
[00:11:48.720 --> 00:11:51.440]  你是屬神的兒女嗎
[00:11:51.440 --> 00:11:53.600]  只要你肯信靠他
[00:11:53.600 --> 00:11:56.680]  你願意信靠他嗎
[00:11:56.680 --> 00:11:58.880]  只要你向他祈求
[00:11:58.880 --> 00:12:02.840]  神能夠使萬事互相效力
[00:12:02.840 --> 00:12:06.800]  叫愛神的人得著益處
[00:12:06.800 --> 00:12:08.360]  Amen
[00:12:08.360 --> 00:12:11.360]  我記得我們在同工禱告會的裡面
[00:12:11.360 --> 00:12:15.000]  有一位教會的同工就做過見證說
[00:12:15.000 --> 00:12:18.920]  有一次他要去芝加哥參加一個conference
[00:12:18.920 --> 00:12:20.440]  他就想起多年前
[00:12:20.440 --> 00:12:23.000]  一位在鼠林上帶領他的長輩
[00:12:23.000 --> 00:12:25.440]  就住在芝加哥那一帶
[00:12:25.440 --> 00:12:28.760]  他就很想再見一下這位長輩
[00:12:28.760 --> 00:12:29.880]  他就拼命在禱告
[00:12:29.880 --> 00:12:32.320]  但是好像怎麼找都找不到
[00:12:32.320 --> 00:12:34.280]  跟他聯絡的方式跟地址
[00:12:34.280 --> 00:12:36.920]  好像什麼資料都沒有
[00:12:36.920 --> 00:12:39.320]  他在這邊禱告求神來帶領他
[00:12:39.320 --> 00:12:42.160]  因為很渴望再次見到他們
[00:12:42.160 --> 00:12:45.040]  就沒有電話又沒有地址怎麼聯絡呢
[00:12:45.040 --> 00:12:46.920]  無法聯絡
[00:12:46.920 --> 00:12:49.240]  他就去到了芝加哥
[00:12:49.240 --> 00:12:50.760]  特會的最後一天
[00:12:50.760 --> 00:12:52.880]  大會有個空檔
[00:12:52.880 --> 00:12:56.000]  他就決定反正沒有什麼事可做
[00:12:56.000 --> 00:12:57.960]  他就去觀光一下
[00:12:57.960 --> 00:13:02.040]  想買個船票坐船去游湖
[00:13:02.040 --> 00:13:03.840]  買了票才發現
[00:13:03.840 --> 00:13:06.520]  根本買錯的票
[00:13:06.520 --> 00:13:08.320]  很生氣結果上了船
[00:13:08.320 --> 00:13:09.480]  一上船發現
[00:13:09.480 --> 00:13:11.120]  上錯船了
[00:13:11.120 --> 00:13:14.200]  既買錯票又上錯船
[00:13:14.200 --> 00:13:15.200]  一開始他就覺得
[00:13:15.200 --> 00:13:16.440]  怎麼會這個樣子呢
[00:13:16.440 --> 00:13:18.640]  怎麼這麼倒霉呢
[00:13:18.640 --> 00:13:20.920]  結果沒想到一上了船
[00:13:20.920 --> 00:13:23.280]  上到了甲板一看
[00:13:23.280 --> 00:13:25.720]  居然他所想見的蜀靈前輩
[00:13:25.720 --> 00:13:27.320]  就站在他的面前
[00:13:27.320 --> 00:13:29.240]  哇 怎麼會這樣子呢
[00:13:29.240 --> 00:13:31.160]  他就說你怎麼會在這裡呢
[00:13:31.160 --> 00:13:35.120]  原來他這個朋友早就搬到密西根很多年了
[00:13:35.120 --> 00:13:39.440]  但那一天早上忽然有個聖靈的感動
[00:13:39.440 --> 00:13:43.040]  決定要去Chicago湖邊去游湖
[00:13:43.040 --> 00:13:44.480]  就開了兩個鐘頭
[00:13:44.480 --> 00:13:46.880]  帶了全家開了兩個鐘頭
[00:13:46.880 --> 00:13:49.080]  就到Chicago游湖
[00:13:49.080 --> 00:13:53.320]  結果我們看見兩個人就在甲板上遇見了
[00:13:53.320 --> 00:13:54.640]  Hallelujah
[00:13:54.640 --> 00:13:56.040]  想想看
[00:13:56.040 --> 00:13:59.680]  神怎麼能夠使萬事互相效力
[00:13:59.680 --> 00:14:03.840]  神使我們的同工買錯票上錯船
[00:14:03.840 --> 00:14:06.640]  神使他的朋友聖靈感動
[00:14:06.640 --> 00:14:10.240]  開車兩個鐘頭下來游湖
[00:14:10.240 --> 00:14:14.040]  這一切就是為了要成全我的弟兄
[00:14:14.040 --> 00:14:17.160]  在神面前一個小小的禱告
[00:14:17.160 --> 00:14:18.800]  Hallelujah
[00:14:18.800 --> 00:14:22.120]  我們真的有偉大奇妙的真神
[00:14:22.120 --> 00:14:24.160]  這麼小的事情
[00:14:24.160 --> 00:14:26.840]  神都樂意垂聽
[00:14:26.840 --> 00:14:28.280]  這麼小的事情
[00:14:28.280 --> 00:14:30.840]  神都能夠為你成就
[00:14:30.840 --> 00:14:35.240]  他是一位能夠幫助你的神
[00:14:35.240 --> 00:14:38.880]  所以第一個你要重新來確信你的神
[00:14:38.880 --> 00:14:40.880]  第二件事情神對我們說
[00:14:40.880 --> 00:14:43.680]  你要等候依靠神
[00:14:43.680 --> 00:14:47.480]  跟你們說你要等候依靠神
[00:14:47.480 --> 00:14:48.800]  余沙書四十章三十一
[00:14:48.800 --> 00:14:53.320]  就是在那等候耶和華的就必重新得力
[00:14:53.320 --> 00:14:54.880]  等候
[00:14:54.880 --> 00:14:58.480]  其實不是叫我們只是坐在那裡什麼都不做
[00:14:58.480 --> 00:15:02.560]  也不是很多時候我們以為想到等候就是安靜坐在那裡
[00:15:02.560 --> 00:15:04.040]  其實錯了
[00:15:04.040 --> 00:15:08.760]  等候其實有依靠的意思在裡面
[00:15:08.760 --> 00:15:12.880]  換句話說一旦你確信神是你的主
[00:15:12.880 --> 00:15:16.880]  一旦你確信神是樂意幫助你的神
[00:15:16.880 --> 00:15:19.640]  你裡面就有一個渴望不是嗎
[00:15:19.640 --> 00:15:22.520]  有一個渴望想來跟隨他
[00:15:22.520 --> 00:15:26.760]  你有一個渴望想要更多明白他的心意
[00:15:26.760 --> 00:15:30.320]  你就會有一個渴望想按照他的方法
[00:15:30.320 --> 00:15:33.880]  按照他的時候來工作
[00:15:33.880 --> 00:15:37.320]  等候就是在這個確信之下
[00:15:37.320 --> 00:15:40.240]  你知道是有一個神他知道你關心你
[00:15:40.240 --> 00:15:42.720]  你知道是有一個神他樂意來幫助你
[00:15:42.720 --> 00:15:44.080]  他可以幫助你
[00:15:44.080 --> 00:15:46.120]  所有一個很深的渴望
[00:15:46.120 --> 00:15:48.880]  你要來尋求他的帶領
[00:15:48.880 --> 00:15:53.720]  我們看見等候就是依靠神的帶領
[00:15:53.720 --> 00:15:55.680]  因為當一個人不等下去的時候
[00:15:55.680 --> 00:15:58.280]  如果一個人感覺到他等不下去
[00:15:58.280 --> 00:16:00.720]  我請問你他會怎麼做呢
[00:16:00.720 --> 00:16:03.440]  他就會用盡自己的方法
[00:16:03.440 --> 00:16:07.080]  做自己想做的事情不是嗎
[00:16:07.080 --> 00:16:09.000]  就像亞伯拉罕一樣
[00:16:09.000 --> 00:16:12.560]  當神應許亞伯拉罕要給他一個兒子的時候
[00:16:12.560 --> 00:16:14.680]  亞伯拉罕七十五歲
[00:16:14.680 --> 00:16:15.760]  我請問你
[00:16:15.760 --> 00:16:17.960]  到最後真的神給他一個兒子的時候
[00:16:17.960 --> 00:16:20.640]  是亞伯拉罕幾歲的時候
[00:16:20.640 --> 00:16:22.520]  一百歲的時候
[00:16:22.520 --> 00:16:25.560]  中間相隔二十五年
[00:16:25.560 --> 00:16:29.640]  這二十五年亞伯拉罕就沒等下去了
[00:16:29.640 --> 00:16:32.400]  他就用自己的方法
[00:16:32.400 --> 00:16:36.960]  去把他的妻子薩拉的妾下嫁娶過來了
[00:16:36.960 --> 00:16:38.560]  就生了個以斯瑪麗
[00:16:38.560 --> 00:16:41.360]  就是現在阿拉伯人的祖先
[00:16:41.360 --> 00:16:42.880]  結果直到如今
[00:16:42.880 --> 00:16:45.920]  以色列人跟阿拉伯人彼此為仇
[00:16:45.920 --> 00:16:47.160]  戰爭不斷
[00:16:47.160 --> 00:16:47.840]  我告訴你
[00:16:47.840 --> 00:16:52.360]  都是亞伯拉罕惹的禍我告訴你
[00:16:52.360 --> 00:16:54.200]  就是因為他沒有等下去
[00:16:54.200 --> 00:16:58.080]  沒有來依靠神的時候跟方法
[00:16:58.080 --> 00:17:02.560]  他就用自己的方法自己的時候來做事
[00:17:02.560 --> 00:17:07.000]  等候表明瞭我們心中對神的一個依靠
[00:17:07.000 --> 00:17:12.040]  我們依靠神的時候也依靠神的方法
[00:17:12.040 --> 00:17:16.040]  那你說我們怎麼樣才能夠來等候依靠神呢
[00:17:16.040 --> 00:17:17.600]  兩方面
[00:17:17.600 --> 00:17:18.880]  第一個
[00:17:18.880 --> 00:17:20.640]  你一定要持續地禱告
[00:17:20.640 --> 00:17:24.120]  跟你們說要持續地禱告
[00:17:24.120 --> 00:17:28.440]  因為禱告能夠使我們的心依靠神
[00:17:28.440 --> 00:17:30.960]  因為當你一禱告
[00:17:30.960 --> 00:17:34.120]  你對神就有一種期待
[00:17:34.120 --> 00:17:36.720]  你期待神要來工作
[00:17:36.720 --> 00:17:40.160]  你期待神要來指引你
[00:17:40.160 --> 00:17:41.120]  所以我常說
[00:17:41.120 --> 00:17:44.040]  禱告就像發email一樣
[00:17:44.040 --> 00:17:47.000]  如果你不送email出去給你的朋友的話
[00:17:47.000 --> 00:17:49.920]  你就不會期待他會回應
[00:17:49.920 --> 00:17:52.480]  一旦你送了一個email給別人
[00:17:52.480 --> 00:17:55.400]  你就期待他會回應
[00:17:55.400 --> 00:17:59.520]  所以沒事有事就要打開郵箱看看回來了
[00:17:59.520 --> 00:18:01.440]  回應沒有回消息沒有
[00:18:01.440 --> 00:18:02.480]  萬一他很久沒回
[00:18:02.480 --> 00:18:04.200]  你心裡很著急會不會寄丟了
[00:18:04.200 --> 00:18:06.480]  再寄一次
[00:18:06.480 --> 00:18:09.000]  你看我們看見當你send個email
[00:18:09.000 --> 00:18:11.920]  你就有一個expectation
[00:18:11.920 --> 00:18:16.080]  同樣禱告就像你送電郵一樣
[00:18:16.080 --> 00:18:19.520]  你越禱告就越有期待
[00:18:19.520 --> 00:18:21.720]  你越禱告就越期待
[00:18:21.720 --> 00:18:23.840]  God is going to do something
[00:18:23.840 --> 00:18:26.120]  你希望神要做一些工作
[00:18:26.120 --> 00:18:30.320]  你越禱告你越期待神要指引你的道路
