
[00:00:00.000 --> 00:00:02.740]  願意與我們一起禱告
[00:03:05.920 --> 00:03:10.200]  卻是藉著路德記
[00:03:10.200 --> 00:03:12.520]  這個這麼特別的故事
[00:03:12.520 --> 00:03:15.760]  路德記這個這麼特別的情景
[00:03:15.760 --> 00:03:17.160]  讓我們再一次看到
[00:03:17.160 --> 00:03:19.680]  在一個很混亂的時代當中
[00:03:19.680 --> 00:03:22.400]  一群對神堅貞的人
[00:03:22.400 --> 00:03:25.920]  他們仍然能夠持守對神的信仰
[00:03:25.920 --> 00:03:30.400]  持守神對人的那種愛和立約的關係
[00:03:30.400 --> 00:03:34.240]  所以路德記就好像在一個很混亂的情況裏面
[00:03:34.240 --> 00:03:37.480]  給我們一個清泉
[00:03:37.480 --> 00:03:38.320]  有時我會想
[00:03:38.320 --> 00:03:40.600]  是呀 我們現在面對很多的困難
[00:03:40.600 --> 00:03:42.240]  很多的時代的挑戰
[00:03:42.240 --> 00:03:45.200]  但是我們仍然要對準一件事就是
[00:03:45.200 --> 00:03:47.720]  神對人的愛
[00:03:47.720 --> 00:03:50.320]  神對人的愛是不離不棄的
[00:03:50.320 --> 00:03:51.960]  神對人立約的愛
[00:03:51.960 --> 00:03:53.240]  是讓我們知道
[00:03:53.240 --> 00:03:56.120]  縱然我們在一個很幽暗的環境裏面
[00:03:56.120 --> 00:03:59.880]  我們仍然有出路和有盼望
[00:03:59.880 --> 00:04:00.800]  是呀
[00:04:00.800 --> 00:04:03.320]  在過去幾天的旅程當中
[00:04:03.320 --> 00:04:05.920]  又讓我遇到一位牧師
[00:04:05.920 --> 00:04:07.000]  陳正道牧師
[00:04:07.000 --> 00:04:09.080]  是一位很特別的牧師
[00:04:09.080 --> 00:04:10.360]  有張圖的
[00:04:10.360 --> 00:04:11.920]  這張圖裏面就說到
[00:04:11.920 --> 00:04:14.400]  我和他聊天
[00:04:14.400 --> 00:04:15.680]  為什麼會聊起來呢
[00:04:15.680 --> 00:04:17.280]  就是第一晚我們去到
[00:04:17.280 --> 00:04:19.000]  六甲興旺教會裏面
[00:04:19.000 --> 00:04:20.000]  就遇到這位牧師
[00:04:20.000 --> 00:04:22.680]  這位牧師給我的印象很深刻
[00:04:22.680 --> 00:04:26.760]  他今年已經是69歲
[00:04:26.760 --> 00:04:28.480]  但是看到他的生命
[00:04:28.480 --> 00:04:31.360]  給我一個相遇裏面給我很大的激勵
[00:04:31.360 --> 00:04:36.240]  他現在仍然進到中學和小學
[00:04:36.240 --> 00:04:38.880]  教人彈夏威夷結他
[00:04:38.880 --> 00:04:40.800]  Ukulele
[00:04:40.800 --> 00:04:42.400]  就是夏威夷結他
[00:04:42.400 --> 00:04:48.080]  他就被人覺得神在他生命裏面很大的作為
[00:04:48.080 --> 00:04:52.080]  我就問陳牧師你做了多少年牧師
[00:04:52.080 --> 00:04:55.080]  他說其實我不是做了很多年牧師
[00:04:55.080 --> 00:04:57.960]  我真的被按立了兩年
[00:04:57.960 --> 00:05:01.920]  而且他是50歲的時候才信主
[00:05:01.920 --> 00:05:03.520]  50歲的時候信主
[00:05:03.520 --> 00:05:04.680]  信主之後
[00:05:04.680 --> 00:05:06.560]  他就開一些家庭的聚會
[00:05:06.560 --> 00:05:07.920]  在家庭聚會裏面
[00:05:07.920 --> 00:05:11.000]  他帶人去查考聖經開小組
[00:05:11.000 --> 00:05:13.560]  在幾年前7年前
[00:05:13.560 --> 00:05:16.400]  他就來到六甲這個地方開方教會
[00:05:16.400 --> 00:05:21.120]  當時他拿著4萬元新台幣去開這間教會
[00:05:21.120 --> 00:05:23.000]  4萬元新台幣
[00:05:23.000 --> 00:05:25.360]  即是大概我們1萬元港幣
[00:05:25.360 --> 00:05:26.560]  他就告訴我
[00:05:26.560 --> 00:05:29.920]  租金都用了1萬6千元第一次
[00:05:29.920 --> 00:05:31.840]  那剩下2萬4千元台幣
[00:05:31.840 --> 00:05:33.080]  那怎樣
[00:05:33.080 --> 00:05:35.600]  原來他說這2萬4千元台幣
[00:05:35.600 --> 00:05:38.560]  即是大概這6千元港幣
[00:05:38.560 --> 00:05:41.480]  神一直帶領他在這7年以來
[00:05:41.480 --> 00:05:43.600]  就在這間教會裏面
[00:05:43.600 --> 00:05:46.120]  神不斷的去供應他
[00:05:46.120 --> 00:05:48.000]  亦都讓他能夠將福音繼續傳開
[00:05:48.000 --> 00:05:49.720]  這間教會人不多
[00:05:49.720 --> 00:05:51.600]  30多人聚會
[00:05:51.600 --> 00:05:53.040]  但這間教會
[00:05:53.040 --> 00:05:56.400]  這位牧師給了我很大的激勵
[00:05:56.400 --> 00:05:59.040]  就是當神去揀選一個人
[00:05:59.040 --> 00:06:01.840]  神去帶領一個人去服侍的時候
[00:06:01.840 --> 00:06:04.480]  神就會供應他一切的所需
[00:06:04.480 --> 00:06:05.600]  在他的生命裏面
[00:06:05.600 --> 00:06:10.160]  我看到一個服侍神的熱情
[00:06:10.160 --> 00:06:13.080]  所以當我相遇的時候
[00:06:13.080 --> 00:06:17.120]  這亦都給了我一個很大的激勵
[00:06:17.120 --> 00:06:21.080]  當我去想起路德記的時候
[00:06:21.080 --> 00:06:23.320]  其實路德記有幾個人物
[00:06:23.320 --> 00:06:26.600]  都是值得我們再思的
[00:06:26.600 --> 00:06:28.240]  今日牧師很大貪
[00:06:28.240 --> 00:06:30.960]  今日牧師要講完整卷路德記
[00:06:30.960 --> 00:06:33.920]  很搶 放心
[00:06:33.920 --> 00:06:36.320]  我不會讀完整卷路德記
[00:06:36.320 --> 00:06:37.600]  我會選一些來讀
[00:06:37.600 --> 00:06:40.400]  但我想特別將焦點放在
[00:06:40.400 --> 00:06:44.080]  路德記裏面相遇的場面
[00:06:44.080 --> 00:06:46.600]  路德他和拿訛米
[00:06:46.600 --> 00:06:48.800]  即是他的家婆的相遇
[00:06:48.800 --> 00:06:51.680]  路德和波亞斯的相遇
[00:06:51.680 --> 00:06:55.000]  路德和整個以色列民族
[00:06:55.000 --> 00:06:56.680]  他作為一個外邦的女子
[00:06:56.680 --> 00:06:59.160]  他怎樣結連整個民族
[00:06:59.160 --> 00:07:02.520]  以至甚至大衛王的先祖
[00:07:02.520 --> 00:07:05.680]  都是屬於參與
[00:07:05.680 --> 00:07:07.960]  路德是參與其中
[00:07:07.960 --> 00:07:10.640]  所以我們看到整卷路德記
[00:07:10.640 --> 00:07:15.480]  我們可以從幾個主題去看到
[00:07:15.480 --> 00:07:18.240]  就是愛的決志 愛的服侍
[00:07:18.240 --> 00:07:21.720]  愛的安息 愛的聯合
[00:07:21.720 --> 00:07:25.160]  而圍繞著路德這三個人物
[00:07:25.160 --> 00:07:27.400]  特別讓我們看到
[00:07:27.400 --> 00:07:29.640]  神怎樣透過整卷路德記
[00:07:29.640 --> 00:07:31.280]  讓我們看到
[00:07:31.280 --> 00:07:33.920]  神藉著這些人物的互動
[00:07:33.920 --> 00:07:35.320]  這些相遇
[00:07:35.320 --> 00:07:40.120]  讓我們更深的明白主的立約的愛
[00:07:40.120 --> 00:07:43.680]  對人不離不棄的愛
[00:07:43.680 --> 00:07:46.640]  有很多人說路德記其實是一卷甚麼書呢
[00:07:46.640 --> 00:07:48.960]  路德記其實是一卷小說
[00:07:48.960 --> 00:07:52.520]  即是他的題材是一個短篇的小說
[00:07:52.520 --> 00:07:54.920]  所以就算很多人沒有信仰
[00:07:54.920 --> 00:07:56.120]  他都很喜歡這個故事
[00:07:56.120 --> 00:07:59.240]  因為這個故事充滿愛
[00:07:59.240 --> 00:08:01.040]  不過我想提出一點
[00:08:01.040 --> 00:08:04.040]  這個愛不是一個羅曼蒂克的愛
[00:08:04.040 --> 00:08:08.600]  這個愛其實是一個基於認識神
[00:08:08.600 --> 00:08:12.120]  而彼此相愛的那個愛
[00:08:12.120 --> 00:08:16.800]  就願意我們今天透過路德很多相遇的場面
[00:08:16.800 --> 00:08:19.760]  就透過這些相遇我們去看到
[00:08:19.760 --> 00:08:22.920]  神怎樣讓一個尋常的人物
[00:08:22.920 --> 00:08:25.880]  成就不尋常的事情
[00:08:25.880 --> 00:08:29.160]  在路德的生命中與人相遇
[00:08:29.160 --> 00:08:33.600]  與我們生命成長的第一關係的第一個啟迪是甚麼呢
[00:08:33.600 --> 00:08:37.360]  就是拿訛米的信仰見證
[00:08:37.360 --> 00:08:42.440]  拿訛米他是一個怎樣的人呢
[00:08:42.440 --> 00:08:47.680]  讓我們先去看兩節的聖經
[00:08:47.680 --> 00:08:49.680]  路德記一章十六十七節
[00:08:49.680 --> 00:08:50.880]  讀的聖經不多
[00:08:50.880 --> 00:08:52.000]  所以我們一起讀
[00:08:52.000 --> 00:08:53.720]  我們好好讀這兩節聖經
[00:08:53.720 --> 00:08:54.720]  預備起
[00:08:54.720 --> 00:08:55.720]  路德說
[00:08:55.720 --> 00:08:57.640]  不要勸我離開你
[00:08:57.640 --> 00:08:59.440]  轉去不跟隨你
[00:08:59.440 --> 00:09:00.840]  你往那裡去
[00:09:00.840 --> 00:09:02.480]  我也往那裡去
[00:09:02.480 --> 00:09:04.040]  你在那裡住
[00:09:04.040 --> 00:09:05.720]  我也在那裡住
[00:09:05.720 --> 00:09:08.080]  你的百姓就是我的百姓
[00:09:08.080 --> 00:09:10.160]  你的神就是我的神
[00:09:10.160 --> 00:09:11.600]  你死在那裡
[00:09:11.600 --> 00:09:13.200]  我也死在那裡
[00:09:13.200 --> 00:09:14.560]  葬在那裡
[00:09:14.560 --> 00:09:17.200]  只有死能使你我分離
[00:09:17.200 --> 00:09:21.480]  不願怨耶和華重重懲罰我
[00:09:21.480 --> 00:09:23.840]  留意這兩句說話
[00:09:23.840 --> 00:09:26.440]  你的百姓就是我的百姓
[00:09:26.440 --> 00:09:28.480]  你的神就是我的神
[00:09:28.480 --> 00:09:34.560]  是路德對他的婆婆拿訛米所說的其中一句說話
[00:09:34.560 --> 00:09:38.040]  這句說話很吸引我們注意的地方就是
[00:09:38.040 --> 00:09:40.320]  路德他本來是一個魔壓人
[00:09:40.320 --> 00:09:42.080]  魔壓的女子
[00:09:42.080 --> 00:09:44.960]  他原本是不認識耶和華神的
[00:09:44.960 --> 00:09:47.920]  但是他因為他的婆婆的緣故
[00:09:47.920 --> 00:09:51.160]  他見證到他婆婆的信仰的緣故
[00:09:51.160 --> 00:09:55.320]  當婆婆說我們一起要回到伯利恆的時候
[00:09:55.320 --> 00:09:59.600]  他就道出這個心聲
[00:09:59.600 --> 00:10:02.520]  路德記的故事的開始
[00:10:02.520 --> 00:10:05.400]  就是在猶大地的伯利恆
[00:10:05.400 --> 00:10:10.000]  當時以利米勒和他的妻子拿訛米因為饑荒的緣故
[00:10:10.000 --> 00:10:14.120]  就流浪到摩亞地做了難民在那裡寄居
[00:10:14.120 --> 00:10:17.400]  帶著當時兩個兒子一起去
[00:10:17.400 --> 00:10:19.960]  其實當時他們的動機很簡單
[00:10:19.960 --> 00:10:23.920]  就是為了解決經濟的問題
[00:10:23.920 --> 00:10:25.760]  離開一個饑荒的地方
[00:10:25.760 --> 00:10:28.480]  去到一個有糧食的地方
[00:10:28.480 --> 00:10:31.880]  特別的地方其實有時候很特別的
[00:10:31.880 --> 00:10:33.640]  伯利恆這個名字
[00:10:33.640 --> 00:10:37.480]  本身的意思就是糧倉的意思
[00:10:37.480 --> 00:10:40.160]  但是他們當時竟然就是
[00:10:40.160 --> 00:10:43.120]  明明是離開了一個有糧食的地方
[00:10:43.120 --> 00:10:46.280]  而去到一個摩亞地他們不知道的地方
[00:10:46.280 --> 00:10:47.640]  而我們發現
[00:10:47.640 --> 00:10:49.440]  當他們去到的時候
[00:10:49.440 --> 00:10:52.200]  他們去到的時候
[00:10:52.200 --> 00:10:56.000]  他們就遭遇一個很慘的情況
[00:10:56.000 --> 00:10:57.840]  當他們去到的時候
[00:10:57.840 --> 00:11:00.440]  拿訛米的丈夫以利米勒死了
[00:11:00.440 --> 00:11:04.320]  剩下寡母婆和兩個兒子
[00:11:04.320 --> 00:11:06.760]  這兩個兒子又娶了摩亞的女子
[00:11:06.760 --> 00:11:09.520]  一個叫俄爾巴一個叫路德
[00:11:09.520 --> 00:11:12.960]  他們在那裡住了有十年的時間
[00:11:12.960 --> 00:11:14.360]  不過很慘的後來
[00:11:14.360 --> 00:11:17.120]  這兩個兒子馬倫和基連都死了
[00:11:17.120 --> 00:11:23.280]  剩下拿訛米沒有丈夫也沒有兒子
[00:11:23.280 --> 00:11:28.040]  有時候這是一個令人很唏噓的事情
[00:11:28.040 --> 00:11:31.240]  為什麼神容讓這些悲慘的事
[00:11:31.240 --> 00:11:34.600]  發生在以利米勒這個家庭裡面呢
[00:11:34.600 --> 00:11:37.160]  如果你留意以利米勒這個字
[00:11:37.160 --> 00:11:38.320]  又很有意思
[00:11:38.320 --> 00:11:39.840]  以利米勒這個字就是
[00:11:39.840 --> 00:11:43.600]  耶和華是我的王
[00:11:43.600 --> 00:11:47.760]  但是整件事情的發展就很諷刺
[00:11:47.760 --> 00:11:49.200]  耶和華是我的王
[00:11:49.200 --> 00:11:53.160]  但是這個家庭去到一個絕境的當中
[00:11:53.160 --> 00:11:54.760]  我們不去揣測
[00:11:54.760 --> 00:11:56.480]  但是我深信一件事
[00:11:56.480 --> 00:12:01.440]  他們這個離開也許是出於人的意思
[00:12:01.440 --> 00:12:02.840]  不是神的意思
[00:12:02.840 --> 00:12:05.360]  以至他們遭遇的這些患難
[00:12:05.360 --> 00:12:08.800]  遭遇的這些險阻
[00:12:08.800 --> 00:12:14.360]  不過就在這個令人這麼沮喪的事件當中
[00:12:14.360 --> 00:12:16.320]  我們看到
[00:12:16.320 --> 00:12:19.200]  路德他對他的婆婆
[00:12:19.200 --> 00:12:22.960]  講出一個信仰的立場
[00:12:22.960 --> 00:12:24.880]  這個信仰的立場就是說
[00:12:24.880 --> 00:12:27.720]  我不單止是要跟隨婆婆你
[00:12:27.720 --> 00:12:32.120]  我更加是要跟隨你所信的神
[00:12:32.120 --> 00:12:36.240]  你留意其實在這個過程裡面
[00:12:36.240 --> 00:12:37.840]  有阿爾巴在
[00:12:37.840 --> 00:12:43.240]  其實阿爾巴一樣是很不捨得這個婆婆
[00:12:43.240 --> 00:12:45.760]  但是反而這個婆婆就勸
[00:12:45.760 --> 00:12:48.560]  難道我還可以生一個兒子
[00:12:48.560 --> 00:12:51.520]  等他長大然後嫁給你們兩個嗎
[00:12:51.520 --> 00:12:53.040]  你不要等了
[00:12:53.040 --> 00:12:57.960]  你不如就回到你自己摸鴨的地方
[00:12:57.960 --> 00:13:00.560]  其實留意一件事
[00:13:00.560 --> 00:13:03.520]  其實他們兩個的媳婦都很不捨得婆婆
[00:13:03.520 --> 00:13:06.440]  但是有一個不同的地方
[00:13:06.440 --> 00:13:08.280]  阿爾巴哭了一場之後
[00:13:08.280 --> 00:13:10.360]  就跟婆婆親嘴告別
[00:13:10.360 --> 00:13:12.600]  走了一個回頭路
[00:13:12.600 --> 00:13:13.800]  但是路德呢
[00:13:13.800 --> 00:13:15.840]  路德他不捨得那奧米
[00:13:15.840 --> 00:13:21.320]  他更加講到是因為要跟隨這個神的緣故
[00:13:21.320 --> 00:13:26.160]  這一段話可以是一段情詞深切的話
[00:13:26.160 --> 00:13:28.160]  使人很受感動
[00:13:28.160 --> 00:13:30.680]  那奧米看到他定義已決的時候
[00:13:30.680 --> 00:13:31.960]  就讓他跟隨
[00:13:31.960 --> 00:13:35.120]  不再讓他走回頭路
[00:13:35.120 --> 00:13:38.640]  這兩個儀式其中一個很大的分別就是
[00:13:38.640 --> 00:13:42.080]  路德不單止在感情上情感上
[00:13:42.080 --> 00:13:44.480]  願意與那奧米連結
[00:13:44.480 --> 00:13:48.960]  而且也透過他去認識那奧米所信的神
[00:13:48.960 --> 00:13:51.400]  在信仰上與他認同
[00:13:51.400 --> 00:13:52.280]  反過來呢
[00:13:52.280 --> 00:13:56.480]  阿爾巴只是回到他自己的國家和他的神那裡
[00:13:56.480 --> 00:14:01.880]  在他的信仰路上是跟路德很不同
[00:14:01.880 --> 00:14:03.360]  當我想到這裡的時候
[00:14:03.360 --> 00:14:06.080]  其實一些相遇往往叫我們
[00:14:06.080 --> 00:14:10.560]  去重新檢視我們生命裡的深層價值
[00:14:10.560 --> 00:14:13.680]  我不知道你回來教會為了什麼緣故
[00:14:13.680 --> 00:14:15.920]  可能你回來教會是因為發現
[00:14:15.920 --> 00:14:17.240]  弟兄姊妹真是很好啊
[00:14:17.240 --> 00:14:18.760]  有愛在當中啊
[00:14:18.760 --> 00:14:20.720]  被接納啊
[00:14:20.720 --> 00:14:22.440]  但是可能你回來教會
[00:14:22.440 --> 00:14:23.720]  到某一個階段的時候
[00:14:23.720 --> 00:14:24.960]  你會發覺
[00:14:24.960 --> 00:14:26.760]  咦 有一些東西
[00:14:26.760 --> 00:14:29.160]  好像我不開心哦
[00:14:29.160 --> 00:14:31.480]  好像不是如我所願哦
[00:14:31.480 --> 00:14:35.320]  或者有些東西出現令到我很難過
[00:14:35.320 --> 00:14:36.440]  我會不會因為這樣
[00:14:36.440 --> 00:14:38.400]  就說我不去跟隨這個神呢
[00:14:38.400 --> 00:14:39.680]  是不是因為有人的軟弱
[00:14:39.680 --> 00:14:42.200]  我就不去跟隨這個神呢
[00:14:42.200 --> 00:14:43.080]  我們在這個時刻
[00:14:43.080 --> 00:14:44.920]  我們要重新去檢視
[00:14:44.920 --> 00:14:46.920]  我們回來教會的動機
[00:14:46.920 --> 00:14:49.560]  是不是連結於在神的裡面
[00:14:49.560 --> 00:14:51.200]  這件事很重要
[00:14:51.200 --> 00:14:53.360]  因為如果不是的話
[00:14:53.360 --> 00:14:56.000]  我們很容易就因為周圍的環境
[00:14:56.000 --> 00:14:57.120]  周圍的改變
[00:14:57.120 --> 00:15:02.160]  而去改變了我們對神的信心和忠貞
[00:15:02.160 --> 00:15:03.320]  我承認一件事
[00:15:03.320 --> 00:15:04.720]  其實我們每一個人的信仰
[00:15:04.720 --> 00:15:06.920]  都有一個起始點
[00:15:06.920 --> 00:15:10.240]  我們的起始點可能是因為
[00:15:10.240 --> 00:15:13.560]  我們的心裡面一些願望得到滿足
[00:15:13.560 --> 00:15:16.520]  我們得到被接納 被愛
[00:15:16.520 --> 00:15:18.720]  但是如果我們停留在這裡
[00:15:18.720 --> 00:15:20.080]  而不去留意
[00:15:20.080 --> 00:15:23.080]  原來神招聚我們去認識祂
[00:15:23.080 --> 00:15:25.080]  有祂的心意的時候
[00:15:25.080 --> 00:15:26.480]  那我就進來了教會
[00:15:26.480 --> 00:15:28.560]  但是其實我還沒有去明白
[00:15:28.560 --> 00:15:31.120]  神透過教會對我的生命裡面
[00:15:31.120 --> 00:15:33.120]  有何的心意
[00:15:33.120 --> 00:15:35.240]  我們要檢視一下我們回教會的動機
[00:15:35.240 --> 00:15:37.600]  是不是連結於神
[00:15:37.600 --> 00:15:41.120]  這件事是很重要的
[00:15:41.120 --> 00:15:43.440]  今天有很多人回教會
[00:15:43.440 --> 00:15:44.760]  帶著不同的動機
[00:15:44.760 --> 00:15:47.000]  但是我相信最重要的一件事
[00:15:47.000 --> 00:15:49.720]  就是我們有沒有隨著
[00:15:49.720 --> 00:15:52.080]  我們認識神的時日增長
[00:15:52.080 --> 00:15:55.040]  我們對神的認識進一步的加深
[00:15:55.040 --> 00:15:58.280]  不要只是停留在一個很片面
[00:15:58.280 --> 00:16:02.680]  和很表面的關係上
[00:16:02.680 --> 00:16:06.640]  路德他經歷到拿訛米
[00:16:06.640 --> 00:16:09.640]  拿訛米的名字就是甜的意思
[00:16:09.640 --> 00:16:11.280]  我相信拿訛米的生命
[00:16:11.280 --> 00:16:13.320]  有很多地方是吸引著路德
[00:16:13.320 --> 00:16:15.960]  但是不只是這樣
[00:16:15.960 --> 00:16:17.960]  拿訛米對神的信心
[00:16:17.960 --> 00:16:20.920]  也都吸引路德追隨他
[00:16:20.920 --> 00:16:24.200]  追隨到底
[00:16:24.200 --> 00:16:25.520]  所以我們要留意
[00:16:25.520 --> 00:16:27.440]  拿訛米在他的生命裡面
[00:16:27.440 --> 00:16:29.160]  真的有一個見證
[00:16:29.160 --> 00:16:33.920]  讓他體會到神的實在
[00:16:33.920 --> 00:16:35.920]  我不知道在你的經驗裡面
[00:16:35.920 --> 00:16:37.520]  或者你認識的人當中
[00:16:37.520 --> 00:16:39.920]  會不會真的有一些情況
[00:16:39.920 --> 00:16:44.400]  家婆和媳婦的關係
[00:16:44.400 --> 00:16:48.480]  其實十個有九個都不容易的
[00:16:48.480 --> 00:16:49.880]  為什麼
[00:16:49.880 --> 00:16:52.640]  因為兒子就在磨心那裡
[00:16:52.640 --> 00:16:56.440]  家婆和老婆都是看兒子的頭
[00:16:56.440 --> 00:17:00.680]  所以這個關係真的很不容易
[00:17:00.680 --> 00:17:06.880]  但是拿訛米卻是深深的讓路德心悅誠服
[00:17:06.880 --> 00:17:08.160]  不只是跟隨他
[00:17:08.160 --> 00:17:10.520]  更加是信靠他的神
[00:17:10.520 --> 00:17:13.960]  所以這件事是很重要的
[00:17:13.960 --> 00:17:15.400]  今天我們在生命裡面
[00:17:15.400 --> 00:17:18.960]  有沒有一種連結於神的心呢
[00:17:18.960 --> 00:17:21.120]  在這個相遇裡面我們看到
[00:17:21.120 --> 00:17:25.440]  神要透過拿訛米和路德
[00:17:25.440 --> 00:17:28.800]  讓我們看到生命的愛的相遇
[00:17:28.800 --> 00:17:30.880]  很重要
[00:17:30.880 --> 00:17:33.880]  那句話仍然是這樣說
[00:17:33.880 --> 00:17:35.240]  你往哪裡去
[00:17:35.240 --> 00:17:36.640]  我也往哪裡去
[00:17:36.640 --> 00:17:37.840]  你在那裡住宿
[00:17:37.840 --> 00:17:39.320]  我也在那裡住宿
[00:17:39.320 --> 00:17:41.200]  你的國就是我的國
[00:17:41.200 --> 00:17:45.600]  你的神就是我的神
[00:17:45.600 --> 00:17:49.480]  今天我們都同樣要有這樣的心
[00:17:49.480 --> 00:17:54.920]  我們不要將我們的信仰停留在一個很入門和表面
[00:17:54.920 --> 00:18:01.360]  我們要去經歷神更多和更深
[00:18:01.360 --> 00:18:05.000]  當我們看到
[00:18:05.000 --> 00:18:06.480]  在教會的生活裡面
[00:18:06.480 --> 00:18:08.960]  我們仍然有很多的挑戰
[00:18:08.960 --> 00:18:12.080]  但是我們不會因為這樣而去絕望
[00:18:12.080 --> 00:18:15.480]  我們反而看到神要在這些困難當中
[00:18:15.480 --> 00:18:19.280]  繼續引導我們前進
[00:18:19.280 --> 00:18:21.600]  在路德的生命中與人相遇
[00:18:21.600 --> 00:18:24.960]  對我們生命成長的第二個啟迪是什麼呢
[00:18:24.960 --> 00:18:29.440]  就是波亞斯他一個恩慈的表現
[00:18:29.440 --> 00:18:32.440]  波亞斯是怎樣的人呢
[00:18:32.440 --> 00:18:35.360]  波亞斯是一個大財主
[00:18:35.360 --> 00:18:40.440]  波亞斯就是在猶大地的時候
[00:18:40.440 --> 00:18:45.280]  他去見到孤兒寡婦來到的時候
[00:18:45.280 --> 00:18:48.720]  他願意伸出他的手去接待
[00:18:48.720 --> 00:18:49.880]  去款待
