
[00:00:00.000 --> 00:00:02.000]  頂姐妹謝祖來平安
[00:01:57.000 --> 00:02:02.000]  其實要做嚴移民嘅決定對好多人嚟講係一啲都唔容易
[00:02:02.000 --> 00:02:05.000]  一啲較年青又有小朋友嘅
[00:02:05.000 --> 00:02:09.000]  佢哋都話計劃走唔係為咗自己係為咗下一代
[00:02:09.000 --> 00:02:14.000]  希望佢哋有一個較自由同埋較可信任嘅環境底下成長
[00:02:14.000 --> 00:02:20.000]  而唔係呢個扭曲歷史同埋扭曲真相嘅地方接受洗腦教育
[00:02:20.000 --> 00:02:25.000]  不過就算計劃走又或者喺度籌算夠唔夠錢走呢
[00:02:25.000 --> 00:02:27.000]  走咗係咪一定好過依家
[00:02:27.000 --> 00:02:30.000]  喺香港嘅家人佢係點樣
[00:02:30.000 --> 00:02:33.000]  去到新嘅地方其實有冇新嘅工作呢
[00:02:33.000 --> 00:02:34.000]  生活適唔適應
[00:02:34.000 --> 00:02:36.000]  走咗係咪唔返嚟
[00:02:36.000 --> 00:02:38.000]  有樓嘅嗰層樓賣唔賣
[00:02:38.000 --> 00:02:39.000]  唔賣又好似唔夠錢
[00:02:39.000 --> 00:02:41.000]  賣咗又好似冇得返轉頭
[00:02:41.000 --> 00:02:45.000]  冇打算走嗰啲有啲就話其實唔係唔想走
[00:02:45.000 --> 00:02:46.000]  係走唔到
[00:02:46.000 --> 00:02:47.000]  一係冇錢走
[00:02:47.000 --> 00:02:48.000]  一係冇資格走
[00:02:48.000 --> 00:02:49.000]  冇能力走
[00:02:49.000 --> 00:02:50.000]  好多牽掛
[00:02:50.000 --> 00:02:52.000]  有啲決定唔走
[00:02:52.000 --> 00:02:54.000]  因為好想留喺香港呢個地方
[00:02:54.000 --> 00:02:56.000]  香港是我家
[00:02:56.000 --> 00:02:58.000]  希望喺呢度可以盡一分力
[00:02:58.000 --> 00:03:01.000]  仲有一類仍然掙扎走唔走嘅
[00:03:01.000 --> 00:03:04.000]  係一類叫做中年黃絲
[00:03:04.000 --> 00:03:07.000]  我唔喺晚堂講啦
[00:03:07.000 --> 00:03:11.000]  有人寫咗篇嘅文章
[00:03:11.000 --> 00:03:13.000]  喺報紙刊登
[00:03:13.000 --> 00:03:16.000]  我相信對我哋教會呢
[00:03:16.000 --> 00:03:18.000]  有一批嘅人呢係好有同感
[00:03:18.000 --> 00:03:21.000]  今日早堂我勉勵嗰啲面對親友離世
[00:03:21.000 --> 00:03:24.000]  或者面對親友患重病
[00:03:24.000 --> 00:03:26.000]  又或者喺度掙扎決定去
[00:03:26.000 --> 00:03:28.000]  抑或留嘅頂姐妹
[00:03:28.000 --> 00:03:33.000]  每當我哋遇見生離或者係死別
[00:03:33.000 --> 00:03:36.000]  或者我哋會感到傷心
[00:03:36.000 --> 00:03:38.000]  我哋會覺得唔捨得
[00:03:38.000 --> 00:03:39.000]  我哋會徬徨
[00:03:39.000 --> 00:03:40.000]  我哋會恐懼
[00:03:40.000 --> 00:03:41.000]  我哋會不安
[00:03:41.000 --> 00:03:44.000]  不過只要認清我哋生命入面
[00:03:44.000 --> 00:03:47.000]  罪同埋善嘅呢個本質同照明
[00:03:47.000 --> 00:03:49.000]  我哋嘅生活就會有力量
[00:03:49.000 --> 00:03:50.000]  有方向
[00:03:50.000 --> 00:03:52.000]  並且能夠散發
[00:03:52.000 --> 00:03:54.000]  忌妒嘅馨香
[00:03:54.000 --> 00:03:56.000]  呢個係今朝早堂嘅訊息
[00:03:56.000 --> 00:03:57.000]  到今晚呀
[00:03:57.000 --> 00:04:01.000]  我係承接住呀個書一章二至八節呀
[00:04:01.000 --> 00:04:03.000]  返去個講題呀
[00:04:03.000 --> 00:04:05.000]  睇下個圖畫都好呀
[00:04:05.000 --> 00:04:06.000]  人人有照明
[00:04:06.000 --> 00:04:07.000]  個個做回應
[00:04:07.000 --> 00:04:08.000]  有得講
[00:04:08.000 --> 00:04:11.000]  接受考驗嘅照明
[00:04:11.000 --> 00:04:14.000]  當時嘅信徒流散各處
[00:04:14.000 --> 00:04:16.000]  佢哋嘅生活充滿挑戰
[00:04:16.000 --> 00:04:18.000]  充滿困難
[00:04:18.000 --> 00:04:20.000]  雅各就寫信鼓勵佢哋
[00:04:20.000 --> 00:04:25.000]  點樣去面對呢啲嘅挑戰同埋困難
[00:04:25.000 --> 00:04:28.000]  今晚好想話畀我哋每一位頂姐妹知
[00:04:28.000 --> 00:04:30.000]  其實你同埋我都有一個
[00:04:30.000 --> 00:04:33.000]  接受考驗嘅照明
[00:04:33.000 --> 00:04:34.000]  因為面對人生
[00:04:34.000 --> 00:04:38.000]  有好多變幻莫測嘅事情
[00:04:38.000 --> 00:04:41.000]  我哋嘅生命同埋信心
[00:04:41.000 --> 00:04:43.000]  其實好容易受到考驗
[00:04:43.000 --> 00:04:46.000]  係好容易會受衝擊嘅
[00:04:46.000 --> 00:04:48.000]  但係我今天晚上要話畀你聽
[00:04:48.000 --> 00:04:51.000]  只要我哋有一個新嘅人生觀
[00:04:51.000 --> 00:04:55.000]  只要我哋有一個新嘅思考方式
[00:04:55.000 --> 00:04:57.000]  就係睇乜嘢呢
[00:04:57.000 --> 00:04:59.000]  就係睇結局
[00:04:59.000 --> 00:05:01.000]  唔係淨係睇過程
[00:05:01.000 --> 00:05:03.000]  好多時我哋會淨係睇過程
[00:05:03.000 --> 00:05:06.000]  忘記咗睇結局
[00:05:06.000 --> 00:05:08.000]  我哋要睇結局
[00:05:08.000 --> 00:05:10.000]  唔單單係睇過程嘅呢個角度
[00:05:10.000 --> 00:05:13.000]  用呢種嘅角度同埋態度
[00:05:13.000 --> 00:05:15.000]  我哋嘅生命同埋信心
[00:05:15.000 --> 00:05:17.000]  就會係更加成熟
[00:05:17.000 --> 00:05:19.000]  就會係更加豐盛
[00:05:19.000 --> 00:05:21.000]  同埋更加完全
[00:05:21.000 --> 00:05:22.000]  有張powerpoint
[00:05:22.000 --> 00:05:24.000]  將今日要講嘅訊息打出嚟
[00:05:24.000 --> 00:05:25.000]  希望頂姐妹呢
[00:05:25.000 --> 00:05:28.000]  就可以自己再細讀
[00:05:28.000 --> 00:05:30.000]  只要我哋有一個新嘅人生觀
[00:05:30.000 --> 00:05:31.000]  同埋思考方式
[00:05:31.000 --> 00:05:34.000]  就係一個睇結局
[00:05:34.000 --> 00:05:37.000]  唔係淨係睇過程嘅眼光同埋態度
[00:05:37.000 --> 00:05:39.000]  我哋嘅生命同埋信心
[00:05:39.000 --> 00:05:40.000]  就會成熟
[00:05:40.000 --> 00:05:43.000]  豐盛同埋完全
[00:05:43.000 --> 00:05:46.000]  再交代一下亞國書嘅背景
[00:05:46.000 --> 00:05:48.000]  亞國書一章一節
[00:05:48.000 --> 00:05:50.000]  係全書嘅問安語
[00:05:50.000 --> 00:05:53.000]  交代咗作者同埋收信人
[00:05:53.000 --> 00:05:56.000]  呢封信係耶穌嘅兄弟亞國
[00:05:56.000 --> 00:05:58.000]  傳統係咁樣認為嘅呢個作者
[00:05:58.000 --> 00:06:03.000]  相信被分散喺各處嘅猶太基督徒
[00:06:03.000 --> 00:06:05.000]  其實都包括外邦嘅基督徒
[00:06:05.000 --> 00:06:11.000]  因為十二支派係以色列嘅始祖
[00:06:11.000 --> 00:06:13.000]  代表整個以色列嘅民族
[00:06:13.000 --> 00:06:18.000]  散住喺唔同地方嘅十二支派嘅人
[00:06:18.000 --> 00:06:22.000]  即係喺猶太地以外嘅十二支派人
[00:06:22.000 --> 00:06:27.000]  早前我交代咗呢個嘅點解佢哋會散住
[00:06:27.000 --> 00:06:31.000]  其實十二支派喺當時都代表新約嘅教會
[00:06:31.000 --> 00:06:33.000]  代表全體嘅信徒
[00:06:33.000 --> 00:06:35.000]  又交代一下主題大綱
[00:06:35.000 --> 00:06:39.000]  亞國書嘅內容好顯淺易明
[00:06:39.000 --> 00:06:43.000]  好多時團契查經小組等等都會查亞國書
[00:06:43.000 --> 00:06:46.000]  我知道我哋教會有團契都查咗亞國書
[00:06:46.000 --> 00:06:49.000]  所以你再聽嘅時候可能你都會感覺到好熟悉
[00:06:49.000 --> 00:06:52.000]  亞國書嘅內容係好顯淺易明
[00:06:52.000 --> 00:06:56.000]  經文之間嗰啲嘅段落間
[00:06:56.000 --> 00:06:59.000]  又好似有時唔係好緊扣
[00:06:59.000 --> 00:07:02.000]  關係唔係好明顯
[00:07:02.000 --> 00:07:06.000]  但你再細讀一下其實佢互相緊扣環環相連
[00:07:06.000 --> 00:07:09.000]  交代一下有啲學者
[00:07:09.000 --> 00:07:11.000]  佢點樣睇亞國書嘅主題
[00:07:11.000 --> 00:07:15.000]  其中一位佢覺得亞國書嘅中心點
[00:07:15.000 --> 00:07:17.000]  係講信心嘅考驗
[00:07:17.000 --> 00:07:21.000]  由第一章第二節開始
[00:07:21.000 --> 00:07:24.000]  就講信心嘅考驗
[00:07:24.000 --> 00:07:26.000]  講到第八節
[00:07:26.000 --> 00:07:31.000]  跟住第九節開始就講貧富嘅考驗
[00:07:31.000 --> 00:07:34.000]  跟住係聽道同行道嘅考驗
[00:07:34.000 --> 00:07:37.000]  講外貌同內裡嘅價值呢個考驗
[00:07:37.000 --> 00:07:40.000]  講信心同行為嘅呢個考驗
[00:07:40.000 --> 00:07:43.000]  講舌頭同埋節制嘅考驗
[00:07:43.000 --> 00:07:46.000]  講世俗同誘惑嘅考驗
[00:07:46.000 --> 00:07:48.000]  講普告與醫治嘅考驗
[00:07:48.000 --> 00:07:51.000]  全部都同信心有關
[00:07:51.000 --> 00:07:56.000]  第二個學者係環球政經公會培訓總監黎永明博士
[00:07:56.000 --> 00:07:58.000]  佢就認為亞國書嘅主題
[00:07:58.000 --> 00:08:01.000]  係講當時分散喺各地
[00:08:01.000 --> 00:08:05.000]  有貧窮有富裕嘅信徒
[00:08:05.000 --> 00:08:07.000]  佢哋面對人生變幻
[00:08:07.000 --> 00:08:11.000]  喺經文所用嘅字眼係「思念」
[00:08:11.000 --> 00:08:14.000]  喺呢啲嘅時候所需要嘅「智慧」
[00:08:14.000 --> 00:08:18.000]  所以亞國書嘅主題係「智慧」
[00:08:18.000 --> 00:08:20.000]  係面對「思念」嘅「智慧」
[00:08:20.000 --> 00:08:23.000]  貧窮嘅信徒需要「智慧」
[00:08:23.000 --> 00:08:25.000]  富有嘅信徒都需要「智慧」
[00:08:25.000 --> 00:08:29.000]  仲有好多其他生活上需要「智慧」
[00:08:29.000 --> 00:08:32.000]  仲有一位年老社嘅社長
[00:08:32.000 --> 00:08:37.000]  佢就嘗試喺第一章一至十八節做分析
[00:08:37.000 --> 00:08:42.000]  咁呢就話呢一段其實係傳書嘅重點
[00:08:42.000 --> 00:08:45.000]  講咗信徒喺困難入面
[00:08:45.000 --> 00:08:50.000]  要學校當時流散嘅以色列人
[00:08:50.000 --> 00:08:52.000]  認識乜嘢呢?
[00:08:52.000 --> 00:08:54.000]  佢將經文分咗段
[00:08:54.000 --> 00:08:57.000]  一章二節四節同埋一章十三節十五節
[00:08:57.000 --> 00:08:59.000]  係好相似嘅
[00:08:59.000 --> 00:09:01.000]  下一張看看
[00:09:01.000 --> 00:09:03.000]  跟住一章五節節到八節
[00:09:03.000 --> 00:09:05.000]  同十六節至十八節
[00:09:05.000 --> 00:09:07.000]  個內容又好相似
[00:09:07.000 --> 00:09:09.000]  到一章九節至十二節
[00:09:09.000 --> 00:09:13.000]  講富有嘅人
[00:09:13.000 --> 00:09:15.000]  或者講唔止係富有
[00:09:15.000 --> 00:09:19.000]  用卑微嘅
[00:09:19.000 --> 00:09:22.000]  點樣升高付足嘅降低
[00:09:22.000 --> 00:09:24.000]  呢段嘅經文係講咩呢?
[00:09:24.000 --> 00:09:26.000]  呢段嘅經文
[00:09:26.000 --> 00:09:28.000]  講咗好多比喻
[00:09:28.000 --> 00:09:30.000]  但其實原來同《倚著客書》有關
[00:09:30.000 --> 00:09:34.000]  《倚著客書》第四十章第六至八節
[00:09:34.000 --> 00:09:36.000]  好相似
[00:09:36.000 --> 00:09:37.000]  詳細唔讀啦
[00:09:37.000 --> 00:09:39.000]  可以撳一撳俾頂尖媒體
[00:09:39.000 --> 00:09:41.000]  下一張有一張powerpoint
[00:09:41.000 --> 00:09:44.000]  《倚著客書》四十章六至八節
[00:09:44.000 --> 00:09:49.000]  都講花講草
[00:09:49.000 --> 00:09:52.000]  講草必枯乾花必凋謝
[00:09:52.000 --> 00:09:54.000]  講嘅係啲乜嘢呢?
[00:09:54.000 --> 00:09:56.000]  點解要提《倚著客書》呢?
[00:09:56.000 --> 00:09:58.000]  原來《倚著客書》第四十章開始
[00:09:58.000 --> 00:10:02.000]  就係神安慰住喺
[00:10:02.000 --> 00:10:05.000]  呢個愛邦
[00:10:05.000 --> 00:10:07.000]  嘅十二支派嘅信息
[00:10:07.000 --> 00:10:10.000]  所以係好適合喺雅各書
[00:10:10.000 --> 00:10:13.000]  雅各寫信俾散住喺
[00:10:13.000 --> 00:10:17.000]  各處十二支派嘅人
[00:10:17.000 --> 00:10:22.000]  所以係安慰佢哋喺患難中嘅信徒
[00:10:22.000 --> 00:10:24.000]  今日我先集中講
[00:10:24.000 --> 00:10:27.000]  一章二至八節
[00:10:27.000 --> 00:10:30.000]  一章二節至到八節
[00:10:30.000 --> 00:10:33.000]  同大家分享嘅係乜嘢呢?
[00:10:33.000 --> 00:10:35.000]  面對人生考驗
[00:10:35.000 --> 00:10:38.000]  我哋嗰個人生觀同埋思考方式
[00:10:38.000 --> 00:10:40.000]  有兩點
[00:10:40.000 --> 00:10:45.000]  第一審視考驗嘅角度同埋態度
[00:10:45.000 --> 00:10:49.000]  要睇結局而唔係淨係睇過程
[00:10:49.000 --> 00:10:52.000]  我哋點樣睇考驗?
[00:10:52.000 --> 00:10:54.000]  我哋用啲乜嘢角度去睇?
[00:10:54.000 --> 00:10:57.000]  我哋用啲乜嘢嘅態度去睇?
[00:10:57.000 --> 00:10:59.000]  第一章二節至到四節
[00:10:59.000 --> 00:11:00.000]  聽我讀
[00:11:00.000 --> 00:11:03.000]  讀完之後可以收返哂佢都得
[00:11:03.000 --> 00:11:09.000]  我哋弟兄們你哋落在百般試煉中都要以為大喜樂
[00:11:09.000 --> 00:11:10.000]  呢個係第二節
[00:11:10.000 --> 00:11:15.000]  跟住因為知道你哋嘅信心經過試驗就生忍耐
[00:11:15.000 --> 00:11:17.000]  但忍耐也當成功
[00:11:17.000 --> 00:11:22.000]  使你哋成全完備毫無缺陷
[00:11:22.000 --> 00:11:26.000]  弟兄姐妹如果你睇一章二節呢
[00:11:26.000 --> 00:11:28.000]  你可能都會問下
[00:11:28.000 --> 00:11:34.000]  其實有啲乜嘢嘅試煉呢?
[00:11:34.000 --> 00:11:36.000]  當時嘅人有啲乜嘢試煉呢?
[00:11:36.000 --> 00:11:39.000]  甚至係講百般試煉
[00:11:39.000 --> 00:11:41.000]  咁應該離唔開
[00:11:41.000 --> 00:11:42.000]  講緊咩呢?
[00:11:42.000 --> 00:11:43.000]  人生有好多悲歡離合
[00:11:43.000 --> 00:11:45.000]  好似我引言嘅時候講
[00:11:45.000 --> 00:11:47.000]  人生有好多成敗得失
[00:11:47.000 --> 00:11:52.000]  又或者有好多關乎社會呀政治呀宗教上嘅逼單
[00:11:52.000 --> 00:11:56.000]  佢哋喺生活上遭遇患難困苦或者係苦難
[00:11:56.000 --> 00:11:59.000]  佢歸納做試煉
[00:11:59.000 --> 00:12:02.000]  試煉可以翻譯做考驗
[00:12:02.000 --> 00:12:04.000]  因為佢哋流散喺各處
[00:12:04.000 --> 00:12:07.000]  有啲係早堂嘅時候交代咗
[00:12:07.000 --> 00:12:10.000]  佢哋呀歷史上流散咗幾多次
[00:12:10.000 --> 00:12:12.000]  去到唔同嘅地方
[00:12:12.000 --> 00:12:16.000]  呢個係雅各書修訓人
[00:12:16.000 --> 00:12:18.000]  佢哋所面對
[00:12:18.000 --> 00:12:21.000]  或者情況都好似我哋一樣
[00:12:21.000 --> 00:12:23.000]  生活上我哋呀
[00:12:23.000 --> 00:12:27.000]  疫情呢係沒完沒了經濟又重創
[00:12:27.000 --> 00:12:31.000]  政治上前景呢越嚟越黑暗
[00:12:31.000 --> 00:12:35.000]  信仰上國禮教會嘅經驗話畀我哋聽
[00:12:35.000 --> 00:12:38.000]  可能我哋喺敬拜
[00:12:38.000 --> 00:12:43.000]  傳方或者各樣表達嘅自由空間都會面臨收窄
[00:12:43.000 --> 00:12:44.000]  收窄
[00:12:44.000 --> 00:12:47.000]  有多人唔係呢啲問題係個人嘅情況
[00:12:47.000 --> 00:12:49.000]  個人嘅健康出現問題
[00:12:49.000 --> 00:12:51.000]  個人嘅感情出現問題
[00:12:51.000 --> 00:12:52.000]  人際關係出現問題
[00:12:52.000 --> 00:12:54.000]  家庭婚姻出現問題
[00:12:54.000 --> 00:12:56.000]  達上加緊
[00:12:56.000 --> 00:12:59.000]  雅各有一個嘅要求
[00:12:59.000 --> 00:13:00.000]  雅各話
[00:13:00.000 --> 00:13:07.000]  你哋落喺八般嘅試煉中都要以為大喜樂
[00:13:07.000 --> 00:13:12.000]  八般嘅試煉中都要以為大喜樂
[00:13:12.000 --> 00:13:14.000]  我讀到嘅時候唔知你有冇覺得
[00:13:14.000 --> 00:13:17.000]  雅各有啲過份
[00:13:17.000 --> 00:13:20.000]  甚至咁樣嘅要求
[00:13:20.000 --> 00:13:22.000]  有啲嘅變態
[00:13:22.000 --> 00:13:23.000]  好顛覆
[00:13:23.000 --> 00:13:25.000]  人情常理
[00:13:25.000 --> 00:13:28.000]  其實面對人生嘅悲歡離合成敗得失
[00:13:28.000 --> 00:13:31.000]  或者各種嘅迫不困難
[00:13:31.000 --> 00:13:33.000]  人自然嘅反應係傷心
[00:13:33.000 --> 00:13:35.000]  人自然嘅反應係難過
[00:13:35.000 --> 00:13:37.000]  人自然嘅反應係憤慨
[00:13:37.000 --> 00:13:39.000]  甚至我哋會埋怨
[00:13:39.000 --> 00:13:41.000]  有啲嘅時候情況成日都唔改變
[00:13:41.000 --> 00:13:42.000]  我哋會沮喪
[00:13:42.000 --> 00:13:43.000]  我哋會恐懼
[00:13:43.000 --> 00:13:44.000]  我哋會徬徨
[00:13:44.000 --> 00:13:46.000]  不過雅各叫佢哋咩呀
[00:13:46.000 --> 00:13:50.000]  雅各叫佢哋以為大喜樂
[00:13:50.000 --> 00:13:52.000]  你可以再想像一下
[00:13:52.000 --> 00:13:54.000]  雅各嘅吩咐好似喺度講緊咩呢
[00:13:54.000 --> 00:13:55.000]  情況就係
[00:13:55.000 --> 00:13:58.000]  萬一有啲人撞車
[00:13:58.000 --> 00:14:00.000]  我哋撞車就大叫Yeah Bingo
[00:14:00.000 --> 00:14:02.000]  你會唔會咁呀
[00:14:02.000 --> 00:14:05.000]  朋友患咗癌症
[00:14:05.000 --> 00:14:07.000]  你唔會恭喜佢㗎嘛係咪呀
[00:14:07.000 --> 00:14:10.000]  或者我哋有親友離世
[00:14:10.000 --> 00:14:12.000]  你唔會話好嘢
[00:14:12.000 --> 00:14:14.000]  除咗你好憎呢個人囉
[00:14:14.000 --> 00:14:16.000]  我知道有啲人開香檳呀真係
[00:14:16.000 --> 00:14:18.000]  有啲人被制裁
[00:14:18.000 --> 00:14:19.000]  因為你唔鍾意佢呀嘛
[00:14:19.000 --> 00:14:21.000]  咁你真係大喜樂啦
[00:14:21.000 --> 00:14:23.000]  但一般嘅情況底下
[00:14:23.000 --> 00:14:25.000]  係我哋自己遭遇呢啲嘅困難迫迫
[00:14:25.000 --> 00:14:27.000]  我哋好難
[00:14:27.000 --> 00:14:29.000]  好難喜樂
[00:14:29.000 --> 00:14:32.000]  留意雅各嘅意思呢
[00:14:32.000 --> 00:14:35.000]  唔係淨係用一個超越環境
[00:14:35.000 --> 00:14:37.000]  嗰種喜樂嘅心態
[00:14:37.000 --> 00:14:39.000]  嚟對面對眼前嘅困難
[00:14:39.000 --> 00:14:41.000]  或者佢叫試煉
[00:14:41.000 --> 00:14:43.000]  或者我叫考驗
[00:14:43.000 --> 00:14:47.000]  呢種喜樂同佢眼前嘅困難呢
[00:14:47.000 --> 00:14:48.000]  無關㗎
[00:14:48.000 --> 00:14:49.000]  就如果係咁呀
[00:14:49.000 --> 00:14:50.000]  你想像一下
[00:14:50.000 --> 00:14:52.000]  雅各唔係話
[00:14:52.000 --> 00:14:54.000]  嗱好又一餐
[00:14:54.000 --> 00:14:56.000]  唔好又一餐
[00:14:56.000 --> 00:14:59.000]  開開心心食啦咁
[00:14:59.000 --> 00:15:01.000]  或者雅各都唔係咁講
[00:15:01.000 --> 00:15:03.000]  開心又咁過啲日子
[00:15:03.000 --> 00:15:05.000]  唔開心又咁過咁點呀
[00:15:05.000 --> 00:15:06.000]  你梗係揀
[00:15:06.000 --> 00:15:09.000]  開開心心咁過啦咁
[00:15:09.000 --> 00:15:11.000]  雅各唔係
[00:15:11.000 --> 00:15:12.000]  雅各唔係純粹將一個
[00:15:12.000 --> 00:15:13.000]  嗱有困難啦
[00:15:13.000 --> 00:15:14.000]  你用咩態度
[00:15:14.000 --> 00:15:15.000]  好似啲人講
[00:15:15.000 --> 00:15:18.000]  你用阿Q精神去面對
[00:15:18.000 --> 00:15:20.000]  雅各嘅意思係
[00:15:20.000 --> 00:15:24.000]  苦口良藥呀
[00:15:24.000 --> 00:15:28.000]  雅各嘅意思係苦口良藥呀
[00:15:28.000 --> 00:15:30.000]  係乜嘢意思呀
[00:15:30.000 --> 00:15:34.000]  啲藥係明明難飲㗎啦
[00:15:34.000 --> 00:15:36.000]  係苦㗎啦
[00:15:36.000 --> 00:15:39.000]  不過因為有益處
[00:15:39.000 --> 00:15:41.000]  你唔單單要飲
[00:15:41.000 --> 00:15:43.000]  仲要話咩呢
[00:15:43.000 --> 00:15:45.000]  好飲
[00:15:45.000 --> 00:15:47.000]  呢個係雅各嘅意思
[00:15:47.000 --> 00:15:49.000]  你唔單單要飲
[00:15:49.000 --> 00:15:51.000]  你仲要話好飲
[00:15:51.000 --> 00:15:53.000]  因為雅各話
[00:15:53.000 --> 00:15:56.000]  你要睇為大喜樂
[00:15:56.000 --> 00:15:58.000]  你要睇為大喜樂
[00:15:58.000 --> 00:16:00.000]  其實係用一個全新嘅角度
[00:16:00.000 --> 00:16:03.000]  你對理解人生呢種嘅變幻
[00:16:03.000 --> 00:16:04.000]  咩嘢角度呢
[00:16:04.000 --> 00:16:06.000]  就好似戴咗一副
[00:16:06.000 --> 00:16:09.000]  嗰啲立體嘅眼鏡呀
[00:16:09.000 --> 00:16:12.000]  3D嘅視鏡
[00:16:12.000 --> 00:16:16.000]  你睇到唔同嘅嘢
[00:16:16.000 --> 00:16:18.000]  唔係淨係睇到表面
[00:16:18.000 --> 00:16:20.000]  嗰種嘅試煉
[00:16:20.000 --> 00:16:22.000]  或者唔係淨係睇到嗰啲嘅困難
[00:16:22.000 --> 00:16:26.000]  唔係淨係睇到嗰啲嘅困苦
[00:16:26.000 --> 00:16:29.000]  你睇到係嗰啲係困苦
[00:16:29.000 --> 00:16:34.000]  不過你知道呢種嘅困苦
[00:16:34.000 --> 00:16:36.000]  有意思
[00:16:36.000 --> 00:16:38.000]  有乜嘢意思呢
[00:16:38.000 --> 00:16:41.000]  雅各就喺第三第四節話畀我地聽
[00:16:41.000 --> 00:16:45.000]  只要你用呢個全新嘅角度
[00:16:45.000 --> 00:16:47.000]  去睇嘅時候
[00:16:47.000 --> 00:16:50.000]  你就會睇到結局
[00:16:50.000 --> 00:16:52.000]  你唔係淨係睇到過程
[00:16:52.000 --> 00:16:54.000]  唔係淨係睇到捱苦嘅過程幾辛苦
[00:16:54.000 --> 00:16:56.000]  你會睇到嘅結局
[00:16:56.000 --> 00:16:58.000]  第三第四節
[00:16:58.000 --> 00:17:02.000]  因為知道你哋嘅信心經過試驗
[00:17:02.000 --> 00:17:04.000]  就生忍耐
[00:17:04.000 --> 00:17:08.000]  但忍耐也當成功
[00:17:08.000 --> 00:17:10.000]  使你哋成全
[00:17:10.000 --> 00:17:14.000]  完備毫無缺陷
[00:17:14.000 --> 00:17:17.000]  呢個係第三第四節
[00:17:17.000 --> 00:17:21.000]  信心經過試驗就生忍耐
[00:17:21.000 --> 00:17:24.000]  試驗係指咩呢
[00:17:24.000 --> 00:17:26.000]  試驗係指
[00:17:26.000 --> 00:17:32.000]  金屬用火熬煉嘅呢個過程
[00:17:32.000 --> 00:17:35.000]  用以唔係鑑定
[00:17:35.000 --> 00:17:39.000]  嗰啲嘅金屬係真呢個係假
[00:17:39.000 --> 00:17:42.000]  呢個嘅試驗
[00:17:42.000 --> 00:17:44.000]  係講緊
[00:17:44.000 --> 00:17:46.000]  將嗰啲嘅金屬
[00:17:46.000 --> 00:17:49.000]  佢有其他嘅雜質
[00:17:49.000 --> 00:17:51.000]  都煉淨
[00:17:51.000 --> 00:17:54.000]  情況就好似我搵咗幅嘅圖
[00:17:54.000 --> 00:17:56.000]  喺國內有一個老伯
[00:17:56.000 --> 00:18:02.000]  佢唔甘心就咁將好多嘅手機掉咗
