
[00:00:00.000 --> 00:00:04.180]  好,我們今晚所看的就是強求無效
[00:02:18.000 --> 00:02:20.120]  就是《愛心摘切》
[00:02:20.120 --> 00:02:22.760]  好了 神宣佈其中一個刑罰是什麼呢?
[00:02:22.760 --> 00:02:27.520]  就是他和拔絲疤所生的兒子是會死亡的
[00:02:27.520 --> 00:02:31.080]  《十字記》第十二章十三十四兩節
[00:02:31.080 --> 00:02:34.520]  大衛對拿丹說 我得罪耶和華了
[00:02:34.520 --> 00:02:37.760]  拿丹說 耶和華已經除掉你的罪
[00:02:37.760 --> 00:02:39.560]  你必不至於死
[00:02:39.560 --> 00:02:41.240]  只是你行者事
[00:02:41.240 --> 00:02:44.560]  要耶和華的仇敵大得褻瀆的機會
[00:02:44.560 --> 00:02:48.360]  故此你所得的太子必定要死
[00:02:48.360 --> 00:02:49.960]  這裡很清楚說
[00:02:49.960 --> 00:02:51.360]  他說神已經赦免了你的罪
[00:02:51.360 --> 00:02:52.680]  你不至於死
[00:02:52.680 --> 00:02:55.360]  這個就是不會面對永遠的死亡
[00:02:55.360 --> 00:02:57.520]  但是神就是因為你做這件事
[00:02:57.520 --> 00:03:01.520]  是令到你的敵人可以大得機會
[00:03:01.520 --> 00:03:03.640]  拿丹去對付你
[00:03:03.640 --> 00:03:05.840]  因為原來罪就是帶來這麼大的牽連
[00:03:05.840 --> 00:03:10.720]  還有 你所得的孩子必定要死
[00:03:10.720 --> 00:03:16.760]  所以我們就會透過大衛為自己的孩子禱告
[00:03:16.760 --> 00:03:19.160]  求神拿丹去醫治
[00:03:19.160 --> 00:03:23.240]  但是最後這個兒子都不是嬰年早逝
[00:03:23.240 --> 00:03:25.240]  是二年早逝
[00:03:25.240 --> 00:03:28.760]  是一個嬰兒或者一個小孩就死了
[00:03:28.760 --> 00:03:30.280]  在這個過程裏面
[00:03:30.280 --> 00:03:33.840]  我們就探討一下關於禱告的意義
[00:03:33.840 --> 00:03:37.280]  和有關禱告和神的主權
[00:03:37.280 --> 00:03:43.560]  好了 拿丹他就說完這個宣告
[00:03:43.560 --> 00:03:44.800]  就回家了
[00:03:44.800 --> 00:03:47.160]  我們看看第十五節
[00:03:47.160 --> 00:03:49.680]  第十五節是說些什麼
[00:03:49.680 --> 00:03:51.680]  拿丹就回家去了
[00:03:51.680 --> 00:03:55.680]  又說激打烏利亞妻及大衛所生的孩子
[00:03:55.680 --> 00:03:57.680]  使他得重病
[00:03:57.680 --> 00:03:59.680]  當拿丹回到家裏
[00:03:59.680 --> 00:04:06.280]  後來神就激打烏利亞妻及大衛所生的孩子
[00:04:06.280 --> 00:04:07.880]  大家有沒有留意到
[00:04:07.880 --> 00:04:11.680]  這裏仍然是說烏利亞的妻
[00:04:11.680 --> 00:04:13.440]  這裏就說到什麼呢
[00:04:13.440 --> 00:04:16.440]  令到這個孩子得到重病
[00:04:16.440 --> 00:04:18.440]  激打這個字
[00:04:18.440 --> 00:04:20.440]  其實是一個很重的動詞
[00:04:20.440 --> 00:04:23.440]  是指一些很致命的行動
[00:04:23.440 --> 00:04:25.440]  就好像很多年前
[00:04:25.440 --> 00:04:29.440]  在香港出現一種賊是很恐怖的
[00:04:29.440 --> 00:04:34.440]  但是最近這十多年就好像少了
[00:04:34.440 --> 00:04:35.440]  一個祝福你
[00:04:35.440 --> 00:04:37.440]  知不知道是什麼賊
[00:04:37.440 --> 00:04:39.440]  是叫「扑頭黨」
[00:04:39.440 --> 00:04:41.440]  就是在後面找個磚頭扑你
[00:04:41.440 --> 00:04:42.440]  然後搶你的東西
[00:04:42.440 --> 00:04:47.440]  我曾經和一位基督徒歌星合作
[00:04:47.440 --> 00:04:50.440]  都曾經很多年前來過英國
[00:04:50.440 --> 00:04:54.440]  他唱歌見證然後我分享
[00:04:54.440 --> 00:04:58.440]  他當年回家都是被扑頭黨扑爆了頭
[00:04:58.440 --> 00:04:59.440]  差點死
[00:04:59.440 --> 00:05:01.440]  但是神又救了他
[00:05:01.440 --> 00:05:03.440]  所以這個是很重要
[00:05:03.440 --> 00:05:06.440]  所以你要留意到這個是致命傷
[00:05:06.440 --> 00:05:08.440]  就是這個動詞
[00:05:08.440 --> 00:05:11.440]  神曾經激打哪幾個人呢
[00:05:11.440 --> 00:05:12.440]  神激打拿伯
[00:05:12.440 --> 00:05:14.440]  拿伯是誰
[00:05:14.440 --> 00:05:17.440]  阿比該的妻子
[00:05:17.440 --> 00:05:20.440]  曾經我們在大衛
[00:05:20.440 --> 00:05:23.440]  認識到大衛裡面作和平之子
[00:05:23.440 --> 00:05:25.440]  大衛原本要殺拿伯
[00:05:25.440 --> 00:05:27.440]  但是阿比該阻止
[00:05:27.440 --> 00:05:31.440]  但是第二天神就來大衛去懲罰拿伯
[00:05:31.440 --> 00:05:33.440]  林伯馬上猝死
[00:05:33.440 --> 00:05:36.440]  還有神激打耶羅幫安和約南
[00:05:36.440 --> 00:05:40.440]  耶羅幫安就是分裂了南北兩國的地方
[00:05:40.440 --> 00:05:43.440]  所以神激打這個孩子的時候
[00:05:43.440 --> 00:05:45.440]  他得到重病
[00:05:45.440 --> 00:05:48.440]  但經文沒有記載這個小孩
[00:05:48.440 --> 00:05:50.440]  得到的是什麼病
[00:05:50.440 --> 00:05:53.440]  但是七天之後
[00:05:53.440 --> 00:05:55.440]  他就死了
[00:05:55.440 --> 00:05:57.440]  這就困擾了我們一個問題
[00:05:57.440 --> 00:05:59.440]  值得我們去探討的
[00:05:59.440 --> 00:06:00.440]  為什麼呢
[00:06:00.440 --> 00:06:02.440]  聖經裡面就說到
[00:06:02.440 --> 00:06:05.440]  如果誰犯了罪就不應該涉及他的兒子
[00:06:05.440 --> 00:06:10.440]  我們看看生命記24章的第16節
[00:06:10.440 --> 00:06:12.440]  不可因子殺父
[00:06:12.440 --> 00:06:14.440]  也不可因父殺子
[00:06:14.440 --> 00:06:17.440]  犯被殺的都為本身的罪
[00:06:17.440 --> 00:06:20.440]  對 律法上面很清楚說
[00:06:20.440 --> 00:06:23.440]  不可以因為兒子犯了罪
[00:06:23.440 --> 00:06:25.440]  就牽連他的爸爸
[00:06:25.440 --> 00:06:28.440]  或者爸爸犯了罪就牽連兒子
[00:06:28.440 --> 00:06:31.440]  是那個人要自己承擔自己的責任
[00:06:31.440 --> 00:06:33.440]  不能誅連法的
[00:06:33.440 --> 00:06:36.440]  就是不應該去禍及妻兒
[00:06:36.440 --> 00:06:38.440]  但是現在很多地方都是這樣的
[00:06:38.440 --> 00:06:40.440]  當你犯了錯的時候
[00:06:40.440 --> 00:06:42.440]  或者他認為你犯了罪
[00:06:42.440 --> 00:06:44.440]  就算你走了也好
[00:06:44.440 --> 00:06:47.440]  你的家人就會受很多的牽連
[00:06:47.440 --> 00:06:51.440]  被騷擾 甚至被困鎖
[00:06:51.440 --> 00:06:53.440]  這個是很多時候都會見到
[00:06:53.440 --> 00:06:56.440]  特別國內裡面有一些維權的律師
[00:06:56.440 --> 00:07:00.440]  很可能他已經是無辜地要判坐牢
[00:07:00.440 --> 00:07:02.440]  但是家人都會受害
[00:07:02.440 --> 00:07:04.440]  但是另外一段經文
[00:07:04.440 --> 00:07:06.440]  又好像有矛盾
[00:07:06.440 --> 00:07:08.440]  好 我們看一看出拉及記
[00:07:08.440 --> 00:07:11.440]  第34章第7節 好不好
[00:07:11.440 --> 00:07:14.440]  為千萬人泉流慈愛
[00:07:14.440 --> 00:07:17.440]  遮免罪孽 禍犯禍罪惡
[00:07:17.440 --> 00:07:20.440]  萬不以有罪的為無罪
[00:07:20.440 --> 00:07:22.440]  別罪圖他的罪
[00:07:22.440 --> 00:07:25.440]  自負及子直到三四代
[00:07:25.440 --> 00:07:28.440]  這裡很清楚 好像有矛盾
[00:07:28.440 --> 00:07:31.440]  我遲一下會對著少年人
[00:07:31.440 --> 00:07:33.440]  有一次有個周會
[00:07:33.440 --> 00:07:35.440]  就是拿聖經的矛盾
[00:07:35.440 --> 00:07:37.440]  就是神後悔還是不後悔呢
[00:07:37.440 --> 00:07:38.440]  就好像剛才那些經文
[00:07:38.440 --> 00:07:39.440]  加上以西結書
[00:07:39.440 --> 00:07:42.440]  究竟是不是聖經有錯誤
[00:07:42.440 --> 00:07:43.440]  會跟他們探討
[00:07:43.440 --> 00:07:45.440]  我們要搞清楚
[00:07:45.440 --> 00:07:48.440]  原來生命記這裡很清楚
[00:07:48.440 --> 00:07:51.440]  是在講律例 講律法
[00:07:51.440 --> 00:07:53.440]  就是在法律上執行
[00:07:53.440 --> 00:07:57.440]  就不應該牽連其他人的
[00:07:57.440 --> 00:07:59.440]  包括他的家人
[00:07:59.440 --> 00:08:01.440]  一人做事一人當
[00:08:01.440 --> 00:08:04.440]  但是後者出埃及記三十四章
[00:08:04.440 --> 00:08:06.440]  這裡講到神的屬性
[00:08:06.440 --> 00:08:08.440]  前面更好講到神就是
[00:08:08.440 --> 00:08:10.440]  滿有恩典慈愛憐憫的神
[00:08:10.440 --> 00:08:13.440]  願意留寬恕 赦免罪孽
[00:08:13.440 --> 00:08:15.440]  為千萬人泉流慈愛
[00:08:15.440 --> 00:08:19.440]  你留意到就祝福他們直到萬代
[00:08:19.440 --> 00:08:21.440]  但是接著又會講到
[00:08:21.440 --> 00:08:23.440]  萬不以有罪為無罪
[00:08:23.440 --> 00:08:24.440]  要追討他罪
[00:08:24.440 --> 00:08:27.440]  自負及子直到三四代
[00:08:27.440 --> 00:08:30.440]  這個就不是法律上的教導
[00:08:30.440 --> 00:08:32.440]  而是指什麼呢
[00:08:32.440 --> 00:08:35.440]  原來罪是可以牽連到
[00:08:35.440 --> 00:08:38.440]  下一代再到下一代
[00:08:38.440 --> 00:08:41.440]  剛剛我孫姐在一間教會
[00:08:41.440 --> 00:08:43.440]  講報導會
[00:08:43.440 --> 00:08:45.440]  我打了一張powerpoint出來
[00:08:45.440 --> 00:08:46.440]  一個嬰兒出世了
[00:08:46.440 --> 00:08:48.440]  竟然已經有毒癮了
[00:08:48.440 --> 00:08:51.440]  為什麼 原來父母都吸毒
[00:08:51.440 --> 00:08:53.440]  竟然將這個毒癮
[00:08:53.440 --> 00:08:55.440]  傳給自己的孩子
[00:08:55.440 --> 00:08:57.440]  譬如一個的家庭
[00:08:57.440 --> 00:09:00.440]  如果有一個人不忠於自己的朋友
[00:09:00.440 --> 00:09:03.440]  好了 終於離婚了
[00:09:03.440 --> 00:09:05.440]  他的小孩子
[00:09:05.440 --> 00:09:07.440]  就成為一個破碎家庭的孩子
[00:09:07.440 --> 00:09:08.440]  家庭沒有溫暖
[00:09:08.440 --> 00:09:10.440]  很可能他就會出去外面玩
[00:09:10.440 --> 00:09:12.440]  很容易可能就被一些壞人
[00:09:12.440 --> 00:09:13.440]  帶進去群組
[00:09:13.440 --> 00:09:14.440]  踢進去黑社會
[00:09:14.440 --> 00:09:16.440]  接著他可能就會犯錯
[00:09:16.440 --> 00:09:20.440]  在我自己過去牧養的美人堂裡面
[00:09:20.440 --> 00:09:22.440]  都有這些這樣的個案
[00:09:22.440 --> 00:09:23.440]  是很不幸
[00:09:23.440 --> 00:09:25.440]  你講的罪的牽連性
[00:09:25.440 --> 00:09:28.440]  是自負及此直到三四代
[00:09:28.440 --> 00:09:31.440]  受到無辜人的利好受害
[00:09:31.440 --> 00:09:33.440]  所以也求神幫助我們
[00:09:33.440 --> 00:09:35.440]  當我們犯了罪
[00:09:35.440 --> 00:09:37.440]  在聖靈在別人的提醒底下
[00:09:37.440 --> 00:09:39.440]  我們有反省
[00:09:39.440 --> 00:09:41.440]  我們真誠的認罪的時候
[00:09:41.440 --> 00:09:43.440]  神是會赦免
[00:09:43.440 --> 00:09:46.440]  是會給悔罪的人有這個恩典
[00:09:46.440 --> 00:09:49.440]  但是罪引來的惡果
[00:09:49.440 --> 00:09:52.440]  他是沒有辦法去磨滅的
[00:09:52.440 --> 00:09:54.440]  好了 那我們看看大衛
[00:09:54.440 --> 00:09:58.440]  當他見到自己的兒子
[00:09:58.440 --> 00:10:00.440]  去患病
[00:10:00.440 --> 00:10:03.440]  他有些什麼的行為
[00:10:03.440 --> 00:10:05.440]  他怎樣去祈禱
[00:10:05.440 --> 00:10:08.440]  第15節剛才講到得了重病
[00:10:08.440 --> 00:10:09.440]  當你留意到的時候
[00:10:09.440 --> 00:10:13.440]  不是說他仍然稱呼是拔氏巴
[00:10:13.440 --> 00:10:14.440]  是誰
[00:10:14.440 --> 00:10:17.440]  不是大衛的妃嬪
[00:10:17.440 --> 00:10:20.440]  是烏利亞的妻子
[00:10:20.440 --> 00:10:23.440]  我們不太知道這個嬪嬪有多大
[00:10:23.440 --> 00:10:25.440]  不是一定一出生之後
[00:10:25.440 --> 00:10:27.440]  就馬上患重病
[00:10:27.440 --> 00:10:29.440]  而是這個孩子
[00:10:29.440 --> 00:10:31.440]  很可能過了一段時間
[00:10:31.440 --> 00:10:33.440]  可能是嬰兒
[00:10:33.440 --> 00:10:34.440]  可能是四五個月
[00:10:34.440 --> 00:10:36.440]  可能是一歲兩歲
[00:10:36.440 --> 00:10:39.440]  我很相信一定可能是過了一段時間
[00:10:39.440 --> 00:10:41.440]  所以大衛對這個孩子
[00:10:41.440 --> 00:10:43.440]  是特別有感情的
[00:10:43.440 --> 00:10:45.440]  如果是剛剛嬰兒
[00:10:45.440 --> 00:10:47.440]  那個感情是沒有那麼深的
[00:10:47.440 --> 00:10:51.440]  那時候大衛見到自己的兒子患病的時候
[00:10:51.440 --> 00:10:53.440]  愛子心切
[00:10:53.440 --> 00:10:55.440]  我想今天在我們當中
[00:10:55.440 --> 00:10:57.440]  一直在參加茶餐廳的
[00:10:57.440 --> 00:10:59.440]  或者在YouTube裡面聽的
[00:10:59.440 --> 00:11:01.440]  看的弟兄姊妹
[00:11:01.440 --> 00:11:02.440]  朋友
[00:11:02.440 --> 00:11:03.440]  當你愛你的家人
[00:11:03.440 --> 00:11:05.440]  你的細蚊子患病的時候
[00:11:05.440 --> 00:11:06.440]  你的心會不會痛呢
[00:11:06.440 --> 00:11:08.440]  你一定會很焦急
[00:11:08.440 --> 00:11:10.440]  很想快點的去康復
[00:11:10.440 --> 00:11:12.440]  所以他切切的
[00:11:12.440 --> 00:11:14.440]  為了這個孩子
[00:11:14.440 --> 00:11:16.440]  你都是去祈禱
[00:11:16.440 --> 00:11:18.440]  大衛甚至為這個孩子
[00:11:18.440 --> 00:11:20.440]  禁食
[00:11:20.440 --> 00:11:22.440]  悲哀
[00:11:22.440 --> 00:11:24.440]  在神面前苦苦哀求
[00:11:24.440 --> 00:11:26.440]  神憐憫他
[00:11:26.440 --> 00:11:28.440]  求神醫治
[00:11:28.440 --> 00:11:30.440]  第十六節
[00:11:30.440 --> 00:11:32.440]  所以大衛為這孩子狠求神
[00:11:32.440 --> 00:11:34.440]  而且禁食
[00:11:34.440 --> 00:11:35.440]  進入內心
[00:11:35.440 --> 00:11:37.440]  終夜躺在地上
[00:11:37.440 --> 00:11:40.440]  你看到很簡單的描述
[00:11:40.440 --> 00:11:42.440]  但已經在反映大衛
[00:11:42.440 --> 00:11:44.440]  內心裡面那種的
[00:11:44.440 --> 00:11:46.440]  切切期望神醫治
[00:11:46.440 --> 00:11:48.440]  他的孩子
[00:11:48.440 --> 00:11:50.440]  他盼望神憐憫
[00:11:50.440 --> 00:11:52.440]  誰聽他的哀求
[00:11:52.440 --> 00:11:54.440]  保存這個孩子的性命
[00:11:54.440 --> 00:11:56.440]  以致這個雖然病
[00:11:56.440 --> 00:11:58.440]  但不致於死
[00:11:58.440 --> 00:12:00.440]  他外在的行動
[00:12:00.440 --> 00:12:02.440]  是反映他內心裡面那種的迫切
[00:12:02.440 --> 00:12:04.440]  他專注禱告
[00:12:04.440 --> 00:12:06.440]  所以不是再躺在
[00:12:06.440 --> 00:12:08.440]  很舒適的床塔上面
[00:12:08.440 --> 00:12:10.440]  不是再進去一個
[00:12:10.440 --> 00:12:12.440]  寢宮裡面
[00:12:12.440 --> 00:12:14.440]  進去安睡
[00:12:14.440 --> 00:12:16.440]  而是躺在地上
[00:12:16.440 --> 00:12:18.440]  甚至
[00:12:18.440 --> 00:12:20.440]  整晚禱告
[00:12:20.440 --> 00:12:22.440]  但很累
[00:12:22.440 --> 00:12:24.440]  歧歧一吐的時候
[00:12:24.440 --> 00:12:26.440]  可能又睡著了
[00:12:26.440 --> 00:12:28.440]  睡著了醒了又再祈禱
[00:12:28.440 --> 00:12:30.440]  這種半睡半醒的時候
[00:12:30.440 --> 00:12:32.440]  就是
[00:12:32.440 --> 00:12:34.440]  不是那麼容易
[00:12:34.440 --> 00:12:36.440]  但他是反映
[00:12:36.440 --> 00:12:38.440]  他內心那種的沉重
[00:12:38.440 --> 00:12:40.440]  我告訴大家
[00:12:40.440 --> 00:12:42.440]  我自己經歷過這些情況
[00:12:42.440 --> 00:12:44.440]  1979年
[00:12:44.440 --> 00:12:46.440]  我都遇到一個很大的打擊
[00:12:46.440 --> 00:12:48.440]  我自己都沒有去吃飯
[00:12:48.440 --> 00:12:50.440]  躲在床上
[00:12:50.440 --> 00:12:52.440]  在宿舍裡面
[00:12:52.440 --> 00:12:54.440]  臉向牆
[00:12:54.440 --> 00:12:56.440]  我自己都不知道是睡覺
[00:12:56.440 --> 00:12:58.440]  還是祈禱 睡著就祈禱
[00:12:58.440 --> 00:13:00.440]  歧歧一吐就睡覺
[00:13:00.440 --> 00:13:02.440]  完全是深感受大衛這種處境
[00:13:02.440 --> 00:13:04.440]  好了 他不單單
[00:13:04.440 --> 00:13:06.440]  躺在地上
[00:13:06.440 --> 00:13:08.440]  其實是去禱告
[00:13:08.440 --> 00:13:10.440]  禁食
[00:13:10.440 --> 00:13:12.440]  禁食的意思請問大家一定要弄清楚
[00:13:12.440 --> 00:13:14.440]  我黑虎幾身
[00:13:14.440 --> 00:13:16.440]  我傷害自己
[00:13:16.440 --> 00:13:18.440]  你就憐憫我
[00:13:18.440 --> 00:13:20.440]  神不是虐待狂
[00:13:20.440 --> 00:13:22.440]  不是那些人去拜巴力
[00:13:22.440 --> 00:13:24.440]  拜巴力的先知
[00:13:24.440 --> 00:13:26.440]  在加密山和以利亞鬥法
[00:13:26.440 --> 00:13:28.440]  後來他們怎麼樣
[00:13:28.440 --> 00:13:30.440]  他們的規矩
[00:13:30.440 --> 00:13:32.440]  去割自己的身體流血
[00:13:32.440 --> 00:13:34.440]  希望得到神那種
[00:13:34.440 --> 00:13:36.440]  喜歡
[00:13:36.440 --> 00:13:38.440]  就答應他們的禱告
[00:13:38.440 --> 00:13:40.440]  有些很錯誤的行為
[00:13:40.440 --> 00:13:42.440]  菲律賓呢
[00:13:42.440 --> 00:13:44.440]  如果你留意到他們天主教國家
[00:13:44.440 --> 00:13:46.440]  每次受苦節的時候都會揹十字架
[00:13:46.440 --> 00:13:48.440]  甚至鞭打自己到流血
[00:13:48.440 --> 00:13:50.440]  他以為這樣就可以贖罪
[00:13:50.440 --> 00:13:52.440]  這樣會得到神的喜歡
[00:13:52.440 --> 00:13:54.440]  神不是這樣的
[00:13:54.440 --> 00:13:56.440]  如果我們以為受苦而得到神的祝福
[00:13:56.440 --> 00:13:58.440]  這個是很錯誤的思想
[00:13:58.440 --> 00:14:00.440]  禁食是什麼
[00:14:00.440 --> 00:14:02.440]  是表示到我心裡面
[00:14:02.440 --> 00:14:04.440]  有很多的重日
[00:14:04.440 --> 00:14:06.440]  我很難過
[00:14:06.440 --> 00:14:08.440]  我再不會去專注吃什麼
[00:14:08.440 --> 00:14:10.440]  吃什麼美食
[00:14:10.440 --> 00:14:12.440]  然後我就怎麼樣呢
[00:14:12.440 --> 00:14:14.440]  專注地去禱告
[00:14:14.440 --> 00:14:16.440]  正如你自己心情不好的時候
[00:14:16.440 --> 00:14:18.440]  你往往茶飯不思的嘛
[00:14:18.440 --> 00:14:20.440]  這個就代表了
[00:14:20.440 --> 00:14:22.440]  他是
[00:14:22.440 --> 00:14:24.440]  很內心難過
[00:14:24.440 --> 00:14:26.440]  專注祈禱
[00:14:26.440 --> 00:14:28.440]  不再理會肉體的需要
[00:14:28.440 --> 00:14:30.440]  另外我禁食禱告的時候
[00:14:30.440 --> 00:14:32.440]  我最清楚的就是怎麼樣
[00:14:32.440 --> 00:14:34.440]  就是我媽媽患病
[00:14:34.440 --> 00:14:36.440]  醫生說她已經
[00:14:36.440 --> 00:14:38.440]  不久於人世
[00:14:38.440 --> 00:14:40.440]  但她還沒有信主
[00:14:40.440 --> 00:14:42.440]  所以那時候我很迫切
[00:14:42.440 --> 00:14:44.440]  我有好幾次都是禁食
[00:14:44.440 --> 00:14:46.440]  在神樂園裡面
[00:14:46.440 --> 00:14:48.440]  大家都跟我吃飯
[00:14:48.440 --> 00:14:50.440]  我沒有 我自己就走上去
[00:14:50.440 --> 00:14:52.440]  天台上另外一邊有個祈禱室
[00:14:52.440 --> 00:14:54.440]  向神禮禱告 禁食禱告
[00:14:54.440 --> 00:14:56.440]  就很希望媽媽能夠信主
[00:14:56.440 --> 00:14:58.440]  神終於都憐憫的
[00:14:58.440 --> 00:15:00.440]  短短這段經文
[00:15:00.440 --> 00:15:02.440]  大衛陷在極度低潮
[00:15:02.440 --> 00:15:04.440]  無助
[00:15:04.440 --> 00:15:06.440]  和絕望的裡面
[00:15:06.440 --> 00:15:08.440]  為什麼 他作為王一定請到
[00:15:08.440 --> 00:15:10.440]  國中最好的醫生
[00:15:10.440 --> 00:15:12.440]  為他的兒子醫病
[00:15:12.440 --> 00:15:14.440]  但都束手無策
[00:15:14.440 --> 00:15:16.440]  好了 老臣子
[00:15:16.440 --> 00:15:18.440]  見到大衛的時候
[00:15:18.440 --> 00:15:20.440]  就好擔心
[00:15:20.440 --> 00:15:22.440]  我們看看第17節
[00:15:22.440 --> 00:15:24.440]  他家中的老臣
[00:15:24.440 --> 00:15:26.440]  來到他旁邊
[00:15:26.440 --> 00:15:28.440]  要把他從地上扶起來
[00:15:28.440 --> 00:15:30.440]  有不同參們吃飯
[00:15:30.440 --> 00:15:32.440]  那些老臣子
[00:15:32.440 --> 00:15:34.440]  見到大衛的時候
[00:15:34.440 --> 00:15:36.440]  就覺得好難過
[00:15:36.440 --> 00:15:38.440]  於是要扶他起來
[00:15:38.440 --> 00:15:40.440]  但是大衛不肯
[00:15:40.440 --> 00:15:42.440]  你不要理我 不要理我
[00:15:42.440 --> 00:15:44.440]  讓我來
[00:15:44.440 --> 00:15:46.440]  繼續的在地上
[00:15:46.440 --> 00:15:48.440]  趕我住 禮大人去祈禱
[00:15:48.440 --> 00:15:50.440]  也都不肯跟禮大人去吃飯
[00:15:50.440 --> 00:15:52.440]  禮辦的臣子
[00:15:52.440 --> 00:15:54.440]  見到一國之君
[00:15:54.440 --> 00:15:56.440]  竟然這樣作戰自己
[00:15:56.440 --> 00:15:58.440]  茶飯不思
[00:15:58.440 --> 00:16:00.440]  他們於心不忍
[00:16:00.440 --> 00:16:02.440]  更加怕他健康有問題
[00:16:02.440 --> 00:16:04.440]  所以就怎樣扶起他
[00:16:04.440 --> 00:16:06.440]  但是遭到大衛的拒絕
[00:16:06.440 --> 00:16:08.440]  好了
[00:16:08.440 --> 00:16:10.440]  有沒有留意到
[00:16:10.440 --> 00:16:12.440]  有時候
[00:16:12.440 --> 00:16:14.440]  你見到那些人
[00:16:14.440 --> 00:16:16.440]  可能他很不開心
[00:16:16.440 --> 00:16:18.440]  茶飯不思
[00:16:18.440 --> 00:16:20.440]  你勸他吃飯
[00:16:20.440 --> 00:16:22.440]  吃完再說
[00:16:22.440 --> 00:16:24.440]  不要教我
[00:16:24.440 --> 00:16:26.440]  他不會理你的
[00:16:26.440 --> 00:16:28.440]  因為他真的很不開心
[00:16:28.440 --> 00:16:30.440]  好了 結果大家知道
[00:16:30.440 --> 00:16:32.440]  大衛這個兒子
[00:16:32.440 --> 00:16:34.440]  雖然在
[00:16:34.440 --> 00:16:36.440]  大衛
[00:16:36.440 --> 00:16:38.440]  不斷的禱告
[00:16:38.440 --> 00:16:40.440]  記住是七天
[00:16:40.440 --> 00:16:42.440]  但是終於都死了
[00:16:42.440 --> 00:16:44.440]  我們看看
[00:16:44.440 --> 00:16:46.440]  受母兒記下
[00:16:46.440 --> 00:16:48.440]  第十二章 第十八節
[00:16:48.440 --> 00:16:50.440]  到第七天 孩子死了
[00:16:50.440 --> 00:16:52.440]  大衛的臣僕不敢告訴他
[00:16:52.440 --> 00:16:54.440]  孩子死了
[00:16:54.440 --> 00:16:56.440]  因他們說孩子還活著的時候
