
[00:00:00.000 --> 00:00:04.440]  無處的信息就是看重傳統有所持守
[00:02:28.560 --> 00:02:35.000]  就是我接續祖先用清潔的良心所侍奉的神
[00:02:35.000 --> 00:02:36.280]  祈禱的時候
[00:02:36.280 --> 00:02:40.000]  不住的想念你紀念你的眼淚
[00:02:40.000 --> 00:02:45.120]  晝夜切切的想要見你好叫我滿心快樂
[00:02:45.120 --> 00:02:48.080]  想到你心裏無尾之信
[00:02:48.080 --> 00:02:53.400]  這信是先在你外祖母羅姨和你母親有機
[00:02:53.400 --> 00:02:57.600]  你的心裏的我深信也在你的心裏
[00:02:57.600 --> 00:02:59.480]  爲此我提醒你
[00:02:59.480 --> 00:03:06.560]  使你將神借我暗手所給你的恩賜在如火挑旺起來
[00:03:06.560 --> 00:03:10.160]  因爲神賜給我們的不是膽怯的心
[00:03:10.160 --> 00:03:14.560]  乃是剛強仁愛謹守的心
[00:03:14.560 --> 00:03:15.680]  在這段經文裏面
[00:03:15.680 --> 00:03:16.640]  你看到保羅呢
[00:03:16.640 --> 00:03:17.680]  他提到自己呢
[00:03:17.680 --> 00:03:21.440]  對神那種清潔的這個清潔的意思就是沒有雜念的
[00:03:21.440 --> 00:03:23.520]  沒有一絲雜念的信仰呢
[00:03:23.520 --> 00:03:26.640]  是接續祖先而來的
[00:03:26.640 --> 00:03:27.840]  這個接續呢
[00:03:27.840 --> 00:03:33.040]  其實和二章第二節的那個從是一個同樣一個字
[00:03:33.040 --> 00:03:36.600]  就是從祖先而來由祖先而來
[00:03:36.600 --> 00:03:39.680]  他是猶太人
[00:03:39.680 --> 00:03:44.040]  猶太人世代相信的舊約裏面所期盼的那位米賽亞
[00:03:44.040 --> 00:03:44.680]  所以呢
[00:03:44.680 --> 00:03:48.600]  米賽亞的信仰對於猶太人來講是他信仰的核心呢
[00:03:48.600 --> 00:03:51.320]  而他當他認定耶穌基就是米賽亞
[00:03:51.320 --> 00:03:52.800]  就是基督的時候呢
[00:03:52.800 --> 00:03:55.000]  其實這個信仰是貫通一致的
[00:03:55.000 --> 00:03:58.240]  從過去的等候到今天呢
[00:03:58.240 --> 00:04:00.560]  親眼見到了這位米賽亞
[00:04:00.560 --> 00:04:01.880]  這是保羅所說的
[00:04:01.880 --> 00:04:04.720]  他的信仰是從祖先而來的
[00:04:04.720 --> 00:04:05.400]  接下來呢
[00:04:05.400 --> 00:04:08.920]  他說這個世代的這個信仰呢
[00:04:08.920 --> 00:04:10.240]  是怎麼樣所侍奉
[00:04:10.240 --> 00:04:12.280]  他所信的是他所侍奉的
[00:04:12.280 --> 00:04:14.680]  他祖先也侍奉了這位神
[00:04:14.680 --> 00:04:16.480]  而侍奉的原文就是看見
[00:04:16.480 --> 00:04:18.040]  而且呢
[00:04:18.040 --> 00:04:21.720]  這個看見的是一個一直持續的習慣性的
[00:04:21.720 --> 00:04:24.640]  從古到今
[00:04:24.640 --> 00:04:29.360]  到從祖先一代一代到他身上都在持續
[00:04:29.360 --> 00:04:32.800]  所以他的強調的這個信仰的世代的傳承
[00:04:32.800 --> 00:04:35.440]  接下來他又指出來
[00:04:35.440 --> 00:04:38.280]  其實你提摩太心中那個無尾之心
[00:04:38.280 --> 00:04:42.760]  也是一絲毫沒有參加的那份真的信心呢
[00:04:42.760 --> 00:04:44.280]  也是傳自於你家的
[00:04:45.440 --> 00:04:50.160]  保羅至少隸屬了他的提摩太的祖母和他媽媽
[00:04:50.160 --> 00:04:51.640]  祖母是羅姨
[00:04:51.640 --> 00:04:52.400]  他媽媽呢
[00:04:52.400 --> 00:04:54.600]  是永尼基
[00:04:54.600 --> 00:04:56.480]  其實呢
[00:04:56.480 --> 00:04:58.920]  這是保羅在強調什麼呢
[00:04:58.920 --> 00:05:00.800]  強調一個信仰
[00:05:00.800 --> 00:05:02.680]  他的傳承
[00:05:02.680 --> 00:05:03.680]  現在的保羅呢
[00:05:03.680 --> 00:05:06.000]  他已經是在監獄裏面了
[00:05:06.000 --> 00:05:06.880]  他想到呢
[00:05:06.880 --> 00:05:09.000]  他自己離世的時候就要到了
[00:05:09.000 --> 00:05:09.800]  他感到呢
[00:05:09.800 --> 00:05:11.920]  其實現在最迫切的是什麼呢
[00:05:11.920 --> 00:05:13.960]  最迫切的是想把傳福音
[00:05:13.960 --> 00:05:16.040]  傳道的這份天職呢
[00:05:16.040 --> 00:05:19.200]  能夠交給接班人
[00:05:19.200 --> 00:05:20.760]  交給他接棒的人
[00:05:20.760 --> 00:05:21.800]  他心中呢
[00:05:21.800 --> 00:05:23.720]  很顯然把提摩太呢
[00:05:23.720 --> 00:05:28.280]  就當作是一個他的接班的夥伴
[00:05:28.280 --> 00:05:30.360]  從保羅他的這種陳述當中
[00:05:30.360 --> 00:05:31.720]  我們可以認識呢
[00:05:31.720 --> 00:05:34.640]  這位教會的未來明日之星啊
[00:05:34.640 --> 00:05:36.320]  就是提摩太
[00:05:36.320 --> 00:05:37.080]  你看到提摩太
[00:05:37.080 --> 00:05:38.680]  他是一個什麼樣的人呢
[00:05:38.680 --> 00:05:40.480]  你從他後面說前面說
[00:05:40.480 --> 00:05:42.480]  禱告說我紀念你的眼淚啊
[00:05:42.480 --> 00:05:44.520]  那就說他是長枯的一個人了
[00:05:44.520 --> 00:05:45.840]  這大小夥子長枯啊
[00:05:45.840 --> 00:05:48.560]  這很難想象的一件事情啊
[00:05:48.560 --> 00:05:49.760]  到六到七節呢
[00:05:49.760 --> 00:05:54.560]  你看到保羅說神賜給我們的不是膽怯的心啊
[00:05:54.560 --> 00:05:55.480]  而是剛強的
[00:05:55.480 --> 00:05:59.280]  而且希望他把他經過暗手所領受的恩賜呢
[00:05:59.280 --> 00:06:01.600]  再次眺望起來
[00:06:01.600 --> 00:06:02.560]  那十四節呢
[00:06:02.560 --> 00:06:06.640]  又提到說你提摩太要依靠聖靈的感動
[00:06:06.640 --> 00:06:08.480]  要依靠你在裏面的聖靈
[00:06:08.480 --> 00:06:09.360]  別依靠人
[00:06:09.360 --> 00:06:11.520]  依靠你裏面的聖靈
[00:06:11.520 --> 00:06:15.200]  而且提摩太前書的第五章二三節提到說什麼
[00:06:15.200 --> 00:06:16.920]  提摩太是胃口不好
[00:06:16.920 --> 00:06:18.840]  其實他腸胃不好啊
[00:06:18.840 --> 00:06:20.640]  屢次患病啊
[00:06:20.640 --> 00:06:21.200]  這個人呢
[00:06:21.200 --> 00:06:22.880]  是體弱多病的
[00:06:22.880 --> 00:06:26.040]  從這些經文的記載來判斷呢
[00:06:26.040 --> 00:06:27.600]  提摩太很可能呢
[00:06:27.600 --> 00:06:31.000]  他的性格上和他的這個體質上啊
[00:06:31.000 --> 00:06:33.120]  都是比較軟弱的
[00:06:33.120 --> 00:06:35.920]  我看他這些記載呢
[00:06:35.920 --> 00:06:38.400]  我想他大概應該是屬於一個內向型的人
[00:06:38.400 --> 00:06:40.560]  而內向型的人不見得是軟弱的人
[00:06:40.560 --> 00:06:41.840]  他只是內向而已
[00:06:41.840 --> 00:06:43.160]  但這裏的提摩太呢
[00:06:43.160 --> 00:06:47.120]  他是內向當中的一種軟弱軟弱型的
[00:06:47.120 --> 00:06:48.760]  就是他容易可能灰心的
[00:06:48.760 --> 00:06:51.200]  所以才被提醒爲你要眺望你的信心
[00:06:51.200 --> 00:06:53.520]  他因爲灰心容易退縮
[00:06:53.520 --> 00:06:55.240]  他可能比較被動啊
[00:06:55.240 --> 00:06:57.160]  缺乏一種自信心呢
[00:06:57.160 --> 00:06:58.360]  而且他依賴性強
[00:06:58.360 --> 00:07:02.360]  所以保羅才說你不要你要依賴聖靈在你裏面的聖靈
[00:07:02.360 --> 00:07:04.640]  要靠着你在裏面的聖靈
[00:07:04.640 --> 00:07:06.320]  而且他時常落淚啊
[00:07:06.320 --> 00:07:07.120]  所以我估計呢
[00:07:07.120 --> 00:07:09.720]  保羅很清楚提摩太的性格
[00:07:09.720 --> 00:07:13.640]  他就是一個需要安慰鼓勵和支持的一個年輕人
[00:07:13.640 --> 00:07:14.480]  這樣的年輕人呢
[00:07:14.480 --> 00:07:16.880]  可能在你我身邊都很多
[00:07:16.880 --> 00:07:18.440]  或許你我就是這樣的人
[00:07:18.440 --> 00:07:20.280]  這樣的人呢
[00:07:20.280 --> 00:07:24.320]  我想本來不適於這個到處遊走離鄉背景
[00:07:24.320 --> 00:07:28.000]  四處漂泊去跟着保羅那麼跑保羅是一種啊
[00:07:28.000 --> 00:07:31.640]  這個巡迴史圖型的啊
[00:07:31.640 --> 00:07:35.600]  那提摩太的明顯的看到不是這樣的一個人呢
[00:07:35.600 --> 00:07:37.760]  我很心裏同情提摩太
[00:07:37.760 --> 00:07:40.120]  因爲我也是不適合到處跑的
[00:07:40.120 --> 00:07:41.920]  我每次要出差呀
[00:07:41.920 --> 00:07:42.680]  要去旅行
[00:07:42.680 --> 00:07:44.320]  其實我都有點焦慮
[00:07:44.320 --> 00:07:47.400]  直到我出門把門關上那一刻
[00:07:47.400 --> 00:07:49.240]  我就忘記背後了
[00:07:49.240 --> 00:07:51.240]  我就調整說面對未來了
[00:07:51.240 --> 00:07:52.520]  但是出門之前呢
[00:07:52.520 --> 00:07:55.560]  我其實心裏面是滿滿多的這個焦慮的
[00:07:55.560 --> 00:07:57.400]  但是呢
[00:07:57.400 --> 00:08:01.200]  你看到提摩太他卻一路的跟着保羅走
[00:08:01.200 --> 00:08:01.680]  而且呢
[00:08:01.680 --> 00:08:04.840]  歷經了很多的艱難啊
[00:08:04.840 --> 00:08:06.840]  他與異教徒交過手啊
[00:08:06.840 --> 00:08:09.800]  他也與異端交過手
[00:08:09.800 --> 00:08:11.880]  我覺得更難能可貴的是什麼呢
[00:08:11.880 --> 00:08:15.160]  就是保羅託付給他的任務呢
[00:08:15.160 --> 00:08:17.400]  他基本上都能夠圓滿的完成
[00:08:17.400 --> 00:08:23.480]  所以保羅才稱他爲親愛的有忠心的兒子
[00:08:23.480 --> 00:08:25.400]  這是保羅對他的一個評價
[00:08:25.400 --> 00:08:26.640]  保羅知道他的性格
[00:08:26.640 --> 00:08:28.880]  而且呢
[00:08:28.880 --> 00:08:29.960]  擰着他的性格呢
[00:08:29.960 --> 00:08:34.160]  帶他走上了一個不太適合他的一個服飾的道路
[00:08:34.160 --> 00:08:35.760]  但他仍然堅持下來
[00:08:35.760 --> 00:08:40.240]  以至於保羅稱他爲有忠心的兒子
[00:08:40.240 --> 00:08:41.920]  而且是非常親愛的
[00:08:41.920 --> 00:08:44.760]  保羅很愛他不是沒有原因的
[00:08:44.760 --> 00:08:48.240]  在這裏面保羅也提醒他呢
[00:08:48.240 --> 00:08:50.000]  不是乃是這個句式啊
[00:08:50.000 --> 00:08:52.720]  你看到就是神賜給我們的呢
[00:08:52.720 --> 00:08:55.280]  不是一個膽怯的心
[00:08:55.280 --> 00:08:57.360]  而這個心呢
[00:08:57.360 --> 00:08:59.200]  我再把後面的也都念了
[00:08:59.200 --> 00:09:03.000]  乃是剛強仁愛謹守的心
[00:09:04.000 --> 00:09:07.960]  我初初呢以爲呢教會的這個傳道人對我說過這句話
[00:09:07.960 --> 00:09:12.520]  尤其是在內地墓會那種環境下對我常說這句話
[00:09:12.520 --> 00:09:15.520]  因爲他可能也知道我的性格有點像提摩太行
[00:09:15.520 --> 00:09:21.520]  那我當初以爲這句話意思就是你的性格要改變一下
[00:09:21.520 --> 00:09:22.880]  你別那麼膽怯
[00:09:22.880 --> 00:09:24.560]  而且你要剛強
[00:09:24.560 --> 00:09:27.000]  你要仁愛和謹守啊
[00:09:27.000 --> 00:09:28.440]  這是神賜給我們
[00:09:28.440 --> 00:09:30.920]  你要這樣好像讓我改變性格呀
[00:09:30.920 --> 00:09:37.000]  但是現在我透過嚴經的我發現有點不太不太一樣
[00:09:37.000 --> 00:09:37.720]  什麼呢
[00:09:37.720 --> 00:09:39.160]  你注意那個心字啊
[00:09:39.160 --> 00:09:42.920]  心字原文是靈的意思
[00:09:42.920 --> 00:09:47.920]  就是神賜你的靈是剛強仁愛謹守的靈
[00:09:47.920 --> 00:09:50.320]  也就是說這不是你本來的
[00:09:50.320 --> 00:09:51.760]  而是神加給你的
[00:09:51.760 --> 00:09:52.520]  那叫什麼呢
[00:09:52.520 --> 00:09:56.080]  聖經裏面我們熟悉的一個術語叫什麼
[00:09:56.080 --> 00:09:58.800]  恩賜嘛恩賜嘛
[00:09:58.800 --> 00:10:02.240]  也就保留在這意思呢不是你要改變你的性格
[00:10:02.240 --> 00:10:07.200]  而是你要靠着神賜給你的恩賜走完你餘下的服侍的路
[00:10:07.200 --> 00:10:10.920]  我今天早上還跟師母特別請教了一下
[00:10:10.920 --> 00:10:13.760]  我說人的性格是不是真能改變啊
[00:10:13.760 --> 00:10:19.120]  師母給我的回答是一般不會一般不但他可以學習
[00:10:19.120 --> 00:10:22.320]  但他的性格一般的不會改變啊
[00:10:22.320 --> 00:10:23.880]  除非有極個別的情況
[00:10:23.880 --> 00:10:27.440]  你看一個人經歷了特別大的這個衝擊或者痛苦之後
[00:10:27.440 --> 00:10:30.400]  他性情大變了這極少數的
[00:10:30.400 --> 00:10:34.800]  其實那時候屬於一種精神性的一個一個應激的反應
[00:10:34.800 --> 00:10:36.960]  但是其實他是怎樣的人呢
[00:10:36.960 --> 00:10:39.080]  是很難這個性格上改變的
[00:10:39.080 --> 00:10:40.400]  所以呢在這裏呢
[00:10:40.400 --> 00:10:43.160]  我要如果想到這是一個恩賜我就明白了
[00:10:43.160 --> 00:10:49.000]  保羅並沒有期待着或者命令提莫泰去改變他的性格
[00:10:49.000 --> 00:10:54.120]  而是讓他靠着神賜給他的恩賜去完成他的使命
[00:10:57.200 --> 00:11:02.800]  大家可能熟悉沉默這個小說和電影的你都知道遠騰周作呢
[00:11:02.800 --> 00:11:08.000]  他其實專門喜歡寫一些歷史題材的小說
[00:11:08.000 --> 00:11:10.240]  其中有很多跟信仰有關的
[00:11:10.240 --> 00:11:12.280]  他去寫隱藏的基督徒
[00:11:12.280 --> 00:11:14.640]  因爲他發現了那些隱藏的基督徒呢
[00:11:14.640 --> 00:11:18.640]  其實是軟弱的或者是軟弱人的後代
[00:11:18.640 --> 00:11:25.040]  他寫的這個所有歷史題材跟基督教有關的歷史題材小說呢
[00:11:25.040 --> 00:11:28.400]  他都以這些軟弱的人作爲主角
[00:11:28.400 --> 00:11:34.240]  發現了這種主角呢
[00:11:34.240 --> 00:11:37.320]  讓他驚訝的是什麼呢
[00:11:37.320 --> 00:11:41.360]  其實他主要宣揚的不是這些人的軟弱
[00:11:41.360 --> 00:11:43.960]  而是這些人的堅持
[00:11:43.960 --> 00:11:44.760]  那個傳承
[00:11:44.760 --> 00:11:47.160]  我們看日本歷史呢
[00:11:47.160 --> 00:11:53.440]  就是知道1587年封稱秀吉下令驅逐神父開始禁交令之後呢
[00:11:53.440 --> 00:11:55.920]  一直到1865年
[00:11:55.920 --> 00:11:57.400]  世界上才發現呢
[00:11:57.400 --> 00:12:03.800]  原來還有人在隱藏的狀態當中的一代一代的持守隱藏了多少年呢
[00:12:03.800 --> 00:12:07.720]  持守這個信仰是278年
[00:12:07.720 --> 00:12:09.320]  278年
[00:12:09.320 --> 00:12:12.040]  其實中國的長期禁教呢也是如此
[00:12:12.040 --> 00:12:15.960]  我們的禁教是從清代康熙年間
[00:12:15.960 --> 00:12:18.960]  禮儀之爭開始的是1720年
[00:12:18.960 --> 00:12:21.440]  到什麼時候開始解禁基督教呢
[00:12:21.440 --> 00:12:23.360]  是1844年
[00:12:23.360 --> 00:12:25.360]  其實也經過了124年
[00:12:25.360 --> 00:12:27.640]  都有一個漫長的過程
[00:12:27.640 --> 00:12:30.120]  我想在這裏提出的問題是什麼呢
[00:12:30.120 --> 00:12:34.280]  這些人爲什麼能夠世代在地下隱藏
[00:12:34.280 --> 00:12:37.560]  他們的信仰這麼長時間
[00:12:37.560 --> 00:12:39.320]  他仍然記得他自己是誰
[00:12:39.320 --> 00:12:40.560]  他所信的是誰
[00:12:40.560 --> 00:12:42.280]  這是爲什麼呢
[00:12:42.280 --> 00:12:45.640]  這是我特別有興趣的想知道的
[00:12:45.640 --> 00:12:51.520]  除了當時在日本宣教的耶穌會
[00:12:51.520 --> 00:12:53.480]  他們有一個決定
[00:12:53.480 --> 00:12:56.000]  頗付遠見着實的有一個決定
[00:12:56.000 --> 00:12:58.040]  這個後面我跟大家分享
[00:12:58.040 --> 00:12:59.000]  我先說的是
[00:12:59.000 --> 00:13:03.720]  你看來日本的幕府就是禁教那一方
[00:13:03.720 --> 00:13:06.200]  他的功不可沒的地方在哪裏呢
[00:13:06.200 --> 00:13:08.400]  就是他每年的正月初四
[00:13:08.400 --> 00:13:11.800]  都讓這些信徒呢到官府去踏會
[00:13:11.800 --> 00:13:13.960]  踏會就是檢驗你還信不信
[00:13:13.960 --> 00:13:15.040]  如果你信的話呢
[00:13:15.040 --> 00:13:20.200]  你勢必不忍去踩耶穌這些像吧
[00:13:21.360 --> 00:13:22.160]  甚至你踩
[00:13:22.160 --> 00:13:24.280]  你也會有一些情緒的反應
[00:13:24.280 --> 00:13:26.800]  有一些這個表情會暴露出來
[00:13:26.800 --> 00:13:29.560]  你還相信這個信仰吧
[00:13:29.560 --> 00:13:32.600]  每年正月初四都會讓他們踩
[00:13:32.600 --> 00:13:36.240]  而且不論是家裏的老人還是小孩子
[00:13:36.240 --> 00:13:38.120]  喫奶的孩子都得抱着來
[00:13:38.120 --> 00:13:40.040]  如果你是個病重的病人呢
[00:13:40.040 --> 00:13:43.600]  有人專門送這個像到你病榻前
[00:13:43.600 --> 00:13:45.160]  讓你的腳去沾一下
[00:13:45.160 --> 00:13:47.680]  這個聖像
[00:13:47.680 --> 00:13:50.920]  用這個來年復一年的來檢驗
[00:13:50.920 --> 00:13:52.040]  你是不是還在信
[00:13:52.040 --> 00:13:55.120]  於是乎怎麼樣
[00:13:55.120 --> 00:13:57.440]  你覺得這些人很軟弱對吧
[00:13:57.440 --> 00:13:58.920]  這些人不斷的在計較
[00:13:58.920 --> 00:14:03.520]  但是你要知道他們每當正月初四是踩完了以後
[00:14:03.520 --> 00:14:08.640]  他們晚上回家全家大小的一起去在神的面前痛悔
[00:14:08.640 --> 00:14:13.120]  他們的禱告往往是我是一個不可救藥的罪人
[00:14:13.120 --> 00:14:15.760]  如果不靠着耶穌基督呢
[00:14:15.760 --> 00:14:18.760]  沒有人能得救的求你赦免我
[00:14:21.920 --> 00:14:24.720]  我想這是一個非常特別的禱告
[00:14:24.720 --> 00:14:26.560]  而且特別的禱告是什麼呢
[00:14:26.560 --> 00:14:31.360]  每年他們都有機會全家在一起重複一遍福音
[00:14:31.360 --> 00:14:31.840]  對嗎
[00:14:31.840 --> 00:14:34.680]  你看他的禱告完全是福音的內容
[00:14:34.680 --> 00:14:36.560]  自己是個罪人
[00:14:36.560 --> 00:14:37.640]  耶穌的拯救
[00:14:37.640 --> 00:14:40.080]  這種必須性
[00:14:40.080 --> 00:14:41.040]  沒有耶穌的拯救
[00:14:41.040 --> 00:14:42.680]  我這個罪人是無可救藥的
[00:14:42.680 --> 00:14:45.600]  沒辦法能夠到天國裏面去
[00:14:45.600 --> 00:14:50.720]  所以我說爲什麼說這個日本政府是功不可沒呢
[00:14:50.720 --> 00:14:52.920]  他是每年都搞這麼一次
[00:14:52.920 --> 00:14:54.440]  以至於這一家人呢
[00:14:54.440 --> 00:14:58.920]  每年都有一次家庭的信仰的告白
[00:14:58.920 --> 00:15:01.880]  而讓這家的後代能夠代代相傳
[00:15:01.880 --> 00:15:02.960]  記得他自己是誰
[00:15:02.960 --> 00:15:09.920]  而且還有一件事情就是這些人呢
[00:15:09.920 --> 00:15:12.520]  父母怎麼樣教導他的子女呢
[00:15:12.520 --> 00:15:14.080]  如果是完全隱藏的話
[00:15:14.080 --> 00:15:18.400]  他就不能講出來這個信仰
[00:15:20.320 --> 00:15:22.640]  他會怎麼樣傳承這個信仰呢
[00:15:22.640 --> 00:15:25.960]  他是要帶着孩子去練習一個導文的
[00:15:25.960 --> 00:15:28.080]  日本呢
[00:15:28.080 --> 00:15:31.760]  當時的基督徒是沒有聖經的
[00:15:31.760 --> 00:15:33.440]  他們只有導文
[00:15:33.440 --> 00:15:34.760]  而這個導文呢
[00:15:34.760 --> 00:15:37.440]  也是當年葡萄牙的宣教士教給他們的
[00:15:37.440 --> 00:15:43.880]  他們背這些導文就相當於他們確認自己有這個信仰
[00:15:43.880 --> 00:15:49.920]  所以父母的責任不是在心裏默默的隱藏着默默的在背這個導文
[00:15:49.920 --> 00:15:51.920]  而是要他的孩子也要背出來
[00:15:51.920 --> 00:15:55.480]  我這次呢
[00:15:55.480 --> 00:15:59.880]  七月份剛剛去一次長崎帶一個教會的遊學團去
[00:15:59.880 --> 00:16:03.160]  我們就遇到了一位隱藏基督徒的後代
[00:16:03.160 --> 00:16:04.880]  一個老人家
[00:16:04.880 --> 00:16:06.240]  這個老人家呢
[00:16:06.240 --> 00:16:10.520]  介紹其實那塊石頭我已經去了很多次了
[00:16:10.520 --> 00:16:11.560]  很大的一個石頭
[00:16:11.560 --> 00:16:14.440]  人還可以在這石頭下面藏着禱告的
[00:16:14.440 --> 00:16:16.320]  是遠離他的村落的
[00:16:16.320 --> 00:16:19.200]  在一個山上的路邊有這麼大一個石頭
[00:16:19.200 --> 00:16:23.760]  那是日本著名的在黑旗地區叫做祈禱之石
[00:16:23.760 --> 00:16:26.120]  我以前只是知道呢
[00:16:26.120 --> 00:16:28.320]  信徒是偷偷在下面禱告的
[00:16:28.320 --> 00:16:30.200]  但是這一次的這個老人家
[00:16:30.200 --> 00:16:32.440]  就是那個旁邊組着柺棍的老人家呢
[00:16:32.440 --> 00:16:35.440]  他告訴我一個我不知道
[00:16:35.440 --> 00:16:38.160]  就是他從小的時候呢
[00:16:38.160 --> 00:16:44.840]  他的媽媽會在每年的二月底到三月復活節之前這段時間呢
[00:16:44.840 --> 00:16:47.560]  帶他晚上來到這個石頭下面呢
[00:16:47.560 --> 00:16:49.000]  讓他練習這個導文
[00:16:49.000 --> 00:16:53.800]  教他背這個導文
[00:16:53.800 --> 00:16:55.680]  那是最冷的時候
[00:16:55.680 --> 00:16:57.920]  在晚上
[00:16:57.920 --> 00:16:59.120]  必然耳目嘛
[00:16:59.120 --> 00:17:01.240]  又是黑夜又是最冷的時候
[00:17:01.240 --> 00:17:03.320]  人是不願意出門的是不是
[00:17:03.320 --> 00:17:05.960]  所以這時候安全性就很高
[00:17:05.960 --> 00:17:09.680]  他媽媽帶他到這個石頭下面來背這個導文
[00:17:09.680 --> 00:17:10.120]  而且呢
[00:17:10.120 --> 00:17:11.760]  他背給我聽的
[00:17:11.760 --> 00:17:27.120]  他告訴我
[00:17:27.120 --> 00:17:30.360]  他完全不懂這意思的
[00:17:30.360 --> 00:17:31.000]  完全不懂
[00:17:31.000 --> 00:17:33.760]  因爲這個是外文
[00:17:33.760 --> 00:17:35.040]  對他來講
[00:17:35.040 --> 00:17:36.200]  他完全是背了
[00:17:36.200 --> 00:17:38.800]  死背這些發音而已
[00:17:38.800 --> 00:17:42.160]  我好像就只能聽見什麼耶穌叫耶穌
[00:17:42.160 --> 00:17:44.600]  還是什麼瑪利亞三大瑪利亞
[00:17:44.600 --> 00:17:45.680]  其他的我都聽不懂
[00:17:45.680 --> 00:17:46.920]  他自己也不知道
[00:17:46.920 --> 00:17:48.800]  但是日本的基督徒呢
[00:17:48.800 --> 00:17:53.720]  他之所以在祕密的狀態當中可以傳承二百多年
[00:17:53.720 --> 00:17:55.040]  是這麼過來的
[00:17:55.040 --> 00:17:58.400]  一個是每年正月初四全家的痛悔
[00:17:58.400 --> 00:17:59.120]  一個呢
[00:17:59.120 --> 00:18:05.320]  就是日常禱告的操練是揹他自己也不懂的導文
[00:18:05.320 --> 00:18:09.160]  你覺得這是一種怎麼樣的一種傳承呢
[00:18:09.160 --> 00:18:10.160]  中國的信徒呢
