
[00:00:00.000 --> 00:00:02.000]  頂多祂平安
[00:04:04.000 --> 00:04:05.000]  張竹山也有
[00:04:05.000 --> 00:04:08.000]  我記得大概是六七個同學
[00:04:08.000 --> 00:04:10.000]  一開始祈禱的時候
[00:04:10.000 --> 00:04:13.000]  我心裡面有一種不妙的感覺
[00:04:13.000 --> 00:04:15.000]  我不知道你會不會是第一個
[00:04:15.000 --> 00:04:16.000]  第一個祈禱的
[00:04:16.000 --> 00:04:19.000]  他小時候就已經回教會
[00:04:19.000 --> 00:04:21.000]  他就琅琅上口
[00:04:21.000 --> 00:04:25.000]  後來神父就叫他做了神學院的老師
[00:04:25.000 --> 00:04:27.000]  這位弟兄一開口
[00:04:27.000 --> 00:04:29.000]  出口就是金句
[00:04:29.000 --> 00:04:31.000]  全部都是詩篇的金句
[00:04:31.000 --> 00:04:32.000]  第一個
[00:04:32.000 --> 00:04:34.000]  第二個 第三個 第四個 第五個
[00:04:34.000 --> 00:04:36.000]  第六個就輪到我
[00:04:36.000 --> 00:04:38.000]  那時候心裡面一定是
[00:04:38.000 --> 00:04:40.000]  嘆涕不安
[00:04:40.000 --> 00:04:41.000]  輪到我的時候
[00:04:41.000 --> 00:04:43.000]  我講些什麼呢
[00:04:43.000 --> 00:04:45.000]  我講些什麼好呢
[00:04:45.000 --> 00:04:46.000]  大家明白
[00:04:46.000 --> 00:04:47.000]  第一次祈禱的時候
[00:04:47.000 --> 00:04:49.000]  就好像這幅圖裡面所講
[00:04:49.000 --> 00:04:51.000]  你很辛苦
[00:04:51.000 --> 00:04:55.000]  就是下去水井裡面打水
[00:04:55.000 --> 00:04:56.000]  舉例說
[00:04:56.000 --> 00:04:58.000]  如果今天在團契裡面
[00:04:58.000 --> 00:04:59.000]  或者在團組裡面
[00:04:59.000 --> 00:05:01.000]  突然之間有傳道人
[00:05:01.000 --> 00:05:03.000]  請某弟兄某姐妹
[00:05:03.000 --> 00:05:06.000]  為我們今天這個聚會祈禱
[00:05:06.000 --> 00:05:09.000]  你會有什麼反應
[00:05:09.000 --> 00:05:12.000]  可能你心裡面已經鼓鼓聲
[00:05:12.000 --> 00:05:14.000]  有沒有搞錯
[00:05:14.000 --> 00:05:15.000]  什麼傳道
[00:05:15.000 --> 00:05:16.000]  這麼大整蠱
[00:05:16.000 --> 00:05:18.000]  為什麼不早點跟我說
[00:05:18.000 --> 00:05:20.000]  臨時臨急叫我祈禱
[00:05:20.000 --> 00:05:23.000]  考考我祈禱的功力是怎麼樣
[00:05:23.000 --> 00:05:27.000]  可能你心裡面就會有這些反應
[00:05:27.000 --> 00:05:28.000]  所以第一次
[00:05:28.000 --> 00:05:30.000]  我不記得當時我講了些什麼
[00:05:30.000 --> 00:05:31.000]  不過我知道
[00:05:31.000 --> 00:05:33.000]  我第一次的祈禱
[00:05:33.000 --> 00:05:34.000]  就是在那一次
[00:05:34.000 --> 00:05:36.000]  因為大家明白
[00:05:36.000 --> 00:05:37.000]  平時你不開聲
[00:05:37.000 --> 00:05:40.000]  我講的是開聲祈禱那種
[00:05:40.000 --> 00:05:44.000]  我知道那是一個祈禱的經驗
[00:05:44.000 --> 00:05:46.000]  去到第二個階段
[00:05:46.000 --> 00:05:49.000]  就好像這幅圖裡面所表達
[00:05:49.000 --> 00:05:51.000]  在第二個階段裡面
[00:05:51.000 --> 00:05:54.000]  你懂得用水車和水管
[00:05:54.000 --> 00:05:57.000]  於是我記得我以前讀神學的時候
[00:05:57.000 --> 00:05:59.000]  我的老師就是Eugene Peterson
[00:05:59.000 --> 00:06:01.000]  就是不得生牧師
[00:06:01.000 --> 00:06:03.000]  他牧會的時候
[00:06:03.000 --> 00:06:05.000]  如果有任何頂尖的話
[00:06:05.000 --> 00:06:07.000]  完善祈禱
[00:06:07.000 --> 00:06:09.000]  他教他的一件事
[00:06:09.000 --> 00:06:11.000]  就是叫他讀詩篇
[00:06:11.000 --> 00:06:15.000]  找幾首詩篇來朗讀就行了
[00:06:15.000 --> 00:06:16.000]  舉例說
[00:06:16.000 --> 00:06:18.000]  今天我們當中有些頂尖妹
[00:06:18.000 --> 00:06:20.000]  有些時候都會有情緒低落
[00:06:20.000 --> 00:06:22.000]  甚至有些頂尖妹都有抑鬱
[00:06:22.000 --> 00:06:23.000]  有depression
[00:06:23.000 --> 00:06:25.000]  這個都很正常
[00:06:25.000 --> 00:06:26.000]  現在講的是
[00:06:26.000 --> 00:06:28.000]  你有情緒低落或者抑鬱
[00:06:28.000 --> 00:06:30.000]  這個不是罪
[00:06:30.000 --> 00:06:32.000]  也不是和你的靈性
[00:06:32.000 --> 00:06:34.000]  有一個所謂因果的關係
[00:06:34.000 --> 00:06:36.000]  靈性不好所以我就情緒低落
[00:06:36.000 --> 00:06:38.000]  絕對不是這樣
[00:06:38.000 --> 00:06:40.000]  所以當你這樣的時候
[00:06:40.000 --> 00:06:42.000]  你就想起詩篇四十二篇四十三篇
[00:06:42.000 --> 00:06:45.000]  我的心啊你為何憂悶
[00:06:45.000 --> 00:06:47.000]  你應當仰望耶和華
[00:06:47.000 --> 00:06:50.000]  他的笑臉來向你光照
[00:06:50.000 --> 00:06:52.000]  於是你就讀幾節經文
[00:06:52.000 --> 00:06:56.000]  那幾節經文就成為你心裡的禱告
[00:06:56.000 --> 00:06:58.000]  我的心為何憂悶
[00:06:58.000 --> 00:07:02.000]  應當來向神去仰望
[00:07:02.000 --> 00:07:06.000]  因為知道神的笑臉來向你光照
[00:07:06.000 --> 00:07:09.000]  當你落在一些恐懼裡的時候
[00:07:09.000 --> 00:07:10.000]  突然之間
[00:07:10.000 --> 00:07:12.000]  你想起詩篇二十七篇
[00:07:12.000 --> 00:07:14.000]  耶和華是我的亮光
[00:07:14.000 --> 00:07:16.000]  是我的拯救
[00:07:16.000 --> 00:07:18.000]  我還懼怕誰呢
[00:07:18.000 --> 00:07:21.000]  所以有幾節經文
[00:07:21.000 --> 00:07:23.000]  就成為你心靈裡
[00:07:23.000 --> 00:07:25.000]  你準備進入一個手術室
[00:07:25.000 --> 00:07:26.000]  你什麼都不可以戴的
[00:07:26.000 --> 00:07:28.000]  大家都試過有這樣的感覺
[00:07:28.000 --> 00:07:30.000]  或者你準備全身麻醉
[00:07:30.000 --> 00:07:33.000]  你準備接受一個手術
[00:07:33.000 --> 00:07:35.000]  於是在黑暗裡的時候
[00:07:35.000 --> 00:07:39.000]  你心裡就有經文有詩篇
[00:07:39.000 --> 00:07:41.000]  湧現成為你的祈禱
[00:07:41.000 --> 00:07:42.000]  於是你就反覆
[00:07:42.000 --> 00:07:43.000]  耶和華是我的亮光
[00:07:43.000 --> 00:07:44.000]  是我的拯救
[00:07:44.000 --> 00:07:46.000]  我還懼怕誰呢
[00:07:46.000 --> 00:07:48.000]  或者有時候你很憤怒
[00:07:48.000 --> 00:07:50.000]  為什麼這麼多不公平的事
[00:07:50.000 --> 00:07:52.000]  那你想起詩篇三十七篇裡
[00:07:52.000 --> 00:07:55.000]  不要心懷不平
[00:07:55.000 --> 00:07:58.000]  要止息怒氣
[00:07:58.000 --> 00:08:00.000]  因為你知道神
[00:08:00.000 --> 00:08:01.000]  是公義的神
[00:08:01.000 --> 00:08:03.000]  是會為你出頭的
[00:08:03.000 --> 00:08:05.000]  這裡不說太多了
[00:08:05.000 --> 00:08:07.000]  所以到第三個階段
[00:08:07.000 --> 00:08:09.000]  我猜我今天
[00:08:09.000 --> 00:08:11.000]  都在第二第三個階段當中
[00:08:11.000 --> 00:08:14.000]  第三個階段就在這幅圖裡所說
[00:08:14.000 --> 00:08:17.000]  你已經懂得在河流和小溪裡
[00:08:17.000 --> 00:08:22.000]  將水喝進你心靈的花園裡
[00:08:22.000 --> 00:08:25.000]  於是我們看到第一和第二的祈禱
[00:08:25.000 --> 00:08:27.000]  你會比較多一點的勞苦
[00:08:27.000 --> 00:08:30.000]  但是到第三個階段的時候
[00:08:30.000 --> 00:08:33.000]  祈禱基本上就是你的生活
[00:08:33.000 --> 00:08:35.000]  所謂不止息的祈禱不是
[00:08:35.000 --> 00:08:36.000]  我整天
[00:08:36.000 --> 00:08:38.000]  有時候你可以開眼祈禱
[00:08:38.000 --> 00:08:39.000]  聖經裡面沒有說
[00:08:39.000 --> 00:08:41.000]  一定是閉上眼祈禱
[00:08:41.000 --> 00:08:43.000]  有時候我在外面
[00:08:43.000 --> 00:08:45.000]  特別有時候在一些所謂
[00:08:45.000 --> 00:08:46.000]  公開的場合
[00:08:46.000 --> 00:08:48.000]  或者一些公眾的地方裡
[00:08:48.000 --> 00:08:51.000]  我是開眼祈禱的
[00:08:51.000 --> 00:08:52.000]  用什麼
[00:08:52.000 --> 00:08:53.000]  如果你每個人都閉上眼
[00:08:53.000 --> 00:08:55.000]  因為我要看著那班人
[00:08:55.000 --> 00:08:57.000]  突然之間拿走一些東西
[00:08:57.000 --> 00:08:59.000]  舉例在教會裡面
[00:08:59.000 --> 00:09:00.000]  如果是一些
[00:09:00.000 --> 00:09:03.000]  我們現在是一個戶外的崇拜
[00:09:03.000 --> 00:09:05.000]  戶外崇拜不要每個人都閉上眼祈禱
[00:09:05.000 --> 00:09:06.000]  我就會說
[00:09:06.000 --> 00:09:08.000]  那些師士就麻煩開眼
[00:09:08.000 --> 00:09:10.000]  因為你在一些公眾的地方裡
[00:09:10.000 --> 00:09:12.000]  突然之間有人拿走你的荷包
[00:09:12.000 --> 00:09:14.000]  拿走你貴重的物件
[00:09:14.000 --> 00:09:15.000]  所以不一定
[00:09:15.000 --> 00:09:17.000]  特別帶短孫的時候
[00:09:17.000 --> 00:09:18.000]  短孫的時候
[00:09:18.000 --> 00:09:19.000]  我很多時候
[00:09:19.000 --> 00:09:22.000]  以前帶短孫去印度
[00:09:22.000 --> 00:09:24.000]  全部開眼祈禱的
[00:09:24.000 --> 00:09:26.000]  我不會跟他們這樣說
[00:09:26.000 --> 00:09:29.000]  你要了解那個情況
[00:09:29.000 --> 00:09:32.000]  去到第四個階段
[00:09:32.000 --> 00:09:34.000]  當然第四個階段就最好
[00:09:34.000 --> 00:09:35.000]  就是這幅圖裡面所說
[00:09:35.000 --> 00:09:37.000]  就是去到一個所謂
[00:09:37.000 --> 00:09:41.000]  上帝已經親自灌溉整個的花園
[00:09:41.000 --> 00:09:45.000]  他是按時候賜下金輪
[00:09:45.000 --> 00:09:47.000]  是一種神人合一
[00:09:47.000 --> 00:09:50.000]  天人契合的那種節奏
[00:09:50.000 --> 00:09:52.000]  所以我猜我今天
[00:09:52.000 --> 00:09:54.000]  三之間我還沒有去到四
[00:09:54.000 --> 00:09:55.000]  可能第二天
[00:09:55.000 --> 00:09:57.000]  安息主懷的時候才去到四
[00:09:57.000 --> 00:09:59.000]  所以這個就是我們今天
[00:09:59.000 --> 00:10:00.000]  突然之間就知道
[00:10:00.000 --> 00:10:03.000]  原來祈禱是有不同的階段
[00:10:03.000 --> 00:10:05.000]  我們需要不斷地學習
[00:10:05.000 --> 00:10:06.000]  回到經文裡面
[00:10:06.000 --> 00:10:07.000]  一開始的時候
[00:10:07.000 --> 00:10:11.000]  摩西教導我們在祈禱之前
[00:10:11.000 --> 00:10:14.000]  要有一個基本的認知
[00:10:14.000 --> 00:10:15.000]  這個認知就是這樣說
[00:10:15.000 --> 00:10:16.000]  第六支
[00:10:16.000 --> 00:10:18.000]  不是因為你的義
[00:10:18.000 --> 00:10:23.000]  你的本相就是硬著頸看的百姓
[00:10:23.000 --> 00:10:24.000]  然後在第七節
[00:10:24.000 --> 00:10:25.000]  下半節又說
[00:10:25.000 --> 00:10:27.000]  你們是經常叛逆
[00:10:27.000 --> 00:10:28.000]  耶和華
[00:10:28.000 --> 00:10:29.000]  你們在賀列山
[00:10:29.000 --> 00:10:31.000]  即是在西乃山上面
[00:10:31.000 --> 00:10:34.000]  又在耶和華來發怒
[00:10:34.000 --> 00:10:35.000]  所以頂姐妹
[00:10:35.000 --> 00:10:38.000]  今天很重要的一件事
[00:10:38.000 --> 00:10:39.000]  就是你知道
[00:10:39.000 --> 00:10:41.000]  不是你好
[00:10:41.000 --> 00:10:42.000]  不是你屬靈
[00:10:42.000 --> 00:10:44.000]  不是你愛主
[00:10:44.000 --> 00:10:46.000]  所以我有資格祈禱
[00:10:46.000 --> 00:10:48.000]  有時候有些頂姐妹說
[00:10:48.000 --> 00:10:49.000]  我不敢祈禱
[00:10:49.000 --> 00:10:51.000]  因為我這一陣子很差
[00:10:51.000 --> 00:10:54.000]  其實祈禱就是跟神聊天
[00:10:54.000 --> 00:10:56.000]  就是向神去表達
[00:10:56.000 --> 00:10:58.000]  我們裡面的狀況
[00:10:58.000 --> 00:11:01.000]  所以有一位很著名的牧者
[00:11:01.000 --> 00:11:02.000]  就是陶樹
[00:11:02.000 --> 00:11:03.000]  A.W. Tozer
[00:11:03.000 --> 00:11:04.000]  他這樣說
[00:11:04.000 --> 00:11:07.000]  除非我們既智慧又警醒
[00:11:07.000 --> 00:11:11.000]  否則祈禱可以成為一個自欺的因素
[00:11:11.000 --> 00:11:12.000]  如果要避免自欺
[00:11:12.000 --> 00:11:14.000]  祈禱的人必須全心
[00:11:14.000 --> 00:11:17.000]  來清潔和誠實
[00:11:17.000 --> 00:11:19.000]  恩典是能夠拯救人
[00:11:19.000 --> 00:11:22.000]  但不會拯救那些抱著偶像不放的人
[00:11:22.000 --> 00:11:24.000]  無論如何祈禱
[00:11:24.000 --> 00:11:27.000]  是不會將邪惡變成良善
[00:11:27.000 --> 00:11:29.000]  錯誤變成正確
[00:11:29.000 --> 00:11:32.000]  我們不要用祈禱來掩飾我們裡面的不信服
[00:11:32.000 --> 00:11:36.000]  而我們自己是毫不察覺
[00:11:36.000 --> 00:11:38.000]  所以今天頂姐妹都明白
[00:11:38.000 --> 00:11:40.000]  不是你已經立志
[00:11:40.000 --> 00:11:42.000]  我是要走這條路的
[00:11:42.000 --> 00:11:44.000]  我知道這條路不是神所喜悅的
[00:11:44.000 --> 00:11:46.000]  不過我都祈禱
[00:11:46.000 --> 00:11:51.000]  神就求你按著我的旨意來成就
[00:11:51.000 --> 00:11:55.000]  神不是要蓋一個橡皮圖章嗎?
[00:11:55.000 --> 00:11:56.000]  今天同樣我們都明白
[00:11:56.000 --> 00:11:59.000]  原來祈禱不是我們網購
[00:11:59.000 --> 00:12:01.000]  你訂了什麼貨
[00:12:01.000 --> 00:12:04.000]  於是那個速遞公司
[00:12:04.000 --> 00:12:06.000]  就將你所訂的貨
[00:12:06.000 --> 00:12:08.000]  來上門送給你
[00:12:08.000 --> 00:12:10.000]  我們的禱告不是這樣
[00:12:10.000 --> 00:12:12.000]  所以一開始的時候
[00:12:12.000 --> 00:12:16.000]  摩西就要那班百姓很清楚的認識
[00:12:16.000 --> 00:12:19.000]  不是你們的意義
[00:12:19.000 --> 00:12:22.000]  我們基本上是不義的
[00:12:22.000 --> 00:12:24.000]  基本上我們是軟弱的
[00:12:24.000 --> 00:12:26.000]  於是我們看回這班以色列人的時候
[00:12:26.000 --> 00:12:29.000]  當他們的屬靈領袖摩西不在的時候
[00:12:29.000 --> 00:12:33.000]  他們很快就失去安全感
[00:12:33.000 --> 00:12:36.000]  他們很快就怨聲載道
[00:12:36.000 --> 00:12:40.000]  很快就要為自己鑄造金牛毒
[00:12:40.000 --> 00:12:44.000]  要阿倫來做一個金牛毒
[00:12:44.000 --> 00:12:47.000]  來給他們某一種的安全感
[00:12:47.000 --> 00:12:49.000]  於是乘機我們看到
[00:12:49.000 --> 00:12:51.000]  耶和華跟摩西說
[00:12:51.000 --> 00:12:52.000]  你快點下去
[00:12:52.000 --> 00:12:56.000]  因為這班百姓已經敗壞了自己
[00:12:56.000 --> 00:13:00.000]  他們已經偏離了上帝所吩咐的道
[00:13:00.000 --> 00:13:02.000]  為自己鑄造偶像
[00:13:02.000 --> 00:13:04.000]  他們本來是要跟從神
[00:13:04.000 --> 00:13:07.000]  單單去敬拜這個獨一的耶和華
[00:13:07.000 --> 00:13:12.000]  但很快就找其他的東西來代替他們
[00:13:12.000 --> 00:13:14.000]  所以今天鼎師妹
[00:13:14.000 --> 00:13:18.000]  偶像的意思是什麼?
[00:13:18.000 --> 00:13:22.000]  就是任何一些事情
[00:13:22.000 --> 00:13:26.000]  取代了神在我們生命裡面的位置
[00:13:26.000 --> 00:13:29.000]  舉例有些人的家庭
[00:13:29.000 --> 00:13:34.000]  可能是兒女 或者金錢
[00:13:34.000 --> 00:13:36.000]  或者我們那層的房子
[00:13:36.000 --> 00:13:38.000]  或者其他的東西
[00:13:38.000 --> 00:13:40.000]  或者所謂的繁榮安定
[00:13:40.000 --> 00:13:44.000]  這些都可以成為我們心裡面的偶像
[00:13:44.000 --> 00:13:46.000]  所以耶和華對我說
[00:13:46.000 --> 00:13:50.000]  我看這百姓是硬著頸汗的百姓
[00:13:50.000 --> 00:13:52.000]  然後跟著
[00:13:52.000 --> 00:13:57.000]  在過往一些不同的歷史事件裡面
[00:13:57.000 --> 00:13:59.000]  再一次提醒
[00:13:59.000 --> 00:14:04.000]  在二十二節說他們曾經分別在三個不同的地方
[00:14:04.000 --> 00:14:08.000]  就是他比拉 瑪薩 基博羅 哈他瓦
[00:14:08.000 --> 00:14:11.000]  然後二十三節說是加底斯 巴尼亞
[00:14:11.000 --> 00:14:13.000]  於是在這些不同的歷史事件裡面
[00:14:13.000 --> 00:14:15.000]  去見證一件事
[00:14:15.000 --> 00:14:20.000]  就是他們屢屢犯罪 得罪神
[00:14:20.000 --> 00:14:22.000]  所以在這幅地圖裡面
[00:14:22.000 --> 00:14:26.000]  大致上我們可以看到離開了西乃曠野
[00:14:26.000 --> 00:14:28.000]  大山就在這個位置裡面
[00:14:28.000 --> 00:14:32.000]  基博羅 哈他瓦就在附近的位置
[00:14:32.000 --> 00:14:37.000]  上面就是加底斯 巴尼亞的平原
[00:14:37.000 --> 00:14:40.000]  在剛才所說的這些事情上
[00:14:40.000 --> 00:14:43.000]  於是在文素記是分別記載
[00:14:43.000 --> 00:14:47.000]  當每一次神的主人遇到困難的時候
[00:14:47.000 --> 00:14:49.000]  他們就埋怨神
[00:14:49.000 --> 00:14:52.000]  神為什麼搞成這樣
[00:14:52.000 --> 00:14:56.000]  所以今天當我們去禱告的時候
[00:14:56.000 --> 00:14:57.000]  很重要的第一件事
[00:14:57.000 --> 00:15:01.000]  就是一個所謂自我審測的禱告
[00:15:01.000 --> 00:15:03.000]  這個自我審測的禱告就是
[00:15:03.000 --> 00:15:05.000]  我們每一次去到神的面前的時候
[00:15:05.000 --> 00:15:06.000]  我們留心
[00:15:06.000 --> 00:15:10.000]  或者我們看看我們現在的境況是怎麼樣
[00:15:10.000 --> 00:15:13.000]  所以這篇禱文也很有意思
[00:15:13.000 --> 00:15:15.000]  他這樣說 上主呀
[00:15:15.000 --> 00:15:19.000]  請誰顧我心靈裡面的創傷
[00:15:19.000 --> 00:15:21.000]  你的慧眼看透萬事
[00:15:21.000 --> 00:15:24.000]  如同利刃能夠否開魂與靈
[00:15:24.000 --> 00:15:25.000]  上主呀
[00:15:25.000 --> 00:15:27.000]  你在我的心靈裡面
[00:15:27.000 --> 00:15:31.000]  看見我先前的罪所留下的痕跡
[00:15:31.000 --> 00:15:33.000]  這是無庸置疑的
[00:15:33.000 --> 00:15:35.000]  你也看見我現在的危險
[00:15:35.000 --> 00:15:38.000]  以及待人接物的動機和場合
[00:15:38.000 --> 00:15:39.000]  上主呀
[00:15:39.000 --> 00:15:41.000]  這一切你都看到
[00:15:41.000 --> 00:15:44.000]  我都樂於如此
[00:15:44.000 --> 00:15:46.000]  所以很重要的就是我們知道
[00:15:46.000 --> 00:15:48.000]  我們去到神的面前的時候
[00:15:48.000 --> 00:15:53.000]  神清楚我們的本相
[00:15:53.000 --> 00:15:55.000]  我們真實的面貌是怎麼樣
[00:15:55.000 --> 00:15:59.000]  所以祈禱就是我們和神溝通
[00:15:59.000 --> 00:16:02.000]  很快我們去看摩西祈禱的態度
[00:16:02.000 --> 00:16:05.000]  在這篇禱文裡面我們看到
[00:16:05.000 --> 00:16:07.000]  在第十八節開始
[00:16:07.000 --> 00:16:12.000]  摩西就說到他在耶和華面前四十週夜
[00:16:12.000 --> 00:16:14.000]  然後就看到他沒有吃飯
[00:16:14.000 --> 00:16:15.000]  沒有喝水
[00:16:15.000 --> 00:16:16.000]  在第十九節裡面
[00:16:16.000 --> 00:16:19.000]  當他聽到耶和華要向他們帶發烈路
[00:16:19.000 --> 00:16:21.000]  要滅絕他們的時候
[00:16:21.000 --> 00:16:25.000]  他是在一個很害怕的狀況裡面
[00:16:25.000 --> 00:16:28.000]  但摩西沒有因為害怕而不祈禱
[00:16:28.000 --> 00:16:30.000]  他繼續向神祈禱
[00:16:30.000 --> 00:16:32.000]  於是神就應運了他
[00:16:32.000 --> 00:16:35.000]  這裡我們看到有三樣事情
[00:16:35.000 --> 00:16:41.000]  第一就是他持續為他的需要祈禱
[00:16:41.000 --> 00:16:47.000]  當然今天我們不要在一種所謂兩極的教導裡面
[00:16:47.000 --> 00:16:48.000]  所謂兩極的教導就是
