
[00:00:00.000 --> 00:00:03.000]  有一個牧師他在烏克蘭牧會
[00:06:58.500 --> 00:06:59.500]  調高一點
[00:06:59.500 --> 00:07:01.500]  低音調少一點
[00:07:01.500 --> 00:07:02.500]  對不起
[00:07:02.500 --> 00:07:05.500]  因為我以前是在轉播這種戲
[00:07:05.500 --> 00:07:07.500]  我是負責人
[00:07:07.500 --> 00:07:08.500]  所以我會音響
[00:07:08.500 --> 00:07:10.500]  所以聲音
[00:07:10.500 --> 00:07:12.500]  現在聲音越來越好了
[00:07:12.500 --> 00:07:14.500]  因為你們如果講
[00:07:14.500 --> 00:07:17.500]  講話如果聽的是很精彩的聲音
[00:07:17.500 --> 00:07:19.500]  很快就睡著
[00:07:19.500 --> 00:07:21.500]  你們要高音一點
[00:07:21.500 --> 00:07:23.500]  感覺要清脆舒服
[00:07:23.500 --> 00:07:24.500]  好沒
[00:07:24.500 --> 00:07:26.500]  你看越來越好了
[00:07:26.500 --> 00:07:28.500]  再來
[00:07:28.500 --> 00:07:31.500]  好
[00:07:31.500 --> 00:07:32.500]  哈嘍哈嘍
[00:07:34.500 --> 00:07:36.500]  你們有很好的音響
[00:07:36.500 --> 00:07:38.500]  其實好好的調一下音響
[00:07:38.500 --> 00:07:40.500]  效果會非常好
[00:07:40.500 --> 00:07:41.500]  開音響以後
[00:07:41.500 --> 00:07:42.500]  就是機器上的人
[00:07:42.500 --> 00:07:44.500]  就全部都跑進來了
[00:07:44.500 --> 00:07:45.500]  好沒
[00:07:45.500 --> 00:07:46.500]  好
[00:07:46.500 --> 00:07:47.500]  非常好謝謝
[00:07:47.500 --> 00:07:48.500]  好所以
[00:07:48.500 --> 00:07:51.500]  這段聖經在講到什麼呢
[00:07:51.500 --> 00:07:53.500]  講到三件事情
[00:07:53.500 --> 00:07:55.500]  哪三件事情呢
[00:07:55.500 --> 00:07:57.500]  我們首先來看第一點
[00:07:57.500 --> 00:07:59.500]  Prosperity
[00:07:59.500 --> 00:08:00.500]  就是什麼
[00:08:00.500 --> 00:08:04.500]  富足豐盛
[00:08:04.500 --> 00:08:06.500]  這段聖經裡面提到說
[00:08:06.500 --> 00:08:08.500]  那個賜種給雜種的
[00:08:08.500 --> 00:08:10.500]  賜糧給人吃的
[00:08:10.500 --> 00:08:12.500]  必多多的加給你們
[00:08:12.500 --> 00:08:13.500]  重力的種子
[00:08:13.500 --> 00:08:15.500]  又增添你們仁義的果實
[00:08:15.500 --> 00:08:17.500]  叫你們繁殖富足
[00:08:17.500 --> 00:08:19.500]  可以多多的施捨
[00:08:19.500 --> 00:08:22.500]  就藉著我們此感謝
[00:08:22.500 --> 00:08:24.500]  歸於神
[00:08:24.500 --> 00:08:26.500]  我把這個相畫下來
[00:08:26.500 --> 00:08:29.500]  雜種給人吃
[00:08:29.500 --> 00:08:31.500]  還有重力的種子
[00:08:31.500 --> 00:08:33.500]  所以
[00:08:33.500 --> 00:08:34.500]  我們都知道
[00:08:34.500 --> 00:08:35.500]  一個女僕來找耶穌
[00:08:35.500 --> 00:08:37.500]  半夜來找耶穌
[00:08:37.500 --> 00:08:39.500]  她想得老永生
[00:08:39.500 --> 00:08:40.500]  因為她人生的
[00:08:40.500 --> 00:08:42.500]  一切的豐富都有了
[00:08:42.500 --> 00:08:44.500]  但是她缺乏的是一個
[00:08:44.500 --> 00:08:46.500]  永生的缺具
[00:08:46.500 --> 00:08:47.500]  所以在她裡面
[00:08:47.500 --> 00:08:49.500]  她的可能問題是
[00:08:49.500 --> 00:08:51.500]  她又不敢每天來找耶穌
[00:08:51.500 --> 00:08:53.500]  所以她就半夜來找耶穌
[00:08:53.500 --> 00:08:55.500]  耶穌知道
[00:08:55.500 --> 00:08:56.500]  她什麼都有
[00:08:56.500 --> 00:08:58.500]  就是缺什麼
[00:08:58.500 --> 00:08:59.500]  缺永生
[00:08:59.500 --> 00:09:00.500]  為什麼呢
[00:09:00.500 --> 00:09:02.500]  因為愛一方的錢
[00:09:02.500 --> 00:09:04.500]  只會過於愛永生
[00:09:04.500 --> 00:09:07.500]  想要既得永生又得什麼
[00:09:07.500 --> 00:09:08.500]  又得財富
[00:09:08.500 --> 00:09:10.500]  所以耶穌就跟她講
[00:09:10.500 --> 00:09:11.500]  你把你所有的
[00:09:11.500 --> 00:09:13.500]  奉獻出來給窮人
[00:09:13.500 --> 00:09:15.500]  你然後來跟隨我
[00:09:15.500 --> 00:09:16.500]  後來她就不願意了
[00:09:16.500 --> 00:09:19.500]  為什麼不願意
[00:09:19.500 --> 00:09:23.500]  因為她愛財
[00:09:23.500 --> 00:09:24.500]  我們今天坐在這裡
[00:09:24.500 --> 00:09:25.500]  不是今天要講
[00:09:25.500 --> 00:09:27.500]  是體驗財嗎
[00:09:27.500 --> 00:09:30.500]  我們會不會也是愛錢財呢
[00:09:30.500 --> 00:09:32.500]  我們都需要錢財
[00:09:32.500 --> 00:09:35.500]  但是我們不要去愛錢財
[00:09:35.500 --> 00:09:38.500]  這個是不一樣的
[00:09:38.500 --> 00:09:42.500]  所以耶穌指責的都是什麼
[00:09:42.500 --> 00:09:44.500]  貪財的人
[00:09:44.500 --> 00:09:47.500]  不是擁有錢財的人
[00:09:47.500 --> 00:09:49.500]  所以我們的世界
[00:09:49.500 --> 00:09:52.500]  從來我們還不是有錢人
[00:09:52.500 --> 00:09:54.500]  但是耶穌指出的
[00:09:54.500 --> 00:09:56.500]  如果你貪愛錢財
[00:09:56.500 --> 00:09:58.500]  那個就是不對的
[00:09:58.500 --> 00:09:59.500]  所以第二個
[00:09:59.500 --> 00:10:00.500]  我們接下來看
[00:10:00.500 --> 00:10:03.500]  上帝樂意看到我們豐盛
[00:10:03.500 --> 00:10:05.500]  好請接著放下去
[00:10:05.500 --> 00:10:06.500]  第一個
[00:10:06.500 --> 00:10:08.500]  這裡面提到
[00:10:08.500 --> 00:10:11.500]  這個有關財富的觀念
[00:10:11.500 --> 00:10:13.500]  第一個我們要相信一件事情
[00:10:13.500 --> 00:10:16.500]  神是樂意賜種給什麼人
[00:10:16.500 --> 00:10:18.500]  殺走的人
[00:10:18.500 --> 00:10:22.500]  而且他還要怎麼樣
[00:10:22.500 --> 00:10:26.500]  而且祂賜種給殺走的人
[00:10:26.500 --> 00:10:28.500]  而且賜糧給人
[00:10:28.500 --> 00:10:29.500]  給什麼
[00:10:29.500 --> 00:10:30.500]  給人吃
[00:10:30.500 --> 00:10:31.500]  所以這裡講到兩件事情
[00:10:31.500 --> 00:10:32.500]  第一個
[00:10:32.500 --> 00:10:34.500]  祂賜種
[00:10:34.500 --> 00:10:36.500]  種是給誰
[00:10:36.500 --> 00:10:37.500]  殺走的
[00:10:37.500 --> 00:10:39.500]  然後把糧給誰
[00:10:39.500 --> 00:10:42.500]  給人吃
[00:10:42.500 --> 00:10:43.500]  我們思想這裡有一個問題
[00:10:43.500 --> 00:10:45.500]  這個很特別
[00:10:45.500 --> 00:10:47.500]  什麼是種子
[00:10:47.500 --> 00:10:50.500]  什麼是糧食
[00:10:50.500 --> 00:10:52.500]  種子是什麼
[00:10:52.500 --> 00:10:53.500]  是麥子
[00:10:53.500 --> 00:10:54.500]  是稻子
[00:10:54.500 --> 00:10:55.500]  這個叫種子對不對
[00:10:55.500 --> 00:10:57.500]  把它弄成米
[00:10:57.500 --> 00:10:58.500]  弄成麥麵粉
[00:10:58.500 --> 00:10:59.500]  那是什麼
[00:10:59.500 --> 00:11:01.500]  糧食
[00:11:01.500 --> 00:11:05.500]  所以上帝把種子給誰
[00:11:05.500 --> 00:11:07.500]  殺走的
[00:11:07.500 --> 00:11:08.500]  所以要問你自己
[00:11:08.500 --> 00:11:10.500]  你是不是殺走的
[00:11:10.500 --> 00:11:12.500]  你如果不是殺走的
[00:11:12.500 --> 00:11:14.500]  你只是吃糧的
[00:11:14.500 --> 00:11:16.500]  上帝只會給你糧
[00:11:16.500 --> 00:11:19.500]  好我們想想看一件事情
[00:11:19.500 --> 00:11:21.500]  以色列人在埃及的時候
[00:11:21.500 --> 00:11:23.500]  他們從了埃及到跨年
[00:11:23.500 --> 00:11:25.500]  在跨年做什麼
[00:11:25.500 --> 00:11:26.500]  40年
[00:11:26.500 --> 00:11:27.500]  他們有沒有殺走過
[00:11:27.500 --> 00:11:28.500]  沒有
[00:11:28.500 --> 00:11:30.500]  他們吃什麼
[00:11:30.500 --> 00:11:31.500]  麻辣
[00:11:31.500 --> 00:11:32.500]  麻辣跟煙燻對不對
[00:11:32.500 --> 00:11:35.500]  但是上帝還在貼給他們的
[00:11:35.500 --> 00:11:36.500]  OK
[00:11:36.500 --> 00:11:41.500]  但是他們可以留著過一餐嗎
[00:11:41.500 --> 00:11:43.500]  可以過一天嗎
[00:11:43.500 --> 00:11:44.500]  不可以
[00:11:44.500 --> 00:11:45.500]  他們只能今天收今天的
[00:11:45.500 --> 00:11:47.500]  今天吃今天的
[00:11:47.500 --> 00:11:50.500]  這個叫賜糧給誰
[00:11:50.500 --> 00:11:51.500]  給人吃
[00:11:51.500 --> 00:11:52.500]  好了
[00:11:52.500 --> 00:11:53.500]  但是當他們來到
[00:11:53.500 --> 00:11:56.500]  來到這個迦南地之後
[00:11:56.500 --> 00:11:58.500]  上帝那個麻辣就怎樣
[00:11:58.500 --> 00:11:59.500]  就停了
[00:11:59.500 --> 00:12:02.500]  接下來他們要吃什麼
[00:12:02.500 --> 00:12:03.500]  自己種的
[00:12:03.500 --> 00:12:06.500]  所以上帝把什麼東西給他們
[00:12:06.500 --> 00:12:07.500]  給種子給他們
[00:12:07.500 --> 00:12:09.500]  所以他們種子
[00:12:09.500 --> 00:12:14.500]  如果你把種子當成糧食給吃掉了
[00:12:14.500 --> 00:12:16.500]  你想
[00:12:16.500 --> 00:12:18.500]  上帝第二天會給你麻辣嗎
[00:12:18.500 --> 00:12:19.500]  沒有
[00:12:19.500 --> 00:12:20.500]  麻辣已經停了
[00:12:20.500 --> 00:12:21.500]  對不對
[00:12:21.500 --> 00:12:24.500]  種子這樣給你做什麼用
[00:12:24.500 --> 00:12:26.500]  你要殺種
[00:12:26.500 --> 00:12:28.500]  還要吃
[00:12:28.500 --> 00:12:29.500]  好嗎
[00:12:29.500 --> 00:12:31.500]  如果你把種子全部吃了
[00:12:31.500 --> 00:12:33.500]  那你就變成什麼
[00:12:33.500 --> 00:12:36.500]  Homeless
[00:12:36.500 --> 00:12:37.500]  好嗎
[00:12:37.500 --> 00:12:38.500]  但是種子
[00:12:38.500 --> 00:12:41.500]  如果你懂得分配這個種子
[00:12:41.500 --> 00:12:42.500]  你就會怎麼樣
[00:12:42.500 --> 00:12:48.500]  種子長出三十倍六十倍一百倍
[00:12:48.500 --> 00:12:51.500]  你要知道關鍵在這裡
[00:12:51.500 --> 00:12:52.500]  關鍵在這裡
[00:12:52.500 --> 00:12:54.500]  為什麼大部分的人
[00:12:54.500 --> 00:12:59.500]  都只靠一顆心碎來生活
[00:12:59.500 --> 00:13:02.500]  為什麼今天如果聽到失業
[00:13:02.500 --> 00:13:03.500]  你就會
[00:13:03.500 --> 00:13:04.500]  你就會太累
[00:13:04.500 --> 00:13:06.500]  你就會緊張
[00:13:06.500 --> 00:13:09.500]  不知道怎麼辦
[00:13:09.500 --> 00:13:12.500]  因為你靠什麼
[00:13:12.500 --> 00:13:14.500]  靠那張心碎單
[00:13:14.500 --> 00:13:15.500]  對不對
[00:13:15.500 --> 00:13:16.500]  所以沒有心碎
[00:13:16.500 --> 00:13:17.500]  沒有工作
[00:13:17.500 --> 00:13:19.500]  你就完了
[00:13:19.500 --> 00:13:21.500]  今天在北美的多少個人
[00:13:21.500 --> 00:13:24.500]  是靠那一張心碎的支票在過活
[00:13:24.500 --> 00:13:25.500]  所以他活的
[00:13:25.500 --> 00:13:27.500]  誰是他的主人
[00:13:27.500 --> 00:13:28.500]  老闆
[00:13:28.500 --> 00:13:31.500]  老闆是他的主人
[00:13:31.500 --> 00:13:32.500]  對不對
[00:13:32.500 --> 00:13:34.500]  為了要一口飯
[00:13:34.500 --> 00:13:35.500]  怎麼樣
[00:13:35.500 --> 00:13:36.500]  什麼事情都給他
[00:13:36.500 --> 00:13:39.500]  你叫他禮拜天來上班下班
[00:13:39.500 --> 00:13:40.500]  你敢
[00:13:40.500 --> 00:13:42.500]  敢說不嗎
[00:13:42.500 --> 00:13:43.500]  一定會去
[00:13:43.500 --> 00:13:45.500]  牧師叫你禮拜天來聚會
[00:13:45.500 --> 00:13:47.500]  你還說什麼
[00:13:47.500 --> 00:13:48.500]  不要
[00:13:48.500 --> 00:13:50.500]  那是很客氣的
[00:13:50.500 --> 00:13:51.500]  那不客氣的
[00:13:51.500 --> 00:13:52.500]  客氣的就說什麼
[00:13:52.500 --> 00:13:54.500]  我看看
[00:13:54.500 --> 00:13:55.500]  對不對
[00:13:55.500 --> 00:13:56.500]  為什麼
[00:13:56.500 --> 00:13:59.500]  因為家庭都是我的老闆
[00:13:59.500 --> 00:14:00.500]  我為什麼要去介紹他
[00:14:00.500 --> 00:14:03.500]  我的老闆是誰
[00:14:03.500 --> 00:14:06.500]  我的老闆是公司
[00:14:06.500 --> 00:14:08.500]  公司如果給我壞了
[00:14:08.500 --> 00:14:09.500]  我就完蛋了
[00:14:09.500 --> 00:14:10.500]  我要搬家
[00:14:10.500 --> 00:14:11.500]  我要賣房子
[00:14:11.500 --> 00:14:12.500]  我沒有飯吃
[00:14:12.500 --> 00:14:15.500]  所以誰是我的老闆
[00:14:15.500 --> 00:14:19.500]  公司是我的老闆
[00:14:19.500 --> 00:14:22.500]  錢是你的老闆
[00:14:22.500 --> 00:14:23.500]  對不對
[00:14:23.500 --> 00:14:24.500]  但是有一句話說
[00:14:24.500 --> 00:14:27.500]  錢是很好的什麼
[00:14:27.500 --> 00:14:28.500]  奴隸
[00:14:28.500 --> 00:14:31.500]  但是卻最差勁的老闆
[00:14:31.500 --> 00:14:32.500]  跟你隔壁的人說一下
[00:14:32.500 --> 00:14:38.500]  錢是最差勁的老闆
[00:14:38.500 --> 00:14:41.500]  最好的奴隸
[00:14:41.500 --> 00:14:42.500]  好不好用
[00:14:42.500 --> 00:14:44.500]  錢好不好用
[00:14:44.500 --> 00:14:45.500]  你叫他做什麼
[00:14:45.500 --> 00:14:46.500]  你要買什麼
[00:14:46.500 --> 00:14:48.500]  他就買東西給你
