
[00:00:00.000 --> 00:00:05.000]  錄音或錄影
[00:05:28.000 --> 00:05:30.000]  是按著恩典揀選的
[00:05:30.000 --> 00:05:33.000]  既是按著恩典就不再是出於行為
[00:05:33.000 --> 00:05:36.000]  否則恩典也不再是恩典
[00:05:36.000 --> 00:05:39.000]  當日有七千的愚民
[00:05:39.000 --> 00:05:42.000]  今天保羅的時候
[00:05:42.000 --> 00:05:46.000]  信主的以色列人也是愚民
[00:05:46.000 --> 00:05:50.000]  這些愚民是按著神的恩典被揀選
[00:05:50.000 --> 00:05:54.000]  不是因為他們有什麼好行為
[00:05:54.000 --> 00:05:56.000]  第二段我們看
[00:05:56.000 --> 00:06:04.000]  七至十節有三類的以色列人
[00:06:04.000 --> 00:06:08.000]  保羅將以色列人分為三類
[00:06:08.000 --> 00:06:10.000]  第一是整體以色列人
[00:06:10.000 --> 00:06:13.000]  他們都是追求律法的義
[00:06:13.000 --> 00:06:15.000]  第二是蒙揀選的以色列人
[00:06:15.000 --> 00:06:17.000]  是信主的以色列人
[00:06:17.000 --> 00:06:20.000]  包括保羅在內
[00:06:20.000 --> 00:06:23.000]  第三就是橫緊心硬的以色列人
[00:06:23.000 --> 00:06:31.000]  他們不肯接受神的啟示和救恩
[00:06:31.000 --> 00:06:32.000]  第八節說
[00:06:32.000 --> 00:06:34.000]  正如經上所記
[00:06:34.000 --> 00:06:38.000]  神給他們麻木的靈 不能看見的眼睛
[00:06:38.000 --> 00:06:41.000]  不能聽見的耳朵 直到今天
[00:06:41.000 --> 00:06:43.000]  其實保羅是在引用
[00:06:43.000 --> 00:06:47.000]  《生命記》第29章第4節
[00:06:47.000 --> 00:06:51.000]  摩西在進入迦南地之前
[00:06:51.000 --> 00:06:55.000]  是和以色列人說的
[00:06:55.000 --> 00:06:58.000]  和以色列人說 神對他們很好
[00:06:58.000 --> 00:07:04.000]  但他們沒有作出悉切的回應
[00:07:04.000 --> 00:07:06.000]  第九第十節
[00:07:06.000 --> 00:07:11.000]  保羅又引用詩篇69篇22至23節
[00:07:11.000 --> 00:07:15.000]  大衛求神擊打他的囚敵
[00:07:15.000 --> 00:07:18.000]  使他們眼目分花 看不見真理
[00:07:18.000 --> 00:07:20.000]  其實在舊約的先知裏
[00:07:20.000 --> 00:07:22.000]  例如以塞亞
[00:07:22.000 --> 00:07:26.000]  經常提到以色列人很橫緊
[00:07:26.000 --> 00:07:29.000]  他們好像看不見真理
[00:07:29.000 --> 00:07:32.000]  所以其實保羅引用這些聖經
[00:07:32.000 --> 00:07:35.000]  是從舊約聖經裏的律法書
[00:07:35.000 --> 00:07:38.000]  先知書 詩篇
[00:07:38.000 --> 00:07:42.000]  都是不斷提到以色列人今天的光景
[00:07:42.000 --> 00:07:47.000]  他們是心硬 心硬的光景
[00:07:47.000 --> 00:07:54.000]  其實今天2025年的猶太人又是怎樣呢?
[00:07:54.000 --> 00:07:58.000]  一位在以色列宣教多年的宣教士
[00:07:58.000 --> 00:08:00.000]  他這樣說
[00:08:00.000 --> 00:08:05.000]  其實在以色列的以色列人
[00:08:05.000 --> 00:08:09.000]  90%以上都是無神論者
[00:08:09.000 --> 00:08:13.000]  他們連猶太教都不信
[00:08:13.000 --> 00:08:15.000]  他們走得很前衛
[00:08:15.000 --> 00:08:19.000]  甚至贊成同性戀
[00:08:19.000 --> 00:08:23.000]  但是在以色列人之中
[00:08:23.000 --> 00:08:27.000]  亦有少部份是信主的
[00:08:27.000 --> 00:08:30.000]  所以現在世上是有警察會
[00:08:30.000 --> 00:08:34.000]  有機構向猶太人傳福音
[00:08:34.000 --> 00:08:39.000]  雖然那後是不大
[00:08:39.000 --> 00:08:41.000]  我們又看下一段
[00:08:41.000 --> 00:08:43.000]  11至16節
[00:08:43.000 --> 00:08:48.000]  外族人得救是要刺激以色列人
[00:08:48.000 --> 00:08:53.000]  第十一節
[00:09:19.000 --> 00:09:23.000]  當以色列人見到這麼多外族人信主
[00:09:23.000 --> 00:09:29.000]  就會激發他們反省自己屬靈 貧乏的光景
[00:09:29.000 --> 00:09:31.000]  舉個例子
[00:09:31.000 --> 00:09:36.000]  在我們教會裏有些團契很興旺
[00:09:36.000 --> 00:09:39.000]  有些團契不太興旺
[00:09:39.000 --> 00:09:43.000]  如果我在一個團契見到
[00:09:43.000 --> 00:09:49.000]  旁邊的團契這麼多人 這麼興旺 唱詩這麼大聲
[00:09:49.000 --> 00:09:51.000]  為何我們團契這麼低落
[00:09:51.000 --> 00:09:54.000]  小貓三四隻 又沒有人肯做職員
[00:09:54.000 --> 00:09:58.000]  於是我們就要發奮
[00:09:58.000 --> 00:10:01.000]  我們要祈禱 要想想要做些甚麼
[00:10:01.000 --> 00:10:04.000]  使我們團契更興旺
[00:10:04.000 --> 00:10:06.000]  又好像在若干年前
[00:10:06.000 --> 00:10:10.000]  香港有些信徒去到韓國
[00:10:10.000 --> 00:10:14.000]  去體驗那裏的教會是怎樣復興
[00:10:14.000 --> 00:10:17.000]  他們禱告是怎樣火熱
[00:10:17.000 --> 00:10:24.000]  有沒有值得我們學習 我們反省的地方呢
[00:10:24.000 --> 00:10:26.000]  所以十二節說
[00:10:26.000 --> 00:10:30.000]  既然他們的過犯成就了世人的富足
[00:10:30.000 --> 00:10:33.000]  他們的失敗成就了外人的富足
[00:10:33.000 --> 00:10:37.000]  何況他們的豐盛呢
[00:10:37.000 --> 00:10:41.000]  以色列人的失誤使外族人富足
[00:10:41.000 --> 00:10:45.000]  假如以色列人有屬靈的警覺
[00:10:45.000 --> 00:10:48.000]  興旺起來 不得了
[00:10:48.000 --> 00:10:55.000]  那個效果是難以想像的
[00:10:55.000 --> 00:10:59.000]  所以在十三十四節說
[00:10:59.000 --> 00:11:03.000]  如今我對你們外族人說
[00:11:03.000 --> 00:11:05.000]  與你們所想的相反
[00:11:05.000 --> 00:11:11.000]  就我的外族人使徒這個身份來說
[00:11:11.000 --> 00:11:13.000]  我看重自己的職份
[00:11:13.000 --> 00:11:19.000]  這樣或許可以使我的猶太同胞心生妒忌
[00:11:19.000 --> 00:11:22.000]  好讓他們當中有些人得救
[00:11:22.000 --> 00:11:25.000]  這兩節本來是跟外族人說的
[00:11:25.000 --> 00:11:30.000]  跟羅馬教會的外族人說的
[00:11:30.000 --> 00:11:33.000]  他說他自己是外族人的使徒
[00:11:33.000 --> 00:11:35.000]  很努力向外族人傳福音
[00:11:35.000 --> 00:11:39.000]  但不表示他背棄自己的同胞
[00:11:39.000 --> 00:11:44.000]  他也很希望他的同胞得救
[00:11:44.000 --> 00:11:48.000]  接著是十七至二十四節
[00:11:48.000 --> 00:11:56.000]  剛才我們開始讀的那段經文
[00:11:56.000 --> 00:12:00.000]  這裡說如果有幾根枝子被截下來
[00:12:00.000 --> 00:12:04.000]  你這野橄欖枝卻被摺上去
[00:12:04.000 --> 00:12:08.000]  分享橄欖樹肥美的樹根
[00:12:08.000 --> 00:12:10.000]  枝子被摺下來
[00:12:10.000 --> 00:12:14.000]  是指以色列人離開了神的恩典
[00:12:14.000 --> 00:12:16.000]  被拒於救恩的門外
[00:12:16.000 --> 00:12:20.000]  野橄欖是外族的信徒
[00:12:20.000 --> 00:12:22.000]  他們本來不是神的選民
[00:12:22.000 --> 00:12:27.000]  但他們卻可以分享橄欖樹肥美的樹根
[00:12:27.000 --> 00:12:34.000]  他們可以承接了神對以色列人祖先所應許的祝福
[00:12:34.000 --> 00:12:35.000]  如果你看舊約
[00:12:35.000 --> 00:12:38.000]  你會知道有很多祝福給以色列人
[00:12:38.000 --> 00:12:41.000]  但現在以色列人拒絕
[00:12:41.000 --> 00:12:44.000]  拒絕神給他們的救贖
[00:12:44.000 --> 00:12:46.000]  於是這些祝福去了外族人身上
[00:12:46.000 --> 00:12:50.000]  就好像有個有錢人
[00:12:50.000 --> 00:12:53.000]  他的兒子不識抬舉
[00:12:53.000 --> 00:12:55.000]  離家出走
[00:12:55.000 --> 00:12:57.000]  不肯認他做爸爸
[00:12:57.000 --> 00:12:59.000]  於是這個有錢人
[00:12:59.000 --> 00:13:02.000]  就收養了另外一個親生兒子
[00:13:02.000 --> 00:13:04.000]  做他自己的兒子
[00:13:04.000 --> 00:13:06.000]  這個兒子就能夠享有
[00:13:06.000 --> 00:13:09.000]  他本來兒子所能享有的
[00:13:09.000 --> 00:13:12.000]  一切的財富和特權
[00:13:12.000 --> 00:13:14.000]  就是這樣
[00:13:14.000 --> 00:13:17.000]  我們看18至21節
[00:13:17.000 --> 00:13:21.000]  不如我們一起讀
[00:13:21.000 --> 00:13:23.000]  我們一起讀這幾節
[00:13:23.000 --> 00:13:28.000]  那你就不要對原來的資質誇口
[00:13:28.000 --> 00:13:30.000]  如果你要誇口
[00:13:30.000 --> 00:13:32.000]  就應該想一想
[00:13:32.000 --> 00:13:35.000]  不是你支撐著樹根
[00:13:35.000 --> 00:13:38.000]  而是樹根支撐著你
[00:13:38.000 --> 00:13:40.000]  這樣你會說
[00:13:40.000 --> 00:13:42.000]  那些資質被折下來
[00:13:42.000 --> 00:13:45.000]  是要讓我接上去
[00:13:45.000 --> 00:13:46.000]  不錯
[00:13:46.000 --> 00:13:50.000]  他們因為不信而被折下來
[00:13:50.000 --> 00:13:53.000]  你卻靠著信心站立得住
[00:13:53.000 --> 00:13:56.000]  你不要心高氣傲
[00:13:56.000 --> 00:13:58.000]  倒要心存
[00:13:58.000 --> 00:14:03.000]  因為神既然不顧息來的資質
[00:14:03.000 --> 00:14:06.000]  恐怕也不會顧息你
[00:14:06.000 --> 00:14:08.000]  其實這一段
[00:14:08.000 --> 00:14:10.000]  保羅是用命令的語氣
[00:14:10.000 --> 00:14:12.000]  向外族人說的
[00:14:12.000 --> 00:14:14.000]  叫他們不要誇口
[00:14:14.000 --> 00:14:17.000]  因為一切都是神的恩典
[00:14:17.000 --> 00:14:20.000]  你們不要那麼自高
[00:14:20.000 --> 00:14:23.000]  以為神是忘記了以色列人
[00:14:23.000 --> 00:14:25.000]  保羅警告他們
[00:14:25.000 --> 00:14:29.000]  神既然可以不愛惜原來的資質
[00:14:29.000 --> 00:14:32.000]  也可以不愛惜你們
[00:14:32.000 --> 00:14:36.000]  第22節說到
[00:14:36.000 --> 00:14:41.000]  所以你要留意神的恩慈和嚴厲
[00:14:41.000 --> 00:14:42.000]  對跌倒的人
[00:14:42.000 --> 00:14:44.000]  神是嚴厲的
[00:14:44.000 --> 00:14:47.000]  對你卻是恩慈的
[00:14:47.000 --> 00:14:49.000]  只要你繼續留在神的恩慈裡
[00:14:49.000 --> 00:14:53.000]  否則你也要被砍下來
[00:14:53.000 --> 00:14:55.000]  所以保羅這裡勸勉外族人
[00:14:55.000 --> 00:14:59.000]  要繼續留在神的恩典裡
[00:14:59.000 --> 00:15:03.000]  要和神保持很好的關係
[00:15:03.000 --> 00:15:05.000]  不要以為今天你得救
[00:15:05.000 --> 00:15:08.000]  就可以什麼都做了
[00:15:08.000 --> 00:15:10.000]  神為人預備救恩
[00:15:10.000 --> 00:15:13.000]  是人要用行動去配合的
[00:15:13.000 --> 00:15:15.000]  所以弟兄姊妹
[00:15:15.000 --> 00:15:19.000]  今天我們得到的救恩是白白的
[00:15:19.000 --> 00:15:23.000]  但是我們要竭力保守自己
[00:15:23.000 --> 00:15:26.000]  留在神的恩慈裡
[00:15:26.000 --> 00:15:30.000]  23、24節
[00:15:43.000 --> 00:15:45.000]  所以原來的資質難道
[00:15:45.000 --> 00:15:49.000]  不更要接在本來的橄欖樹上嗎?
[00:15:49.000 --> 00:15:54.000]  如果他日以色列人願意信主
[00:15:54.000 --> 00:15:58.000]  他們也同樣會得救
[00:15:58.000 --> 00:16:01.000]  外族人本來不是神的選民
[00:16:01.000 --> 00:16:04.000]  都可以違反本來的規矩
[00:16:04.000 --> 00:16:07.000]  接在本來的橄欖樹上
[00:16:07.000 --> 00:16:13.000]  何況他原來的資質即是以色列人呢?
[00:16:13.000 --> 00:16:17.000]  接下來的這一段很難解釋
[00:16:17.000 --> 00:16:19.000]  25至27節
[00:16:19.000 --> 00:16:24.000]  將來全以色列都要得救嗎?
[00:16:24.000 --> 00:16:28.000]  我們看25至27節
[00:16:28.000 --> 00:16:30.000]  其中一句
[00:16:30.000 --> 00:16:37.000]  弟兄們,我不希望你們不知道這隻奧鼻
[00:16:37.000 --> 00:16:40.000]  免得你們自以為聰明
[00:16:40.000 --> 00:16:43.000]  這隻奧鼻就是以色列人當中
[00:16:43.000 --> 00:16:46.000]  有一部分是還感的
[00:16:46.000 --> 00:16:49.000]  一直等到外族人全數都進去
[00:16:49.000 --> 00:16:53.000]  這樣全以色列要得到拯救
[00:16:53.000 --> 00:16:55.000]  正如經上所記
[00:16:55.000 --> 00:17:01.000]  那拯救者必從錫安出來,使不敬虔離開瓦國
[00:17:01.000 --> 00:17:04.000]  這就是我與他們所立的約
[00:17:04.000 --> 00:17:07.000]  那時我要除去他們的罪
[00:17:07.000 --> 00:17:12.000]  這裡的奧鼻是指到在神的救贖計劃裡
[00:17:12.000 --> 00:17:15.000]  關乎以色列的情況
[00:17:15.000 --> 00:17:20.000]  接著這裡說到免得你們自以為聰明
[00:17:20.000 --> 00:17:25.000]  是指到外族人的信徒
[00:17:25.000 --> 00:17:28.000]  他以為大部分的以色列人已經心硬
[00:17:28.000 --> 00:17:31.000]  已成定局,神會放棄他們
[00:17:31.000 --> 00:17:33.000]  不是這樣的
[00:17:33.000 --> 00:17:37.000]  等到外族人全數都進去
[00:17:37.000 --> 00:17:39.000]  原文是充足的意思
[00:17:39.000 --> 00:17:43.000]  是指被揀選的外族人都一一歸主
[00:17:43.000 --> 00:17:46.000]  這裡可能是指到人類歷史
[00:17:46.000 --> 00:17:50.000]  快將結束的時刻
[00:17:50.000 --> 00:17:54.000]  全以色列要得到拯救
[00:17:54.000 --> 00:17:56.000]  這一句是難解的
[00:17:56.000 --> 00:18:00.000]  釋經學者都有不同的看法
[00:18:00.000 --> 00:18:03.000]  但大部分學者都認為是指到
[00:18:03.000 --> 00:18:05.000]  末世的時候
[00:18:05.000 --> 00:18:10.000]  整體以色列人或者以色列人是大規模的
[00:18:10.000 --> 00:18:13.000]  去悔改得著
[00:18:13.000 --> 00:18:16.000]  這個救恩
[00:18:16.000 --> 00:18:18.000]  我們不知道是怎樣發生
[00:18:18.000 --> 00:18:20.000]  不過這裡真的這樣說
[00:18:20.000 --> 00:18:24.000]  讓我們再看看這個救恩歷史的進程
[00:18:24.000 --> 00:18:27.000]  先是以色列的愚民歸主
[00:18:27.000 --> 00:18:30.000]  接著是外族人歸主
[00:18:30.000 --> 00:18:33.000]  最終極就是以色列作為一個民族
[00:18:33.000 --> 00:18:36.000]  來歸向基督
[00:18:36.000 --> 00:18:40.000]  我想保羅有想過自己的經歷
[00:18:40.000 --> 00:18:43.000]  他是逼迫基督徒的
[00:18:43.000 --> 00:18:45.000]  但在大馬式的路上
[00:18:45.000 --> 00:18:47.000]  他遇見主之後
[00:18:47.000 --> 00:18:49.000]  他一百八十度改變
[00:18:49.000 --> 00:18:51.000]  他悔改信主
[00:18:51.000 --> 00:18:55.000]  故此將來當主再來的時候
[00:18:55.000 --> 00:18:58.000]  有可能
[00:18:58.000 --> 00:19:02.000]  有可能以色列全族因為見到
[00:19:02.000 --> 00:19:05.000]  因為遇見再來的主
[00:19:05.000 --> 00:19:07.000]  終於願意承認
[00:19:07.000 --> 00:19:10.000]  他是尼塞亞
[00:19:10.000 --> 00:19:13.000]  二十八至三十二節
[00:19:13.000 --> 00:19:18.000]  這裡說到以色列和外族人都是蒙愛的
[00:19:18.000 --> 00:19:23.000]  其實這一段是一至十一章的總結
[00:19:23.000 --> 00:19:25.000]  讓我們看看
[00:19:25.000 --> 00:19:27.000]  以色列人在二十八節說
[00:19:27.000 --> 00:19:29.000]  以色列人是神的仇敵
[00:19:29.000 --> 00:19:30.000]  不接受福音
[00:19:30.000 --> 00:19:33.000]  並且攔阻外族人信主
[00:19:33.000 --> 00:19:35.000]  二十九節
[00:19:35.000 --> 00:19:41.000]  神對以色列人的恩典和呼召是不改變的
[00:19:41.000 --> 00:19:43.000]  神正在等他們
[00:19:43.000 --> 00:19:44.000]  三十節
[00:19:44.000 --> 00:19:47.000]  外族人從前不信服神
[00:19:47.000 --> 00:19:50.000]  但藉著以色列人的信服
[00:19:50.000 --> 00:19:52.000]  他們就蒙憐憫
[00:19:52.000 --> 00:19:54.000]  以色列人的不信服
[00:19:54.000 --> 00:19:58.000]  使得外族人蒙憐憫
[00:19:58.000 --> 00:20:00.000]  三十一節
[00:20:00.000 --> 00:20:06.000]  外族人的蒙恩觸動到以色列人反省和悔改
[00:20:06.000 --> 00:20:11.000]  以致他們可以蒙神憐憫
[00:20:11.000 --> 00:20:13.000]  三十二節
[00:20:13.000 --> 00:20:19.000]  這裡說到因為神把所有人都圈在不信服之中
[00:20:19.000 --> 00:20:21.000]  為要憐憫所有人
[00:20:21.000 --> 00:20:25.000]  圈的意思是關在一起
[00:20:25.000 --> 00:20:32.000]  這裡強調神的主權引起無法抗拒神的安排和作為
[00:20:32.000 --> 00:20:35.000]  所以無論以色列人或外族人
[00:20:35.000 --> 00:20:38.000]  他們雖然選擇不信服神
[00:20:38.000 --> 00:20:41.000]  但神卻要憐憫他們
[00:20:41.000 --> 00:20:44.000]  這就是神的主權和計劃
[00:20:44.000 --> 00:20:47.000]  所以說神愛世人
[00:20:47.000 --> 00:20:49.000]  原來整個救恩的歷史
[00:20:49.000 --> 00:20:55.000]  就是這樣,神愛所有人
[00:20:55.000 --> 00:20:58.000]  包括不信服的外族人
[00:20:58.000 --> 00:21:00.000]  我們也愛外族人
[00:21:00.000 --> 00:21:05.000]  和心硬的以色列人
[00:21:05.000 --> 00:21:08.000]  最後我們來到十一章的總結
[00:21:08.000 --> 00:21:12.000]  就是要稱頌神的智慧和豐富
[00:21:12.000 --> 00:21:14.000]  我們一起讀好不好?
[00:21:14.000 --> 00:21:20.000]  神的豐富、智識等超心
[00:21:20.000 --> 00:21:22.000]  他的判斷多麼難測
[00:21:22.000 --> 00:21:25.000]  他的道目多麼難尋
[00:21:25.000 --> 00:21:27.000]  誰知道主的心意
[00:21:27.000 --> 00:21:30.000]  誰作過他的神話
[00:21:30.000 --> 00:21:32.000]  誰先給了他甚麼
[00:21:32.000 --> 00:21:35.000]  以至他予償還呢
[00:21:35.000 --> 00:21:39.000]  因為萬有都歸於他
[00:21:39.000 --> 00:21:44.000]  歸於他,願榮耀歸給他
[00:21:44.000 --> 00:21:46.000]  直到永遠,阿們
[00:21:46.000 --> 00:21:49.000]  這裡說到神是豐富
[00:21:49.000 --> 00:21:53.000]  豐富是指神有無窮的資源
[00:21:53.000 --> 00:21:55.000]  也基於他的愛
[00:21:55.000 --> 00:22:00.000]  他對世人施予寬容和恩賜
[00:22:00.000 --> 00:22:05.000]  智慧是指他對救恩歷史的構思
[00:22:05.000 --> 00:22:09.000]  智識是指他無所不知
[00:22:09.000 --> 00:22:12.000]  神何時虧欠過人呢?
[00:22:12.000 --> 00:22:14.000]  只有人虧欠他
[00:22:14.000 --> 00:22:16.000]  宇宙萬物都源於他
[00:22:16.000 --> 00:22:18.000]  並且靠他維繫
[00:22:18.000 --> 00:22:20.000]  所以他配得一切的榮耀
[00:22:20.000 --> 00:22:23.000]  直到永遠
[00:22:23.000 --> 00:22:27.000]  這一章是一至十一章的總結
[00:22:27.000 --> 00:22:32.000]  是描述神拯救世人的方法和過程
[00:22:32.000 --> 00:22:35.000]  那個智慧和奇妙
[00:22:35.000 --> 00:22:38.000]  我們未必明白保羅的心情
[00:22:38.000 --> 00:22:43.000]  為何他要覺得神那麼厲害呢?
[00:22:43.000 --> 00:22:46.000]  他讚嘆神的智慧
[00:22:46.000 --> 00:22:50.000]  因為他看到
[00:22:50.000 --> 00:22:55.000]  救恩本來是先從以色列人開始的
[00:22:55.000 --> 00:22:59.000]  其實以色列人一向都看不起我們
[00:22:59.000 --> 00:23:02.000]  在舊約裏你便會看到
[00:23:02.000 --> 00:23:08.000]  就算舊約的先知預告了救恩要臨到萬邦
[00:23:08.000 --> 00:23:14.000]  他們都不會很積極地向外族人說
[00:23:14.000 --> 00:23:17.000]  保羅現今真的體驗到
[00:23:17.000 --> 00:23:23.000]  神如何很智慧地將福音延到萬邦
[00:23:23.000 --> 00:23:29.000]  但是也沒有放棄以色列人
[00:23:29.000 --> 00:23:32.000]  我們面對一位那麼偉大、那麼有智慧的神
[00:23:32.000 --> 00:23:35.000]  我們應該如何禱告呢?
[00:23:35.000 --> 00:23:39.000]  我接觸過不少弟兄姊妹
[00:23:39.000 --> 00:23:43.000]  當他們遇到掌控不到的困難的時候
[00:23:43.000 --> 00:23:46.000]  他們就會想盡辦法去做他們能夠做的
[00:23:46.000 --> 00:23:49.000]  這是對的
[00:23:49.000 --> 00:23:53.000]  最後他們說「加上祈禱吧」
[00:23:53.000 --> 00:23:56.000]  我聽過很多弟兄姊妹很無奈地說
[00:23:56.000 --> 00:23:59.000]  「祈禱吧」
[00:23:59.000 --> 00:24:01.000]  真是的
[00:24:01.000 --> 00:24:02.000]  學牧會那麼多年
[00:24:02.000 --> 00:24:04.000]  我真的聽到很多弟兄姊妹說
[00:24:04.000 --> 00:24:07.000]  「祈禱吧」
[00:24:07.000 --> 00:24:09.000]  是完全忽視了祈禱
[00:24:09.000 --> 00:24:16.000]  是和偉大、獨一、創造天地萬物的神的接觸和結連
[00:24:16.000 --> 00:24:20.000]  過去大半年
[00:24:20.000 --> 00:24:24.000]  我一直為一個家庭去祈禱
[00:24:24.000 --> 00:24:27.000]  他們有一個兒子
[00:24:27.000 --> 00:24:31.000]  本來在一間公司做一個高層
[00:24:31.000 --> 00:24:34.000]  高薪厚職很多年了
[00:24:34.000 --> 00:24:37.000]  但是最近這間公司發生問題
[00:24:37.000 --> 00:24:39.000]  他失去了工作
[00:24:39.000 --> 00:24:41.000]  他差不多失業一年
[00:24:41.000 --> 00:24:44.000]  這些父母就很擔心
[00:24:44.000 --> 00:24:50.000]  請我為他的兒子找工作去祈禱
[00:24:50.000 --> 00:24:53.000]  我知道這個兒子很久沒有回教會
[00:24:53.000 --> 00:25:00.000]  我也為他回教會和回到神的身邊去祈禱
[00:25:00.000 --> 00:25:03.000]  其實祈禱了一段長時間
[00:25:03.000 --> 00:25:07.000]  他還沒有找到工作
