
[00:00:00.000 --> 00:00:03.340]  感謝主可以在第一堂一堂跟大家敬拜神
[00:07:02.960 --> 00:07:06.560]  就是聖靈可以令到人更深
[00:07:06.560 --> 00:07:08.340]  領悟
[00:07:08.340 --> 00:07:09.880]  基督的愛
[00:07:10.140 --> 00:07:12.440]  是不同的
[00:07:12.440 --> 00:07:13.460]  向道
[00:07:13.460 --> 00:07:18.080]  長闊高深這些dimensional
[00:07:18.080 --> 00:07:21.660]  都可以比我們更深去認識上帝的愛
[00:07:21.660 --> 00:07:24.480]  當中一定要聖靈
[00:07:24.480 --> 00:07:25.240]  充全
[00:07:25.240 --> 00:07:27.300]  聖靈使到內在的人
[00:07:27.300 --> 00:07:28.580]  剛強起來
[00:07:28.580 --> 00:07:30.880]  我們詳細看第16節
[00:07:30.880 --> 00:07:36.000]  直着自己的靈用大能使你們內在的人剛強起來
[00:07:36.000 --> 00:07:38.560]  保羅祈禱的重點是要強調
[00:07:38.820 --> 00:07:41.380]  使聖徒得以剛強起來
[00:07:41.380 --> 00:07:43.940]  沒有聖靈的工作
[00:07:43.940 --> 00:07:45.980]  是萬萬不得
[00:07:45.980 --> 00:07:49.820]  沒有聖靈的工作沒有神的靈作功
[00:07:49.820 --> 00:07:52.120]  萬事都難行
[00:07:52.120 --> 00:07:54.700]  有神的靈當中
[00:07:54.700 --> 00:07:57.000]  才能夠成就上帝
[00:07:57.000 --> 00:07:58.540]  把能力
[00:07:58.540 --> 00:08:00.320]  賦予給每一個基督徒
[00:08:00.320 --> 00:08:02.880]  特別是給內在的人
[00:08:02.880 --> 00:08:04.420]  內在的人是什麼
[00:08:04.420 --> 00:08:06.480]  是聖徒內在的屬靈生命
[00:08:06.480 --> 00:08:07.760]  包括你的內心
[00:08:08.000 --> 00:08:09.540]  包括你的意志力
[00:08:09.540 --> 00:08:14.660]  我們在紛紛擾擾的年代有時候內心都會很虛怯
[00:08:14.660 --> 00:08:17.220]  有時候會擔心這樣擔心那樣
[00:08:17.220 --> 00:08:19.000]  很惶恐
[00:08:19.000 --> 00:08:22.340]  越這樣的時候
[00:08:22.340 --> 00:08:24.400]  我們越只顧自己的事
[00:08:24.400 --> 00:08:26.440]  就越放下
[00:08:26.440 --> 00:08:27.960]  教會的事
[00:08:27.960 --> 00:08:30.280]  其他身邊小弟兄
[00:08:30.280 --> 00:08:31.300]  小姐妹的事
[00:08:31.300 --> 00:08:34.620]  也都違背保羅在肥肋祕書的教導
[00:08:35.140 --> 00:08:38.220]  各人看別人比自己強我們不要擔顧自己的事
[00:08:38.220 --> 00:08:40.000]  要顧身邊需要的事
[00:08:40.000 --> 00:08:41.800]  我們要愛倫如己
[00:08:41.800 --> 00:08:46.160]  所以內在的人一定要光強我們纔可以
[00:08:46.160 --> 00:08:47.680]  活出
[00:08:47.680 --> 00:08:48.960]  神這份愛
[00:08:48.960 --> 00:08:52.280]  聖靈一方面是賜給人
[00:08:52.280 --> 00:08:53.320]  的大能
[00:08:53.320 --> 00:08:54.340]  另一方面
[00:08:54.340 --> 00:08:57.920]  在信徒內在生命光強得力的媒介
[00:08:57.920 --> 00:09:00.740]  聖靈是作萬事的丁姐妹
[00:09:00.740 --> 00:09:02.280]  是很powerful的
[00:09:02.280 --> 00:09:03.820]  他賦予人力量
[00:09:04.080 --> 00:09:06.900]  但同一時間他自己也都是上帝私欣
[00:09:06.900 --> 00:09:09.720]  流通管治的媒介
[00:09:09.720 --> 00:09:14.320]  去到這裏呢我們就要論起第17節上半段
[00:09:14.320 --> 00:09:18.160]  第17節上半段很寶貴呀我想請弟兄姐妹一起讀
[00:09:18.160 --> 00:09:19.180]  123
[00:09:19.180 --> 00:09:22.760]  由讓基督直着你們的信心
[00:09:22.760 --> 00:09:25.060]  住在你們心裏
[00:09:25.060 --> 00:09:27.880]  我特別紅色字住在
[00:09:27.880 --> 00:09:29.160]  因爲和剛纔
[00:09:29.160 --> 00:09:30.960]  光強起來
[00:09:30.960 --> 00:09:31.980]  聖靈加力
[00:09:31.980 --> 00:09:32.760]  那個
[00:09:32.760 --> 00:09:33.780]  動詞
[00:09:34.280 --> 00:09:35.820]  是互相平衡
[00:09:35.820 --> 00:09:37.100]  都是同一個
[00:09:37.100 --> 00:09:40.440]  希臘文的grammar的字來的
[00:09:40.440 --> 00:09:45.300]  兩個平衡呢就其實是想讓我們知道一個很重要的等號
[00:09:45.300 --> 00:09:47.340]  在這兩個動詞片裏面
[00:09:47.340 --> 00:09:49.640]  簡單我用圖片去說明
[00:09:49.640 --> 00:09:55.020]  16節直着自己的靈用大能使你們內在的人光強起來
[00:09:55.020 --> 00:09:57.580]  是等同於
[00:09:57.580 --> 00:09:58.860]  平衡於
[00:09:58.860 --> 00:10:00.400]  第17節上半段
[00:10:00.660 --> 00:10:04.240]  讓基督直着你們的信心住在你們心裏
[00:10:04.240 --> 00:10:10.380]  簡單點說
[00:10:10.380 --> 00:10:11.660]  聖靈加力
[00:10:11.660 --> 00:10:13.980]  是等於基督內注
[00:10:13.980 --> 00:10:16.280]  聖靈的事
[00:10:16.280 --> 00:10:19.600]  我不知道對北宣信徒來說是認識多少
[00:10:19.600 --> 00:10:24.720]  作爲傳道人的我呀我呀其他人不敢說呀
[00:10:24.720 --> 00:10:26.260]  我都是知知不知的
[00:10:26.260 --> 00:10:28.580]  聖靈的事不是很容易
[00:10:28.580 --> 00:10:29.840]  頭腦上變
[00:10:30.100 --> 00:10:32.400]  純粹頭腦上變去掌握得很通透
[00:10:32.400 --> 00:10:33.680]  因爲上帝
[00:10:33.680 --> 00:10:34.720]  作萬事
[00:10:34.720 --> 00:10:36.000]  隨己意
[00:10:36.000 --> 00:10:38.540]  都會透過聖靈的的確是聖經這麼說的
[00:10:38.540 --> 00:10:41.360]  但是我們怎麼可以更好地掌握
[00:10:41.360 --> 00:10:43.160]  保羅在這裏的說話呢
[00:10:43.160 --> 00:10:46.740]  聖靈加力原來和基督內注是等同的
[00:10:46.740 --> 00:10:49.040]  信徒得以充全
[00:10:49.040 --> 00:10:51.600]  我們明白
[00:10:51.600 --> 00:10:53.140]  他向父神祈禱
[00:10:53.140 --> 00:10:54.940]  屈七敬拜他
[00:10:54.940 --> 00:10:59.280]  他就祈禱聖靈加力和基督內注在每一個信徒身上
[00:10:59.800 --> 00:11:03.380]  讓他們可以更深體會基督的愛是什麼回事
[00:11:03.380 --> 00:11:05.680]  讓他們真的可以
[00:11:05.680 --> 00:11:07.480]  在這份基礎上面
[00:11:07.480 --> 00:11:08.760]  生根
[00:11:08.760 --> 00:11:10.040]  建基
[00:11:10.040 --> 00:11:11.820]  打好了基礎
[00:11:11.820 --> 00:11:12.860]  穩妥了
[00:11:12.860 --> 00:11:16.440]  我們纔可以活出那種基督徒的生命
[00:11:16.440 --> 00:11:18.740]  顯揚耶穌基督的香氣
[00:11:18.740 --> 00:11:23.340]  我們纔可以進一步領悟下文講道
[00:11:23.340 --> 00:11:26.420]  更深領悟基督那超越
[00:11:26.420 --> 00:11:28.740]  和拆不透的大愛
[00:11:29.760 --> 00:11:31.300]  弟兄姐妹我們都很平凡
[00:11:31.300 --> 00:11:32.320]  有時候
[00:11:32.320 --> 00:11:34.120]  很有超能力那些東西
[00:11:34.120 --> 00:11:35.400]  超越那些東西
[00:11:35.400 --> 00:11:37.440]  我們容易
[00:11:37.440 --> 00:11:38.980]  停留在
[00:11:38.980 --> 00:11:40.520]  念口黃
[00:11:40.520 --> 00:11:42.060]  人講我又講
[00:11:42.060 --> 00:11:43.580]  甚至變了一些
[00:11:43.580 --> 00:11:44.860]  屬靈金句
[00:11:44.860 --> 00:11:47.180]  但可能我們自己都不知道自己在講什麼
[00:11:47.180 --> 00:11:51.520]  但我們要掌握保羅在坐牢上面的安慰
[00:11:51.520 --> 00:11:53.060]  我們要好好
[00:11:53.060 --> 00:11:54.600]  把上帝的說話
[00:11:54.600 --> 00:11:56.140]  生根
[00:11:56.140 --> 00:11:57.160]  建基
[00:11:57.660 --> 00:12:00.220]  都是建基在上帝的愛當中
[00:12:00.220 --> 00:12:04.320]  那我們纔可以去到保羅在第18及19節
[00:12:04.320 --> 00:12:05.600]  他也有兩個句子
[00:12:05.600 --> 00:12:07.900]  獨立的根據他的動詞編排
[00:12:07.900 --> 00:12:09.940]  就有能力和其他信徒
[00:12:09.940 --> 00:12:11.480]  即是基督的身體
[00:12:11.480 --> 00:12:13.280]  一同領悟基督的愛
[00:12:13.280 --> 00:12:16.340]  認識這份超越知識的愛
[00:12:16.340 --> 00:12:19.160]  講得很明顯是超越頭腦上知識的愛
[00:12:19.160 --> 00:12:22.240]  同一時間亦都可以更深體會
[00:12:22.240 --> 00:12:26.340]  原來被神的封聖圓滿充滿的時候
[00:12:27.360 --> 00:12:29.920]  不是用言語可以表達那麼簡單
[00:12:29.920 --> 00:12:32.980]  但我們知道上帝的能力與我們同在
[00:12:32.980 --> 00:12:35.800]  基督賴住我們就更有信心
[00:12:35.800 --> 00:12:38.100]  去行人生的路
[00:12:38.100 --> 00:12:41.700]  三一上帝靠着他
[00:12:41.700 --> 00:12:42.980]  我們得以充全
[00:12:42.980 --> 00:12:45.020]  有兩點值得我們學習
[00:12:45.020 --> 00:12:49.880]  心範我們的祈禱,弟兄姊妹,我們要從三一上帝之取
[00:12:49.880 --> 00:12:50.900]  那個
[00:12:50.900 --> 00:12:56.280]  力量,體會基督的超越的愛
[00:12:56.800 --> 00:13:00.640]  我們求父神憐憫,求聖靈加力,讓基督賴住
[00:13:00.640 --> 00:13:02.180]  我們不是單單
[00:13:02.180 --> 00:13:04.220]  主啊,你幫我啦,只是向
[00:13:04.220 --> 00:13:06.780]  神討告是可以的
[00:13:06.780 --> 00:13:10.620]  但保羅既然把三一上帝這樣仔細
[00:13:10.620 --> 00:13:12.160]  去有一些
[00:13:12.160 --> 00:13:13.700]  分辨
[00:13:13.700 --> 00:13:16.260]  是幫助我們更深認識
[00:13:16.260 --> 00:13:17.540]  聖父的工作
[00:13:17.540 --> 00:13:20.360]  聖子的工作和聖靈的工作
[00:13:20.360 --> 00:13:22.920]  這個是《爾夫所書》的特色
[00:13:23.420 --> 00:13:28.540]  我剛剛也說了,《爾夫所書》第一章三節已經開始鋪排三一上帝的宗旨
[00:13:28.540 --> 00:13:30.580]  去到第六章也有的
[00:13:30.580 --> 00:13:35.200]  你回去仔細看就能看到了,所以我們更可以放心地去向父神
[00:13:35.200 --> 00:13:36.480]  禱告什麼
[00:13:36.480 --> 00:13:37.760]  求聖靈
[00:13:37.760 --> 00:13:38.780]  如何加力
[00:13:38.780 --> 00:13:41.860]  讓基督如何賴住我們
[00:13:41.860 --> 00:13:47.220]  信徒羣體
[00:13:47.220 --> 00:13:48.760]  要有靈類合一
[00:13:48.760 --> 00:13:50.560]  是不容易的
[00:13:50.560 --> 00:13:53.380]  所以保羅也是《爾夫所書》
[00:13:53.620 --> 00:13:55.160]  第四章是什麼
[00:13:55.160 --> 00:13:58.740]  求聖靈幫我們保守我們聖靈所賜
[00:13:58.740 --> 00:14:00.020]  合二
[00:14:00.020 --> 00:14:01.060]  唯一
[00:14:01.060 --> 00:14:02.340]  的心
[00:14:02.340 --> 00:14:04.380]  不容易
[00:14:04.380 --> 00:14:06.940]  保羅坐牢也記掛着這件事
[00:14:06.940 --> 00:14:10.780]  在今天這個年代
[00:14:10.780 --> 00:14:15.900]  弟妹姊妹之間有不同的看法,有不同的爭論
[00:14:15.900 --> 00:14:17.940]  這幾年我們都經歷不少
[00:14:17.940 --> 00:14:21.020]  真的超感謝上帝
[00:14:21.020 --> 00:14:22.040]  我們懂得
[00:14:23.080 --> 00:14:24.620]  懂得
[00:14:24.620 --> 00:14:25.380]  收口
[00:14:25.380 --> 00:14:28.720]  懂得用愛心去接納身邊的人
[00:14:28.720 --> 00:14:30.000]  懂得
[00:14:30.000 --> 00:14:32.300]  什麼時候說
[00:14:32.300 --> 00:14:34.340]  愛心說誠實話
[00:14:34.340 --> 00:14:35.620]  也都什麼時候懂得
[00:14:35.620 --> 00:14:36.400]  恰如
[00:14:36.400 --> 00:14:37.420]  自己的本分
[00:14:37.420 --> 00:14:39.460]  可以
[00:14:39.460 --> 00:14:42.280]  維持到這份愛的連結
[00:14:42.280 --> 00:14:45.860]  我們要認識人與人之間真是不同的
[00:14:45.860 --> 00:14:47.660]  我們有不同的看法
[00:14:47.660 --> 00:14:49.200]  我們要和而不同
[00:14:49.200 --> 00:14:52.020]  我們可以多點從父神的角度去看
[00:14:52.520 --> 00:14:53.300]  父上帝
[00:14:53.300 --> 00:14:58.400]  去拯救每一個信徒,每一個信徒自然其實都有不同的
[00:14:58.400 --> 00:15:00.460]  身份地位
[00:15:00.460 --> 00:15:02.000]  有不同的氣質
[00:15:02.000 --> 00:15:02.760]  性格
[00:15:02.760 --> 00:15:05.840]  但父上帝的角度就是全部都會救贖
[00:15:05.840 --> 00:15:08.660]  當他們去真心應罪悔改
[00:15:08.660 --> 00:15:10.440]  很簡單的嘛
[00:15:10.440 --> 00:15:12.240]  跟隨耶穌的十二個門徒
[00:15:12.240 --> 00:15:14.020]  大家記不記得他們什麼身份
[00:15:14.020 --> 00:15:15.820]  有沒有有錢人
[00:15:15.820 --> 00:15:17.860]  有
[00:15:17.860 --> 00:15:18.640]  瑞利
[00:15:18.640 --> 00:15:19.400]  馬太
[00:15:19.400 --> 00:15:21.200]  有沒有平民特性
[00:15:21.200 --> 00:15:22.480]  有
[00:15:22.980 --> 00:15:23.240]  比德
[00:15:23.240 --> 00:15:24.000]  捉魚
[00:15:24.000 --> 00:15:25.020]  你說他都是
[00:15:25.020 --> 00:15:27.840]  中產的,有隻船
[00:15:27.840 --> 00:15:30.400]  看你怎麼理解
[00:15:30.400 --> 00:15:33.220]  他都是無學識的小民
[00:15:33.220 --> 00:15:35.780]  有些是憤怒黨的西門
[00:15:35.780 --> 00:15:40.140]  有些是準備爲了三十個硬幣去出賣主的人
[00:15:40.140 --> 00:15:41.680]  上帝全部拯救
[00:15:41.680 --> 00:15:42.960]  全部呼召
[00:15:42.960 --> 00:15:45.000]  上帝的呼召不是途言
[00:15:45.000 --> 00:15:48.080]  因爲上帝的而且確這份超越
[00:15:48.080 --> 00:15:50.380]  我們人的認識的理解的愛
[00:15:50.640 --> 00:15:52.680]  基本上透過聖子耶穌
[00:15:52.680 --> 00:15:54.480]  三年多的服事
[00:15:54.480 --> 00:15:55.760]  讓我們去學習
[00:15:55.760 --> 00:15:58.820]  我們要充權我們要
[00:15:58.820 --> 00:16:01.140]  建立這份基督的超級愛
[00:16:01.140 --> 00:16:04.460]  我們要多點從父神的視角去觀看
[00:16:04.460 --> 00:16:05.740]  身邊的人
[00:16:05.740 --> 00:16:07.020]  與事
[00:16:07.020 --> 00:16:08.560]  第二點
[00:16:08.560 --> 00:16:09.840]  我們要記得
[00:16:09.840 --> 00:16:11.120]  聖靈加力
[00:16:11.120 --> 00:16:14.180]  是完全等同於基督內住
[00:16:14.180 --> 00:16:15.980]  在《爾弗所書》
[00:16:15.980 --> 00:16:17.260]  的論述裏面
[00:16:17.260 --> 00:16:18.800]  讓內在的人
[00:16:19.060 --> 00:16:20.840]  屬靈生命剛強起來
[00:16:20.840 --> 00:16:23.160]  我們可以從臣之取能力
[00:16:23.160 --> 00:16:24.440]  讓
[00:16:24.440 --> 00:16:26.480]  他掌管我們的生命
[00:16:26.480 --> 00:16:27.500]  和生活
[00:16:27.500 --> 00:16:31.080]  我是一個
[00:16:31.080 --> 00:16:32.620]  都挺分心的人
[00:16:32.620 --> 00:16:35.200]  比我分心得來
[00:16:35.200 --> 00:16:36.220]  都叫做
[00:16:36.220 --> 00:16:38.780]  進行每一樣的project
[00:16:38.780 --> 00:16:40.060]  我都越來越覺得自己
[00:16:40.060 --> 00:16:41.600]  好像不似傳道人
[00:16:41.600 --> 00:16:42.860]  有些不武正業
[00:16:42.860 --> 00:16:44.140]  好像一個project manager
[00:16:44.140 --> 00:16:45.940]  一個經理一樣
[00:16:45.940 --> 00:16:46.960]  但怎麼都好
