
[00:00:00.000 --> 00:00:02.000]  今天有一個新的主題
[00:08:35.000 --> 00:08:37.000]  故事是怎樣呢?你們有機會看看這套戲
[00:08:37.000 --> 00:08:39.000]  是一個不錯的故事
[00:08:39.000 --> 00:08:41.000]  但是聖經曾經說過
[00:08:41.000 --> 00:08:43.000]  這樣說的
[00:08:43.000 --> 00:08:45.000]  神使孤單的人
[00:08:45.000 --> 00:08:47.000]  有家可歸
[00:08:47.000 --> 00:08:49.000]  令到被囚的人重獲自由
[00:08:49.000 --> 00:08:51.000]  所以人很需要
[00:08:51.000 --> 00:08:53.000]  一個家庭的,為什麼呢?
[00:08:53.000 --> 00:08:55.000]  因為神不單止做了人
[00:08:55.000 --> 00:08:57.000]  也同一時間
[00:08:57.000 --> 00:08:59.000]  做了家庭
[00:08:59.000 --> 00:09:01.000]  在未來幾個星期裏面
[00:09:01.000 --> 00:09:03.000]  我將會和大家講一個主題
[00:09:03.000 --> 00:09:05.000]  如果你有看過
[00:09:05.000 --> 00:09:07.000]  《愛回家》這個劇集
[00:09:07.000 --> 00:09:09.000]  有五百集六百集
[00:09:09.000 --> 00:09:11.000]  最主要的目的
[00:09:11.000 --> 00:09:13.000]  七百集八百集
[00:09:13.000 --> 00:09:15.000]  裏面有很多故事
[00:09:15.000 --> 00:09:17.000]  未必和我今天
[00:09:17.000 --> 00:09:19.000]  講的主題是一樣
[00:09:19.000 --> 00:09:21.000]  但是借它這個意思講
[00:09:21.000 --> 00:09:23.000]  一個人喜歡愛
[00:09:23.000 --> 00:09:25.000]  家庭裏面
[00:09:25.000 --> 00:09:27.000]  有愛的溫暖
[00:09:27.000 --> 00:09:29.000]  有幾個題目
[00:09:29.000 --> 00:09:31.000]  第一個題目會講理想的家
[00:09:31.000 --> 00:09:33.000]  下星期會講越愛越難
[00:09:33.000 --> 00:09:35.000]  當那個家庭
[00:09:35.000 --> 00:09:37.000]  你嘗試投入的時候你會發覺
[00:09:37.000 --> 00:09:39.000]  家家有本難唸的經
[00:09:39.000 --> 00:09:41.000]  你和弟兄姊妹和父母
[00:09:41.000 --> 00:09:43.000]  原來相處是有困難
[00:09:43.000 --> 00:09:45.000]  第三課會講到重建
[00:09:45.000 --> 00:09:47.000]  如何重建這個家園
[00:09:47.000 --> 00:09:49.000]  如何重新來過
[00:09:49.000 --> 00:09:51.000]  第四課當然會講到
[00:09:51.000 --> 00:09:53.000]  我們自己住的家
[00:09:53.000 --> 00:09:55.000]  是有教會
[00:09:55.000 --> 00:09:57.000]  和教會怎樣
[00:09:57.000 --> 00:09:59.000]  合併在一起的一個家庭
[00:09:59.000 --> 00:10:01.000]  最後我們講到愛回家
[00:10:01.000 --> 00:10:03.000]  怎樣喜歡
[00:10:03.000 --> 00:10:05.000]  回到自己的家裏
[00:10:05.000 --> 00:10:07.000]  好了長話短說
[00:10:07.000 --> 00:10:09.000]  我們講一下今天的主題
[00:10:09.000 --> 00:10:11.000]  理想的家
[00:10:11.000 --> 00:10:13.000]  首先講到家是怎樣建立的
[00:10:13.000 --> 00:10:15.000]  或者
[00:10:15.000 --> 00:10:17.000]  對於我們今天的人來講
[00:10:17.000 --> 00:10:19.000]  家
[00:10:19.000 --> 00:10:21.000]  家庭這個字
[00:10:21.000 --> 00:10:23.000]  起碼有些什麼成員在這裏
[00:10:23.000 --> 00:10:25.000]  一個家庭
[00:10:25.000 --> 00:10:27.000]  有爸爸媽媽
[00:10:27.000 --> 00:10:29.000]  最低限度
[00:10:29.000 --> 00:10:31.000]  你有一夫一妻
[00:10:31.000 --> 00:10:33.000]  一男一女
[00:10:33.000 --> 00:10:35.000]  基本一個家庭
[00:10:35.000 --> 00:10:37.000]  也有一個婚姻裏面
[00:10:37.000 --> 00:10:39.000]  最低限度
[00:10:39.000 --> 00:10:41.000]  理論上應該有兒女
[00:10:41.000 --> 00:10:43.000]  有了兒女之後
[00:10:43.000 --> 00:10:45.000]  就成為一個家庭
[00:10:45.000 --> 00:10:47.000]  一代一代這樣下去
[00:10:47.000 --> 00:10:49.000]  但我要告訴你
[00:10:49.000 --> 00:10:51.000]  聖經裏面原本家庭
[00:10:51.000 --> 00:10:53.000]  這個意思有一個特別的
[00:10:53.000 --> 00:10:55.000]  解釋在裏面
[00:10:55.000 --> 00:10:57.000]  舊約裏面
[00:10:57.000 --> 00:10:59.000]  聖經從來沒有講過家庭這個字
[00:10:59.000 --> 00:11:01.000]  沒有family這個字
[00:11:01.000 --> 00:11:03.000]  family這個字是一個現代的字
[00:11:03.000 --> 00:11:05.000]  最接近的字
[00:11:05.000 --> 00:11:07.000]  就是house
[00:11:07.000 --> 00:11:09.000]  家裏
[00:11:09.000 --> 00:11:11.000]  當他指到家裏的時候
[00:11:11.000 --> 00:11:13.000]  他就指到一個民族和一個國家
[00:11:13.000 --> 00:11:15.000]  連在一起
[00:11:15.000 --> 00:11:17.000]  聖經就講了三次
[00:11:17.000 --> 00:11:19.000]  關於household這個字
[00:11:19.000 --> 00:11:21.000]  希臘文就叫
[00:11:21.000 --> 00:11:23.000]  家裏
[00:11:23.000 --> 00:11:25.000]  同樣也講到民族和國家
[00:11:25.000 --> 00:11:27.000]  講這件事
[00:11:27.000 --> 00:11:29.000]  讓我們知道
[00:11:29.000 --> 00:11:31.000]  原來神做人的時候
[00:11:31.000 --> 00:11:33.000]  的心意不只是單單做一個人
[00:11:33.000 --> 00:11:35.000]  神也做了一個family
[00:11:35.000 --> 00:11:37.000]  做了一個家庭
[00:11:37.000 --> 00:11:39.000]  整個世界裏面
[00:11:39.000 --> 00:11:41.000]  原來是一個大的家庭
[00:11:41.000 --> 00:11:43.000]  在當中裏面
[00:11:43.000 --> 00:11:45.000]  我就想嘗試
[00:11:45.000 --> 00:11:47.000]  和大家在一幾節的經文裏面
[00:11:47.000 --> 00:11:49.000]  然後我們慢慢去了解
[00:11:49.000 --> 00:11:51.000]  究竟神
[00:11:51.000 --> 00:11:53.000]  創立這個世界的時候
[00:11:53.000 --> 00:11:55.000]  他一個理想的家
[00:11:55.000 --> 00:11:57.000]  應該是怎樣
[00:11:57.000 --> 00:11:59.000]  看看這幾節經文
[00:11:59.000 --> 00:12:01.000]  這幾節經文我們一起讀
[00:12:01.000 --> 00:12:03.000]  依佛所書的
[00:12:03.000 --> 00:12:05.000]  一章四五和十三十四節
[00:12:05.000 --> 00:12:07.000]  我們一起讀
[00:12:07.000 --> 00:12:09.000]  第四節
[00:12:09.000 --> 00:12:11.000]  就如神從創立世界以前
[00:12:11.000 --> 00:12:13.000]  在基督裏
[00:12:13.000 --> 00:12:15.000]  揀選了我們
[00:12:15.000 --> 00:12:17.000]  使我們在他面前成為聖結
[00:12:17.000 --> 00:12:19.000]  沒有瑕疵
[00:12:19.000 --> 00:12:21.000]  又恩愛我們
[00:12:21.000 --> 00:12:23.000]  就按著自己的旨意所喜悅的
[00:12:23.000 --> 00:12:25.000]  預定我們
[00:12:25.000 --> 00:12:27.000]  藉著耶穌基督
[00:12:27.000 --> 00:12:29.000]  得兒子的名分
[00:12:29.000 --> 00:12:31.000]  你們既聽見
[00:12:31.000 --> 00:12:33.000]  得救的福音
[00:12:33.000 --> 00:12:35.000]  也信了基督
[00:12:35.000 --> 00:12:37.000]  就受了所應許的
[00:12:37.000 --> 00:12:39.000]  聖靈為印記
[00:12:39.000 --> 00:12:41.000]  自得基業的憑據
[00:12:41.000 --> 00:12:43.000]  我們嘗試從這三節經文裏
[00:12:43.000 --> 00:12:45.000]  去了解
[00:12:45.000 --> 00:12:47.000]  究竟神造這個世界
[00:12:47.000 --> 00:12:49.000]  有什麼目的
[00:12:49.000 --> 00:12:51.000]  看回這個經文
[00:12:51.000 --> 00:12:53.000]  第四節
[00:12:53.000 --> 00:12:55.000]  就如神從創立世界以前
[00:12:55.000 --> 00:12:57.000]  在基督裏揀選了我們
[00:12:57.000 --> 00:12:59.000]  使我們在他面前成為聖結
[00:12:59.000 --> 00:13:01.000]  沒有瑕疵
[00:13:01.000 --> 00:13:03.000]  很簡單的經文
[00:13:03.000 --> 00:13:05.000]  神在何時開始
[00:13:05.000 --> 00:13:07.000]  想建立這個世界
[00:13:09.000 --> 00:13:11.000]  這個經文怎樣說
[00:13:11.000 --> 00:13:15.000]  第一節
[00:13:15.000 --> 00:13:17.000]  創立世界以前
[00:13:17.000 --> 00:13:19.000]  即是說這個世界未有之前
[00:13:19.000 --> 00:13:21.000]  神已經想著
[00:13:21.000 --> 00:13:23.000]  要創立一個家庭
[00:13:23.000 --> 00:13:25.000]  原來這個家庭
[00:13:25.000 --> 00:13:27.000]  早就有一個計劃在裏面
[00:13:27.000 --> 00:13:29.000]  或者我們
[00:13:29.000 --> 00:13:33.000]  回望創世紀
[00:13:33.000 --> 00:13:35.000]  如果我們記得創世紀裏面
[00:13:35.000 --> 00:13:37.000]  的一些解釋
[00:13:37.000 --> 00:13:39.000]  講到神怎樣去創造這個世界
[00:13:39.000 --> 00:13:41.000]  經文一章
[00:13:41.000 --> 00:13:43.000]  你們有聖經可以打開
[00:13:43.000 --> 00:13:45.000]  有電子聖經可以打開
[00:13:45.000 --> 00:13:47.000]  你們可以看一章
[00:13:47.000 --> 00:13:49.000]  創世紀一章有28節
[00:13:49.000 --> 00:13:51.000]  神就這樣說
[00:13:51.000 --> 00:13:53.000]  照著我自己的形象
[00:13:53.000 --> 00:13:55.000]  按著我自己的樣式去做人
[00:13:55.000 --> 00:13:57.000]  令到他們管理海裡的魚
[00:13:57.000 --> 00:13:59.000]  空中的鳥
[00:13:59.000 --> 00:14:01.000]  地上的生畜和泉地
[00:14:01.000 --> 00:14:03.000]  神就照著自己的形象
[00:14:03.000 --> 00:14:05.000]  做男做女
[00:14:05.000 --> 00:14:07.000]  又吩咐他們要
[00:14:07.000 --> 00:14:09.000]  生養眾多
[00:14:09.000 --> 00:14:11.000]  遍滿地面自理者地
[00:14:11.000 --> 00:14:13.000]  好了
[00:14:13.000 --> 00:14:15.000]  神照著什麼
[00:14:15.000 --> 00:14:17.000]  去做他自己做人出來
[00:14:17.000 --> 00:14:21.000]  照著自己的形象
[00:14:21.000 --> 00:14:23.000]  是不是
[00:14:23.000 --> 00:14:25.000]  跟著又按著什麼
[00:14:25.000 --> 00:14:27.000]  樣式
[00:14:27.000 --> 00:14:29.000]  形象是什麼呢
[00:14:29.000 --> 00:14:31.000]  形象即是這個image
[00:14:31.000 --> 00:14:33.000]  我們是一個樣子的
[00:14:33.000 --> 00:14:35.000]  一個外表的appearance
[00:14:35.000 --> 00:14:37.000]  當然神今天
[00:14:37.000 --> 00:14:39.000]  不是一個visible的神
[00:14:39.000 --> 00:14:41.000]  但是神是按著
[00:14:41.000 --> 00:14:43.000]  我們今天有這個樣子
[00:14:43.000 --> 00:14:45.000]  是神做出來我們這個樣子
[00:14:45.000 --> 00:14:47.000]  這個叫image這個叫樣
[00:14:47.000 --> 00:14:49.000]  但又按著另外一個東西
[00:14:49.000 --> 00:14:51.000]  叫什麼
[00:14:51.000 --> 00:14:53.000]  樣式
[00:14:53.000 --> 00:14:55.000]  樣式就變成內在
[00:14:55.000 --> 00:14:57.000]  你的內在的性情
[00:14:57.000 --> 00:14:59.000]  原來上帝都是
[00:14:59.000 --> 00:15:01.000]  祂做出來的
[00:15:03.000 --> 00:15:05.000]  早幾日去探望Alex
[00:15:05.000 --> 00:15:07.000]  大家都
[00:15:07.000 --> 00:15:09.000]  今天都見到他
[00:15:09.000 --> 00:15:11.000]  歡迎他回來
[00:15:11.000 --> 00:15:13.000]  大家都知道他有一對孖仔
[00:15:13.000 --> 00:15:15.000]  生了出來
[00:15:15.000 --> 00:15:17.000]  去探望媽媽
[00:15:17.000 --> 00:15:19.000]  媽媽就講了一個故事給我聽
[00:15:19.000 --> 00:15:21.000]  我覺得很有趣
[00:15:21.000 --> 00:15:23.000]  當然不是講就講得很有趣
[00:15:23.000 --> 00:15:25.000]  但形容得
[00:15:25.000 --> 00:15:27.000]  其實他經歷都很辛苦
[00:15:27.000 --> 00:15:29.000]  但他講得很有趣
[00:15:29.000 --> 00:15:31.000]  他說大仔Isaac
[00:15:31.000 --> 00:15:33.000]  孖仔
[00:15:33.000 --> 00:15:35.000]  一樣樣子
[00:15:35.000 --> 00:15:37.000]  我那天問他
[00:15:37.000 --> 00:15:39.000]  終於找到一個辦法
[00:15:39.000 --> 00:15:41.000]  分到誰是大誰是小
[00:15:41.000 --> 00:15:43.000]  終於有個樣子
[00:15:43.000 --> 00:15:45.000]  如果熱你們可以站起來
[00:15:45.000 --> 00:15:47.000]  大家都有點悶熱
[00:15:47.000 --> 00:15:49.000]  可以站起來
[00:15:49.000 --> 00:15:51.000]  隨便有些弟兄姐妹在外面
[00:15:51.000 --> 00:15:53.000]  在休息
[00:15:53.000 --> 00:15:55.000]  媽媽就講
[00:15:55.000 --> 00:15:57.000]  他說大哥Isaac
[00:15:57.000 --> 00:15:59.000]  性格很強
[00:15:59.000 --> 00:16:01.000]  他就要出來
[00:16:01.000 --> 00:16:03.000]  所以他一早就順產
[00:16:03.000 --> 00:16:05.000]  出來之後就很煩躁
[00:16:05.000 --> 00:16:07.000]  經常擦自己臉
[00:16:07.000 --> 00:16:09.000]  這個是Isaac的性情
[00:16:09.000 --> 00:16:11.000]  但媽媽怎樣形容弟弟
[00:16:11.000 --> 00:16:13.000]  她說弟弟不想出來
[00:16:13.000 --> 00:16:15.000]  躲在媽媽肚子裡
[00:16:15.000 --> 00:16:17.000]  先等一下
[00:16:17.000 --> 00:16:21.000]  弟弟很害羞
