
[00:00:00.000 --> 00:00:02.780]  弟兄姊妹,不知道你去敬拜的時候
[00:16:24.780 --> 00:16:28.580]  如果我們好像瑪利亞這份心腸
[00:16:28.580 --> 00:16:30.020]  我們就懂得怎樣
[00:16:30.020 --> 00:16:35.500]  將我們的需要一一地去投靠我們的神
[00:16:35.500 --> 00:16:39.620]  當我們有了信神正確的心態
[00:16:39.620 --> 00:16:42.540]  我們說我們的讚美不只是表面
[00:16:42.540 --> 00:16:44.540]  不只是心情好的時候
[00:16:44.540 --> 00:16:45.580]  還是不好的時候
[00:16:45.580 --> 00:16:47.340]  還是大聲唱的時候
[00:16:47.340 --> 00:16:49.020]  還是小聲唱的時候
[00:16:49.020 --> 00:16:51.980]  而是那讚美可以從我們內心裡面
[00:16:51.980 --> 00:16:53.420]  轉化出來
[00:16:53.420 --> 00:16:56.900]  成為那份生命的敬拜
[00:16:56.900 --> 00:17:00.140]  心生出敬畏的心
[00:17:00.140 --> 00:17:02.740]  這個神是可敬可畏
[00:17:02.740 --> 00:17:04.740]  我是讚美你
[00:17:04.740 --> 00:17:06.980]  因為我不讚美你
[00:17:06.980 --> 00:17:09.940]  石頭都要讚美你
[00:17:09.940 --> 00:17:12.380]  我們繼續看下去
[00:17:12.380 --> 00:17:14.380]  第四至十一節
[00:17:14.380 --> 00:17:16.980]  我們說知道了神的主權
[00:17:16.980 --> 00:17:19.580]  然後第二個提醒就是教我們
[00:17:19.580 --> 00:17:23.020]  怎樣毫無保留去讚美我們的神
[00:17:23.020 --> 00:17:25.860]  毫無保留還要大聲呼叫
[00:17:25.860 --> 00:17:27.300]  你有沒有試過呢
[00:17:27.300 --> 00:17:29.140]  我們一起來看四至十一節
[00:17:29.140 --> 00:17:30.260]  我們一起讀
[00:17:30.260 --> 00:17:31.140]  我邀請大家
[00:17:31.140 --> 00:17:32.540]  一二三
[00:17:32.540 --> 00:17:37.740]  他把法老的馬車和軍兵都投在海裡
[00:17:37.740 --> 00:17:42.380]  法老特選的官長都沉在紅海中
[00:17:42.380 --> 00:17:44.660]  波濤已抹了他們
[00:17:44.660 --> 00:17:48.460]  他們好象石頭墜到深海
[00:17:48.460 --> 00:18:04.340]  你發出烈龍
[00:18:04.340 --> 00:18:08.260]  把他們消滅像燒和抗一樣
[00:18:08.260 --> 00:18:12.860]  你被孔中的氣一發
