
[00:00:00.000 --> 00:00:02.000]  我們滿心的感謝讚美祢
[00:01:34.500 --> 00:01:36.100]  然後再回去
[00:01:36.100 --> 00:01:38.800]  這是我們從來沒有見過
[00:01:38.800 --> 00:01:40.800]  但是聖經上告訴我們說
[00:01:40.800 --> 00:01:42.300]  這就是雅各
[00:01:42.300 --> 00:01:44.100]  我們在聖經上告訴我們說
[00:01:44.100 --> 00:01:45.700]  雅各這個字
[00:01:45.700 --> 00:01:46.900]  其實我們很多時候
[00:01:46.900 --> 00:01:48.600]  我們以為雅各這個人
[00:01:48.600 --> 00:01:51.800]  他的名字就是抓的意思
[00:01:51.800 --> 00:01:57.100]  其實他原來的意思並不是說完全是抓
[00:01:57.100 --> 00:01:58.900]  他就是跟著走
[00:01:58.900 --> 00:02:02.500]  他是跟在你的腳後跟
[00:02:02.500 --> 00:02:06.100]  所以他是抓著他哥哥的腳後跟
[00:02:06.100 --> 00:02:09.100]  他是跟著他
[00:02:09.100 --> 00:02:12.200]  我想可能也應該不會有父母親
[00:02:12.200 --> 00:02:16.200]  給自己的小孩起個名字叫抓
[00:02:16.200 --> 00:02:17.900]  什麼事情都想抓
[00:02:17.900 --> 00:02:23.700]  如果將來我的小孩我叫做馬抓
[00:02:23.700 --> 00:02:27.200]  這是很奇怪的一個名字
[00:02:27.200 --> 00:02:28.100]  Anyway
[00:02:28.100 --> 00:02:30.100]  從一開始
[00:02:30.100 --> 00:02:33.400]  他就因為騙取了他哥哥的長子的福分
[00:02:33.400 --> 00:02:34.700]  我自己在想
[00:02:34.700 --> 00:02:37.500]  我覺得以少很可能表現出來的
[00:02:37.500 --> 00:02:40.500]  就是他對於長子並不是那麼看重
[00:02:40.500 --> 00:02:42.800]  所以他跟他弟弟兩個在交談的時候
[00:02:42.800 --> 00:02:45.300]  很可能他弟弟問他的時候
[00:02:45.300 --> 00:02:48.000]  他很可能就說I don't care
[00:02:48.000 --> 00:02:50.200]  你為什麼不做這個I don't care
[00:02:50.200 --> 00:02:53.500]  現在我們常常有時候碰到年輕人也是這樣子
[00:02:53.500 --> 00:02:54.400]  你問他什麼的時候
[00:02:54.400 --> 00:02:57.700]  他都說I don't care
[00:02:57.700 --> 00:02:59.700]  所以我們很多時候我們就覺得說
[00:02:59.700 --> 00:03:02.100]  他們好像不太看重這些事情
[00:03:02.100 --> 00:03:03.600]  所以我自己在想
[00:03:03.600 --> 00:03:05.800]  當他觀察到以少
[00:03:05.800 --> 00:03:08.700]  他不太看重自己長子的名分的時候
[00:03:08.700 --> 00:03:11.500]  我覺得可能他就會出這個陰謀
[00:03:11.500 --> 00:03:15.500]  就是想要騙取他哥哥的長子的名分
[00:03:15.500 --> 00:03:19.100]  而且我相信這個雅各
[00:03:19.100 --> 00:03:23.200]  他也很了解在以色列人
[00:03:23.200 --> 00:03:28.200]  他們的習慣是長子的兩份福分
[00:03:28.200 --> 00:03:31.900]  這是我自己在聯想這些事情
[00:03:31.900 --> 00:03:35.300]  那麼他做了騙取他哥哥長子的名分之後
[00:03:35.300 --> 00:03:37.900]  他的哥哥就決定要殺他
[00:03:37.900 --> 00:03:42.100]  這是在創世紀第27章41節到45節
[00:03:42.100 --> 00:03:46.600]  在這個地方就告訴我們說
[00:03:46.600 --> 00:03:48.200]  以少說了一件什麼事情
[00:03:48.200 --> 00:03:51.600]  他心裡面下了一個決定
[00:03:51.600 --> 00:03:55.100]  就是在他的父親已殺死後
[00:03:55.100 --> 00:03:57.900]  他就要把雅各殺死
[00:03:57.900 --> 00:04:03.200]  這是我們在創世紀第27章41節到45節的
[00:04:03.200 --> 00:04:06.500]  這些事情我們現在有時候也看得到
[00:04:06.500 --> 00:04:07.900]  對不對,有時候我們講說
[00:04:07.900 --> 00:04:10.200]  I hate you, I hate you, 我恨你, 我恨你
[00:04:10.200 --> 00:04:13.800]  我恨不得把你殺死
[00:04:13.800 --> 00:04:18.100]  所以你去看這些偵探片的時候
[00:04:18.100 --> 00:04:20.600]  你就有一個動機在這個地方
[00:04:20.600 --> 00:04:24.500]  所以以少他也有一個動機在這個地方
[00:04:24.500 --> 00:04:29.800]  然後他的媽媽麗百姜就告訴雅各
[00:04:29.800 --> 00:04:32.000]  告訴他說你哥哥準備要殺你
[00:04:32.000 --> 00:04:33.400]  你最好逃掉
[00:04:33.400 --> 00:04:34.600]  然後他跟他怎麼講
[00:04:34.600 --> 00:04:36.600]  他就跟他講,他說
[00:04:36.600 --> 00:04:39.200]  當你逃到八彈仰蘭之後
[00:04:39.200 --> 00:04:42.900]  他說如果我發現你的哥哥氣消
[00:04:42.900 --> 00:04:44.700]  我就會派人來告訴你
[00:04:44.700 --> 00:04:47.200]  然後你就可以回來
[00:04:47.200 --> 00:04:48.800]  結果他去了八彈仰蘭之後
[00:04:48.800 --> 00:04:52.800]  從來沒有聽到這個消息
[00:04:52.800 --> 00:04:54.700]  等一下我們就會提到這個
[00:04:54.700 --> 00:04:57.000]  那他就逃到八彈仰蘭
[00:04:57.000 --> 00:04:58.700]  但是他在中途的時候
[00:04:58.700 --> 00:05:02.100]  在有一個地方叫做路思
[00:05:02.100 --> 00:05:04.900]  他夢見了他在那個地方睡覺
[00:05:04.900 --> 00:05:07.100]  他夢見了一個天梯
[00:05:07.100 --> 00:05:11.600]  然後耶和華是站在梯子底上對他說話
[00:05:11.600 --> 00:05:13.300]  所以他醒來了之後
[00:05:13.300 --> 00:05:16.500]  他就把他做枕頭的一塊石頭
[00:05:16.500 --> 00:05:18.600]  把他立在那個地方
[00:05:18.600 --> 00:05:20.900]  他就稱那個地方叫做伯特利
[00:05:20.900 --> 00:05:22.600]  這伯特利是什麼意思呢
[00:05:22.600 --> 00:05:25.900]  伯特利就是神的殿
[00:05:25.900 --> 00:05:27.200]  你們姐妹記清楚
[00:05:27.200 --> 00:05:31.700]  伯特利是神的殿的意思
[00:05:31.700 --> 00:05:34.100]  那時候神也揀選了他
[00:05:34.100 --> 00:05:36.000]  所以神就揀選了他
[00:05:36.000 --> 00:05:38.400]  承認他是亞伯拉罕的子孫
[00:05:38.400 --> 00:05:39.700]  他是繼承
[00:05:39.700 --> 00:05:44.900]  他會繼承神跟亞伯拉罕所立的約
[00:05:44.900 --> 00:05:46.900]  神跟亞伯拉罕所立的約
[00:05:46.900 --> 00:05:49.500]  在他身上也會實現
[00:05:49.500 --> 00:05:53.100]  這是我們在前面所看到的
[00:05:53.100 --> 00:05:55.300]  那二十九章到三十二章
[00:05:55.300 --> 00:05:58.400]  就記載了他在八彈仰蘭的經歷
[00:05:58.400 --> 00:05:59.600]  在那個地方
[00:05:59.600 --> 00:06:02.800]  他在事業上 在家庭上面
[00:06:02.800 --> 00:06:05.400]  在婚姻上面 他被欺壓
[00:06:05.400 --> 00:06:06.600]  所以在他的家庭
[00:06:06.600 --> 00:06:09.100]  還有他的事業上面也被欺壓
[00:06:09.100 --> 00:06:11.300]  他受了許許多多的苦
[00:06:11.300 --> 00:06:13.500]  這個是我們過去講過的
[00:06:13.500 --> 00:06:16.300]  大概有二十年的時間
[00:06:16.300 --> 00:06:19.400]  到了三十三章到三十四章
[00:06:19.400 --> 00:06:20.800]  這個時候
[00:06:20.800 --> 00:06:25.200]  神就把他帶回到迦南帝
[00:06:25.200 --> 00:06:26.200]  那神呢
[00:06:26.200 --> 00:06:27.500]  我們上一次也講過了
[00:06:27.500 --> 00:06:29.600]  神就把他分別出來
[00:06:29.600 --> 00:06:31.800]  跟他的哥哥姨嫂分別出來
[00:06:31.800 --> 00:06:34.300]  跟他過去所做的事情
[00:06:34.300 --> 00:06:37.600]  跟他過去的一生分別出來
[00:06:37.600 --> 00:06:39.400]  我們從聖經上面我們看見
[00:06:39.400 --> 00:06:40.900]  雅各他自己也承認
[00:06:40.900 --> 00:06:43.100]  他這一路都有神的同在
[00:06:43.100 --> 00:06:46.500]  這是因為他在伯特利的時候
[00:06:46.500 --> 00:06:48.800]  他自己就許了一個願
[00:06:48.800 --> 00:06:50.600]  他說如果神給我這個
[00:06:50.600 --> 00:06:51.400]  神給我那個
[00:06:51.400 --> 00:06:53.000]  給我吃 給我穿
[00:06:53.000 --> 00:06:54.100]  帶我回來
[00:06:54.100 --> 00:06:56.300]  然後我就把他當成自己的神
[00:06:56.300 --> 00:06:57.800]  這是他的講法
[00:06:57.800 --> 00:06:59.900]  我們上次也提過了
[00:06:59.900 --> 00:07:02.000]  自己也承認這一路
[00:07:02.000 --> 00:07:05.900]  都是有神的同在
[00:07:05.900 --> 00:07:08.700]  雖然有時候他走路會偏出去了
[00:07:08.700 --> 00:07:11.500]  但是神還是把他會拉回來
[00:07:11.500 --> 00:07:13.000]  所以在那接下去
[00:07:13.000 --> 00:07:14.800]  我們到了三十四章的時候
[00:07:14.800 --> 00:07:16.800]  我們看見他在事件
[00:07:16.800 --> 00:07:18.700]  因為他唯一的一個女兒
[00:07:18.700 --> 00:07:22.100]  底拿在事件被強姦了
[00:07:22.100 --> 00:07:25.400]  而兩個兒子就是底拿的親哥哥
[00:07:25.400 --> 00:07:28.200]  他們兩個兒子西面跟立威
[00:07:28.200 --> 00:07:29.800]  他們知道了這件事情之後
[00:07:29.800 --> 00:07:32.600]  他們把他的憤恨藏在心裡面
[00:07:32.600 --> 00:07:34.300]  他們用鬼詐
[00:07:34.300 --> 00:07:37.100]  使整個比利時人
[00:07:37.100 --> 00:07:39.200]  就是當地的比利時人
[00:07:39.200 --> 00:07:42.600]  所有的男人集體被屠殺
[00:07:42.600 --> 00:07:46.500]  這個是真的是一個很殘忍的一件事情
[00:07:46.500 --> 00:07:48.600]  對不對
[00:07:48.600 --> 00:07:49.900]  所以到了三十四章
[00:07:49.900 --> 00:07:52.300]  第三十節到三十一節的時候
[00:07:52.300 --> 00:07:53.500]  我們再看一下
[00:07:53.500 --> 00:07:57.100]  三十四章三十節到三十一節
[00:07:57.100 --> 00:07:58.700]  在這個地方
[00:07:58.700 --> 00:08:03.100]  雅各他因為他的兩個兒子西面和立威
[00:08:03.100 --> 00:08:07.000]  他們背著他瞞著他計劃這件事情
[00:08:07.000 --> 00:08:08.500]  他完全不知道
[00:08:08.500 --> 00:08:09.700]  等到他知道的時候
[00:08:09.700 --> 00:08:12.500]  他心裡面的反應就是三十節
[00:08:12.500 --> 00:08:13.800]  雅各對西面
[00:08:13.800 --> 00:08:15.900]  我們一起來念好不好
[00:08:15.900 --> 00:08:18.700]  雅各對西面和立威說
[00:08:18.700 --> 00:08:20.200]  你們連累我
[00:08:20.200 --> 00:08:24.200]  如果在這裡的居民中就是他的大男人
[00:08:24.200 --> 00:08:25.800]  和比利時人中
[00:08:25.800 --> 00:08:28.900]  除了聰明人以外的稀少
[00:08:28.900 --> 00:08:31.400]  他們必須來屠殺我
[00:08:31.400 --> 00:08:35.100]  我和全家的人都必滅絕
[00:08:35.100 --> 00:08:36.400]  三十一節
[00:08:36.400 --> 00:08:42.300]  他們說他是一個帶我們的妹子如同犀牛
[00:08:42.300 --> 00:08:44.800]  這是雅各他的困境
[00:08:44.800 --> 00:08:47.100]  我覺得是一個很艱難的困境
[00:08:47.100 --> 00:08:47.600]  為什麼呢
[00:08:47.600 --> 00:08:49.500]  因為這個西面和立威
[00:08:49.500 --> 00:08:51.600]  真的是惹了一個很大的禍
[00:08:51.600 --> 00:08:52.800]  所以對他來講
[00:08:52.800 --> 00:08:53.700]  他心裡面想過
[00:08:53.700 --> 00:08:56.400]  以後在迦南可以怎麼存活下去
[00:08:56.400 --> 00:08:57.700]  這些人呢
[00:08:57.700 --> 00:08:59.800]  迦南人還有比利時人
[00:08:59.800 --> 00:09:01.900]  他們就是要追殺他們
[00:09:01.900 --> 00:09:04.500]  想要把他們要報仇的
[00:09:04.500 --> 00:09:06.200]  是不是
[00:09:06.200 --> 00:09:08.500]  這是雅各他的困境
[00:09:08.500 --> 00:09:09.300]  接下去
[00:09:09.300 --> 00:09:13.500]  他就把我們帶進了第三十五章
[00:09:13.500 --> 00:09:15.700]  第三十五章一開始第一節
[00:09:15.700 --> 00:09:17.500]  我們一起念好不好
[00:09:17.500 --> 00:09:19.500]  神對雅各說
[00:09:19.500 --> 00:09:21.700]  起來上羅特利去
[00:09:21.700 --> 00:09:22.700]  不在那裡
[00:09:22.700 --> 00:09:25.500]  要在那裡築一座山給神
[00:09:25.500 --> 00:09:28.400]  就是你逃避你的哥哥姨嫂的時候
[00:09:28.400 --> 00:09:31.500]  將你選見的那位
[00:09:31.500 --> 00:09:33.900]  我們如果繼續從三十四章
[00:09:33.900 --> 00:09:35.400]  開始看過來的話
[00:09:35.400 --> 00:09:36.300]  在三十四章
[00:09:36.300 --> 00:09:39.800]  我們看見雅各進入了一個很困難的一個困境
[00:09:39.800 --> 00:09:41.100]  或者是說一個
[00:09:41.100 --> 00:09:43.400]  我覺得可能是一個絕境
[00:09:43.400 --> 00:09:43.800]  為什麼
[00:09:43.800 --> 00:09:46.200]  因為大家都追殺這些迦南人
[00:09:46.200 --> 00:09:49.200]  還有比利時人都追殺他
[00:09:49.200 --> 00:09:50.800]  但是很感謝神的
[00:09:50.800 --> 00:09:52.300]  就是三十五章的時候
[00:09:52.300 --> 00:09:57.300]  神的話來了
[00:09:57.300 --> 00:09:59.300]  我們一起念完了這一段
[00:09:59.300 --> 00:10:01.100]  這一節經文的時候
[00:10:01.100 --> 00:10:03.900]  我想請你們找一下
[00:10:03.900 --> 00:10:07.000]  神對雅各
[00:10:07.000 --> 00:10:09.500]  其實是一個命令
[00:10:09.500 --> 00:10:10.600]  我請你們找一下
[00:10:10.600 --> 00:10:12.900]  這裡面有幾個命令
[00:10:12.900 --> 00:10:18.000]  就是在三十五章第一節
[00:10:18.000 --> 00:10:20.000]  第一個是什麼
[00:10:20.000 --> 00:10:20.700]  起來
[00:10:20.700 --> 00:10:23.100]  第二個呢
[00:10:23.100 --> 00:10:25.000]  第三個呢
[00:10:25.000 --> 00:10:28.700]  第四個呢
[00:10:28.700 --> 00:10:31.400]  大聲一點
[00:10:31.400 --> 00:10:33.000]  哇你們很棒
[00:10:33.000 --> 00:10:35.000]  一百分啊
[00:10:35.000 --> 00:10:36.400]  就是這四個命令
[00:10:36.400 --> 00:10:37.400]  第一個是起來
[00:10:37.400 --> 00:10:38.200]  第二個是上
[00:10:38.200 --> 00:10:39.600]  第三個是住在那裡
[00:10:39.600 --> 00:10:42.400]  第四個是築一座壇給神
[00:10:42.400 --> 00:10:46.900]  這四個字全部都是命令句
[00:10:46.900 --> 00:10:49.600]  而且它用的是一個現在式
[00:10:49.600 --> 00:10:50.800]  很有意思
[00:10:50.800 --> 00:10:51.700]  它就是告訴他
[00:10:51.700 --> 00:10:52.600]  你要住在那裡
[00:10:52.600 --> 00:10:54.000]  你要做這些
[00:10:54.000 --> 00:10:55.000]  先是你要起來
[00:10:55.000 --> 00:10:55.700]  你要上
[00:10:55.700 --> 00:10:57.200]  然後你要住在那個地方
[00:10:57.200 --> 00:10:58.600]  你要為我築一座壇
[00:10:58.600 --> 00:11:00.200]  這是神的命令
[00:11:00.200 --> 00:11:02.100]  在他最艱難的時候
[00:11:02.100 --> 00:11:03.800]  神的話臨到他
[00:11:03.800 --> 00:11:04.700]  其實換句話講
[00:11:04.700 --> 00:11:06.000]  我自己是覺得說
[00:11:06.000 --> 00:11:07.900]  如果從舊約聖經裡面看
[00:11:07.900 --> 00:11:10.100]  當神的話臨到他的時候
[00:11:10.100 --> 00:11:14.200]  就是神臨到他
[00:11:14.200 --> 00:11:16.400]  神提醒他
[00:11:16.400 --> 00:11:17.400]  他是誰呢
[00:11:17.400 --> 00:11:19.200]  他就是他在逃亡的時候
[00:11:19.200 --> 00:11:21.300]  達立堂哥哥已少的時候
[00:11:21.300 --> 00:11:23.900]  向他顯現的那一位
[00:11:23.900 --> 00:11:26.000]  神的話臨到他
[00:11:26.000 --> 00:11:27.000]  我自己相信
[00:11:27.000 --> 00:11:30.700]  神的安慰也同時進來
[00:11:30.700 --> 00:11:31.700]  我們再看第二節
[00:11:31.700 --> 00:11:33.900]  接下去第二節到第五節
[00:11:33.900 --> 00:11:37.100]  雅各他就聽從了神的命令
[00:11:37.100 --> 00:11:38.500]  我們一起念好不好
[00:11:38.500 --> 00:11:40.700]  第二節到第五節
[00:11:40.700 --> 00:11:42.900]  雅各就對他家中的人
[00:11:42.900 --> 00:11:45.500]  君一切以他存在的人說
[00:11:45.500 --> 00:11:48.700]  你們要不要你們中間的萬象神
[00:11:48.700 --> 00:11:51.600]  也要直接更換衣裳
[00:11:51.600 --> 00:11:54.500]  我們要起來上伯特利去
[00:11:54.500 --> 00:11:57.500]  在那裡我要築一座壇給神
[00:11:57.500 --> 00:11:59.600]  就是在我遭難的日子
[00:11:59.600 --> 00:12:01.300]  定於我的禱告
[00:12:01.300 --> 00:12:04.400]  在我行者路上保佑我的那位
[00:12:04.400 --> 00:12:09.700]  他們就把在他們的頭下他們的禱告上的寡人
[00:12:09.700 --> 00:12:10.700]  那個雅各
[00:12:10.700 --> 00:12:15.100]  雅各的寡人願他一樣享受一下
[00:12:15.100 --> 00:12:17.300]  他們願寄心前往
[00:12:17.300 --> 00:12:21.500]  神使他所謂神的祖聖的應聘
[00:12:21.500 --> 00:12:23.700]  用在他們的
[00:12:23.700 --> 00:12:24.200]  好
[00:12:24.200 --> 00:12:25.100]  我們在這裡
[00:12:25.100 --> 00:12:29.100]  我們看見雅各他聽從了神的命令
[00:12:29.100 --> 00:12:29.500]  對不對
[00:12:29.500 --> 00:12:32.100]  接下去他就做一些什麼事情
[00:12:32.100 --> 00:12:34.000]  他也要接近他家裡面的
[00:12:34.000 --> 00:12:35.700]  大大小小
[00:12:35.700 --> 00:12:36.500]  我們還記得
[00:12:36.500 --> 00:12:39.600]  當他在巴淡雅蘭要離開的時候
[00:12:39.600 --> 00:12:41.500]  他的最喜歡的這個太太
[00:12:41.500 --> 00:12:43.100]  就是他有兩個太太
[00:12:43.100 --> 00:12:43.400]  對不對
[00:12:43.400 --> 00:12:44.700]  其他的是妾
[00:12:44.700 --> 00:12:45.800]  但是他有兩個太太
[00:12:45.800 --> 00:12:48.900]  他最喜歡的就是拉傑
[00:12:48.900 --> 00:12:51.600]  拉傑瞞著他偷了他父親
[00:12:51.600 --> 00:12:53.800]  他岳父家裡面的神像
[00:12:53.800 --> 00:12:58.800]  就是好像現在一般所謂的小偶像
[00:12:58.800 --> 00:13:02.100]  我們有的時候有很多人也用來做裝飾品
[00:13:02.100 --> 00:13:05.200]  我不知道你們家裡面有沒有
[00:13:05.200 --> 00:13:10.700]  我們用一些偶像來作為裝飾品
[00:13:10.700 --> 00:13:13.400]  有的人說這是因為我們的傳統是這樣
[00:13:13.400 --> 00:13:15.500]  所以我們把它用來做裝飾品
[00:13:15.500 --> 00:13:17.000]  我們以為好看
[00:13:17.000 --> 00:13:22.700]  但是這裡面也有它的重點在
[00:13:22.700 --> 00:13:26.700]  我們過去我自己也碰過一些弟兄姊妹
[00:13:26.700 --> 00:13:28.700]  他們家裡面這些東西
[00:13:28.700 --> 00:13:30.900]  通常如果你要去想想
[00:13:30.900 --> 00:13:35.300]  你要看你那個偶像是多少錢買的
[00:13:35.300 --> 00:13:38.000]  如果你是十塊錢買的話
[00:13:38.000 --> 00:13:41.000]  可能他真的是就是一個偶像
[00:13:41.000 --> 00:13:43.700]  但是如果你是一百塊錢
[00:13:43.700 --> 00:13:45.700]  兩百塊錢買的話
[00:13:45.700 --> 00:13:49.700]  這裡面就有訣竅在那個地方
[00:13:49.700 --> 00:13:53.500]  有很多東西是被點過光的
[00:13:53.500 --> 00:13:55.300]  什麼叫做點光
[00:13:55.300 --> 00:13:58.400]  就是把邪靈引進去了
[00:13:58.400 --> 00:14:00.100]  所以很貴
[00:14:00.100 --> 00:14:02.500]  所以弟兄姊妹我們要注意
[00:14:02.500 --> 00:14:04.000]  但是我們想到
[00:14:04.000 --> 00:14:05.700]  在當時他們也是一樣
[00:14:05.700 --> 00:14:10.100]  在家裡面就有很多所謂的外邦神的偶像
[00:14:10.100 --> 00:14:13.500]  而且是一直都存在的
[00:14:13.500 --> 00:14:16.100]  還有我們也從聖經上看到
[00:14:16.100 --> 00:14:18.800]  他們也把他們的耳環取下來
[00:14:18.800 --> 00:14:21.300]  其實在當時也有很多耳環
[00:14:21.300 --> 00:14:24.600]  是以外邦的神為標誌
[00:14:24.600 --> 00:14:27.100]  這些事情就是我們從舊約裡面
[00:14:27.100 --> 00:14:29.400]  其實你看在那個時候我們就看到
[00:14:29.400 --> 00:14:31.100]  現在有沒有啊
[00:14:31.100 --> 00:14:32.500]  有
[00:14:32.500 --> 00:14:34.800]  真的是有
[00:14:34.800 --> 00:14:36.300]  我以前
[00:14:36.300 --> 00:14:38.300]  我在神學院的時候
[00:14:38.300 --> 00:14:41.000]  我認識一個弟兄
[00:14:41.000 --> 00:14:43.600]  那他有一次他碰到我
[00:14:43.600 --> 00:14:45.000]  他就問我
[00:14:45.000 --> 00:14:46.500]  他就給我一個東西看
[00:14:46.500 --> 00:14:48.300]  他說你見過這東西沒有
[00:14:48.300 --> 00:14:50.000]  我一看了之後
[00:14:50.000 --> 00:14:52.200]  我說你這東西從哪裡來的
[00:14:52.200 --> 00:14:54.900]  他說我女兒在San Francisco買的
[00:14:54.900 --> 00:14:55.900]  我說在哪裡買的
[00:14:55.900 --> 00:14:57.300]  是不是在Chinatown
[00:14:57.300 --> 00:14:58.400]  他說對
[00:14:58.400 --> 00:15:00.600]  我說你女兒知不知道這是什麼東西
[00:15:00.600 --> 00:15:01.700]  他說我不知道
[00:15:01.700 --> 00:15:03.400]  他說但是我曉得
[00:15:03.400 --> 00:15:04.400]  他買了之後
[00:15:04.400 --> 00:15:10.400]  我們家開始有一些奇奇怪怪的事情發生
[00:15:10.400 --> 00:15:13.500]  後來我就跟他講
[00:15:13.500 --> 00:15:15.600]  我說你要把它丟掉
[00:15:15.600 --> 00:15:17.900]  因為神不喜歡我們家裡面
[00:15:17.900 --> 00:15:19.600]  有祂不喜悅的事情
[00:15:19.600 --> 00:15:21.400]  有祂不喜悅的東西
[00:15:21.400 --> 00:15:22.800]  像這些耳環
[00:15:22.800 --> 00:15:25.200]  甚至有的手鐲
[00:15:25.200 --> 00:15:26.500]  還有項鍊
[00:15:26.500 --> 00:15:30.400]  這些都是我們在舊約裡面我們可以看得到的
[00:15:30.400 --> 00:15:32.300]  那我們看到另外一點
[00:15:32.300 --> 00:15:34.100]  就是雅各在這個時候
[00:15:34.100 --> 00:15:37.800]  他的說話顯出了他的權柄
[00:15:37.800 --> 00:15:40.400]  我們看到第34章最後的時候
[00:15:40.400 --> 00:15:41.100]  對不對
[00:15:41.100 --> 00:15:43.800]  他的兒子好像反而跟他發脾氣
[00:15:43.800 --> 00:15:44.700]  就覺得說
[00:15:44.700 --> 00:15:48.400]  他們豈可以帶我們的妹子如同妓女嗎
[00:15:48.400 --> 00:15:50.000]  他好像不能做什麼
[00:15:50.000 --> 00:15:52.100]  但是我們看到35章的時候
[00:15:52.100 --> 00:15:55.200]  我自己相信因為他自己被改變
[00:15:55.200 --> 00:15:57.300]  他自己遵循神的命令
[00:15:57.300 --> 00:16:00.900]  所以他的話可以影響旁邊的人
[00:16:00.900 --> 00:16:06.900]  他可以讓旁邊的人能夠認識這些事情
[00:16:06.900 --> 00:16:09.100]  唯一一件事情
[00:16:09.100 --> 00:16:12.900]  就是他把這些外邦神
[00:16:12.900 --> 00:16:16.700]  還有裝飾品都埋在事件的像素底下
[00:16:16.700 --> 00:16:19.000]  沒有把它燒掉
[00:16:19.000 --> 00:16:20.700]  所以有很多人認為
[00:16:20.700 --> 00:16:26.600]  就是說說不定以後還可以再回去
[00:16:26.600 --> 00:16:29.500]  我記得以前有一個家庭
[00:16:29.500 --> 00:16:31.400]  他們也問我這件事情
[00:16:31.400 --> 00:16:34.200]  他說我可不可以把這個東西送給別人
[00:16:34.200 --> 00:16:36.700]  我說你自己不要的東西你要送給別人
[00:16:36.700 --> 00:16:40.000]  自己覺得是不好的東西你要送給別人
[00:16:40.000 --> 00:16:43.100]  我說你就是要把它燒掉
[00:16:43.100 --> 00:16:44.600]  他們說
[00:16:44.600 --> 00:16:47.700]  哇你看這麼好看
[00:16:47.700 --> 00:16:52.000]  有的真的很漂亮對不對
[00:16:52.000 --> 00:16:54.300]  我說還是要把它燒掉
[00:16:54.300 --> 00:16:58.600]  因為燒掉之後就不能再回去了
[00:16:58.600 --> 00:17:01.200]  接下去我們就進到第五節
[00:17:01.200 --> 00:17:03.300]  在這個地方我們看見
[00:17:03.300 --> 00:17:05.900]  他們起行前往伯特利
[00:17:05.900 --> 00:17:07.500]  有神的保護
[00:17:07.500 --> 00:17:11.000]  所以神使那周圍沉溺的人害怕
[00:17:11.000 --> 00:17:13.700]  雖然雅各他的人丁不是那麼多
[00:17:13.700 --> 00:17:16.600]  但是神還是有辦法讓他們害怕
[00:17:16.600 --> 00:17:19.200]  這就是他們開始往伯特利去
[00:17:19.200 --> 00:17:20.800]  接下去我們就看到第六節
[00:17:20.800 --> 00:17:22.300]  一直到第十五節
[00:17:22.300 --> 00:17:25.500]  在第七節當他們到了伯特利的時候
[00:17:25.500 --> 00:17:27.200]  雅各先築了一座塔
[00:17:27.200 --> 00:17:28.200]  敬拜神
[00:17:28.200 --> 00:17:29.400]  先求告神
[00:17:29.400 --> 00:17:33.100]  他自己稱那個地方為伊勒伯特利
[00:17:33.100 --> 00:17:34.600]  這個地方很有意思
[00:17:34.600 --> 00:17:37.400]  伊勒就是L就是神
