
[00:00:00.000 --> 00:00:01.280]  主持人:第一節目早晨
[00:02:37.960 --> 00:02:39.240]  主持人:總共有四萬多人願意回去他們自己的國土
[00:02:39.240 --> 00:02:39.960]  主持人:總共有四萬多人願意回去他們自己的國土
[00:02:39.960 --> 00:02:40.000]  主持人:總共有四萬多人願意回去他們自己的國土
[00:02:40.000 --> 00:03:04.960]  主持人:總共有四萬多人願意回去他們自己的國土
[00:03:10.960 --> 00:03:13.920]  主持人:因爲7月份是以色列人最多節旗的時候
[00:03:13.920 --> 00:03:17.680]  主持人:因爲7月份是以色列人最多節旗的時候
[00:03:17.680 --> 00:03:21.240]  主持人:最容易召集以色列人一齊去做事的時候
[00:03:21.240 --> 00:03:24.960]  主持人:最容易召集以色列人一齊去做事的時候
[00:03:24.960 --> 00:03:27.680]  主持人:以色列紀第3章1至11節
[00:03:27.680 --> 00:03:31.200]  主持人:我們看以色列紀第3章第1到第11節
[00:03:31.200 --> 00:03:31.200]  主持人:我們看以色列紀第3章第1到第11節
[00:03:31.200 --> 00:03:31.200]  主持人:我們看以色列紀第3章第1到第11節
[00:03:31.200 --> 00:03:31.200]  主持人:我們看以色列紀第3章第1到第11節
[00:03:31.200 --> 00:03:31.200]  主持人:我們看以色列紀第3章第1到第11節
[00:03:40.000 --> 00:03:42.000]  主持人:我們看以色列紀第3章第1到第11節
[00:03:42.000 --> 00:03:42.000]  主持人:我們看以色列紀第3章第1到第11節
[00:03:42.000 --> 00:03:44.000]  主持人:我們看以色列紀第3章第1到第11節
[00:03:44.000 --> 00:03:46.000]  主持人:我們看以色列紀第3章第1到第11節
[00:03:46.000 --> 00:03:48.000]  主持人:我們看以色列紀第3章第1到第11節
[00:03:48.000 --> 00:03:50.000]  主持人:我們看以色列紀第3章第1到第11節
[00:03:50.000 --> 00:03:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:03:52.000 --> 00:03:54.000]  主持人:我們看以色列紀第3章第1到第11節
[00:03:54.000 --> 00:03:56.000]  主持人:我們看以色列紀第3章第1到第11節
[00:03:56.000 --> 00:04:18.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:18.000 --> 00:04:18.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:18.000 --> 00:04:18.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:18.000 --> 00:04:18.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:18.000 --> 00:04:18.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:18.000 --> 00:04:18.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:18.000 --> 00:04:18.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:18.000 --> 00:04:18.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:18.000 --> 00:04:18.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:18.000 --> 00:04:38.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:38.000 --> 00:04:38.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:38.000 --> 00:04:38.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:38.000 --> 00:04:38.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:38.000 --> 00:04:38.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:38.000 --> 00:04:38.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:38.000 --> 00:04:38.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:38.000 --> 00:04:38.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:38.000 --> 00:04:38.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:38.000 --> 00:04:58.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:58.000 --> 00:04:58.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:58.000 --> 00:04:58.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:58.000 --> 00:04:58.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:58.000 --> 00:04:58.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:58.000 --> 00:04:58.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:58.000 --> 00:04:58.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:58.000 --> 00:04:58.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:58.000 --> 00:04:58.000]  主持人:我們看以色列紀第3章第1到第11節
[00:04:58.000 --> 00:05:14.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:14.000 --> 00:05:14.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:14.000 --> 00:05:14.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:14.000 --> 00:05:14.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:14.000 --> 00:05:14.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:14.000 --> 00:05:14.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:14.000 --> 00:05:14.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:14.000 --> 00:05:14.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:14.000 --> 00:05:14.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:14.000 --> 00:05:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:32.000 --> 00:05:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:32.000 --> 00:05:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:32.000 --> 00:05:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:32.000 --> 00:05:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:32.000 --> 00:05:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:32.000 --> 00:05:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:32.000 --> 00:05:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:32.000 --> 00:05:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:32.000 --> 00:05:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:52.000 --> 00:05:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:52.000 --> 00:05:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:52.000 --> 00:05:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:52.000 --> 00:05:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:52.000 --> 00:05:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:52.000 --> 00:05:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:52.000 --> 00:05:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:52.000 --> 00:05:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:05:52.000 --> 00:06:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:12.000 --> 00:06:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:12.000 --> 00:06:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:12.000 --> 00:06:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:12.000 --> 00:06:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:12.000 --> 00:06:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:12.000 --> 00:06:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:12.000 --> 00:06:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:12.000 --> 00:06:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:12.000 --> 00:06:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:32.000 --> 00:06:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:32.000 --> 00:06:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:32.000 --> 00:06:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:32.000 --> 00:06:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:32.000 --> 00:06:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:32.000 --> 00:06:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:32.000 --> 00:06:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:32.000 --> 00:06:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:32.000 --> 00:06:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:52.000 --> 00:06:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:52.000 --> 00:06:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:52.000 --> 00:06:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:52.000 --> 00:06:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:52.000 --> 00:06:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:52.000 --> 00:06:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:52.000 --> 00:06:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:06:52.000 --> 00:06:52.000]  主持人:我們看以色列紀第1到第11節
[00:06:52.000 --> 00:07:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:12.000 --> 00:07:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:12.000 --> 00:07:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:12.000 --> 00:07:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:12.000 --> 00:07:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:12.000 --> 00:07:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:12.000 --> 00:07:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:12.000 --> 00:07:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:12.000 --> 00:07:12.000]  主持人:我們看以色列紀第1到第11節
[00:07:12.000 --> 00:07:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:32.000 --> 00:07:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:32.000 --> 00:07:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:32.000 --> 00:07:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:32.000 --> 00:07:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:32.000 --> 00:07:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:32.000 --> 00:07:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:32.000 --> 00:07:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:32.000 --> 00:07:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:32.000 --> 00:07:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:52.000 --> 00:07:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:52.000 --> 00:07:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:52.000 --> 00:07:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:52.000 --> 00:07:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:52.000 --> 00:07:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:52.000 --> 00:07:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:52.000 --> 00:07:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:52.000 --> 00:07:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:07:52.000 --> 00:08:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:12.000 --> 00:08:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:12.000 --> 00:08:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:12.000 --> 00:08:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:12.000 --> 00:08:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:12.000 --> 00:08:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:12.000 --> 00:08:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:12.000 --> 00:08:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:12.000 --> 00:08:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:12.000 --> 00:08:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:32.000 --> 00:08:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:32.000 --> 00:08:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:32.000 --> 00:08:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:32.000 --> 00:08:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:32.000 --> 00:08:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:32.000 --> 00:08:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:32.000 --> 00:08:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:32.000 --> 00:08:32.000]  主持人:我們看以色列紀第1到第11節
[00:08:32.000 --> 00:08:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:52.000 --> 00:08:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:52.000 --> 00:08:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:52.000 --> 00:08:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:52.000 --> 00:08:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:52.000 --> 00:08:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:52.000 --> 00:08:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:52.000 --> 00:08:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:08:52.000 --> 00:08:52.000]  主持人:我們看以色列紀第1到第11節
[00:08:52.000 --> 00:09:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:12.000 --> 00:09:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:12.000 --> 00:09:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:12.000 --> 00:09:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:12.000 --> 00:09:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:12.000 --> 00:09:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:12.000 --> 00:09:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:12.000 --> 00:09:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:12.000 --> 00:09:12.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:12.000 --> 00:09:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:32.000 --> 00:09:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:32.000 --> 00:09:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:32.000 --> 00:09:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:32.000 --> 00:09:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:32.000 --> 00:09:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:32.000 --> 00:09:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:32.000 --> 00:09:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:32.000 --> 00:09:32.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:32.000 --> 00:09:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:52.000 --> 00:09:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:52.000 --> 00:09:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:52.000 --> 00:09:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:52.000 --> 00:09:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:52.000 --> 00:09:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:52.000 --> 00:09:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:52.000 --> 00:09:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:52.000 --> 00:09:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:09:52.000 --> 00:10:08.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:08.000 --> 00:10:08.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:08.000 --> 00:10:08.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:08.000 --> 00:10:08.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:08.000 --> 00:10:08.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:08.000 --> 00:10:08.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:08.000 --> 00:10:08.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:08.000 --> 00:10:08.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:08.000 --> 00:10:08.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:08.000 --> 00:10:30.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:30.000 --> 00:10:30.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:30.000 --> 00:10:30.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:30.000 --> 00:10:30.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:30.000 --> 00:10:30.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:30.000 --> 00:10:30.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:30.000 --> 00:10:30.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:30.000 --> 00:10:30.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:30.000 --> 00:10:30.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:30.000 --> 00:10:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:52.000 --> 00:10:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:52.000 --> 00:10:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:52.000 --> 00:10:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:52.000 --> 00:10:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:52.000 --> 00:10:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:52.000 --> 00:10:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:52.000 --> 00:10:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:52.000 --> 00:10:52.000]  主持人:我們看以色列紀第3章第1到第11節
[00:10:52.000 --> 00:11:08.000]  主持人:我們看以色列紀第3章第1到第11節
[00:11:08.000 --> 00:11:08.000]  主持人:我們看以色列紀第3章第1到第11節
[00:11:08.000 --> 00:11:08.000]  主持人:我們看以色列紀第3章第1到第11節
[00:11:08.000 --> 00:11:08.000]  主持人:我們看以色列紀第3章第1到第11節
[00:11:08.000 --> 00:11:08.000]  主持人:我們看以色列紀第3章第1到第11節
[00:11:08.000 --> 00:11:08.000]  主持人:我們看以色列紀第3章第1到第11節
[00:11:08.000 --> 00:11:08.000]  主持人:我們看以色列紀第3章第1到第11節
[00:11:08.000 --> 00:11:08.000]  主持人:我們看以色列紀第3章第1到第11節
[00:11:08.000 --> 00:11:08.000]  主持人:我們看以色列紀第3章第1到第11節
[00:11:08.000 --> 00:11:30.000]  主持人:我們看以色列紀第3章第1到第11節
[00:11:30.000 --> 00:11:30.000]  主持人:我們看以色列紀第3章第1到第11節
[00:11:30.000 --> 00:11:30.000]  主持人:我們看以色列紀第3章第1到第11節
[00:11:30.000 --> 00:11:30.000]  主持人:我們看以色列紀第3章第1到第11節
[00:11:30.000 --> 00:11:30.000]  主持人:我們看以色列紀第3章第1到第11節
[00:11:30.000 --> 00:11:30.000]  主持人:我們看以色列紀第3章第1到第11節
[00:11:30.000 --> 00:11:30.000]  主持人:我們看以色列紀第3章第1到第11節
[00:11:30.000 --> 00:11:30.000]  主持人:我們看以色列紀第3章第1到第11節
[00:11:30.000 --> 00:11:30.000]  主持人:我們看以色列紀第3章第1到第11節
[00:11:30.000 --> 00:11:40.000]  十二章第一節,他說當將你的身體獻上,當作活祭,是神所喜悅的。
[00:11:40.000 --> 00:11:50.000]  所以,將自己的身體當作活祭,就是我們每日裏面的生活,不是一個死祭,是一個活祭。
[00:11:50.000 --> 00:12:00.000]  意思是說,我們每日的生活就是一個獻祭。
[00:12:00.000 --> 00:12:21.000]  每日我們就算今天受聖的四日崇拜完了,四日生活的時候,我們依然有我們的敬拜。
[00:12:21.000 --> 00:12:27.000]  所以我們要明白什麼是敬拜。
[00:12:27.000 --> 00:12:34.000]  很多時候我們以為在這個教會裏面,纔是我們在過敬拜的生活。
[00:12:34.000 --> 00:12:38.000]  有些時候我們以為我們在這個教會裏面,纔是過一個敬拜的生活。
[00:12:38.000 --> 00:12:41.000]  我們有唱詩,我們有講道,我們有講道。
[00:12:41.000 --> 00:12:43.000]  我們在神面前,我們覺得是敬拜。
[00:12:43.000 --> 00:12:45.000]  我們在神面前,我們覺得我們在敬拜。
[00:12:45.000 --> 00:12:52.000]  但離開這個教會,我們好像走進了一個世俗的社會裏面。
[00:12:52.000 --> 00:12:55.000]  我們好像到了一個世俗的社會裏面。
[00:12:55.000 --> 00:12:59.000]  我們好像失去了敬拜的生活。
[00:12:59.000 --> 00:13:02.000]  但其實並不是這樣。
[00:13:02.000 --> 00:13:04.000]  什麼叫敬拜呢?
[00:13:04.000 --> 00:13:07.000]  敬拜真正的意義是什麼呢?
[00:13:07.000 --> 00:13:08.000]  敬拜真正的意義是什麼呢?
[00:13:08.000 --> 00:13:11.000]  敬拜的真正意義就是與神相遇。
[00:13:11.000 --> 00:13:14.000]  這個就是跟神相遇。
[00:13:14.000 --> 00:13:18.000]  是我們跟神在一起的情況。
[00:13:18.000 --> 00:13:21.000]  是我們跟神在一起的情況。
[00:13:21.000 --> 00:13:26.000]  是我們跟神在一起的情況。
[00:13:26.000 --> 00:13:34.000]  所以如果我們在教會裏面,我們就是一個聖徒。
[00:13:34.000 --> 00:13:36.000]  我們在教會裏面,我們就是一個聖徒。
[00:13:36.000 --> 00:13:37.000]  我們是羊。
[00:13:37.000 --> 00:13:38.000]  我們是羊。
[00:13:38.000 --> 00:13:39.000]  離開教會。
[00:13:39.000 --> 00:13:40.000]  離開了教會。
[00:13:40.000 --> 00:13:43.000]  走進平時的生活裏面。
[00:13:43.000 --> 00:13:45.000]  我們走到一個平常的生活裏面。
[00:13:45.000 --> 00:13:46.000]  我們就是狼。
[00:13:46.000 --> 00:13:47.000]  我們就是一隻狼。
[00:13:47.000 --> 00:13:51.000]  我們好像沒有了跟神的關係在裏面。
