
[00:00:00.000 --> 00:00:06.680]  廣川福音遍插經期好像是蠻新的東西
[00:02:10.320 --> 00:02:13.680]  所以我們就要親身來經歷
[00:02:13.680 --> 00:02:16.040]  就好像我們中秋節
[00:02:16.040 --> 00:02:18.160]  我們的Outreach一樣
[00:02:18.160 --> 00:02:19.480]  我們的外展
[00:02:19.480 --> 00:02:23.080]  這是一個最標準的傳福音的方法
[00:02:23.080 --> 00:02:25.360]  大家都有份
[00:02:25.360 --> 00:02:26.200]  不是嗎
[00:02:26.200 --> 00:02:28.320]  阿倫略亞贊美神
[00:02:28.320 --> 00:02:30.840]  在在都要傳福音
[00:02:30.840 --> 00:02:32.920]  如果你去看四福音書
[00:02:32.920 --> 00:02:36.120]  馬太 馬可 路加 約翰這四本書
[00:02:36.120 --> 00:02:39.240]  他講到說耶穌受洗之後
[00:02:39.240 --> 00:02:41.800]  他立刻做的是什麼
[00:02:41.800 --> 00:02:44.320]  有的說是他受試探
[00:02:44.320 --> 00:02:46.840]  有一個說是他招門徒
[00:02:46.840 --> 00:02:49.760]  有一個說他神神疾疾病趕鬼
[00:02:49.760 --> 00:02:52.400]  有一個說他開始傳道
[00:02:52.400 --> 00:02:55.680]  在在都是傳福音
[00:02:55.680 --> 00:02:59.640]  傳福音不只是說跟人家講
[00:02:59.640 --> 00:03:01.600]  神要赦免你啊
[00:03:01.600 --> 00:03:03.280]  你是罪人啊
[00:03:03.280 --> 00:03:05.200]  神要祝福你啊
[00:03:05.200 --> 00:03:06.920]  這些都要講
[00:03:06.920 --> 00:03:08.800]  但是我們不要忽略了
[00:03:08.800 --> 00:03:10.440]  耶穌傳福音
[00:03:10.440 --> 00:03:12.440]  祂是傳的是什麼
[00:03:12.440 --> 00:03:15.000]  我今天再給各位看兩個例子
[00:03:15.000 --> 00:03:19.480]  好 這個是在馬太福音第四章的
[00:03:19.480 --> 00:03:22.240]  是當耶穌受了洗
[00:03:22.240 --> 00:03:24.040]  招了門徒之後
[00:03:24.040 --> 00:03:26.120]  耶穌做了什麼事情
[00:03:26.120 --> 00:03:27.320]  我們一起來念
[00:03:27.320 --> 00:03:30.600]  馬太福音四章二十三到二十五節
[00:03:30.600 --> 00:03:34.320]  請耶穌走遍加利利
[00:03:34.320 --> 00:03:37.040]  在各懷塘里教訓人
[00:03:37.040 --> 00:03:39.080]  傳天國的福音
[00:03:39.080 --> 00:03:42.280]  醫治百姓各樣的病症
[00:03:42.280 --> 00:03:45.880]  祂的名聲就傳遍了敘利亞
[00:03:45.880 --> 00:03:49.000]  那裡的人把一切害病的
[00:03:49.000 --> 00:03:51.240]  就是害各樣疾病
[00:03:51.240 --> 00:03:53.000]  各樣疼痛的
[00:03:53.000 --> 00:03:54.880]  和被鬼附的
[00:03:54.880 --> 00:03:56.000]  癲癲的
[00:03:56.000 --> 00:03:57.080]  癱瘓的
[00:03:57.080 --> 00:03:58.560]  都帶了來
[00:03:58.560 --> 00:04:01.240]  耶穌就治好了他們
[00:04:01.240 --> 00:04:04.920]  當下有許多人從加利利
[00:04:04.920 --> 00:04:06.280]  比加波利
[00:04:06.280 --> 00:04:07.560]  耶路撒冷
[00:04:07.560 --> 00:04:08.520]  猶太
[00:04:08.520 --> 00:04:10.800]  耶誕河外來跟著祂
[00:04:10.800 --> 00:04:12.720]  我們停到這邊
[00:04:12.720 --> 00:04:14.480]  各位看到沒有
[00:04:14.480 --> 00:04:18.520]  傳福音不光是傳天國的福音
[00:04:18.520 --> 00:04:20.960]  耶穌傳福音還做什麼
[00:04:20.960 --> 00:04:22.640]  祂還為人家醫病
[00:04:22.640 --> 00:04:24.800]  祂還為人家擋鬼
[00:04:24.800 --> 00:04:27.120]  祂還甚至於
[00:04:27.120 --> 00:04:29.400]  讓許許多多的人都被醫好了
[00:04:29.400 --> 00:04:30.880]  所以大家都來了
[00:04:30.880 --> 00:04:32.640]  我們光用嘴巴講沒有用
[00:04:32.640 --> 00:04:34.560]  您知道嗎
[00:04:34.560 --> 00:04:36.600]  尤其是我們現在
[00:04:36.600 --> 00:04:40.240]  我們當下傳福音的方法有許多種
[00:04:40.240 --> 00:04:42.480]  最多的常見就是叫什麼
[00:04:42.480 --> 00:04:44.360]  福音四律啦
[00:04:44.360 --> 00:04:46.200]  你有罪
[00:04:46.200 --> 00:04:48.440]  那麼你的罪不得赦免
[00:04:48.440 --> 00:04:50.520]  但是耶穌為我們死了
[00:04:50.520 --> 00:04:51.800]  所以我們接受祂
[00:04:51.800 --> 00:04:54.600]  我們就可以赦免
[00:04:54.600 --> 00:04:56.720]  免罪我們就可以上天堂
[00:04:56.720 --> 00:04:57.920]  這叫福音四律
[00:04:57.920 --> 00:04:59.560]  還有三元福音
[00:04:59.560 --> 00:05:01.080]  還有福音橋
[00:05:01.080 --> 00:05:01.960]  還有316
[00:05:01.960 --> 00:05:03.160]  還有418
[00:05:03.160 --> 00:05:06.000]  還有阿法傳福音的方法
[00:05:06.000 --> 00:05:10.360]  那麼我們喜歡用滿福堡
[00:05:10.360 --> 00:05:12.920]  因為滿福堡是一個
[00:05:12.920 --> 00:05:15.000]  Full Gospel
[00:05:15.000 --> 00:05:16.920]  全輩的福音
[00:05:16.920 --> 00:05:20.080]  我們常常講全福會
[00:05:20.080 --> 00:05:22.800]  它的意思就是全輩的福音
[00:05:22.800 --> 00:05:25.080]  全輩的福音是什麼呢
[00:05:25.080 --> 00:05:26.680]  你如果看我們教會的周報
[00:05:26.680 --> 00:05:28.440]  你翻過來封面上面
[00:05:28.440 --> 00:05:30.680]  那個logo有四樣東西
[00:05:30.680 --> 00:05:32.560]  然後在下面還有一行字
[00:05:32.560 --> 00:05:34.240]  我們是講說
[00:05:34.240 --> 00:05:36.880]  敬拜贊美
[00:05:36.880 --> 00:05:40.080]  福音宣教小主教會
[00:05:40.080 --> 00:05:43.800]  還有下面一行字是什麼
[00:05:43.800 --> 00:05:45.480]  全人眷顧
[00:05:45.480 --> 00:05:48.120]  Holistic Ministry
[00:05:48.120 --> 00:05:49.920]  換一句話說
[00:05:49.920 --> 00:05:51.200]  我們不能傳福音
[00:05:51.200 --> 00:05:52.920]  就跟人家講這些
[00:05:52.920 --> 00:05:54.560]  你將來要上天國
[00:05:54.560 --> 00:05:55.960]  你將來怎麼樣
[00:05:55.960 --> 00:05:57.160]  你神要赦免你
[00:05:57.160 --> 00:05:59.760]  神要給你平安給你喜樂
[00:05:59.760 --> 00:06:01.240]  牧師啊
[00:06:01.240 --> 00:06:04.120]  我肚子餓沒飯吃啊
[00:06:04.120 --> 00:06:06.600]  我要不要弄個飯給他吃啊
[00:06:06.600 --> 00:06:07.880]  牧師啊
[00:06:07.880 --> 00:06:09.360]  你講得都很好
[00:06:09.360 --> 00:06:11.960]  但是我身體有病痛啊
[00:06:11.960 --> 00:06:14.000]  我是不是還要憑著信心
[00:06:14.000 --> 00:06:15.520]  奉主耶穌基督的名
[00:06:15.520 --> 00:06:17.680]  為你來醫治呢
[00:06:17.680 --> 00:06:18.600]  哦
[00:06:18.600 --> 00:06:19.760]  更不用講
[00:06:19.760 --> 00:06:22.520]  我們許多人心裡面有鬼啊
[00:06:22.520 --> 00:06:24.360]  心裡面有壓制啊
[00:06:24.360 --> 00:06:26.120]  心裡面有壓抑啊
[00:06:26.120 --> 00:06:28.480]  心裡面有捆綁啊
[00:06:28.480 --> 00:06:30.960]  這些都要來解決的
[00:06:30.960 --> 00:06:32.160]  靠什麼
[00:06:32.160 --> 00:06:34.480]  奉主耶穌基督的名
[00:06:34.480 --> 00:06:36.760]  他做這些事情不是嗎
[00:06:36.760 --> 00:06:37.880]  我們也要做
[00:06:37.880 --> 00:06:39.200]  做了結果怎麼樣
[00:06:39.200 --> 00:06:41.680]  當下有許多人從加利利
[00:06:41.680 --> 00:06:42.360]  迪加玻利
[00:06:42.360 --> 00:06:42.920]  耶路撒冷
[00:06:42.920 --> 00:06:43.640]  猶太約旦
[00:06:43.640 --> 00:06:46.040]  回來跟著他
[00:06:46.040 --> 00:06:48.160]  什麼叫跟著他
[00:06:48.160 --> 00:06:50.360]  都來做他的門徒了嘛
[00:06:50.360 --> 00:06:52.120]  不只是說信了他
[00:06:52.120 --> 00:06:53.040]  不但是信了他
[00:06:53.040 --> 00:06:54.320]  都來跟著他
[00:06:54.320 --> 00:06:56.040]  所以我們傳福音
[00:06:56.040 --> 00:06:58.520]  就要這樣子的傳
[00:06:58.520 --> 00:07:01.760]  不能只是拿一本聖經
[00:07:01.760 --> 00:07:02.680]  你看
[00:07:02.680 --> 00:07:04.280]  你有罪
[00:07:04.280 --> 00:07:05.400]  或者是
[00:07:05.400 --> 00:07:07.480]  我有的時候看人家講
[00:07:07.480 --> 00:07:08.680]  你有罪啊
[00:07:08.680 --> 00:07:10.960]  你生下來就是罪人啊
[00:07:10.960 --> 00:07:13.360]  被講那個人氣得
[00:07:13.360 --> 00:07:14.480]  吹鬍子戴眼鏡的
[00:07:14.480 --> 00:07:15.760]  我有什麼罪呀
[00:07:15.760 --> 00:07:17.280]  是不是
[00:07:17.280 --> 00:07:18.600]  不要這樣子傳
[00:07:18.600 --> 00:07:20.080]  我們自有辦法
[00:07:20.080 --> 00:07:20.960]  哈雷洛雅
[00:07:20.960 --> 00:07:22.920]  我們再看下一個
[00:07:22.920 --> 00:07:23.760]  好
[00:07:23.760 --> 00:07:27.920]  這個也是耶穌在受洗之後
[00:07:27.920 --> 00:07:30.800]  耶穌醫治感鬼之後
[00:07:30.800 --> 00:07:32.480]  這是在瑪特賓九章
[00:07:32.480 --> 00:07:34.400]  三十五到三十八節
[00:07:34.400 --> 00:07:36.160]  讓我們一起來念
[00:07:36.160 --> 00:07:39.160]  耶穌走遍各城各鄉
[00:07:39.160 --> 00:07:41.400]  在會堂里教訓人
[00:07:41.400 --> 00:07:43.600]  宣講天國的福音
[00:07:43.600 --> 00:07:46.520]  又醫治各樣的病症
[00:07:46.520 --> 00:07:48.840]  他看見許多的人
[00:07:48.840 --> 00:07:50.720]  就憐憫他們
[00:07:50.720 --> 00:07:53.280]  因為他們困苦流離
[00:07:53.280 --> 00:07:56.280]  如同羊沒有牧人一般
[00:07:56.280 --> 00:07:58.400]  於是對門徒說
[00:07:58.400 --> 00:08:00.480]  要收的莊家多
[00:08:00.480 --> 00:08:02.320]  做工的人少
[00:08:02.320 --> 00:08:05.560]  所以你們當求莊家的主
[00:08:05.560 --> 00:08:07.320]  打發工人出去
[00:08:07.320 --> 00:08:09.720]  收他的莊家
[00:08:09.720 --> 00:08:11.080]  這也是一個
[00:08:11.080 --> 00:08:13.880]  非常傳統耶穌的傳福音
[00:08:13.880 --> 00:08:15.800]  耶穌為人醫病
[00:08:15.800 --> 00:08:17.800]  耶穌為人感鬼
[00:08:17.800 --> 00:08:20.920]  耶穌甚至於向那個
[00:08:20.920 --> 00:08:23.480]  井旁的撒瑪利亞婦人
[00:08:23.480 --> 00:08:24.400]  向她說
[00:08:24.400 --> 00:08:25.360]  你來喝
[00:08:25.360 --> 00:08:27.320]  喝了就不渴
[00:08:27.320 --> 00:08:28.320]  換句話說
[00:08:28.320 --> 00:08:30.400]  你生命裡面有需要的時候
[00:08:30.400 --> 00:08:32.360]  祂也要滿足你
[00:08:32.360 --> 00:08:34.160]  我們尤其是教會
[00:08:34.160 --> 00:08:35.520]  我們做牧師的
[00:08:35.520 --> 00:08:36.600]  絕對不可能說
[00:08:36.600 --> 00:08:38.240]  哦 什麼事情
[00:08:38.240 --> 00:08:40.080]  哦 你在車上壞了
[00:08:40.080 --> 00:08:40.960]  車壞了
[00:08:40.960 --> 00:08:42.520]  呼天不應 叫地不靈
[00:08:42.520 --> 00:08:43.760]  好的 我為你禱告
[00:08:43.760 --> 00:08:46.280]  願神祝福你 拜拜
[00:08:46.280 --> 00:08:47.720]  沒有那麼簡單
[00:08:47.720 --> 00:08:51.120]  我必須要保證你的安全
[00:08:51.120 --> 00:08:54.200]  因為我們像是一家人一樣
[00:08:54.200 --> 00:08:57.600]  我寧可花一個小時開車去帶你
[00:08:57.600 --> 00:08:59.720]  或者是幫你修車子
[00:08:59.720 --> 00:09:02.880]  如果說你沒有更好的方法的話
[00:09:02.880 --> 00:09:04.800]  因為在在的
[00:09:04.800 --> 00:09:08.880]  我們是所謂的全人眷顧
[00:09:08.880 --> 00:09:10.360]  老實說啦
[00:09:10.360 --> 00:09:12.120]  我們成為基督徒
[00:09:12.120 --> 00:09:13.520]  我們是叫做什麼
[00:09:13.520 --> 00:09:15.440]  成聖
[00:09:15.440 --> 00:09:17.840]  我們不是成仙啦
[00:09:17.840 --> 00:09:19.440]  我們敬耶穌
[00:09:19.440 --> 00:09:22.480]  不是叫我們就到深山去隱居
[00:09:22.480 --> 00:09:23.880]  與世無爭了
[00:09:23.880 --> 00:09:25.000]  不管人了
[00:09:25.000 --> 00:09:26.160]  乃是說
[00:09:26.160 --> 00:09:28.360]  我們要怎麼樣的
[00:09:28.360 --> 00:09:29.920]  讓耶穌基督
[00:09:29.920 --> 00:09:32.080]  讓聖靈來做工
[00:09:32.080 --> 00:09:33.800]  來影響這個世界
[00:09:33.800 --> 00:09:36.760]  來影響這個社會
[00:09:36.760 --> 00:09:38.080]  有的時候我想說
[00:09:38.080 --> 00:09:41.840]  假如今天新開了一家餐館
[00:09:41.840 --> 00:09:45.000]  我們去吃了覺得好吃
[00:09:45.000 --> 00:09:49.200]  我們不是會打電話相約全網嗎
[00:09:49.200 --> 00:09:52.680]  今天哪一家店裡面有on sale
[00:09:52.680 --> 00:09:54.480]  我們不是會打電話
[00:09:54.480 --> 00:09:55.400]  鄧明啊
[00:09:55.400 --> 00:09:56.760]  我們一起去shopping
[00:09:56.760 --> 00:09:58.880]  今天他剛開幕等等
[00:09:58.880 --> 00:10:00.000]  不是嗎
[00:10:00.000 --> 00:10:02.400]  那麼這麼好的福音
[00:10:02.400 --> 00:10:05.840]  我們為什麼不把它傳給別人呢
[00:10:05.840 --> 00:10:06.920]  耶穌說
[00:10:06.920 --> 00:10:10.320]  他看見許多的人就憐憫他們
[00:10:10.320 --> 00:10:12.160]  為什麼憐憫他們呢
[00:10:12.160 --> 00:10:14.160]  因為他們困苦流離
[00:10:14.160 --> 00:10:16.120]  如樣面目人一樣
[00:10:16.120 --> 00:10:17.920]  什麼叫困苦流離呀
[00:10:17.920 --> 00:10:20.000]  困苦流離就是說
[00:10:20.000 --> 00:10:21.760]  有一餐沒一餐的
[00:10:21.760 --> 00:10:23.440]  心裡面好苦
[00:10:23.440 --> 00:10:25.320]  又渴又餓又累
[00:10:25.320 --> 00:10:26.720]  又滿身是病
[00:10:26.720 --> 00:10:30.480]  或者是滿頭是被人家打的是包
[00:10:30.480 --> 00:10:32.120]  不是嗎
[00:10:32.120 --> 00:10:33.880]  耶穌就憐憫他們
[00:10:33.880 --> 00:10:34.720]  是不是
[00:10:34.720 --> 00:10:36.560]  你想想看
[00:10:36.560 --> 00:10:39.360]  一隻狗沒有主人
[00:10:39.360 --> 00:10:41.360]  這個狗叫什麼
[00:10:41.360 --> 00:10:42.680]  流浪狗
[00:10:42.680 --> 00:10:44.680]  一個人沒有家
[00:10:44.680 --> 00:10:46.320]  這個人叫什麼
[00:10:46.320 --> 00:10:47.560]  流浪漢
[00:10:47.560 --> 00:10:48.120]  漢來說
[00:10:48.120 --> 00:10:50.360]  一隻羊沒有主人
[00:10:50.360 --> 00:10:51.720]  這個羊叫什麼
[00:10:51.720 --> 00:10:53.320]  沒有牧人的羊
[00:10:53.320 --> 00:10:54.760]  天行啓路
[00:10:54.760 --> 00:10:57.240]  如羊一隻一般
[00:10:57.240 --> 00:10:58.720]  不是嗎
[00:10:58.720 --> 00:11:01.920]  那就是羊入虎口的那個羊
[00:11:01.920 --> 00:11:03.360]  任人宰割
[00:11:03.360 --> 00:11:05.440]  但是耶穌呢
[00:11:05.440 --> 00:11:07.720]  看到他們就憐憫他們
[00:11:07.720 --> 00:11:09.600]  於是對門徒說
[00:11:09.600 --> 00:11:11.600]  要收的莊稼多
[00:11:11.600 --> 00:11:13.000]  做工的人少
[00:11:13.000 --> 00:11:14.080]  換句話說
[00:11:14.080 --> 00:11:15.560]  你看看
[00:11:15.560 --> 00:11:18.640]  滿河場都是莊稼
[00:11:18.640 --> 00:11:20.040]  什麼叫莊稼
[00:11:20.040 --> 00:11:21.720]  這是北方人講的話
[00:11:21.720 --> 00:11:26.680]  莊稼就是五穀雜糧等等
[00:11:26.680 --> 00:11:29.480]  還有各式各樣的東西
[00:11:29.480 --> 00:11:31.880]  都熟了
[00:11:31.880 --> 00:11:33.440]  您知道熟了是什麼
[00:11:33.440 --> 00:11:37.080]  那個骨子 脈子熟了是什麼顏色
[00:11:37.080 --> 00:11:39.720]  金黃色的一片
[00:11:39.720 --> 00:11:40.800]  是吧
[00:11:40.800 --> 00:11:41.960]  也就是說
[00:11:41.960 --> 00:11:44.200]  你們要趕快來收
[00:11:44.200 --> 00:11:45.520]  莊稼這麼多
[00:11:45.520 --> 00:11:47.920]  但是做工的人少
[00:11:47.920 --> 00:11:49.560]  大家都坐在裡面
[00:11:49.560 --> 00:11:51.800]  你愛我 我愛你
[00:11:51.800 --> 00:11:53.200]  你農我農
[00:11:53.200 --> 00:11:54.360]  你裡面有我
[00:11:54.360 --> 00:11:55.920]  我裡面有你
[00:11:55.920 --> 00:11:58.280]  都沒有人出去了
[00:11:58.280 --> 00:11:59.680]  這個傢伙就死了
[00:11:59.680 --> 00:12:00.880]  您知道嗎
[00:12:00.880 --> 00:12:04.040]  我在看到我們的中秋福音晚會
[00:12:04.040 --> 00:12:05.920]  我真的佩服
[00:12:05.920 --> 00:12:07.920]  我看到我們的小朋友
[00:12:07.920 --> 00:12:10.120]  各自我們一心說再來一遍
[00:12:10.120 --> 00:12:11.480]  他們就再唱一遍
[00:12:11.480 --> 00:12:12.960]  大家鼓掌就鼓掌
[00:12:12.960 --> 00:12:14.800]  我們的愛人就哈哈哈哈
[00:12:14.800 --> 00:12:15.720]  笑得好高興
[00:12:15.720 --> 00:12:18.960]  哈哈哈哈
[00:12:18.960 --> 00:12:21.160]  您知道嗎
[00:12:21.160 --> 00:12:24.920]  我們不會不好意思
[00:12:24.920 --> 00:12:26.560]  我再再說
[00:12:26.560 --> 00:12:30.840]  你如果莊稼都熟透了
[00:12:30.840 --> 00:12:33.040]  你不去做工嗎
[00:12:33.040 --> 00:12:34.560]  還是你在那邊做生意
[00:12:34.560 --> 00:12:38.000]  假如你是開店做生意的人
[00:12:38.000 --> 00:12:41.320]  你說你坐在店裡面守著等客人來呢
[00:12:41.320 --> 00:12:44.080]  還是我有的時候回家的時候看到
[00:12:44.080 --> 00:12:46.720]  我看到路邊有人在那邊拿個牌子
[00:12:46.720 --> 00:12:49.080]  大概一個小時四塊錢吧
[00:12:49.080 --> 00:12:53.120]  在那個路邊這樣的耍牌子對不對
[00:12:53.120 --> 00:12:54.360]  我就會看到
[00:12:54.360 --> 00:12:55.400]  有的人耍的
[00:12:55.400 --> 00:12:57.560]  我進不去就多看他兩眼
[00:12:57.560 --> 00:12:58.400]  你知道
[00:12:58.400 --> 00:12:59.600]  耍的那個
[00:12:59.600 --> 00:13:00.840]  耍得非常有意思
[00:13:00.840 --> 00:13:02.720]  還會moonwalk
[00:13:02.720 --> 00:13:04.440]  還會這樣耍耍耍
[00:13:04.440 --> 00:13:05.960]  哇真的棒
[00:13:05.960 --> 00:13:07.960]  那是活廣告
[00:13:07.960 --> 00:13:10.280]  你要做生意你就非得這樣子不可
[00:13:10.280 --> 00:13:11.440]  不是嗎
[00:13:11.440 --> 00:13:14.160]  如果說我們是傳福音
[00:13:14.160 --> 00:13:15.880]  你難道是等著那邊
[00:13:15.880 --> 00:13:17.880]  願者上鈎嗎
[00:13:17.880 --> 00:13:18.840]  No
[00:13:18.840 --> 00:13:20.360]  你要出去
[00:13:20.360 --> 00:13:22.920]  當求莊稼的主
[00:13:22.920 --> 00:13:24.560]  誰是莊稼的主啊
[00:13:24.560 --> 00:13:25.720]  耶穌嘛
[00:13:25.720 --> 00:13:27.000]  打發工人出去
[00:13:27.000 --> 00:13:30.000]  所以不是說我叫你們出去
[00:13:30.000 --> 00:13:32.880]  是神叫你們出去的
[00:13:32.880 --> 00:13:34.520]  收他的莊稼
[00:13:34.520 --> 00:13:36.960]  不是說收我的莊稼
[00:13:36.960 --> 00:13:39.000]  是收他的莊稼
[00:13:39.000 --> 00:13:41.000]  哈雷勒亞贊美神
[00:13:41.000 --> 00:13:42.480]  我眼睛可以看到
[00:13:42.480 --> 00:13:44.040]  我們將來有一天
[00:13:44.040 --> 00:13:45.720]  我們如果繼續這麼做
[00:13:45.720 --> 00:13:48.000]  這個大堂要做滿了
[00:13:48.000 --> 00:13:50.800]  屬日有兩堂可以崇拜
[00:13:50.800 --> 00:13:53.360]  我們在餐廳裡面還有院與崇拜
[00:13:53.360 --> 00:13:54.760]  我們還要在後面那個
[00:13:54.760 --> 00:13:56.760]  Giggli Wiggli那個小孩那邊
[00:13:56.760 --> 00:13:58.440]  我們禮拜天把他租下來
[00:13:58.440 --> 00:13:59.960]  有陰雨崇拜
[00:13:59.960 --> 00:14:01.840]  我們地下室也要用
[00:14:01.840 --> 00:14:04.280]  我們樓上也要用
[00:14:04.280 --> 00:14:05.920]  在在都要用
[00:14:05.920 --> 00:14:10.680]  讓神得到那大的榮耀
[00:14:10.680 --> 00:14:13.480]  收他的莊稼
[00:14:13.480 --> 00:14:15.440]  這是神給我的意向
[00:14:15.440 --> 00:14:18.520]  我心裡每次想到我就好高興
[00:14:18.520 --> 00:14:21.480]  我說神啊
[00:14:21.480 --> 00:14:26.080]  如果今天我們教會好像不成氣候
[00:14:26.080 --> 00:14:28.320]  我說什麼我不走
[00:14:28.320 --> 00:14:31.320]  我非要把他弄好了
[00:14:31.320 --> 00:14:34.800]  有人很多人願意來接他的時候
[00:14:34.800 --> 00:14:36.480]  說不定我就走了
[00:14:36.480 --> 00:14:38.240]  神你叫我走我就走
[00:14:38.240 --> 00:14:41.040]  但是現在說什麼我不走
[00:14:41.040 --> 00:14:42.040]  哈雷勒亞
[00:14:42.040 --> 00:14:44.320]  雖然我們這個大氣
[00:14:44.320 --> 00:14:47.960]  說祖裡面有金氣銀氣木氣瓦氣還有大氣
[00:14:47.960 --> 00:14:50.400]  但是實際上是不成才
[00:14:50.400 --> 00:14:51.840]  但是沒有關係
[00:14:51.840 --> 00:14:55.400]  因為神他有他的方法
[00:14:55.400 --> 00:14:57.800]  神他有他的帶領
[00:14:57.800 --> 00:14:59.800]  神量給我們的就是這樣
[00:14:59.800 --> 00:15:05.360]  現在讓我們自己能夠滿足了
[00:15:05.360 --> 00:15:09.280]  神要為我們做那大的事情
[00:15:09.280 --> 00:15:11.080]  感謝戰鬥神
[00:15:11.080 --> 00:15:12.720]  你都不會相信
[00:15:12.720 --> 00:15:14.520]  我們教會的網站
[00:15:14.520 --> 00:15:19.400]  一個月有上十萬次的 hits
[00:15:19.400 --> 00:15:23.320]  大概也有好幾千個人上我們的網站看
[00:15:23.320 --> 00:15:25.600]  我們有一次有一個弟兄
[00:15:25.600 --> 00:15:27.000]  他來我們教會有一陣子
[00:15:27.000 --> 00:15:30.720]  我只讓他講過一次到
[00:15:30.720 --> 00:15:32.160]  沒過幾個禮拜
[00:15:32.160 --> 00:15:34.120]  台灣有人打電話來
[00:15:34.120 --> 00:15:36.360]  我看了你們教會網站有某某某某弟兄
[00:15:36.360 --> 00:15:38.480]  我是久跟他失聯了
[00:15:38.480 --> 00:15:40.600]  你可以幫我連上他
[00:15:40.600 --> 00:15:42.800]  哇
[00:15:42.800 --> 00:15:45.640]  還有一個我們老牧師
[00:15:45.640 --> 00:15:47.800]  他以前來過我們這邊講過到
[00:15:47.800 --> 00:15:49.480]  那個香港有人打電話來
[00:15:49.480 --> 00:15:51.000]  哎 牧師啊
[00:15:51.000 --> 00:15:52.320]  你們那個老牧師啊
[00:15:52.320 --> 00:15:53.120]  以前是我朋友
[00:15:53.120 --> 00:15:54.880]  你可不可以幫我聯絡上他
[00:15:54.880 --> 00:15:56.800]  還有人從歐洲email來
[00:15:56.800 --> 00:15:58.400]  牧師你為我禱告
[00:15:58.400 --> 00:16:00.280]  你就想想看
[00:16:00.280 --> 00:16:02.200]  不要小看我們自己
[00:16:02.200 --> 00:16:03.440]  要說的專家多
[00:16:03.440 --> 00:16:04.560]  我們要走出去
[00:16:04.560 --> 00:16:07.520]  我們要為神來做大事情
[00:16:07.520 --> 00:16:08.960]  不要小看我們自己
[00:16:08.960 --> 00:16:09.600]  是不是
[00:16:09.600 --> 00:16:10.800]  我們前兩天
