
[00:00:00.000 --> 00:00:04.900]  天國聖賢,我們有沒有份呢?
[00:02:07.900 --> 00:02:08.900]  會比視像所表達的
[00:02:08.900 --> 00:02:10.900]  更加會令我們震撼
[00:02:10.900 --> 00:02:12.900]  更加會令我們興奮
[00:02:12.900 --> 00:02:14.900]  這是AI做的
[00:02:14.900 --> 00:02:21.900]  AI比不上實際的情況是怎樣的
[00:02:21.900 --> 00:02:23.900]  今天我們的問題是什麼呢?
[00:02:23.900 --> 00:02:25.900]  我們基督徒都期待
[00:02:25.900 --> 00:02:26.900]  有一天在天國裡面
[00:02:26.900 --> 00:02:29.900]  跟上帝享受豐盛的筵席
[00:02:29.900 --> 00:02:30.900]  應該很開心很快樂
[00:02:30.900 --> 00:02:32.900]  吃什麼都是次要的
[00:02:32.900 --> 00:02:35.900]  我相信是跟神一起團契的生活
[00:02:35.900 --> 00:02:37.900]  那種喜樂
[00:02:37.900 --> 00:02:42.900]  是很難用人的說話去表達的清楚
[00:02:42.900 --> 00:02:44.900]  問題是什麼呢?
[00:02:44.900 --> 00:02:46.900]  我們有沒有把握
[00:02:46.900 --> 00:02:50.900]  我們將來會在天國裡面
[00:02:50.900 --> 00:02:54.900]  跟愛我們的天父一起享受筵席呢?
[00:02:54.900 --> 00:02:57.900]  天國筵席或天國聖筵這個比喻
[00:02:57.900 --> 00:03:01.900]  是記載在盧格福音和馬達福音
[00:03:01.900 --> 00:03:04.900]  有兩處記載
[00:03:04.900 --> 00:03:09.900]  耶穌為什麼會說天國筵席這個比喻呢?
[00:03:09.900 --> 00:03:10.900]  簡單來說
[00:03:10.900 --> 00:03:12.900]  我覺得主的訊息是
[00:03:12.900 --> 00:03:15.900]  耶穌很希望提醒我們和教導我們
[00:03:15.900 --> 00:03:17.900]  作為一個神的子女
[00:03:17.900 --> 00:03:21.900]  應該怎樣去準備
[00:03:21.900 --> 00:03:24.900]  享受天國的筵席
[00:03:24.900 --> 00:03:27.900]  剛才說要準備
[00:03:27.900 --> 00:03:28.900]  要享受筵席
[00:03:28.900 --> 00:03:30.900]  問題仍然是什麼呢?
[00:03:30.900 --> 00:03:33.900]  我們會不會在那裡呢?
[00:03:33.900 --> 00:03:34.900]  在天國裡面
[00:03:34.900 --> 00:03:38.900]  被邀請去參加天國筵席的是什麼人呢?
[00:03:38.900 --> 00:03:41.900]  誰能夠出席天國的聖筵呢?
[00:03:41.900 --> 00:03:44.900]  先看看馬達福音第22章
[00:03:44.900 --> 00:03:47.900]  這裡怎樣說呢?先讀一次
[00:03:47.900 --> 00:03:50.900]  耶穌又用比喻對他們說
[00:03:50.900 --> 00:03:53.900]  天國好別一國的國王為自己的兒子
[00:03:53.900 --> 00:03:55.900]  預備婚宴
[00:03:55.900 --> 00:03:58.900]  他就差遣僕人去催促
[00:03:58.900 --> 00:04:02.900]  邀請的客人來參加婚宴
[00:04:02.900 --> 00:04:04.900]  可是他們不願意來
[00:04:04.900 --> 00:04:07.900]  他就再派另一批僕人去
[00:04:07.900 --> 00:04:09.900]  吩咐他們和客人說
[00:04:09.900 --> 00:04:12.900]  我們的筵席已經準備好了
[00:04:12.900 --> 00:04:15.900]  公牛和肥畜都已經宰殺了
[00:04:15.900 --> 00:04:17.900]  一切俱備
[00:04:17.900 --> 00:04:20.900]  請你們來赴宴吧
[00:04:20.900 --> 00:04:21.900]  第五節
[00:04:21.900 --> 00:04:26.900]  可是那些被邀請的客人還是不加理會
[00:04:26.900 --> 00:04:28.900]  就各忘各的
[00:04:28.900 --> 00:04:29.900]  一個到田裡去
[00:04:29.900 --> 00:04:31.900]  一個去看自己的舖子
[00:04:31.900 --> 00:04:36.900]  其餘的抓住那些僕人拳打腳踢
[00:04:36.900 --> 00:04:39.900]  把他們殺了
[00:04:39.900 --> 00:04:43.900]  這是由國王舉辦的比喻
[00:04:43.900 --> 00:04:47.900]  為兒子舉行盛大的婚宴
[00:04:47.900 --> 00:04:49.900]  如果你留心看的時候
[00:04:49.900 --> 00:04:50.900]  你會發覺
[00:04:50.900 --> 00:04:52.900]  是不是每個人都被邀請的?
[00:04:52.900 --> 00:04:53.900]  原來不是的
[00:04:53.900 --> 00:04:58.900]  不是每個人都可以參加天國宴席
[00:04:58.900 --> 00:05:00.900]  那哪些人可以參加?
[00:05:00.900 --> 00:05:02.900]  被國王邀請的那些
[00:05:02.900 --> 00:05:04.900]  應該是被邀請了
[00:05:04.900 --> 00:05:06.900]  只是催促他們來
[00:05:06.900 --> 00:05:09.900]  意思就是這個皇帝已經為這些被邀請的人
[00:05:09.900 --> 00:05:12.900]  預備了他們的座位
[00:05:12.900 --> 00:05:14.900]  你現在來吧
[00:05:14.900 --> 00:05:16.900]  這是通知
[00:05:16.900 --> 00:05:18.900]  有兩次
[00:05:18.900 --> 00:05:20.900]  有兩次派僕人出去
[00:05:20.900 --> 00:05:22.900]  第一次通知他們
[00:05:22.900 --> 00:05:25.900]  國王為兒子舉行婚宴
[00:05:25.900 --> 00:05:26.900]  何時何日
[00:05:26.900 --> 00:05:27.900]  通知你們
[00:05:27.900 --> 00:05:29.900]  記得來了
[00:05:29.900 --> 00:05:31.900]  如果在這個比喻裡
[00:05:31.900 --> 00:05:36.900]  國王是代表天上的父親
[00:05:36.900 --> 00:05:39.900]  那被邀請的是什麼人呢?
[00:05:39.900 --> 00:05:45.900]  我想被邀請的應該是神的選民
[00:05:45.900 --> 00:05:46.900]  或者說直接一點
[00:05:46.900 --> 00:05:49.900]  就是以色列的百姓
[00:05:49.900 --> 00:05:52.900]  神已經為他們預備了座位
[00:05:52.900 --> 00:05:54.900]  很想和他們一起去分享
[00:05:54.900 --> 00:05:57.900]  去享受宴席的喜樂
[00:05:57.900 --> 00:05:58.900]  但是我們看到
[00:05:58.900 --> 00:06:00.900]  這班人的反應
[00:06:00.900 --> 00:06:02.900]  這些被邀請的人
[00:06:02.900 --> 00:06:04.900]  已經在名單上了
[00:06:04.900 --> 00:06:06.900]  反而很冷淡
[00:06:06.900 --> 00:06:08.900]  不想出席
[00:06:08.900 --> 00:06:10.900]  而且留心去看的時候
[00:06:10.900 --> 00:06:11.900]  你會發覺
[00:06:11.900 --> 00:06:17.900]  這班人更加有藐視神的行為表現
[00:06:17.900 --> 00:06:20.900]  比喻中國王第一次
[00:06:20.900 --> 00:06:22.900]  派僕人去邀請他們的時候
[00:06:22.900 --> 00:06:24.900]  告訴他們日期快到了
[00:06:24.900 --> 00:06:27.900]  記得準時出席參加
[00:06:27.900 --> 00:06:29.900]  但是這些人不在乎
[00:06:29.900 --> 00:06:30.900]  沒什麼興趣
[00:06:30.900 --> 00:06:34.900]  於是皇帝第二次再叫僕人去
[00:06:34.900 --> 00:06:35.900]  這次的情況不同
[00:06:35.900 --> 00:06:36.900]  開頭第一次通知你
[00:06:36.900 --> 00:06:38.900]  何時何日何時來
[00:06:38.900 --> 00:06:39.900]  在哪裡
[00:06:39.900 --> 00:06:40.900]  第二次的時候
[00:06:40.900 --> 00:06:41.900]  不是了
[00:06:41.900 --> 00:06:42.900]  大家看看第二次
[00:06:42.900 --> 00:06:44.900]  當皇帝邀請的時候
[00:06:44.900 --> 00:06:45.900]  已經準備好了
[00:06:45.900 --> 00:06:47.900]  豬牛羊都已經載好了
[00:06:47.900 --> 00:06:48.900]  隨時可以上菜
[00:06:48.900 --> 00:06:50.900]  隨時可以開席
[00:06:50.900 --> 00:06:52.900]  現在就來赴宴了
[00:06:52.900 --> 00:06:54.900]  請你現在就來出席
[00:06:54.900 --> 00:06:56.900]  這次他們就露本相了
[00:06:56.900 --> 00:06:58.900]  這些被人邀請的人
[00:06:58.900 --> 00:07:00.900]  不但不理會
[00:07:00.900 --> 00:07:04.900]  還找這些不是藉口的藉口
[00:07:04.900 --> 00:07:07.900]  如果我們對照馬克福音記載
[00:07:07.900 --> 00:07:09.900]  和盧格福音記載的時候
[00:07:09.900 --> 00:07:10.900]  有些人說
[00:07:10.900 --> 00:07:12.900]  我剛剛買了田地
[00:07:12.900 --> 00:07:14.900]  我要看看才行
[00:07:14.900 --> 00:07:16.900]  這不是理由嗎
[00:07:16.900 --> 00:07:17.900]  你不是看好才買的嗎
[00:07:17.900 --> 00:07:18.900]  買完才去看田地
[00:07:18.900 --> 00:07:19.900]  有沒有搞錯
[00:07:19.900 --> 00:07:20.900]  有些人說
[00:07:20.900 --> 00:07:21.900]  我買了五對牛
[00:07:21.900 --> 00:07:22.900]  都很有錢
[00:07:22.900 --> 00:07:23.900]  買了五對牛
[00:07:23.900 --> 00:07:24.900]  可能開農場那些
[00:07:24.900 --> 00:07:26.900]  我要驗貨
[00:07:26.900 --> 00:07:28.900]  那些牛送來了
[00:07:28.900 --> 00:07:31.900]  你不是驗好貨才給錢的嗎
[00:07:31.900 --> 00:07:33.900]  為什麼會這樣說呢
[00:07:33.900 --> 00:07:34.900]  有些人去看店
[00:07:34.900 --> 00:07:36.900]  就只顧著做生意
[00:07:36.900 --> 00:07:38.900]  盧格還說
[00:07:38.900 --> 00:07:39.900]  還有些人說
[00:07:39.900 --> 00:07:40.900]  我剛剛結了婚
[00:07:40.900 --> 00:07:42.900]  我要陪老婆
[00:07:42.900 --> 00:07:44.900]  其實可以帶老婆來的
[00:07:44.900 --> 00:07:46.900]  所以我剛才說
[00:07:46.900 --> 00:07:48.900]  這班人一大堆的理由
[00:07:48.900 --> 00:07:51.900]  這些是軟弱人的本性
[00:07:51.900 --> 00:07:54.900]  但其實不是理由的理由
[00:07:54.900 --> 00:07:57.900]  簡單的說
[00:07:57.900 --> 00:07:59.900]  不知道大家看不看得到
[00:07:59.900 --> 00:08:01.900]  這個比喻裡的形容
[00:08:01.900 --> 00:08:02.900]  這班人
[00:08:02.900 --> 00:08:06.900]  他們是緊張自己的事
[00:08:06.900 --> 00:08:10.900]  多過緊張國王的邀請
[00:08:10.900 --> 00:08:14.900]  他們是緊張現在我們的生活
[00:08:14.900 --> 00:08:18.900]  多過將來在天國裡的福祿
[00:08:18.900 --> 00:08:20.900]  不知道你們同不同意
[00:08:20.900 --> 00:08:21.900]  還有些人覺得
[00:08:21.900 --> 00:08:23.900]  這個皇帝很煩
[00:08:23.900 --> 00:08:25.900]  一次兩次叫人來
[00:08:25.900 --> 00:08:29.900]  這班人其實不惜好歹
[00:08:29.900 --> 00:08:31.900]  還將國王的僕人
[00:08:31.900 --> 00:08:32.900]  拳下腳踢
[00:08:32.900 --> 00:08:34.900]  甚至將他們打死
[00:08:34.900 --> 00:08:36.900]  中國人一句說話
[00:08:36.900 --> 00:08:38.900]  將心肝給你
[00:08:38.900 --> 00:08:40.900]  這些人當狗肺
[00:08:40.900 --> 00:08:41.900]  不惜好歹
[00:08:41.900 --> 00:08:42.900]  不得已
[00:08:42.900 --> 00:08:43.900]  一點都不珍惜
[00:08:43.900 --> 00:08:45.900]  好像我剛才所說
[00:08:45.900 --> 00:08:47.900]  有些藐視的行徑
[00:08:47.900 --> 00:08:49.900]  讓人看得到
[00:08:49.900 --> 00:08:52.900]  諸位聽眾
[00:08:52.900 --> 00:08:53.900]  不知道大家看到
[00:08:53.900 --> 00:08:54.900]  這些人的反應時
[00:08:54.900 --> 00:08:56.900]  有沒有一個聯想
[00:08:56.900 --> 00:08:57.900]  當我預備的時候
[00:08:57.900 --> 00:08:58.900]  我在想
[00:08:58.900 --> 00:09:00.900]  這些人其實不單單是
[00:09:00.900 --> 00:09:02.900]  反映耶穌基督時代
[00:09:02.900 --> 00:09:05.900]  那些自己以為是神的選民
[00:09:05.900 --> 00:09:07.900]  我被選上了
[00:09:07.900 --> 00:09:09.900]  那些人的心態
[00:09:09.900 --> 00:09:10.900]  而且
[00:09:10.900 --> 00:09:13.900]  今天有很多人
[00:09:13.900 --> 00:09:15.900]  對信仰的心態
[00:09:15.900 --> 00:09:17.900]  甚至包括我們當中
[00:09:17.900 --> 00:09:21.900]  可能在座的弟兄姊妹
[00:09:21.900 --> 00:09:23.900]  這些人
[00:09:23.900 --> 00:09:25.900]  他們自詡是神的選民
[00:09:25.900 --> 00:09:27.900]  我們是神的選民
[00:09:27.900 --> 00:09:28.900]  所以他們是高人一等的
[00:09:28.900 --> 00:09:30.900]  神的選民
[00:09:30.900 --> 00:09:31.900]  當他們以為
[00:09:31.900 --> 00:09:33.900]  自己有了身份的時候
[00:09:33.900 --> 00:09:36.900]  他們就可以將來
[00:09:36.900 --> 00:09:38.900]  在天國裏面享福
[00:09:38.900 --> 00:09:40.900]  出席賢職
[00:09:40.900 --> 00:09:42.900]  始終是一個問題
[00:09:42.900 --> 00:09:43.900]  所以這班人
[00:09:43.900 --> 00:09:44.900]  他們認為
[00:09:44.900 --> 00:09:45.900]  現在他們眼前見到
[00:09:45.900 --> 00:09:46.900]  他們覺得最重要
[00:09:46.900 --> 00:09:47.900]  在生活上
[00:09:47.900 --> 00:09:49.900]  最重要要做的事
[00:09:49.900 --> 00:09:51.900]  就是要處理好
[00:09:51.900 --> 00:09:53.900]  現在過得重要的事
[00:09:53.900 --> 00:09:55.900]  將上帝給他們的邀請
[00:09:55.900 --> 00:09:57.900]  當作平常
[00:09:57.900 --> 00:09:59.900]  先覺得要處理好
[00:09:59.900 --> 00:10:01.900]  自己覺得重要的事
[00:10:01.900 --> 00:10:04.900]  然後將神的邀請
[00:10:04.900 --> 00:10:07.900]  放在一個次要的位置上
[00:10:07.900 --> 00:10:08.900]  其實我們覺得
[00:10:08.900 --> 00:10:10.900]  這是很不識趣
[00:10:10.900 --> 00:10:11.900]  不得已
[00:10:11.900 --> 00:10:13.900]  很不識知恩圖報
[00:10:13.900 --> 00:10:15.900]  大逆不道
[00:10:15.900 --> 00:10:16.900]  但是
[00:10:16.900 --> 00:10:18.900]  今天有很多人
[00:10:18.900 --> 00:10:20.900]  可想而知
[00:10:20.900 --> 00:10:21.900]  很多時候
[00:10:21.900 --> 00:10:23.900]  我們都是有意無意
[00:10:23.900 --> 00:10:25.900]  將神放在一邊
[00:10:25.900 --> 00:10:26.900]  在遇到困難的時候
[00:10:26.900 --> 00:10:28.900]  才將神請出來
[00:10:28.900 --> 00:10:29.900]  就好像
[00:10:29.900 --> 00:10:30.900]  有事的時候
[00:10:30.900 --> 00:10:32.900]  在黃大仙拜一拜
[00:10:32.900 --> 00:10:33.900]  求神保佑
[00:10:33.900 --> 00:10:34.900]  然後看看
[00:10:34.900 --> 00:10:36.900]  是不是真的這麼靈驗
[00:10:36.900 --> 00:10:38.900]  那時候才認真
[00:10:38.900 --> 00:10:40.900]  去了解神是怎樣
[00:10:40.900 --> 00:10:42.900]  平時呢
[00:10:42.900 --> 00:10:44.900]  平時我們是怎樣生活的呢
[00:10:44.900 --> 00:10:46.900]  星期一到星期六
[00:10:46.900 --> 00:10:48.900]  我們是怎樣生活的呢
[00:10:48.900 --> 00:10:49.900]  很多時候
[00:10:49.900 --> 00:10:51.900]  神邀請我們去享受
[00:10:51.900 --> 00:10:52.900]  「靈言」
[00:10:52.900 --> 00:10:53.900]  在基督教的術語
[00:10:53.900 --> 00:10:55.900]  邀請我們參加靈言
[00:10:55.900 --> 00:10:56.900]  參加崇拜
[00:10:56.900 --> 00:10:58.900]  參加我們的茶經班
[00:10:58.900 --> 00:10:59.900]  剛才有報告過
[00:10:59.900 --> 00:11:01.900]  參加我們的生命小組
[00:11:01.900 --> 00:11:03.900]  或者福音的聚會
[00:11:03.900 --> 00:11:04.900]  那些事
[00:11:04.900 --> 00:11:05.900]  好的
[00:11:05.900 --> 00:11:06.900]  不過
[00:11:06.900 --> 00:11:08.900]  看看我有沒有空
[00:11:08.900 --> 00:11:11.900]  看看我有沒有空
[00:11:11.900 --> 00:11:13.900]  看看我想做的事
[00:11:13.900 --> 00:11:15.900]  我做了沒有呢
[00:11:15.900 --> 00:11:17.900]  早上我要去做運動
[00:11:17.900 --> 00:11:19.900]  星期六星期日
[00:11:19.900 --> 00:11:20.900]  要去買菜
[00:11:20.900 --> 00:11:21.900]  收拾家裡
[00:11:21.900 --> 00:11:23.900]  又帶子女去學這樣學那樣
[00:11:23.900 --> 00:11:25.900]  如果時間上沒有
[00:11:25.900 --> 00:11:27.900]  跟教會活動衝突的時候
[00:11:27.900 --> 00:11:28.900]  好吧
[00:11:28.900 --> 00:11:29.900]  那我就來吧
[00:11:29.900 --> 00:11:31.900]  不知道我們會不會
[00:11:31.900 --> 00:11:32.900]  是這樣
[00:11:32.900 --> 00:11:34.900]  我們是
[00:11:34.900 --> 00:11:35.900]  有意無意地
[00:11:35.900 --> 00:11:37.900]  可能我們自己都不警覺
[00:11:37.900 --> 00:11:39.900]  人的傾向
[00:11:39.900 --> 00:11:42.900]  我們關心現在
[00:11:42.900 --> 00:11:44.900]  關心現在
[00:11:44.900 --> 00:11:46.900]  多過關心
[00:11:46.900 --> 00:11:48.900]  我們的將來
[00:11:48.900 --> 00:11:50.900]  甚至不惜
[00:11:50.900 --> 00:11:52.900]  得罪了那個熱情
[00:11:52.900 --> 00:11:54.900]  邀請我們去參加
[00:11:54.900 --> 00:11:56.900]  這個筵席的天父上帝
[00:11:56.900 --> 00:12:02.900]  我想大家留意這個比喻裡面
[00:12:02.900 --> 00:12:04.900]  講到那個國王的反應
[00:12:04.900 --> 00:12:06.900]  國王的反應
[00:12:06.900 --> 00:12:07.900]  耶穌怎麼說
[00:12:07.900 --> 00:12:10.900]  國王就大為震怒
[00:12:10.900 --> 00:12:12.900]  大為震怒
[00:12:12.900 --> 00:12:15.900]  派兵去除滅那些兇徒
[00:12:15.900 --> 00:12:17.900]  毀滅他們的城市
[00:12:17.900 --> 00:12:20.900]  我相信
[00:12:20.900 --> 00:12:24.900]  這個都是神
[00:12:24.900 --> 00:12:26.900]  對那些藐視他
[00:12:26.900 --> 00:12:30.900]  不將他放在眼裡的人
[00:12:30.900 --> 00:12:32.900]  將來的審判
[00:12:32.900 --> 00:12:35.900]  如果現在還沒有出現
[00:12:35.900 --> 00:12:37.900]  我保證你
[00:12:37.900 --> 00:12:38.900]  遲早會出現
[00:12:38.900 --> 00:12:39.900]  聖經講得很清楚
[00:12:39.900 --> 00:12:41.900]  雖然現在的比喻
[00:12:41.900 --> 00:12:43.900]  神對那些藐視他
[00:12:43.900 --> 00:12:45.900]  不以神為神的人
[00:12:45.900 --> 00:12:47.900]  將來所面對的刑罰
[00:12:47.900 --> 00:12:49.900]  是難以想像
[00:12:49.900 --> 00:12:51.900]  但是除了這件事之外
[00:12:51.900 --> 00:12:53.900]  我們發覺這個比喻還帶來
[00:12:53.900 --> 00:12:55.900]  另外一個很重要的訊息
[00:12:55.900 --> 00:12:57.900]  有些人被邀請的
[00:12:57.900 --> 00:12:59.900]  他們不珍惜
[00:12:59.900 --> 00:13:01.900]  還將皇帝的僕人打傷
[00:13:01.900 --> 00:13:03.900]  打死
[00:13:03.900 --> 00:13:05.900]  所以皇帝就要刑罰他們
[00:13:05.900 --> 00:13:07.900]  但是這個事件
[00:13:07.900 --> 00:13:09.900]  帶來另外一個結果是什麼呢
[00:13:09.900 --> 00:13:11.900]  這個國王就竟然
[00:13:11.900 --> 00:13:13.900]  將天國的賢直
[00:13:13.900 --> 00:13:15.900]  或者聖賢
[00:13:15.900 --> 00:13:17.900]  如果不是天國的話
[00:13:17.900 --> 00:13:19.900]  開放給所有人
[00:13:19.900 --> 00:13:23.900]  這個皇帝怎麼做呢
[00:13:23.900 --> 00:13:25.900]  叫他的僕人來
[00:13:25.900 --> 00:13:27.900]  去街上 出街
[00:13:27.900 --> 00:13:29.900]  碰到誰就邀請誰來
[00:13:29.900 --> 00:13:31.900]  參加這個婚宴
[00:13:31.900 --> 00:13:33.900]  就好像神今天
[00:13:33.900 --> 00:13:35.900]  向所有人發出邀請
[00:13:35.900 --> 00:13:37.900]  天父上帝今天向所有人都發出邀請
[00:13:37.900 --> 00:13:39.900]  你來吧
[00:13:39.900 --> 00:13:41.900]  接受這個邀請去享受
[00:13:41.900 --> 00:13:43.900]  天國的賢直一揚
[00:13:43.900 --> 00:13:47.900]  我不知道我們在座裏面
[00:13:47.900 --> 00:13:49.900]  有沒有誤導的朋友
[00:13:49.900 --> 00:13:51.900]  還未決止信主的
[00:13:51.900 --> 00:13:53.900]  或者我們已經信了主
[00:13:53.900 --> 00:13:55.900]  我們是否有把握我們已經接受了邀請
[00:13:55.900 --> 00:13:57.900]  你未信主的
[00:13:57.900 --> 00:13:59.900]  你願不願意
[00:13:59.900 --> 00:14:01.900]  接受邀請
[00:14:01.900 --> 00:14:03.900]  讓你可以出席
[00:14:03.900 --> 00:14:05.900]  在天國裏面
[00:14:05.900 --> 00:14:07.900]  給年輕人開心快樂振奮的
[00:14:07.900 --> 00:14:09.900]  一個賢直
[00:14:09.900 --> 00:14:13.900]  第八節那裏怎麼說
[00:14:13.900 --> 00:14:15.900]  這個皇帝對僕人說
[00:14:15.900 --> 00:14:17.900]  我的賢直已經擺好了
[00:14:17.900 --> 00:14:19.900]  準備好了
[00:14:19.900 --> 00:14:21.900]  但是先前所邀請的人
[00:14:21.900 --> 00:14:23.900]  不配享受
[00:14:23.900 --> 00:14:25.900]  現在你們到大街上去
[00:14:25.900 --> 00:14:27.900]  碰到的人都請來赴宴
[00:14:27.900 --> 00:14:29.900]  於是僕人就到街上去
[00:14:29.900 --> 00:14:31.900]  把看到的人
[00:14:31.900 --> 00:14:33.900]  這句很重要
[00:14:33.900 --> 00:14:35.900]  無論好壞
[00:14:35.900 --> 00:14:37.900]  都請來
[00:14:37.900 --> 00:14:39.900]  使喜堂坐滿人
[00:14:39.900 --> 00:14:43.900]  我們教會裏面
[00:14:43.900 --> 00:14:45.900]  基督教信仰的核心是什麼
[00:14:45.900 --> 00:14:47.900]  神愛世人
[00:14:47.900 --> 00:14:49.900]  神愛世人
[00:14:49.900 --> 00:14:51.900]  神愛世人怎麼愛法呢
[00:14:51.900 --> 00:14:53.900]  神的計劃是怎麼樣的呢
[00:14:53.900 --> 00:14:55.900]  原先的神的計劃是什麼
[00:14:55.900 --> 00:14:57.900]  是藉著他的選民
[00:14:57.900 --> 00:14:59.900]  以色列人將救恩帶給全世界
[00:14:59.900 --> 00:15:01.900]  帶給萬國萬民
[00:15:03.900 --> 00:15:05.900]  但是可惜
[00:15:05.900 --> 00:15:07.900]  以色列人就不爭氣
[00:15:07.900 --> 00:15:09.900]  以色列人不爭氣
[00:15:09.900 --> 00:15:11.900]  就是被罪性捆綁
[00:15:11.900 --> 00:15:13.900]  經常去忤逆上帝
[00:15:13.900 --> 00:15:15.900]  做些神眼中看為惡的事
[00:15:15.900 --> 00:15:17.900]  一個舊約的形容
[00:15:17.900 --> 00:15:19.900]  於是令神震怒
[00:15:19.900 --> 00:15:21.900]  所以我們看到很多刑罰
[00:15:21.900 --> 00:15:23.900]  以色列人的歷史一點都不容易過
[00:15:23.900 --> 00:15:25.900]  時不時都被神罰
[00:15:25.900 --> 00:15:27.900]  時不時因為神罰而發怒
[00:15:27.900 --> 00:15:29.900]  然後就找外族人去對付他們
[00:15:31.900 --> 00:15:33.900]  結果是怎樣呢
[00:15:33.900 --> 00:15:35.900]  神愛世人
[00:15:35.900 --> 00:15:37.900]  於是神就差遣他的獨子耶穌
[00:15:37.900 --> 00:15:39.900]  來完成拯救人類的工作
[00:15:39.900 --> 00:15:41.900]  讓本來那些不是神選民的人
[00:15:41.900 --> 00:15:43.900]  讓本來那些不是神選民的人
[00:15:43.900 --> 00:15:47.900]  我再說一次
[00:15:47.900 --> 00:15:49.900]  讓你和我本來不是神選民的人
[00:15:49.900 --> 00:15:51.900]  可以成為神的選民
[00:15:51.900 --> 00:15:53.900]  可以成為神的選民
[00:15:53.900 --> 00:15:55.900]  正如神揀選以色列人
[00:15:55.900 --> 00:15:57.900]  正如神揀選以色列人
[00:15:57.900 --> 00:15:59.900]  是不是因為以色列人特別好呢
[00:15:59.900 --> 00:16:01.900]  是不是因為以色列人特別優越呢
[00:16:01.900 --> 00:16:03.900]  不是
[00:16:03.900 --> 00:16:05.900]  神揀選以色列人純粹出於
[00:16:05.900 --> 00:16:07.900]  神對他們的恩典
[00:16:07.900 --> 00:16:09.900]  不是因為他們比其他人好
[00:16:09.900 --> 00:16:11.900]  比其他人優越
[00:16:11.900 --> 00:16:13.900]  同樣今天神揀選我們
[00:16:13.900 --> 00:16:15.900]  都不是因為我們有什麼特別
[00:16:15.900 --> 00:16:17.900]  本來我們根本不配的
[00:16:17.900 --> 00:16:19.900]  根本不在名單上面
[00:16:19.900 --> 00:16:21.900]  但是因為神愛世人
[00:16:21.900 --> 00:16:23.900]  因為以色列人沒有做好他們的工作
[00:16:23.900 --> 00:16:25.900]  今天你和我有機會
[00:16:25.900 --> 00:16:27.900]  被神邀請
[00:16:27.900 --> 00:16:29.900]  去參加天國的筵席
