
[00:00:00.000 --> 00:00:04.320]  我們又講一下羅馬書的結構
[00:02:35.400 --> 00:02:39.640]  很多事情我們不需要去論斷去審判的
[00:02:39.640 --> 00:02:44.280]  當然在一個所謂功能的層面
[00:02:44.280 --> 00:02:47.080]  譬如你是一個法官才算
[00:02:47.080 --> 00:02:49.720]  你真的在法庭裡面做法官的
[00:02:49.720 --> 00:02:51.960]  當然很多事情一個人有罪沒罪
[00:02:51.960 --> 00:02:54.840]  你的職責你是需要去做一個判斷
[00:02:54.840 --> 00:02:56.760]  你履行你的職責
[00:02:56.760 --> 00:02:59.960]  不過保羅這裡講的不是一個所謂公共層面
[00:02:59.960 --> 00:03:01.720]  或者一個社會功能的層面
[00:03:01.720 --> 00:03:05.400]  他講的是一個所謂的家庭
[00:03:05.400 --> 00:03:06.840]  神的家裡面
[00:03:06.840 --> 00:03:08.520]  或者在我們的家裡面
[00:03:08.520 --> 00:03:11.720]  我們應該按什麼原則去看
[00:03:11.720 --> 00:03:15.320]  當別人和我的意見不同的時候
[00:03:15.320 --> 00:03:16.920]  我們應該怎樣去做
[00:03:16.920 --> 00:03:18.680]  所以我們就從這個所謂
[00:03:18.680 --> 00:03:23.480]  可以講一個比較私人方面的層面去看這件事
[00:03:23.480 --> 00:03:28.120]  羅馬書這段十四章很明顯分開兩部分
[00:03:28.120 --> 00:03:31.800]  一到十二節你可以講主題就是說
[00:03:31.800 --> 00:03:34.120]  神的家應該是一個inclusive
[00:03:34.120 --> 00:03:37.000]  一個接納或者包容的
[00:03:37.000 --> 00:03:39.000]  十四章一節已經講了
[00:03:39.000 --> 00:03:42.120]  有不同意見不同行為的人
[00:03:42.120 --> 00:03:44.760]  都可以是神的家的成員
[00:03:44.760 --> 00:03:49.320]  一到十二節是比較你可以說負面的
[00:03:49.320 --> 00:03:51.880]  負面的意思就是我們不要去評論別人
[00:03:51.880 --> 00:03:55.160]  十三到夜三就講正面一點
[00:03:55.160 --> 00:03:56.760]  我們要怎樣做呢
[00:03:56.760 --> 00:04:00.360]  就是要憑著愛心去做
[00:04:00.360 --> 00:04:06.280]  其實這裡一直去到十四章這一段的討論
[00:04:06.280 --> 00:04:10.280]  其實十五章一到十三節都是連著這一段的
[00:04:10.280 --> 00:04:12.040]  十五章一到十三節就是說
[00:04:12.040 --> 00:04:14.040]  我們為什麼要這樣做
[00:04:14.040 --> 00:04:16.040]  因為這是基督的榜樣
[00:04:16.040 --> 00:04:18.840]  不過我們未必有時間去到十五章
[00:04:18.840 --> 00:04:22.120]  不過十五章一到十三節其實連著十四章
[00:04:22.120 --> 00:04:23.800]  是同一個的討論
[00:04:23.800 --> 00:04:25.960]  然後十五章十四節之後
[00:04:25.960 --> 00:04:28.600]  保羅就開始講他自己的計劃
[00:04:28.600 --> 00:04:30.600]  為什麼他要去羅馬那些
[00:04:30.600 --> 00:04:33.720]  我講的那些我們就不會再講了
[00:04:33.720 --> 00:04:35.720]  那些查經很過癮
[00:04:35.720 --> 00:04:40.120]  不過講到就可以決定我不會再講那一段了
[00:04:40.120 --> 00:04:44.040]  我們回到這一段十四章
[00:04:44.040 --> 00:04:49.160]  我們就看看保羅正在討論的問題是什麼
[00:04:49.160 --> 00:04:52.920]  首先你要知道保羅這裡
[00:04:52.920 --> 00:04:56.040]  他講信心軟弱
[00:04:56.040 --> 00:04:58.680]  這個不是保羅自己的評論
[00:04:58.680 --> 00:05:01.640]  不是說保羅上主給他啟示
[00:05:01.640 --> 00:05:04.360]  他知道有一批叫信心強有一批叫信心弱
[00:05:04.360 --> 00:05:04.920]  不是
[00:05:04.920 --> 00:05:10.600]  這個保羅很明顯是主要跟那批所謂信心強的人講
[00:05:10.600 --> 00:05:15.640]  所以他是用信心強那批人的言論
[00:05:15.640 --> 00:05:17.240]  你明白嗎?
[00:05:17.240 --> 00:05:20.360]  譬如我是那批所謂信心強的
[00:05:20.360 --> 00:05:23.480]  我看著你我說你是信心弱的
[00:05:23.480 --> 00:05:25.480]  保羅不是說誰對誰錯
[00:05:25.480 --> 00:05:27.560]  因為他跟我講的
[00:05:27.560 --> 00:05:29.720]  所以他就用我的講法
[00:05:29.720 --> 00:05:31.960]  你說你自己信心強的
[00:05:31.960 --> 00:05:33.960]  你說那批信心弱的
[00:05:33.960 --> 00:05:35.720]  就算是這樣才算
[00:05:35.720 --> 00:05:37.800]  我先當你對
[00:05:37.800 --> 00:05:41.480]  不過你也要想想你應該怎樣對待你的弟兄姊妹
[00:05:41.480 --> 00:05:45.720]  所以保羅正在用那些人的講法
[00:05:45.720 --> 00:05:49.800]  在那批信心強的那批人當中
[00:05:49.800 --> 00:05:51.560]  他們就證明是另一批人
[00:05:51.560 --> 00:05:54.280]  他們形容他們是信心弱
[00:05:54.280 --> 00:05:57.240]  那批信心弱的人怎麼弱呢?
[00:05:57.240 --> 00:06:00.200]  廣東話怎麼弱雞法呢?
[00:06:00.200 --> 00:06:02.680]  保羅就舉了兩個例子
[00:06:02.680 --> 00:06:05.080]  那些所謂信心弱的人
[00:06:05.080 --> 00:06:07.080]  怎麼弱呢?
[00:06:07.080 --> 00:06:10.840]  第一個例子就在第二節
[00:06:10.840 --> 00:06:13.400]  有人信百物都可吃
[00:06:13.400 --> 00:06:16.440]  但軟弱的只吃蔬菜
[00:06:16.440 --> 00:06:19.080]  原來那些人吃素的
[00:06:19.080 --> 00:06:21.080]  他不吃肉的
[00:06:21.080 --> 00:06:23.320]  信心強的人就會說
[00:06:23.320 --> 00:06:24.680]  這麼多秘技的
[00:06:24.680 --> 00:06:25.880]  為什麼不吃肉?
[00:06:25.880 --> 00:06:27.160]  沒問題的
[00:06:27.160 --> 00:06:29.160]  為什麼你吃了肉不開心?
[00:06:29.160 --> 00:06:31.160]  什麼都可以吃的
[00:06:31.160 --> 00:06:33.160]  這是第一個例子
[00:06:33.160 --> 00:06:36.920]  第二個例子就是在第五節說
[00:06:36.920 --> 00:06:38.920]  有人看這一天比那一天強
[00:06:38.920 --> 00:06:40.920]  有人看每天都是一樣
[00:06:40.920 --> 00:06:45.400]  就是說有些人覺得要守節期的
[00:06:45.400 --> 00:06:47.400]  在某些節期裡面
[00:06:47.400 --> 00:06:50.120]  要做某些儀式的事情
[00:06:50.120 --> 00:06:51.880]  不知道是不是燒香
[00:06:51.880 --> 00:06:53.320]  不知道做什麼
[00:06:53.320 --> 00:06:56.920]  總之他覺得某些節期是神聖一點的
[00:06:56.920 --> 00:06:59.720]  有些人覺得每天都這麼神聖
[00:06:59.720 --> 00:07:02.920]  信心強的就覺得每天都這麼神聖
[00:07:02.920 --> 00:07:05.960]  所以不用只看日曆
[00:07:05.960 --> 00:07:07.960]  看今天要什麼禮儀
[00:07:07.960 --> 00:07:09.960]  信心弱的就
[00:07:09.960 --> 00:07:11.960]  不知道是不是像中國人古代一樣
[00:07:11.960 --> 00:07:13.480]  要看通勝的
[00:07:13.480 --> 00:07:15.000]  今天不宜結婚
[00:07:15.000 --> 00:07:17.000]  今天不宜搬家
[00:07:17.000 --> 00:07:19.000]  還有沒有人看通勝的?
[00:07:19.000 --> 00:07:22.520]  總之信心弱的可能要擇日做事的
[00:07:22.520 --> 00:07:24.520]  信心強的就說
[00:07:24.520 --> 00:07:26.520]  怎麼搞這種事?傻的你
[00:07:26.520 --> 00:07:31.560]  保羅就說這兩批人特別和信心強的
[00:07:31.560 --> 00:07:34.680]  你怎麼去看另外那批所謂你認為弱的
[00:07:34.680 --> 00:07:37.160]  這些信心弱的是什麼人呢?
[00:07:37.160 --> 00:07:39.160]  其實我們沒有百分之百肯定
[00:07:39.160 --> 00:07:44.600]  不過我們猜這批可能都是一些猶太背景的信徒
[00:07:44.600 --> 00:07:50.040]  羅馬的教會有些是愛邦人信了耶穌
[00:07:50.040 --> 00:07:52.520]  有些是猶太人信了耶穌
[00:07:52.520 --> 00:07:57.560]  這些所謂弱的那批可能就是猶太背景的信徒
[00:07:57.560 --> 00:08:02.920]  猶太人很多時候在愛邦人的社會之中
[00:08:02.920 --> 00:08:05.560]  他們有時候會選擇不吃肉的
[00:08:05.560 --> 00:08:09.320]  他們不吃肉的原因不是因為舊約不讓他們吃肉
[00:08:09.320 --> 00:08:12.280]  你知道舊約是可以吃肉的
[00:08:12.280 --> 00:08:15.320]  不過舊約就是有些肉是不能吃的
[00:08:15.320 --> 00:08:17.320]  譬如他不可以吃豬肉
[00:08:17.320 --> 00:08:19.320]  猶太人是不吃豬肉的
[00:08:19.320 --> 00:08:22.040]  伊斯蘭教徒都不吃豬肉的
[00:08:22.040 --> 00:08:24.040]  從吃的角度來看
[00:08:24.040 --> 00:08:26.040]  我們中國人是最強的
[00:08:26.040 --> 00:08:28.040]  天下無敵,我們什麼都吃
[00:08:28.040 --> 00:08:30.040]  禍蟲也吃,蜘蛛也吃
[00:08:30.040 --> 00:08:34.040]  所以我們是強國
[00:08:34.040 --> 00:08:40.600]  所以猶太人本來是可以吃肉的
[00:08:40.600 --> 00:08:46.680]  不過因為舊約的律例是不可以吃帶血的肉
[00:08:46.680 --> 00:08:50.680]  所以猶太人處理肉有特別的方法
[00:08:50.680 --> 00:08:55.640]  他們要肯定所有的血都已經流出來了
[00:08:55.640 --> 00:08:57.640]  那塊肉他們才可以吃
[00:08:57.640 --> 00:08:59.640]  所以到今天
[00:08:59.640 --> 00:09:01.640]  現在2019年
[00:09:01.640 --> 00:09:03.640]  猶太人
[00:09:03.640 --> 00:09:06.680]  那些保守的猶太人
[00:09:06.680 --> 00:09:08.680]  他們依然買肉
[00:09:08.680 --> 00:09:10.680]  他們一定要在一些所謂的Kosher
[00:09:10.680 --> 00:09:12.680]  K-O-S-H-E-R
[00:09:12.680 --> 00:09:14.680]  Kosher
[00:09:14.680 --> 00:09:20.680]  他們要符合食物禮儀的食物
[00:09:20.680 --> 00:09:24.680]  他們要去一些所謂Kosher的店鋪
[00:09:24.680 --> 00:09:26.680]  或者包裝了的食物寫著Kosher
[00:09:26.680 --> 00:09:28.680]  他們才敢買來吃
[00:09:28.680 --> 00:09:34.680]  所以他們在外邦人的生活圈子居住的時候
[00:09:34.680 --> 00:09:38.680]  譬如你可以想像一個猶太人在香港生活的時候
[00:09:38.680 --> 00:09:40.680]  他去街市買一塊牛肉
[00:09:40.680 --> 00:09:42.680]  他永遠沒有辦法能夠肯定街市那塊牛肉是不是Kosher的
[00:09:42.680 --> 00:09:44.680]  所以為了安全的緣故
[00:09:44.680 --> 00:09:46.680]  不如不吃肉就算了
[00:09:46.680 --> 00:09:48.680]  避免了這個是不是Kosher
[00:09:48.680 --> 00:09:50.680]  是不是潔淨的問題
[00:09:50.680 --> 00:09:52.680]  那你也知道
[00:09:52.680 --> 00:09:54.680]  猶太人有很多的節日
[00:09:54.680 --> 00:09:56.680]  譬如他們會守安息日
[00:09:56.680 --> 00:09:58.680]  而且我們有些文獻知道
[00:09:58.680 --> 00:10:00.680]  耶穌時期的猶太人
[00:10:00.680 --> 00:10:02.680]  那些所謂很敬虔的猶太人
[00:10:02.680 --> 00:10:04.680]  喜歡星期一和星期四
[00:10:04.680 --> 00:10:06.680]  來禁食
[00:10:06.680 --> 00:10:08.680]  都會禁食一餐
[00:10:08.680 --> 00:10:12.680]  那這些猶太人
[00:10:12.680 --> 00:10:14.680]  他做猶太人的時候
[00:10:14.680 --> 00:10:16.680]  他有這樣的律例
[00:10:16.680 --> 00:10:18.680]  他信了耶穌之後
[00:10:18.680 --> 00:10:20.680]  他知道了
[00:10:20.680 --> 00:10:22.680]  原來他能夠討好神
[00:10:22.680 --> 00:10:24.680]  不是因為守這些律例
[00:10:24.680 --> 00:10:26.680]  不過他可能已經守了這些律例幾十年了
[00:10:26.680 --> 00:10:28.680]  他幾十年都不吃豬肉了
[00:10:28.680 --> 00:10:30.680]  所以他見到豬肉
[00:10:30.680 --> 00:10:32.680]  聞到豬肉的味道都作嘔的
[00:10:32.680 --> 00:10:34.680]  那你請一個猶太人來吃飯
[00:10:34.680 --> 00:10:36.680]  你就不要煲一些豬骨湯給他喝了
[00:10:36.680 --> 00:10:38.680]  就不要煲豬骨湯給他喝了
[00:10:38.680 --> 00:10:40.680]  保羅就說
[00:10:40.680 --> 00:10:42.680]  因為每個人都有
[00:10:42.680 --> 00:10:44.680]  他的一些背景
[00:10:44.680 --> 00:10:46.680]  所以有些東西對你
[00:10:46.680 --> 00:10:48.680]  是沒有問題的
[00:10:48.680 --> 00:10:50.680]  你是所謂的強者
[00:10:50.680 --> 00:10:52.680]  那些東西不會對你成為一種絆腳石
[00:10:52.680 --> 00:10:54.680]  不會引誘你的
[00:10:54.680 --> 00:10:56.680]  但是對一個不同背景的人
[00:10:56.680 --> 00:10:58.680]  因為他過去走過的某一些路
[00:10:58.680 --> 00:11:00.680]  令到那樣東西
[00:11:00.680 --> 00:11:02.680]  可能會成為他的絆腳石
[00:11:02.680 --> 00:11:04.680]  那保羅就說
[00:11:04.680 --> 00:11:06.680]  你要尊重那些人
[00:11:06.680 --> 00:11:08.680]  你不要去審判他們
[00:11:08.680 --> 00:11:10.680]  為什麼你這麼差勁
[00:11:10.680 --> 00:11:12.680]  你都不成長的
[00:11:12.680 --> 00:11:14.680]  聖靈要成性的
[00:11:14.680 --> 00:11:16.680]  要將過去這些陰影
[00:11:16.680 --> 00:11:18.680]  過去這些東西拋下
[00:11:18.680 --> 00:11:20.680]  保羅就說
[00:11:20.680 --> 00:11:22.680]  不要這樣去強迫人
[00:11:22.680 --> 00:11:24.680]  每個人都有一些路
[00:11:24.680 --> 00:11:26.680]  有他的路要走
[00:11:26.680 --> 00:11:28.680]  他的進程都不一樣
[00:11:28.680 --> 00:11:30.680]  又舉個例子
[00:11:30.680 --> 00:11:32.680]  我講過
[00:11:32.680 --> 00:11:36.680]  一個很異端的神學院老師
[00:11:36.680 --> 00:11:38.680]  我很喜歡講電影
[00:11:38.680 --> 00:11:40.680]  什麼電影我都會講
[00:11:40.680 --> 00:11:42.680]  鬼片我都會講
[00:11:42.680 --> 00:11:44.680]  神學院講過
[00:11:44.680 --> 00:11:46.680]  怎樣在鬼片裏面有神學反思
[00:11:46.680 --> 00:11:48.680]  但是有些人
[00:11:48.680 --> 00:11:50.680]  有些基督徒
[00:11:50.680 --> 00:11:52.680]  真的不敢看鬼片
[00:11:52.680 --> 00:11:54.680]  他們真的看完鬼片
[00:11:54.680 --> 00:11:56.680]  會發惡夢
[00:11:56.680 --> 00:11:58.680]  或者會很大撒尿
[00:11:58.680 --> 00:12:00.680]  我會對這些基督徒說
[00:12:00.680 --> 00:12:02.680]  看了不舒服就不要看
[00:12:02.680 --> 00:12:04.680]  這些東西是沒有必要的
[00:12:04.680 --> 00:12:06.680]  還有我要尊重
[00:12:06.680 --> 00:12:08.680]  我不可以對別人說
[00:12:08.680 --> 00:12:10.680]  你的信心這麼軟弱
[00:12:10.680 --> 00:12:12.680]  你知道這個世界沒有鬼
[00:12:12.680 --> 00:12:14.680]  你知道我們基督徒不用怕邪靈
[00:12:14.680 --> 00:12:16.680]  為什麼看鬼片都害怕
[00:12:16.680 --> 00:12:18.680]  如果我用這樣的態度
[00:12:18.680 --> 00:12:20.680]  跟那些不想看鬼片的人
[00:12:20.680 --> 00:12:22.680]  保羅就說
[00:12:22.680 --> 00:12:24.680]  你不尊重別人
[00:12:24.680 --> 00:12:26.680]  他經過的路
[00:12:26.680 --> 00:12:28.680]  他是有那種感受
[00:12:28.680 --> 00:12:30.680]  我看鬼片
[00:12:30.680 --> 00:12:32.680]  跟看什麼片一樣
[00:12:32.680 --> 00:12:34.680]  可能我這個人遲鈍
[00:12:34.680 --> 00:12:36.680]  看完
[00:12:36.680 --> 00:12:38.680]  我只是神學反思
[00:12:38.680 --> 00:12:40.680]  沒有很大感受
[00:12:40.680 --> 00:12:42.680]  我這個人遲鈍一點
[00:12:42.680 --> 00:12:44.680]  保羅就說
[00:12:44.680 --> 00:12:46.680]  那些不敢看鬼片的人
[00:12:46.680 --> 00:12:48.680]  也不要審判我
[00:12:48.680 --> 00:12:50.680]  他接受
[00:12:50.680 --> 00:12:52.680]  當然我請你來我家
[00:12:52.680 --> 00:12:54.680]  如果你是怕看鬼片
[00:12:54.680 --> 00:12:56.680]  我就不會特意播一套鬼片給你看
[00:12:56.680 --> 00:12:58.680]  所以
[00:12:58.680 --> 00:13:00.680]  這個有一點題外話
[00:13:00.680 --> 00:13:02.680]  我這個人
[00:13:02.680 --> 00:13:04.680]  正如我說的很疑端的牧師
[00:13:04.680 --> 00:13:06.680]  所以
[00:13:06.680 --> 00:13:08.680]  不止我看的
[00:13:08.680 --> 00:13:10.680]  我跟女兒一起看的
[00:13:10.680 --> 00:13:12.680]  所以我的女兒見慣場面
[00:13:12.680 --> 00:13:14.680]  我的女兒
[00:13:14.680 --> 00:13:16.680]  中學年代
[00:13:16.680 --> 00:13:18.680]  有一次
[00:13:18.680 --> 00:13:20.680]  我女兒的一班同學
[00:13:20.680 --> 00:13:22.680]  在某個同學家裡看電影
[00:13:22.680 --> 00:13:24.680]  男孩子很喜歡玩
[00:13:24.680 --> 00:13:26.680]  那個男孩子
[00:13:26.680 --> 00:13:28.680]  特意播一套
[00:13:28.680 --> 00:13:30.680]  Final Destination
[00:13:30.680 --> 00:13:32.680]  大家如果看過Final Destination
[00:13:32.680 --> 00:13:34.680]  死神來臨
[00:13:34.680 --> 00:13:36.680]  不知道Final Destination哪一集
[00:13:36.680 --> 00:13:38.680]  特意播給那班女孩看
[00:13:38.680 --> 00:13:40.680]  想嚇嚇那班女孩
[00:13:40.680 --> 00:13:42.680]  如果你看過Final Destination
[00:13:42.680 --> 00:13:44.680]  就知道Final Destination是很悶的電影
[00:13:44.680 --> 00:13:46.680]  唯一有趣的地方
[00:13:46.680 --> 00:13:48.680]  就是看那個人怎麼死
[00:13:48.680 --> 00:13:50.680]  死神追殺人
[00:13:50.680 --> 00:13:52.680]  他想嚇嚇那班女孩
[00:13:52.680 --> 00:13:54.680]  誰知好像我女兒
[00:13:54.680 --> 00:13:56.680]  經歷大戰
[00:13:56.680 --> 00:13:58.680]  哪裡能嚇到她
[00:13:58.680 --> 00:14:00.680]  就安安詳詳地看完那套電影
[00:14:00.680 --> 00:14:02.680]  不過
[00:14:02.680 --> 00:14:04.680]  總之就是
[00:14:04.680 --> 00:14:06.680]  你不要做這些事
[00:14:06.680 --> 00:14:08.680]  別人不想做的
[00:14:08.680 --> 00:14:10.680]  有個人曾經有遇酒的習慣
[00:14:10.680 --> 00:14:12.680]  所以他現在見到酒
[00:14:12.680 --> 00:14:14.680]  他會有很多不安
[00:14:14.680 --> 00:14:16.680]  所以我請那個人來我家吃
[00:14:16.680 --> 00:14:18.680]  就不要拿酒出來
[00:14:18.680 --> 00:14:20.680]  這是互相的尊重
[00:14:20.680 --> 00:14:22.680]  不過
[00:14:22.680 --> 00:14:24.680]  說飲食這些事
[00:14:24.680 --> 00:14:26.680]  還容易一點
[00:14:26.680 --> 00:14:28.680]  其實到了我們今天的場景
[00:14:28.680 --> 00:14:30.680]  我們通常不是因為
[00:14:30.680 --> 00:14:32.680]  飲食或者鬼片會吵架
[00:14:32.680 --> 00:14:34.680]  通常是因為
[00:14:34.680 --> 00:14:36.680]  政治的問題
[00:14:36.680 --> 00:14:38.680]  我們很多時候會吵架
[00:14:38.680 --> 00:14:40.680]  舉個例子
[00:14:40.680 --> 00:14:42.680]  我是黃你是藍
[00:14:42.680 --> 00:14:44.680]  很多時候弟兄姊妹
[00:14:44.680 --> 00:14:46.680]  就算是弟兄姊妹
[00:14:46.680 --> 00:14:48.680]  走在一起
[00:14:48.680 --> 00:14:50.680]  都愈慶合合
[00:14:50.680 --> 00:14:52.680]  本來都很有禮貌
[00:14:52.680 --> 00:14:54.680]  藍弟兄
[00:14:54.680 --> 00:14:56.680]  你知不知道你的藍犯了思想錯誤
[00:14:56.680 --> 00:14:58.680]  然後藍弟兄就說
[00:14:58.680 --> 00:15:00.680]  不是你才是思想錯誤
[00:15:00.680 --> 00:15:02.680]  其實是這樣的
[00:15:02.680 --> 00:15:04.680]  最初由很平靜的討論
[00:15:04.680 --> 00:15:06.680]  慢慢就會開始很激烈的討論
[00:15:06.680 --> 00:15:08.680]  很激烈的討論
[00:15:08.680 --> 00:15:10.680]  就會進而演變
[00:15:10.680 --> 00:15:12.680]  未出拳都好
[00:15:12.680 --> 00:15:14.680]  都會砰一聲走出去
[00:15:14.680 --> 00:15:16.680]  砰一聲走路
[00:15:16.680 --> 00:15:18.680]  很多時候這個情況會出現
[00:15:18.680 --> 00:15:20.680]  為什麼呢
[00:15:20.680 --> 00:15:22.680]  在於我們覺得
[00:15:22.680 --> 00:15:24.680]  我們一定要說服對方
[00:15:24.680 --> 00:15:26.680]  沒有理由
[00:15:26.680 --> 00:15:28.680]  你是第一城浸信會的會友
[00:15:28.680 --> 00:15:30.680]  你很聰明的
[00:15:30.680 --> 00:15:32.680]  你來第一城聚會就表示你是聰明的人
[00:15:32.680 --> 00:15:34.680]  沒有理由
[00:15:34.680 --> 00:15:36.680]  這麼蠢的意見你都相信
[00:15:36.680 --> 00:15:38.680]  我們覺得一定要說服對方
[00:15:38.680 --> 00:15:40.680]  不然就好像
[00:15:40.680 --> 00:15:42.680]  我沒有盡我的責任
[00:15:42.680 --> 00:15:44.680]  保羅就在這裡提醒我們
[00:15:44.680 --> 00:15:46.680]  我們沒有一個人
[00:15:46.680 --> 00:15:48.680]  是為自己活
[00:15:48.680 --> 00:15:50.680]  也沒有人為自己死
[00:15:50.680 --> 00:15:52.680]  第七節說
[00:15:52.680 --> 00:15:54.680]  對不起
[00:15:54.680 --> 00:15:56.680]  第八節說
[00:15:56.680 --> 00:15:58.680]  我們活著是為主而活
[00:15:58.680 --> 00:16:00.680]  第九節繼續說
[00:16:00.680 --> 00:16:02.680]  基督死了是為死人擇
[00:16:02.680 --> 00:16:04.680]  說了很多作主的東西
[00:16:04.680 --> 00:16:06.680]  總結保羅就是第十節
[00:16:06.680 --> 00:16:08.680]  為什麼要論斷弟兄呢
[00:16:08.680 --> 00:16:10.680]  為什麼要輕看弟兄呢
[00:16:10.680 --> 00:16:12.680]  因為我們都要站在
[00:16:12.680 --> 00:16:14.680]  神的台前
[00:16:14.680 --> 00:16:16.680]  主耶穌的台前
[00:16:16.680 --> 00:16:18.680]  保羅強調
[00:16:18.680 --> 00:16:20.680]  弟兄的政見
[00:16:20.680 --> 00:16:22.680]  對與錯
[00:16:22.680 --> 00:16:24.680]  最後何必由我們去審判呢
[00:16:24.680 --> 00:16:28.680]  他不是問責官員
[00:16:28.680 --> 00:16:30.680]  現在就說問責官員
[00:16:30.680 --> 00:16:32.680]  我們市民要問責官員
[00:16:32.680 --> 00:16:34.680]  問責官員做錯了事
[00:16:34.680 --> 00:16:36.680]  我們市民應該問責他
[00:16:36.680 --> 00:16:38.680]  他應該辭職
[00:16:38.680 --> 00:16:40.680]  但我的弟兄我的姊妹
[00:16:40.680 --> 00:16:42.680]  不是問責的
[00:16:42.680 --> 00:16:44.680]  他不需要對我問責
[00:16:44.680 --> 00:16:46.680]  他要這樣相信
[00:16:46.680 --> 00:16:48.680]  他就這樣相信
[00:16:48.680 --> 00:16:50.680]  我們談得來就談
[00:16:50.680 --> 00:16:52.680]  但他有什麼政治立場
[00:16:52.680 --> 00:16:54.680]  或者不止政治立場
[00:16:54.680 --> 00:16:56.680]  他對人生很多事有什麼看法
[00:16:56.680 --> 00:16:58.680]  最終不是和我
[00:16:58.680 --> 00:17:00.680]  他不是和我負責任
[00:17:00.680 --> 00:17:02.680]  他是和主耶穌負責任
[00:17:02.680 --> 00:17:04.680]  我們每一個人
[00:17:04.680 --> 00:17:06.680]  有什麼政治立場
[00:17:06.680 --> 00:17:08.680]  最後有一天神都會問我們
[00:17:08.680 --> 00:17:10.680]  他是這麼想的
[00:17:10.680 --> 00:17:12.680]  其實我都說
[00:17:12.680 --> 00:17:14.680]  我很喜歡講政治的事
