
[00:00:00.000 --> 00:00:01.660]  我們等下做個禱告
[00:01:34.680 --> 00:01:37.980]  當然其他還有「愛」就在約翰福音出現
[00:01:37.980 --> 00:01:39.980]  除了名詞之外
[00:01:39.980 --> 00:01:42.820]  「愛」還可以是動詞
[00:01:42.820 --> 00:01:46.240]  在約翰一書出現了二十八次
[00:01:46.240 --> 00:01:48.240]  所以名詞加動詞加起來
[00:01:48.240 --> 00:01:52.000]  就是出現了四十四次
[00:01:52.000 --> 00:01:57.320]  即是五張書裏面四十四次不是說名詞「愛」而是動詞「愛」
[00:01:57.320 --> 00:01:58.320]  都頗麻煩的
[00:01:58.320 --> 00:01:59.520]  不知道你會不會覺得
[00:01:59.520 --> 00:02:02.020]  即是囉囉嗦嗦「愛愛愛」
[00:02:02.020 --> 00:02:06.680]  所以其實如果你問約翰一書的主旨是甚麼
[00:02:06.680 --> 00:02:08.680]  很簡單的
[00:02:08.680 --> 00:02:10.000]  「愛的見證」
[00:02:10.000 --> 00:02:14.560]  我們要透過「愛的見證」去宣揚神的道
[00:02:14.560 --> 00:02:16.700]  不過這樣說完了
[00:02:16.700 --> 00:02:19.060]  但是都要繼續說下去的
[00:02:19.060 --> 00:02:21.340]  但是我們又要思想一下
[00:02:21.340 --> 00:02:25.820]  進一步了解在甚麼的處境裏面
[00:02:25.820 --> 00:02:30.240]  約翰在說「愛」這件事
[00:02:30.240 --> 00:02:36.560]  你明白在不同的處境說「愛」的含義是不一樣的
[00:02:36.560 --> 00:02:38.960]  還有你知道
[00:02:38.960 --> 00:02:42.520]  如果有「囉囉嗦嗦」跟你說那件事
[00:02:42.520 --> 00:02:45.080]  即是通常你沒有做那件事
[00:02:45.080 --> 00:02:51.440]  正如我媽媽老婆經常「囉嗦」我的女兒
[00:02:51.440 --> 00:02:53.200]  脫了衣服 脫了甚麼都好
[00:02:53.200 --> 00:02:54.340]  鞋襪甚麼都好
[00:02:54.340 --> 00:02:56.340]  要整整齊齊
[00:02:56.340 --> 00:02:58.100]  經常「囉嗦」我的女兒
[00:02:58.100 --> 00:03:00.920]  原因當然是女兒經常不做
[00:03:00.920 --> 00:03:04.280]  這些母女關係就很有趣了
[00:03:04.280 --> 00:03:06.680]  同樣地你可以想像
[00:03:06.680 --> 00:03:09.160]  為甚麼約翰要「囉囉嗦嗦」
[00:03:09.160 --> 00:03:11.920]  即是說四十多次
[00:03:11.920 --> 00:03:14.120]  大概是一個他很熟悉的教會
[00:03:14.120 --> 00:03:15.880]  我們不清楚在哪裏
[00:03:15.880 --> 00:03:17.240]  是否耳筆鎖定在哪裏都好
[00:03:17.240 --> 00:03:18.160]  不要理會
[00:03:18.160 --> 00:03:19.880]  總之是一個他很熟悉的教會
[00:03:19.880 --> 00:03:23.320]  他「囉囉嗦嗦」在那裏不斷說「愛」
[00:03:23.320 --> 00:03:28.040]  即是說這個教會正在面對一些問題
[00:03:28.040 --> 00:03:34.240]  而約翰覺得這個教會現在很缺乏這件事
[00:03:34.240 --> 00:03:36.720]  所以他就要提醒這個教會
[00:03:36.720 --> 00:03:40.600]  此時此刻你很需要這件事
[00:03:40.600 --> 00:03:42.880]  所以我們又要明白一下
[00:03:42.880 --> 00:03:46.760]  約翰到底寫信給這個教會
[00:03:46.760 --> 00:03:49.440]  他正在面對甚麼問題呢?
[00:03:49.440 --> 00:03:51.320]  為甚麼約翰這麼「囉嗦」
[00:03:51.320 --> 00:03:54.920]  經常跟他說要「愛愛愛」呢?
[00:03:54.920 --> 00:03:58.240]  當然這個問題我們不能完全知道發生甚麼事
[00:03:58.240 --> 00:04:00.080]  因為我們只有這封信
[00:04:00.080 --> 00:04:03.120]  我們沒有另外那邊的敘述
[00:04:03.120 --> 00:04:05.360]  即是教會那邊的敘述
[00:04:05.360 --> 00:04:09.800]  但是在書信裏面我們看到一些蛛絲馬跡
[00:04:09.800 --> 00:04:13.520]  譬如在四章一節開始那裏提到
[00:04:13.520 --> 00:04:19.080]  約翰說「親愛的 一切的靈不可以盡所能
[00:04:19.080 --> 00:04:21.760]  總要測驗哪些靈是出於神的
[00:04:21.760 --> 00:04:24.720]  因為很多假先知已經來到世上了
[00:04:24.720 --> 00:04:30.400]  凡宣認耶穌基督成了肉身而來的靈是出於神的
[00:04:30.400 --> 00:04:33.320]  由此你們就可以認出神的靈來
[00:04:33.320 --> 00:04:37.640]  凡不宣認耶穌的靈不是出於神的
[00:04:37.640 --> 00:04:41.640]  那個就不是基督的靈」等等
[00:04:41.640 --> 00:04:43.600]  譬如從四章一到三節
[00:04:43.600 --> 00:04:46.000]  你知道教會有甚麼問題
[00:04:46.000 --> 00:04:48.920]  其中一個問題就是出了一些假先知
[00:04:48.920 --> 00:04:54.000]  這些假先知大概是很自信地宣告
[00:04:54.000 --> 00:04:56.120]  「聖靈在他們身上」
[00:04:56.120 --> 00:04:57.880]  他們是憑著聖靈
[00:04:57.880 --> 00:05:00.320]  亦即是憑著神的權柄
[00:05:00.320 --> 00:05:02.520]  宣告他們的道理
[00:05:02.520 --> 00:05:07.720]  接下來他們宣告了甚麼道理我們又不是很清楚
[00:05:07.720 --> 00:05:10.760]  不過從二、三節你知道
[00:05:10.760 --> 00:05:17.360]  其實已經是和基督論有關的
[00:05:17.360 --> 00:05:19.880]  那些人說甚麼基督論我們不太清楚
[00:05:19.880 --> 00:05:24.680]  總之他們可能說耶穌有些Dostoicism
[00:05:24.680 --> 00:05:26.680]  可能耶穌不是真是道成肉身
[00:05:26.680 --> 00:05:28.760]  是神假扮的
[00:05:28.760 --> 00:05:33.280]  像孫悟空三十… 孫悟空多少變也好
[00:05:33.280 --> 00:05:35.280]  神變了一個人身
[00:05:35.280 --> 00:05:36.960]  大概是這樣的理論
[00:05:36.960 --> 00:05:40.320]  所以面對這些異端的問題
[00:05:40.320 --> 00:05:42.240]  除了這些異端的問題之外
[00:05:42.240 --> 00:05:48.200]  其實在約翰一書第二章十八十九那裏
[00:05:48.200 --> 00:05:49.600]  還提到一件事
[00:05:49.600 --> 00:05:53.760]  在末世的時候迪基督會來
[00:05:53.760 --> 00:05:57.000]  但是很多迪基督已經來了
[00:05:57.000 --> 00:06:00.480]  Antichrist眾數很多迪基督已經來了
[00:06:00.480 --> 00:06:02.160]  他們不屬於我們
[00:06:02.160 --> 00:06:04.080]  不過他們和我們出去
[00:06:04.080 --> 00:06:05.680]  為甚麼會和我們出去
[00:06:05.680 --> 00:06:08.320]  因為他們本來就不屬於我們
[00:06:08.320 --> 00:06:10.760]  你看到約翰繼續罵這些人
[00:06:10.760 --> 00:06:11.880]  不僅是假先知
[00:06:11.880 --> 00:06:13.360]  還是一些迪基督
[00:06:13.360 --> 00:06:14.000]  為甚麼迪基督
[00:06:14.000 --> 00:06:17.120]  因為他宣講一些你可以說貶低基督
[00:06:17.120 --> 00:06:20.000]  或者誹謗基督的一些真理
[00:06:20.000 --> 00:06:21.480]  所以他們是迪基督
[00:06:21.480 --> 00:06:24.280]  但重點是這些人是從我們
[00:06:24.280 --> 00:06:28.360]  意思是和約翰的教會出去
[00:06:28.360 --> 00:06:30.440]  他們已經出去了
[00:06:30.440 --> 00:06:34.320]  這些人應該都是教會的領袖
[00:06:34.320 --> 00:06:37.280]  因為他們有教導的角色
[00:06:37.280 --> 00:06:38.280]  記者那時候
[00:06:38.280 --> 00:06:42.440]  約翰那個年代沒有全職、全道、牧師
[00:06:42.440 --> 00:06:43.400]  沒有這些東西
[00:06:43.400 --> 00:06:48.120]  總之沒有教牧和聘訓和領袖
[00:06:48.120 --> 00:06:49.560]  沒有這個分別
[00:06:49.560 --> 00:06:52.040]  總之他就是一些教會的領袖
[00:06:52.040 --> 00:06:55.920]  講一些道理不合乎基督的信仰
[00:06:55.920 --> 00:06:57.960]  大概是吵架了
[00:06:57.960 --> 00:06:59.240]  另一樣我們知道
[00:06:59.240 --> 00:07:01.280]  約翰一書經常講恨
[00:07:01.280 --> 00:07:03.800]  剛才也有講愛和恨的分別
[00:07:03.800 --> 00:07:07.520]  大概這些假先知講的道理
[00:07:07.520 --> 00:07:12.240]  就導致教會有很多互相指責的情況出現
[00:07:12.240 --> 00:07:15.640]  所以最後這些假先知就離開了教會
[00:07:15.640 --> 00:07:17.520]  但是教會
[00:07:17.520 --> 00:07:18.640]  用今日的講法
[00:07:18.640 --> 00:07:22.040]  其實約翰的教會是面對了一種分裂
[00:07:22.040 --> 00:07:24.240]  而很可能面對這個分裂之後
[00:07:24.240 --> 00:07:27.200]  其實教會裏面元氣大傷
[00:07:27.200 --> 00:07:30.400]  可能很多人都很懷疑
[00:07:30.400 --> 00:07:33.560]  值不值得再留在教會裏面
[00:07:33.560 --> 00:07:35.400]  到底教會發生了甚麼事
[00:07:35.400 --> 00:07:36.680]  如果這個是神的家
[00:07:36.680 --> 00:07:39.080]  為甚麼會有這樣的事發生呢?
[00:07:39.080 --> 00:07:41.040]  可能是這種處境
[00:07:41.040 --> 00:07:45.360]  所以約翰就要寫這本書提醒他們要愛
[00:07:45.360 --> 00:07:48.760]  即是面對這個充滿懷疑
[00:07:48.760 --> 00:07:50.520]  甚至氣餒
[00:07:50.520 --> 00:07:53.760]  經歷過分裂的一個情況
[00:07:53.760 --> 00:07:57.040]  可以說唯一的解救方法就是愛
[00:07:57.040 --> 00:07:59.560]  要在這樣的處境裏面講愛
[00:07:59.560 --> 00:08:02.080]  這些愛要有一些特色的
[00:08:02.080 --> 00:08:04.800]  所以我們選這節的經文
[00:08:04.800 --> 00:08:07.000]  四章七節開始其實就是講
[00:08:07.000 --> 00:08:11.400]  到底約翰所講的那種愛是怎樣的愛呢?
[00:08:11.400 --> 00:08:13.840]  因為愛可以有抽象的
[00:08:13.840 --> 00:08:15.680]  這裏不是講浪漫的愛
[00:08:15.680 --> 00:08:17.440]  男生喜歡女生那些
[00:08:17.440 --> 00:08:20.720]  這裏講的是一種很堅強的愛
[00:08:20.720 --> 00:08:22.840]  因為這是講神的愛
[00:08:22.840 --> 00:08:25.160]  我們回到第七節
[00:08:25.160 --> 00:08:27.080]  回到今天的經文
[00:08:27.080 --> 00:08:30.200]  「凡有愛心的都是神而來,並且認識神」
[00:08:30.200 --> 00:08:31.920]  約翰首先強調
[00:08:31.920 --> 00:08:35.200]  他講的那種愛不是人間的愛
[00:08:35.200 --> 00:08:37.600]  不是男生見到美女那種的愛
[00:08:37.600 --> 00:08:42.880]  或者現在很多人見到美鳥、美狗都會愛
[00:08:42.880 --> 00:08:44.680]  不是這種天然的愛
[00:08:44.680 --> 00:08:48.160]  就是從神而來的愛
[00:08:48.160 --> 00:08:51.040]  這種神的愛有甚麼特色呢?
[00:08:51.040 --> 00:08:52.680]  就是反映神的特性
[00:08:52.680 --> 00:08:56.560]  「每有愛心的都不認識神,因為神就是愛」
[00:08:56.560 --> 00:08:59.480]  約翰就強調
[00:08:59.480 --> 00:09:01.720]  因為神本身是愛
[00:09:01.720 --> 00:09:03.200]  不過記住神就是愛
[00:09:03.200 --> 00:09:04.640]  但反過來不是的
[00:09:04.640 --> 00:09:05.480]  愛就是神
[00:09:05.480 --> 00:09:06.400]  這樣就不對了
[00:09:06.400 --> 00:09:10.080]  這些就是一些所謂的心排神學所講的
[00:09:10.080 --> 00:09:11.600]  不過這裏不多講了
[00:09:11.600 --> 00:09:16.440]  總之他強調神是愛的本質
[00:09:16.440 --> 00:09:19.400]  但這個愛這樣講都比較抽象
[00:09:19.400 --> 00:09:20.760]  不過首先他強調
[00:09:20.760 --> 00:09:23.560]  他講的這種愛是從天而來的愛
[00:09:23.560 --> 00:09:25.720]  是神本質那種的愛
[00:09:25.720 --> 00:09:28.320]  神本質那種愛是甚麼呢?
[00:09:28.320 --> 00:09:30.240]  約翰繼續解釋下去
[00:09:30.240 --> 00:09:33.600]  神的那種愛的本質就是第九節表現出來
[00:09:33.600 --> 00:09:37.200]  「他差他的獨生子來世間,使我們直直他德生」
[00:09:37.200 --> 00:09:38.920]  愛就在我們心裏顯明
[00:09:38.920 --> 00:09:39.920]  不是我們先愛神
[00:09:39.920 --> 00:09:42.520]  而是神愛我們差他兒子為我們的罪
[00:09:42.520 --> 00:09:44.040]  我們要贖回兒子
[00:09:44.040 --> 00:09:50.880]  第九、第十節其實是在解釋神的愛是一種甚麼本質的愛
[00:09:50.880 --> 00:09:53.080]  當講到神的愛的時候
[00:09:53.080 --> 00:09:54.760]  首先都提醒我們
[00:09:54.760 --> 00:09:58.200]  當你和別人講神
[00:09:58.200 --> 00:10:00.960]  或者你自己想神的時候
[00:10:00.960 --> 00:10:03.400]  你想到甚麼形象呢?
[00:10:03.400 --> 00:10:07.000]  有些人想到神可能是一個高高在上
[00:10:07.000 --> 00:10:11.640]  我還記得其實我很久以前在幼稚園讀補血
[00:10:11.640 --> 00:10:15.760]  在幼稚園那裏有宗教教育
[00:10:15.760 --> 00:10:17.760]  我依稀記得
[00:10:17.760 --> 00:10:19.160]  不知是否想像出來
[00:10:19.160 --> 00:10:20.480]  不過印象之中
[00:10:20.480 --> 00:10:22.080]  在幼稚園的時候
[00:10:22.080 --> 00:10:23.920]  都有本宗教教育的書
[00:10:23.920 --> 00:10:24.760]  畫一塊雲
[00:10:24.760 --> 00:10:26.120]  雲上面有個老人家
[00:10:26.120 --> 00:10:28.240]  那個就是神
[00:10:28.240 --> 00:10:31.520]  有些人都想像可能神是一個在雲上面
[00:10:31.520 --> 00:10:33.120]  在審判我們
[00:10:33.120 --> 00:10:34.120]  高高在上
[00:10:34.120 --> 00:10:36.240]  看看你哪個人犯了錯
[00:10:36.240 --> 00:10:39.760]  如果我們對神的形象是這樣的時候
[00:10:39.760 --> 00:10:42.400]  其實就很直接影響我們的信心
[00:10:42.400 --> 00:10:44.720]  或者我們的信仰生活
[00:10:44.720 --> 00:10:46.000]  如果你的形象
[00:10:46.000 --> 00:10:48.360]  神的形象是一個經常站在天上
[00:10:48.360 --> 00:10:49.360]  坐在天上
[00:10:49.360 --> 00:10:51.560]  看看人間犯了甚麼罪
[00:10:51.560 --> 00:10:56.280]  很容易你都會變成一個很喜歡審判人的人
[00:10:56.280 --> 00:10:59.120]  我們今天都見到很多基督徒是這樣的
[00:10:59.120 --> 00:11:01.000]  因為他是基督徒
[00:11:01.000 --> 00:11:03.960]  所以他覺得比旁邊那個人好
[00:11:03.960 --> 00:11:06.280]  我不說髒話的 那個人說髒話的
[00:11:06.280 --> 00:11:07.360]  所以我比他好
[00:11:07.360 --> 00:11:08.440]  所以就在這裡
[00:11:08.440 --> 00:11:09.920]  批評一些說髒話的人
[00:11:09.920 --> 00:11:11.440]  或者批評這樣那樣
[00:11:11.440 --> 00:11:13.760]  總之他沒有做的人做了
[00:11:13.760 --> 00:11:15.800]  他就很容易批評別人
[00:11:15.800 --> 00:11:17.600]  覺得自己比別人好
[00:11:17.600 --> 00:11:21.160]  這裡提醒我們神的本質是愛
[00:11:21.160 --> 00:11:22.040]  不是
[00:11:22.040 --> 00:11:23.440]  神最喜悅的東西
[00:11:23.440 --> 00:11:24.840]  不是去審判人
[00:11:24.840 --> 00:11:25.720]  數人的罪
[00:11:25.720 --> 00:11:26.480]  是愛
[00:11:26.480 --> 00:11:27.800]  而且甚麼是愛呢
[00:11:27.800 --> 00:11:31.800]  是一個去愛一些不配得愛的人
[00:11:31.800 --> 00:11:34.720]  這個就強調這件事了 第九節
[00:11:34.720 --> 00:11:36.920]  不是我們愛神
[00:11:36.920 --> 00:11:39.320]  是神先愛我們
[00:11:39.320 --> 00:11:41.120]  是神先愛我們
[00:11:41.120 --> 00:11:45.520]  以致祂的愛讓我們有能力愛祂
[00:11:45.520 --> 00:11:47.600]  我們有甚麼值得神去愛呢
[00:11:47.600 --> 00:11:49.080]  沒有的
[00:11:49.080 --> 00:11:51.200]  不是因為我們可愛
[00:11:51.200 --> 00:11:53.160]  不是因為我們有甚麼好
[00:11:53.160 --> 00:11:54.560]  我們世間的人說愛
[00:11:54.560 --> 00:11:56.280]  通常就是「為甚麼你愛這個人」
[00:11:56.280 --> 00:11:57.520]  「這個人很可愛」
[00:11:57.520 --> 00:11:58.840]  「為甚麼他可愛」
[00:11:58.840 --> 00:12:00.680]  可能男生就看美女
[00:12:00.680 --> 00:12:04.320]  女生就看俊男
[00:12:04.320 --> 00:12:07.520]  最近經常有人說MIRROR搶了一個老婆走
[00:12:07.520 --> 00:12:10.600]  於是女生就看俊男
[00:12:10.600 --> 00:12:13.080]  或者你不是那麼表面的
[00:12:13.080 --> 00:12:14.400]  只是看外表
[00:12:14.400 --> 00:12:15.520]  「為甚麼愛一個人」
[00:12:15.520 --> 00:12:16.520]  「他好人」
[00:12:16.520 --> 00:12:17.520]  「他對人很好」
[00:12:17.520 --> 00:12:19.240]  「他經常都有笑容」
[00:12:19.240 --> 00:12:22.320]  但是我們見到一些很麻煩的人
[00:12:22.320 --> 00:12:25.320]  譬如見到一些人經常說粗口也好
[00:12:25.320 --> 00:12:28.360]  或者那個人雖無過犯 面目可憎
[00:12:28.360 --> 00:12:31.440]  可能他粗微大 左青龍右白虎
[00:12:31.440 --> 00:12:33.480]  你見到他也不敢愛他
[00:12:33.480 --> 00:12:35.600]  總之我們很多時候人間的愛
[00:12:35.600 --> 00:12:38.040]  就是因為那個人有些好的東西
[00:12:38.040 --> 00:12:39.600]  有些東西吸引我們
[00:12:39.600 --> 00:12:41.160]  所以我去愛他
[00:12:41.160 --> 00:12:43.400]  但是約翰就強調
[00:12:43.400 --> 00:12:45.000]  神的愛不是這樣的
[00:12:45.000 --> 00:12:47.880]  我們沒有東西可以吸引神
[00:12:47.880 --> 00:12:50.560]  不過神首先去愛我們
[00:12:50.560 --> 00:12:51.480]  有時候想想
[00:12:51.480 --> 00:12:54.240]  不但我們對神沒有甚麼吸引力
[00:12:54.240 --> 00:12:55.680]  而且可能我們
[00:12:55.680 --> 00:12:57.920]  如果用人的情緒來說
[00:12:57.920 --> 00:13:01.600]  就可能激到神呱呱叫
[00:13:01.600 --> 00:13:04.120]  好像我這些人
[00:13:04.120 --> 00:13:06.040]  其實神和我
[00:13:06.040 --> 00:13:10.920]  即許神首先呼召我去認識祂
[00:13:10.920 --> 00:13:12.840]  應該是升中學的時候
[00:13:12.840 --> 00:13:14.160]  我有印象就是
[00:13:14.160 --> 00:13:15.640]  我升了中學的時候
[00:13:15.640 --> 00:13:17.040]  我有個小學同學
[00:13:17.040 --> 00:13:18.840]  他又升了另一間中學
[00:13:18.840 --> 00:13:21.240]  他不知為甚麼信了主
[00:13:21.240 --> 00:13:23.720]  於是他寫信來和我傳福音
[00:13:23.720 --> 00:13:24.400]  都很有趣的
[00:13:24.400 --> 00:13:27.320]  當年是用筆用紙寫 頗過癮的
[00:13:27.320 --> 00:13:28.720]  他寫了一封很長的信來
[00:13:28.720 --> 00:13:29.760]  說為甚麼信耶穌
[00:13:29.760 --> 00:13:31.400]  信耶穌好等等
[00:13:31.400 --> 00:13:32.280]  我又不知為甚麼
[00:13:32.280 --> 00:13:33.080]  當時他沒有心機
[00:13:33.080 --> 00:13:34.200]  我又寫了一封信給他
[00:13:34.200 --> 00:13:35.320]  為甚麼不信耶穌
[00:13:35.320 --> 00:13:37.560]  總之信耶穌沒有甚麼理據
[00:13:37.560 --> 00:13:40.280]  所以他又寫了一兩年的信給我
[00:13:40.280 --> 00:13:41.360]  我還了他一兩年信
[00:13:41.360 --> 00:13:43.200]  最後他都放棄了
[00:13:43.200 --> 00:13:45.880]  然後我又回到中學的團契
[00:13:45.880 --> 00:13:47.080]  英華書院讀的
[00:13:47.080 --> 00:13:48.040]  在基督教學校
[00:13:48.040 --> 00:13:49.360]  中華基督教學校
[00:13:49.360 --> 00:13:55.320]  我去過暑假的退休會
[00:13:55.320 --> 00:13:57.200]  我還記得小組裏面
[00:13:57.200 --> 00:13:58.200]  應該好像
[00:13:58.200 --> 00:14:01.240]  不知是否我是唯一一個非基督徒
[00:14:01.240 --> 00:14:05.000]  於是那個氣氛在我印象中是頗過癮的
[00:14:05.000 --> 00:14:07.400]  我是專門負責發炮的那個
[00:14:07.400 --> 00:14:08.280]  為甚麼你要信呢
[00:14:08.280 --> 00:14:09.560]  因為有證據
[00:14:09.560 --> 00:14:11.360]  於是一班人圍著我
[00:14:11.360 --> 00:14:13.160]  圍攻我 想說服我
[00:14:13.160 --> 00:14:15.280]  但我雖千萬人
[00:14:15.280 --> 00:14:16.560]  不枉而不驚的
[00:14:16.560 --> 00:14:19.120]  對著他們
[00:14:19.120 --> 00:14:21.680]  這個V萬萬V萬萬都來將
[00:14:21.680 --> 00:14:23.040]  「劍黨」這樣
[00:14:23.040 --> 00:14:26.040]  不過可惜這樣開了一兩次
[00:14:26.040 --> 00:14:28.240]  我還記得那年打風
[00:14:28.240 --> 00:14:29.960]  提早結束了
[00:14:29.960 --> 00:14:30.840]  沒得玩了
[00:14:30.840 --> 00:14:32.720]  無論如何總是去過一次
[00:14:32.720 --> 00:14:34.800]  到中五畢業的時候
[00:14:34.800 --> 00:14:35.880]  我出國讀書了
[00:14:35.880 --> 00:14:39.080]  還寫了一篇文章
[00:14:39.080 --> 00:14:41.400]  投給我們「火炬」
[00:14:41.400 --> 00:14:45.160]  我們英華的學生雜誌叫做「火炬」
[00:14:45.160 --> 00:14:48.560]  就說「為甚麼我不信耶穌」
[00:14:48.560 --> 00:14:49.840]  多勇啊
[00:14:49.840 --> 00:14:51.760]  投給基督教的學校
[00:14:51.760 --> 00:14:52.720]  自己的學校
[00:14:52.720 --> 00:14:57.160]  「我不信耶穌的原因是以下」
[00:14:57.160 --> 00:14:58.800]  經常在想
[00:14:58.800 --> 00:15:01.480]  如果從人的層面來看
[00:15:01.480 --> 00:15:04.520]  你當神在向我招手
[00:15:04.520 --> 00:15:07.040]  吸引「你來吧 雷敬業你來吧」
[00:15:07.040 --> 00:15:08.520]  「我很愛你」
[00:15:08.520 --> 00:15:09.920]  我的反應基本上就是
[00:15:09.920 --> 00:15:10.800]  「阿崩叫狗」
[00:15:10.800 --> 00:15:11.880]  是不是廣東話說的
[00:15:11.880 --> 00:15:14.040]  「阿崩叫狗 越叫越走」
[00:15:14.040 --> 00:15:16.720]  「你真的愛我嗎」
[00:15:16.720 --> 00:15:17.560]  「有甚麼證據」
[00:15:17.560 --> 00:15:19.080]  「拿些證據來吧」
[00:15:19.080 --> 00:15:21.960]  如果神是人來的話
[00:15:21.960 --> 00:15:23.840]  早就放棄了我
[00:15:23.840 --> 00:15:25.760]  雷敬業那麼萌失
[00:15:25.760 --> 00:15:27.640]  那麼喜歡吵架
[00:15:27.640 --> 00:15:30.200]  要他來也浪費力氣
[00:15:30.200 --> 00:15:31.920]  不過神就是這樣
[00:15:31.920 --> 00:15:34.360]  不斷一次又一次招我
[00:15:34.360 --> 00:15:37.040]  直至有一天終於明白祂的愛
[00:15:37.040 --> 00:15:38.400]  約翰就說
[00:15:38.400 --> 00:15:40.920]  其實在我們信徒之間
[00:15:40.920 --> 00:15:43.840]  都是需要這一種的愛
[00:15:43.840 --> 00:15:45.560]  你看看你旁邊的弟兄姊妹
[00:15:45.560 --> 00:15:46.960]  我不知道你覺得怎樣
[00:15:46.960 --> 00:15:49.480]  你覺得你旁邊的弟兄姊妹很可愛
[00:15:49.480 --> 00:15:52.000]  人品又好 樣貌又美
[00:15:52.000 --> 00:15:54.760]  說話又溫柔 唱歌又好聽
[00:15:54.760 --> 00:15:55.920]  Hallelujah
[00:15:55.920 --> 00:15:57.040]  一陣真是好了
[00:15:57.040 --> 00:15:59.120]  你真的來了一陣感謝神
[00:15:59.120 --> 00:16:00.320]  不過很多時候我看一看
[00:16:00.320 --> 00:16:02.240]  我旁邊的弟兄姊妹
[00:16:02.240 --> 00:16:05.440]  不是那麼可愛
[00:16:05.440 --> 00:16:07.280]  我們看一看大家
[00:16:07.280 --> 00:16:09.520]  都有些癌癌蠶蠶的
[00:16:09.520 --> 00:16:11.760]  有些人說比喻
[00:16:11.760 --> 00:16:14.160]  其實我們每個人都是箭豬
[00:16:14.160 --> 00:16:17.600]  不過我們距離相距很遠的時候
[00:16:17.600 --> 00:16:19.360]  有些眼花看不到
[00:16:19.360 --> 00:16:21.200]  走在一起的時候就慘了
[00:16:21.200 --> 00:16:23.960]  大家「吉」彼此
[00:16:23.960 --> 00:16:25.680]  約翰就說
[00:16:25.680 --> 00:16:28.200]  當別人「吉」你的時候
[00:16:28.200 --> 00:16:30.000]  你要繼續去愛他
[00:16:30.000 --> 00:16:33.000]  這些才是從神而來的愛
[00:16:33.000 --> 00:16:35.680]  不是他可愛你才愛他
[00:16:35.680 --> 00:16:38.880]  是因為他都是神所創造的
[00:16:38.880 --> 00:16:43.560]  他都是神所愛的一個兒子或者女兒
[00:16:43.560 --> 00:16:45.160]  所以你或者我
[00:16:45.160 --> 00:16:47.800]  就要學習愛這個弟兄、這個姊妹
[00:16:47.800 --> 00:16:50.320]  雖然從人的立場來看
[00:16:50.320 --> 00:16:52.040]  我們不想愛他
[00:16:52.040 --> 00:16:52.880]  不過約翰說
[00:16:52.880 --> 00:16:55.320]  這個不是神給我們的選擇
[00:16:55.320 --> 00:16:57.360]  我們這個人可不可愛
[00:16:57.360 --> 00:16:58.400]  我們都要學習
[00:16:58.400 --> 00:17:01.080]  就好像神放了那個人在我們身邊
[00:17:01.080 --> 00:17:03.600]  我們就要學習怎樣去愛他
[00:17:03.600 --> 00:17:05.880]  無論我們的意見有什麼不同
[00:17:05.880 --> 00:17:09.720]  性格有什麼硬纏的地方
[00:17:09.720 --> 00:17:12.440]  這個都是我們需要學的功課
