
[00:00:00.000 --> 00:00:08.240]  上星期五我和師母有機會邀請我們MillPeters有兩個已婚小組
[00:03:28.680 --> 00:03:32.040]  上學那雙鞋子,上街那雙鞋子,做什麼都是穿那雙鞋子
[00:03:32.040 --> 00:03:34.040]  你不穿到爛呢?
[00:03:34.040 --> 00:03:35.640]  沒有新鞋子穿
[00:03:35.640 --> 00:03:38.560]  我們那個時代是這樣的,不知道現在的情況如何
[00:03:38.560 --> 00:03:42.640]  後來上學,有體育課
[00:03:42.640 --> 00:03:45.080]  多了一雙白飯魚
[00:03:45.080 --> 00:03:46.600]  大家知道什麼是白飯魚嗎?
[00:03:46.600 --> 00:03:49.720]  現在是不是還是穿那些呢?我也不知道
[00:03:49.720 --> 00:03:53.480]  就是白色的帆布鞋
[00:03:53.480 --> 00:03:56.320]  所以那時候我們很少時間
[00:03:56.320 --> 00:03:57.960]  我們就很開心
[00:03:57.960 --> 00:03:59.320]  拿著那麼多東西
[00:03:59.320 --> 00:04:00.800]  那時候我還沒有信耶穌
[00:04:00.800 --> 00:04:04.080]  我就懂得多謝爸爸媽媽
[00:04:04.080 --> 00:04:10.360]  很容易去感謝,去感恩我們所擁有的東西
[00:04:10.360 --> 00:04:13.360]  大陸現在呢,特別是美國生活情況不一樣
[00:04:13.360 --> 00:04:16.680]  你看看我們小朋友,值不值一雙鞋子呢?
[00:04:16.680 --> 00:04:19.040]  當然不值了,上學一雙鞋子
[00:04:19.040 --> 00:04:20.160]  跑步一雙鞋子
[00:04:20.160 --> 00:04:21.320]  踢足球一雙鞋子
[00:04:21.320 --> 00:04:23.000]  打籃球一雙鞋子
[00:04:23.000 --> 00:04:25.080]  是不是?
[00:04:25.080 --> 00:04:28.000]  去參加宴會,一雙鞋子
[00:04:28.000 --> 00:04:29.880]  然後呢,時時有很多新衣服穿
[00:04:29.880 --> 00:04:31.200]  不需要等過年
[00:04:31.200 --> 00:04:33.600]  任何時候爸爸媽媽喜歡就可以了
[00:04:33.600 --> 00:04:35.640]  或者他們喜歡就可以了
[00:04:35.640 --> 00:04:37.200]  重要的是
[00:04:37.200 --> 00:04:39.880]  什麼Nike、Adidas、Leeway那些
[00:04:39.880 --> 00:04:41.480]  那些不算數
[00:04:41.480 --> 00:04:42.520]  現在流行什麼?
[00:04:42.520 --> 00:04:44.200]  Forever 21
[00:04:44.200 --> 00:04:44.920]  是不是?
[00:04:44.920 --> 00:04:46.200]  Ralph Lauren
[00:04:46.200 --> 00:04:49.440]  就是要有些名牌
[00:04:49.440 --> 00:04:51.920]  穿上身才行
[00:04:51.920 --> 00:04:53.440]  甚至呢
[00:04:53.440 --> 00:04:58.880]  如果我們不是給這些衣著給他們的時候
[00:04:58.880 --> 00:05:01.360]  他們覺得爸爸媽媽不夠疼愛他們
[00:05:01.360 --> 00:05:05.280]  爸爸媽媽不夠多、不夠好、不夠美、不夠名貴
[00:05:05.280 --> 00:05:06.280]  再說大一點
[00:05:06.280 --> 00:05:10.760]  現在我們在中國大陸出來的那些學生
[00:05:10.760 --> 00:05:13.080]  當然現在有錢才可以出來
[00:05:13.080 --> 00:05:15.520]  每個人都來
[00:05:15.520 --> 00:05:17.280]  不是iPhone就看不上眼的
[00:05:17.280 --> 00:05:19.360]  Samson已經不用說了
[00:05:19.360 --> 00:05:20.640]  一定要iPhone
[00:05:20.640 --> 00:05:22.040]  看看什麼牌子
[00:05:22.040 --> 00:05:25.760]  iPhoneS還是6還是7
[00:05:25.760 --> 00:05:27.520]  不但如此
[00:05:27.520 --> 00:05:29.640]  爸爸媽媽說我要上學
[00:05:29.640 --> 00:05:30.760]  住在別人家裡不方便
[00:05:30.760 --> 00:05:31.800]  我要買一輛車
[00:05:31.800 --> 00:05:33.200]  OK,爸爸,沒問題
[00:05:33.200 --> 00:05:34.200]  馬上匯一筆錢給你
[00:05:34.200 --> 00:05:35.440]  什麼?
[00:05:35.440 --> 00:05:37.520]  只可以買一個Camry?
[00:05:37.520 --> 00:05:39.320]  為什麼不可以買BMW?
[00:05:39.320 --> 00:05:41.720]  你不夠疼愛我
[00:05:41.720 --> 00:05:42.880]  你都不疼愛我
[00:05:42.880 --> 00:05:45.680]  你不給我好一點的東西
[00:05:45.680 --> 00:05:50.360]  我的朋友個個都是開那些的
[00:05:50.360 --> 00:05:51.440]  就是
[00:05:51.440 --> 00:05:53.000]  回家了是不是?
[00:05:53.000 --> 00:05:53.760]  那就住吧
[00:05:53.760 --> 00:05:56.640]  似乎我們生活富裕很多
[00:05:56.640 --> 00:05:58.560]  不知道我們做父母的那些
[00:05:58.560 --> 00:06:02.120]  有沒有為我們能夠讓我們小朋友那麼開心快樂
[00:06:02.120 --> 00:06:03.960]  可以穿名牌
[00:06:03.960 --> 00:06:04.800]  有那麼多雙鞋
[00:06:04.800 --> 00:06:05.680]  那麼多衣服
[00:06:05.680 --> 00:06:06.880]  整個櫃子掛滿了
[00:06:06.880 --> 00:06:09.120]  還要送一些給別人
[00:06:09.120 --> 00:06:11.480]  為了神給我們這個恩典
[00:06:11.480 --> 00:06:14.000]  我們有沒有感謝天父上帝呢?
[00:06:14.000 --> 00:06:16.160]  應該的是不是?
[00:06:16.160 --> 00:06:18.040]  但與此同時
[00:06:18.040 --> 00:06:21.200]  如果我們care我們的下一代
[00:06:21.200 --> 00:06:22.600]  我們有沒有利用這些機會
[00:06:22.600 --> 00:06:23.680]  當我們買東西給他們
[00:06:23.680 --> 00:06:25.160]  送東西給他們的時候
[00:06:25.160 --> 00:06:29.080]  教他們要凡事感恩
[00:06:29.080 --> 00:06:30.400]  不單單為那些好東西
[00:06:30.400 --> 00:06:30.960]  漂亮的東西
[00:06:30.960 --> 00:06:33.080]  名貴的東西感恩
[00:06:33.080 --> 00:06:34.920]  要為那些平凡的
[00:06:34.920 --> 00:06:37.520]  小的事情來感恩
[00:06:37.520 --> 00:06:39.440]  如果不是的話
[00:06:39.440 --> 00:06:40.840]  他們就會覺得是老奉的
[00:06:40.840 --> 00:06:41.320]  是不是?
[00:06:41.320 --> 00:06:42.760]  覺得是理所當然
[00:06:42.760 --> 00:06:44.640]  爸爸媽媽這樣對我是應該的
[00:06:44.640 --> 00:06:45.800]  他們不這樣對我的時候
[00:06:45.800 --> 00:06:46.640]  他們就不疼愛我
[00:06:46.640 --> 00:06:49.840]  就不愛我了
[00:06:49.840 --> 00:06:51.880]  他們就會培養了這樣的一種
[00:06:51.880 --> 00:06:58.360]  對人生對生活的期待和看法
[00:06:58.360 --> 00:06:58.960]  與此同時
[00:06:58.960 --> 00:07:01.480]  我們對天父上帝又如何呢?
[00:07:01.480 --> 00:07:03.400]  我們不知道我們對天父上帝
[00:07:03.400 --> 00:07:06.920]  會不會有這樣的期待
[00:07:06.920 --> 00:07:08.400]  我們難道不懂得對天父上帝
[00:07:08.400 --> 00:07:10.600]  說一些很平凡的事情
[00:07:10.600 --> 00:07:12.920]  甚至我覺得很小的一件事
[00:07:12.920 --> 00:07:16.760]  就懂得去感謝讚美上帝
[00:07:16.760 --> 00:07:18.760]  我們應該去這樣做
[00:07:18.760 --> 00:07:20.360]  但我們發覺很困難
[00:07:20.360 --> 00:07:21.360]  特別是聖經說
[00:07:21.360 --> 00:07:23.160]  無論何時都要感恩
[00:07:23.160 --> 00:07:26.520]  甚至當你落在困苦患難中的時候
[00:07:26.520 --> 00:07:29.240]  都要感恩
[00:07:29.240 --> 00:07:32.320]  對我來說似乎是天方夜譚
[00:07:32.320 --> 00:07:36.840]  怎可能發生的一件事
[00:07:36.840 --> 00:07:40.280]  當我們不懂得為小事情感恩
[00:07:40.280 --> 00:07:42.640]  為平凡的事情感恩
[00:07:42.640 --> 00:07:45.720]  我們更加不懂得在痛苦患難當中
[00:07:45.720 --> 00:07:48.000]  都可以感謝上帝
[00:07:48.000 --> 00:07:50.960]  原因在哪裡
[00:07:50.960 --> 00:07:52.160]  如果你相信耶穌的話
[00:07:52.160 --> 00:07:53.560]  原因在哪裡
[00:07:53.560 --> 00:07:55.720]  我覺得作為牧師
[00:07:55.720 --> 00:07:59.360]  可能我們對上帝的認識太膚淺
[00:07:59.360 --> 00:08:04.040]  我們對上帝的計劃看得太短視
[00:08:04.040 --> 00:08:05.600]  只看目前
[00:08:05.600 --> 00:08:07.920]  看不到將來
[00:08:07.920 --> 00:08:09.920]  這就是我們人的軟弱
[00:08:09.920 --> 00:08:12.320]  人的缺點
[00:08:12.320 --> 00:08:16.200]  今天我們說感恩的祈禱
[00:08:16.200 --> 00:08:18.120]  不是我們向神感恩的禱告
[00:08:18.120 --> 00:08:21.440]  是上帝能夠為我們感恩祈禱
[00:08:21.440 --> 00:08:23.520]  Can you believe it?
[00:08:23.520 --> 00:08:24.720]  不單單我們應該感恩祈禱
[00:08:24.720 --> 00:08:28.280]  原來我們可以讓上帝因為我們的緣
[00:08:28.280 --> 00:08:29.320]  過得開心快樂
[00:08:29.320 --> 00:08:29.960]  過得幸福
[00:08:29.960 --> 00:08:30.920]  過得安慰
[00:08:30.920 --> 00:08:33.520]  替我們去感謝
[00:08:33.520 --> 00:08:36.600]  詩篇147篇
[00:08:36.600 --> 00:08:40.960]  整篇的詩篇都是一個感謝讚美的詩篇
[00:08:40.960 --> 00:08:42.080]  但與此同時
[00:08:42.080 --> 00:08:43.520]  如果我們留心去看的時候
[00:08:43.520 --> 00:08:47.200]  從這篇詩篇當中我們看到
[00:08:47.200 --> 00:08:51.000]  原來你和我可以讓上帝高興快樂
[00:08:51.000 --> 00:08:54.240]  原來你和我可以讓上帝感到很幸福
[00:08:54.240 --> 00:08:59.680]  原來你和我可以讓上帝替我們感恩
[00:08:59.680 --> 00:09:02.640]  我們看看詩篇147篇
[00:09:02.640 --> 00:09:03.480]  二十字長一點
[00:09:03.480 --> 00:09:05.280]  不過我們一起讀一讀
[00:09:05.280 --> 00:09:06.440]  如果你願意的話
[00:09:06.440 --> 00:09:08.360]  歡迎你和我一起讀廣東話國語
[00:09:08.360 --> 00:09:09.280]  也不要緊
[00:09:09.280 --> 00:09:11.720]  我們一起讀一讀這篇詩篇
[00:09:11.720 --> 00:09:12.960]  一起來
[00:09:12.960 --> 00:09:14.960]  要讚美上主
[00:09:14.960 --> 00:09:19.360]  唱歌還讚我們的上帝是多麼的美善
[00:09:19.360 --> 00:09:21.640]  讚美他是多麼愉快
[00:09:21.640 --> 00:09:22.960]  多麼合宜
[00:09:22.960 --> 00:09:25.600]  上主重見耶路撒冷
[00:09:25.600 --> 00:09:28.560]  他招聚流亡的以色列人歸來
[00:09:28.560 --> 00:09:30.640]  他醫治憂傷的人
[00:09:30.640 --> 00:09:32.640]  包紮他們的傷口
[00:09:32.640 --> 00:09:34.840]  他制定了聖神的數目
[00:09:34.840 --> 00:09:37.160]  他每天替他們起名
[00:09:37.160 --> 00:09:38.920]  我們的主偉大
[00:09:38.920 --> 00:09:39.920]  全能
[00:09:39.920 --> 00:09:42.400]  他的智慧無法衡量
[00:09:42.400 --> 00:09:44.240]  他提拔卑微的人
[00:09:44.240 --> 00:09:46.480]  把邪惡的人擊倒地上
[00:09:46.480 --> 00:09:47.480]  第七節
[00:09:47.480 --> 00:09:50.000]  要歌頌讚美上主
[00:09:50.000 --> 00:09:53.440]  要彈樹琴還讚我們的上帝
[00:09:53.440 --> 00:09:55.680]  他報雲遮蔽高天
[00:09:55.680 --> 00:09:58.000]  他降雨滋潤大地
[00:09:58.000 --> 00:10:00.400]  使草生長在山上
[00:10:00.400 --> 00:10:02.880]  把食物供給受類
[00:10:02.880 --> 00:10:05.640]  餵養啼叫的小烏鴉
[00:10:05.640 --> 00:10:08.240]  他不喜歡高頭進馬
[00:10:08.240 --> 00:10:10.800]  他不喜歡勇猛的戰士
[00:10:10.800 --> 00:10:13.880]  但他喜愛敬畏他的人
[00:10:13.880 --> 00:10:16.480]  喜歡信靠他慈愛的人
[00:10:16.480 --> 00:10:17.480]  十二節
[00:10:17.480 --> 00:10:18.760]  耶路撒冷
[00:10:18.760 --> 00:10:20.560]  要頌讚上主
[00:10:20.560 --> 00:10:23.640]  錫安娜要頌讚你的上帝
[00:10:23.640 --> 00:10:26.040]  他使你們的聖門鞏固
[00:10:26.040 --> 00:10:28.240]  他賜福給你們的兒女
[00:10:28.240 --> 00:10:30.520]  他保衛你四景平安
[00:10:30.520 --> 00:10:33.280]  他用上好的墨紙餵飽你
[00:10:33.280 --> 00:10:36.080]  他一向大地發出命令
[00:10:36.080 --> 00:10:38.400]  他的話立刻傳播
[00:10:38.400 --> 00:10:40.640]  他割下羊毛齒的白雪
[00:10:40.640 --> 00:10:43.520]  他剎下灰塵齒的薄霜
[00:10:43.520 --> 00:10:46.280]  他剎下沙粒齒的冰雹
[00:10:46.280 --> 00:10:48.280]  他所吹來的冷風
[00:10:48.280 --> 00:10:50.400]  誰都抵擋不住
[00:10:50.400 --> 00:10:53.400]  他一下令冰雪都融化
[00:10:53.400 --> 00:10:54.960]  他一時風刮起
[00:10:54.960 --> 00:10:56.640]  水都流動
[00:10:56.640 --> 00:10:59.400]  他把他的信息傳給雅各
[00:10:59.400 --> 00:11:01.600]  他把他的教訓和法律
[00:11:01.600 --> 00:11:03.320]  傳給以色列
[00:11:03.320 --> 00:11:06.080]  他對別的國家沒有這樣做
[00:11:06.080 --> 00:11:09.040]  因為他們不知道他的法律
[00:11:09.040 --> 00:11:11.680]  要讚美上主
[00:11:13.880 --> 00:11:16.200]  這篇詩篇
[00:11:16.200 --> 00:11:18.200]  相傳是尼西米
[00:11:18.200 --> 00:11:19.200]  大家聽過這個人嗎
[00:11:19.200 --> 00:11:22.960]  舊約尼西米回到耶路撒冷
[00:11:22.960 --> 00:11:25.880]  重建耶路撒冷的城牆之後
[00:11:25.880 --> 00:11:27.400]  把門裝上去
[00:11:27.400 --> 00:11:29.640]  再加上門扇
[00:11:29.640 --> 00:11:32.880]  在奉獻典禮的時候
[00:11:32.880 --> 00:11:36.000]  他就去誦讀這篇詩篇
[00:11:36.000 --> 00:11:38.800]  這就是經文的背景
[00:11:38.800 --> 00:11:44.880]  我們知道猶大被巴比倫所滅
[00:11:44.880 --> 00:11:46.200]  被滅之後
[00:11:46.200 --> 00:11:47.720]  居民四散
[00:11:47.720 --> 00:11:50.320]  耶路撒冷城荒涼的意思是
[00:11:50.320 --> 00:11:52.640]  城牆被人拆壞
[00:11:52.640 --> 00:11:54.640]  城門固然不用說
[00:11:54.640 --> 00:11:55.480]  不單如此
[00:11:55.480 --> 00:11:57.280]  聖殿被焚燒
[00:11:57.280 --> 00:11:59.800]  聖殿裡的金器
[00:11:59.800 --> 00:12:03.120]  全部敬拜神的器皿
[00:12:03.120 --> 00:12:06.800]  都被擄走到巴比倫
[00:12:06.800 --> 00:12:08.280]  太天父上帝很奇妙
[00:12:08.280 --> 00:12:09.840]  七十年之後
[00:12:09.840 --> 00:12:13.640]  索羅巴伯帶著一群人回去重建聖殿
[00:12:13.640 --> 00:12:15.560]  再過七十年之後
[00:12:15.560 --> 00:12:20.040]  尼西米回去重建耶路撒冷的城牆
[00:12:20.040 --> 00:12:24.120]  並且把城門、城山放上去
[00:12:24.120 --> 00:12:26.680]  大家熟悉聖經能夠用多久的時間
[00:12:26.680 --> 00:12:30.920]  用多久的時間去修築耶路撒冷的城牆
[00:12:30.920 --> 00:12:33.560]  52天
[00:12:33.560 --> 00:12:34.680]  少於兩個月
[00:12:34.680 --> 00:12:37.160]  我們裝修這裏要用多久的時間
[00:12:37.160 --> 00:12:38.440]  記不記得
[00:12:38.440 --> 00:12:39.720]  我們二月開始
[00:12:39.720 --> 00:12:41.240]  差一個月
[00:12:41.240 --> 00:12:44.120]  裝修這麼小的地方
[00:12:44.120 --> 00:12:45.800]  52天
[00:12:45.800 --> 00:12:47.920]  就把耶路撒冷的城牆、城門
[00:12:47.920 --> 00:12:49.920]  完全整理好
[00:12:49.920 --> 00:12:52.200]  所以難怪詩人
[00:12:52.200 --> 00:12:54.520]  讀這篇詩篇、寫這篇詩篇的時候
[00:12:54.520 --> 00:12:57.760]  你看到充滿了感謝、讚美
[00:12:57.760 --> 00:12:58.920]  為什麼呢
[00:12:58.920 --> 00:13:01.120]  因為他們深深的體會到
[00:13:01.120 --> 00:13:04.320]  和深深的看得到
[00:13:04.320 --> 00:13:07.480]  在國破家亡的情況下
[00:13:07.480 --> 00:13:09.960]  原來上帝有祂的計劃
[00:13:09.960 --> 00:13:12.280]  上帝有祂的恩典
[00:13:12.280 --> 00:13:13.080]  所以你看
[00:13:13.080 --> 00:13:15.040]  整篇詩篇來說
[00:13:15.040 --> 00:13:18.400]  是充滿了感謝、讚美的說話
[00:13:18.400 --> 00:13:20.880]  我們剛才說要感謝、讚美上帝
[00:13:20.880 --> 00:13:22.480]  你可不可以寫這篇詩篇
[00:13:22.480 --> 00:13:24.680]  你可不可以感謝、讚美上帝的時候
[00:13:24.680 --> 00:13:26.160]  說這麼多話呢
[00:13:26.160 --> 00:13:27.240]  我相信
[00:13:27.240 --> 00:13:28.840]  不是很多人能夠做得到
[00:13:28.840 --> 00:13:30.600]  因為我們不習慣、不懂
[00:13:30.600 --> 00:13:32.600]  體會不到
[00:13:34.720 --> 00:13:36.520]  不過呢
[00:13:36.520 --> 00:13:37.240]  今天這個時間
[00:13:37.240 --> 00:13:38.680]  我想大家特別記住的是什麼
[00:13:38.680 --> 00:13:41.240]  就像我剛才所說
[00:13:41.240 --> 00:13:44.120]  除了要學習如何感謝上帝之外
[00:13:44.120 --> 00:13:47.120]  原來你和我
[00:13:47.120 --> 00:13:48.760]  可以讓上帝
[00:13:48.760 --> 00:13:50.520]  因為我們的緣故
[00:13:50.520 --> 00:13:53.720]  而有一種感恩的情懷
[00:13:53.720 --> 00:13:55.520]  可以因為你和我的緣故
[00:13:55.520 --> 00:14:00.160]  覺得很欣慰、很開心、很快樂
[00:14:00.160 --> 00:14:01.040]  你說
[00:14:01.040 --> 00:14:03.760]  我們這麼平凡的人
[00:14:03.760 --> 00:14:06.600]  能夠讓上帝開心快樂嗎
[00:14:06.600 --> 00:14:07.920]  我們這樣的人
[00:14:07.920 --> 00:14:13.640]  可以讓上帝替我們感恩嗎
[00:14:13.640 --> 00:14:14.960]  大家記不記得
[00:14:14.960 --> 00:14:16.200]  《約伯記》第一章
[00:14:16.200 --> 00:14:18.120]  有一個很特別的記載
[00:14:18.120 --> 00:14:19.520]  如果你熟悉聖經的話
[00:14:19.520 --> 00:14:21.800]  《約伯記》第一章有一個很特別的記載
[00:14:21.800 --> 00:14:23.000]  記載什麼大家知不知道
[00:14:23.000 --> 00:14:25.520]  記不記得
[00:14:25.520 --> 00:14:27.920]  上帝和魔鬼的對話
[00:14:27.920 --> 00:14:29.040]  記得嗎
[00:14:29.040 --> 00:14:31.520]  上帝和魔鬼聊天
[00:14:31.520 --> 00:14:33.120]  記載在聖經裡面
[00:14:33.120 --> 00:14:34.280]  那裡說什麼
[00:14:34.280 --> 00:14:35.880]  第一章你回去看看
[00:14:35.880 --> 00:14:36.400]  上帝說
[00:14:36.400 --> 00:14:38.680]  魔鬼、撒旦
[00:14:38.680 --> 00:14:40.520]  你最近在做什麼
[00:14:40.520 --> 00:14:41.040]  撒旦說
[00:14:41.040 --> 00:14:41.720]  沒什麼
[00:14:41.720 --> 00:14:43.920]  我在地上走來走去
[00:14:43.920 --> 00:14:44.520]  這裡走走
[00:14:44.520 --> 00:14:45.160]  那裡走走
[00:14:45.160 --> 00:14:46.120]  這裡走走
[00:14:46.120 --> 00:14:47.840]  那裡去去
[00:14:47.840 --> 00:14:50.400]  他唯一沒有說什麼
[00:14:50.400 --> 00:14:53.400]  為什麼要到處走
[00:14:53.400 --> 00:14:54.760]  遍地遊行
[00:14:54.760 --> 00:14:56.240]  尋找可吞噬的人
[00:14:56.240 --> 00:14:58.480]  這是亞哥書告訴我的
[00:14:58.480 --> 00:14:59.720]  OK
[00:14:59.720 --> 00:15:02.320]  要人離開上帝
[00:15:02.320 --> 00:15:03.400]  拒絕上帝
[00:15:03.400 --> 00:15:05.160]  這就是魔鬼的工作
[00:15:05.160 --> 00:15:06.640]  遍地遊行
[00:15:06.640 --> 00:15:07.640]  他很坦白
[00:15:07.640 --> 00:15:09.760]  不過後面那句不說
[00:15:09.760 --> 00:15:11.480]  然後天父上帝怎樣跟魔鬼說
[00:15:11.480 --> 00:15:12.760]  大家記不記得
[00:15:12.760 --> 00:15:13.960]  是啊
[00:15:13.960 --> 00:15:15.480]  你到處去
[00:15:15.480 --> 00:15:17.120]  巡遊地上
[00:15:17.120 --> 00:15:20.840]  你有沒有見過我的僕人約伯
[00:15:20.840 --> 00:15:22.080]  你有沒有見過他
[00:15:22.080 --> 00:15:25.800]  在地上沒有任何一個人搶他
[00:15:25.800 --> 00:15:30.440]  他敬畏我不做任何的惡事
[00:15:30.440 --> 00:15:36.200]  這就是上帝和魔鬼對話的起頭
[00:15:36.200 --> 00:15:38.280]  記得嗎
[00:15:38.280 --> 00:15:41.040]  但我想大家留意的是什麼
[00:15:41.040 --> 00:15:42.920]  聽不聽到
[00:15:42.920 --> 00:15:47.600]  聽不聽到上帝怎樣去介紹約伯
[00:15:47.600 --> 00:15:51.640]  聽不聽到上帝覺得很開心
[00:15:51.640 --> 00:15:53.320]  撒旦你到處去找人
[00:15:53.320 --> 00:15:56.080]  你有沒有見過約伯
[00:15:56.080 --> 00:15:58.360]  地上沒有一個人像他
[00:15:58.360 --> 00:16:00.080]  他從來不做惡事
[00:16:00.080 --> 00:16:01.280]  意思是什麼
[00:16:01.280 --> 00:16:03.640]  他令我很開心
[00:16:03.640 --> 00:16:05.000]  聽話
[00:16:05.000 --> 00:16:07.000]  尊敬我
[00:16:07.000 --> 00:16:09.560]  從來不會做一些違背我心意的事情
[00:16:09.560 --> 00:16:11.440]  你聽約伯這個人
[00:16:11.440 --> 00:16:14.200]  我以他為傲
[00:16:14.200 --> 00:16:19.600]  你聽出那個意思嗎
[00:16:19.600 --> 00:16:22.720]  讓我再說
[00:16:22.720 --> 00:16:26.400]  如果你基督徒信耶穌的話
[00:16:26.400 --> 00:16:29.680]  你和我可以變成約伯一樣
[00:16:29.680 --> 00:16:32.160]  讓上帝有一天跟摩羯羯說
[00:16:32.160 --> 00:16:35.860]  喂 有沒有見過Candace啊 Jack
[00:16:35.860 --> 00:16:37.860]  認不認識他啊 認不認識啊
[00:16:37.860 --> 00:16:41.240]  Louis 啊 什麼名啊
