
[00:00:00.000 --> 00:00:02.000]  各位聽眾準備好
[00:01:44.000 --> 00:01:46.000]  有更好的生活
[00:01:46.000 --> 00:01:48.000]  或者說
[00:01:48.000 --> 00:01:50.000]  有更好的前途
[00:01:50.000 --> 00:01:52.000]  不但自己方面
[00:01:52.000 --> 00:01:54.000]  也是為了我們下一代
[00:01:54.000 --> 00:01:56.000]  是不是?
[00:01:56.000 --> 00:01:58.000]  我相信很多人
[00:01:58.000 --> 00:02:00.000]  離開自己的家園
[00:02:00.000 --> 00:02:02.000]  來到那麼遠的地方去
[00:02:02.000 --> 00:02:04.000]  其實不但想到自己的部分
[00:02:04.000 --> 00:02:06.000]  也是為了下一代
[00:02:06.000 --> 00:02:08.000]  這個大家都能夠理解
[00:02:08.000 --> 00:02:10.000]  我大概是
[00:02:10.000 --> 00:02:12.000]  38年前
[00:02:12.000 --> 00:02:14.000]  我從香港來到美國
[00:02:14.000 --> 00:02:16.000]  所以我在
[00:02:16.000 --> 00:02:18.000]  我在美國的時間
[00:02:18.000 --> 00:02:20.000]  不是38了
[00:02:20.000 --> 00:02:22.000]  所以我在
[00:02:22.000 --> 00:02:24.000]  我在美國的時間
[00:02:24.000 --> 00:02:26.000]  比我在香港的時間更長
[00:02:26.000 --> 00:02:30.000]  所以呢
[00:02:30.000 --> 00:02:32.000]  這個情況就是
[00:02:32.000 --> 00:02:34.000]  真的是上帝
[00:02:34.000 --> 00:02:36.000]  幫助我能夠來到美國
[00:02:36.000 --> 00:02:38.000]  這邊生活
[00:02:38.000 --> 00:02:40.000]  教會呢
[00:02:40.000 --> 00:02:42.000]  就是我一個非常好的
[00:02:42.000 --> 00:02:44.000]  我可以這樣說
[00:02:44.000 --> 00:02:46.000]  教會就是我在地上的
[00:02:46.000 --> 00:02:48.000]  一個屬靈的家
[00:02:48.000 --> 00:02:50.000]  屬靈的家庭
[00:02:50.000 --> 00:02:52.000]  所以地中姐妹
[00:02:52.000 --> 00:02:54.000]  我跟大家講心裡面的話就是
[00:02:54.000 --> 00:02:56.000]  當我們來到美國的時候
[00:02:56.000 --> 00:02:58.000]  不但我們的工作
[00:02:58.000 --> 00:03:00.000]  我們的生活
[00:03:00.000 --> 00:03:02.000]  我們的家庭
[00:03:02.000 --> 00:03:04.000]  我們的下一代
[00:03:04.000 --> 00:03:06.000]  其實呢
[00:03:06.000 --> 00:03:08.000]  我們每一個中國人其實在這個地方
[00:03:08.000 --> 00:03:10.000]  如果能夠認識到主耶穌
[00:03:10.000 --> 00:03:12.000]  在這個教會的裡面
[00:03:12.000 --> 00:03:14.000]  大家能夠好好的享受
[00:03:14.000 --> 00:03:16.000]  上帝的恩典
[00:03:16.000 --> 00:03:18.000]  而且把這個恩典呢
[00:03:18.000 --> 00:03:20.000]  帶到更多還沒有認識到
[00:03:20.000 --> 00:03:22.000]  上帝恩典的人
[00:03:22.000 --> 00:03:24.000]  哎呀這個是
[00:03:24.000 --> 00:03:26.000]  更大的福氣
[00:03:26.000 --> 00:03:28.000]  這也是我們每一個基督徒
[00:03:28.000 --> 00:03:30.000]  的責任
[00:03:30.000 --> 00:03:32.000]  是不是
[00:03:32.000 --> 00:03:34.000]  你想想看如果我們自己在這個教會裡面
[00:03:34.000 --> 00:03:36.000]  得到上帝那麼多的福氣
[00:03:36.000 --> 00:03:38.000]  上帝的祝福
[00:03:38.000 --> 00:03:40.000]  無論工作家庭人生等等
[00:03:40.000 --> 00:03:42.000]  但是在外面
[00:03:42.000 --> 00:03:44.000]  還有那麼多的人
[00:03:44.000 --> 00:03:46.000]  他們需不需要
[00:03:46.000 --> 00:03:48.000]  上帝的祝福啊
[00:03:48.000 --> 00:03:50.000]  很需要
[00:03:50.000 --> 00:03:52.000]  如果我們自己蒙受
[00:03:52.000 --> 00:03:54.000]  蒙受到上帝那麼大的祝福的時候
[00:03:54.000 --> 00:03:56.000]  他們也是需要的
[00:03:56.000 --> 00:03:58.000]  不過有時候很可惜就是
[00:03:58.000 --> 00:04:00.000]  他們沒有了解到
[00:04:00.000 --> 00:04:02.000]  來教會有什麼好處
[00:04:02.000 --> 00:04:04.000]  所以
[00:04:04.000 --> 00:04:06.000]  所以有時候這個也是
[00:04:06.000 --> 00:04:08.000]  所有在北美的華人教會
[00:04:08.000 --> 00:04:10.000]  都有這種情況的
[00:04:10.000 --> 00:04:12.000]  就是
[00:04:12.000 --> 00:04:14.000]  華人教會常常
[00:04:14.000 --> 00:04:16.000]  開什麼特別的一些的
[00:04:16.000 --> 00:04:18.000]  節慶的一些慶祝啊
[00:04:18.000 --> 00:04:20.000]  一些娛樂的時候
[00:04:20.000 --> 00:04:22.000]  很多人來
[00:04:22.000 --> 00:04:24.000]  但是
[00:04:24.000 --> 00:04:26.000]  這個慶祝完了以後
[00:04:26.000 --> 00:04:28.000]  不一定每個人
[00:04:28.000 --> 00:04:30.000]  能夠繼續來的
[00:04:30.000 --> 00:04:32.000]  因為他知道今天
[00:04:32.000 --> 00:04:34.000]  沒有像昨天晚上那麼好玩
[00:04:34.000 --> 00:04:38.000]  沒有那麼多好東西吃
[00:04:38.000 --> 00:04:40.000]  而且呢
[00:04:40.000 --> 00:04:42.000]  這個崇拜都是
[00:04:42.000 --> 00:04:44.000]  好像覺得這個崇拜
[00:04:44.000 --> 00:04:46.000]  適不適合我呢
[00:04:46.000 --> 00:04:48.000]  他也在考慮喔
[00:04:48.000 --> 00:04:50.000]  所以很多人就想到
[00:04:50.000 --> 00:04:52.000]  這方面的話呢
[00:04:52.000 --> 00:04:54.000]  總會有一些困難
[00:04:54.000 --> 00:04:56.000]  這是因為他還沒有認識到
[00:04:56.000 --> 00:04:58.000]  到教會
[00:04:58.000 --> 00:05:00.000]  到底上帝要祝福我們
[00:05:00.000 --> 00:05:02.000]  祝福我們什麼
[00:05:02.000 --> 00:05:04.000]  那麼很多人都想到
[00:05:04.000 --> 00:05:06.000]  哎呀我要尋求的
[00:05:06.000 --> 00:05:08.000]  幸福是我自己想像的
[00:05:08.000 --> 00:05:10.000]  我認為這樣是幸福
[00:05:10.000 --> 00:05:12.000]  你們就會給我的幸福呢
[00:05:12.000 --> 00:05:14.000]  不一定是我所要的
[00:05:14.000 --> 00:05:16.000]  他們還不明白
[00:05:16.000 --> 00:05:18.000]  這個比較可惜的地方
[00:05:18.000 --> 00:05:20.000]  所以我們做基督徒呢
[00:05:20.000 --> 00:05:22.000]  就是要更加努力了
[00:05:22.000 --> 00:05:24.000]  我要向我們的同事
[00:05:24.000 --> 00:05:26.000]  我們的鄰居
[00:05:26.000 --> 00:05:28.000]  我們的朋友親戚
[00:05:28.000 --> 00:05:30.000]  把這個上帝的祝福呢
[00:05:30.000 --> 00:05:32.000]  帶給他們
[00:05:32.000 --> 00:05:34.000]  讓他們了解到
[00:05:34.000 --> 00:05:36.000]  哎呀到最後再來
[00:05:36.000 --> 00:05:38.000]  教會生活
[00:05:38.000 --> 00:05:40.000]  讓他們知道
[00:05:40.000 --> 00:05:42.000]  哎呀來到教會呢
[00:05:42.000 --> 00:05:44.000]  教會裡面上帝的
[00:05:44.000 --> 00:05:46.000]  給我們的祝福呢
[00:05:46.000 --> 00:05:48.000]  跟我們個人的家庭
[00:05:48.000 --> 00:05:50.000]  工作前途
[00:05:50.000 --> 00:05:52.000]  都是連在一起的
[00:05:52.000 --> 00:05:54.000]  分不開的
[00:05:54.000 --> 00:05:56.000]  分不開的
[00:05:56.000 --> 00:05:58.000]  我告訴大家
[00:05:58.000 --> 00:06:00.000]  這裡可能很多
[00:06:00.000 --> 00:06:02.000]  是中國來的
[00:06:02.000 --> 00:06:04.000]  我不知道中國來的有沒有這種習慣
[00:06:04.000 --> 00:06:06.000]  那些如果是香港來的
[00:06:06.000 --> 00:06:08.000]  那些廣東人的話呢
[00:06:08.000 --> 00:06:10.000]  哎呀他們來到美國呢
[00:06:10.000 --> 00:06:12.000]  就掙錢啊掙錢啊
[00:06:12.000 --> 00:06:14.000]  掙了很多錢的話呢
[00:06:14.000 --> 00:06:16.000]  平常有什麼娛樂呢
[00:06:16.000 --> 00:06:18.000]  他們也不去教會
[00:06:18.000 --> 00:06:20.000]  去哪裡呢去飲茶
[00:06:20.000 --> 00:06:22.000]  去點心
[00:06:22.000 --> 00:06:24.000]  他們就覺得哎呀掙錢呢
[00:06:24.000 --> 00:06:26.000]  就去飲茶去享受
[00:06:26.000 --> 00:06:28.000]  還有呢不用上班的時候
[00:06:28.000 --> 00:06:30.000]  幹什麼呢
[00:06:30.000 --> 00:06:32.000]  做這個
[00:06:32.000 --> 00:06:34.000]  打麻將
[00:06:34.000 --> 00:06:36.000]  哎呀所以只要賺到錢
[00:06:36.000 --> 00:06:38.000]  可以飲茶
[00:06:38.000 --> 00:06:40.000]  可以吃啊喝啊
[00:06:40.000 --> 00:06:42.000]  可以打麻將的話呢
[00:06:42.000 --> 00:06:44.000]  很高興很幸福
[00:06:44.000 --> 00:06:46.000]  有兒女的話呢
[00:06:46.000 --> 00:06:48.000]  好好讀書
[00:06:48.000 --> 00:06:50.000]  讀書的話呢
[00:06:50.000 --> 00:06:52.000]  拿到碩士博士的話呢
[00:06:52.000 --> 00:06:54.000]  將來你們就比爸爸媽媽
[00:06:54.000 --> 00:06:56.000]  更有前途
[00:06:56.000 --> 00:06:58.000]  自己拼命賺錢
[00:06:58.000 --> 00:07:00.000]  拼命去飲茶
[00:07:00.000 --> 00:07:02.000]  拼命去打麻將
[00:07:02.000 --> 00:07:04.000]  你的兒女怎麼可能
[00:07:04.000 --> 00:07:06.000]  練到博士呢
[00:07:06.000 --> 00:07:08.000]  是不是
[00:07:08.000 --> 00:07:10.000]  因為你要懂得
[00:07:10.000 --> 00:07:12.000]  怎麼做好的榜樣
[00:07:12.000 --> 00:07:14.000]  怎麼來養育兒女嘛
[00:07:14.000 --> 00:07:16.000]  所以呢
[00:07:16.000 --> 00:07:18.000]  其實呢上帝在地上
[00:07:18.000 --> 00:07:20.000]  給我們有一個屬靈的家
[00:07:20.000 --> 00:07:22.000]  就是教會
[00:07:22.000 --> 00:07:24.000]  教會裡面的
[00:07:24.000 --> 00:07:26.000]  所教導的大家所學習的
[00:07:26.000 --> 00:07:28.000]  彼此的互相勉勵呢
[00:07:28.000 --> 00:07:30.000]  大家能夠學到了
[00:07:30.000 --> 00:07:32.000]  能夠大家互相的勉勵
[00:07:32.000 --> 00:07:34.000]  能夠做出來的話
[00:07:34.000 --> 00:07:36.000]  不但整個教會蒙福
[00:07:36.000 --> 00:07:38.000]  一個蒙福的教會
[00:07:38.000 --> 00:07:40.000]  會令到整個社區
[00:07:40.000 --> 00:07:42.000]  都帶來
[00:07:42.000 --> 00:07:44.000]  上帝更大的祝福
[00:07:44.000 --> 00:07:46.000]  所以如果這樣的話呢
[00:07:46.000 --> 00:07:48.000]  我們有一個很重的責任
[00:07:48.000 --> 00:07:50.000]  就是我們應該
[00:07:50.000 --> 00:07:52.000]  把上帝這個福氣帶給這個社區
[00:07:52.000 --> 00:07:54.000]  所以
[00:07:54.000 --> 00:07:56.000]  如果那個
[00:07:56.000 --> 00:07:58.000]  一百五十個人
[00:07:58.000 --> 00:08:00.000]  天天今天都來的話呢
[00:08:00.000 --> 00:08:02.000]  我看這裡大家都坐滿了
[00:08:02.000 --> 00:08:04.000]  起碼坐得更滿
[00:08:04.000 --> 00:08:06.000]  這也是我們的責任
[00:08:06.000 --> 00:08:08.000]  要努力去做
[00:08:08.000 --> 00:08:10.000]  幫助他們
[00:08:10.000 --> 00:08:12.000]  可能需要一點時間
[00:08:12.000 --> 00:08:14.000]  慢慢帶他們
[00:08:14.000 --> 00:08:16.000]  但是也需要有耐心
[00:08:16.000 --> 00:08:18.000]  因為很多時候我們傳福音呢
[00:08:18.000 --> 00:08:20.000]  不單單是用口講的
[00:08:20.000 --> 00:08:22.000]  你講的他不一定聽的
[00:08:22.000 --> 00:08:24.000]  但是他看你的行為
[00:08:24.000 --> 00:08:26.000]  看你的榜樣的話呢
[00:08:26.000 --> 00:08:28.000]  他看在心裡面
[00:08:28.000 --> 00:08:30.000]  是不是
[00:08:30.000 --> 00:08:32.000]  就算你所講的道理
[00:08:32.000 --> 00:08:34.000]  他不服氣
[00:08:34.000 --> 00:08:36.000]  但是你的行為如果做得好
[00:08:36.000 --> 00:08:38.000]  有那個好的見證的話呢
[00:08:38.000 --> 00:08:40.000]  嘴巴不說
[00:08:40.000 --> 00:08:42.000]  心裡面是服了你的
[00:08:42.000 --> 00:08:44.000]  真有理的
[00:08:44.000 --> 00:08:46.000]  信耶穌的人
[00:08:46.000 --> 00:08:48.000]  看你真的跟我們有點不一樣
[00:08:48.000 --> 00:08:50.000]  看你真的是
[00:08:50.000 --> 00:08:52.000]  你們的上帝也是很特別
[00:08:52.000 --> 00:08:54.000]  雖然我暫時還沒有相信
[00:08:54.000 --> 00:08:56.000]  但是呢
[00:08:56.000 --> 00:08:58.000]  我以後有機會
[00:08:58.000 --> 00:09:00.000]  到狂人之心裡面這樣想
[00:09:00.000 --> 00:09:02.000]  所以
[00:09:02.000 --> 00:09:04.000]  我今天跟各位姊妹來分享
[00:09:04.000 --> 00:09:06.000]  這一段的經文
[00:09:06.000 --> 00:09:08.000]  你們所說的剛才已經念過了
[00:09:08.000 --> 00:09:10.000]  我在這裡不再讀了
[00:09:10.000 --> 00:09:12.000]  就是怎麼能夠過一個真正上帝
[00:09:12.000 --> 00:09:14.000]  祝福的一個社會生活
[00:09:14.000 --> 00:09:18.000]  在地上
[00:09:18.000 --> 00:09:20.000]  我們每個人都需要有一個
[00:09:20.000 --> 00:09:22.000]  有一個家庭
[00:09:22.000 --> 00:09:24.000]  我常常強調就是
[00:09:24.000 --> 00:09:26.000]  家庭不單是你自己的
[00:09:26.000 --> 00:09:28.000]  肉身的家庭
[00:09:28.000 --> 00:09:30.000]  如果單單
[00:09:30.000 --> 00:09:32.000]  自己一家人好就夠了
[00:09:32.000 --> 00:09:34.000]  別的事情我不用管了
[00:09:34.000 --> 00:09:36.000]  這個是自私的想法
[00:09:36.000 --> 00:09:38.000]  而且呢
[00:09:38.000 --> 00:09:40.000]  自己一家人的話呢
[00:09:40.000 --> 00:09:42.000]  有時候把自己關起來的話
[00:09:42.000 --> 00:09:44.000]  我們所學習的很有限
[00:09:44.000 --> 00:09:48.000]  上帝的心意是
[00:09:48.000 --> 00:09:50.000]  上帝要把祂的咎恩
[00:09:50.000 --> 00:09:52.000]  把祂的福氣
[00:09:52.000 --> 00:09:54.000]  領到一個整個社區
[00:09:54.000 --> 00:09:56.000]  整個社團
[00:09:56.000 --> 00:09:58.000]  在地上呢
[00:09:58.000 --> 00:10:00.000]  教會就是這個屬靈的家
[00:10:00.000 --> 00:10:02.000]  上帝知道我們一個人很有限
[00:10:02.000 --> 00:10:04.000]  一個家庭很有限
[00:10:04.000 --> 00:10:06.000]  上帝讓我們知道
[00:10:06.000 --> 00:10:08.000]  在彼此的互相的
[00:10:08.000 --> 00:10:10.000]  對一些同一的元素
[00:10:10.000 --> 00:10:12.000]  同一的根據
[00:10:12.000 --> 00:10:14.000]  一起來學習的話呢
[00:10:14.000 --> 00:10:16.000]  整個教會
[00:10:16.000 --> 00:10:18.000]  整個社區
[00:10:18.000 --> 00:10:20.000]  上帝就會祝福我們
[00:10:20.000 --> 00:10:22.000]  所以我這樣講呢
[00:10:22.000 --> 00:10:24.000]  這個也是我自己的實際的經驗
[00:10:24.000 --> 00:10:26.000]  如果有人以為說
[00:10:26.000 --> 00:10:28.000]  我不需要去教會的
[00:10:28.000 --> 00:10:30.000]  我不要去參加任何的
[00:10:30.000 --> 00:10:32.000]  那個社團的
[00:10:32.000 --> 00:10:34.000]  我只要自己工作自己家庭
[00:10:34.000 --> 00:10:36.000]  我們就會好了
[00:10:36.000 --> 00:10:38.000]  這個是很片面的
[00:10:38.000 --> 00:10:40.000]  很狹窄的看法
[00:10:40.000 --> 00:10:42.000]  就以為這樣就好了
[00:10:42.000 --> 00:10:44.000]  到以後發生問題的時候才知道
[00:10:44.000 --> 00:10:46.000]  哦
[00:10:46.000 --> 00:10:48.000]  我醒悟的太晚了
[00:10:48.000 --> 00:10:50.000]  我浪費了很多時間
[00:10:50.000 --> 00:10:52.000]  到底上帝的家
[00:10:52.000 --> 00:10:54.000]  有什麼好處呢
[00:10:54.000 --> 00:10:56.000]  上帝的家裡面
[00:10:56.000 --> 00:10:58.000]  裡面的人是怎樣的人呢
[00:10:58.000 --> 00:11:00.000]  這個就是我們要學習的一個目標
[00:11:00.000 --> 00:11:02.000]  追求的方向
[00:11:02.000 --> 00:11:04.000]  我提出
[00:11:04.000 --> 00:11:06.000]  這個地上的屬靈的家
[00:11:06.000 --> 00:11:08.000]  有三方面的事情
[00:11:08.000 --> 00:11:10.000]  三個事情這個非常重要
[00:11:10.000 --> 00:11:12.000]  這三點呢
[00:11:12.000 --> 00:11:14.000]  講出來很簡單的
[00:11:14.000 --> 00:11:16.000]  但是呢
[00:11:16.000 --> 00:11:18.000]  要把這三點裡面的內容
[00:11:18.000 --> 00:11:20.000]  真正能夠活出來
[00:11:20.000 --> 00:11:22.000]  這不簡單
[00:11:22.000 --> 00:11:24.000]  在這個
[00:11:24.000 --> 00:11:26.000]  我常常現在
[00:11:26.000 --> 00:11:28.000]  最近這十幾二十年呢
[00:11:28.000 --> 00:11:30.000]  越來越感覺到
[00:11:30.000 --> 00:11:32.000]  現在這個基訓
[00:11:32.000 --> 00:11:34.000]  是非常發達的時代
[00:11:34.000 --> 00:11:36.000]  基訓太多了
[00:11:36.000 --> 00:11:38.000]  太多了
[00:11:38.000 --> 00:11:40.000]  如果你要找今天所講的經文
[00:11:40.000 --> 00:11:42.000]  第四章一直到六節
[00:11:42.000 --> 00:11:44.000]  你把這個打進去google裡面
[00:11:44.000 --> 00:11:46.000]  很多講章會跑出來的
[00:11:46.000 --> 00:11:48.000]  如果你不會講到的話呢
[00:11:48.000 --> 00:11:50.000]  你只要google看一看的話呢
[00:11:50.000 --> 00:11:52.000]  那個上面
[00:11:52.000 --> 00:11:54.000]  很多講章會告訴你怎麼講到
[00:11:54.000 --> 00:11:56.000]  這些可能都是很好的
[00:11:56.000 --> 00:11:58.000]  都是很好的道理
[00:11:58.000 --> 00:12:00.000]  很好的講章
[00:12:00.000 --> 00:12:02.000]  但是
[00:12:02.000 --> 00:12:04.000]  這個講章這個內容
[00:12:04.000 --> 00:12:06.000]  上帝的話
[00:12:06.000 --> 00:12:08.000]  怎麼告訴我們一個
[00:12:08.000 --> 00:12:10.000]  真正蒙福的人生
[00:12:10.000 --> 00:12:12.000]  這個道理呢
[00:12:12.000 --> 00:12:14.000]  要進到人的內心裡面
[00:12:14.000 --> 00:12:16.000]  能夠吸收
[00:12:16.000 --> 00:12:18.000]  能夠活出來
[00:12:18.000 --> 00:12:20.000]  這個是另外一回事
[00:12:20.000 --> 00:12:22.000]  因為在這個基訓的時代裡面
[00:12:22.000 --> 00:12:24.000]  大家知道太多了
[00:12:24.000 --> 00:12:26.000]  但是做得太少
[00:12:26.000 --> 00:12:28.000]  是不是
[00:12:28.000 --> 00:12:30.000]  這個是這個時代裡面
[00:12:30.000 --> 00:12:32.000]  非常嚴重的問題
[00:12:32.000 --> 00:12:34.000]  所以在第二方面呢
[00:12:34.000 --> 00:12:36.000]  怎麼能夠
[00:12:36.000 --> 00:12:38.000]  能夠祝福教會這個方面的
[00:12:38.000 --> 00:12:40.000]  上帝的恩典呢
[00:12:40.000 --> 00:12:42.000]  第一點上面請你幫我放這個第一章
[00:12:42.000 --> 00:12:44.000]  第一什麼呢
[00:12:44.000 --> 00:12:46.000]  就是一個教會能夠蒙神的祝福
[00:12:46.000 --> 00:12:48.000]  就是
[00:12:48.000 --> 00:12:50.000]  每一個參加教會的人
[00:12:50.000 --> 00:12:52.000]  都要同意的
[00:12:52.000 --> 00:12:54.000]  蒙昭的經歷
[00:12:54.000 --> 00:12:56.000]  這是第一重要
[00:12:56.000 --> 00:12:58.000]  所以我給他一個簡單的四個字
[00:12:58.000 --> 00:13:00.000]  叫什麼呢
[00:13:00.000 --> 00:13:02.000]  同蒙恩昭
[00:13:02.000 --> 00:13:04.000]  每一個基督徒
[00:13:04.000 --> 00:13:06.000]  這個你就相信耶穌了
[00:13:06.000 --> 00:13:08.000]  你要上帝的福昭在你身上
[00:13:08.000 --> 00:13:10.000]  同蒙恩昭
[00:13:10.000 --> 00:13:12.000]  這個非常重要
[00:13:12.000 --> 00:13:14.000]  同蒙恩昭
[00:13:14.000 --> 00:13:16.000]  蒙神的福昭
[00:13:16.000 --> 00:13:18.000]  這個教會裡面
[00:13:18.000 --> 00:13:20.000]  上帝的福昭你做基督徒你信耶穌
[00:13:20.000 --> 00:13:22.000]  就要參加這個教會
[00:13:22.000 --> 00:13:24.000]  參加這個教會呢
[00:13:24.000 --> 00:13:26.000]  和這個
[00:13:26.000 --> 00:13:28.000]  參加一個謝團
[00:13:28.000 --> 00:13:30.000]  我只要交了會費了
[00:13:30.000 --> 00:13:32.000]  我就登記了
[00:13:32.000 --> 00:13:34.000]  這個蒙昭
[00:13:34.000 --> 00:13:36.000]  跟做會員
[00:13:36.000 --> 00:13:38.000]  跟謝團做會員
[00:13:38.000 --> 00:13:40.000]  不是同樣的事情
[00:13:40.000 --> 00:13:42.000]  不是同樣的事情
[00:13:42.000 --> 00:13:44.000]  地上
[00:13:44.000 --> 00:13:46.000]  地上
[00:13:46.000 --> 00:13:48.000]  這個謝團
[00:13:48.000 --> 00:13:50.000]  你只要交了會了
[00:13:50.000 --> 00:13:52.000]  你只要登記了
[00:13:52.000 --> 00:13:54.000]  所以你就會享受裡面的福利
[00:13:54.000 --> 00:13:56.000]  我的義務
[00:13:56.000 --> 00:13:58.000]  跟權利
[00:13:58.000 --> 00:14:00.000]  這是地上的謝團
[00:14:00.000 --> 00:14:02.000]  教會的裡面呢
[00:14:02.000 --> 00:14:04.000]  不是重點不在這個地方
[00:14:04.000 --> 00:14:06.000]  重點是
[00:14:06.000 --> 00:14:08.000]  你要做這個教會裡面的會員
[00:14:08.000 --> 00:14:10.000]  上帝要祝福這個教會
[00:14:10.000 --> 00:14:12.000]  你拿到教會的裡面
[00:14:12.000 --> 00:14:14.000]  上帝要祝福你和你的家庭
[00:14:14.000 --> 00:14:18.000]  最基礎是什麼呢
[00:14:18.000 --> 00:14:20.000]  你要上帝的福昭
[00:14:20.000 --> 00:14:22.000]  上帝
[00:14:22.000 --> 00:14:24.000]  福昭你
[00:14:24.000 --> 00:14:26.000]  你就得救成為基督徒
[00:14:26.000 --> 00:14:28.000]  所以在這方面呢
[00:14:28.000 --> 00:14:30.000]  我要講這一點
[00:14:30.000 --> 00:14:32.000]  有好幾方面
[00:14:32.000 --> 00:14:34.000]  要跟大家稍微解釋一下
[00:14:34.000 --> 00:14:36.000]  如果你說
[00:14:36.000 --> 00:14:38.000]  我們在這裡
[00:14:38.000 --> 00:14:40.000]  需要有上帝的福昭
[00:14:40.000 --> 00:14:42.000]  你的福昭是指什麼呢
[00:14:42.000 --> 00:14:44.000]  什麼叫福昭
[00:14:44.000 --> 00:14:46.000]  當你想到福昭的時候
[00:14:46.000 --> 00:14:48.000]  通常我們一想到福昭
[00:14:48.000 --> 00:14:50.000]  你會想到什麼
[00:14:50.000 --> 00:14:52.000]  請幫我畫下一張
[00:14:52.000 --> 00:14:54.000]  上帝這裡說
[00:14:54.000 --> 00:14:56.000]  基蘭蒙昭
[00:14:56.000 --> 00:14:58.000]  上帝說
[00:14:58.000 --> 00:15:00.000]  我們這些基督徒的人
[00:15:00.000 --> 00:15:02.000]  既然上帝已經福昭我們了
[00:15:02.000 --> 00:15:04.000]  既然蒙昭
[00:15:04.000 --> 00:15:06.000]  然後行事為人
[00:15:06.000 --> 00:15:08.000]  就當於蒙昭的恩
[00:15:08.000 --> 00:15:10.000]  相稱
[00:15:10.000 --> 00:15:12.000]  所以這個蒙昭
[00:15:12.000 --> 00:15:14.000]  是指什麼呢
[00:15:14.000 --> 00:15:16.000]  就是上帝
[00:15:16.000 --> 00:15:18.000]  感動你
[00:15:18.000 --> 00:15:20.000]  感動你就覺得
[00:15:20.000 --> 00:15:22.000]  我以前過的人生
[00:15:22.000 --> 00:15:24.000]  可能是不論誰神的
[00:15:24.000 --> 00:15:26.000]  是沒有遵照
[00:15:26.000 --> 00:15:28.000]  遵照上帝的
[00:15:28.000 --> 00:15:30.000]  旨意來過生活的
[00:15:30.000 --> 00:15:32.000]  所以雖然我這樣過人生
[00:15:32.000 --> 00:15:34.000]  以前以為自己過得很好
[00:15:34.000 --> 00:15:36.000]  但是我不認識神
[00:15:36.000 --> 00:15:38.000]  可能那個行為
[00:15:38.000 --> 00:15:40.000]  那個道德
[00:15:40.000 --> 00:15:42.000]  各方面都是沒有達到
[00:15:42.000 --> 00:15:44.000]  上帝的標準
[00:15:44.000 --> 00:15:46.000]  現在上帝既然
[00:15:46.000 --> 00:15:48.000]  光照我以後
