
[00:00:00.000 --> 00:00:03.800]  現在我想和大家一起超越時間的空間
[00:05:13.960 --> 00:05:15.960]  你們有沒有試過坐的士的時候
[00:05:15.960 --> 00:05:18.960]  司機說不要省錢找續
[00:05:18.960 --> 00:05:19.960]  就少找錢給你
[00:05:19.960 --> 00:05:20.960]  有沒有試過?
[00:05:20.960 --> 00:05:22.960]  我想十幾十幾個都試過
[00:05:22.960 --> 00:05:23.960]  我們當作給提示
[00:05:23.960 --> 00:05:25.960]  通常就少找五毛錢
[00:05:25.960 --> 00:05:28.960]  大家知不知道原來這樣是犯法的
[00:05:28.960 --> 00:05:31.960]  我們看看法例怎樣說
[00:05:31.960 --> 00:05:37.960]  根據道路交通公共服務車輛規則第45節2B條
[00:05:37.960 --> 00:05:39.960]  司機在掌管的士的時候
[00:05:39.960 --> 00:05:41.960]  為給予乘客找續
[00:05:41.960 --> 00:05:46.960]  無論何時均需攜帶不少於十元面額的鈔票
[00:05:46.960 --> 00:05:50.960]  或者是兩元或以上的面額硬幣達九十元
[00:05:50.960 --> 00:05:54.960]  及一元或以下面額硬幣達十元
[00:05:54.960 --> 00:05:57.960]  如任何人違反以上條例一經定罪
[00:05:57.960 --> 00:06:01.960]  可被罰款五千及監禁六個月
[00:06:01.960 --> 00:06:05.960]  這條法例的意思可能看起來很複雜
[00:06:05.960 --> 00:06:07.960]  即是說無論任何時間
[00:06:07.960 --> 00:06:09.960]  不只是你剛開始工作的時候
[00:06:09.960 --> 00:06:11.960]  你下班的時候也是一樣
[00:06:11.960 --> 00:06:15.960]  你都要攜帶一百元的零錢
[00:06:15.960 --> 00:06:16.960]  而這一百元當中
[00:06:16.960 --> 00:06:20.960]  其中有九十元是十元的鈔票
[00:06:20.960 --> 00:06:23.960]  或者是兩元以上的硬幣
[00:06:23.960 --> 00:06:27.960]  而其中的十元就是一元的大銀
[00:06:27.960 --> 00:06:30.960]  或者是那些毫子
[00:06:30.960 --> 00:06:32.960]  如果違反的時候
[00:06:32.960 --> 00:06:36.960]  可以被拘捕、罰款和坐牢
[00:06:36.960 --> 00:06:38.960]  我不知道這麼久有沒有人
[00:06:38.960 --> 00:06:42.960]  因為違反這條法例而被檢控要坐牢
[00:06:42.960 --> 00:06:45.960]  我相信我們沒有聽過
[00:06:45.960 --> 00:06:48.960]  如果不是因為這條法例
[00:06:48.960 --> 00:06:51.960]  其實我們都不知道原來這樣是犯法的
[00:06:51.960 --> 00:06:52.960]  不單止這樣
[00:06:52.960 --> 00:06:55.960]  大家知不知道在公眾場所
[00:06:55.960 --> 00:06:57.960]  或者是一些公共交通工具
[00:06:57.960 --> 00:07:00.960]  說粗言穢語其實都是犯法的
[00:07:00.960 --> 00:07:03.960]  包括地鐵、巴士、機場
[00:07:03.960 --> 00:07:07.960]  我應該記得有職業司機
[00:07:07.960 --> 00:07:09.960]  曾經在機場的範圍
[00:07:09.960 --> 00:07:12.960]  因為說粗言穢語而被檢控
[00:07:12.960 --> 00:07:15.960]  其實這些法例正正是告訴我們
[00:07:15.960 --> 00:07:17.960]  什麼是犯罪
[00:07:17.960 --> 00:07:20.960]  你怎麼做就是違反法律
[00:07:20.960 --> 00:07:22.960]  要受罰
[00:07:22.960 --> 00:07:26.960]  所以律法的功用不是令我們得救
[00:07:26.960 --> 00:07:28.960]  反而是告訴我們你沒得救
[00:07:28.960 --> 00:07:30.960]  因為你犯罪
[00:07:30.960 --> 00:07:31.960]  你做得不對
[00:07:31.960 --> 00:07:34.960]  還有你不是只犯一條
[00:07:34.960 --> 00:07:36.960]  你守了所有的
[00:07:36.960 --> 00:07:37.960]  你犯了一條
[00:07:37.960 --> 00:07:39.960]  其實你也是犯罪
[00:07:39.960 --> 00:07:41.960]  所以這個就告訴我們
[00:07:41.960 --> 00:07:45.960]  律法的功用不是叫我們得救
[00:07:45.960 --> 00:07:47.960]  反而是告訴我們
[00:07:47.960 --> 00:07:50.960]  我們怎樣才可以得救
[00:07:50.960 --> 00:07:52.960]  就是要靠賴上帝的恩典
[00:07:52.960 --> 00:07:55.960]  靠著上帝的憐憫
[00:07:55.960 --> 00:07:58.960]  他沒有按我們的過犯來代我們
[00:07:58.960 --> 00:08:00.960]  去赦免我們的罪
[00:08:00.960 --> 00:08:02.960]  這樣我們才能夠得救
[00:08:02.960 --> 00:08:10.960]  在這裡保羅也就街太信徒
[00:08:10.960 --> 00:08:12.960]  他們所面對的疑惑
[00:08:12.960 --> 00:08:14.960]  還有第二方面的回應
[00:08:14.960 --> 00:08:20.960]  這個回應也是在三章六至十八節有提到
[00:08:20.960 --> 00:08:22.960]  三章六至十八節
[00:08:22.960 --> 00:08:26.960]  也是我們這個星期所讀經的範圍裡
[00:08:26.960 --> 00:08:28.960]  其中可能你看的時候
[00:08:28.960 --> 00:08:33.960]  你會發覺有很多引用舊約的經文
[00:08:33.960 --> 00:08:34.960]  看到你可能一頭雲
[00:08:34.960 --> 00:08:35.960]  不知道他在說什麼
[00:08:35.960 --> 00:08:38.960]  但其實我可以用一個圖表
[00:08:38.960 --> 00:08:40.960]  來表達那個重點
[00:08:40.960 --> 00:08:46.960]  亞伯拉罕是恩信稱義的
[00:08:46.960 --> 00:08:47.960]  憑著信心
[00:08:47.960 --> 00:08:50.960]  他就得以被神定為無罪
[00:08:50.960 --> 00:08:52.960]  同時上帝也給予他一個應許
[00:08:52.960 --> 00:08:56.960]  就是萬國都要因他來得福
[00:08:56.960 --> 00:09:01.960]  問題是萬國包括了亞伯拉罕的後裔
[00:09:01.960 --> 00:09:03.960]  那些以色列人 猶太人
[00:09:03.960 --> 00:09:06.960]  也包括了那些外邦人
[00:09:06.960 --> 00:09:09.960]  外邦人不是亞伯拉罕的子孫
[00:09:09.960 --> 00:09:13.960]  他如何得到這個應許呢?
[00:09:13.960 --> 00:09:17.960]  原來就是因著主耶穌基督
[00:09:17.960 --> 00:09:19.960]  因著主耶穌基督
[00:09:19.960 --> 00:09:22.960]  主耶穌基督為我們做了什麼?
[00:09:22.960 --> 00:09:24.960]  祂為我們釘了十字架
[00:09:24.960 --> 00:09:26.960]  本來犯罪的是我們
[00:09:26.960 --> 00:09:29.960]  但是祂做了一個代罪的羔羊
[00:09:29.960 --> 00:09:31.960]  祂成為了贖罪劑
[00:09:31.960 --> 00:09:34.960]  祂代我們去承受
[00:09:34.960 --> 00:09:38.960]  因為犯罪而需要承擔的咒詛
[00:09:38.960 --> 00:09:41.960]  所以我們因著相信祂的緣故
[00:09:41.960 --> 00:09:43.960]  我們就可以歸入祂的名下
[00:09:43.960 --> 00:09:48.960]  並且同時過當成為亞伯拉罕的後裔
[00:09:48.960 --> 00:09:52.960]  我們就可以得到應許的福氣
[00:09:52.960 --> 00:09:57.960]  在這裏我們可以看到
[00:09:57.960 --> 00:10:04.960]  創世紀二十二章十八節
[00:10:04.960 --> 00:10:05.960]  其實就是講這一點
[00:10:05.960 --> 00:10:10.960]  「並且地上萬國都必因你的後裔得福
[00:10:10.960 --> 00:10:12.960]  因為你聽從了我的話」
[00:10:12.960 --> 00:10:14.960]  後裔這個字
[00:10:14.960 --> 00:10:17.960]  到底保羅如何理解呢?
[00:10:17.960 --> 00:10:21.960]  這句話其實是神對亞伯拉罕說的
[00:10:21.960 --> 00:10:24.960]  祂說萬國都要因你的後裔得福
[00:10:24.960 --> 00:10:27.960]  到底保羅如何理解呢?
[00:10:27.960 --> 00:10:31.960]  他在加拉太書三章十六節說
[00:10:31.960 --> 00:10:35.960]  「所應許的原是向亞伯拉罕和他子孫說的
[00:10:35.960 --> 00:10:37.960]  神並不是說眾子孫
[00:10:37.960 --> 00:10:38.960]  只著許多人
[00:10:38.960 --> 00:10:41.960]  乃是說你哪一個子孫只著一個人
[00:10:41.960 --> 00:10:43.960]  就是基督」
[00:10:43.960 --> 00:10:44.960]  所以從這裏我們看到
[00:10:44.960 --> 00:10:48.960]  他如何理解創世紀二十二章所說的後裔呢?
[00:10:48.960 --> 00:10:51.960]  後裔這個字是子孫
[00:10:51.960 --> 00:10:54.960]  原文是一個單數
[00:10:54.960 --> 00:10:57.960]  這個單數保羅將它理解為
[00:10:57.960 --> 00:11:00.960]  這個子孫或後裔是指耶穌基督
[00:11:00.960 --> 00:11:02.960]  耶穌基督做了什麼呢?
[00:11:02.960 --> 00:11:03.960]  就像我剛才所說
[00:11:03.960 --> 00:11:06.960]  祂代我們做了贖罪
[00:11:06.960 --> 00:11:07.960]  成為贖罪劑
[00:11:07.960 --> 00:11:10.960]  我們因著祂的緣故
[00:11:10.960 --> 00:11:16.960]  就可以得著神給予亞伯拉罕的應許
[00:11:16.960 --> 00:11:23.960]  還有在第十七節
[00:11:23.960 --> 00:11:25.960]  加拉太書三章十七節
[00:11:25.960 --> 00:11:29.960]  我們可能會摸不著頭腦
[00:11:29.960 --> 00:11:30.960]  不明白他在說什麼
[00:11:30.960 --> 00:11:32.960]  「神預先所立的約
[00:11:32.960 --> 00:11:36.960]  不能被那四百三十年以後的律法廢掉
[00:11:36.960 --> 00:11:38.960]  叫應許歸於虛空」
[00:11:38.960 --> 00:11:40.960]  四百三十年是指什麼呢?
[00:11:40.960 --> 00:11:42.960]  其實是一個約數
[00:11:42.960 --> 00:11:44.960]  一個大約的期間
[00:11:44.960 --> 00:11:49.960]  就是指由亞伯拉罕到摩西這段時間
[00:11:49.960 --> 00:11:51.960]  大概是四百三十年
[00:11:51.960 --> 00:11:53.960]  在摩西的時候
[00:11:53.960 --> 00:11:55.960]  神給了以色列人什麼呢?
[00:11:55.960 --> 00:11:57.960]  給了摩西什麼呢?
[00:11:57.960 --> 00:11:59.960]  給了他們十誡
[00:11:59.960 --> 00:12:03.960]  向摩西頒佈律法
[00:12:03.960 --> 00:12:05.960]  這個律法
[00:12:05.960 --> 00:12:09.960]  保羅說雖然在亞伯拉罕之後有律法
[00:12:09.960 --> 00:12:11.960]  但這個律法的出現
[00:12:11.960 --> 00:12:19.960]  是不能取代神對亞伯拉罕的應許
[00:12:19.960 --> 00:12:23.960]  律法並不能取代信心
[00:12:23.960 --> 00:12:28.960]  而成為得救的途徑
[00:12:28.960 --> 00:12:32.960]  我總結一下保羅這段信息的重點
[00:12:32.960 --> 00:12:37.960]  第一是他重申是因信稱義
[00:12:37.960 --> 00:12:41.960]  而不是因行律法來稱義
[00:12:41.960 --> 00:12:44.960]  因信稱義是唯一的得救途徑
[00:12:44.960 --> 00:12:47.960]  第二是神對亞伯拉罕的應許
[00:12:47.960 --> 00:12:51.960]  包括了信主的外邦人
[00:12:51.960 --> 00:12:53.960]  外邦人只要信耶穌
[00:12:53.960 --> 00:12:57.960]  就能夠被納入這個應許
[00:12:57.960 --> 00:13:03.960]  於是結論就是信耶穌的人就已經得著救恩
[00:13:03.960 --> 00:13:07.960]  更加無需要守舊約的律法
[00:13:07.960 --> 00:13:11.960]  才能夠保住救恩
[00:13:11.960 --> 00:13:13.960]  保羅這方面的教導
[00:13:13.960 --> 00:13:17.960]  不僅對當時信主的外邦人重要
[00:13:17.960 --> 00:13:21.960]  對信主的猶太人也一樣重要
[00:13:21.960 --> 00:13:24.960]  我們記得上次陳先生跟我們講的經文提到
[00:13:24.960 --> 00:13:26.960]  彼得這位大仕徒
[00:13:26.960 --> 00:13:31.960]  他在守不守律法方面有可責之處
[00:13:31.960 --> 00:13:35.960]  以至保羅當眾來指責他
[00:13:35.960 --> 00:13:40.960]  至於我們今天這群21世紀的信徒
[00:13:40.960 --> 00:13:44.960]  保羅這個教導對我們有什麼意義呢?
[00:13:44.960 --> 00:13:47.960]  在剛才主席跟我們讀的經文裡
[00:13:47.960 --> 00:13:51.960]  我看到起碼有三方面我們可以彼此提醒
[00:13:51.960 --> 00:13:55.960]  第一就是不要營救犯罪
[00:13:55.960 --> 00:13:58.960]  我們一起讀這篇經文
[00:13:58.960 --> 00:14:01.960]  我們若求在基督裡稱義
[00:14:01.960 --> 00:14:04.960]  卻營救是罪人
[00:14:04.960 --> 00:14:07.960]  難道基督是叫人犯罪的嗎?
[00:14:07.960 --> 00:14:09.960]  斷乎不是
[00:14:09.960 --> 00:14:11.960]  保羅這樣說
[00:14:11.960 --> 00:14:14.960]  其實有可能他要回應一些反對者
[00:14:14.960 --> 00:14:17.960]  一些攻擊他的人的說話
[00:14:17.960 --> 00:14:20.960]  有一點我們也明白
[00:14:20.960 --> 00:14:23.960]  一個信了耶穌的人也一樣會犯罪
[00:14:23.960 --> 00:14:27.960]  也會有做得不好的時候
[00:14:27.960 --> 00:14:31.960]  但那些反對者就會用這個做藉口
[00:14:31.960 --> 00:14:32.960]  去攻擊保羅
[00:14:32.960 --> 00:14:34.960]  你說因信稱義
[00:14:34.960 --> 00:14:38.960]  信了耶穌就不用守舊約的律法
[00:14:38.960 --> 00:14:40.960]  不用靠那些行為
[00:14:40.960 --> 00:14:41.960]  就搞成這樣
[00:14:41.960 --> 00:14:42.960]  就犯罪
[00:14:42.960 --> 00:14:45.960]  你在縱容那些信徒
[00:14:45.960 --> 00:14:47.960]  信耶穌
[00:14:47.960 --> 00:14:50.960]  信到是不是耶穌要叫他犯罪
[00:14:50.960 --> 00:14:54.960]  這些就是對保羅的指控
[00:14:54.960 --> 00:14:56.960]  保羅可能也是因為這些指控
[00:14:56.960 --> 00:15:00.960]  所以他在這裡很直接了當地說
[00:15:00.960 --> 00:15:01.960]  斷乎不是
[00:15:01.960 --> 00:15:03.960]  用我們今天的說話就是
[00:15:03.960 --> 00:15:04.960]  沒有這樣的事
[00:15:04.960 --> 00:15:08.960]  信了耶穌的人怎麼可以營救犯罪呢?
[00:15:08.960 --> 00:15:15.960]  耶穌怎麼會叫我們繼續犯罪呢?
[00:15:15.960 --> 00:15:16.960]  言下之意
[00:15:16.960 --> 00:15:19.960]  他提醒我們信了主的人
[00:15:19.960 --> 00:15:24.960]  不應該繼續在罪惡裡
[00:15:24.960 --> 00:15:28.960]  我們需要改變自己的生命
[00:15:28.960 --> 00:15:31.960]  我們需要對付自己的罪
[00:15:31.960 --> 00:15:33.960]  今天我們還有沒有壞習慣
[00:15:33.960 --> 00:15:36.960]  或者在我們的性格性情裡
[00:15:36.960 --> 00:15:38.960]  有些不太好的特質
[00:15:38.960 --> 00:15:41.960]  我們有沒有下定決心來對付
[00:15:41.960 --> 00:15:42.960]  去糾正
[00:15:42.960 --> 00:15:45.960]  去改變自己的生命呢?
[00:15:45.960 --> 00:15:46.960]  其實不容易的
[00:15:46.960 --> 00:15:48.960]  不是一下子可以改變得到
[00:15:48.960 --> 00:15:50.960]  起碼我們也要下決心
[00:15:50.960 --> 00:15:51.960]  去正視
[00:15:51.960 --> 00:15:53.960]  去對付這些罪
[00:15:53.960 --> 00:15:55.960]  保羅這個教導
[00:15:55.960 --> 00:15:57.960]  雖然已經是差不多2000年前的事
[00:15:57.960 --> 00:16:00.960]  但其實對我們今天仍然是有效的
[00:16:00.960 --> 00:16:04.960]  而且我們更加要加倍警醒小心
[00:16:04.960 --> 00:16:07.960]  時代越來越進步的時候
[00:16:07.960 --> 00:16:11.960]  其實人的罪惡也更加層出不窮
[00:16:11.960 --> 00:16:13.960]  其中一個例子就是
[00:16:13.960 --> 00:16:15.960]  現在我們有電腦
[00:16:15.960 --> 00:16:17.960]  更加有互聯網
[00:16:17.960 --> 00:16:19.960]  今天我們有這些科技的時候
[00:16:19.960 --> 00:16:24.960]  其實的確是為我們帶來不少的方便
[00:16:24.960 --> 00:16:27.960]  但卻使我們更加容易犯罪
[00:16:27.960 --> 00:16:31.960]  最近有人在手機信息那裡瘋傳
[00:16:31.960 --> 00:16:34.960]  SaaS已經重臨香港了
[00:16:34.960 --> 00:16:36.960]  你們有沒有收過?
[00:16:36.960 --> 00:16:39.960]  其實這些信息
[00:16:39.960 --> 00:16:43.960]  那個影響是相當之廣泛的
[00:16:43.960 --> 00:16:47.960]  以前在未有互聯網 未有電腦的時代
[00:16:47.960 --> 00:16:50.960]  其實也有發佈虛假消息的情況出現
[00:16:50.960 --> 00:16:53.960]  但是那個影響沒那麼廣泛
[00:16:53.960 --> 00:16:55.960]  也沒那麼容易就手
[00:16:55.960 --> 00:16:59.960]  按一下按鈕就可以發佈這些虛假消息
[00:16:59.960 --> 00:17:02.960]  還有先進的科技
[00:17:02.960 --> 00:17:05.960]  其實也容易使我們在不知不覺間
[00:17:05.960 --> 00:17:07.960]  跌入另一個陷阱
[00:17:07.960 --> 00:17:09.960]  就是沉溺
[00:17:09.960 --> 00:17:14.960]  最近轟動全城兩宗的新聞
[00:17:14.960 --> 00:17:18.960]  就是有年青人斬殺自己的父母
[00:17:18.960 --> 00:17:20.960]  大家有沒有留意?
[00:17:20.960 --> 00:17:24.960]  兩宗的案件其實有其中一個的共通點
[00:17:24.960 --> 00:17:27.960]  大家知不知道是什麼?
[00:17:27.960 --> 00:17:33.960]  這些年青人都是很沉迷上網打機
[00:17:33.960 --> 00:17:36.960]  沉迷於網絡的遊戲
[00:17:36.960 --> 00:17:39.960]  這件事其實也反映了
[00:17:39.960 --> 00:17:42.960]  網絡遊戲會容易在不知不覺間
[00:17:42.960 --> 00:17:45.960]  對人造成身心靈的影響
[00:17:45.960 --> 00:17:48.960]  那個效果可以是相當嚴重
[00:17:48.960 --> 00:17:52.960]  倘若我們中間真的有好恥度
[00:17:52.960 --> 00:17:54.960]  我們真的要警醒
[00:17:54.960 --> 00:17:57.960]  我們要小心
[00:17:57.960 --> 00:18:00.960]  我們有沒有被這種的習慣
[00:18:00.960 --> 00:18:02.960]  這種的嗜好駕馭了我們
[00:18:02.960 --> 00:18:06.960]  我們上癮了 不做不行
[00:18:06.960 --> 00:18:10.960]  還有我發現現在不單止是網絡沉溺
[00:18:10.960 --> 00:18:13.960]  還有手機沉溺
[00:18:13.960 --> 00:18:18.960]  我最近也換了一部智能手機
[00:18:18.960 --> 00:18:20.960]  加入了WhatsApp的行列
[00:18:20.960 --> 00:18:24.960]  我發覺這個傳訊的方式的確是挺好的
[00:18:24.960 --> 00:18:25.960]  方便
[00:18:25.960 --> 00:18:27.960]  特別我們有些團體小組
[00:18:27.960 --> 00:18:29.960]  我們也有設立一些群組
[00:18:29.960 --> 00:18:33.960]  我也發覺大家參加了群組之後
[00:18:33.960 --> 00:18:36.960]  互傳消息的關係也密切了
[00:18:36.960 --> 00:18:40.960]  整個團體也好像活躍了 生猛了
[00:18:40.960 --> 00:18:43.960]  不過我們要小心
[00:18:43.960 --> 00:18:47.960]  我們不要花太多時間在這些事情上
[00:18:47.960 --> 00:18:50.960]  特別我們也要分辨那些訊息的真偽
[00:18:50.960 --> 00:18:52.960]  不要是又傳不是又傳
[00:18:52.960 --> 00:18:55.960]  那些訊息能不能造就人
[00:18:55.960 --> 00:18:57.960]  不造就人就算了
[00:18:57.960 --> 00:18:59.960]  不要浪費時間
[00:18:59.960 --> 00:19:03.960]  還有我們不要顧此失彼
[00:19:03.960 --> 00:19:07.960]  明明眼前人又不關心
[00:19:07.960 --> 00:19:09.960]  你就關心遠方
[00:19:09.960 --> 00:19:12.960]  用短訊和遠方的人聯絡
[00:19:12.960 --> 00:19:14.960]  甚至那些不認識的人
[00:19:14.960 --> 00:19:17.960]  其中這個謀殺案裡面
[00:19:17.960 --> 00:19:18.960]  其中一個青年人
[00:19:18.960 --> 00:19:22.960]  他在警署下口供的時候
[00:19:22.960 --> 00:19:24.960]  一方面對著警察遊花園
[00:19:24.960 --> 00:19:26.960]  帶警察遊花園說謊
[00:19:26.960 --> 00:19:28.960]  另一方面他同一時間
[00:19:28.960 --> 00:19:30.960]  發佈手機的訊息
[00:19:30.960 --> 00:19:34.960]  告訴別人他殺了自己的父母
[00:19:34.960 --> 00:19:37.960]  那個犯案的過程是怎樣
[00:19:37.960 --> 00:19:40.960]  這個其實我們看到也會心寒
[00:19:40.960 --> 00:19:42.960]  我們也會毛骨悚然
[00:19:42.960 --> 00:19:45.960]  我們看到對著眼前
[00:19:45.960 --> 00:19:47.960]  明明是自己的親人自己的父母
[00:19:47.960 --> 00:19:49.960]  可以恨之入骨
[00:19:49.960 --> 00:19:51.960]  甚至大開殺戒
[00:19:51.960 --> 00:19:52.960]  但是對於那些不認識的人
[00:19:52.960 --> 00:19:54.960]  可能素未謀面的
[00:19:54.960 --> 00:19:57.960]  我們會視他為自己的密友
[00:19:57.960 --> 00:19:59.960]  自己的知己
[00:19:59.960 --> 00:20:04.960]  用這個訊息網絡來溝通
[00:20:04.960 --> 00:20:09.960]  下文我們也藉著這一節的經文
[00:20:09.960 --> 00:20:11.960]  我們彼此提醒
[00:20:11.960 --> 00:20:12.960]  我們一起讀吧
[00:20:12.960 --> 00:20:14.960]  要愛惜光陰
[00:20:14.960 --> 00:20:17.960]  因為現今的世代邪惡
[00:20:17.960 --> 00:20:19.960]  不要作糊塗人
[00:20:19.960 --> 00:20:22.960]  要明白主的旨意如何
[00:20:22.960 --> 00:20:25.960]  這節的聖經是很明明白白
[00:20:25.960 --> 00:20:26.960]  講得很清楚
