
[00:00:00.000 --> 00:00:04.000]  很高興跟各位來分享訊息
[00:07:15.500 --> 00:07:17.500]  他說你現在在做什麼
[00:07:17.500 --> 00:07:19.500]  我說我在做Startup Company
[00:07:19.500 --> 00:07:20.500]  我在創投公司
[00:07:20.500 --> 00:07:21.500]  哪一種公司
[00:07:21.500 --> 00:07:23.500]  我說神的公司
[00:07:23.500 --> 00:07:28.500]  所以神要培育天國的勇士
[00:07:28.500 --> 00:07:30.500]  讓後來的400個人
[00:07:30.500 --> 00:07:33.500]  成為大衛的勇士
[00:07:33.500 --> 00:07:34.500]  為大衛得國
[00:07:34.500 --> 00:07:35.500]  我們也要
[00:07:35.500 --> 00:07:39.500]  我們要為神國得著那一片天地
[00:07:39.500 --> 00:07:40.500]  520往東
[00:07:40.500 --> 00:07:41.500]  90號往東
[00:07:41.500 --> 00:07:43.500]  我們要得著這片天地
[00:07:43.500 --> 00:07:45.500]  凡我們車輪所要之地
[00:07:45.500 --> 00:07:46.500]  腳掌所踏之地
[00:07:46.500 --> 00:07:48.500]  手掌所觸之地
[00:07:48.500 --> 00:07:50.500]  都要被神所得著
[00:07:50.500 --> 00:07:52.500]  我上次有講
[00:07:52.500 --> 00:07:54.500]  說我們長大成熟
[00:07:54.500 --> 00:07:56.500]  有許多的指標
[00:07:56.500 --> 00:07:59.500]  其中有一項就是我們的奉獻
[00:07:59.500 --> 00:08:00.500]  您知道嗎
[00:08:00.500 --> 00:08:01.500]  奉獻
[00:08:01.500 --> 00:08:02.500]  你譬如說
[00:08:02.500 --> 00:08:04.500]  我們講十一奉獻
[00:08:04.500 --> 00:08:06.500]  你賺了1000塊
[00:08:06.500 --> 00:08:09.500]  你就應該要奉獻100塊
[00:08:09.500 --> 00:08:10.500]  是不是
[00:08:10.500 --> 00:08:13.500]  不是說你少了100塊
[00:08:13.500 --> 00:08:16.500]  而是說你得了900塊
[00:08:16.500 --> 00:08:17.500]  不是嗎
[00:08:17.500 --> 00:08:18.500]  更何況
[00:08:18.500 --> 00:08:20.500]  如果說你奉獻
[00:08:20.500 --> 00:08:21.500]  你看看
[00:08:21.500 --> 00:08:24.500]  他是否為你打開天上的窗戶
[00:08:24.500 --> 00:08:26.500]  上尖下流連搖帶暗的
[00:08:26.500 --> 00:08:28.500]  恃大不與你
[00:08:28.500 --> 00:08:30.500]  倒在你的懷裡
[00:08:30.500 --> 00:08:31.500]  更何況
[00:08:31.500 --> 00:08:34.500]  我如果我們沒有奉獻
[00:08:34.500 --> 00:08:37.500]  我們蒙福的管道就被堵住了
[00:08:37.500 --> 00:08:38.500]  所以我上次講說
[00:08:38.500 --> 00:08:40.500]  我們長大成熟
[00:08:40.500 --> 00:08:42.500]  有許多指標
[00:08:42.500 --> 00:08:45.500]  我曾經聽過一個人講說
[00:08:45.500 --> 00:08:49.500]  你們知道奉獻上限是多少嗎
[00:08:49.500 --> 00:08:51.500]  我們知道奉獻是免稅的
[00:08:51.500 --> 00:08:54.500]  過了年底我會開一張收據給你
[00:08:54.500 --> 00:08:56.500]  你可以去減稅去的
[00:08:56.500 --> 00:08:58.500]  但是有一個上限
[00:08:58.500 --> 00:08:59.500]  他說
[00:08:59.500 --> 00:09:01.500]  I learned it hard way
[00:09:01.500 --> 00:09:04.500]  我試了我才終於發現是50%
[00:09:04.500 --> 00:09:05.500]  超過50%
[00:09:05.500 --> 00:09:08.500]  連國稅局都不讓你再免了
[00:09:08.500 --> 00:09:11.500]  但是我知道有另外一個人
[00:09:11.500 --> 00:09:12.500]  他說
[00:09:12.500 --> 00:09:16.500]  我10%留作我自己用
[00:09:16.500 --> 00:09:18.500]  90%我通通奉獻出去
[00:09:18.500 --> 00:09:19.500]  感謝神
[00:09:19.500 --> 00:09:20.500]  讚美神
[00:09:20.500 --> 00:09:22.500]  所以我們長大成熟
[00:09:22.500 --> 00:09:23.500]  有許多的指標
[00:09:23.500 --> 00:09:25.500]  奉獻是其中一個
[00:09:25.500 --> 00:09:28.500]  今天我要用
[00:09:28.500 --> 00:09:31.500]  使徒保羅在困苦患難中
[00:09:31.500 --> 00:09:33.500]  他的挺進
[00:09:33.500 --> 00:09:34.500]  他的堅持
[00:09:34.500 --> 00:09:36.500]  來鼓勵還有造就
[00:09:36.500 --> 00:09:39.500]  我們每一位弟兄姐妹
[00:09:39.500 --> 00:09:42.500]  希望我們都能夠在失敗中
[00:09:42.500 --> 00:09:45.500]  仍然能夠長大成熟
[00:09:45.500 --> 00:09:46.500]  我們先行所練的
[00:09:46.500 --> 00:09:50.500]  哥林多後書四章七到十一節
[00:09:50.500 --> 00:09:53.500]  他說我們有這寶貝放在瓦器裡
[00:09:53.500 --> 00:09:56.500]  要顯明這莫大的能力是出於神
[00:09:56.500 --> 00:09:58.500]  不是出於我們自己
[00:09:58.500 --> 00:10:00.500]  我們四面受敵
[00:10:00.500 --> 00:10:02.500]  卻不被困住
[00:10:02.500 --> 00:10:03.500]  心理作難
[00:10:03.500 --> 00:10:05.500]  卻不致失望
[00:10:05.500 --> 00:10:06.500]  遭逼迫
[00:10:06.500 --> 00:10:08.500]  卻不被丟棄
[00:10:08.500 --> 00:10:09.500]  打倒了
[00:10:09.500 --> 00:10:11.500]  卻不致死亡
[00:10:11.500 --> 00:10:13.500]  身上帶著耶穌的死
[00:10:13.500 --> 00:10:15.500]  使耶穌的身也顯在我們身上
[00:10:15.500 --> 00:10:17.500]  因為我們這活著的人
[00:10:17.500 --> 00:10:19.500]  是曾為耶穌被教育死定
[00:10:19.500 --> 00:10:22.500]  使耶穌的身在我們這必死的身上
[00:10:22.500 --> 00:10:24.500]  顯明出來
[00:10:24.500 --> 00:10:25.500]  這是保羅說的
[00:10:25.500 --> 00:10:27.500]  Hallelujah
[00:10:27.500 --> 00:10:28.500]  其實呢
[00:10:28.500 --> 00:10:30.500]  我一直想要說
[00:10:30.500 --> 00:10:32.500]  我們長大成人
[00:10:32.500 --> 00:10:34.500]  滿有基督長才的身量
[00:10:34.500 --> 00:10:36.500]  其實不是長大
[00:10:36.500 --> 00:10:37.500]  是被壓大
[00:10:37.500 --> 00:10:38.500]  你知道嗎
[00:10:38.500 --> 00:10:40.500]  我們人活在世上
[00:10:40.500 --> 00:10:42.500]  許多的困苦患難
[00:10:42.500 --> 00:10:44.500]  受到許多的壓迫
[00:10:44.500 --> 00:10:46.500]  所以我們都是在
[00:10:46.500 --> 00:10:48.500]  壓大成人的
[00:10:48.500 --> 00:10:50.500]  只要你能夠挺得住這個壓力
[00:10:50.500 --> 00:10:53.500]  你就必然要長大成熟
[00:10:53.500 --> 00:10:56.500]  滿有基督長才的身量
[00:10:56.500 --> 00:10:58.500]  Hallelujah 讚美神
[00:10:58.500 --> 00:11:00.500]  所以我要跟各位說
[00:11:00.500 --> 00:11:02.500]  當你像保羅一樣受壓迫
[00:11:02.500 --> 00:11:03.500]  受逼迫
[00:11:03.500 --> 00:11:05.500]  許多的困苦患難
[00:11:05.500 --> 00:11:07.500]  你做的第一件事情
[00:11:07.500 --> 00:11:08.500]  你要長大成熟
[00:11:08.500 --> 00:11:10.500]  被壓大成人的話
[00:11:10.500 --> 00:11:12.500]  就是要面對它
[00:11:12.500 --> 00:11:14.500]  你要逃避
[00:11:14.500 --> 00:11:15.500]  當然了
[00:11:15.500 --> 00:11:17.500]  我們知道小朋友
[00:11:17.500 --> 00:11:18.500]  他不能夠獨立
[00:11:18.500 --> 00:11:20.500]  他沒有能力
[00:11:20.500 --> 00:11:22.500]  但是我們人長大了
[00:11:22.500 --> 00:11:24.500]  我們就永遠沒有辦法
[00:11:24.500 --> 00:11:26.500]  回到像小孩子一樣
[00:11:26.500 --> 00:11:28.500]  那樣子的天真無邪
[00:11:28.500 --> 00:11:30.500]  或者是每天歡喜快樂
[00:11:30.500 --> 00:11:33.500]  我記得我以前小時候
[00:11:33.500 --> 00:11:35.500]  趴在地上打彈珠
[00:11:35.500 --> 00:11:37.500]  還趴在地上打牌
[00:11:37.500 --> 00:11:39.500]  還趴在地上打橡皮筋
[00:11:39.500 --> 00:11:42.500]  還趴在地上什麼什麼什麼
[00:11:42.500 --> 00:11:43.500]  玩得很大很大
[00:11:43.500 --> 00:11:44.500]  結果有一天我一抬頭
[00:11:44.500 --> 00:11:46.500]  看到一個美女我太太
[00:11:46.500 --> 00:11:48.500]  我才發現我長大了
[00:11:48.500 --> 00:11:50.500]  Hallelujah 讚美神
[00:11:50.500 --> 00:11:52.500]  您知道嗎
[00:11:52.500 --> 00:11:53.500]  我們長大成熟
[00:11:53.500 --> 00:11:56.500]  是從小孩子開始長大的
[00:11:56.500 --> 00:11:59.500]  保羅說我們要面對
[00:11:59.500 --> 00:12:01.500]  而不是逃避
[00:12:01.500 --> 00:12:04.500]  保羅確實有這個資格
[00:12:04.500 --> 00:12:05.500]  說這樣的話
[00:12:05.500 --> 00:12:06.500]  為什麼呢
[00:12:06.500 --> 00:12:07.500]  因為保羅在哥林多前書
[00:12:07.500 --> 00:12:09.500]  十五章三到六節
[00:12:09.500 --> 00:12:10.500]  他說我當日所領受
[00:12:10.500 --> 00:12:11.500]  又傳給你們的
[00:12:11.500 --> 00:12:13.500]  第一就是基督照聖經所說
[00:12:13.500 --> 00:12:14.500]  為我們的罪死了
[00:12:14.500 --> 00:12:15.500]  而且被埋葬了
[00:12:15.500 --> 00:12:16.500]  又照聖經所說
[00:12:16.500 --> 00:12:18.500]  第三天復活了
[00:12:18.500 --> 00:12:20.500]  並且寫給基法看
[00:12:20.500 --> 00:12:22.500]  然後寫給十二個門徒看
[00:12:22.500 --> 00:12:23.500]  後來一直寫給
[00:12:23.500 --> 00:12:26.500]  五百多位弟兄姊妹看
[00:12:26.500 --> 00:12:27.500]  有沒有寫給我們看
[00:12:27.500 --> 00:12:28.500]  有
[00:12:28.500 --> 00:12:30.500]  Hallelujah 讚美神
[00:12:30.500 --> 00:12:31.500]  好棒不是嗎
[00:12:31.500 --> 00:12:32.500]  耶穌被釘死了
[00:12:32.500 --> 00:12:33.500]  耶穌復活了
[00:12:33.500 --> 00:12:34.500]  耶穌還升天了
[00:12:34.500 --> 00:12:37.500]  耶穌還帶領使徒們
[00:12:37.500 --> 00:12:40.500]  在地上也有好幾十天
[00:12:40.500 --> 00:12:42.500]  一共四十天
[00:12:42.500 --> 00:12:44.500]  Hallelujah 好棒不是嗎
[00:12:44.500 --> 00:12:46.500]  但是
[00:12:46.500 --> 00:12:50.500]  所謂耶穌跟耶穌的同黨
[00:12:50.500 --> 00:12:51.500]  就是基督徒
[00:12:51.500 --> 00:12:54.500]  就開始遭受逼迫
[00:12:54.500 --> 00:12:56.500]  就開始被壓迫
[00:12:56.500 --> 00:13:00.500]  所以門徒的老大彼得
[00:13:00.500 --> 00:13:02.500]  就灰心喪膽
[00:13:02.500 --> 00:13:05.500]  就開始重操舊業
[00:13:05.500 --> 00:13:06.500]  又回去打魚去了
[00:13:06.500 --> 00:13:11.500]  而且他還帶著一批門徒一起去了
[00:13:11.500 --> 00:13:12.500]  您知道嗎
[00:13:12.500 --> 00:13:14.500]  彼得他先前三思不認主
[00:13:14.500 --> 00:13:16.500]  這下子耶穌死了
[00:13:16.500 --> 00:13:18.500]  而且丁衡的手都看到了
[00:13:18.500 --> 00:13:20.500]  而且復活了
[00:13:20.500 --> 00:13:23.500]  那麼他卻是仍然是
[00:13:23.500 --> 00:13:25.500]  身心靈疲憊
[00:13:25.500 --> 00:13:27.500]  他不能夠面對
[00:13:27.500 --> 00:13:30.500]  因為那個壓力非常的大
[00:13:30.500 --> 00:13:33.500]  他帶著疲憊的身心靈出去打魚
[00:13:33.500 --> 00:13:34.500]  身心靈上說
[00:13:34.500 --> 00:13:35.500]  打了一個晚上
[00:13:35.500 --> 00:13:37.500]  打到幾條
[00:13:37.500 --> 00:13:39.500]  Zero
[00:13:39.500 --> 00:13:40.500]  什麼都沒有打到
[00:13:40.500 --> 00:13:42.500]  你想想看
[00:13:42.500 --> 00:13:45.500]  你如果帶著憂心忡忡出去打魚
[00:13:45.500 --> 00:13:48.500]  你能夠打到什麼魚呢
[00:13:48.500 --> 00:13:50.500]  但是當他早上回來的時候
[00:13:50.500 --> 00:13:52.500]  耶穌在岸邊
[00:13:52.500 --> 00:13:55.500]  耶穌叫他們在右邊下網
[00:13:55.500 --> 00:14:00.500]  一下來我們就打到153條大魚
[00:14:00.500 --> 00:14:02.500]  耶穌一來
[00:14:02.500 --> 00:14:04.500]  耶穌平靜風浪
[00:14:04.500 --> 00:14:06.500]  耶穌一來
[00:14:06.500 --> 00:14:08.500]  迦南婚姻的酒沒了
[00:14:08.500 --> 00:14:09.500]  就有酒了
[00:14:09.500 --> 00:14:11.500]  耶穌一來
[00:14:11.500 --> 00:14:13.500]  你整晚打魚打不到
[00:14:13.500 --> 00:14:16.500]  這下子153條大魚就給你逮著了
[00:14:16.500 --> 00:14:18.500]  拉了上來
[00:14:18.500 --> 00:14:20.500]  耶穌有你生活的答案
[00:14:20.500 --> 00:14:22.500]  耶穌有你生命的答案
[00:14:22.500 --> 00:14:25.500]  只要你能夠再一次跟隨他
[00:14:25.500 --> 00:14:26.500]  緊緊地面對他
[00:14:26.500 --> 00:14:28.500]  緊緊地不逃避
[00:14:28.500 --> 00:14:29.500]  哈雷諾亞
[00:14:29.500 --> 00:14:31.500]  讓我們再一次來說
[00:14:31.500 --> 00:14:34.500]  我們的生命不是如此嗎
[00:14:34.500 --> 00:14:36.500]  在困難中
[00:14:36.500 --> 00:14:39.500]  我們不要看我們所沒有的
[00:14:39.500 --> 00:14:40.500]  受了壓迫
[00:14:40.500 --> 00:14:43.500]  我們不要看我們所沒有的
[00:14:43.500 --> 00:14:44.500]  你知道嗎
[00:14:44.500 --> 00:14:47.500]  我有的時候私下看看這個世界
[00:14:47.500 --> 00:14:50.500]  真的是沒什麼好看的
[00:14:50.500 --> 00:14:52.500]  我們看
[00:14:52.500 --> 00:14:54.500]  不要看你沒有的
[00:14:54.500 --> 00:14:57.500]  我以前私下看這個世界
[00:14:57.500 --> 00:14:59.500]  看了真是傷心
[00:14:59.500 --> 00:15:01.500]  因為這個世界是藏污納垢
[00:15:01.500 --> 00:15:03.500]  沒有一樣好事情
[00:15:03.500 --> 00:15:05.500]  看身邊的人
[00:15:05.500 --> 00:15:07.500]  尤其看我太太
[00:15:07.500 --> 00:15:08.500]  雖然有的時候蠻可愛
[00:15:08.500 --> 00:15:12.500]  但是有的時候也很惹我生氣
[00:15:12.500 --> 00:15:14.500]  那麼在看我自己裡面
[00:15:14.500 --> 00:15:17.500]  也是污穢
[00:15:17.500 --> 00:15:19.500]  也是沒有什麼好看的
[00:15:19.500 --> 00:15:21.500]  沒有向上看
[00:15:21.500 --> 00:15:23.500]  你能夠看到基督的榮美
[00:15:23.500 --> 00:15:24.500]  你可以看到
[00:15:24.500 --> 00:15:29.500]  所以我們要看我們有的
[00:15:29.500 --> 00:15:31.500]  確知我們有什麼
[00:15:31.500 --> 00:15:33.500]  他這裡說什麼
[00:15:33.500 --> 00:15:35.500]  我們有著寶貝
[00:15:35.500 --> 00:15:37.500]  放在瓦器裡面
[00:15:37.500 --> 00:15:40.500]  我們是瓦器不是嗎
[00:15:40.500 --> 00:15:42.500]  經常說在大戶人家
[00:15:42.500 --> 00:15:44.500]  有金雞銀雞木雞瓦雞還有大雞
[00:15:44.500 --> 00:15:47.500]  但是我們是瓦器
[00:15:47.500 --> 00:15:50.500]  但是有寶貝在我們這個瓦器裡面
[00:15:50.500 --> 00:15:52.500]  所以你不要小看你自己
[00:15:52.500 --> 00:15:53.500]  跟旁邊人說
[00:15:53.500 --> 00:15:56.500]  我看到你裡面有寶貝
[00:15:56.500 --> 00:15:59.500]  我看到你們裡面都有寶貝
[00:15:59.500 --> 00:16:03.500]  那個寶貝就是我們所信的神
[00:16:03.500 --> 00:16:05.500]  我們看到我們有的
[00:16:05.500 --> 00:16:06.500]  我們有這個寶貝
[00:16:06.500 --> 00:16:08.500]  在我們這個瓦器裡面
[00:16:08.500 --> 00:16:09.500]  你知道嗎
[00:16:09.500 --> 00:16:11.500]  瓦器是什麼
[00:16:11.500 --> 00:16:13.500]  瓦器是不能摔的
[00:16:13.500 --> 00:16:15.500]  一摔就破了
[00:16:15.500 --> 00:16:17.500]  瓦器是什麼不能壓的
[00:16:17.500 --> 00:16:19.500]  一壓就破了
[00:16:19.500 --> 00:16:21.500]  所以你要壓大成熟
[00:16:21.500 --> 00:16:23.500]  滿有基督長城的聲量
[00:16:23.500 --> 00:16:25.500]  還真要有著寶貝在你裡面
[00:16:25.500 --> 00:16:26.500]  不行
[00:16:26.500 --> 00:16:29.500]  所以我們還要消除
[00:16:29.500 --> 00:16:31.500]  消極的思想
