
[00:00:00.000 --> 00:00:06.000]  今日回來了,讀一節聖經,馬達菲林第五章第十三節
[00:02:54.000 --> 00:02:56.000]  可以說是一個福氣
[00:02:56.000 --> 00:02:58.000]  但是為二受逼迫,是嗎?
[00:02:58.000 --> 00:03:01.000]  不是,其實八福是什麼呢?
[00:03:01.000 --> 00:03:05.000]  簡單來說,八福是基督徒生命的一個特徵
[00:03:05.000 --> 00:03:08.000]  或者說你作為耶穌基督的門徒
[00:03:08.000 --> 00:03:10.000]  你應該要有的
[00:03:10.000 --> 00:03:13.000]  這些生命的質素
[00:03:13.000 --> 00:03:20.000]  所以當耶穌叫門徒來的時候
[00:03:20.000 --> 00:03:22.000]  他說你們是世上的光
[00:03:22.000 --> 00:03:23.000]  那是指什麼呢?
[00:03:23.000 --> 00:03:24.000]  你們是世上的炎
[00:03:24.000 --> 00:03:25.000]  是指什麼呢?
[00:03:25.000 --> 00:03:28.000]  是指那些他們願意學習耶穌基督
[00:03:28.000 --> 00:03:35.000]  是願意活出耶穌基督所吩咐的八種生命素質
[00:03:35.000 --> 00:03:41.000]  八種基督徒生命裡面應該表現的素質出現的人
[00:03:41.000 --> 00:03:44.000]  其實我們作為基督徒,我們作為耶穌基督的門徒
[00:03:44.000 --> 00:03:46.000]  門徒是什麼意思呢?
[00:03:46.000 --> 00:03:50.000]  門徒就是學生,學師,學他們的東西的人
[00:03:50.000 --> 00:03:52.000]  其實我們作為耶穌基督的門徒
[00:03:52.000 --> 00:03:54.000]  我們一生一世都是在學他們的
[00:03:54.000 --> 00:03:56.000]  我們要學似他們
[00:03:56.000 --> 00:03:59.000]  所以在中古的時候有一些熟悉的書籍
[00:03:59.000 --> 00:04:02.000]  有本,我相信大家都聽過它的名字
[00:04:02.000 --> 00:04:04.000]  金碧詩寫的Canvas
[00:04:04.000 --> 00:04:06.000]  是Imitation of Christ
[00:04:06.000 --> 00:04:09.000]  我們中文譯作校法基督
[00:04:09.000 --> 00:04:12.000]  另外有教會禮材譯作是
[00:04:12.000 --> 00:04:15.000]  校主的聖法
[00:04:15.000 --> 00:04:18.000]  其實說的是我們整個人生
[00:04:18.000 --> 00:04:19.000]  基督徒的人生
[00:04:19.000 --> 00:04:22.000]  我們是學校耶穌基督
[00:04:22.000 --> 00:04:24.000]  我們要活出耶穌基督的樣式
[00:04:24.000 --> 00:04:27.000]  當我們說我們是世上的炎的時候
[00:04:27.000 --> 00:04:29.000]  其實我們作為基督徒
[00:04:29.000 --> 00:04:31.000]  我們在這個世界是怎樣的呢?
[00:04:31.000 --> 00:04:33.000]  我們是耶穌基督的見證
[00:04:33.000 --> 00:04:36.000]  我們在這個世界上的時候
[00:04:36.000 --> 00:04:39.000]  我們是要能夠讓別人看到
[00:04:39.000 --> 00:04:42.000]  我們是活出耶穌基督的樣子
[00:04:42.000 --> 00:04:45.000]  我們是與人不同的
[00:04:45.000 --> 00:04:47.000]  炎和糖是不同的
[00:04:47.000 --> 00:04:51.000]  雖然都是一樣的
[00:04:51.000 --> 00:04:56.000]  很多時候我們吃東西都會把炎當成糖
[00:04:56.000 --> 00:05:00.000]  因為那個瓶子很難分辨
[00:05:00.000 --> 00:05:02.000]  放在手上就差不多
[00:05:02.000 --> 00:05:04.000]  吃進口才知道
[00:05:04.000 --> 00:05:06.000]  很多時候就是這樣
[00:05:06.000 --> 00:05:08.000]  我們是世上的炎
[00:05:08.000 --> 00:05:10.000]  起碼說的是一樣東西
[00:05:10.000 --> 00:05:12.000]  我們之所以能夠成為炎
[00:05:12.000 --> 00:05:15.000]  我們必須要有炎的特質
[00:05:15.000 --> 00:05:17.000]  我們作為基督徒
[00:05:17.000 --> 00:05:19.000]  我們作為耶穌基督的門徒的時候
[00:05:19.000 --> 00:05:21.000]  我們是不是正在學習耶穌呢?
[00:05:21.000 --> 00:05:23.000]  在我們的生命裡面
[00:05:23.000 --> 00:05:27.000]  我們是不是有耶穌的質素呢?
[00:05:27.000 --> 00:05:30.000]  耶穌是虛心的
[00:05:30.000 --> 00:05:34.000]  他不以自己與神同等為強奪
[00:05:34.000 --> 00:05:36.000]  反倒虛己
[00:05:36.000 --> 00:05:38.000]  其實我們有沒有學習這方面呢?
[00:05:38.000 --> 00:05:41.000]  今天整個社會的氣氛
[00:05:41.000 --> 00:05:43.000]  我們所接觸的就是
[00:05:43.000 --> 00:05:45.000]  你要成功
[00:05:45.000 --> 00:05:47.000]  你要出人頭地
[00:05:47.000 --> 00:05:48.000]  你要卓越
[00:05:48.000 --> 00:05:50.000]  其實這些都是
[00:05:50.000 --> 00:05:52.000]  但是如果這只是我們所追求的
[00:05:52.000 --> 00:05:54.000]  而我們在追求卓越的當中
[00:05:54.000 --> 00:05:56.000]  我們要追求成功的過程中
[00:05:56.000 --> 00:05:58.000]  我們不擇手段
[00:05:58.000 --> 00:06:00.000]  其實是不是耶穌基督所說的
[00:06:00.000 --> 00:06:02.000]  那一個成功呢?
[00:06:02.000 --> 00:06:05.000]  或者當我們去到某一個地位的時候
[00:06:05.000 --> 00:06:07.000]  我們卻欠缺了那個虛心
[00:06:07.000 --> 00:06:11.000]  其實是不是耶穌基督的生命呢?
[00:06:11.000 --> 00:06:14.000]  你們是世上的炎
[00:06:14.000 --> 00:06:17.000]  我們明白了你們是指著
[00:06:17.000 --> 00:06:21.000]  那些願意活出基督的人的時候
[00:06:21.000 --> 00:06:22.000]  我們就去問
[00:06:22.000 --> 00:06:25.000]  其實我們是不是那顆炎?
[00:06:25.000 --> 00:06:26.000]  其實今天當耶穌說
[00:06:26.000 --> 00:06:28.000]  你們是世上的炎的時候
[00:06:28.000 --> 00:06:31.000]  當然那時候也是對著
[00:06:31.000 --> 00:06:33.000]  所有跟從他的人來說
[00:06:33.000 --> 00:06:36.000]  也特別是對著那些門徒來說
[00:06:36.000 --> 00:06:38.000]  今天我們讀回這段聖經
[00:06:38.000 --> 00:06:39.000]  或者讀回這本聖經的時候
[00:06:39.000 --> 00:06:41.000]  他說你們是世上的炎
[00:06:41.000 --> 00:06:42.000]  可能我們就要問
[00:06:42.000 --> 00:06:45.000]  其實我是不是那顆炎?
[00:06:45.000 --> 00:06:49.000]  我是不是那顆炎呢?
[00:06:49.000 --> 00:06:52.000]  炎究竟是什麼?
[00:06:52.000 --> 00:06:54.000]  炎為什麼耶穌會在那時候
[00:06:54.000 --> 00:06:57.000]  用來做一個比喻
[00:06:57.000 --> 00:07:00.000]  除了炎當然有它的特質
[00:07:00.000 --> 00:07:03.000]  正如基督徒也有他的特質之外
[00:07:03.000 --> 00:07:04.000]  如果我們想要明白
[00:07:04.000 --> 00:07:06.000]  耶穌基督所說的這句話
[00:07:06.000 --> 00:07:08.000]  言簡意合的一句話
[00:07:08.000 --> 00:07:11.000]  它背後還有什麼意思的時候
[00:07:11.000 --> 00:07:13.000]  我們必須要回到
[00:07:13.000 --> 00:07:16.000]  說這句話的時候的背景
[00:07:16.000 --> 00:07:18.000]  新約聖經是
[00:07:18.000 --> 00:07:20.000]  或者說新約的時代
[00:07:20.000 --> 00:07:22.000]  是在一個什麼時代裡面呢?
[00:07:22.000 --> 00:07:25.000]  是在一個希臘羅馬文化
[00:07:25.000 --> 00:07:29.000]  影響極深的一個時代裡面
[00:07:29.000 --> 00:07:30.000]  所以說的很多東西
[00:07:30.000 --> 00:07:31.000]  或者它的思想
[00:07:31.000 --> 00:07:33.000]  或多或少都被
[00:07:33.000 --> 00:07:35.000]  希臘羅馬文化影響
[00:07:35.000 --> 00:07:37.000]  正如我們中國人也是
[00:07:37.000 --> 00:07:38.000]  我們今天說的很多東西
[00:07:38.000 --> 00:07:40.000]  我們的觀念思想
[00:07:40.000 --> 00:07:43.000]  都滿有儒家的味道
[00:07:43.000 --> 00:07:46.000]  當耶穌說
[00:07:46.000 --> 00:07:48.000]  你們是世上的炎的時候
[00:07:48.000 --> 00:07:50.000]  其實當祂說這個炎
[00:07:50.000 --> 00:07:52.000]  祂是從一個
[00:07:52.000 --> 00:07:57.000]  希臘羅馬的背景
[00:07:57.000 --> 00:08:00.000]  一些觀念裡面來說的
[00:08:00.000 --> 00:08:04.000]  希臘有一個很出名的詩人
[00:08:04.000 --> 00:08:05.000]  荷馬
[00:08:05.000 --> 00:08:08.000]  他寫了一個很長的史詩
[00:08:08.000 --> 00:08:12.000]  講到希臘的一些歷史
[00:08:12.000 --> 00:08:14.000]  他曾經說過一句話
[00:08:14.000 --> 00:08:15.000]  炎是什麼呢?
[00:08:15.000 --> 00:08:19.000]  他說炎是神的恩賜
[00:08:19.000 --> 00:08:20.000]  可想而知
[00:08:20.000 --> 00:08:21.000]  當然他說神
[00:08:21.000 --> 00:08:24.000]  不是說我們所相信的神
[00:08:24.000 --> 00:08:26.000]  希臘羅馬是多神的
[00:08:26.000 --> 00:08:27.000]  但無論如何
[00:08:27.000 --> 00:08:29.000]  他說炎是什麼呢?
[00:08:29.000 --> 00:08:31.000]  是神所賜的物件
[00:08:31.000 --> 00:08:33.000]  是神所賜的
[00:08:33.000 --> 00:08:34.000]  另外帕拉圖
[00:08:34.000 --> 00:08:36.000]  帕拉圖是希臘一個
[00:08:36.000 --> 00:08:38.000]  我們大家都知道的哲學家
[00:08:38.000 --> 00:08:39.000]  他說炎是什麼呢?
[00:08:39.000 --> 00:08:41.000]  他說對神來說
[00:08:41.000 --> 00:08:44.000]  炎是非常寶貴的
[00:08:44.000 --> 00:08:47.000]  當我們聽這兩句話的時候
[00:08:47.000 --> 00:08:52.000]  其實我們稍稍可以去明白
[00:08:52.000 --> 00:08:56.000]  他們說神所賜的物品
[00:08:56.000 --> 00:09:00.000]  神看來是尤為寶貴
[00:09:00.000 --> 00:09:02.000]  那個重點在哪裡呢?
[00:09:02.000 --> 00:09:05.000]  重點在於炎的價值
[00:09:05.000 --> 00:09:08.000]  不是說神賜給過我們
[00:09:08.000 --> 00:09:09.000]  當然是神賜的
[00:09:09.000 --> 00:09:11.000]  很寶貴、很貴重
[00:09:11.000 --> 00:09:13.000]  其實炎在古代來說
[00:09:13.000 --> 00:09:16.000]  是很昂貴的
[00:09:16.000 --> 00:09:18.000]  如果大家知道
[00:09:18.000 --> 00:09:20.000]  就算我們中國的歷史也是
[00:09:20.000 --> 00:09:21.000]  炎是很昂貴的
[00:09:21.000 --> 00:09:24.000]  所以我們古代有炎官
[00:09:24.000 --> 00:09:26.000]  不是說他鹹的意思
[00:09:26.000 --> 00:09:29.000]  而是他去管理那些炎
[00:09:29.000 --> 00:09:32.000]  因為炎是很罕有的一些東西
[00:09:32.000 --> 00:09:34.000]  特別在內陸地區的時候
[00:09:34.000 --> 00:09:36.000]  要在沿海運送那些炎
[00:09:36.000 --> 00:09:38.000]  所以必定要有人去管理
[00:09:38.000 --> 00:09:43.000]  它是很稀罕、很寶貴的一些東西
[00:09:43.000 --> 00:09:46.000]  當耶穌說你們是世上的炎的時候
[00:09:46.000 --> 00:09:47.000]  是在說這件事
[00:09:47.000 --> 00:09:50.000]  除了說很寶貴、很貴重
[00:09:50.000 --> 00:09:53.000]  我們可以從帕拉圖這個意思說
[00:09:53.000 --> 00:09:55.000]  是神看來貴重的
[00:09:55.000 --> 00:09:58.000]  我們引申我們自己的身份
[00:09:58.000 --> 00:10:00.000]  我們看回我們是炎的時候
[00:10:00.000 --> 00:10:03.000]  我們真的是神的兒女的時候
[00:10:03.000 --> 00:10:05.000]  其實是很寶貴的
[00:10:05.000 --> 00:10:08.000]  在神眼中看來我們是寶貴的
[00:10:08.000 --> 00:10:11.000]  如果神不看重我們
[00:10:11.000 --> 00:10:13.000]  如果神不是那麼愛我們的話
[00:10:13.000 --> 00:10:17.000]  祂就不會因為我們的緣故
[00:10:17.000 --> 00:10:21.000]  叫祂的兒子死在十字架上
[00:10:21.000 --> 00:10:24.000]  如果祂不是愛我們的緣故
[00:10:24.000 --> 00:10:26.000]  如果祂不是看重我們
[00:10:26.000 --> 00:10:29.000]  希望我們能夠活出耶穌基督的樣式的時候
[00:10:29.000 --> 00:10:32.000]  祂不會把聖靈給我們
[00:10:32.000 --> 00:10:42.000]  當我們想要去效法基督的時候
[00:10:42.000 --> 00:10:47.000]  不是靠我們自己的努力就可以的
[00:10:47.000 --> 00:10:50.000]  你想一想
[00:10:50.000 --> 00:10:52.000]  在我們過去的日子裡面
[00:10:52.000 --> 00:10:59.000]  我們有多少時候真的有一個得勝的生活
[00:10:59.000 --> 00:11:04.000]  多少時候我們真的能夠勝過我們內心的試探
[00:11:04.000 --> 00:11:07.000]  如果不是聖靈給力量過我們
[00:11:07.000 --> 00:11:10.000]  其實我們做不到
[00:11:10.000 --> 00:11:13.000]  所以路加怎麼說呢
[00:11:13.000 --> 00:11:18.000]  他稍稍修改了瑪太和他有的資料
[00:11:18.000 --> 00:11:20.000]  他說我們祈求得著那些
[00:11:20.000 --> 00:11:23.000]  你們在世的肉身的父親
[00:11:23.000 --> 00:11:26.000]  尚且懂得將好的東西給你們的時候
[00:11:26.000 --> 00:11:29.000]  更何況在天上的父
[00:11:29.000 --> 00:11:32.000]  路加加了這樣的注釋
[00:11:32.000 --> 00:11:36.000]  豈不是會將最好的就是聖靈給你們
[00:11:36.000 --> 00:11:38.000]  神將聖靈給我們
[00:11:38.000 --> 00:11:41.000]  因為神看我們也是最好的
[00:11:41.000 --> 00:11:44.000]  神很寶貴我們
[00:11:44.000 --> 00:11:46.000]  所以祂將聖靈給我們
[00:11:46.000 --> 00:11:49.000]  祂想我們成為鹽
[00:11:49.000 --> 00:11:51.000]  因為我們是世上的鹽
[00:11:51.000 --> 00:11:53.000]  祂想我們真的成為一粒鹽
[00:11:53.000 --> 00:11:56.000]  殺在這個世界上
[00:11:56.000 --> 00:11:59.000]  鹽是很稀罕的
[00:11:59.000 --> 00:12:03.000]  物以罕為貴
[00:12:03.000 --> 00:12:07.000]  我們其實也很貴的
[00:12:07.000 --> 00:12:11.000]  我們很值錢
[00:12:11.000 --> 00:12:13.000]  很貴氣
[00:12:13.000 --> 00:12:15.000]  當我們活出耶穌基督的樣式的時候
[00:12:15.000 --> 00:12:17.000]  我們真的有那份貴氣
[00:12:17.000 --> 00:12:20.000]  很多時候我們說
[00:12:20.000 --> 00:12:23.000]  穿起龍袍也不像太子
[00:12:23.000 --> 00:12:25.000]  一個人沒有氣質
[00:12:25.000 --> 00:12:28.000]  但是當我們有耶穌基督
[00:12:28.000 --> 00:12:31.000]  在我們裡面有耶穌基督的生命的話
[00:12:31.000 --> 00:12:34.000]  總是被人覺得我們有些Charisma
[00:12:34.000 --> 00:12:37.000]  總是被人覺得
[00:12:37.000 --> 00:12:42.000]  所以為什麼說我們是鹽
[00:12:42.000 --> 00:12:46.000]  鹽是吃得多,頸渴的
[00:12:46.000 --> 00:12:49.000]  頸渴是想喝水
[00:12:49.000 --> 00:12:51.000]  我們真是一粒鹽的時候
[00:12:51.000 --> 00:12:53.000]  我們令人頸渴是吸引人的
[00:12:53.000 --> 00:12:56.000]  令人渴慕的
[00:12:56.000 --> 00:12:58.000]  物以罕為貴
[00:12:58.000 --> 00:13:02.000]  其實今天我們在這個世界也不是很多
[00:13:02.000 --> 00:13:05.000]  雖然神召會現在在世界上
[00:13:05.000 --> 00:13:07.000]  也算是一個大的宗派
[00:13:07.000 --> 00:13:09.000]  我們有五億多的信徒
[00:13:09.000 --> 00:13:11.000]  但是相對起現在六十多億的人口
[00:13:11.000 --> 00:13:14.000]  其實也是很少數
[00:13:14.000 --> 00:13:16.000]  基督徒很少數
[00:13:16.000 --> 00:13:18.000]  今天在香港有多少個基督徒
[00:13:18.000 --> 00:13:20.000]  天主教算起來也是六七十萬
[00:13:20.000 --> 00:13:22.000]  七百八十萬人口
[00:13:22.000 --> 00:13:24.000]  只有七十萬
[00:13:24.000 --> 00:13:25.000]  很少數的
[00:13:25.000 --> 00:13:27.000]  其實我們再加上
[00:13:27.000 --> 00:13:29.000]  基督徒也有很多
[00:13:29.000 --> 00:13:32.000]  有很多是跟從耶穌的人
[00:13:32.000 --> 00:13:35.000]  有很多不是門徒
[00:13:35.000 --> 00:13:39.000]  不是耶穌基督學耶穌基督的人
[00:13:39.000 --> 00:13:44.000]  所以在少之中已經是更少
[00:13:44.000 --> 00:13:46.000]  你們是世上的鹽
[00:13:46.000 --> 00:13:48.000]  是很稀少的
[00:13:48.000 --> 00:13:50.000]  今天聽節目你們知不知道
[00:13:50.000 --> 00:13:54.000]  其實我們在這個世界是稀有動物
[00:13:54.000 --> 00:13:56.000]  是rare species
[00:13:56.000 --> 00:14:05.000]  很少找到一個真心敬拜神的人
[00:14:05.000 --> 00:14:10.000]  很難找到一個真誠的基督徒
[00:14:10.000 --> 00:14:11.000]  不是沒有
[00:14:11.000 --> 00:14:13.000]  我想坐在這裡也是
[00:14:13.000 --> 00:14:16.000]  但是真的要找不是很多
[00:14:16.000 --> 00:14:17.000]  如果不是的話
[00:14:17.000 --> 00:14:20.000]  耶穌也不會在第四章說
[00:14:20.000 --> 00:14:22.000]  這個神要找的是什麼?
[00:14:22.000 --> 00:14:26.000]  找那些以心靈和誠實去拜神的人
[00:14:26.000 --> 00:14:28.000]  因為沒有
[00:14:28.000 --> 00:14:29.000]  神也要找
[00:14:29.000 --> 00:14:35.000]  你可想而知那一個稀有的程度是怎樣
[00:14:35.000 --> 00:14:36.000]  感謝主
[00:14:36.000 --> 00:14:37.000]  今天你是一粒鹽
[00:14:37.000 --> 00:14:39.000]  你要感謝神
[00:14:39.000 --> 00:14:40.000]  今天你是一粒鹽
[00:14:40.000 --> 00:14:43.000]  你要讚美主
[00:14:43.000 --> 00:14:46.000]  鹽是很稀少很罕有
[00:14:46.000 --> 00:14:48.000]  所以是很寶貴
[00:14:48.000 --> 00:14:51.000]  寶貴到一個地步是怎樣呢?
[00:14:51.000 --> 00:14:53.000]  希伯來書的作者說
[00:14:53.000 --> 00:14:55.000]  當一個真正的基督徒
[00:14:55.000 --> 00:14:57.000]  當一個真正的基督徒
[00:14:57.000 --> 00:15:00.000]  活出耶穌基督的一個生命
[00:15:00.000 --> 00:15:04.000]  他能夠是
[00:15:04.000 --> 00:15:07.000]  可以抵受國民而來的
[00:15:07.000 --> 00:15:10.000]  因為他是一個基督徒
[00:15:10.000 --> 00:15:12.000]  而有種種的壓力的時候
[00:15:12.000 --> 00:15:14.000]  他仍然是有德性的
[00:15:14.000 --> 00:15:18.000]  他說這些真實的基督徒
[00:15:18.000 --> 00:15:21.000]  希伯來書第十一章第三十八節
[00:15:21.000 --> 00:15:26.000]  本是世界不配有的人
[00:15:26.000 --> 00:15:28.000]  兄弟姐妹
[00:15:28.000 --> 00:15:33.000]  本是世界不配有的人
[00:15:33.000 --> 00:15:35.000]  當然不是說我們的身份很高
[00:15:35.000 --> 00:15:38.000]  不是說我們是一個好的基督徒
[00:15:38.000 --> 00:15:43.000]  一個活出耶穌基督的健的基督徒
[00:15:43.000 --> 00:15:46.000]  世界不配有我們
[00:15:46.000 --> 00:15:48.000]  不是
[00:15:48.000 --> 00:15:50.000]  而是相對來說
[00:15:50.000 --> 00:15:54.000]  這個世界是很差
[00:15:54.000 --> 00:15:58.000]  這個世界是很壞的
[00:15:58.000 --> 00:16:02.000]  於是大家不配
[00:16:02.000 --> 00:16:05.000]  我們中國人最喜歡說
[00:16:05.000 --> 00:16:07.000]  現在不說了
[00:16:07.000 --> 00:16:11.000]  大家有沒有看《巴不得罵罵》
[00:16:11.000 --> 00:16:14.000]  其實是竹門對竹門木門對木門
[00:16:14.000 --> 00:16:16.000]  當中有些這樣的
[00:16:16.000 --> 00:16:21.000]  身份的種種
[00:16:21.000 --> 00:16:24.000]  當我們說是世界的炎
[00:16:24.000 --> 00:16:26.000]  耶穌基督說
[00:16:26.000 --> 00:16:27.000]  你們是世界的炎
[00:16:27.000 --> 00:16:29.000]  我們是世界的炎的時候
[00:16:29.000 --> 00:16:32.000]  其實我們跟世界是不同的
[00:16:32.000 --> 00:16:34.000]  是有分別的
[00:16:34.000 --> 00:16:37.000]  其實今天我們
[00:16:37.000 --> 00:16:39.000]  我們有沒有發覺
[00:16:39.000 --> 00:16:43.000]  自己跟這個世界是有分別的
[00:16:43.000 --> 00:16:45.000]  其實我們有沒有發覺
[00:16:45.000 --> 00:16:47.000]  其實我們跟這個世界
[00:16:47.000 --> 00:16:48.000]  這個世人
[00:16:48.000 --> 00:16:50.000]  現在我們在香港所經歷的這些事
[00:16:50.000 --> 00:16:52.000]  所說的這些事
[00:16:52.000 --> 00:16:56.000]  我們有所不同
[00:16:56.000 --> 00:16:59.000]  我們有所不同
[00:16:59.000 --> 00:17:02.000]  而不是很罕有很稀少
[00:17:02.000 --> 00:17:03.000]  在古代的時候
[00:17:03.000 --> 00:17:05.000]  當然現在不是了
[00:17:05.000 --> 00:17:08.000]  但是我們看回聖經的預警
[00:17:08.000 --> 00:17:10.000]  在聖經的背景裡面
[00:17:10.000 --> 00:17:11.000]  而不是那麼稀少
[00:17:11.000 --> 00:17:15.000]  為什麼那麼稀少
[00:17:15.000 --> 00:17:17.000]  有種種的原因
[00:17:17.000 --> 00:17:19.000]  但是我們就在稀少那裡
[00:17:19.000 --> 00:17:21.000]  我們來看一下
[00:17:21.000 --> 00:17:23.000]  如果說真的基督徒
[00:17:23.000 --> 00:17:25.000]  真心的基督徒是那麼稀少
[00:17:25.000 --> 00:17:27.000]  我相信也是的
[00:17:27.000 --> 00:17:29.000]  其實我看回我們自己
[00:17:29.000 --> 00:17:34.000]  看回我們自己的情況
[00:17:34.000 --> 00:17:36.000]  我們也不算是好得多
[00:17:36.000 --> 00:17:42.000]  雖然我們真的很真心要做基督徒
[00:17:42.000 --> 00:17:46.000]  我們很想做一個好的基督徒
[00:17:46.000 --> 00:17:50.000]  但是如果你看回八福
[00:17:50.000 --> 00:17:52.000]  一直說到最後
[00:17:52.000 --> 00:17:55.000]  最後那一福是什麼
[00:17:55.000 --> 00:17:58.000]  為二受逼迫的人有福了
[00:17:58.000 --> 00:18:01.000]  到了最後一節第十二節
[00:18:01.000 --> 00:18:05.000]  他說如果有人因為我的緣故逼迫你們
[00:18:05.000 --> 00:18:07.000]  你們就有福了
[00:18:07.000 --> 00:18:10.000]  原來今天做一個
[00:18:10.000 --> 00:18:12.000]  做一個好的基督徒
[00:18:12.000 --> 00:18:14.000]  我們願意成為一個
[00:18:14.000 --> 00:18:18.000]  跟世界和其他人有分別的
[00:18:18.000 --> 00:18:22.000]  我們活出基督的一個這樣的人
[00:18:22.000 --> 00:18:28.000]  是會遭受到很多逼迫的
[00:18:28.000 --> 00:18:31.000]  那個生活是不容易過的
[00:18:31.000 --> 00:18:34.000]  不要說對外面的人對我們
[00:18:34.000 --> 00:18:37.000]  其實我們自己也是
[00:18:37.000 --> 00:18:39.000]  我經常說
[00:18:39.000 --> 00:18:41.000]  我們那種內心的掙扎
[00:18:41.000 --> 00:18:44.000]  我們為了要勝過撒旦
[00:18:44.000 --> 00:18:47.000]  我們要勝過魔鬼
[00:18:47.000 --> 00:18:50.000]  正如剛才奉獻教徒
[00:18:50.000 --> 00:18:53.000]  其實也是一種掙扎
[00:18:53.000 --> 00:18:55.000]  如果你在跪佛的時候
[00:18:55.000 --> 00:18:57.000]  你沒有的時候
[00:18:57.000 --> 00:19:00.000]  你奉不奉獻?
[00:19:00.000 --> 00:19:01.000]  你不夠洗的時候
[00:19:01.000 --> 00:19:03.000]  你奉不奉獻?
[00:19:03.000 --> 00:19:07.000]  很多時候我們都會想這些問題
[00:19:07.000 --> 00:19:11.000]  其實這些就是第十二第十三節
[00:19:11.000 --> 00:19:13.000]  第十一第十二節所說的
[00:19:13.000 --> 00:19:17.000]  我們會有很多這樣的難處
[00:19:17.000 --> 00:19:19.000]  這些不好受的事情
[00:19:19.000 --> 00:19:23.000]  是會遇到的
[00:19:23.000 --> 00:19:25.000]  所以主耶穌說
[00:19:25.000 --> 00:19:27.000]  夢照的人多
[00:19:27.000 --> 00:19:28.000]  但損傷的人少
[00:19:28.000 --> 00:19:31.000]  就是這個意思
[00:19:31.000 --> 00:19:32.000]  很多人信耶穌
[00:19:32.000 --> 00:19:34.000]  很多人在教會
[00:19:34.000 --> 00:19:37.000]  很多人都洗了禮
