
[00:00:00.000 --> 00:00:02.000]  我們一起先有祈禱
[00:05:08.000 --> 00:05:13.000]  然後你又跳跳跳到最後十分鐘
[00:05:13.000 --> 00:05:15.000]  看完大結局
[00:05:15.000 --> 00:05:17.000]  你知道頭知道尾
[00:05:17.000 --> 00:05:20.000]  結局主角有沒有死
[00:05:20.000 --> 00:05:22.000]  有沒有和女主角走在一起
[00:05:22.000 --> 00:05:24.000]  種種情況
[00:05:24.000 --> 00:05:26.000]  當你知道這個故事的頭和尾
[00:05:26.000 --> 00:05:28.000]  我想問大家
[00:05:28.000 --> 00:05:30.000]  你還有沒有興趣看這套電影的中間
[00:05:30.000 --> 00:05:32.000]  那一兩個小時
[00:05:32.000 --> 00:05:34.000]  會不會看
[00:05:34.000 --> 00:05:36.000]  會不會
[00:05:36.000 --> 00:05:38.000]  會還是不會
[00:05:38.000 --> 00:05:40.000]  會的
[00:05:40.000 --> 00:05:42.000]  都會的
[00:05:42.000 --> 00:05:44.000]  人很有趣
[00:05:44.000 --> 00:05:46.000]  其實老實說現在多數電影我都知道結局
[00:05:46.000 --> 00:05:48.000]  尤其是那些超級英雄
[00:05:48.000 --> 00:05:50.000]  當然有些世界大災難
[00:05:50.000 --> 00:05:52.000]  最後當然是化解了
[00:05:52.000 --> 00:05:54.000]  但是我們就是這麼傻
[00:05:54.000 --> 00:05:56.000]  知道結局的電影
[00:05:56.000 --> 00:05:58.000]  我們喜歡不單看結局
[00:05:58.000 --> 00:06:00.000]  那個故事的結局
[00:06:00.000 --> 00:06:02.000]  我們喜歡了解那個過程
[00:06:02.000 --> 00:06:06.000]  如何能夠化解那個危機
[00:06:06.000 --> 00:06:10.000]  如果我們看回福音的故事
[00:06:10.000 --> 00:06:12.000]  如果我們說
[00:06:12.000 --> 00:06:15.000]  耶穌基督的福音是去成鳥肉身降世
[00:06:15.000 --> 00:06:17.000]  在地上去成就救恩
[00:06:17.000 --> 00:06:19.000]  被釘十字架
[00:06:19.000 --> 00:06:21.000]  復活升天
[00:06:21.000 --> 00:06:23.000]  留下了一群使徒在建立教會
[00:06:23.000 --> 00:06:25.000]  然後去到末世
[00:06:25.000 --> 00:06:27.000]  耶穌再回來
[00:06:27.000 --> 00:06:29.000]  去作審判
[00:06:29.000 --> 00:06:31.000]  又將我們帶入門要裡面
[00:06:31.000 --> 00:06:33.000]  進入新天新地
[00:06:33.000 --> 00:06:35.000]  永遠與主同在
[00:06:35.000 --> 00:06:37.000]  其實這個就是故事的頭和尾
[00:06:37.000 --> 00:06:39.000]  中間問題就是
[00:06:39.000 --> 00:06:41.000]  耶穌不見了
[00:06:41.000 --> 00:06:43.000]  祂不再在地上
[00:06:43.000 --> 00:06:45.000]  我們這群聖徒
[00:06:45.000 --> 00:06:47.000]  我們這群的作教會
[00:06:47.000 --> 00:06:49.000]  承擔一個很大的使命
[00:06:49.000 --> 00:06:53.000]  要叫一個釘死耶穌的世界
[00:06:53.000 --> 00:06:55.000]  去歸順耶穌
[00:06:55.000 --> 00:06:57.000]  這麼難度高的事情
[00:06:57.000 --> 00:06:59.000]  怎麼做呢
[00:06:59.000 --> 00:07:01.000]  其實這個就是我叫做
[00:07:01.000 --> 00:07:03.000]  福音的空隙
[00:07:03.000 --> 00:07:05.000]  都是一個很大的gap
[00:07:05.000 --> 00:07:07.000]  耶穌不在 誰來做
[00:07:07.000 --> 00:07:09.000]  剛才我讀了經文
[00:07:09.000 --> 00:07:11.000]  在《流房講論》那裡
[00:07:11.000 --> 00:07:12.000]  耶穌最後晚餐
[00:07:12.000 --> 00:07:14.000]  臨被釘十字架之前
[00:07:14.000 --> 00:07:16.000]  就吩咐門徒
[00:07:16.000 --> 00:07:19.000]  祂說你們不用憂愁
[00:07:19.000 --> 00:07:20.000]  雖然我要離去
[00:07:20.000 --> 00:07:22.000]  但是我離去是與你們有益
[00:07:22.000 --> 00:07:23.000]  因為如果我不去
[00:07:23.000 --> 00:07:24.000]  第七節所說
[00:07:24.000 --> 00:07:26.000]  保衛師聖靈就不會來
[00:07:26.000 --> 00:07:28.000]  我進去就猜他來了
[00:07:28.000 --> 00:07:30.000]  第七節的經文
[00:07:30.000 --> 00:07:32.000]  保衛師其實
[00:07:32.000 --> 00:07:34.000]  耶穌稱為另一位的保衛師
[00:07:34.000 --> 00:07:36.000]  因為第一位保衛師就是耶穌
[00:07:36.000 --> 00:07:39.000]  保衛師是一個人站在你旁邊
[00:07:39.000 --> 00:07:42.000]  在法律上幫你講說話的那個
[00:07:42.000 --> 00:07:44.000]  幫你辯護的那個
[00:07:44.000 --> 00:07:46.000]  有些役做可能是顧問也有的
[00:07:46.000 --> 00:07:47.000]  去幫助者
[00:07:47.000 --> 00:07:49.000]  又可以這樣翻譯
[00:07:49.000 --> 00:07:51.000]  耶穌說其實意思是
[00:07:51.000 --> 00:07:52.000]  我是第一個保衛師
[00:07:52.000 --> 00:07:54.000]  我來到這群使徒旁邊
[00:07:54.000 --> 00:07:55.000]  陪著你們
[00:07:55.000 --> 00:07:56.000]  你們遇見什麼困難
[00:07:56.000 --> 00:07:58.000]  我幫你化解
[00:07:58.000 --> 00:07:59.000]  但是當他離去的時候
[00:07:59.000 --> 00:08:02.000]  耶穌說我離去是與你們有益
[00:08:02.000 --> 00:08:04.000]  因為聖靈是第二個保衛師
[00:08:04.000 --> 00:08:06.000]  來接替我的位置
[00:08:06.000 --> 00:08:08.000]  有什麼不同
[00:08:08.000 --> 00:08:11.000]  若果過往耶穌在加利利海傳道
[00:08:11.000 --> 00:08:13.000]  我在香港突然有事情
[00:08:13.000 --> 00:08:15.000]  叫救命
[00:08:15.000 --> 00:08:17.000]  耶穌是幫不了你的
[00:08:17.000 --> 00:08:19.000]  因為乘於肉身的耶穌
[00:08:19.000 --> 00:08:21.000]  祂只能夠在同一個時間和地點
[00:08:21.000 --> 00:08:22.000]  在那裡做事
[00:08:22.000 --> 00:08:24.000]  但是當耶穌離開
[00:08:24.000 --> 00:08:26.000]  聖靈來到的時候
[00:08:26.000 --> 00:08:28.000]  聖靈在哪裡
[00:08:28.000 --> 00:08:30.000]  聖靈住在我們心裡
[00:08:30.000 --> 00:08:33.000]  隨時隨地成為我們的幫助
[00:08:33.000 --> 00:08:36.000]  所以耶穌說我離去是與你們有益
[00:08:36.000 --> 00:08:38.000]  因為聖靈才會來
[00:08:38.000 --> 00:08:40.000]  而且第八節
[00:08:40.000 --> 00:08:42.000]  說到聖靈會做一件事
[00:08:42.000 --> 00:08:44.000]  讓我們教會 讓我們聖徒
[00:08:44.000 --> 00:08:47.000]  能夠成就耶穌交託給我們的福音使命
[00:08:47.000 --> 00:08:48.000]  第八節
[00:08:48.000 --> 00:08:50.000]  我想大家幫我讀出
[00:08:50.000 --> 00:08:51.000]  再一次讀出這節聖經
[00:08:51.000 --> 00:08:52.000]  請讀
[00:08:52.000 --> 00:09:01.000]  這段聖經
[00:09:01.000 --> 00:09:03.000]  稍為讀一讀聖經都會記得
[00:09:03.000 --> 00:09:05.000]  我們很熟悉的
[00:09:05.000 --> 00:09:08.000]  說到原來叫人信主不是我們
[00:09:08.000 --> 00:09:09.000]  是誰
[00:09:09.000 --> 00:09:11.000]  是聖靈
[00:09:11.000 --> 00:09:13.000]  不過這個翻譯
[00:09:13.000 --> 00:09:15.000]  也不是沒有問題的
[00:09:15.000 --> 00:09:19.000]  因為我們按照這個傳統和諧的翻譯
[00:09:19.000 --> 00:09:21.000]  說到原來人信耶穌
[00:09:21.000 --> 00:09:23.000]  總之聖靈按了一個按鈕
[00:09:23.000 --> 00:09:25.000]  自然他就會自己責備自己
[00:09:25.000 --> 00:09:26.000]  扔下心口
[00:09:26.000 --> 00:09:28.000]  我去追人啊
[00:09:28.000 --> 00:09:30.000]  不行啊 我要信主啊
[00:09:30.000 --> 00:09:34.000]  只要聖靈肯感動他
[00:09:34.000 --> 00:09:36.000]  人就信主了
[00:09:36.000 --> 00:09:38.000]  於是若我們去到另一個極端
[00:09:38.000 --> 00:09:40.000]  去理解這樣的神學的時候
[00:09:40.000 --> 00:09:42.000]  有一套神學的傳統認為
[00:09:42.000 --> 00:09:44.000]  人信不信耶穌是預定了的
[00:09:44.000 --> 00:09:47.000]  只要聖靈是感動一個人
[00:09:47.000 --> 00:09:49.000]  甚至再極端一點
[00:09:49.000 --> 00:09:51.000]  人神都未創造這個世界
[00:09:51.000 --> 00:09:53.000]  就預定了誰得救不得救
[00:09:53.000 --> 00:09:55.000]  預定聖靈要感動誰信耶穌
[00:09:55.000 --> 00:09:57.000]  不感動的就自然會滅亡
[00:09:57.000 --> 00:09:59.000]  人們就覺得
[00:09:59.000 --> 00:10:01.000]  這樣我們全方位有什麼用呢
[00:10:01.000 --> 00:10:03.000]  神是不是很殘忍呢
[00:10:03.000 --> 00:10:04.000]  已經預定了誰得救不得救
[00:10:04.000 --> 00:10:06.000]  又說神愛世人是不是虛偽呢
[00:10:06.000 --> 00:10:08.000]  種種的猜測
[00:10:08.000 --> 00:10:10.000]  但是其實這個翻譯
[00:10:10.000 --> 00:10:12.000]  不是絕對最準確
[00:10:12.000 --> 00:10:14.000]  現在很多聖經研究都發現
[00:10:14.000 --> 00:10:18.000]  其實這個較為適合的翻譯是什麼呢
[00:10:18.000 --> 00:10:20.000]  就是若果大家已經看過
[00:10:20.000 --> 00:10:23.000]  這個叫做和合本的修訂版
[00:10:23.000 --> 00:10:25.000]  是這樣翻譯的
[00:10:25.000 --> 00:10:26.000]  和合本的修訂版
[00:10:26.000 --> 00:10:28.000]  翻譯這句聖經為
[00:10:28.000 --> 00:10:30.000]  他來的時候要為罪
[00:10:30.000 --> 00:10:32.000]  為義 為審判
[00:10:32.000 --> 00:10:34.000]  指正世人
[00:10:34.000 --> 00:10:36.000]  指正世人
[00:10:36.000 --> 00:10:38.000]  有什麼不同呢
[00:10:38.000 --> 00:10:39.000]  原來責備
[00:10:39.000 --> 00:10:40.000]  剛才我們所說
[00:10:40.000 --> 00:10:43.000]  這個世人自己責備自己
[00:10:43.000 --> 00:10:46.000]  英文翻譯為convince
[00:10:46.000 --> 00:10:48.000]  好像要說服那個人
[00:10:48.000 --> 00:10:51.000]  令你很清楚自己是一個罪人
[00:10:51.000 --> 00:10:53.000]  一定要信耶穌
[00:10:53.000 --> 00:10:58.000]  但是這個譯做指正世人
[00:10:58.000 --> 00:10:59.000]  英文就差不多
[00:10:59.000 --> 00:11:00.000]  不過另外一個意思
[00:11:00.000 --> 00:11:02.000]  就是convict
[00:11:02.000 --> 00:11:03.000]  convict是什麼呢
[00:11:03.000 --> 00:11:04.000]  指控他
[00:11:04.000 --> 00:11:05.000]  好像一個法庭
[00:11:05.000 --> 00:11:07.000]  我指控你有罪
[00:11:07.000 --> 00:11:09.000]  是不同的
[00:11:09.000 --> 00:11:11.000]  如果是譯做convict
[00:11:11.000 --> 00:11:14.000]  去指正世人的時候
[00:11:14.000 --> 00:11:15.000]  就不是聖靈感動那個人
[00:11:15.000 --> 00:11:17.000]  那個人一定要相信
[00:11:17.000 --> 00:11:19.000]  就用回法庭的處境
[00:11:19.000 --> 00:11:20.000]  一個法官可以說
[00:11:20.000 --> 00:11:22.000]  證據確鑿了
[00:11:22.000 --> 00:11:23.000]  有了證據
[00:11:23.000 --> 00:11:25.000]  全部的指響
[00:11:25.000 --> 00:11:27.000]  你就是那個兇手
[00:11:27.000 --> 00:11:29.000]  那你現在認不認罪
[00:11:29.000 --> 00:11:33.000]  那犯人是不是一定要認罪
[00:11:33.000 --> 00:11:35.000]  證據確鑿了
[00:11:35.000 --> 00:11:36.000]  我認不認罪
[00:11:36.000 --> 00:11:37.000]  我沒有做到
[00:11:37.000 --> 00:11:40.000]  原來這樣的理解比較適合
[00:11:40.000 --> 00:11:43.000]  如果我們這樣的理解是正確的時候
[00:11:43.000 --> 00:11:46.000]  這句聖經可以說是指向
[00:11:46.000 --> 00:11:50.000]  我們自己去實行這個福音的使命
[00:11:50.000 --> 00:11:54.000]  我們要了解三個不同的角色和責任
[00:11:54.000 --> 00:11:55.000]  第一
[00:11:55.000 --> 00:12:00.000]  就是我們作為聖徒和教會
[00:12:00.000 --> 00:12:03.000]  一定要盡力盡責
[00:12:03.000 --> 00:12:06.000]  忠心去傳揚福音
[00:12:06.000 --> 00:12:08.000]  這個是我們一定要做的
[00:12:08.000 --> 00:12:11.000]  用盡我們能夠想到最適合的方法
[00:12:11.000 --> 00:12:12.000]  但是第二
[00:12:12.000 --> 00:12:16.000]  怎樣讓人能夠見到
[00:12:16.000 --> 00:12:19.000]  自己的罪是證據確鑿
[00:12:19.000 --> 00:12:21.000]  所以有的譯做expose
[00:12:21.000 --> 00:12:23.000]  將人的罪暴露出來
[00:12:23.000 --> 00:12:25.000]  不再隱藏
[00:12:25.000 --> 00:12:28.000]  是聖靈在人心裏面做的事
[00:12:28.000 --> 00:12:31.000]  不是我們要用很多喉舌
[00:12:31.000 --> 00:12:33.000]  要說服人
[00:12:33.000 --> 00:12:34.000]  第三
[00:12:34.000 --> 00:12:36.000]  最後的責任
[00:12:36.000 --> 00:12:39.000]  信不信耶穌是誰
[00:12:39.000 --> 00:12:42.000]  是聽福音的人自己是否相信
[00:12:42.000 --> 00:12:44.000]  所以我們分開這三個責任
[00:12:44.000 --> 00:12:46.000]  傳福音是我們的責任
[00:12:46.000 --> 00:12:49.000]  指證罪人有罪是聖靈的責任
[00:12:49.000 --> 00:12:51.000]  然後信不信耶穌最後決定
[00:12:51.000 --> 00:12:53.000]  是世人自己的責任
[00:12:53.000 --> 00:12:56.000]  我們就能夠知道我們的工作範圍是什麼
[00:12:56.000 --> 00:12:58.000]  我們的責任在於什麼
[00:12:58.000 --> 00:13:00.000]  不會過度操勞自己
[00:13:00.000 --> 00:13:02.000]  大家有沒有想過
[00:13:02.000 --> 00:13:05.000]  我所傳的福音其實是一個非常之
[00:13:05.000 --> 00:13:07.000]  不合情理的福音
[00:13:07.000 --> 00:13:09.000]  對不起 我是牧師這樣說
[00:13:09.000 --> 00:13:14.000]  我們傳的福音是說一個人死了
[00:13:14.000 --> 00:13:16.000]  但是他復活
[00:13:16.000 --> 00:13:18.000]  現在還活著
[00:13:18.000 --> 00:13:22.000]  人很有趣
[00:13:22.000 --> 00:13:24.000]  黃大仙的人是誰都不知道
[00:13:24.000 --> 00:13:26.000]  就去拜
[00:13:26.000 --> 00:13:28.000]  其實黃大仙的出世址不是叫黃大仙
[00:13:28.000 --> 00:13:30.000]  不知道黃什麼什麼
[00:13:30.000 --> 00:13:32.000]  總之人們說他靈
[00:13:32.000 --> 00:13:33.000]  就去拜
[00:13:33.000 --> 00:13:35.000]  按照一些宗教傳統
[00:13:35.000 --> 00:13:37.000]  可能說他死了升仙
[00:13:37.000 --> 00:13:38.000]  也有人會相信
[00:13:38.000 --> 00:13:41.000]  但他很牙齒實齒地說
[00:13:41.000 --> 00:13:44.000]  耶穌是神的兒子降世
[00:13:44.000 --> 00:13:45.000]  成了肉身
[00:13:45.000 --> 00:13:47.000]  釘死十字架上
[00:13:47.000 --> 00:13:48.000]  死到頭了
[00:13:48.000 --> 00:13:49.000]  三天之後復活
[00:13:49.000 --> 00:13:51.000]  你相信他 他就救你
[00:13:51.000 --> 00:13:53.000]  其實按照我們經驗邏輯
[00:13:53.000 --> 00:13:55.000]  這些是不會發生的
[00:13:55.000 --> 00:13:56.000]  如果說上個星期
[00:13:56.000 --> 00:14:00.000]  我剛剛幫某某弟兄做完安息禮拜
[00:14:00.000 --> 00:14:01.000]  然後就說
[00:14:01.000 --> 00:14:02.000]  哎呀 弟兄真是很危險
[00:14:02.000 --> 00:14:04.000]  當你坐在這裡聽我說
[00:14:04.000 --> 00:14:06.000]  嚇得你鼻孔都會動
[00:14:06.000 --> 00:14:07.000]  不會的
[00:14:07.000 --> 00:14:08.000]  但我們就說
[00:14:08.000 --> 00:14:10.000]  耶穌就是這樣
[00:14:10.000 --> 00:14:11.000]  他死了之後
[00:14:11.000 --> 00:14:13.000]  三天後復活
[00:14:13.000 --> 00:14:17.000]  後面和門徒一起過了四十天的時間
[00:14:17.000 --> 00:14:20.000]  才再升天
[00:14:20.000 --> 00:14:22.000]  我想問哪個人呢
[00:14:22.000 --> 00:14:23.000]  信了耶穌之後
[00:14:23.000 --> 00:14:24.000]  去傳福音
[00:14:24.000 --> 00:14:25.000]  去讀過一些我們叫做
[00:14:25.000 --> 00:14:27.000]  什麼護教學的東西
[00:14:27.000 --> 00:14:28.000]  才去傳福音的
[00:14:28.000 --> 00:14:31.000]  甚至有哪些人讀過護教學呢
[00:14:31.000 --> 00:14:32.000]  我想人也不是很多
[00:14:32.000 --> 00:14:34.000]  雖然之前我們也有一個
[00:14:34.000 --> 00:14:36.000]  Zechariah的護教學講座
[00:14:36.000 --> 00:14:38.000]  但一般人我們不會全都學了
[00:14:38.000 --> 00:14:39.000]  怎麼用什麼理性
[00:14:39.000 --> 00:14:40.000]  去說服人
[00:14:40.000 --> 00:14:41.000]  人有罪
[00:14:41.000 --> 00:14:43.000]  這個世界是神創造的
[00:14:43.000 --> 00:14:44.000]  不是進化的
[00:14:44.000 --> 00:14:46.000]  耶穌重新復活
[00:14:46.000 --> 00:14:49.000]  要爭辯到別人在理性上認同你
[00:14:49.000 --> 00:14:51.000]  原來耶穌是真的
[00:14:51.000 --> 00:14:52.000]  不是的
[00:14:52.000 --> 00:14:56.000]  其實當時我們傳福音只是吵吵鬧鬧
[00:14:56.000 --> 00:14:58.000]  我不要說什麼
[00:14:58.000 --> 00:14:59.000]  包括我自己在內
[00:14:59.000 --> 00:15:00.000]  我做牧師
[00:15:00.000 --> 00:15:02.000]  你以為我們講報導很厲害嗎
[00:15:02.000 --> 00:15:03.000]  講科目很厲害嗎
[00:15:03.000 --> 00:15:05.000]  一輪一輪的
[00:15:05.000 --> 00:15:06.000]  我們口水多而已
[00:15:06.000 --> 00:15:07.000]  然後呼召
[00:15:07.000 --> 00:15:09.000]  差不多時間要呼召了
[00:15:09.000 --> 00:15:10.000]  有人信耶穌
[00:15:10.000 --> 00:15:12.000]  這世界很奇怪
[00:15:12.000 --> 00:15:14.000]  什麼工作呢
[00:15:14.000 --> 00:15:16.000]  聖靈的工作
[00:15:16.000 --> 00:15:18.000]  聖靈自然在人心裡面
[00:15:18.000 --> 00:15:20.000]  去指正你一個罪人
[00:15:20.000 --> 00:15:22.000]  你需要面對神的審判
[00:15:22.000 --> 00:15:25.000]  但是耶穌基督能夠拯救你
[00:15:25.000 --> 00:15:27.000]  聖靈就是做這件事
[00:15:27.000 --> 00:15:29.000]  當我們知道這個責任在聖靈身上
[00:15:29.000 --> 00:15:31.000]  我們不會過份去要求自己
[00:15:31.000 --> 00:15:34.000]  而是我們過份去承擔
[00:15:34.000 --> 00:15:37.000]  這裡說到聖靈去做三件事
[00:15:37.000 --> 00:15:38.000]  怎麼會畏罪
[00:15:38.000 --> 00:15:40.000]  畏疑 畏審判 指正罪人呢
[00:15:40.000 --> 00:15:41.000]  畏罪
[00:15:41.000 --> 00:15:42.000]  這裡說到
[00:15:42.000 --> 00:15:46.000]  是因為他們不信耶穌
[00:15:46.000 --> 00:15:49.000]  世界將耶穌釘在十字架上
[00:15:49.000 --> 00:15:51.000]  一個無辜的人去釘死
[00:15:51.000 --> 00:15:54.000]  為了掩飾世界的罪
[00:15:54.000 --> 00:15:57.000]  第二是畏疑
[00:15:57.000 --> 00:15:59.000]  因為我往婦那裡去
[00:15:59.000 --> 00:16:00.000]  你們就不再見我
[00:16:00.000 --> 00:16:02.000]  世人去指正耶穌有罪
[00:16:02.000 --> 00:16:05.000]  但是神叫他從死裡復活
[00:16:05.000 --> 00:16:07.000]  是反過來神去見證
[00:16:07.000 --> 00:16:09.000]  耶穌是無辜的
[00:16:09.000 --> 00:16:10.000]  耶穌是義人
[00:16:10.000 --> 00:16:12.000]  所以我叫他復活升天
[00:16:12.000 --> 00:16:14.000]  將他放在最高的位置
[00:16:14.000 --> 00:16:16.000]  榮耀的寶座上
[00:16:16.000 --> 00:16:20.000]  是神要將這個義人的榮譽
[00:16:20.000 --> 00:16:21.000]  給予耶穌
[00:16:21.000 --> 00:16:23.000]  即是反過來同時
[00:16:23.000 --> 00:16:25.000]  指正世界才是有罪
[00:16:25.000 --> 00:16:28.000]  第三 畏審判
[00:16:28.000 --> 00:16:30.000]  因為這個世界的王受了審判
[00:16:30.000 --> 00:16:32.000]  這個世界的王當然是說撒旦
[00:16:32.000 --> 00:16:38.000]  撒旦用什麼招數去控制世界
[00:16:38.000 --> 00:16:41.000]  楊晃說到撒旦是什麼人之父
[00:16:41.000 --> 00:16:43.000]  說方話之人的父
[00:16:43.000 --> 00:16:46.000]  撒旦由開始在伊甸園
[00:16:46.000 --> 00:16:48.000]  用說方去欺騙人
[00:16:48.000 --> 00:16:51.000]  以至今日世人因為信了方言
[00:16:51.000 --> 00:16:52.000]  偏離了神
[00:16:52.000 --> 00:16:54.000]  將方言當是真理
[00:16:54.000 --> 00:16:56.000]  但是耶穌來到將真理去說明
[00:16:56.000 --> 00:16:59.000]  甚至自己就是真理的化身
[00:16:59.000 --> 00:17:02.000]  所以耶穌來到將撒旦的王國
[00:17:02.000 --> 00:17:04.000]  拆毀去粉碎
[00:17:04.000 --> 00:17:06.000]  甚至十字架上從死裡復活
[00:17:06.000 --> 00:17:08.000]  去見證他自己所說的真理
[00:17:08.000 --> 00:17:10.000]  和他是神的兒子
[00:17:10.000 --> 00:17:11.000]  所以這裡說到
[00:17:11.000 --> 00:17:13.000]  最後撒旦到了十字架上
[00:17:13.000 --> 00:17:15.000]  受神去審判
[00:17:15.000 --> 00:17:17.000]  當我們這樣去想的時候
[00:17:17.000 --> 00:17:19.000]  我們就要小心了
[00:17:19.000 --> 00:17:21.000]  想想究竟我們傳福音
[00:17:21.000 --> 00:17:23.000]  有沒有做了不應該做的事
[00:17:23.000 --> 00:17:25.000]  我覺得有兩個極端
[00:17:25.000 --> 00:17:29.000]  第一 我們覺得傳福音很重要
[00:17:29.000 --> 00:17:30.000]  所以我們很忠心
[00:17:30.000 --> 00:17:32.000]  於是見到身邊我們不信耶穌的人
[00:17:32.000 --> 00:17:34.000]  就不斷跟他們說疲勞轟炸
[00:17:34.000 --> 00:17:36.000]  信耶穌 信耶穌 信耶穌
[00:17:36.000 --> 00:17:38.000]  我自己也知道
[00:17:38.000 --> 00:17:41.000]  教別人傳福音的方法就是這樣
[00:17:41.000 --> 00:17:44.000]  總之你日日夜夜跟別人說要信耶穌
