
[00:00:00.000 --> 00:00:04.260]  我們一同讀一段聖經 在初埃及第四十章第三十四節
[00:04:56.660 --> 00:04:58.620]  所以歷代字下第七章第一節
[00:04:58.620 --> 00:05:01.320]  索羅門王一建完聖殿一禱完告
[00:05:01.320 --> 00:05:05.120]  同樣神的榮光就充滿聖殿
[00:05:05.120 --> 00:05:07.660]  Shakina Glory
[00:05:07.660 --> 00:05:12.320]  Shakina Glory的意思就是神榮耀同在的彰顯
[00:05:12.320 --> 00:05:16.520]  而雲彩常常就是那個記號
[00:05:16.520 --> 00:05:18.420]  來到新約時代
[00:05:18.420 --> 00:05:21.120]  雖然因著耶穌基督的救恩使
[00:05:21.120 --> 00:05:24.720]  罪惡的匣子已經被斷開
[00:05:24.720 --> 00:05:27.320]  神也已經藉著聖靈住在
[00:05:27.320 --> 00:05:30.620]  每一個信主的兒女當中
[00:05:30.620 --> 00:05:33.920]  但神今天仍然選擇
[00:05:33.920 --> 00:05:36.220]  能夠在祂的聖所
[00:05:36.220 --> 00:05:39.020]  在聖徒聚會當中
[00:05:39.020 --> 00:05:41.920]  來彰顯祂自己的榮耀
[00:05:41.920 --> 00:05:45.320]  這為什麼在格林多前書14章第25節
[00:05:45.320 --> 00:05:48.720]  你看見保羅在當我們在聚會之中
[00:05:48.720 --> 00:05:51.820]  若有不幸的人走進來到我們中間
[00:05:51.820 --> 00:05:54.320]  當他們經歷到聖靈的工作
[00:05:54.320 --> 00:05:58.220]  當他們經歷到聖靈神同在榮耀的彰顯的時候
[00:05:58.220 --> 00:05:59.220]  他們就會怎麼樣
[00:05:59.220 --> 00:06:00.920]  俯伏於地
[00:06:00.920 --> 00:06:02.220]  敬拜神說
[00:06:02.220 --> 00:06:05.320]  神真是在你們中間了
[00:06:05.320 --> 00:06:06.320]  Amen
[00:06:06.320 --> 00:06:06.720]  第二點
[00:06:06.720 --> 00:06:11.120]  你可知道神的同在是可以顯明出來的嗎
[00:06:11.120 --> 00:06:13.620]  你可知道神的榮耀是可以看得見
[00:06:13.620 --> 00:06:15.720]  可以經歷得到的嗎
[00:06:15.720 --> 00:06:17.120]  Amen
[00:06:17.120 --> 00:06:19.520]  在舊約時代大衛的心中
[00:06:19.520 --> 00:06:21.920]  渴慕神的聖典
[00:06:21.920 --> 00:06:25.120]  他所渴慕不單是一個建築而已
[00:06:25.120 --> 00:06:28.220]  他所渴慕的乃是神榮耀的同在
[00:06:28.220 --> 00:06:30.920]  能夠在這個建築裡面彰顯出來
[00:06:30.920 --> 00:06:32.220]  叫人看見
[00:06:32.220 --> 00:06:33.320]  叫人經歷
[00:06:33.320 --> 00:06:36.520]  叫人可以俯伏敬拜
[00:06:36.520 --> 00:06:37.820]  同樣的
[00:06:37.820 --> 00:06:42.620]  今天我們的心中也有同樣的渴望
[00:06:42.620 --> 00:06:48.120]  主要讓你榮耀同在能夠彰顯在我們中間
[00:06:48.120 --> 00:06:48.620]  弟兄姊妹
[00:06:48.620 --> 00:06:52.820]  今天無論這個世代多麼的悖逆
[00:06:52.820 --> 00:06:55.720]  無論這個世代多麼的抵擋神
[00:06:55.720 --> 00:06:58.520]  只要神榮耀的同在彰顯出來
[00:06:58.520 --> 00:07:01.620]  人的心就自然迴轉歸向神的
[00:07:01.620 --> 00:07:02.920]  Hallelujah
[00:07:02.920 --> 00:07:03.420]  弟兄姊
[00:07:03.420 --> 00:07:07.720]  這是為什麼神要吩咐我們來建造
[00:07:07.720 --> 00:07:10.820]  A House of Shekinah Glory
[00:07:10.820 --> 00:07:12.820]  要為他的緣故
[00:07:12.820 --> 00:07:18.220]  建造一個他能夠彰顯他榮耀同在的居所
[00:07:18.220 --> 00:07:21.120]  這不單是我們心中的渴望
[00:07:21.120 --> 00:07:23.720]  這更是神的心意
[00:07:23.720 --> 00:07:25.320]  Amen
[00:07:25.320 --> 00:07:26.820]  所以第一個Shekinah Glory
[00:07:26.820 --> 00:07:28.620]  是神榮耀同在的彰顯
[00:07:28.620 --> 00:07:30.120]  第二個
[00:07:30.120 --> 00:07:33.120]  Shekinah Glory是神所給我們的恩典
[00:07:33.120 --> 00:07:33.620]  跟我一同來說
[00:07:33.620 --> 00:07:34.220]  來
[00:07:34.220 --> 00:07:37.920]  Shekinah Glory是神所給我們的恩典
[00:07:37.920 --> 00:07:38.220]  第三個
[00:07:38.220 --> 00:07:41.120]  今天神呼召我們來建造這樣一個
[00:07:41.120 --> 00:07:42.920]  House of Shekinah Glory
[00:07:42.920 --> 00:07:45.520]  不但是為他的緣故
[00:07:45.520 --> 00:07:47.820]  更是為我們的緣故
[00:07:47.820 --> 00:07:52.020]  因為神樂意施恩典給我們
[00:07:52.020 --> 00:07:54.020]  自從神給我Shekinah Glory
[00:07:54.020 --> 00:07:54.920]  這樣一個意象之後
[00:07:54.920 --> 00:07:57.120]  我就開始查考在聖經裡面
[00:07:57.120 --> 00:07:59.720]  關於Shekinah Glory的一些事情
[00:07:59.720 --> 00:08:02.320]  當我查考出埃及記的時候
[00:08:02.320 --> 00:08:03.620]  我就看見
[00:08:03.620 --> 00:08:07.720]  當神的雲彩降臨在穢木當中的時候
[00:08:07.720 --> 00:08:11.520]  就帶給神的百姓極大的恩典
[00:08:11.520 --> 00:08:12.720]  Hallelujah
[00:08:12.720 --> 00:08:14.520]  三方面的恩典
[00:08:14.520 --> 00:08:15.620]  第一個
[00:08:15.620 --> 00:08:18.220]  這是神向人說話的地方
[00:08:18.220 --> 00:08:18.720]  跟你們說
[00:08:18.720 --> 00:08:22.420]  這是神向人說話的地方
[00:08:22.420 --> 00:08:26.520]  出埃及記三十三章第九節到十一節
[00:08:26.520 --> 00:08:28.120]  在摩西進穢木的時候
[00:08:28.120 --> 00:08:31.020]  雲柱降下來立在穢木的門前
[00:08:31.020 --> 00:08:33.820]  耶華便與摩西說話
[00:08:33.820 --> 00:08:36.220]  眾百姓看見雲柱立在穢木門前
[00:08:36.220 --> 00:08:37.520]  就都起來
[00:08:37.520 --> 00:08:40.120]  個人在自己帳篷門口下拜
[00:08:40.120 --> 00:08:41.120]  十一節
[00:08:41.120 --> 00:08:43.120]  耶華與摩西面對面說
[00:08:43.120 --> 00:08:44.620]  好像什麼
[00:08:44.620 --> 00:08:47.720]  人與朋友說話一般
[00:08:47.720 --> 00:08:49.220]  Hallelujah
[00:08:49.220 --> 00:08:52.920]  當雲彩降臨在穢木上面的時候
[00:08:52.920 --> 00:08:56.420]  穢木就不再只是個穢木而已了
[00:08:56.420 --> 00:08:59.720]  穢木成為一個神向人說話的地方
[00:08:59.720 --> 00:09:01.120]  Hallelujah
[00:09:01.120 --> 00:09:02.120]  而且這裡說
[00:09:02.120 --> 00:09:04.620]  不但是神向摩西說話
[00:09:04.620 --> 00:09:05.920]  十一節說
[00:09:05.920 --> 00:09:06.920]  好像什麼
[00:09:06.920 --> 00:09:10.920]  人與朋友說話一樣
[00:09:10.920 --> 00:09:13.920]  這何等令人稀奇的事情
[00:09:13.920 --> 00:09:15.520]  本來神向我們說話
[00:09:15.520 --> 00:09:17.920]  已經叫我們覺得很不配了
[00:09:17.920 --> 00:09:19.320]  在這裡我們看見
[00:09:19.320 --> 00:09:22.920]  在Shakina Glory彰顯的地方
[00:09:22.920 --> 00:09:25.920]  神樂意揀選我們成為祂的朋友
[00:09:25.920 --> 00:09:27.620]  Hallelujah
[00:09:27.620 --> 00:09:29.520]  什麼是朋友
[00:09:29.520 --> 00:09:31.020]  朋友是一個你可以
[00:09:31.020 --> 00:09:34.220]  清心土地的對象
[00:09:34.220 --> 00:09:35.920]  什麼是朋友
[00:09:35.920 --> 00:09:39.720]  朋友是一個你不怕講錯話的地方
[00:09:39.720 --> 00:09:40.520]  你不必擔心
[00:09:40.520 --> 00:09:42.020]  我有沒有說錯話
[00:09:42.020 --> 00:09:43.220]  會不會大不敬
[00:09:43.220 --> 00:09:44.520]  都不會
[00:09:44.520 --> 00:09:46.320]  是你的朋友
[00:09:46.320 --> 00:09:47.720]  你可以清心土地
[00:09:47.720 --> 00:09:50.020]  你可以坦然無懼
[00:09:50.020 --> 00:09:53.720]  把你的心思意念向祂敞開
[00:09:53.720 --> 00:09:58.320]  祂也樂意將祂的心思意念向你來說明
[00:09:58.320 --> 00:09:59.620]  既然是朋友
[00:09:59.620 --> 00:10:03.920]  請問那個溝通是不是單向的
[00:10:03.920 --> 00:10:05.020]  絕對不是
[00:10:05.020 --> 00:10:05.820]  如果是朋友
[00:10:05.820 --> 00:10:08.720]  那個溝通是雙向的
[00:10:08.720 --> 00:10:11.020]  多少時候你來到神的面前
[00:10:11.020 --> 00:10:14.220]  好像你不常覺得你的溝通是單向的嗎
[00:10:14.220 --> 00:10:15.720]  就覺得你拼命禱告禱告
[00:10:15.720 --> 00:10:17.920]  好像神都沒什麼回應的樣子
[00:10:17.920 --> 00:10:19.020]  常覺得你跟神的關係
[00:10:19.020 --> 00:10:21.620]  就單向溝通而已嗎
[00:10:21.620 --> 00:10:25.920]  我告訴你當Shakina Glory降臨在我們中間的時候
[00:10:25.920 --> 00:10:26.320]  我告訴你
[00:10:26.320 --> 00:10:27.820]  神要開通你的耳朵
[00:10:27.820 --> 00:10:29.720]  讓你能夠聽見
[00:10:29.720 --> 00:10:31.020]  神要開你的眼睛
[00:10:31.020 --> 00:10:32.420]  使你看見
[00:10:32.420 --> 00:10:35.520]  神要刺下智慧跟啟示的靈在我們中間
[00:10:35.520 --> 00:10:38.620]  讓我們不再依靠人的意念來行事
[00:10:38.620 --> 00:10:39.520]  Amen
[00:10:39.520 --> 00:10:43.720]  來使得神的智慧跟啟示靈隨時引導我們
[00:10:43.720 --> 00:10:46.920]  讓我們依靠聖靈的能力來過得勝的生活
[00:10:46.920 --> 00:10:48.120]  Hallelujah
[00:10:48.120 --> 00:10:51.020]  我們看見Shakina Glory降臨的時候
[00:10:51.020 --> 00:10:52.920]  神要向我們說話
[00:10:52.920 --> 00:10:54.620]  像朋友一樣
[00:10:54.620 --> 00:10:55.820]  Hallelujah
[00:10:55.820 --> 00:10:56.520]  第二個
[00:10:56.520 --> 00:10:59.220]  我們看這是一個蒙神引導的地方
[00:10:59.220 --> 00:11:03.120]  跟你們說這是蒙神引導的地方
[00:11:03.120 --> 00:11:06.720]  采集基督十三章二十一到二十二節裡面
[00:11:06.720 --> 00:11:09.720]  這裡說日間耶和華在雲柱中領他們的路
[00:11:09.720 --> 00:11:12.320]  夜間在火柱中光照他們
[00:11:12.320 --> 00:11:14.820]  使他們日夜都可以行走
[00:11:14.820 --> 00:11:16.020]  日間雲柱
[00:11:16.020 --> 00:11:17.220]  夜間火柱
[00:11:17.220 --> 00:11:20.420]  總不離開百姓的面前
[00:11:20.420 --> 00:11:23.620]  我們看見當神雲彩降臨的時候
[00:11:23.620 --> 00:11:27.720]  神要親自指引他百姓的道路
[00:11:27.720 --> 00:11:30.420]  而且不但是在日間
[00:11:30.420 --> 00:11:33.220]  也是在夜間一樣的清楚
[00:11:33.220 --> 00:11:34.820]  換句話說不但在順利的時候
[00:11:34.820 --> 00:11:36.020]  很多時候在順利的時候
[00:11:36.020 --> 00:11:38.020]  你感覺神的引導非常的清楚
[00:11:38.020 --> 00:11:38.720]  Hallelujah
[00:11:38.720 --> 00:11:40.420]  在神的保守之下
[00:11:40.420 --> 00:11:42.020]  可是有在不順利的時候
[00:11:42.020 --> 00:11:44.020]  夜間你就常常搞不清楚
[00:11:44.020 --> 00:11:47.020]  不但日間很清楚
[00:11:47.020 --> 00:11:49.220]  夜間雲柱變成火柱
[00:11:49.220 --> 00:11:50.320]  Hallelujah
[00:11:50.320 --> 00:11:53.220]  神能夠照亮你的路一樣清楚
[00:11:53.220 --> 00:11:54.220]  Hallelujah
[00:11:54.220 --> 00:11:56.220]  就好像現在的軍隊打仗一樣
[00:11:56.220 --> 00:11:57.820]  我常常想到現在的軍隊太厲害
[00:11:57.820 --> 00:12:00.020]  以前的軍隊白天才能打仗
[00:12:00.020 --> 00:12:02.320]  晚上不能打仗看不見
[00:12:02.320 --> 00:12:03.120]  現在不一樣
[00:12:03.120 --> 00:12:06.120]  現在什麼紅外線
[00:12:06.120 --> 00:12:07.720]  日夜都可以打
[00:12:07.720 --> 00:12:08.620]  一樣準確
[00:12:08.620 --> 00:12:09.820]  Hallelujah
[00:12:09.820 --> 00:12:14.020]  我就想到今天神榮耀同在降臨在我們中間的時候
[00:12:14.020 --> 00:12:16.620]  我們就要看見神的指引很清楚
[00:12:16.620 --> 00:12:17.620]  非常清楚
[00:12:17.620 --> 00:12:18.820]  日間很清楚
[00:12:18.820 --> 00:12:20.420]  夜間一樣清楚
[00:12:20.420 --> 00:12:22.920]  無論環境的順利不順利
[00:12:22.920 --> 00:12:26.220]  我們看見神的同在永不減少
[00:12:26.220 --> 00:12:28.720]  神的引導總不離開
[00:12:28.720 --> 00:12:29.920]  Amen
[00:12:29.920 --> 00:12:32.520]  多少時候當你在人生的道路裡面
[00:12:32.520 --> 00:12:33.720]  在行走的時候
[00:12:33.720 --> 00:12:36.520]  你常常不是覺得很迷惑嗎
[00:12:36.520 --> 00:12:39.920]  你常常不是覺得不確定神的帶領嗎
[00:12:39.920 --> 00:12:41.220]  但事實上我告訴你
[00:12:41.220 --> 00:12:44.620]  神的引導從來沒有離開過你啦
[00:12:44.620 --> 00:12:46.420]  我們需要求神
[00:12:46.420 --> 00:12:49.820]  神才降臨Shakina Glory
[00:12:49.820 --> 00:12:52.720]  神榮耀同在彰顯的時候
[00:12:52.720 --> 00:12:55.720]  我們看就要打開我們的眼睛
[00:12:55.720 --> 00:12:59.220]  讓我們能夠清楚看見神的指引
[00:12:59.220 --> 00:13:01.520]  能夠明白神的心意
[00:13:01.520 --> 00:13:02.620]  Amen
[00:13:02.620 --> 00:13:05.320]  甚至你知道有些時候
[00:13:05.320 --> 00:13:09.320]  神故意要帶領我們走一條遠路
[00:13:09.320 --> 00:13:11.320]  都是有祂的原因的
[00:13:11.320 --> 00:13:13.020]  有時候你常常覺得很不理解
[00:13:13.020 --> 00:13:15.220]  神為什麼進路不走走遠路
[00:13:15.220 --> 00:13:16.420]  祂繞了一大圈
[00:13:16.420 --> 00:13:19.520]  你不常常覺得有時候你生命在繞一大圈嗎
[00:13:19.520 --> 00:13:20.820]  怎麼回事情
[00:13:20.820 --> 00:13:24.120]  引導了半天怎麼走回來這個地方呢
[00:13:24.120 --> 00:13:24.620]  我告訴你
[00:13:24.620 --> 00:13:29.020]  連上帝帶你走遠路都是有原因的啦
[00:13:29.020 --> 00:13:31.720]  出埃及記十三章十七節
[00:13:31.720 --> 00:13:33.220]  法老榮百姓去的時候
[00:13:33.220 --> 00:13:36.420]  菲律斯的道路雖然是近路
[00:13:36.420 --> 00:13:38.220]  神卻不領他們往那裡去
[00:13:38.220 --> 00:13:39.020]  為什麼呢
[00:13:39.020 --> 00:13:41.820]  因為神說恐怕百姓遇見打仗
[00:13:41.820 --> 00:13:45.320]  怎麼樣後悔就回埃及去
[00:13:45.320 --> 00:13:46.320]  哇
[00:13:46.320 --> 00:13:49.520]  你看神就早已經知道我們的軟弱了
[00:13:49.520 --> 00:13:51.320]  為什麼要遠路
[00:13:51.320 --> 00:13:53.420]  我們有很多軟弱嘛
[00:13:53.420 --> 00:13:55.520]  神早就知道我們的軟弱
[00:13:55.520 --> 00:13:58.520]  祂早就為我們想好了
[00:13:58.520 --> 00:14:00.620]  只要我們來信靠神
[00:14:00.620 --> 00:14:03.620]  順服神來跟從祂
[00:14:03.620 --> 00:14:05.820]  祂就按照祂的心意
[00:14:05.820 --> 00:14:08.920]  帶領我們進入祂的應使之地的
[00:14:08.920 --> 00:14:09.920]  Amen
[00:14:09.920 --> 00:14:13.620]  第三,這是蒙神保護的地方
[00:14:13.620 --> 00:14:17.220]  跟你們說這是蒙神保護的地方
[00:14:17.220 --> 00:14:20.620]  出埃及第十四章十九到第二十節
[00:14:20.620 --> 00:14:24.020]  我們看在以色列營前行走
[00:14:24.020 --> 00:14:27.120]  神的使者轉到他們後頭去
[00:14:27.120 --> 00:14:30.420]  雲柱也從他們前面轉到他們後邊立柱
[00:14:30.420 --> 00:14:33.320]  在埃及營和以色列營中間有雲柱
[00:14:33.320 --> 00:14:35.020]  一邊黑暗一邊發光
[00:14:35.020 --> 00:14:38.020]  中夜兩下不得相敬
[00:14:38.020 --> 00:14:40.020]  以色列營講了什麼呢
[00:14:40.020 --> 00:14:43.020]  這是講到當以色列人離開埃及之後
[00:14:43.020 --> 00:14:45.020]  法老王就後悔了
[00:14:45.020 --> 00:14:47.420]  這麼大批廉價勞工放他走
[00:14:47.420 --> 00:14:51.220]  他想想越想越不對
[00:14:51.220 --> 00:14:54.420]  趕快派軍兵把他追回來
[00:14:54.420 --> 00:14:56.420]  你知道以色列人離開埃及是
[00:14:56.420 --> 00:14:58.820]  席家帶眷
[00:14:58.820 --> 00:15:00.220]  走得很慢
[00:15:00.220 --> 00:15:03.520]  所以怎麼能跑得過這些埃及的追兵呢
[00:15:03.520 --> 00:15:05.420]  怎麼逃得了呢
[00:15:05.420 --> 00:15:09.020]  在這樣最危險的關頭
[00:15:09.020 --> 00:15:14.820]  神的雲柱就從前面轉到後面
[00:15:14.820 --> 00:15:17.020]  本來在前面引導
[00:15:17.020 --> 00:15:20.020]  現在在後面保護
[00:15:20.020 --> 00:15:22.420]  擋住埃及的追兵
[00:15:22.420 --> 00:15:25.420]  使埃及人無法靠近以色列
[00:15:25.420 --> 00:15:26.620]  一直到什麼時候
[00:15:26.620 --> 00:15:30.620]  一直到以色列人平安度過紅海為止
[00:15:30.620 --> 00:15:32.420]  Hallelujah
[00:15:32.420 --> 00:15:36.620]  多少時候我們面對我們環境的壓力
[00:15:36.620 --> 00:15:39.020]  面對仇敵的攻擊
[00:15:39.020 --> 00:15:41.420]  我們常常感覺無路可走
[00:15:41.420 --> 00:15:43.620]  如果你想想看你是當時的以色列人
[00:15:43.620 --> 00:15:45.420]  多麼害怕
[00:15:45.420 --> 00:15:47.620]  無路可走怎麼辦
[00:15:47.620 --> 00:15:50.620]  我們看見神雲彩降臨的時候
[00:15:50.620 --> 00:15:53.420]  就要為我們趕出一切仇敵
[00:15:53.420 --> 00:15:55.620]  斷開一切的鎖鏈
[00:15:55.620 --> 00:15:58.620]  神要親自成為我們的保護
[00:15:58.620 --> 00:15:59.420]  Amen
[00:15:59.420 --> 00:16:00.420]  Hallelujah
[00:16:00.420 --> 00:16:04.020]  事實上你要知道神在日間
[00:16:04.020 --> 00:16:06.620]  用雲柱來引導以色列人
[00:16:06.620 --> 00:16:09.020]  還有另外一個功用
[00:16:09.020 --> 00:16:10.220]  想想看
[00:16:10.220 --> 00:16:15.020]  以色列人在40年在礦野生活
[00:16:15.020 --> 00:16:16.820]  什麼是礦野
[00:16:16.820 --> 00:16:20.020]  礦野是連一棵樹都沒有的地方
[00:16:20.020 --> 00:16:23.420]  光是日曬就把你曬死我告訴你
[00:16:23.420 --> 00:16:26.020]  可是神卻奇妙
[00:16:26.020 --> 00:16:30.020]  神用雲彩來遮蓋他們
[00:16:30.020 --> 00:16:32.420]  拍起電影一定很有意思
[00:16:32.420 --> 00:16:36.020]  就看見雲彩一直跟著以色列人
[00:16:36.020 --> 00:16:37.820]  這雲彩跟著以色列人
[00:16:37.820 --> 00:16:38.620]  像個什麼
[00:16:38.620 --> 00:16:40.620]  像個陽傘一樣
[00:16:40.620 --> 00:16:42.620]  Hallelujah
[00:16:42.620 --> 00:16:46.020]  能夠免受日曬之苦
[00:16:46.020 --> 00:16:46.620]  Hallelujah
[00:16:46.620 --> 00:16:48.820]  神的保護我告訴你
[00:16:48.820 --> 00:16:52.020]  真是面面俱到
[00:16:52.020 --> 00:16:54.220]  超乎你所想所求
[00:16:54.220 --> 00:16:55.220]  Amen
[00:16:55.220 --> 00:16:56.820]  跟你們說神的保護是面面俱到的
[00:16:56.820 --> 00:17:00.020]  跟他說
[00:17:00.020 --> 00:17:02.420]  當神的雲彩降臨的時候
[00:17:02.420 --> 00:17:06.020]  就是我們的心中不再恐懼了
[00:17:06.020 --> 00:17:08.420]  今天人多少時候充滿恐懼
[00:17:08.420 --> 00:17:10.620]  你不需要恐懼
[00:17:10.620 --> 00:17:14.620]  因為知道神的雲彩代表祂的保護
[00:17:14.620 --> 00:17:16.620]  代表祂的眷顧
[00:17:16.620 --> 00:17:17.620]  Amen
[00:17:17.620 --> 00:17:21.620]  第二點今天神呼召我們起來為神建造
[00:17:21.620 --> 00:17:23.620]  A House of Shekinah Glory
[00:17:23.620 --> 00:17:26.020]  不但是為祂的緣故
[00:17:26.020 --> 00:17:28.220]  更是為我們的緣故
[00:17:28.220 --> 00:17:31.620]  因為祂樂意向我們說話
[00:17:31.620 --> 00:17:34.020]  樂意來引導我們
[00:17:34.020 --> 00:17:36.620]  祂樂意來保護我們
