
[00:00:00.000 --> 00:00:06.000]  我今天選擇這個題目,因為我們面對著一個很大的挑戰
[00:11:16.000 --> 00:11:19.000]  於是我們就要派人去那裡做教導
[00:11:19.000 --> 00:11:21.000]  然後現在慢慢希望
[00:11:21.000 --> 00:11:23.000]  假以十年、八年、十年
[00:11:23.000 --> 00:11:25.000]  就可以栽培到新的老師出來
[00:11:25.000 --> 00:11:28.000]  就可以不需要靠差會的同工來教
[00:11:28.000 --> 00:11:30.000]  於是可以自己教
[00:11:30.000 --> 00:11:32.000]  所以看到一個現象就是
[00:11:32.000 --> 00:11:35.000]  面對著全球性的問題
[00:11:35.000 --> 00:11:38.000]  全球性的華人教會和神學院
[00:11:38.000 --> 00:11:40.000]  都要面臨的一個挑戰就是
[00:11:40.000 --> 00:11:42.000]  我們怎樣去還這個福音的債
[00:11:42.000 --> 00:11:48.000]  我們怎樣不只是自己閉門造車
[00:11:48.000 --> 00:11:50.000]  自己建立了教會
[00:11:50.000 --> 00:11:52.000]  我們很開心的走來一起團契
[00:11:52.000 --> 00:11:54.000]  我們一起建立彼此的建立
[00:11:54.000 --> 00:11:55.000]  然後我們就忘記了
[00:11:55.000 --> 00:11:58.000]  我們有一個很重要的宣教使命
[00:11:58.000 --> 00:12:02.000]  去完成叫萬民都成為耶穌的門徒
[00:12:02.000 --> 00:12:04.000]  這件事情
[00:12:04.000 --> 00:12:07.000]  那到底這個使命是不是可能
[00:12:07.000 --> 00:12:09.000]  在我們今天所讀的經文裡面
[00:12:09.000 --> 00:12:10.000]  告訴我們
[00:12:10.000 --> 00:12:12.000]  這個是可能的
[00:12:12.000 --> 00:12:13.000]  不是因為我們能
[00:12:13.000 --> 00:12:16.000]  是因為我們的神能夠
[00:12:16.000 --> 00:12:17.000]  沒錯我們是軟弱
[00:12:17.000 --> 00:12:19.000]  華人教會在這方面失守
[00:12:19.000 --> 00:12:20.000]  但問題就是
[00:12:20.000 --> 00:12:25.000]  我們的神是一個我酬算的必定必立定
[00:12:25.000 --> 00:12:27.000]  這個是上帝自己透過耳塞才知道
[00:12:27.000 --> 00:12:32.000]  所給我們所有的人一個確句
[00:12:32.000 --> 00:12:33.000]  這個確句就是
[00:12:33.000 --> 00:12:35.000]  如果上帝說這件事要發生的話
[00:12:35.000 --> 00:12:37.000]  這件事就要發生
[00:12:37.000 --> 00:12:41.000]  我所喜悅的我必定成就
[00:12:41.000 --> 00:12:45.000]  為什麼上帝會有這麼大的把握
[00:12:45.000 --> 00:12:47.000]  當然他是上帝
[00:12:47.000 --> 00:12:50.000]  所以今早我很想用很短的時間
[00:12:50.000 --> 00:12:52.000]  介紹三個拉丁文
[00:12:52.000 --> 00:12:53.000]  讓你容易一點記
[00:12:53.000 --> 00:12:56.000]  其實這個拉丁文和英文是很相似的
[00:12:56.000 --> 00:12:58.000]  所以其實不是那麼難記
[00:12:58.000 --> 00:13:02.000]  為什麼這個使命能夠成就
[00:13:02.000 --> 00:13:04.000]  是因為我們的上帝
[00:13:04.000 --> 00:13:07.000]  是一個住在我們裡面
[00:13:07.000 --> 00:13:08.000]  聖靈住在我們裡面
[00:13:08.000 --> 00:13:10.000]  現在聖靈在我們當中運行
[00:13:10.000 --> 00:13:12.000]  這個是上帝的應許
[00:13:12.000 --> 00:13:14.000]  所以上帝在我們當中運行
[00:13:14.000 --> 00:13:15.000]  最重要跟你說話的
[00:13:15.000 --> 00:13:17.000]  不是這個逢某人
[00:13:17.000 --> 00:13:19.000]  而是聖靈在你心中裡面
[00:13:19.000 --> 00:13:20.000]  向你呼喚
[00:13:20.000 --> 00:13:21.000]  向你提醒
[00:13:21.000 --> 00:13:23.000]  向你確定
[00:13:23.000 --> 00:13:25.000]  這個是從上帝而來的話
[00:13:25.000 --> 00:13:27.000]  上帝將他的話
[00:13:27.000 --> 00:13:28.000]  化入你的心中
[00:13:28.000 --> 00:13:29.000]  讓你明白
[00:13:29.000 --> 00:13:32.000]  你有對這個使命的責任
[00:13:32.000 --> 00:13:34.000]  住在我們當中的聖靈
[00:13:34.000 --> 00:13:38.000]  是積極的投入在他自己的使命當中
[00:13:38.000 --> 00:13:39.000]  第一個的拉丁文
[00:13:39.000 --> 00:13:41.000]  是叫做Misiodite
[00:13:41.000 --> 00:13:42.000]  Misiodite就是
[00:13:42.000 --> 00:13:44.000]  The God of Mission
[00:13:44.000 --> 00:13:46.000]  Or the Mission of God
[00:13:46.000 --> 00:13:48.000]  就是我們的神本身
[00:13:48.000 --> 00:13:51.000]  是一個使命導引的神
[00:13:51.000 --> 00:13:53.000]  耶穌基督臨離開世界的時候
[00:13:53.000 --> 00:13:55.000]  他說父啊你怎樣猜我
[00:13:55.000 --> 00:13:58.000]  我也照樣猜他們
[00:13:58.000 --> 00:14:01.000]  到成廟肉身
[00:14:01.000 --> 00:14:03.000]  住在我們中間
[00:14:03.000 --> 00:14:06.000]  充充滿滿有恩典有真理
[00:14:06.000 --> 00:14:08.000]  耶穌基督是被猜來的
[00:14:08.000 --> 00:14:11.000]  如果耶穌基督是被父神
[00:14:11.000 --> 00:14:13.000]  猜入我們中間的話
[00:14:13.000 --> 00:14:16.000]  耶穌基督臨離開世界之前
[00:14:16.000 --> 00:14:17.000]  也禱告說
[00:14:17.000 --> 00:14:18.000]  父神怎樣猜我
[00:14:18.000 --> 00:14:21.000]  我也照樣猜你們
[00:14:21.000 --> 00:14:24.000]  所以我們的上帝是一個猜派的上帝
[00:14:24.000 --> 00:14:26.000]  有很多時候我們讀Mission的時候
[00:14:26.000 --> 00:14:29.000]  很多時候我們去問一個問題
[00:14:29.000 --> 00:14:31.000]  什麼時候我們用單數的Mission
[00:14:31.000 --> 00:14:34.000]  什麼時候我們用雙數的Mission
[00:14:34.000 --> 00:14:36.000]  通常我們面對教會的侍功
[00:14:36.000 --> 00:14:38.000]  或者有關基督教的侍功的時候
[00:14:38.000 --> 00:14:41.000]  我們用雙數Mission
[00:14:41.000 --> 00:14:42.000]  就是不同的侍功
[00:14:42.000 --> 00:14:44.000]  有很多不同類型的侍功
[00:14:44.000 --> 00:14:46.000]  所以我們用Mission
[00:14:46.000 --> 00:14:48.000]  但是單一的Mission這個詞的話
[00:14:48.000 --> 00:14:52.000]  我們多數用來指向耶穌基督的使命
[00:14:52.000 --> 00:14:54.000]  因為耶穌基督我們的上帝
[00:14:54.000 --> 00:14:56.000]  只有單一的使命
[00:14:56.000 --> 00:14:58.000]  祂的單一使命就擺在我們面前
[00:14:58.000 --> 00:15:01.000]  在啟示錄結尾的時候
[00:15:01.000 --> 00:15:03.000]  給老約翰看到的一幅圖畫
[00:15:03.000 --> 00:15:05.000]  就是看到此後我觀看
[00:15:05.000 --> 00:15:08.000]  有很多的人數不過這麼多的人
[00:15:08.000 --> 00:15:12.000]  從各國、各族、各民、各方來的
[00:15:12.000 --> 00:15:14.000]  站在寶座和羔羊面前
[00:15:14.000 --> 00:15:17.000]  身穿白衣、手拿鐘樹之大聲喊著說
[00:15:17.000 --> 00:15:19.000]  願咎因歸於坐在寶座上我們的神
[00:15:19.000 --> 00:15:21.000]  也歸於羔羊
[00:15:21.000 --> 00:15:24.000]  這就是我們的神的心願
[00:15:24.000 --> 00:15:27.000]  這就是我們的神的心願
[00:15:27.000 --> 00:15:30.000]  這個心願就是要看到萬國萬民
[00:15:30.000 --> 00:15:32.000]  來到祂面前
[00:15:32.000 --> 00:15:34.000]  來敬拜祂
[00:15:34.000 --> 00:15:37.000]  你知道我相信我們在座有很多做父母的
[00:15:37.000 --> 00:15:39.000]  如果你的子女有一個心願的話
[00:15:39.000 --> 00:15:42.000]  你做愛祂的父母的話
[00:15:42.000 --> 00:15:46.000]  你都會很樂意去幫在實踐祂的夢想
[00:15:46.000 --> 00:15:48.000]  是不是?
[00:15:48.000 --> 00:15:50.000]  當然這個夢想可以做得來
[00:15:50.000 --> 00:15:52.000]  不是一些不可能的夢想
[00:15:52.000 --> 00:15:55.000]  好像我侄子十四歲的時候來美國探望我
[00:15:55.000 --> 00:15:57.000]  現在下飛機的時候就告訴我
[00:15:57.000 --> 00:16:02.000]  「四叔,我有一個夢想」
[00:16:02.000 --> 00:16:04.000]  我一下飛機跟我說夢想
[00:16:04.000 --> 00:16:06.000]  我說:「有什麼夢想?」
[00:16:06.000 --> 00:16:08.000]  「我一生裡面只有一個夢想」
[00:16:08.000 --> 00:16:11.000]  「這個夢想就是去迪士尼」
[00:16:11.000 --> 00:16:13.000]  「很偉大的夢想」
[00:16:13.000 --> 00:16:18.000]  「不用怕,叔叔兩天後就實踐你的夢想」
[00:16:18.000 --> 00:16:21.000]  於是我在三藩市開車去羅省
[00:16:21.000 --> 00:16:24.000]  然後讓他三天在迪士尼
[00:16:24.000 --> 00:16:26.000]  很開心,玩了很久
[00:16:26.000 --> 00:16:29.000]  然後我們開車回到三藩市的時候
[00:16:29.000 --> 00:16:31.000]  他說:「叔叔,我有第二個夢想」
[00:16:31.000 --> 00:16:34.000]  我說:「你說一個夢想,如果還有第二個夢想?」
[00:16:34.000 --> 00:16:36.000]  他說:「不是,我只有兩個夢想」
[00:16:36.000 --> 00:16:38.000]  「第一個夢想實踐了」
[00:16:38.000 --> 00:16:39.000]  「第二個夢想?」
[00:16:39.000 --> 00:16:40.000]  我說:「什麼夢想?」
[00:16:40.000 --> 00:16:42.000]  他說:「要走過金門橋」
[00:16:42.000 --> 00:16:44.000]  我說:「更加簡單」
[00:16:44.000 --> 00:16:46.000]  「我明天早上幫你搞定」
[00:16:46.000 --> 00:16:49.000]  於是明天早上帶他去金門橋停車
[00:16:49.000 --> 00:16:51.000]  然後走一圈,再走回來
[00:16:51.000 --> 00:16:52.000]  我說:「可以了嗎?」
[00:16:52.000 --> 00:16:56.000]  他說:「我一生裡面的夢想都實現了」
[00:16:56.000 --> 00:17:00.000]  十四歲,現在已經在做阿公
[00:17:00.000 --> 00:17:03.000]  他已經做阿公了,你看多少年前
[00:17:03.000 --> 00:17:08.000]  如果我們所愛的人有夢想的話
[00:17:08.000 --> 00:17:10.000]  如果你說你愛他的話
[00:17:10.000 --> 00:17:13.000]  你會幫助他實踐他的夢想
[00:17:13.000 --> 00:17:15.000]  是不是?
[00:17:15.000 --> 00:17:18.000]  每個星期天你都來唱歌說你愛耶穌
[00:17:18.000 --> 00:17:22.000]  你真的愛他嗎?
[00:17:22.000 --> 00:17:23.000]  你真的愛他的話
[00:17:23.000 --> 00:17:26.000]  他說:「我只有一個夢想」
[00:17:26.000 --> 00:17:27.000]  他不像我侄子
[00:17:27.000 --> 00:17:29.000]  說完一個夢想,有另外一個夢想
[00:17:29.000 --> 00:17:31.000]  他只有一個夢想
[00:17:31.000 --> 00:17:33.000]  他的夢想告訴你
[00:17:33.000 --> 00:17:35.000]  萬國萬民來到他面前敬拜他
[00:17:35.000 --> 00:17:37.000]  這就是他唯一的夢想
[00:17:37.000 --> 00:17:40.000]  原來你們唱歌唱得這麼大聲說:「我愛你,我愛你」
[00:17:40.000 --> 00:17:42.000]  「我一生只有愛你」
[00:17:42.000 --> 00:17:45.000]  結果他唯一的夢想
[00:17:45.000 --> 00:17:50.000]  他唯一的使命給你們
[00:17:50.000 --> 00:17:52.000]  我們都悠悠閒
[00:17:52.000 --> 00:17:57.000]  我們只關顧我們自己的喜樂
[00:17:57.000 --> 00:17:59.000]  自己的喜好
[00:17:59.000 --> 00:18:02.000]  丁子梅,我們要重新思想
[00:18:02.000 --> 00:18:06.000]  所以我們的神本身是一個Sending God
[00:18:06.000 --> 00:18:09.000]  我們的神是一個差派的神
[00:18:09.000 --> 00:18:12.000]  我們的神是一個使命導引的神
[00:18:12.000 --> 00:18:15.000]  如果我們的神是一個使命導引的神的話
[00:18:15.000 --> 00:18:18.000]  住在你和我裡面的聖靈
[00:18:18.000 --> 00:18:22.000]  都是一個使命導引的聖靈
[00:18:22.000 --> 00:18:24.000]  是不是?
[00:18:24.000 --> 00:18:26.000]  如果是這樣的話
[00:18:26.000 --> 00:18:30.000]  所以最關鍵的是這個神
[00:18:30.000 --> 00:18:37.000]  神的使命是代表了我們屬神的人的身份
[00:18:37.000 --> 00:18:41.000]  因為我們是屬於聖靈
[00:18:41.000 --> 00:18:43.000]  我們是屬於神
[00:18:43.000 --> 00:18:47.000]  這個神的特色就是Sending God
[00:18:47.000 --> 00:18:51.000]  這個神的特色是使命導引的神
[00:18:51.000 --> 00:18:53.000]  如果是這樣的話
[00:18:53.000 --> 00:18:55.000]  丁子梅,真的不是在於你去哪裡
[00:18:55.000 --> 00:18:58.000]  有時候說我們做宣教,去哪裡
[00:18:58.000 --> 00:19:01.000]  那不是最重要的地方
[00:19:01.000 --> 00:19:04.000]  而是你是不是認為
[00:19:04.000 --> 00:19:09.000]  你的存在就是要滿足上帝的使命
[00:19:09.000 --> 00:19:12.000]  你的存在的身份
[00:19:12.000 --> 00:19:14.000]  你的所事
[00:19:14.000 --> 00:19:16.000]  Your Being
[00:19:16.000 --> 00:19:21.000]  是屬於耶穌基督的差派者
[00:19:21.000 --> 00:19:24.000]  我們是一個奉命
[00:19:24.000 --> 00:19:32.000]  我們得救不只是等著上帝派花轎下來接我們回天家
[00:19:32.000 --> 00:19:36.000]  我們得救是要滿足耶穌基督
[00:19:36.000 --> 00:19:40.000]  所以用得著我們的地方
[00:19:40.000 --> 00:19:43.000]  我們看這個大使命的時候
[00:19:43.000 --> 00:19:44.000]  很多時候我們讀大使命
[00:19:44.000 --> 00:19:45.000]  或者背大使命經文
[00:19:45.000 --> 00:19:48.000]  我們從第十九節開始
[00:19:48.000 --> 00:19:52.000]  但是大使命的經文是從第十八節開始
[00:19:52.000 --> 00:19:53.000]  我們經常讀,好嗎?
[00:19:53.000 --> 00:19:56.000]  耶穌進前來對他們說
[00:19:56.000 --> 00:20:00.000]  天上地下所有的權柄都賜給我了
[00:20:00.000 --> 00:20:03.000]  所以你們要去使萬民作我的門徒
[00:20:03.000 --> 00:20:06.000]  奉父子聖靈的名給他們施洗
[00:20:06.000 --> 00:20:08.000]  凡我所吩咐你們的
