
[00:00:00.000 --> 00:00:04.260]  今天我們開始講新的書卷
[00:08:16.040 --> 00:08:19.000]  實體不是地上這東西
[00:08:19.000 --> 00:08:20.600]  但要讓人知道
[00:08:20.600 --> 00:08:22.520]  我們透過這東西
[00:08:22.520 --> 00:08:24.600]  我們可以與神相會
[00:08:24.600 --> 00:08:26.800]  新約
[00:08:26.800 --> 00:08:28.800]  耶穌基督來了
[00:08:28.800 --> 00:08:32.280]  聖殿現在沒有了
[00:08:32.280 --> 00:08:37.360]  人們相信未來會有第三個聖殿
[00:08:37.360 --> 00:08:39.160]  第一個所羅門建成的
[00:08:39.160 --> 00:08:41.920]  後來來到我們今天讀以斯拉記
[00:08:41.920 --> 00:08:44.560]  有重建的聖殿
[00:08:44.560 --> 00:08:48.880]  但在新約裡面我們讀一讀
[00:08:48.880 --> 00:08:50.040]  跟著輔助經文
[00:08:50.040 --> 00:08:53.440]  在彼得前書二章第五節
[00:08:53.440 --> 00:08:55.280]  彼得前書二章第五節
[00:08:55.280 --> 00:08:56.600]  預備起
[00:08:56.600 --> 00:08:58.840]  你們作為活石
[00:08:58.840 --> 00:09:02.080]  要被建造成屬靈的殿
[00:09:02.080 --> 00:09:04.560]  成為聖潔的祭司
[00:09:04.560 --> 00:09:09.840]  藉著耶穌基督獻上蒙神月立的屬靈祭物
[00:09:09.840 --> 00:09:10.800]  是的
[00:09:10.800 --> 00:09:12.400]  他說我們
[00:09:12.400 --> 00:09:14.680]  或者你們所有信徒
[00:09:14.680 --> 00:09:17.000]  就是成為活石
[00:09:17.000 --> 00:09:20.960]  成為一個屬靈的建築物
[00:09:20.960 --> 00:09:22.960]  我們就好像一個聖殿
[00:09:22.960 --> 00:09:24.960]  因為聖靈住在我們裡面
[00:09:24.960 --> 00:09:26.240]  我們靠聖靈
[00:09:26.240 --> 00:09:27.880]  作為神的祭司
[00:09:27.880 --> 00:09:29.880]  向神獻祭
[00:09:29.880 --> 00:09:33.640]  就好像重演舊約裡面
[00:09:33.640 --> 00:09:38.280]  將有祭司的積分向神獻輕香的祭物
[00:09:38.280 --> 00:09:41.760]  使人與神的關係可以和好
[00:09:41.760 --> 00:09:44.320]  神與人可以有相遇
[00:09:44.320 --> 00:09:45.920]  但今天這裡所說
[00:09:45.920 --> 00:09:50.080]  那個殿並不是一個實體的建築物
[00:09:50.080 --> 00:09:52.280]  那是一個人
[00:09:52.280 --> 00:09:54.280]  所有屬神的子民
[00:09:54.280 --> 00:09:57.040]  基督的身體就是聖殿
[00:09:57.040 --> 00:09:58.480]  所以你看其他經文
[00:09:58.480 --> 00:10:00.480]  例如臨前的三章十六節
[00:10:00.480 --> 00:10:03.960]  它說我們所有人
[00:10:03.960 --> 00:10:05.960]  神的靈住在我們裡面
[00:10:05.960 --> 00:10:07.960]  我們就是神的殿
[00:10:07.960 --> 00:10:09.520]  所以今天神的殿
[00:10:09.520 --> 00:10:13.800]  並不需要有一個具體的建築物
[00:10:13.800 --> 00:10:16.280]  由舊約進到新約
[00:10:16.280 --> 00:10:21.800]  但重點是神與人能夠建立關係
[00:10:21.800 --> 00:10:26.200]  我們所有人都可以親自向上帝獻祭
[00:10:26.200 --> 00:10:27.640]  問題來了
[00:10:27.640 --> 00:10:29.640]  為何聖殿拆了
[00:10:29.640 --> 00:10:31.160]  為何要重建呢?
[00:10:31.160 --> 00:10:32.520]  既然來到新約
[00:10:32.520 --> 00:10:35.160]  神也說所有屬神的人
[00:10:35.160 --> 00:10:37.160]  就是神的殿
[00:10:37.160 --> 00:10:40.960]  即是神是眾人的父
[00:10:40.960 --> 00:10:44.640]  即是「官、父、萬物也住在眾人之內」
[00:10:44.640 --> 00:10:46.280]  即是住在我們當中
[00:10:46.280 --> 00:10:48.280]  神既然是個靈
[00:10:48.280 --> 00:10:50.280]  沒有任何東西可以限制祂
[00:10:50.280 --> 00:10:53.920]  但神卻在基督出現之前
[00:10:53.920 --> 00:10:55.920]  祂仍然在地上
[00:10:55.920 --> 00:10:58.920]  要以色列人建立一個殿
[00:10:58.920 --> 00:11:02.640]  一個眼目看得到的象徵
[00:11:02.640 --> 00:11:08.440]  所以重建聖殿對以色列人有一個很特別的意義
[00:11:08.440 --> 00:11:11.560]  就是他們要成為一個
[00:11:11.560 --> 00:11:16.360]  耶穌基督怎樣稱祂是耶路撒冷神的殿
[00:11:16.360 --> 00:11:22.160]  祂這個應該是一個萬國禱告的殿
[00:11:22.160 --> 00:11:24.160]  你記住一個經文
[00:11:24.160 --> 00:11:25.160]  我沒有寫出來
[00:11:25.160 --> 00:11:29.280]  在《依創亞書》第56章第6及第7節
[00:11:29.280 --> 00:11:32.000]  到將來不單止猶太人
[00:11:32.000 --> 00:11:35.880]  連外邦人都可以到神的殿獻祭
[00:11:35.880 --> 00:11:39.880]  因為祂的殿要稱為萬國禱告的殿
[00:11:39.880 --> 00:11:41.560]  馬可夫音、耶穌基督
[00:11:41.560 --> 00:11:45.600]  去驅趕那些在外邦人院擺賣
[00:11:45.600 --> 00:11:48.040]  佔據了一些地方
[00:11:48.040 --> 00:11:50.040]  不讓外邦人可以在那裡祈禱
[00:11:50.040 --> 00:11:54.440]  祂說你將這個萬國禱告的殿變成了賊禍
[00:11:54.440 --> 00:11:58.600]  回到重建聖殿對我們今天來說
[00:11:58.600 --> 00:12:00.280]  我一開始就想說
[00:12:00.280 --> 00:12:04.280]  今天我們普通基督徒
[00:12:04.280 --> 00:12:06.280]  其實我們很多人
[00:12:06.280 --> 00:12:08.280]  包括我們目者
[00:12:08.280 --> 00:12:10.280]  我們有時都發覺自己
[00:12:10.280 --> 00:12:13.880]  顧著想做眼前想做到的事
[00:12:13.880 --> 00:12:17.320]  想影響人、事
[00:12:17.320 --> 00:12:21.280]  或者想很多計劃、策略
[00:12:21.280 --> 00:12:23.920]  多於回去禱告
[00:12:23.920 --> 00:12:27.520]  如果聖殿是萬國禱告的殿
[00:12:27.520 --> 00:12:29.520]  要重建
[00:12:29.520 --> 00:12:32.160]  我想到一件很重要的事
[00:12:32.160 --> 00:12:36.880]  我們是否要重建我們個人的禱告生活
[00:12:36.880 --> 00:12:39.280]  我們教會的祈禱會
[00:12:39.280 --> 00:12:41.280]  今天
[00:12:41.280 --> 00:12:45.200]  我記得我回到母會恩福堂侍奉
[00:12:45.200 --> 00:12:50.040]  崇拜之前有個祈禱會
[00:12:50.040 --> 00:12:52.040]  我記得那晚只有十一個人祈禱
[00:12:52.040 --> 00:12:54.040]  但我們崇拜有四百多人
[00:12:54.040 --> 00:12:56.040]  所以那晚我報告說
[00:12:56.040 --> 00:12:58.040]  好感謝主
[00:12:58.040 --> 00:13:00.040]  我們只有十一個人祈禱
[00:13:00.040 --> 00:13:02.040]  就已經有四百多人晚堂聚會
[00:13:02.040 --> 00:13:04.040]  如果我們有一百人祈禱
[00:13:04.040 --> 00:13:06.040]  我們豈不是有四千人聚會
[00:13:06.040 --> 00:13:10.040]  這十一個很厲害
[00:13:10.040 --> 00:13:12.040]  其實就是這樣計算
[00:13:12.040 --> 00:13:14.040]  我只是想說
[00:13:14.040 --> 00:13:16.040]  為什麼我們今天
[00:13:16.040 --> 00:13:18.040]  不太重視禱告
[00:13:18.040 --> 00:13:20.040]  或者我們不太重視一起禱告
[00:13:20.040 --> 00:13:22.040]  但聖經一直說
[00:13:22.040 --> 00:13:25.040]  神的殿要成為萬國禱告的殿
[00:13:25.040 --> 00:13:27.040]  不只是猶太人
[00:13:27.040 --> 00:13:29.040]  是所有屬神的猶太人
[00:13:29.040 --> 00:13:31.040]  或者愛邦人
[00:13:31.040 --> 00:13:33.040]  都一起去禱告
[00:13:33.040 --> 00:13:35.040]  縱然今天我們沒有一個
[00:13:35.040 --> 00:13:37.040]  實體像耶路撒冷
[00:13:37.040 --> 00:13:39.040]  或者舊約所說的聖殿
[00:13:39.040 --> 00:13:41.040]  今天
[00:13:41.040 --> 00:13:43.040]  我們也不是說一定要
[00:13:43.040 --> 00:13:45.040]  在地上有一個
[00:13:45.040 --> 00:13:47.040]  很大的很漂亮的教堂
[00:13:47.040 --> 00:13:49.040]  才回去祈禱
[00:13:49.040 --> 00:13:51.040]  有一個櫃墊
[00:13:51.040 --> 00:13:53.040]  有一個很漂亮的椅子
[00:13:53.040 --> 00:13:55.040]  才去禱告
[00:13:55.040 --> 00:13:57.040]  我們無時無刻在任何地方
[00:13:57.040 --> 00:13:59.040]  兩三個人都可以禱告
[00:13:59.040 --> 00:14:01.040]  神都在我們當中
[00:14:01.040 --> 00:14:03.040]  頂字末如果說重建聖殿
[00:14:03.040 --> 00:14:05.040]  今天的現代意義
[00:14:05.040 --> 00:14:07.040]  如果你知道
[00:14:07.040 --> 00:14:09.040]  萬國禱告的殿
[00:14:09.040 --> 00:14:11.040]  或者我們要想一想
[00:14:11.040 --> 00:14:13.040]  我們有沒有認真去看
[00:14:13.040 --> 00:14:15.040]  禱告這件事
[00:14:15.040 --> 00:14:17.040]  回到今天的經文
[00:14:17.040 --> 00:14:19.040]  我們先讀第一節
[00:14:19.040 --> 00:14:21.040]  以撒基的第一章第一節
[00:14:21.040 --> 00:14:23.040]  一章一節
[00:14:23.040 --> 00:14:25.040]  預備起
[00:14:25.040 --> 00:14:27.040]  波斯王居老時年
[00:14:27.040 --> 00:14:29.040]  耶和華
[00:14:29.040 --> 00:14:31.040]  為要應染植耶利米
[00:14:31.040 --> 00:14:33.040]  的口所說的話
[00:14:33.040 --> 00:14:35.040]  就激發波斯王居老時的心
[00:14:35.040 --> 00:14:37.040]  使他下詔書
[00:14:37.040 --> 00:14:39.040]  通告全國說
[00:14:39.040 --> 00:14:41.040]  好了
[00:14:41.040 --> 00:14:43.040]  第一節
[00:14:43.040 --> 00:14:45.040]  他說波斯年古烈元年
[00:14:45.040 --> 00:14:47.040]  是當時的公元539
[00:14:47.040 --> 00:14:49.040]  或者538年
[00:14:49.040 --> 00:14:51.040]  公元前五百三十幾年
[00:14:51.040 --> 00:14:53.040]  這個波斯古烈
[00:14:53.040 --> 00:14:55.040]  有譯做古烈
[00:14:55.040 --> 00:14:57.040]  KURUS
[00:14:57.040 --> 00:14:59.040]  KURUS
[00:14:59.040 --> 00:15:01.040]  有譯做居老時
[00:15:01.040 --> 00:15:03.040]  有譯做蔡老時
[00:15:03.040 --> 00:15:05.040]  有譯做蔡老時
[00:15:05.040 --> 00:15:07.040]  譯什麼都好
[00:15:07.040 --> 00:15:09.040]  這裡就譯做居老時
[00:15:09.040 --> 00:15:11.040]  就是當時的
[00:15:11.040 --> 00:15:13.040]  波斯國之父
[00:15:13.040 --> 00:15:15.040]  他打敗了
[00:15:15.040 --> 00:15:17.040]  巴比倫
[00:15:17.040 --> 00:15:19.040]  這個強大帝國
[00:15:19.040 --> 00:15:21.040]  經歷了
[00:15:21.040 --> 00:15:23.040]  十個君王
[00:15:23.040 --> 00:15:25.040]  220年的波斯王國
[00:15:25.040 --> 00:15:27.040]  居老時是第一個
[00:15:27.040 --> 00:15:29.040]  打敗巴比倫
[00:15:29.040 --> 00:15:31.040]  取代了他
[00:15:31.040 --> 00:15:33.040]  一個巴比倫王
[00:15:33.040 --> 00:15:35.040]  稱為亞述王
[00:15:35.040 --> 00:15:37.040]  因為亞述被巴比倫打敗
[00:15:37.040 --> 00:15:39.040]  而波斯又打敗了巴比倫
[00:15:39.040 --> 00:15:41.040]  所以整個地區
[00:15:41.040 --> 00:15:43.040]  很大的地區
[00:15:43.040 --> 00:15:45.040]  古烈
[00:15:45.040 --> 00:15:47.040]  或者叫做波斯王
[00:15:47.040 --> 00:15:49.040]  居老時的稱王
[00:15:49.040 --> 00:15:51.040]  他做什麼呢
[00:15:51.040 --> 00:15:53.040]  正經說耶和華
[00:15:53.040 --> 00:15:55.040]  為了應驗他對耶利米
[00:15:55.040 --> 00:15:57.040]  所講的預言
[00:15:57.040 --> 00:15:59.040]  就感動
[00:15:59.040 --> 00:16:01.040]  這個君王
[00:16:01.040 --> 00:16:03.040]  要為他建立聖殿
[00:16:03.040 --> 00:16:07.040]  這裡很有趣
[00:16:07.040 --> 00:16:09.040]  聖殿應該是什麼人建的
[00:16:09.040 --> 00:16:11.040]  猶太人自己建的
[00:16:11.040 --> 00:16:13.040]  當年大衛很想
[00:16:13.040 --> 00:16:15.040]  為神建殿
[00:16:15.040 --> 00:16:17.040]  他覺得我們住得這麼好
[00:16:17.040 --> 00:16:19.040]  神的會幕在外面
[00:16:19.040 --> 00:16:21.040]  好像不夠豪華
[00:16:21.040 --> 00:16:23.040]  他就想發熱心為神建殿
[00:16:23.040 --> 00:16:25.040]  後來神英敏了
[00:16:25.040 --> 00:16:27.040]  給他的兒子所羅門
[00:16:27.040 --> 00:16:29.040]  很多名貴的材料
[00:16:29.040 --> 00:16:31.040]  金銀珠寶
[00:16:31.040 --> 00:16:33.040]  去建這個聖殿
[00:16:33.040 --> 00:16:35.040]  建好了
[00:16:35.040 --> 00:16:37.040]  但當年獻殿的時候
[00:16:37.040 --> 00:16:39.040]  所羅門都說
[00:16:39.040 --> 00:16:41.040]  神祢高過諸天
[00:16:41.040 --> 00:16:43.040]  天上和天上的天都不夠容納祢
[00:16:43.040 --> 00:16:45.040]  但祢竟然
[00:16:45.040 --> 00:16:47.040]  願意住在會幕
[00:16:47.040 --> 00:16:49.040]  是要表達與我們同在
[00:16:49.040 --> 00:16:53.040]  今日求神
[00:16:53.040 --> 00:16:55.040]  憐憫他們
[00:16:55.040 --> 00:16:57.040]  所有來到聖殿
[00:16:57.040 --> 00:16:59.040]  向神有徵藉
[00:16:59.040 --> 00:17:01.040]  有迴轉的心
[00:17:01.040 --> 00:17:03.040]  包括外邦人 包括猶太人
[00:17:03.040 --> 00:17:05.040]  都蒙神的赦免和憐憫
[00:17:05.040 --> 00:17:07.040]  很特別的
[00:17:07.040 --> 00:17:11.040]  其實你看歷史
[00:17:11.040 --> 00:17:13.040]  猶太人由第一次
[00:17:13.040 --> 00:17:15.040]  阿伯蘭被揀選
[00:17:15.040 --> 00:17:17.040]  在公元前的一千八百年
[00:17:17.040 --> 00:17:21.040]  來到他秘魯歸回
[00:17:21.040 --> 00:17:23.040]  五百三十八年
[00:17:23.040 --> 00:17:25.040]  隔了差不多
[00:17:25.040 --> 00:17:27.040]  一千三百多年
[00:17:27.040 --> 00:17:29.040]  神第一次呼召阿伯蘭
[00:17:29.040 --> 00:17:31.040]  由巴比倫
[00:17:31.040 --> 00:17:33.040]  吾爾這個地方
[00:17:33.040 --> 00:17:35.040]  去到哈蘭再回到
[00:17:35.040 --> 00:17:37.040]  迦南地
[00:17:37.040 --> 00:17:39.040]  到亡國之後
[00:17:39.040 --> 00:17:41.040]  又秘魯又回到巴比倫這個地區
[00:17:41.040 --> 00:17:45.040]  然後又要再呼籲那些人回來
[00:17:45.040 --> 00:17:47.040]  神的特點就是
[00:17:47.040 --> 00:17:49.040]  祂在說
[00:17:49.040 --> 00:17:51.040]  所有這些東西
[00:17:51.040 --> 00:17:53.040]  祂的主權和祂的恩典裡面
[00:17:53.040 --> 00:17:55.040]  如果你看整個經文
[00:17:55.040 --> 00:17:57.040]  你會看到
[00:17:57.040 --> 00:17:59.040]  在歷史上的作為
[00:17:59.040 --> 00:18:01.040]  全部都是一個主權
