
[00:00:00.000 --> 00:00:02.880]  離別在即所說的說話
[00:04:36.360 --> 00:04:39.720]  他會面對困苦和挑戰
[00:04:39.720 --> 00:04:40.600]  你看到這裡
[00:04:40.600 --> 00:04:44.000]  你不要說他為主受什麼苦
[00:04:44.000 --> 00:04:45.120]  有時候我們可能會想
[00:04:45.120 --> 00:04:46.720]  我們對著教會的弟兄姊妹
[00:04:46.720 --> 00:04:49.000]  如果要經常傷心流淚
[00:04:49.000 --> 00:04:51.040]  還要經受試煉
[00:04:51.040 --> 00:04:53.160]  大概不夠三個月或半年
[00:04:53.160 --> 00:04:56.320]  你就會申請調團契或小組
[00:04:56.320 --> 00:04:57.840]  保羅說了
[00:04:57.840 --> 00:05:00.600]  他所經受的試煉是怎樣的試煉呢?
[00:05:00.600 --> 00:05:05.000]  就是有敵對基督信仰的人要加害他
[00:05:05.000 --> 00:05:07.040]  如果你細心去讀上文
[00:05:07.040 --> 00:05:08.360]  你手上有聖經畫
[00:05:08.360 --> 00:05:12.160]  你看到第二十章第三節提到
[00:05:12.160 --> 00:05:15.200]  他是發現到猶太人有埋伏
[00:05:15.200 --> 00:05:17.720]  在他回到耶路撒冷的路程上
[00:05:17.720 --> 00:05:19.120]  有人去埋伏
[00:05:19.120 --> 00:05:21.720]  即是又要加害在他身上
[00:05:21.720 --> 00:05:23.600]  其實路加一路在二十章的描述
[00:05:23.600 --> 00:05:25.440]  是很緊湊的
[00:05:25.440 --> 00:05:27.560]  每一道是一道接一道
[00:05:27.560 --> 00:05:28.240]  一日接一日
[00:05:28.240 --> 00:05:29.920]  次日接次日
[00:05:29.920 --> 00:05:31.160]  表達著一種很危險
[00:05:31.160 --> 00:05:32.760]  很急迫的氣氛
[00:05:32.760 --> 00:05:33.880]  在這個行程上
[00:05:33.880 --> 00:05:36.200]  一站一站不可以停下來
[00:05:36.200 --> 00:05:39.560]  周圍好像都有很多危險
[00:05:39.560 --> 00:05:41.800]  所以保羅特別說
[00:05:41.800 --> 00:05:44.080]  其實他不知道他這次回到耶路撒冷
[00:05:44.080 --> 00:05:45.920]  會發生甚麼事
[00:05:45.920 --> 00:05:46.880]  大概他在想
[00:05:46.880 --> 00:05:50.400]  不知道猶太人又會怎樣去設計
[00:05:50.400 --> 00:05:52.120]  去加害他
[00:05:52.120 --> 00:05:53.120]  去誣衊他
[00:05:53.120 --> 00:05:54.480]  去告發他
[00:05:54.480 --> 00:05:58.920]  又或者他自己回到耶路撒冷的墓會
[00:05:58.920 --> 00:06:01.040]  在當地比較保守的猶太信徒
[00:06:01.040 --> 00:06:03.320]  怎樣看待這些愛邦的宣教
[00:06:03.320 --> 00:06:04.240]  你也明白
[00:06:04.240 --> 00:06:06.120]  在新約聖經裏面
[00:06:06.120 --> 00:06:08.920]  不同的篇章都記載到
[00:06:08.920 --> 00:06:10.560]  愛邦宣教的事供
[00:06:10.560 --> 00:06:13.680]  還有對猶太人的傳方的工作
[00:06:13.680 --> 00:06:17.200]  兩批人過去有一些不同的理解
[00:06:17.200 --> 00:06:18.720]  有爭拗的
[00:06:18.720 --> 00:06:19.880]  他會面對甚麼
[00:06:19.880 --> 00:06:21.920]  保羅不知道
[00:06:21.920 --> 00:06:24.480]  但他唯一知道的就是
[00:06:24.480 --> 00:06:26.640]  在二十三節那裏說
[00:06:26.640 --> 00:06:32.000]  有困鎖和患難等著他
[00:06:32.000 --> 00:06:35.080]  所以保羅心中有催迫
[00:06:35.080 --> 00:06:36.600]  他要繼續前行
[00:06:36.600 --> 00:06:38.240]  這是出於聖靈的
[00:06:38.240 --> 00:06:42.320]  同樣的聖靈也鄭重地一而再再而三警告他
[00:06:42.320 --> 00:06:44.680]  警告他繼續向前走到耶路撒冷
[00:06:44.680 --> 00:06:47.680]  你就會有困鎖和苦難
[00:06:47.680 --> 00:06:48.640]  我們看到這裏
[00:06:48.640 --> 00:06:50.480]  你可能會覺得疑惑
[00:06:50.480 --> 00:06:52.000]  好像很矛盾
[00:06:52.000 --> 00:06:54.240]  一方面要你去
[00:06:54.240 --> 00:06:57.360]  原文是拉著他去的意思
[00:06:57.360 --> 00:06:58.720]  綁著拉著他去
[00:06:58.720 --> 00:07:00.320]  要他去耶路撒冷
[00:07:00.320 --> 00:07:01.800]  但另一方面又告訴他
[00:07:01.800 --> 00:07:03.600]  不同的地方不斷跟他說
[00:07:03.600 --> 00:07:04.960]  你去到就有困鎖
[00:07:04.960 --> 00:07:06.480]  你去到就有苦難
[00:07:06.480 --> 00:07:09.480]  好像兩方面有矛盾的訊息
[00:07:09.480 --> 00:07:11.120]  如何去化解呢?
[00:07:11.120 --> 00:07:14.640]  接著保羅就說了我們今個月的金句
[00:07:14.640 --> 00:07:15.920]  我都請你在家裏
[00:07:15.920 --> 00:07:18.120]  你都可以一起去讀出這一句金句
[00:07:18.120 --> 00:07:19.400]  預備起
[00:07:19.400 --> 00:07:23.080]  「但我並不珍惜自己的性命
[00:07:23.080 --> 00:07:25.920]  只求跑完我的路程
[00:07:25.920 --> 00:07:29.880]  完成我從主耶穌所領受的職份
[00:07:29.880 --> 00:07:33.240]  為神恩惠的福音作見證」
[00:07:33.240 --> 00:07:37.400]  這一切你留意到保羅所提的解決方案
[00:07:37.400 --> 00:07:39.440]  那個矛盾如何去解決的方案
[00:07:39.440 --> 00:07:45.040]  就是在於「使命善決」這幾個字
[00:07:45.040 --> 00:07:47.040]  「使命善決」
[00:07:47.040 --> 00:07:49.640]  即是說不是不考慮生命
[00:07:49.640 --> 00:07:52.160]  而是當知道他要執行他一生
[00:07:52.160 --> 00:07:55.320]  所領受的最重要的使命的時候
[00:07:55.320 --> 00:07:56.880]  即使面對的是危險
[00:07:56.880 --> 00:07:59.040]  他仍然會執行
[00:07:59.040 --> 00:08:00.040]  仍然會去
[00:08:00.040 --> 00:08:01.960]  因為這是上帝給他的
[00:08:01.960 --> 00:08:04.240]  是主交給他的職份
[00:08:04.240 --> 00:08:06.600]  他領受了的
[00:08:06.600 --> 00:08:08.360]  他從主耶穌領受的職份
[00:08:08.360 --> 00:08:11.160]  就是為神恩惠的福音作見證
[00:08:11.160 --> 00:08:12.120]  對於保羅來說
[00:08:12.120 --> 00:08:16.040]  首要的就是將他得到這麼寶貴的福音真理
[00:08:16.040 --> 00:08:18.640]  去告訴別人
[00:08:18.640 --> 00:08:20.440]  不是隨便說說
[00:08:20.440 --> 00:08:22.240]  不是有空說說
[00:08:22.240 --> 00:08:24.640]  不是有機會才說
[00:08:24.640 --> 00:08:26.760]  而是他不斷不斷努力去做
[00:08:26.760 --> 00:08:28.760]  馬不停蹄
[00:08:28.760 --> 00:08:32.040]  在這十幾年間的三次宣教旅程裡
[00:08:32.040 --> 00:08:36.640]  不停不停去為主作見證
[00:08:36.640 --> 00:08:40.600]  在二十四節的「為神恩惠的福音作見證」
[00:08:40.600 --> 00:08:42.640]  其實同一個字詞
[00:08:42.640 --> 00:08:44.720]  是在這一段說話裡
[00:08:44.720 --> 00:08:46.920]  即是對耳筆人所說的這一段說話裡
[00:08:46.920 --> 00:08:48.480]  用了三次
[00:08:48.480 --> 00:08:49.880]  不過在中文翻譯裡
[00:08:49.880 --> 00:08:50.880]  用了不同的字
[00:08:50.880 --> 00:08:52.520]  我們未必留意到
[00:08:52.520 --> 00:08:55.680]  而這個字更加清楚的解釋就是
[00:08:55.680 --> 00:08:59.400]  他是很鄭重地作出見證的
[00:08:59.400 --> 00:09:01.560]  你留意到二十一、二十三、二十四
[00:09:01.560 --> 00:09:03.840]  都有這三個字詞
[00:09:03.840 --> 00:09:05.000]  是同一個字詞
[00:09:05.000 --> 00:09:08.160]  「鄭重作見證」
[00:09:08.160 --> 00:09:08.880]  兩次
[00:09:08.880 --> 00:09:09.960]  頭尾兩次
[00:09:09.960 --> 00:09:12.240]  是保羅自己所做的
[00:09:12.240 --> 00:09:14.520]  而二十三節就是聖靈告訴他
[00:09:14.520 --> 00:09:16.800]  很鄭重地告訴他
[00:09:16.800 --> 00:09:18.160]  證明給他聽
[00:09:18.160 --> 00:09:19.560]  是會有困鎖
[00:09:19.560 --> 00:09:22.840]  是會有苦難在前面
[00:09:22.840 --> 00:09:24.680]  要清楚向人傳講福音
[00:09:24.680 --> 00:09:29.080]  原來是要很認真、很鄭重地去講的
[00:09:29.080 --> 00:09:30.440]  當然方式可以有很多
[00:09:30.440 --> 00:09:32.880]  不是要你很嚴肅地去講
[00:09:32.880 --> 00:09:34.480]  而是每一次你去講
[00:09:34.480 --> 00:09:37.680]  你都是帶著戰戰兢兢的心情
[00:09:37.680 --> 00:09:41.120]  是帶著一個很重要的使命感受
[00:09:41.120 --> 00:09:43.680]  去講出你要講的福音
[00:09:43.680 --> 00:09:44.840]  演繹可以不同
[00:09:44.840 --> 00:09:46.760]  氣氛可以輕鬆
[00:09:46.760 --> 00:09:48.080]  但不是隨便
[00:09:48.080 --> 00:09:50.160]  不是有機會你才去做
[00:09:50.160 --> 00:09:52.480]  而是你帶著一個非常重要的訊息
[00:09:52.480 --> 00:09:54.400]  在你身上
[00:09:54.400 --> 00:09:57.520]  你這個訊息是比一切
[00:09:57.520 --> 00:10:01.520]  甚至比你個人的生死更加重要
[00:10:01.520 --> 00:10:06.320]  是人生頭等的大事
[00:10:06.320 --> 00:10:10.040]  在十九世紀中葉的時候
[00:10:10.040 --> 00:10:12.720]  蘇格蘭有一個傳教士的夫婦
[00:10:12.720 --> 00:10:15.800]  柏頓夫婦John Payton
[00:10:15.800 --> 00:10:20.520]  他們蒙召到南太平洋的島嶼去傳道
[00:10:20.520 --> 00:10:24.680]  這個島嶼正好在他們蒙召前的十八年之前
[00:10:24.680 --> 00:10:26.280]  有宣教士去到那裡
[00:10:26.280 --> 00:10:31.080]  然後死於食人族的部落下
[00:10:31.080 --> 00:10:33.600]  身邊的人知道他們有這個蒙召的經歷
[00:10:33.600 --> 00:10:34.400]  每個人都跟他們說
[00:10:34.400 --> 00:10:35.200]  不要了
[00:10:35.200 --> 00:10:36.400]  不如這樣吧
[00:10:36.400 --> 00:10:38.720]  這裡已經在牧養教會
[00:10:38.720 --> 00:10:41.920]  我們找一間好一點的屋子給你住
[00:10:41.920 --> 00:10:43.240]  加點人工
[00:10:43.240 --> 00:10:44.120]  你留在這裡吧
[00:10:44.120 --> 00:10:45.520]  其實這裡有很多未信的人
[00:10:45.520 --> 00:10:47.440]  你可以為他們去做很多事情
[00:10:47.440 --> 00:10:55.840]  不用走到很遠的地方被人吃了
[00:10:55.840 --> 00:10:58.800]  柏頓這個宣教士就回答
[00:10:58.800 --> 00:11:02.480]  他說:先生,我明白你的好意
[00:11:02.480 --> 00:11:06.400]  不過我們人終歸都要回到墳墓裡
[00:11:06.400 --> 00:11:10.960]  在泥土底下被蟲所食
[00:11:10.960 --> 00:11:16.560]  如果我的生和死都能夠見證和榮耀基督的話
[00:11:16.560 --> 00:11:18.480]  我被食人族吃了
[00:11:18.480 --> 00:11:20.600]  或者被蟲吃了
[00:11:20.600 --> 00:11:22.440]  都是沒有分別的
[00:11:22.440 --> 00:11:24.920]  但是到了主再來的那一天
[00:11:24.920 --> 00:11:26.960]  你和我無論在哪個地方
[00:11:26.960 --> 00:11:30.440]  都會一樣有復活的身體
[00:11:30.440 --> 00:11:33.520]  他很知道這個生和死的一瞬
[00:11:33.520 --> 00:11:35.120]  對於他一生來說
[00:11:35.120 --> 00:11:39.720]  不夠他所領受的使命那麼重要
[00:11:39.720 --> 00:11:42.920]  正因為這個使命鮮血的精神
[00:11:42.920 --> 00:11:44.600]  柏頓夫婦繼續出發
[00:11:44.600 --> 00:11:46.800]  航行到目的地
[00:11:46.800 --> 00:11:50.560]  載他們的船的船長都不敢埋岸
[00:11:50.560 --> 00:11:55.440]  他要放一隻小艇讓他們夫婦自己去島嶼
[00:11:55.440 --> 00:11:57.280]  在臨放下小船之前
[00:11:57.280 --> 00:12:00.040]  船長還跟他們說:不如不要去
[00:12:00.040 --> 00:12:01.560]  太危險了
[00:12:01.560 --> 00:12:04.040]  他不忍心這對年青夫婦留在那個地方
[00:12:04.040 --> 00:12:06.560]  好像要受死被人吃了一樣
[00:12:06.560 --> 00:12:10.000]  不過這對柏頓夫婦已經下定決心
[00:12:10.000 --> 00:12:12.000]  他使命鮮血
[00:12:12.000 --> 00:12:14.520]  船長唯有讓小船放行
[00:12:14.520 --> 00:12:16.800]  很傷心地遠望著他們的船
[00:12:16.800 --> 00:12:20.520]  飄到島嶼上
[00:12:20.520 --> 00:12:22.400]  果然在這個島嶼上
[00:12:22.400 --> 00:12:25.280]  柏頓夫婦經歷了很多的艱難
[00:12:25.280 --> 00:12:26.280]  很多的敵對
[00:12:26.280 --> 00:12:28.640]  很多的危險
[00:12:28.640 --> 00:12:29.960]  但是在三十年之間
[00:12:29.960 --> 00:12:35.480]  他們就是以生命很鄭重地為主去作見證
[00:12:35.480 --> 00:12:39.040]  三十年之後他們離開這個島嶼
[00:12:39.040 --> 00:12:42.800]  上面已經有很多信主的當地人
[00:12:42.800 --> 00:12:49.200]  其中包括原本打算吃掉他們一家的酋長一族
[00:12:49.200 --> 00:12:51.840]  現在柏頓宣教士所到的島嶼
[00:12:51.840 --> 00:12:53.760]  不再有食人族
[00:12:53.760 --> 00:12:55.760]  不再有這種生活方式
[00:12:55.760 --> 00:12:56.600]  而這個島嶼
[00:12:56.600 --> 00:12:59.120]  或許你也曾經聽過它的名字
[00:12:59.120 --> 00:13:01.240]  早幾年在香港賣過廣告
[00:13:01.240 --> 00:13:03.320]  阿魯亞圖
[00:13:03.320 --> 00:13:05.080]  就是這個地方
[00:13:05.080 --> 00:13:10.040]  現在基督信仰是當中主要的宗教
[00:13:10.040 --> 00:13:13.840]  各位,謹慎運用你的生命
[00:13:13.840 --> 00:13:17.720]  你這一生有一個使命是交給你的
[00:13:17.720 --> 00:13:19.120]  即使你未必是傳道人
[00:13:19.120 --> 00:13:20.600]  未必是牧者
[00:13:20.600 --> 00:13:22.320]  但是這個福音的信息
[00:13:22.320 --> 00:13:24.600]  是放在你生命當中
[00:13:24.600 --> 00:13:26.600]  你一直帶著
[00:13:26.600 --> 00:13:30.240]  你鄭重地為主作見證
[00:13:30.240 --> 00:13:32.880]  去證明這個島嶼
[00:13:32.880 --> 00:13:36.400]  讓你這一生是使命鮮血
[00:13:36.400 --> 00:13:38.360]  如果你說我不知道我的使命是什麼
[00:13:38.360 --> 00:13:39.360]  或者我要去哪裡
[00:13:39.360 --> 00:13:41.200]  我要做什麼
[00:13:41.200 --> 00:13:42.240]  你找你的導師
[00:13:42.240 --> 00:13:45.400]  找你的牧者去討論
[00:13:45.400 --> 00:13:48.240]  教會的牧者、導師是能夠幫助你
[00:13:48.240 --> 00:13:49.080]  一邊去發掘
[00:13:49.080 --> 00:13:49.720]  一邊去導引
[00:13:49.720 --> 00:13:51.960]  在這個門徒成長的生命路程上
[00:13:51.960 --> 00:13:55.040]  如何得到這個使命
[00:13:55.040 --> 00:13:56.920]  當然你仍然會掙扎
[00:13:56.920 --> 00:13:58.800]  為主赴湯蹈火
[00:13:58.800 --> 00:14:00.920]  這些留給牧師傳道做
[00:14:00.920 --> 00:14:02.320]  宣教士做
[00:14:02.320 --> 00:14:03.560]  開荒吃苦火熱
[00:14:03.560 --> 00:14:04.600]  我不行的
[00:14:04.600 --> 00:14:07.480]  阿魯亞圖而聞則得林
[00:14:07.480 --> 00:14:10.920]  保羅的確不是在勸人要去殉道
[00:14:10.920 --> 00:14:12.560]  整個目的不是他要叫人
[00:14:12.560 --> 00:14:15.080]  好像他那樣要赴死
[00:14:15.080 --> 00:14:16.720]  他是強調
[00:14:16.720 --> 00:14:17.880]  或者整個《士徒行傳》
[00:14:17.880 --> 00:14:20.400]  一直到最後不斷強調什麼
[00:14:20.400 --> 00:14:22.560]  就是有這些艱難困阻
[00:14:22.560 --> 00:14:24.600]  正如他們之前在二佛鎖
[00:14:24.600 --> 00:14:25.760]  遇到很大的騷亂
[00:14:25.760 --> 00:14:28.640]  一整城的人要來針對他們
[00:14:28.640 --> 00:14:30.200]  但是在那一段的結尾
[00:14:30.200 --> 00:14:31.200]  你記得
[00:14:31.200 --> 00:14:33.160]  福音依然廣傳開去
[00:14:33.160 --> 00:14:36.320]  即使面對這些困苦、困鎖
[00:14:36.320 --> 00:14:39.640]  福音仍然能夠得以廣傳
[00:14:39.640 --> 00:14:40.440]  在這樣的底下
[00:14:40.440 --> 00:14:42.920]  二佛鎖聽著保羅所說的話的人
[00:14:42.920 --> 00:14:44.920]  很明白這個道理
[00:14:44.920 --> 00:14:46.840]  所以保羅在此繼續給出
[00:14:46.840 --> 00:14:51.520]  他第二個錦囊給這群二佛鎖的弟兄姊妹
[00:14:51.520 --> 00:14:54.320]  他提醒他們要警醒謹慎
[00:14:54.320 --> 00:14:56.880]  目主仰
[00:14:56.880 --> 00:15:00.720]  保羅吩咐這群為人處事成熟的長老
[00:15:00.720 --> 00:15:02.440]  要發揮監督的功能
[00:15:02.440 --> 00:15:03.760]  長老和監督
[00:15:03.760 --> 00:15:05.840]  一個表達他個人的成熟度
[00:15:05.840 --> 00:15:10.240]  監督就是表達他所領受的職能或服事
[00:15:10.240 --> 00:15:12.720]  他要去照顧教會裏面的弟兄姊妹
[00:15:12.720 --> 00:15:14.680]  去牧養他們
[00:15:14.680 --> 00:15:18.200]  這個牧養不單止抱著小羊來牽牠
[00:15:18.200 --> 00:15:20.920]  而是在他整個人生的歷程裏面
[00:15:20.920 --> 00:15:25.520]  會去照料牠、關顧牠、餵養牠
[00:15:25.520 --> 00:15:27.720]  去保護牠、引導牠
[00:15:27.720 --> 00:15:31.320]  這個就是牧養的意義
[00:15:31.320 --> 00:15:34.920]  而在二十八節這裡提到
[00:15:34.920 --> 00:15:38.120]  你們這群長老有事情要做
[00:15:38.120 --> 00:15:42.920]  原文的直譯次序更加清楚讓我們看到要點
[00:15:42.920 --> 00:15:46.000]  一開始是說你們要做些什麼
[00:15:46.000 --> 00:15:48.600]  你們要為自己謹慎
[00:15:48.600 --> 00:15:53.000]  也為全群羊謹慎
[00:15:53.000 --> 00:15:55.920]  保羅提醒這群已失所長老
[00:15:55.920 --> 00:15:57.880]  他們有監督職份的人
[00:15:57.880 --> 00:15:58.880]  要謹慎
[00:15:58.880 --> 00:16:03.760]  謹慎原文的意思是保持警惕
[00:16:03.760 --> 00:16:07.880]  保持一種很專注的狀態
[00:16:07.880 --> 00:16:10.600]  持續地保持專注
[00:16:10.600 --> 00:16:15.160]  一路一路向著一個很重要的目的
[00:16:15.160 --> 00:16:17.520]  看著
[00:16:17.520 --> 00:16:22.040]  相對要保持警惕又專注些什麼呢?
[00:16:22.040 --> 00:16:24.760]  對於這群領袖要小心些什麼呢?
[00:16:24.760 --> 00:16:28.240]  保羅說你要小心自己的生命
[00:16:28.240 --> 00:16:31.000]  你要保持警惕對自己的生命
[00:16:31.000 --> 00:16:34.160]  你當然要為著牧羊的弟兄姊妹所帶領的弟兄姊妹
[00:16:34.160 --> 00:16:37.840]  你要留意他們的生命保持警惕
[00:16:37.840 --> 00:16:41.280]  後者為別人的生命保持警惕容易些明白
[00:16:41.280 --> 00:16:43.520]  羊你未必養過
[00:16:43.520 --> 00:16:48.840]  不知道你有沒有養過小貓、小狗、小龜或金魚
[00:16:48.840 --> 00:16:51.120]  當你養過你會發現
[00:16:51.120 --> 00:16:52.560]  養育一些生命
[00:16:52.560 --> 00:16:55.840]  其實你會不斷保持警惕
[00:16:55.840 --> 00:16:59.480]  我記得我未有孩子之前養過孔雀魚
[00:16:59.480 --> 00:17:03.840]  那時我們教會有位萬牧師養過很多孔雀魚
[00:17:03.840 --> 00:17:05.280]  他見我新童宮來到
[00:17:05.280 --> 00:17:06.320]  我分幾條給你養
[00:17:06.320 --> 00:17:08.840]  於是我帶回家養
[00:17:08.840 --> 00:17:10.960]  在當中我發現過程中
[00:17:10.960 --> 00:17:12.920]  孔雀魚其實不算很難養
[00:17:12.920 --> 00:17:16.080]  但常常要保持警惕
[00:17:16.080 --> 00:17:18.840]  你每日要留意餵食牠多少次
[00:17:18.840 --> 00:17:22.600]  有時你不可以只餵魚的乾糧
[00:17:22.600 --> 00:17:24.600]  你又要買些紅蟲給牠吃
[00:17:24.600 --> 00:17:25.920]  吃紅蟲又不夠
[00:17:25.920 --> 00:17:29.560]  有時要買些小蝦給牠們吃
[00:17:29.560 --> 00:17:31.240]  又要留意水質
[00:17:31.240 --> 00:17:34.080]  太多食物在水中會勾野
[00:17:34.080 --> 00:17:36.240]  會生很多水草、水草
[00:17:36.240 --> 00:17:37.600]  對牠們不好
[00:17:37.600 --> 00:17:39.400]  又要打氣、要適中
[00:17:39.400 --> 00:17:40.240]  太多氣的話
[00:17:40.240 --> 00:17:44.640]  牠們在魚缸裡玩過山車是不行的
[00:17:44.640 --> 00:17:46.000]  但如果太少空氣
[00:17:46.000 --> 00:17:47.480]  牠們又會被迫死
[00:17:47.480 --> 00:17:49.840]  還要定期洗魚缸
